trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0,initdum_2.0
0.00517495,-0.0470669,0.00689257,0,-0.000331395,0.000452853,0,0,0,0,0,0,2.6780108e-05,0.0022152931,4.7507521e-05,0,1.0982265e-07,2.0507584e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.0103664,0.0439676,5.91073e-06,-0.000133976,0.00048138,-0.000420172,-0.01554135,0.0910345,-0.0068866593,-0.000133976,0.000812775,-0.000873025,0.00010746225,0.0019331498,3.4936729e-11,1.7949569e-08,2.317267e-07,1.7654451e-07,0.00024153356,0.0082872802,4.7426076e-05,1.7949569e-08,6.606032e-07,7.6217265e-07,0,0,0,0,0,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0,1
-8.3381e-05,-0.0834844,0.0675631,0.000226999,-0.000617132,0.000411579,0.010283019,-0.127452,0.067557189,0.000360975,-0.001098512,0.000831751,6.9523912e-09,0.006969645,0.0045647725,5.1528546e-08,3.8085191e-07,1.6939727e-07,0.00010574048,0.016244012,0.0045639738,1.3030295e-07,1.2067286e-06,6.9180973e-07,0.10005865,0.14613174,0.058662964,0.011802711,-0.0034313691,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0,0
-0.00966152,0.0394442,0.0470603,-0.00118233,-6.15741e-06,-0.000252441,-0.009578139,0.1229286,-0.0205028,-0.001409329,0.00061097459,-0.00066402,9.3344969e-05,0.0015558449,0.0022146718,1.3979042e-06,3.7913698e-11,6.3726458e-08,9.1740747e-05,0.015111441,0.00042036481,1.9862082e-06,3.7328995e-07,4.4092256e-07,-0.080517748,0.030198348,-0.15047887,-0.065354805,-0.062457099,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0,0
-0.00550705,0.0135656,0.0317465,-0.000712098,-0.00012919,-0.000412369,0.00415447,-0.0258786,-0.0153138,0.000470232,-0.00012303259,-0.000159928,3.03276e-05,0.0001840255,0.0010078403,5.0708356e-07,1.6690056e-08,1.7004819e-07,1.7259621e-05,0.00066970194,0.00023451247,2.2111813e-07,1.5137018e-08,2.5576965e-08,-0.1018062,0.1268116,0.13766301,0.017542509,-0.14348083,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0,0
-0.0181847,-0.0177247,0.0469481,-0.000462356,-0.000195968,-5.95833e-05,-0.01267765,-0.0312903,0.0152016,0.000249742,-6.6778e-05,0.0003527857,0.00033068331,0.00031416499,0.0022041241,2.1377307e-07,3.8403457e-08,3.5501696e-09,0.00016072281,0.00097908287,0.00023108864,6.2371067e-08,4.4593013e-09,1.2445775e-07,-0.020817504,-0.0079605776,0.047132297,0.049368591,-0.036681562,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0,0
-0.0291759,-0.0176906,0.0605534,-0.000956979,-0.000270634,-5.95833e-05,-0.0109912,3.41e-05,0.0136053,-0.000494623,-7.4666e-05,0,0.00085123314,0.00031295733,0.0036667143,9.1580881e-07,7.3242762e-08,3.5501696e-09,0.00012080648,1.16281e-09,0.00018510419,2.4465191e-07,5.5750116e-09,0,0.11273765,-0.018329816,-0.13543601,-0.077444776,-0.045027911,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0,0
-0.0181801,0.0249489,0.0470969,-0.00131997,-0.00012919,-5.95833e-05,0.0109958,0.0426395,-0.0134565,-0.000362991,0.000141444,0,0.00033051604,0.00062244761,0.002218118,1.7423208e-06,1.6690056e-08,3.5501696e-09,0.00012090762,0.001818127,0.00018107739,1.3176247e-07,2.0006405e-08,0,0.059503719,0.088252885,-0.066476743,0.070687241,-0.034419932,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0,0,0
-0.00574367,0.05155,0.0698296,-0.00142026,-0.00012919,-0.000588593,0.01243643,0.0266011,0.0227327,-0.00010029,0,-0.0005290097,3.2989745e-05,0.0026574025,0.004876173,2.0171385e-06,1.6690056e-08,3.4644172e-07,0.00015466479,0.00070761852,0.00051677565,1.0058084e-08,0,2.7985126e-07,0.0062229342,0.11380339,-0.040042415,-0.047254514,0.17099175,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0,0,0
-0.0151673,0.0368525,0.0907411,-0.00142537,0.000145071,-0.000554192,-0.00942363,-0.0146975,0.0209115,-5.11e-06,0.000274261,3.4401e-05,0.00023004699,0.0013581068,0.0082339472,2.0316796e-06,2.1045595e-08,3.0712877e-07,8.8804802e-05,0.00021601651,0.00043729083,2.61121e-11,7.5219096e-08,1.1834288e-09,0.15512358,0.18983222,0.064522797,-0.020987507,0.015104513,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0,0,0
-0.0131772,-0.0485541,0.0495383,-0.000836776,-0.00012919,-0.000380455,0.0019901,-0.0854066,-0.0412028,0.000588594,-0.000274261,0.000173737,0.0001736386,0.0023575006,0.0024540432,7.0019407e-07,1.6690056e-08,1.4474601e-07,3.960498e-06,0.0072942873,0.0016976707,3.464429e-07,7.5219096e-08,3.0184545e-08,-0.031575337,0.074650581,-0.10456325,0.10804417,0.091113518,108.76135,8.0267167,0,30.376245,-15.986889,0,59.877961,22.771621,0,57.933023,-24.455368,0,65.638584,23.756792,0,0,0
-0.0131752,0.0223883,0.0596929,-0.00148441,-0.00012919,-0.000439589,2e-06,0.0709424,0.0101546,-0.000647634,0,-5.9134e-05,0.0001735859,0.00050123598,0.0035632423,2.203473e-06,1.6690056e-08,1.9323849e-07,4e-12,0.0050328241,0.0001031159,4.194298e-07,0,3.49683e-09,-0.0079766052,0.039825135,-0.022173519,-0.15833452,0.0451514,80.959628,35.646218,0,60.421968,-46.531439,0,36.666862,44.872643,0,63.803235,-31.42687,0,69.627005,20.803266,0,0,0
-0.011024,0.0702311,0.0621616,-0.00158289,-0.00012919,-0.000751352,0.0021512,0.0478428,0.0024687,-9.848e-05,0,-0.000311763,0.00012152858,0.0049324074,0.0038640645,2.5055408e-06,1.6690056e-08,5.6452983e-07,4.6276614e-06,0.0022889335,6.0944797e-06,9.6983104e-09,0,9.7196168e-08,-0.085788136,0.064345787,0.047087762,0.042841676,0.022209888,40.928501,75.335538,0,70.238375,-55.385365,0,48.885453,30.742851,0,43.127014,-8.3113246,0,76.255341,11.148221,0,0,0
-0.0320713,-0.0646593,0.0792646,-0.00122056,-0.000365357,-0.000554192,-0.0210473,-0.1348904,0.017103,0.00036233,-0.000236167,0.00019716,0.0010285683,0.0041808251,0.0062828768,1.4897667e-06,1.3348574e-07,3.0712877e-07,0.00044298884,0.01819542,0.00029251261,1.3128303e-07,5.5774852e-08,3.8872066e-08,-0.022734724,-0.055610763,-0.12794214,-0.043507884,-0.11674459,7.7825467,100.79111,0,43.535548,-13.675603,0,61.838707,-3.1155306,0,52.332599,4.4436331,0,57.452607,9.2283483,0,0,0
