trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0,initdum_2.0
9.78337e-06,-0.0890772,-0.0344879,0.000398476,-0,-7.4411e-05,0,0,0,0,0,0,9.5714329e-11,0.0079347476,0.0011894152,1.5878312e-07,0,5.5369969e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.44678e-05,0.0901744,0.043087,-0.000500554,-6.77641e-05,-0.000134361,-2.425117e-05,0.1792516,0.0775749,-0.00089903,-6.77641e-05,-5.995e-05,2.0931724e-10,0.0081314224,0.0018564896,2.5055431e-07,4.5919732e-09,1.8052878e-08,5.8811925e-10,0.032131136,0.0060178651,8.0825494e-07,4.5919732e-09,3.5940025e-09,0,0,0,0,0,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0,1
1.90545e-09,-0.135102,0.0589683,0.00130651,-0,0,1.4469705e-05,-0.2252764,0.0158813,0.001807064,6.77641e-05,0.000134361,3.6307397e-18,0.01825255,0.0034772604,1.7069684e-06,0,0,2.0937238e-10,0.050749456,0.00025221569,3.2654803e-06,4.5919732e-09,1.8052878e-08,0.097715079,-0.089611729,0.024305397,-0.011939731,0.095081981,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0,0
-3.53827e-06,-0.0315572,0.0143517,-6.83032e-05,0.0004101,0,-3.5401755e-06,0.1035448,-0.0446166,-0.0013748132,0.0004101,0,1.2519355e-11,0.00099585687,0.00020597129,4.6653271e-09,1.6818201e-07,0,1.2532842e-11,0.010721526,0.001990641,1.8901113e-06,1.6818201e-07,0,0.012048651,0.021903447,0.081643653,-0.082685126,-0.06021706,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0,0
3.0691e-05,0.0617791,0.0572204,-0.000571024,-3.5864e-05,0,3.422927e-05,0.0933363,0.0428687,-0.0005027208,-0.000445964,0,9.4193748e-10,0.0038166572,0.0032741742,3.2606841e-07,1.2862265e-09,0,1.1716429e-09,0.0087116649,0.0018377254,2.527282e-07,1.9888389e-07,0,-0.11555352,-0.031525855,0.083837613,-0.095596403,0.085854689,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0,0
0.00225051,-0.109456,0.0573197,0.00154196,0.000229785,0,0.002219819,-0.1712351,9.93e-05,0.002112984,0.000265649,0,5.0647953e-06,0.011980616,0.003285548,2.3776406e-06,5.2801146e-08,0,4.9275964e-06,0.029321459,9.86049e-09,4.4647014e-06,7.0569391e-08,0,0.096908516,-0.14638421,0.01474277,-0.020719681,0.16752324,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0,0
0.0201998,0.0567919,0.00208665,-0.000588372,0.000261598,-0.000341074,0.01794929,0.1662479,-0.05523305,-0.002130332,3.1813e-05,-0.000341074,0.00040803192,0.0032253199,4.3541082e-06,3.4618161e-07,6.8433514e-08,1.1633147e-07,0.00032217701,0.027638364,0.0030506898,4.5383144e-06,1.012067e-09,1.1633147e-07,0.03407132,0.095571555,0.068668313,-0.045436697,0.087865939,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0,0
0.00755028,-0.0466735,0.108746,0.000920719,-3.5864e-05,-0.000441776,-0.01264952,-0.1034654,0.10665935,0.001509091,-0.000297462,-0.000100702,5.7006728e-05,0.0021784156,0.011825693,8.4772348e-07,1.2862265e-09,1.9516603e-07,0.00016001036,0.010705089,0.011376217,2.2773556e-06,8.8483641e-08,1.0140893e-08,-0.056790414,-0.060701978,-0.09383624,-0.063225605,-0.098670701,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0,0,0
0.00367891,-0.0467129,0.000308424,0.000433645,0.000248755,-0.000100361,-0.00387137,-3.94e-05,-0.10843758,-0.000487074,0.000284619,0.000341415,1.3534379e-05,0.002182095,9.5125364e-08,1.8804799e-07,6.187905e-08,1.007233e-08,1.4987506e-05,1.55236e-09,0.011758708,2.3724108e-07,8.1007975e-08,1.165642e-07,0.050293851,0.093613362,-0.089722356,-0.089320641,-0.052123617,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0,0,0
0.01843,0.121315,0.0934179,9.93968e-05,0.000261438,-0.000139702,0.01475109,0.1680279,0.093109476,-0.0003342482,1.2683e-05,-3.9341e-05,0.0003396649,0.014717329,0.008726904,9.8797239e-09,6.8349828e-08,1.9516649e-08,0.00021759466,0.028233375,0.0086693745,1.1172186e-07,1.6085849e-10,1.5477143e-09,-0.082825734,0.053794109,-0.097419589,0.13512283,0.035754274,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0,0,0
