trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,1.51e-07,0.2,0.3,-6.16e-07,0.4,0.5,1.82e-06,0.6,0.7,-2.59e-06,0.8,0.9,3.19e-06,initdum_1.0
-0.0662123,0.0847967,0.400071,-0.000625569,-0.000164361,-0.000237045,-0.0156278,0.036384,-0.000731,-0.00019573,0.000104292,0,0.0043840687,0.0071904803,0.16005681,3.9133657e-07,2.7014538e-08,5.6190332e-08,0.00024422813,0.0013237955,5.34361e-07,3.8310233e-08,1.0876821e-08,0,-0.1158994,-0.057653222,0.025668889,0.028749247,0.089912725,-6.9778604,14.760407,14.760407,9.2926121,34.242936,34.242936,35.76762,26.071087,26.071087,59.343279,-7.0106809,-7.0106809,69.107106,-11.654499,-11.654499,0
-0.0901933,0.112116,0.389337,-0.000295886,-0.000238459,-0.000389446,-0.023981,0.0273193,-0.010734,0.000329683,-7.4098e-05,-0.000152401,0.0081348314,0.012569997,0.1515833,8.7548525e-08,5.6862695e-08,1.5166819e-07,0.00057508836,0.00074634415,0.00011521876,1.0869088e-07,5.4905136e-09,2.3226065e-08,-0.063843535,-0.06341459,0.055208217,-0.0465784,-0.019267395,-7.2372391,0.25937865,0.25937865,-5.3904359,14.683048,14.683048,4.3240022,31.443618,31.443618,28.924291,30.418988,30.418988,63.44184,5.6652664,5.6652664,0
-0.0889613,0.0394883,0.34178,0.000179739,-0.000250657,-0.000586431,0.001232,-0.0726277,-0.047557,0.000475625,-1.2198e-05,-0.000196985,0.0079141129,0.0015593258,0.11681357,3.2306108e-08,6.2828932e-08,3.4390132e-07,1.517824e-06,0.0052747828,0.0022616682,2.2621914e-07,1.487912e-10,3.880309e-08,-0.024366073,0.010884017,-0.083926465,-0.056376979,-0.21743996,-3.5165271,-3.720712,-3.720712,-5.3917047,0.001268743,0.001268743,-5.864559,10.188561,10.188561,4.2274712,24.69682,24.69682,31.694197,31.747643,31.747643,0
-0.0806193,-0.0203835,0.371382,0.000658229,5.35375e-05,-2.33651e-05,0.008342,-0.0598718,0.029602,0.00047849,0.0003041945,0.0005630659,0.0064994715,0.00041548707,0.13792459,4.3326542e-07,2.8662639e-09,5.459279e-10,6.9588964e-05,0.0035846324,0.0008762784,2.2895268e-07,9.2534294e-08,3.1704321e-07,-0.043423457,0.0025720174,-0.019821461,0.10196807,-0.039977179,-1.0602419,-2.4562852,-2.4562852,-2.2882157,-3.103489,-3.103489,-4.0480049,-1.8165541,-1.8165541,-2.1326453,6.3601165,6.3601165,8.8451177,22.849079,22.849079,0
-0.0805001,0.0725061,0.397516,8.84705e-05,0.000235454,-0.000254399,0.0001192,0.0928896,0.026134,-0.0005697585,0.0001819165,-0.0002310339,0.0064802661,0.0052571345,0.15801897,7.8270294e-09,5.5438586e-08,6.4718851e-08,1.420864e-08,0.0086284778,0.00068298596,3.2462475e-07,3.3093613e-08,5.3376663e-08,-0.069577383,-0.039665062,-0.0063972454,0.048594059,-0.023279894,-0.18769801,-0.8725439,-0.8725439,-0.51629968,-1.771916,-1.771916,-1.1547843,-2.8932206,-2.8932206,-1.1567913,-0.97585403,-0.97585403,1.0423718,7.8027459,7.8027459,0
-0.0828715,0.0336331,0.415068,0.000142864,0.000280527,-2.26477e-05,-0.0023714,-0.038873,0.017552,5.43935e-05,4.5073e-05,0.0002317513,0.0068676855,0.0011311854,0.17228144,2.0410122e-08,7.8695398e-08,5.1291832e-10,5.623538e-06,0.0015111101,0.0003080727,2.9586528e-09,2.0315753e-09,5.3708665e-08,-0.027685633,-0.074071349,-0.05012037,0.02931456,0.012716002,0.3308562,-0.18222231,-0.18222231,-0.9974267,-0.49882636,-0.49882636,1.8217859,-1.1100766,-1.1100766,-2.5503267,-1.1012903,-1.1012903,3.041663,1.0348944,1.0348944,0
-0.0803314,0.0579732,0.422903,-9.49694e-05,2.63829e-06,-4.39268e-05,0.0025401,0.0243401,0.007835,-0.0002378334,-0.00027788871,-2.12791e-05,0.0064531338,0.0033608919,0.17884695,9.0191869e-09,6.9605741e-12,1.9295638e-09,6.452108e-06,0.00059244047,6.1387225e-05,5.6564726e-08,7.7222135e-08,4.528001e-10,-0.026081345,-0.1145775,-0.046424708,-0.054011897,0.067072699,8.0267167,-0.0054756973,-0.0054756973,-15.986889,-0.017473317,-0.017473317,22.771621,-0.044707646,-0.044707646,-24.455368,-0.055500918,-0.055500918,23.756792,0.0074774136,0.0074774136,0
-0.0875094,0.0695539,0.457601,-0.000360869,9.69288e-05,-0.000186446,-0.007178,0.0115807,0.034698,-0.0002658996,9.429051e-05,-0.0001425192,0.0076578951,0.004837745,0.20939868,1.3022644e-07,9.3951923e-09,3.4762111e-08,5.1523684e-05,0.00013411261,0.0012039512,7.0702597e-08,8.8907003e-09,2.0311722e-08,0.043031658,-0.13283933,-0.048281375,-0.060704128,0.026683299,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0
-0.0939631,0.074189,0.462187,0.00092268,0.000353923,-0.000196335,-0.0064537,0.0046351,0.004586,0.001283549,0.0002569942,-9.889e-06,0.0088290642,0.0055040077,0.21361682,8.5133838e-07,1.2526149e-07,3.8547432e-08,4.1650244e-05,2.1484152e-05,2.1031396e-05,1.647498e-06,6.6046019e-08,9.7792321e-11,0.11503358,-0.091973187,-0.047586274,0.04078608,0.011030128,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0
-0.0803958,0.0472819,0.487989,-3.23359e-05,0.000146956,-0.000246331,0.0135673,-0.0269071,0.025802,-0.0009550159,-0.000206967,-4.9996e-05,0.0064634847,0.0022355781,0.23813326,1.0456104e-09,2.1596066e-08,6.0678962e-08,0.00018407163,0.00072399203,0.0006657432,9.1205537e-07,4.2835339e-08,2.4996e-09,0.071982546,-0.0016906678,-0.066225127,0.030819056,0.1307224,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0
-0.0802303,0.0790925,0.429722,-9.91395e-05,-7.77293e-05,-0.000264096,0.0001655,0.0318106,-0.058267,-6.68036e-05,-0.0002246853,-1.7765e-05,0.006436901,0.0062556236,0.184661,9.8286405e-09,6.0418441e-09,6.9746697e-08,2.739025e-08,0.0010119143,0.0033950433,4.462721e-09,5.0483484e-08,3.1559522e-10,0.05853927,0.12961011,-0.061763301,-0.091237784,0.026200383,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0
-0.0782727,0.0675342,0.413419,-6.21457e-06,-4.00574e-05,-0.000442827,0.0019576,-0.0115583,-0.016303,9.292493e-05,3.76719e-05,-0.000178731,0.0061266156,0.0045608682,0.17091527,3.862088e-11,1.6045953e-09,1.9609575e-07,3.8321978e-06,0.0001335943,0.00026578781,8.6350426e-09,1.419172e-09,3.194477e-08,0.053571178,0.19431814,-0.097068918,-0.091466606,-0.070591319,123.50128,0.3363319,0.3363319,20.243445,-0.97995338,-0.97995338,75.304302,1.8664935,1.8664935,5.8913982,-2.4948258,-2.4948258,23.961722,3.0341856,3.0341856,0
-0.0712727,0.0577063,0.429052,-0.000626642,-2.10772e-05,-0.000399604,0.007,-0.0098279,0.015633,-0.00062042743,1.89802e-05,4.3223e-05,0.0050797978,0.0033300171,0.18408562,3.926802e-07,4.4424836e-10,1.5968336e-07,4.9e-05,9.6587618e-05,0.00024439069,3.849302e-07,3.6024799e-10,1.8682277e-09,0.028793498,0.17787632,-0.071240283,-0.05675517,0.045214108,112.09018,7.6903848,7.6903848,35.25165,-15.006936,-15.006936,64.587736,20.905128,20.905128,52.54876,-21.960542,-21.960542,34.986759,20.722606,20.722606,0
-0.0603966,0.0751654,0.347228,0.00115013,2.16131e-05,-0.000238755,0.0108761,0.0174591,-0.081824,0.001776772,4.26903e-05,0.000160849,0.0036477493,0.0056498374,0.12056728,1.322799e-06,4.6712609e-10,5.700395e-08,0.00011828955,0.00030482017,0.006695167,3.1569187e-06,1.8224617e-09,2.5872401e-08,-0.0015510109,0.11738992,0.020099122,-0.046665495,0.16021352,82.014394,27.619502,27.619502,62.692711,-30.544549,-30.544549,40.67016,22.101022,22.101022,65.880379,-6.971502,-6.971502,60.789364,-2.9535262,-2.9535262,0
-0.0599345,0.0687077,0.39072,0.000525557,6.82366e-05,-4.60776e-05,0.0004621,-0.0064577,0.043492,-0.000624573,4.66235e-05,0.0001926774,0.0035921443,0.004720748,0.15266212,2.7621016e-07,4.6562336e-09,2.1231452e-09,2.1353641e-07,4.1701889e-05,0.0018915541,3.9009143e-07,2.1737508e-09,3.712458e-08,-0.05154478,0.069541863,0.05098855,-0.03024594,0.17123775,41.116199,40.025651,40.025651,70.754674,-9.8338796,-9.8338796,50.040237,-12.263298,-12.263298,44.283805,20.620719,20.620719,75.212969,-6.6208587,-6.6208587,0
-0.0628702,0.0868559,0.392995,-2.50242e-05,1.36143e-05,-2.7324e-05,-0.0029357,0.0181482,0.002275,-0.0005505812,-5.46223e-05,1.87536e-05,0.003952662,0.0075439474,0.15444507,6.2621059e-10,1.8534916e-10,7.4660098e-10,8.6183345e-06,0.00032935716,5.175625e-06,3.0313966e-07,2.9835957e-09,3.5169751e-10,-0.083029432,0.0006434241,0.12603115,-0.16725446,0.024502877,7.7880224,33.145954,33.145954,43.553022,26.702826,26.702826,61.883415,-12.953254,-12.953254,52.388099,-9.2055843,-9.2055843,57.44513,18.802733,18.802733,0
-0.0629453,0.0801213,0.408134,0.000126257,-3.21344e-05,-0.000267847,-7.51e-05,-0.0067346,0.015139,0.0001512812,-4.57487e-05,-0.000240523,0.0039621108,0.0064194227,0.16657336,1.594083e-08,1.0326197e-09,7.1742015e-08,5.64001e-09,4.5354837e-05,0.00022918932,2.2886001e-08,2.0929436e-09,5.7851314e-08,-0.098628597,-0.040789725,0.043146119,-0.1324685,-0.047549452,-6.9778604,14.760407,14.760407,9.2926121,34.242936,34.242936,35.76762,26.071087,26.071087,59.343279,-7.0106809,-7.0106809,69.107106,-11.654499,-11.654499,0
-0.0807457,0.0593719,0.42085,0.0013558,0.000271917,-0.000320995,-0.0178004,-0.0207494,0.012716,0.001229543,0.0003040514,-5.3148e-05,0.0065198681,0.0035250225,0.17711472,1.8381936e-06,7.3938855e-08,1.0303779e-07,0.00031685424,0.0004305376,0.00016169666,1.511776e-06,9.2447254e-08,2.8247099e-09,-0.036193716,-0.10632392,0.040081656,-0.099825969,-0.017829554,-7.2372391,0.25937865,0.25937865,-5.3904359,14.683048,14.683048,4.3240022,31.443618,31.443618,28.924291,30.418988,30.418988,63.44184,5.6652664,5.6652664,0
-0.0766389,0.0589892,0.468057,0.000632295,0.000184625,-0.000416546,0.0041068,-0.0003827,0.047207,-0.000723505,-8.7292e-05,-9.5551e-05,0.005873521,0.0034797257,0.21907736,3.9979697e-07,3.4086391e-08,1.7351057e-07,1.6865806e-05,1.4645929e-07,0.0022285008,5.2345949e-07,7.6198933e-09,9.1299936e-09,0.035069078,-0.090644394,0.0082937627,-0.048018963,0.0037232909,-3.5165271,-3.720712,-3.720712,-5.3917047,0.001268743,0.001268743,-5.864559,10.188561,10.188561,4.2274712,24.69682,24.69682,31.694197,31.747643,31.747643,0
-0.0749907,0.0589095,0.492615,0.000438612,0.00046854,-0.000175299,0.0016482,-7.97e-05,0.024558,-0.000193683,0.000283915,0.000241247,0.0056236051,0.0034703292,0.24266954,1.9238049e-07,2.1952973e-07,3.0729739e-08,2.7165632e-06,6.35209e-09,0.00060309536,3.7513104e-08,8.0607727e-08,5.8200115e-08,0.045143701,-0.068615156,0.0007524989,0.03131833,0.0071997509,-1.0602419,-2.4562852,-2.4562852,-2.2882157,-3.103489,-3.103489,-4.0480049,-1.8165541,-1.8165541,-2.1326453,6.3601165,6.3601165,8.8451177,22.849079,22.849079,0
-0.079098,0.0588476,0.469453,0.000283869,5.81792e-05,-1.93816e-05,-0.0041073,-6.19e-05,-0.023162,-0.000154743,-0.0004103608,0.0001559174,0.0062564936,0.00346304,0.22038612,8.0581609e-08,3.3848193e-09,3.7564642e-10,1.6869913e-05,3.83161e-09,0.00053647824,2.3945396e-08,1.6839599e-07,2.4310236e-08,0.026265093,0.045509199,0.016452266,-0.01032006,-0.077243768,-0.18769801,-0.8725439,-0.8725439,-0.51629968,-1.771916,-1.771916,-1.1547843,-2.8932206,-2.8932206,-1.1567913,-0.97585403,-0.97585403,1.0423718,7.8027459,7.8027459,0
-0.0854428,0.0697973,0.444984,0.000750758,-6.85255e-05,-9.04244e-05,-0.0063448,0.0109497,-0.024469,0.000466889,-0.0001267047,-7.10428e-05,0.0073004721,0.0048716631,0.19801076,5.6363757e-07,4.6957442e-09,8.1765721e-09,4.0256487e-05,0.00011989593,0.00059873196,2.1798534e-07,1.6054081e-08,5.0470794e-09,-0.067007582,0.041725173,-0.0065679131,0.11390728,-0.068247099,-0.0054756973,-0.18222231,-0.18222231,-0.017473317,-0.49882636,-0.49882636,-0.044707646,-1.1100766,-1.1100766,-0.055500918,-1.1012903,-1.1012903,0.0074774136,1.0348944,1.0348944,0
-0.0695247,0.0836322,0.472613,-2.71248e-05,4.47957e-05,8.18437e-05,0.0159181,0.0138349,0.027629,-0.0007778828,0.0001133212,0.0001722681,0.0048336839,0.0069943449,0.22336305,7.3575478e-10,2.0066547e-09,6.6983912e-09,0.00025338591,0.00019140446,0.00076336164,6.0510165e-07,1.2841694e-08,2.9676298e-08,-0.068249699,-0.04764061,0.027200222,0.059350507,-0.0057151586,0,-0.0054756973,-0.0054756973,0,-0.017473317,-0.017473317,0,-0.044707646,-0.044707646,0,-0.055500918,-0.055500918,0,0.0074774136,0.0074774136,0
-0.0747449,0.0364017,0.47407,0.000647668,-0.000181303,0.000313866,-0.0052202,-0.0472305,0.001457,0.0006747928,-0.0002260987,0.0002320223,0.0055868001,0.0013250838,0.22474236,4.1947384e-07,3.2870778e-08,9.8511866e-08,2.7250488e-05,0.0022307201,2.122849e-06,4.5534532e-07,5.1120622e-08,5.3834348e-08,-0.056026188,-0.082368898,-0.031359339,0.029237359,0.0054945238,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0
-0.0727893,0.0889338,0.493166,0.000213583,-7.88838e-05,8.18437e-05,0.0019556,0.0525321,0.019096,-0.000434085,0.0001024192,-0.0002320223,0.0052982822,0.0079092208,0.2432127,4.5617698e-08,6.2226539e-09,6.6983912e-09,3.8243714e-06,0.0027596215,0.00036465722,1.8842979e-07,1.0489693e-08,5.3834348e-08,-0.050237543,-0.12013532,-0.036883259,0.051567548,0.031418274,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0
-0.0631718,0.0663524,0.517073,0.000129769,0.000115596,0.000182002,0.0096175,-0.0225814,0.023907,-8.3814e-05,0.0001944798,0.0001001583,0.0039906763,0.004402641,0.26736449,1.6839993e-08,1.3362435e-08,3.3124728e-08,9.2496306e-05,0.00050991963,0.00057154465,7.0247866e-09,3.7822393e-08,1.0031685e-08,0.01500041,-0.056943091,-0.024590322,0.11224059,0.026785132,35.309886,0.3363319,0.3363319,-45.551485,-0.97995338,-0.97995338,43.00615,1.8664935,1.8664935,-28.932044,-2.4948258,-2.4948258,17.76908,3.0341856,3.0341856,0
-0.0801714,0.0696478,0.499228,0.000321045,7.46721e-06,8.18437e-05,-0.0169996,0.0032954,-0.017845,0.000191276,-0.00010812879,-0.0001001583,0.0064274534,0.004850816,0.2492286,1.0306989e-07,5.5759225e-11,6.6983912e-09,0.0002889864,1.0859661e-05,0.00031844402,3.6586508e-08,1.1691835e-08,1.0031685e-08,0.0064452374,-0.020986603,0.0532436,0.013573055,0.029080534,67.645153,7.6903848,8.0267167,-40.378429,-15.006936,-15.986889,9.8377235,20.905128,22.771621,13.649217,-21.960542,-24.455368,-9.5743849,20.722606,23.756792,0
-0.0715707,0.0747768,0.433103,0.00153713,0.000201381,8.18437e-05,0.0086007,0.005129,-0.066125,0.001216085,0.00019391379,0,0.0051223651,0.0055915698,0.18757821,2.3627686e-06,4.0554307e-08,6.6983912e-09,7.397204e-05,2.6306641e-05,0.0043725156,1.4788627e-06,3.7602558e-08,0,0.06277895,0.041610083,-0.019594769,-0.054894141,-0.043260867,73.171605,27.619502,35.309886,16.868947,-30.544549,-45.551485,-25.216553,22.101022,43.00615,11.415135,-6.971502,-28.932044,12.181875,-2.9535262,17.76908,0
-0.0653114,0.107584,0.478178,0.00018492,0.000155619,1.93534e-05,0.0062593,0.0328072,0.045075,-0.00135221,-4.5762e-05,-6.24903e-05,0.004265579,0.011574317,0.2286542,3.4195406e-08,2.4217273e-08,3.7455409e-10,3.9178836e-05,0.0010763124,0.0020317556,1.8284719e-06,2.0941606e-09,3.9050376e-09,0.063902605,0.097319748,-0.057290304,-0.029726385,-0.093390643,47.906361,40.025651,67.645153,60.945762,-9.8338796,-40.378429,13.117833,-12.263298,9.8377235,-16.216265,20.620719,13.649217,7.1482344,-6.6208587,-9.5743849,0
-0.0631442,0.0950365,0.448835,0.000187141,0.000111316,-8.84462e-05,0.0021672,-0.0125475,-0.029343,2.221e-06,-4.4303e-05,-0.0001077996,0.00398719,0.0090319363,0.20145286,3.5021754e-08,1.2391252e-08,7.8227303e-09,4.6967558e-06,0.00015743976,0.00086101165,4.932841e-12,1.9627558e-09,1.1620754e-08,0.033010217,0.095769714,-0.13166765,-0.032545561,0.032989948,15.019786,33.145954,73.171605,48.925984,26.702826,16.868947,57.514705,-12.953254,-25.216553,23.408307,-9.2055843,11.415135,-5.9892325,18.802733,12.181875,0
-0.0687789,0.0914234,0.462752,0.000238909,0.000324236,8.18437e-05,-0.0056347,-0.0036131,0.013917,5.1768e-05,0.00021292,0.0001702899,0.0047305371,0.0083582381,0.21413941,5.707751e-08,1.0512898e-07,6.6983912e-09,3.1749844e-05,1.3054492e-05,0.00019368289,2.6799258e-09,4.5334926e-08,2.899865e-08,-0.0042195957,0.10339569,-0.06245676,-0.0009939806,0.054838612,-3.4613334,14.760407,47.906361,14.684317,34.242936,60.945762,41.632179,26.071087,13.117833,55.115808,-7.0106809,-16.216265,37.412909,-11.654499,7.1482344,0
-0.0632729,0.0532343,0.429426,0.00145283,0.000427879,8.18437e-05,0.005506,-0.0381891,-0.033326,0.001213921,0.000103643,0,0.0040034599,0.0028338907,0.18440669,2.110715e-06,1.8308044e-07,6.6983912e-09,3.0316036e-05,0.0014584074,0.0011106223,1.4736042e-06,1.0741871e-08,0,-0.08160433,0.01088755,0.10085688,-0.03844637,0.074465306,-6.1769972,0.25937865,15.019786,-3.1022203,14.683048,48.925984,8.3720071,31.443618,57.514705,31.056937,30.418988,23.408307,54.596722,5.6652664,-5.9892325,0
-0.0631511,0.072924,0.436349,0.000866987,0.000181473,8.18437e-05,0.0001218,0.0196897,0.006923,-0.000585843,-0.000246406,0,0.0039880614,0.0053179098,0.19040045,7.5166646e-07,3.293245e-08,6.6983912e-09,1.483524e-08,0.00038768429,4.7927929e-05,3.4321202e-07,6.0715917e-08,0,-0.052289442,0.0084018273,0.063875564,-0.11107335,-0.052945195,-3.3288291,-3.720712,-3.4613334,-4.875405,0.001268743,14.684317,-4.7097747,10.188561,41.632179,5.3842624,24.69682,55.115808,30.651825,31.747643,37.412909,0
-0.0806852,0.0819585,0.448379,0.00139327,0.000384131,-5.40237e-05,-0.0175341,0.0090345,0.01203,0.000526283,0.000202658,-0.0001358674,0.0065101015,0.0067171957,0.20104373,1.9412013e-06,1.4755663e-07,2.9185602e-09,0.00030744466,8.162219e-05,0.0001447209,2.769738e-07,4.1070265e-08,1.845995e-08,-0.0063689698,-0.0054290357,-0.0057597219,-0.036227109,-0.057307127,-1.0547662,-2.4562852,-6.1769972,-2.2707424,-3.103489,-3.1022203,-4.0032972,-1.8165541,8.3720071,-2.0771444,6.3601165,31.056937,8.8376403,22.849079,54.596722,0
-0.0775862,0.063354,0.46449,0.0014543,0.00059822,8.18437e-05,0.003099,-0.0186045,0.016111,6.103e-05,0.000214089,0.0001358674,0.0060196184,0.0040137293,0.21575096,2.1149885e-06,3.5786717e-07,6.6983912e-09,9.603801e-06,0.00034612742,0.00025956432,3.7246609e-09,4.58341e-08,1.845995e-08,0.012920539,-0.017886538,-0.030721507,-0.02801791,-0.012638401,-0.18769801,-0.8725439,-3.3288291,-0.51629968,-1.771916,-4.875405,-1.1547843,-2.8932206,-4.7097747,-1.1567913,-0.97585403,5.3842624,1.0423718,7.8027459,30.651825,0
-0.071132,0.0634031,0.466742,0.00158075,0.000556133,8.18437e-05,0.0064542,4.91e-05,0.002252,0.00012645,-4.2087e-05,0,0.0050597614,0.0040199531,0.21784809,2.4987706e-06,3.0928391e-07,6.6983912e-09,4.1656698e-05,2.41081e-09,5.071504e-06,1.5989602e-08,1.7713156e-09,0,-0.034831461,-0.054503304,-0.04111506,-0.010465874,0.082788282,-0.0054756973,-0.18222231,-1.0547662,-0.017473317,-0.49882636,-2.2707424,-0.044707646,-1.1100766,-4.0032972,-0.055500918,-1.1012903,-2.0771444,0.0074774136,1.0348944,8.8376403,0
-0.0772286,0.0833962,0.44993,0.00125027,0.000621738,8.18437e-05,-0.0060966,0.0199931,-0.016812,-0.00033048,6.5605e-05,0,0.0059642567,0.0069549262,0.202437,1.5631751e-06,3.8655814e-07,6.6983912e-09,3.7168532e-05,0.00039972405,0.00028264334,1.0921703e-07,4.304016e-09,0,-0.027515188,-0.095033491,-0.040165463,-0.048503253,0.092666792,0,-0.0054756973,-0.18769801,0,-0.017473317,-0.51629968,0,-0.044707646,-1.1547843,0,-0.055500918,-1.1567913,0,0.0074774136,1.0423718,0
-0.0812525,0.0925447,0.464805,0.00224523,0.000942608,-0.000200437,-0.0040239,0.0091485,0.014875,0.00099496,0.00032087,-0.0002822807,0.0066019688,0.0085645215,0.21604369,5.0410578e-06,8.8850984e-07,4.0174991e-08,1.6191771e-05,8.3695052e-05,0.00022126563,9.899454e-07,1.0295756e-07,7.9682394e-08,0.0056628826,-0.075412676,0.018706958,-0.060616754,0.049220287,0,0,-0.0054756973,0,0,-0.017473317,0,0,-0.044707646,0,0,-0.055500918,0,0,0.0074774136,0
-0.0893805,0.0636435,0.46346,0.0018918,0.00111277,8.18437e-05,-0.008128,-0.0289012,-0.001345,-0.00035343,0.000170162,0.0002822807,0.0079888738,0.0040504951,0.21479517,3.5789072e-06,1.2382571e-06,6.6983912e-09,6.6064384e-05,0.00083527936,1.809025e-06,1.2491276e-07,2.8955106e-08,7.9682394e-08,0.043114901,-0.024832106,-0.0001463949,-0.06322872,-0.075399608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0834875,0.0633241,0.494997,0.00142056,0.000865366,8.18437e-05,0.005893,-0.0003194,0.031537,-0.00047124,-0.000247404,0,0.0069701627,0.0040099416,0.24502203,2.0179907e-06,7.4885831e-07,6.6983912e-09,3.4727449e-05,1.0201636e-07,0.00099458237,2.2206714e-07,6.1208739e-08,0,0.06533068,0.018584708,-0.090128068,0.037588922,-0.17811367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.116246,0.105234,0.507004,0.00142056,0.00088109,-0.000481579,-0.0327585,0.0419099,0.012007,0,1.5724e-05,-0.0005634227,0.013513133,0.011074195,0.25705306,2.0179907e-06,7.7631959e-07,2.3191833e-07,0.0010731193,0.0017564397,0.00014416805,0,2.4724418e-10,3.1744514e-07,0.013900509,0.010807462,-0.096938888,0.098413103,0.029601517,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0
-0.110943,0.0719498,0.515574,0.000855929,0.000869401,-0.000223527,0.005303,-0.0332842,0.00857,-0.000564631,-1.1689e-05,0.000258052,0.012308349,0.0051767737,0.26581655,7.3261445e-07,7.558581e-07,4.996432e-08,2.8121809e-05,0.001107838,7.34449e-05,3.1880817e-07,1.3663272e-10,6.6590835e-08,-0.027688491,-0.0074893458,-0.039105286,0.12360764,-0.016492877,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0
-0.101757,0.055147,0.536019,0.000350921,0.000981942,8.18437e-05,0.009186,-0.0168028,0.020445,-0.000505008,0.000112541,0.0003053707,0.010354487,0.0030411916,0.28731637,1.2314555e-07,9.6421009e-07,6.6983912e-09,8.4382596e-05,0.00028233409,0.00041799802,2.5503308e-07,1.2665477e-08,9.3251264e-08,-0.05133998,-0.055789776,0.02031204,0.10694008,0.06505825,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0
-0.111783,0.0753704,0.511215,0.000676556,0.000949101,-9.6553e-05,-0.010026,0.0202234,-0.024804,0.000325635,-3.2841e-05,-0.0001783967,0.012495439,0.0056806972,0.26134078,4.5772802e-07,9.0079271e-07,9.3224818e-09,0.00010052068,0.00040898591,0.00061523842,1.0603815e-07,1.0785313e-09,3.1825383e-08,-0.0016308535,0.0020918931,0.049009672,-0.0065585308,-0.0099104932,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0
-0.114114,0.0942098,0.494331,0.000697916,0.000675587,-0.000195366,-0.002331,0.0188394,-0.016884,2.136e-05,-0.000273514,-9.8813e-05,0.013022005,0.0088754864,0.24436314,4.8708674e-07,4.5641779e-07,3.8167874e-08,5.433561e-06,0.00035492299,0.00028506946,4.562496e-10,7.4809908e-08,9.764009e-09,0.041225532,0.086123675,-0.023830134,-0.018287081,-0.13473691,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0
-0.104274,0.112438,0.497219,0.000518269,0.000948002,-0.000334115,0.00984,0.0182282,0.002888,-0.000179647,0.000272415,-0.000138749,0.010873067,0.012642304,0.24722673,2.6860276e-07,8.9870779e-07,1.1163283e-07,9.68256e-05,0.00033226728,8.340544e-06,3.2273045e-08,7.4209932e-08,1.9251285e-08,0.0072244888,0.079431108,-0.042379505,0.056844402,-0.025020726,123.2419,0.3363319,0.3363319,5.5603974,-0.97995338,-0.97995338,43.860684,1.8664935,1.8664935,-24.52759,-2.4948258,-2.4948258,18.296456,3.0341856,3.0341856,0
-0.104777,0.0972777,0.503647,0.000800633,0.00075418,-0.000356495,-0.000503,-0.0151603,0.006428,0.000282364,-0.000193822,-2.238e-05,0.01097822,0.0094629509,0.2536603,6.410132e-07,5.6878747e-07,1.2708869e-07,2.53009e-07,0.0002298347,4.1319184e-05,7.9729428e-08,3.7566968e-08,5.008644e-10,0.028209694,0.054485966,0.031918971,-0.012249064,0.085305026,115.81089,7.6903848,8.0267167,35.250382,-15.006936,-15.986889,54.399174,20.905128,22.771621,27.85194,-21.960542,-24.455368,3.2391158,20.722606,23.756792,0
-0.117991,0.078365,0.490625,0.000778871,0.000978944,-0.00030883,-0.013214,-0.0189127,-0.013022,-2.1762e-05,0.000224764,4.7665e-05,0.013921876,0.0061410732,0.24071289,6.0664003e-07,9.5833136e-07,9.5375969e-08,0.0001746098,0.00035769022,0.00016957248,4.7358464e-10,5.0518856e-08,2.2719522e-09,0.052630018,0.031859728,0.014739357,-0.024433573,0.079002645,84.470679,27.619502,35.309886,65.7962,-30.544549,-45.551485,42.486714,22.101022,43.00615,59.520262,-6.971502,-28.932044,37.940285,-2.9535262,17.76908,0
