trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0,initdum_2.0,initdum_3.0
0.0593352,0.135888,0.115994,-0.00133995,0.000258216,0.000920587,0.0190604,0.0516258,0.008112,-0.000375891,-4.3192e-05,0.000159887,0.003520666,0.018465549,0.013454608,1.795466e-06,6.6675503e-08,8.4748042e-07,0.00036329885,0.0026652232,6.5804544e-05,1.4129404e-07,1.8655489e-09,2.5563853e-08,-0.01512122,-0.077227991,0.1488325,0.018198254,-0.012845431,0,0,0
0.0635636,0.110705,0.108733,-0.0013564,0.000391435,0.00117379,0.0042284,-0.025183,-0.007261,-1.645e-05,0.000133219,0.000253203,0.0040403312,0.012255597,0.011822865,1.839821e-06,1.5322136e-07,1.377783e-06,1.7879367e-05,0.00063418349,5.2722121e-05,2.706025e-10,1.7747302e-08,6.4111759e-08,-0.019433395,-0.13259521,0.018409055,0.062434187,0.084842664,0,0,0
0.0552014,0.0818657,0.127621,-0.0010398,0.000495965,0.000970706,-0.0083622,-0.0288393,0.018888,0.0003166,0.00010453,-0.000203084,0.0030471946,0.0067019928,0.01628712,1.081184e-06,2.4598128e-07,9.4227014e-07,6.9926389e-05,0.00083170522,0.00035675654,1.0023556e-07,1.0926521e-08,4.1243111e-08,-0.016848044,-0.011472443,0.0001576354,-0.028199551,0.10853644,0,0,0
0.0582144,0.112522,0.133663,-0.00132809,0.000495965,0.00119451,0.003013,0.0306563,0.006042,-0.00028829,0,0.000223804,0.0033889164,0.0126612,0.017865798,1.763823e-06,2.4598128e-07,1.4268541e-06,9.078169e-06,0.00093980873,3.6505764e-05,8.3111124e-08,0,5.008823e-08,-0.070442249,0.038555934,0.011018399,-0.034029238,0.12127785,0,0,0
0.0582479,0.144209,0.141031,-0.00159243,0.000495965,0.00130052,3.35e-05,0.031687,0.007368,-0.00026434,0,0.00010601,0.0033928179,0.020796236,0.019889743,2.5358333e-06,2.4598128e-07,1.6913523e-06,1.12225e-09,0.001004066,5.4287424e-05,6.9875636e-08,0,1.123812e-08,-0.096878322,0.056017499,-0.056548283,-0.094828753,0.10193732,0,0,0
0.0658952,0.105547,0.165689,-0.00132437,0.0001712,0.00134879,0.0076473,-0.038662,0.024658,0.00026806,-0.000324765,4.827e-05,0.0043421774,0.011140169,0.027452845,1.7539559e-06,2.930944e-08,1.8192345e-06,5.8481197e-05,0.0014947502,0.00060801696,7.1856164e-08,1.0547231e-07,2.3299929e-09,-0.021933183,-0.046206497,-0.19104367,-0.038799236,-0.010474121,0,0,0
0.0582129,0.0875212,0.159083,-0.00122046,0.000495965,0.00135849,-0.0076823,-0.0180258,-0.006606,0.00010391,0.000324765,9.7e-06,0.0033887417,0.0076599604,0.025307401,1.4895226e-06,2.4598128e-07,1.8454951e-06,5.9017733e-05,0.00032492947,4.3639236e-05,1.0797288e-08,1.0547231e-07,9.409e-11,-0.089880697,0.035981479,-0.020886418,-0.097527232,-0.06725648,0,0,0
0.0805048,0.148272,0.159119,-0.00159243,0.000495965,0.00169593,0.0222919,0.0607508,3.6e-05,-0.00037197,0,0.00033744,0.0064810228,0.021984586,0.025318856,2.5358333e-06,2.4598128e-07,2.8761786e-06,0.00049692881,0.0036906597,1.296e-09,1.3836168e-07,0,1.1386575e-07,0.10926323,-0.0097227866,0.075760381,-0.13511637,0.018052272,0,0,0
0.0790741,0.120743,0.159033,-0.00112178,0.00030945,0.00164408,-0.0014307,-0.027529,-8.6e-05,0.00047065,-0.000186515,-5.185e-05,0.0062527133,0.014578872,0.025291495,1.2583904e-06,9.5759303e-08,2.702999e-06,2.0469025e-06,0.00075784584,7.396e-09,2.2151142e-07,3.4787845e-08,2.6884225e-09,0.10643358,0.031812589,-0.11074221,0.0002516843,0.019302337,0,0,0
0.0790475,0.0963739,0.159086,-0.00111968,0.000495965,0.00155405,-2.66e-05,-0.0243691,5.3e-05,2.1e-06,0.000186515,-9.003e-05,0.0062485073,0.0092879286,0.025308355,1.2536833e-06,2.4598128e-07,2.4150714e-06,7.0756e-10,0.00059385303,2.809e-09,4.41e-12,3.4787845e-08,8.1054009e-09,-0.11547239,0.045875817,0.04727971,0.063684223,-0.11563938,0,0,0
0.0790513,0.156598,0.173867,-0.00176832,0.000495965,0.00171085,3.8e-06,0.0602241,0.014781,-0.00064864,0,0.0001568,0.006249108,0.024522934,0.030229734,3.1269556e-06,2.4598128e-07,2.9270077e-06,1.444e-11,0.0036269422,0.00021847796,4.2073385e-07,0,2.458624e-08,0.099095486,0.014031586,0.059727712,-0.030808816,0.067239569,0,0,0
0.0622914,0.131322,0.183527,-0.00124669,0.000495965,0.00136705,-0.0167599,-0.025276,0.00966,0.00052163,0,-0.0003438,0.0038802185,0.017245468,0.03368216,1.554236e-06,2.4598128e-07,1.8688257e-06,0.00028089425,0.00063887618,9.33156e-05,2.7209786e-07,0,1.1819844e-07,0.049637684,0.027021895,-0.13723874,0.08359642,-0.044442409,0,0,0
0.0554625,0.106894,0.177152,-0.00154403,2.13813e-05,0.00103708,-0.0068289,-0.024428,-0.006375,-0.00029734,-0.0004745837,-0.00032997,0.0030760889,0.011426327,0.031382831,2.3840286e-06,4.5715999e-10,1.0755349e-06,4.6633875e-05,0.00059672718,4.0640625e-05,8.8411076e-08,2.2522969e-07,1.088802e-07,-0.087844432,0.022607068,0.12031582,0.083475589,-0.14087453,0,0,0
0.062405,0.156638,0.186362,-0.00215997,0.000402752,0.00118539,0.0069425,0.049744,0.00921,-0.00061594,0.0003813707,0.00014831,0.003894384,0.024535463,0.034730795,4.6654704e-06,1.6220917e-07,1.4051495e-06,4.8198306e-05,0.0024744655,8.48241e-05,3.7938208e-07,1.4544361e-07,2.1995856e-08,0.067217635,0.048814067,0.048728562,-0.0082819983,0.023851458,0,0,0
0.0624542,0.168151,0.186373,-0.00197702,0.000340692,0.00133912,4.92e-05,0.011513,1.1e-05,0.00018295,-6.206e-05,0.00015373,0.0039005271,0.028274759,0.034734895,3.9086081e-06,1.1607104e-07,1.7932424e-06,2.42064e-09,0.00013254917,1.21e-10,3.3470703e-08,3.8514436e-09,2.3632913e-08,0.021893657,0.10881551,-0.10764423,0.018234141,-0.0080279874,0,0,0
0.0624088,0.130021,0.186338,-0.00184242,0.000286356,0.00103708,-4.54e-05,-0.03813,-3.5e-05,0.0001346,-5.4336e-05,-0.00030204,0.0038948583,0.01690546,0.03472185,3.3945115e-06,8.1999759e-08,1.0755349e-06,2.06116e-09,0.0014538969,1.225e-09,1.811716e-08,2.9524009e-09,9.1228162e-08,-0.09491418,0.01959173,-0.054158035,0.086829423,-0.1401689,0,0,0
0.0456324,0.121328,0.188921,-0.00186416,0.000284964,0.00103708,-0.0167764,-0.008693,0.002583,-2.174e-05,-1.392e-06,0,0.0020823159,0.014720484,0.035691144,3.4750925e-06,8.1204481e-08,1.0755349e-06,0.0002814476,7.5568249e-05,6.671889e-06,4.726276e-10,1.937664e-12,0,0.079579196,0.029159594,0.10996851,0.0044844008,0.02670573,0,0,0
0.0602174,0.18922,0.199783,-0.00245217,0.000242543,0.0011982,0.014585,0.067892,0.010862,-0.00058801,-4.2421e-05,0.00016112,0.0036261353,0.035804208,0.039913247,6.0131377e-06,5.8827107e-08,1.4356832e-06,0.00021272223,0.0046093237,0.00011798304,3.4575576e-07,1.7995412e-09,2.5959654e-08,-0.057507142,-0.0051578319,0.06186968,0.11035921,0.069332788,0,0,0
0.055957,0.118653,0.215205,-0.00171093,0.000507359,0.00103708,-0.0042604,-0.070567,0.015422,0.00074124,0.000264816,-0.00016112,0.0031311858,0.014078534,0.046313192,2.9272815e-06,2.5741315e-07,1.0755349e-06,1.8151008e-05,0.0049797015,0.00023783808,5.4943674e-07,7.0127514e-08,2.5959654e-08,0.12786722,0.058166327,-0.056379806,0.0036788101,0.012967975,0,0,0
0.0680265,0.167705,0.192399,-0.00201561,0.000507359,0.0013481,0.0120695,0.049052,-0.022806,-0.00030468,0,0.00031102,0.0046276047,0.028124967,0.037017375,4.0626837e-06,2.5741315e-07,1.8173736e-06,0.00014567283,0.0024060987,0.00052011364,9.2829902e-08,0,9.673344e-08,0.069683949,0.12712373,0.018176465,0.01954895,-0.030002999,0,0,0
0.0730078,0.174897,0.194759,-0.00145262,0.000507359,0.0016324,0.0049813,0.007192,0.00236,0.00056299,0,0.0002843,0.0053301389,0.030588961,0.037931068,2.1101049e-06,2.5741315e-07,2.6647298e-06,2.481335e-05,5.1724864e-05,5.5696e-06,3.1695774e-07,0,8.082649e-08,0.057948138,-0.0016119717,-0.056266149,0.16557294,-0.0437574,0,0,0
0.0710961,0.134202,0.200856,-0.00150768,0.000331811,0.00123901,-0.0019117,-0.040695,0.006097,-5.506e-05,-0.000175548,-0.00039339,0.0050546554,0.018010177,0.040343133,2.273099e-06,1.1009854e-07,1.5351458e-06,3.6545969e-06,0.001656083,3.7173409e-05,3.0316036e-09,3.08171e-08,1.5475569e-07,0.017293496,0.091496452,0.035739936,0.0843669,-0.084292093,0,0,0
0.0678605,0.173491,0.19239,-0.00201561,0.000440657,0.00129502,-0.0032356,0.039289,-0.008466,-0.00050793,0.000108846,5.601e-05,0.0046050475,0.030099127,0.037013912,4.0626837e-06,1.9417859e-07,1.6770768e-06,1.0469107e-05,0.0015436255,7.1673156e-05,2.5799288e-07,1.1847452e-08,3.1371201e-09,0.039192359,0.17452911,-0.014726114,-0.020747729,-0.037540524,0,0,0
0.0653911,0.193081,0.192305,-0.00158595,0.000507359,0.00122393,-0.0024694,0.01959,-8.5e-05,0.00042966,6.6702e-05,-7.109e-05,0.004275996,0.037280273,0.036981213,2.5152374e-06,2.5741315e-07,1.4980046e-06,6.0979364e-06,0.0003837681,7.225e-09,1.8460772e-07,4.4491568e-09,5.0537881e-09,0.083478995,0.060484166,-0.088256922,0.094181078,-0.11025981,0,0,0
0.0493213,0.125127,0.196658,-0.00130057,0.000507359,0.00103708,-0.0160698,-0.067954,0.004353,0.00028538,0,-0.00018685,0.0024325906,0.015656766,0.038674369,1.6914823e-06,2.5741315e-07,1.0755349e-06,0.00025823847,0.0046177461,1.8948609e-05,8.1441744e-08,0,3.4912923e-08,-0.028373505,0.13171305,-0.026840163,0.060175127,-0.10252838,0,0,0
0.0549378,0.186826,0.192476,-0.00181296,0.000687215,0.00103708,0.0056165,0.061699,-0.004182,-0.00051239,0.000179856,0,0.0030181619,0.034903954,0.037047011,3.286824e-06,4.7226446e-07,1.0755349e-06,3.1545072e-05,0.0038067666,1.7489124e-05,2.6254351e-07,3.2348181e-08,0,-0.091566917,0.077687368,0.0048036999,0.048788048,-0.064617766,0,0,0
0.055,0.175756,0.192393,-0.00159221,0.000507359,0.0010917,6.22e-05,-0.01107,-8.3e-05,0.00022075,-0.000179856,5.462e-05,0.003025,0.030890172,0.037015066,2.5351327e-06,2.5741315e-07,1.1918089e-06,3.86884e-09,0.0001225449,6.889e-09,4.8730563e-08,3.2348181e-08,2.9833444e-09,-0.022090271,-0.039423311,-0.086400385,0.015290227,-0.12396753,0,0,0
0.0549378,0.134974,0.192245,-0.00093597,0.000507359,0.000841662,-6.22e-05,-0.040782,-0.000148,0.00065624,0,-0.000250038,0.0030181619,0.018217981,0.03695814,8.7603984e-07,2.5741315e-07,7.0839492e-07,3.86884e-09,0.0016631715,2.1904e-08,4.3065094e-07,0,6.2519001e-08,-0.079878739,0.019403284,-0.016672077,-0.040711753,-0.11772405,0,0,0
0.0549355,0.18182,0.19246,-0.00171724,0.000507359,0.00085104,-2.3e-06,0.046846,0.000215,-0.00078127,0,9.378e-06,0.0030179092,0.033058512,0.037040852,2.9489132e-06,2.5741315e-07,7.2426908e-07,5.29e-12,0.0021945477,4.6225e-08,6.1038281e-07,0,8.7946884e-11,-0.05324593,-0.033494601,0.071291108,-0.056672503,-0.10955795,0,0,0
0.0549436,0.181529,0.211468,-0.00163589,0.0005576,0.000920858,8.1e-06,-0.000291,0.019008,8.135e-05,5.0241e-05,6.9818e-05,0.0030187992,0.032952778,0.044718715,2.6761361e-06,3.1091776e-07,8.4797946e-07,6.561e-11,8.4681e-08,0.00036130406,6.6178225e-09,2.5241581e-09,4.8745531e-09,0.059741211,-0.10723454,0.0037815124,-0.06298721,-0.078688091,0,0,0
0.0371799,0.129585,0.215252,-0.00120341,0.000507359,0.000483113,-0.0177637,-0.051944,0.003784,0.00043248,-5.0241e-05,-0.000437745,0.001382345,0.016792272,0.046333424,1.4481956e-06,2.5741315e-07,2.3339817e-07,0.00031554904,0.0026981791,1.4318656e-05,1.8703895e-07,2.5241581e-09,1.9162069e-07,0.045191405,-0.12467754,0.059705758,0.074791981,-0.019530954,0,0,0
0.0371416,0.159177,0.21558,-0.00163286,0.000706452,0.000629385,-3.83e-05,0.029592,0.000328,-0.00042945,0.000199093,0.000146272,0.0013794985,0.025337317,0.046474736,2.6662318e-06,4.9907443e-07,3.9612548e-07,1.46689e-09,0.00087568646,1.07584e-07,1.844273e-07,3.9638023e-08,2.1395498e-08,-0.030956456,0.0054106953,0.10540284,0.058484356,0.085463784,0,0,0
0.0371826,0.178695,0.215948,-0.00150133,0.000671757,0.000762228,4.1e-05,0.019518,0.000368,0.00013153,-3.4695e-05,0.000132843,0.0013825457,0.031931903,0.046633539,2.2539918e-06,4.5125747e-07,5.8099152e-07,1.681e-09,0.00038095232,1.35424e-07,1.7300141e-08,1.203743e-09,1.7647263e-08,-0.071035607,-0.033558465,0.032770831,0.044507765,0.040193882,0,0,0
0.0371981,0.146039,0.223722,-0.00141624,0.000507359,0.000629385,1.55e-05,-0.032656,0.007774,8.509e-05,-0.000164398,-0.000132843,0.0013836986,0.02132739,0.050051533,2.0057357e-06,2.5741315e-07,3.9612548e-07,2.4025e-10,0.0010664143,6.0435076e-05,7.2403081e-09,2.7026702e-08,1.7647263e-08,0.057609775,-0.088753106,-0.027727634,0.039008163,0.035117352,0,0,0
0.0371358,0.135653,0.217948,-0.00115876,0.000685592,0.000529908,-6.23e-05,-0.010386,-0.005774,0.00025748,0.000178233,-9.9477e-05,0.0013790676,0.018401736,0.047501331,1.3427247e-06,4.7003639e-07,2.8080249e-07,3.88129e-09,0.000107869,3.3339076e-05,6.629595e-08,3.1767002e-08,9.8956735e-09,0.07673475,0.064839999,0.0065452418,0.002284146,0.058803414,0,0,0
0.0288709,0.158879,0.206169,-0.00132699,0.000736594,0.000478746,-0.0082649,0.023226,-0.011779,-0.00016823,5.1002e-05,-5.1162e-05,0.00083352887,0.025242537,0.042505657,1.7609025e-06,5.4257072e-07,2.2919773e-07,6.8308572e-05,0.00053944708,0.00013874484,2.8301333e-08,2.601204e-09,2.6175502e-09,-0.02505445,0.036474067,0.069870991,0.030034888,0.066320938,0,0,0
0.0285514,0.186991,0.23665,-0.00156839,0.000687949,0.000629385,-0.0003195,0.028112,0.030481,-0.0002414,-4.8645e-05,0.000150639,0.00081518244,0.034965634,0.056003222,2.4598472e-06,4.7327383e-07,3.9612548e-07,1.0208025e-07,0.00079028454,0.00092909136,5.827396e-08,2.366336e-09,2.2692108e-08,-0.031865262,-0.11484671,-0.023146416,0.13767373,0.093805641,0,0,0
0.0371547,0.172526,0.17883,-0.000759008,0.000507359,0.000350334,0.0086033,-0.014465,-0.05782,0.000809382,-0.00018059,-0.000279051,0.0013804717,0.029765221,0.031980169,5.7609314e-07,2.5741315e-07,1.2273391e-07,7.4016771e-05,0.00020923622,0.0033431524,6.5509922e-07,3.2612748e-08,7.7869461e-08,0.087340862,-0.048929905,-0.046276097,0.037384115,0.23408076,0,0,0
0.0138875,0.142192,0.203403,0.000538838,0.000896854,-0.000166974,-0.0232672,-0.030334,0.024573,0.001297846,0.000389495,-0.000517308,0.00019286266,0.020218565,0.04137278,2.9034639e-07,8.043471e-07,2.7880317e-08,0.0005413626,0.00092015156,0.00060383233,1.6844042e-06,1.5170636e-07,2.6760757e-07,0.0052768433,0.12297125,-0.024541828,0.04157336,0.031016077,0,0,0
0.0115236,0.121828,0.190736,0.000317935,0.00101627,-0.000166974,-0.0023639,-0.020364,-0.012667,-0.000220903,0.000119416,0,0.00013279336,0.014842062,0.036380222,1.0108266e-07,1.0328047e-06,2.7880317e-08,5.5880232e-06,0.0004146925,0.00016045289,4.8798135e-08,1.4260181e-08,0,-0.093869124,0.072638789,0.01356698,0.0099950731,0.046005729,0,0,0
0.0305714,0.177882,0.229186,5.95527e-05,0.00118964,0.000208591,0.0190478,0.056054,0.03845,-0.0002583823,0.00017337,0.000375565,0.0009346105,0.031642006,0.052526223,3.5465241e-09,1.4152433e-06,4.3510205e-08,0.00036281868,0.0031420509,0.0014784025,6.6761413e-08,3.0057157e-08,1.4104907e-07,-0.061356073,-0.03494507,0.033880964,-0.039105988,0.16478284,0,0,0
0.0285994,0.160065,0.251328,-0.000317542,0.00120862,-7.39468e-05,-0.001972,-0.017817,0.022142,-0.0003770947,1.898e-05,-0.0002825378,0.00081792568,0.025620804,0.063165764,1.0083292e-07,1.4607623e-06,5.4681292e-09,3.888784e-06,0.00031744549,0.00049026816,1.4220041e-07,3.602404e-10,7.9827608e-08,0.14162178,-0.026350947,-0.09146379,-0.092176882,0.07329717,0,0,0
0.016849,0.138483,0.232149,4.35407e-05,0.000861896,-0.000166974,-0.0117504,-0.021582,-0.019179,0.0003610827,-0.000346724,-9.30272e-05,0.0002838888,0.019177541,0.053893158,1.8957926e-09,7.4286471e-07,2.7880317e-08,0.0001380719,0.00046578272,0.00036783404,1.3038072e-07,1.2021753e-07,8.6540599e-09,0.052365648,0.11225142,-0.039702244,-0.084893538,-0.049314199,0,0,0
0.0194805,0.167415,0.239358,-0.000633659,0.00116676,-0.000166974,0.0026315,0.028932,0.007209,-0.0006771997,0.000304864,0,0.00037948988,0.028027782,0.057292252,4.0152373e-07,1.3613289e-06,2.7880317e-08,6.9247923e-06,0.00083706062,5.1969681e-05,4.5859943e-07,9.2942058e-08,0,-0.059003606,0.082089539,-0.013297514,0.018462859,-0.13893468,0,0,0
0.0182875,0.155831,0.226843,-0.000251287,0.00110147,-0.000166974,-0.001193,-0.011584,-0.012515,0.000382372,-6.529e-05,0,0.00033443266,0.024283301,0.051457747,6.3145156e-08,1.2132362e-06,2.7880317e-08,1.423249e-06,0.00013418906,0.00015662522,1.4620835e-07,4.2627841e-09,0,-0.077068466,-0.059068705,-0.045492098,0.072831851,-0.11901127,0,0,0
0.00945205,0.10832,0.24208,0.000295953,0.00133676,-0.000292705,-0.00883545,-0.047511,0.015237,0.00054724,0.00023529,-0.000125731,8.9341249e-05,0.011733222,0.058602726,8.7588178e-08,1.7869273e-06,8.5676217e-08,7.8065177e-05,0.0022572951,0.00023216617,2.9947162e-07,5.5361384e-08,1.5808284e-08,-0.086237448,-0.0040341704,0.13482001,-0.10020044,-0.073583902,0,0,0
0.00947219,0.16106,0.24323,5.5693e-05,0.00131524,-0.000166974,2.014e-05,0.05274,0.00115,-0.00024026,-2.152e-05,0.000125731,8.9722383e-05,0.025940324,0.059160833,3.1017102e-09,1.7298563e-06,2.7880317e-08,4.056196e-10,0.0027815076,1.3225e-06,5.7724868e-08,4.631104e-10,1.5808284e-08,0.0074333091,-0.089884994,0.080164836,-0.12488174,-0.042993045,0,0,0
0.00952257,0.162648,0.248956,5.5693e-05,0.00120818,-0.000166974,5.038e-05,0.001588,0.005726,0,-0.00010706,0,9.0679339e-05,0.026454372,0.06197909,3.1017102e-09,1.4596989e-06,2.7880317e-08,2.5381444e-09,2.521744e-06,3.2787076e-05,0,1.1461844e-08,0,-0.048269677,-0.14935013,-0.075574004,-0.048495163,-0.023638834,0,0,0
0.00946974,0.139028,0.251108,0.000498512,0.00125645,-0.000332359,-5.283e-05,-0.02362,0.002152,0.000442819,4.827e-05,-0.000165385,8.9675976e-05,0.019328785,0.063055228,2.4851421e-07,1.5786666e-06,1.104625e-07,2.7910089e-09,0.0005579044,4.631104e-06,1.9608867e-07,2.3299929e-09,2.7352198e-08,-0.011058661,-0.04003404,0.082540519,-0.10440948,-0.11246664,0,0,0
-0.0012303,0.17268,0.254198,5.5693e-05,0.0012869,-0.000439514,-0.01070004,0.033652,0.00309,-0.000442819,3.045e-05,-0.000107155,1.5136381e-06,0.029818382,0.064616623,3.1017102e-09,1.6561116e-06,1.9317256e-07,0.00011449086,0.0011324571,9.5481e-06,1.9608867e-07,9.272025e-10,1.1482194e-08,0.014797683,-0.07837592,0.05634939,-0.022523324,0.053201182,0,0,0
0.000672021,0.173032,0.246465,-7.84404e-05,0.00138047,-0.00056805,0.001902321,0.000352,-0.007733,-0.0001341334,9.357e-05,-0.000128536,4.5161222e-07,0.029940073,0.060744996,6.1528964e-09,1.9056974e-06,3.226808e-07,3.6188252e-06,1.23904e-07,5.9799289e-05,1.7991769e-08,8.7553449e-09,1.6521503e-08,0.07489747,0.067092476,-0.034812271,-0.057406232,0.11098713,0,0,0
-0.00911664,0.166016,0.254337,0.000560935,0.00109985,-0.00056805,-0.009788661,-0.007016,0.007872,0.0006393754,-0.00028062,0,8.3113125e-05,0.027561312,0.06468731,3.1464807e-07,1.20967e-06,3.226808e-07,9.5817884e-05,4.9224256e-05,6.1968384e-05,4.088009e-07,7.8747584e-08,0,0.077251375,-0.031068796,-0.075135061,0.035344821,0.0084555926,0,0,0
-0.0182779,0.128805,0.234779,0.000324335,0.00139679,-0.00056805,-0.00916126,-0.037211,-0.019558,-0.0002366,0.00029694,0,0.00033408163,0.016590728,0.055121179,1.0519319e-07,1.9510223e-06,3.226808e-07,8.3928685e-05,0.0013846585,0.00038251536,5.597956e-08,8.8173364e-08,0,-0.011937159,0.10282462,0.014283574,-0.03271228,0.045973712,0,0,0
-0.0188911,0.169821,0.242188,9.48799e-05,0.00149242,-0.00056805,-0.0006132,0.041016,0.007409,-0.0002294551,9.563e-05,0,0.00035687366,0.028839172,0.058655027,9.0021954e-09,2.2273175e-06,3.226808e-07,3.7601424e-07,0.0016823123,5.4893281e-05,5.2649643e-08,9.1450969e-09,0,-0.066347589,0.058289209,-0.011325784,-0.0026098228,0.036771187,0,0,0
-0.00919529,0.166677,0.250886,0.000324647,0.0013643,-0.000667625,0.00969581,-0.003144,0.008698,0.0002297671,-0.00012812,-9.9575e-05,8.4553358e-05,0.027781222,0.062943785,1.0539567e-07,1.8613145e-06,4.4572314e-07,9.4008732e-05,9.884736e-06,7.5655204e-05,5.279292e-08,1.6414734e-08,9.9151806e-09,-0.010240341,-0.11394855,-0.18504542,0.037712052,-0.076400791,0,0,0
-0.013982,0.124017,0.250824,0.000672914,0.00131983,-0.00106989,-0.00478671,-0.04266,-6.2e-05,0.000348267,-4.447e-05,-0.000402265,0.00019549632,0.015380216,0.062912679,4.5281325e-07,1.7419512e-06,1.1446646e-06,2.2912593e-05,0.0018198756,3.844e-09,1.212899e-07,1.9775809e-09,1.6181713e-07,-0.10908393,0.020658314,0.082563392,-0.047427783,-0.12526716,0,0,0
