global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
703.3592876528653	n/a	494714.2875275461	n/a	950.119535556532	n/a	n/a	902727.13184616	765.1101827983913	n/a	585393.5918217878	n/a	769.6981572994623	535.8331072670326	n/a	n/a	n/a	n/a	-0.11048963390000001	0.2642787845	-0.0670670044	0.1737177045	0.0478432774	-0.20293750530000002	-0.17636297010000002	0.0066976475	-0.0028084952000000003	-0.0012771737	0.0654290062	-0.023564245499999997	0.049159543300000004	-0.2248485656	0.0726670059	-0.0375231526	0.004384870999999999	-0.11055678869999999	0.1674695233	-0.0399542462	0.0867489931	-0.0240102967	0.0365057525	-0.0096543785	0.172764223	-0.0714300908	0.0216913319	0.0532230035	-0.047758731299999996	0.0386211919	-0.021786195499999998	0.0400855402	-0.08585153279999999	-0.0718273471	-0.035488432400000006	-0.025755082599999996	0.160572772	-0.075072502	0.2281321067000001	-0.048589361399999996	0.11351506	-0.0554813929	0.0346503146	-0.0077910854000000015	0.0729169724	-0.17038788719999998	0.057884839	-0.2540927243	0.0315843712	-0.0630330196	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.0074132999999999985	n/a	5.495701689e-05	n/a	-0.11563	n/a	n/a	0.013370296899999998	0.140849	n/a	0.019838440800999998	n/a	0.00549227	n/a	n/a	3.01650297529e-05	-0.000723958	n/a	n/a	5.24115185764e-07	-0.00032359	n/a	n/a	1.047104881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.4546112494078	-4.904676403457528	487838.8439755613	24.05585062263308	928.0845429124378	-22.03499264409425	485.54090082528745	861340.9187929884	764.4731658636897	-0.6370169347015917	584419.2213256524	0.4057905750966119	766.5934718837615	522.6877604109357	1.058326	22.653919	0.2082108	0.101457	-0.1088765692	0.1677085372	0.0196696287	0.0233705081	0.013612166399999999	-0.0319353921	-0.0753997896	-0.0922126964	-0.018499685800000002	-0.0346886166	0.0413344066	-0.0828171087	-0.013330656100000001	-0.21511149649999997	0.0392915806	-0.047405187599999996	-0.0201409656	-0.029852857799999997	0.07101659980000001	-0.043745571100000005	0.0252581545	-0.0344691683	0.0231675427	-0.1213668466	0.0663414106	0.0770689099	-0.008124104699999999	0.0010707374000000001	-0.0116783463	0.1419393912	0.061115990700000004	-0.0558944799	0.0849737346	-0.006865417800000001	0.0144268626	-0.0269872688	0.119583089	-0.11185940859999999	0.1353534164	-0.05684791400000001	0.07236208429999999	-0.0450045297	-0.0348224165	-0.0223170068	0.0688196806	-0.050905594400000004	0.0326977859	-0.092489827	-0.095642906	0.013388049099999999	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0419821	-0.034568800000000004	0.0017624967204099996	0.0011950019334399998	-0.183073	-0.06744300000000003	0.004548558249000002	0.033515723329000005	0.0816215	-0.059227499999999995	0.006662069262249999	0.0035078967562500005	0.00504896	-0.0004433099999999997	1.9652375609999974e-07	2.54919970816e-05	-0.0004190930000000001	0.000304865	9.294266822499997e-08	1.7563894264900004e-07	-0.000514845	-0.000191255	3.6578475024999986e-08	2.65065374025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.8865969943859	-2.5680142550219216	484258.1558764268	6.594697213995795	921.4348719875804	-6.6496709248573325	44.218123408892964	849042.2233147688	763.6160731476763	-0.8570927160134261	583109.5071694773	0.7346079238432714	764.5034544083342	518.1641493037082	0.827732	17.717951	0.1598713	0.0885238	-0.1042711561	0.1531903623	-0.0193934137	0.0189103489	0.07738474940000001	0.0726397267	-0.0790171121	-0.1117513191	-0.0215020054	-0.0661119901	0.0591156304	-0.106896978	0.0468485599	-0.1530659524	-0.0844347425	0.00311944	0.041504299	-0.0553396096	-0.08366467650000001	0.0090432458	0.0236951681	-0.0026054927	-0.021611529700000003	-0.047515651799999996	0.0541878649	0.023309370899999998	0.0198628552	0.0061823575	-0.08939556380000001	0.0698528596	-0.0545588975	0.0833724413	-0.029157025	0.0152458771	0.009238396999999999	-0.1314334197	0.0815427273	-0.0788102423	0.116980376	0.0080422012	0.0049880211	-0.1014887584	-0.0980563734	-0.09831924130000001	0.0017564103	0.054245737599999996	-0.0377596741	-0.0160792564	-0.0340179064	-0.0738062281	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.0284663	0.013515799999999994	0.0008103302356900001	0.00018267684963999982	-0.114707	0.06836600000000002	0.0046739099560000035	0.013157695849	0.0814962	-0.00012529999999999486	0.0066416306144400005	1.5700089999998713e-08	0.00442221	-0.0006267499999999997	3.928155624999996e-07	1.9555941284100006e-05	0.00051144	0.000930533	8.658916640890002e-07	2.6157087360000005e-07	-0.000514846	-1.0000000000157452e-09	1.0000000000314906e-18	2.6506640371599997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.5959561850003	2.709359190614464	488036.3099980349	7.340627223767062	923.3532095278124	1.91833754023196	3.680018918263206	852581.1495453124	764.6759547256239	1.0598815779476354	584729.3157355444	1.1233489592727697	765.0758462155707	517.9027626182282	1.132038	24.231758	0.3633022	0.219416	-0.0179460327	0.22072510260000008	-0.05797342110000001	0.1448337067	-0.0604513602	0.090060427	-0.1733819754	-0.045390298499999995	-0.036024950699999995	0.051400480400000004	0.1166291459	0.0249886696	0.091614816	-0.14437620369999998	-0.044947364299999994	-0.2165658173	-0.0569637676	0.067079294	0.0391068149	0.10178587060000001	0.037360378900000005	-0.040355304700000004	0.0397780159	-0.0060736088	0.0552460418	-0.0306349857	0.0750579983	0.0412577403	-0.0962429069	-0.0582119836	0.0011862042	0.13903066349999998	0.0507838512	-0.1078944483	0.012022268999999999	-0.0639589592	0.0587341591	0.0816256867	0.1622799393	0.0863331001	0.08761836349999999	-0.0354795549	-0.20467811190000001	0.0010239589999999999	0.0296579256	0.0358431468	0.012224716399999998	-0.0634768663	-0.037026297400000005	-0.0106876247	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.0242808	0.004185500000000003	0.00058955724864	1.7518410250000015e-05	0.047326199999999985	0.16203320000000002	0.026254757902239998	0.0022397692064399987	0.217374	0.1358778	0.047251455875999986	0.01846277653284	0.0040184	-0.00040381000000000016	1.6306251610000007e-07	1.6147538560000002e-05	-0.000197938	-0.0007093780000000001	5.032171468840002e-07	3.9179451844e-08	-0.00040392	0.00011092600000000003	1.2304577476000004e-08	1.631513664e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.327626437581	3.7316702525806704	493264.0948574463	13.925362873995486	930.144421507906	6.791211980093635	46.12056015856732	865168.6448622772	766.1357927564533	1.4598380308293601	586964.052942559	2.1311270762557437	767.524302049849	527.3306802230402	1.084874	23.222189	0.15900409	0.0861978	0.021280988799999997	0.2845633228	0.0361472694	0.1421283971	-0.0981069587	0.0045043384	-0.0048318286	0.011878894899999999	-0.0097704111	0.1212234415	0.0179525257	-0.0022794897	-0.0273809627	-0.219880627	-0.0749992197	0.015349348899999999	-0.025905761800000003	-0.13913890710000001	-0.045928333499999995	0.04764464400000002	0.0633337016	0.0721854295	-0.012713578	-0.0977789083	0.0349307979	0.012806623799999998	0.0344231516	-0.0051121585	-0.07201989290000001	-0.053365065	0.0052051141	0.05997885610000001	-0.0463170639	-0.165353856	-0.0390968761	0.0581258221	0.1384684547	-0.0713365052	0.1186244402	0.019046688	0.024439528999999998	-0.1011777132	0.012079353300000002	-0.10721444050000001	-0.028234480899999997	0.0698788601	-0.1553396278	-0.1228290781	0.1282211278	0.08822937060000001	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.0418202	-0.017539400000000004	0.0017489291280400002	0.00030763055236000017	0.00452696	-0.04279923999999999	0.0018317749445775989	2.04933668416e-05	0.282987	0.065613	0.08008164216899999	0.004305065769	0.00374006	-0.0002783400000000002	7.747315560000009e-08	1.39880488036e-05	-0.000540174	-0.00034223600000000005	1.1712547969600005e-07	2.9178795027600004e-07	-0.000363447	4.047300000000002e-05	1.6380637290000016e-09	1.32093721809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.9796490918643	0.6520226542833143	494180.38703732064	0.4251335416986584	930.1567294257526	0.012307917846555938	0.00015148484171757017	865191.5412960127	763.7715949783037	-2.3641977781494457	583347.0492957021	5.5894311342067775	764.0595587210895	539.9483088654689	1.646466	35.243313	0.5929694600000001	0.347978	-0.1250765624	0.17999463899999998	0.0416977823	-0.0163859624	-0.0770307392	-0.0855325723	-0.024460933900000002	-0.2234710261	-0.0811379965	-0.0490660682	0.0011305201	-0.0713839344	-0.09079464529999999	-0.1027443361	-0.05978757320000001	-0.0669969046	-0.2806886498	0.039426453300000004	-0.0066038978	-0.0248423259	0.0008340486999999999	0.1099052239	0.049029953099999996	-0.0461375363	0.11651279269999999	0.11505393400000001	0.029807562200000002	0.04693382	-0.09896761289999999	-0.0721360121	0.025775054900000004	-0.1064261453	-0.042797086799999995	-0.003478916	0.1154970528	-0.0362804106	0.055494439699999995	-0.1688860531	0.049838390499999996	0.1287022765	0.1090005424	0.0155287321	-0.003296247	0.043441128899999994	0.13942630050000002	0.1406166646	-0.038183715800000004	-0.0520282586	0.0149710704	-0.007833325799999999	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.0602871	-0.018466899999999998	0.00363453442641	0.0003410263956099998	-0.21849	-0.22301696	0.049736564447641615	0.047737880100000005	0.045812	-0.237175	0.002098739344	0.056251980625	0.005580300000000001	0.0018402400000000008	3.3864832576000032e-06	3.113974809000001e-05	-0.000197938	0.00034223600000000005	1.1712547969600005e-07	3.9179451844e-08	-0.000467183	-0.00010373600000000004	1.0761157696000011e-08	2.1825995548900003e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.0274417283629	-0.9522073635014294	492842.52893967	0.9066988631063434	930.5355162077564	0.3787867820037718	0.14347942622077295	865896.3469240356	765.0699272448745	1.2983322665706964	585331.9935744776	1.6856666744186017	768.5040978867621	531.176330395711	1.7364990000000002	37.170506	0.7964760500000001	0.354775	0.0013820269	-0.0673183839	-0.006234313000000001	-0.0700283799	0.0717247384	-0.0443836623	0.0968668908	-0.0216152889	0.017573105	-0.0167992627	0.037347568500000004	-0.053837782199999996	-0.06481452089999999	0.1121948585	-0.1071870093	-0.024485691400000002	-0.0757142132	0.11639811470000001	-0.0577741616	0.033017536800000004	0.026133093	0.11646161210000001	-0.001341455	0.0033969097	0.0299003667	-0.0770752913	0.012418743400000001	-0.0018102879000000001	0.1248667275	-0.1158776432	-0.0179018898	0.027414321499999998	0.0671638846	0.07789001	-0.0209694138	-0.0545415204	-0.10789291919999999	-0.022883762999999998	-0.1493701877	0.0997331164	0.1895118843	-0.1430818642	0.0019978202	0.0141245577	0.1070348934	0.0633730015	-0.042804212800000005	-0.0639768804	-0.14930517710000002	-0.0301015446	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.148476	-0.08818889999999999	0.022045122576	0.00777728208321	-0.07261419999999999	0.14587580000000006	0.021279749025640008	0.0052728220416399995	-0.0236563	-0.0694683	0.0005596205296899999	0.004825844704890001	0.000175904	-0.0054043960000000005	2.920749612481601e-05	3.0942217216000006e-08	-0.0026524	-0.002454462	6.024383709444001e-06	7.035225759999999e-06	0.00153282	0.0020000029999999998	4.0000120000090016e-06	2.3495371524e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.7679914247905	-5.259450303572407	485485.6338741369	27.66181749574789	911.7873742451503	-18.748141962606038	351.4928270500295	831356.2158328658	761.8954202318257	-3.1745070130488102	580484.6313702303	10.07749477589608	760.0793147339557	520.3352227434443	1.114552	23.857462	0.21487085000000009	0.10437	-0.030576931600000006	0.0201038006	0.067213532	-0.048746128099999994	-0.016772825	0.16486558310000002	-0.0006198969	-0.1177317014	-0.1308938349	-0.0237272384	0.0296875746	-0.0636226362	0.0539485034	0.0576227414	-0.10790604279999999	-0.046369217000000004	0.027389474100000002	-0.0022522742	-0.1688451253	-0.10629793380000001	0.077876986	0.0127589327	-0.0390894305	0.033994656899999996	-0.1209971932	-0.0563978067	0.0682932643	0.0622479707	0.0405861204	-0.0450600827	0.1341593864	0.0612930582	-0.0667387983	-0.0066497232	0.1302923671	-0.14889919199999999	-0.1173461267	0.0320679469	-0.0202904941	-0.0064407715	0.046276184299999995	-0.037447296	-0.0504784254	-0.024891300800000002	-0.0389858006	-0.0201756697	-0.22549137670000002	0.12389835099999999	0.00538949	-0.0221028606	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.148473	3.0000000000030007e-06	0.022044231729	9.000000000018002e-12	-0.0204679	0.052146299999999986	0.0027192366036899998	0.00041893493041	0.030603700000000008	0.05426	0.0009365864536900004	0.0029441476000000005	0.00152782	0.001351916	1.827676871056e-06	2.3342339524e-06	-0.00261343	3.897000000000015e-05	1.5186609000000115e-09	6.8300163649e-06	0.000754475	-0.0007783450000000001	6.058209390250001e-07	5.69232525625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.2611420675099	0.4931506427194563	486173.1002372883	0.24319755641461285	917.5251982219572	5.737823976806908	32.92262398882024	841852.4893722419	762.9953760319679	1.0999558001421974	582161.9438461643	1.2099027622664618	762.0268803563265	515.9274704508324	1.3816190000000002	29.574144	0.23083856	0.111187	0.0825267495	-0.0711066858	0.0804932938	-0.0387465151	-0.0067884178	0.1305007733	0.1439874097	0.0499931054	-0.0891323239	0.037945413399999996	0.04874543940000002	-0.062910955	-0.015427643400000001	0.1503575433	0.054309148	0.1039900851	-0.0786130005	0.059605313300000004	-0.12171762189999999	-0.027991895299999996	0.0607429018	-0.012130771100000002	0.0195556076	0.0229952953	-0.0906471777	-0.041192147900000003	-0.0742414414	-0.0811947392	0.2284402316	0.0856299856	-0.063638106	0.031220959700000002	0.060814893200000004	-0.021447914900000004	0.0901027013	-0.05131331980000002	-0.0810082727	0.029883122	-0.1535998835	-0.08953385470000001	0.0761068059	-0.063136153	0.0405659458	0.1333757019	-0.0588048067	0.0688683379	-0.0226101565	0.0816344486	-0.0264296356	0.0220389605	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.181852	-0.033378999999999985	0.033070149903999986	0.0011141576409999996	-0.0845337	-0.0640658	0.004104426729640001	0.007145946435690002	0.03997	0.009366299999999994	0.0015976009	8.772757568999988e-05	7.01058e-05	-0.0014577142000000002	2.12493068888164e-06	4.91482319364e-09	-0.00285792	-0.00024449	5.97753601e-08	8.1677067264e-06	0.00153282	0.0007783450000000001	6.058209390250001e-07	2.3495371524e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699.3480269765488	2.0868849090388717	489087.66283599153	4.355088623574182	925.8058804669721	8.280682245014873	68.56969844290455	857116.5283072254	764.4090954631979	1.4137194312299926	584321.2652268644	1.9986026302372537	765.0164740474974	515.9465598436127	1.1658959999999998	24.956507	0.3012380000000001	0.153471	0.1047375464	-0.0444361597	0.0197225921	0.0420929235	-0.1075769451	0.029850884900000006	-0.0096185723	0.0887171732	-0.0647799645	0.0745594631	-0.034782318799999996	0.1528462436	0.08302387139999999	0.0273101281	-0.0339782817	0.1487188102	0.0477077868	0.054663803600000005	0.1420623394	0.0146680354	-0.016938053	-0.016152882900000002	-0.0705636455	0.055694872	-0.0903098292	-0.1421353983	-0.0772155022	0.0309408868	0.0781919566	-0.0135087877	-0.1317491592	-0.0494272958	0.0045123234000000005	-0.0602072165	0.028684016200000002	0.1036655365	-0.023437709900000003	0.1080347941	0.0136058729	0.0764191513	-0.1346567018	-0.0919780252	0.1189549259	0.10411791880000001	-0.0342208523	-0.0413701495	0.034333767700000004	0.076130194	-0.0031437622999999997	0.0975377035	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.17150399999999996	0.010348000000000024	0.029413622015999983	0.00010708110400000048	0.00847721	0.09301091	0.0086510293790281	7.186308938410003e-05	0.0995793	0.05960930000000001	0.00991603698849	0.00355326864649	-0.00162242	-0.0016925258	2.8646435836656407e-06	2.6322466564e-06	-0.00382345	-0.00096553	9.322481809e-07	1.46187699025e-05	0.00142548	-0.00010734000000000004	1.1521875600000007e-08	2.0319932304e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
