trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0,initdum_2.0
-0.00632796,-0.0562737,-0.0196867,0.000332473,-0,0,0,0,0,0,0,0,4.0043078e-05,0.0031667293,0.00038756616,1.105383e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.00441106,0.0630978,0.0197837,-0.000447105,-6.23048e-05,0,0.01073902,0.1193715,0.0394704,-0.000779578,-6.23048e-05,0,1.945745e-05,0.0039813324,0.00039139479,1.9990288e-07,3.8818881e-09,0,0.00011532655,0.014249555,0.0015579125,6.0774186e-07,3.8818881e-09,0,0,0,0,0,0,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0,1
-0.011057,-0.109184,0.000347463,0.000385449,-0.000171927,0,-0.01546806,-0.1722818,-0.019436237,0.000832554,-0.0001096222,0,0.00012225725,0.011921146,1.2073054e-07,1.4857093e-07,2.9558893e-08,0,0.00023926088,0.029681019,0.00037776731,6.9314616e-07,1.2017027e-08,0,-0.14421016,0.1560984,0.21427441,-0.19621353,-0.19505245,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0,0
0.00337401,0.0567012,0.0228064,0.000595514,-0,0,0.01443101,0.1658852,0.022458937,0.000210065,0.000171927,0,1.1383943e-05,0.0032150261,0.00052013188,3.5463692e-07,0,0,0.00020825405,0.0275179,0.00050440385,4.4127304e-08,2.9558893e-08,0,0.22899784,0.1512671,0.092978167,-0.13003159,-0.062540026,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0,0
-0.0344717,-0.0774995,0.0673628,0.00133428,-0.000664182,-0.000237529,-0.03784571,-0.1342007,0.0445564,0.000738766,-0.000664182,-0.000237529,0.0011882981,0.0060061725,0.0045377468,1.7803031e-06,4.4113773e-07,5.6420026e-08,0.0014322978,0.018009828,0.0019852728,5.457752e-07,4.4113773e-07,5.6420026e-08,-0.056124089,0.06099744,-0.18162915,-0.0048467758,-0.10686912,75.335538,0.3363319,0.3363319,-55.385365,-0.97995338,-0.97995338,30.742851,1.8664935,1.8664935,-8.3113246,-2.4948258,-2.4948258,11.148221,3.0341856,3.0341856,0,0
-0.0180483,0.0734493,0.0436824,0.00110035,-0.000363908,-0.000158312,0.0164234,0.1509488,-0.0236804,-0.00023393,0.000300274,7.9217e-05,0.00032574113,0.0053947997,0.0019081521,1.2107701e-06,1.3242903e-07,2.5062689e-08,0.00026972807,0.02278554,0.00056076134,5.4723245e-08,9.0164475e-08,6.2753331e-09,0.065969435,0.15532475,-0.01971257,0.036154675,-0.10542462,100.79111,8.0267167,7.6903848,-13.675603,-15.986889,-15.006936,-3.1155306,22.771621,20.905128,4.4436331,-24.455368,-21.960542,9.2283483,23.756792,20.722606,0,0
-0.040014,-0.0550227,0.0887992,0.00171921,-0.000822948,-0.000342181,-0.0219657,-0.128472,0.0451168,0.00061886,-0.00045904,-0.000183869,0.0016011202,0.0030274975,0.0078852979,2.955683e-06,6.7724341e-07,1.1708784e-07,0.00048249198,0.016505055,0.0020355256,3.829877e-07,2.1071772e-07,3.3807809e-08,-0.073169558,0.034529894,-0.044804352,0.074518675,-0.12053785,87.932012,35.309886,27.955833,51.111883,-45.551485,-31.524503,0.85453444,43.00615,23.967515,4.4044542,-28.932044,-9.4663278,0.52737567,17.76908,0.080659337,0,0
-0.03683,0.0760262,0.0967651,0.00124465,-0.000822948,-0.000320445,0.003184,0.1310489,0.0079659,-0.00047456,0,2.1736e-05,0.0013564489,0.0057799831,0.0093634846,1.5491536e-06,6.7724341e-07,1.02685e-07,1.0137856e-05,0.017173814,6.3455563e-05,2.2520719e-07,0,4.724537e-10,0.072891443,0.10547332,-0.10029616,0.033721018,-0.087565256,48.16574,67.645153,47.716036,75.628811,-40.378429,-24.840816,44.561451,9.8377235,8.6418294,14.202723,13.649217,-1.3398226,12.813501,-9.5743849,14.101748,0,0
-0.0311363,-0.00286541,0.107309,0.00105671,-0.000875757,-0.000295279,0.0056937,-0.07889161,0.0105439,-0.00018794,-5.2809e-05,2.5166e-05,0.00096946918,8.2105745e-06,0.011515221,1.116636e-06,7.6695032e-07,8.7189688e-08,3.241822e-05,0.0062238861,0.00011117383,3.5321444e-08,2.7887905e-09,6.3332756e-10,-0.0099668652,0.039775185,-0.10531876,0.034111213,-0.088285732,11.299074,73.171605,60.765456,48.927253,16.868947,-3.8417231,67.703266,-25.216553,9.1477677,48.105127,11.415135,-16.177086,25.75841,12.181875,15.849207,0,0
-0.0330262,0.00997468,0.106386,0.000618247,-0.000709244,-0.000267606,-0.0018899,0.01284009,-0.000923,-0.000438463,0.000166513,2.7673e-05,0.0010907299,9.9494241e-05,0.011317981,3.8222935e-07,5.0302705e-07,7.1612971e-08,3.571722e-06,0.00016486791,8.51929e-07,1.922498e-07,2.7726579e-08,7.6579493e-10,-0.067837367,0.057229413,-0.081301891,0.043370442,-0.071371821,-5.9176185,47.906361,54.786058,11.580828,60.945762,24.409057,39.815625,13.117833,13.807789,61.475925,-16.216265,13.610039,60.261989,7.1482344,-18.275358,0,0
-0.0118232,0.0515979,0.0960361,0.000446795,-0.000822948,-0.000365478,0.021203,0.04162322,-0.0103499,-0.000171452,-0.000113704,-9.7872e-05,0.00013978806,0.0026623433,0.0092229325,1.9962577e-07,6.7724341e-07,1.3357417e-07,0.00044956721,0.0017324924,0.00010712043,2.9395788e-08,1.29286e-08,9.5789284e-09,0.029754323,0.093106019,0.028865155,0.048482431,-0.080540612,-7.0495411,15.019786,33.405333,-4.8741363,48.925984,41.385874,5.4787865,57.514705,18.490364,30.081083,23.408307,21.213404,62.399468,-5.9892325,24.468,0,0
-0.0283704,-0.0540057,0.141098,0.000641258,-0.000822948,0,-0.0165472,-0.1056036,0.0450619,0.000194463,0,0.000365478,0.0008048796,0.0029166156,0.019908646,4.1121182e-07,6.7724341e-07,0,0.00027380983,0.01115212,0.0020305748,3.7815858e-08,0,1.3357417e-07,-0.043224402,0.037764902,-0.059341833,0.070668721,-0.079166513,-3.5110514,-3.4613334,11.039695,-5.3742314,14.684317,34.244205,-5.8198513,41.632179,36.259648,4.2829721,55.115808,17.686139,31.68672,37.412909,20.093144,0,0
-0.00293453,0.0641331,0.122646,0.000475886,-0.000327339,-0.000267482,0.02543587,0.1181388,-0.018452,-0.000165372,0.000495609,-0.000267482,8.6114663e-06,0.0041130545,0.015042041,2.2646748e-07,1.0715082e-07,7.154662e-08,0.00064698348,0.013956776,0.0003404763,2.7347898e-08,2.4562828e-07,7.154662e-08,0.098864823,0.049013256,-0.042131993,0.030939309,0.006111898,-1.0602419,-6.1769972,-2.1969065,-2.2882157,-3.1022203,11.579559,-4.0480049,8.3720071,29.627064,-2.1326453,31.056937,36.779104,8.8451177,54.596722,28.514346,0,0
-0.0202963,-0.062487,0.140971,0.000721458,-0.00040758,-0.000230682,-0.01736177,-0.1266201,0.018325,0.000245572,-8.0241e-05,3.68e-05,0.00041193979,0.0039046252,0.019872823,5.2050165e-07,1.6612146e-07,5.3214185e-08,0.00030143106,0.01603265,0.00033580563,6.0305607e-08,6.4386181e-09,1.35424e-09,-0.077143175,0.018229728,-0.12729052,0.037650422,-0.073665877,-0.18769801,-3.3288291,-4.5932559,-0.51629968,-4.875405,-1.7706473,-1.1547843,-4.7097747,7.2953406,-1.1567913,5.3842624,23.720966,1.0423718,30.651825,39.550389,0,0
