global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
741.9582485075706	n/a	n/a	550502.0425284219	1101.5594660379202	n/a	n/a	1213433.2572177479	810.9543894075192	n/a	657647.0216993223	n/a	856.4279499670716	683.2576936132526	n/a	n/a	n/a	n/a	-0.0689098907	-0.0541292774	-0.0012588033	0.1918659374	0.2783303658	0.043298176900000006	-0.5245052938	0.5184672182	-0.0033089626	-0.1921324771	0.1611079677	-0.027233018799999998	0.0163177882	-0.1124572105	0.1279826261	-0.1271336083	0.08390652609999999	-0.1362074997	0.08637716	-0.0115155699	0.0073465836	-0.0048761296	0.0773068668	0.1219363105	-0.11023211570000001	0.09433760699999999	-0.17405284769999999	0.0435730588	-0.022403593599999997	0.0200260976	-0.05217524900000002	0.0166584408	-0.0726524578	0.021648050099999996	-0.1316037747	0.0509137179	-0.0541347562	0.029577234900000002	-0.1815209304	0.0292058525	-0.0159978546	0.1668425868	-0.2146649962	-0.0287857481	0.0409812007	-0.1178320725	0.2080655386	0.08462553390000001	-0.22096901160000001	0.0344651078	-0.0346119629	0.48533016149999997	-0.2723339124	0.3699935907	0.1025789924	-0.2461790159	0.0348159401	-0.0113387112	0.0522223657	-0.1097750972	0.0048769139	-0.0254817681	0.1252753805	0.0364525894	-0.2050050632	0.0251841462	-0.1341614465	0.0321767385	-0.0088439003	0.1366365382	-0.035563650499999995	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.0410155	n/a	0.0016822712402499995	n/a	0.1335	n/a	n/a	0.01782225	0.14253	n/a	0.0203148009	n/a	-0.0007203569999999999	n/a	5.189142074489999e-07	n/a	0.000302825	n/a	9.1702980625e-08	n/a	-0.000514626	n/a	n/a	2.64839919876e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.6070224741462	-6.351226033424384	40.33807212764761	541117.6915132791	1069.2875333081245	-32.27193272979571	1041.4776421164597	1143375.8288881734	809.9622988680559	-0.9920905394633336	656038.9255876258	0.9842436384926484	851.5441891066913	658.1324908139871	1.571877	24.787817	0.06049535000000001	0.0376511	-0.157849466	-0.001436351	0.08802349400000001	-0.0110145349	0.0095317643	0.125854359	-0.1316319537	0.1423956378	-0.0929022191	-0.20412931539999998	0.0323728854	0.0486321318	-0.0631367483	-0.0636381412	0.0224592951	0.0816091114	0.0002999833	-0.0594158327	0.0705953623	0.08793524539999999	-0.0709789044	0.15275770019999999	-0.0463142963	-0.0509877382	-0.016594205	-0.0495873088	0.1339419068	-0.07678066559999999	0.0019802582	-0.0043122548	-0.0388777379	-0.0227270008	-0.075889184	0.0760703969	0.0921551518	-0.0449248606	-0.0459595298	0.1821276529	0.09788987140000001	0.0849832891	-0.0711212	-0.0417031923	-0.1475532255	-0.0850722986	-0.0599279729	-0.0151910081	0.06813938929999999	0.2121527068	-0.1126471066	0.0735691537	-0.0567803313	0.10452188400000001	-0.0711070813	-0.014994186100000001	0.1053090194	-0.0568330185	-0.0051951868	0.1428160007	0.1316055527	0.026857954399999998	-0.0072906222	-0.0777799715	-0.06599135219999999	-0.0797379165	-0.038919115	-0.06398318559999999	0.1231956966	-0.0090624347	0.1939962325	-0.0158392927	-0.0363683468	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0443192	-0.0033037	0.00196419148864	1.0914433689999997e-05	0.13112	-0.002379999999999993	5.664399999999967e-06	0.017192454400000005	0.13931400000000002	-0.0032159999999999693	0.01940839059600001	1.03426559999998e-05	-0.0007203569999999999	0.0	5.189142074489999e-07	0.0	0.0008749589999999999	0.000572134	7.655532516809998e-07	3.2733731395599994e-07	-5.4847e-05	0.000459779	2.11396728841e-07	3.008193409e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.9632383486752	-0.6437841254710293	0.4144580002084979	540170.9617239715	1059.1298334961082	-10.15769981201629	103.17886547103576	1121756.0042014942	809.1319790722853	-0.8303197957706061	654694.5595574331	0.689430963248541	848.4361859310692	641.5083769960719	1.363913	21.508308	0.10754145	0.0564042	-0.1568823942	0.0733420057	-0.0891516793	-0.0370378333	0.013911657	0.1566201452	0.0045097449	0.0492947329	-0.19909237829999998	-0.09076492609999999	0.12019790699999999	-0.0439632433	0.018158831	-0.0775319139	0.0700780296	-0.0186581769	-0.097484217	-0.0637485701	0.0037487176	0.1378628701	0.010150012199999999	0.0099300624	0.0167012767	-0.0524009074	0.0020537142	0.08513541279999999	0.1302595615	-0.1554999713	-0.0583086769	-0.08508523470000001	0.0760333603	0.1158873528	-0.07135872139999999	0.018366821000000002	-0.0090592533	0.1123198207	0.086378521	-0.07885235019999999	-0.013205953700000002	-0.1178093517	-0.09172402130000001	-0.0209947844	0.021045001	0.0191449086	-0.0658632482	0.07702148589999999	0.0509906681	0.052076831	-0.1688682525	0.1453824133	-0.0211237634	0.0563502568	0.0627603517	-0.078089737	0.043264986799999995	-0.0502594462	-0.0102323923	0.0327162955	0.18415508100000005	0.0554741013	-0.0331162866	0.020487998400000002	-0.1365678075	0.0305018896	0.0779480471	0.0265933082	0.0711646361	-0.1569607014	0.0146027964	-0.04759324	-0.1218339575	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.0650855	-0.02076630000000001	0.0042361223102499995	0.0004312392156900004	0.0902343	-0.04088570000000001	0.001671640464490001	0.00814222889649	0.139599	0.0002849999999999797	0.019487880800999998	8.122499999998842e-08	-0.000253726	0.000466631	6.437688307599999e-08	2.1774449016100002e-07	0.000720102	-0.0001548569999999999	5.18546890404e-07	2.3980690448999965e-08	-0.00034544800000000004	-0.00029060100000000003	8.444894120100003e-08	1.1933432070400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.5384000354114	-0.4248383132637628	0.180487592416799	539546.6611265821	1049.4992158236034	-9.630617672504739	92.74879675396065	1101448.6040143585	809.5179510678346	0.385971995549312	655319.313101065	0.14897438134831809	849.6881461985591	635.3371817650195	1.240605	19.563803	0.07105850000000001	0.0381836	-0.19026369559999998	-0.0551994955	-0.0123161575	0.0694292358	-0.14819245720000002	0.1500106272	0.0038692181	0.0279971103	-0.1357501248	-0.1892464946	-0.010761768799999998	-0.0761417393	0.0391701818	0.0519415846	0.0892193759	0.0844690756	0.12012653390000001	-0.0070922207	0.0262307081	-0.0316741985	-0.07358556990000001	0.21518137980000002	-0.029573125	0.10403961279999999	-0.0411697908	0.0041083528	0.0580771892	0.070403416	-0.08725768960000001	-0.1039465942	-0.0199817235	0.08266063139999999	0.0039688615	-0.017742904099999998	-0.100894068	-0.0248616221	0.168166795	-0.0422241511	-0.075876666	-0.0634574288	0.1127997755	-0.0052349862	-0.042164411	0.0601448792	0.023234412000000003	-0.0760162392	-0.0189772226	0.0704859911	-0.1912804273	0.1491274952	-0.0276909534	-0.07670348190000001	0.019453303	-0.047919684299999994	0.0169856154	-0.1430659324	-0.009571746800000001	0.1320801511	-0.048535597699999995	0.0766048167	-0.0242792546	-0.17237235609999998	0.06659027299999999	0.0048916707	-0.006751624	-0.14461818140000002	0.0323863025	-0.0414297541	0.0609743249	-0.0815907675	0.07847479	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.0600935	0.00499200000000001	0.00361122874225	2.4920064000000105e-05	0.067438	-0.022796300000000002	0.0005196712936900002	0.004547883844	0.14441099999999998	0.004811999999999983	0.020854536921	2.3155343999999843e-05	-0.0007203569999999999	-0.000466631	5.189142074489999e-07	2.1774449016100002e-07	0.000541683	-0.00017841899999999995	2.934204724890001e-07	3.183333956099998e-08	-0.000221334	0.00012411400000000004	1.540428499600001e-08	4.8988739556e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.1824906082737	1.6440905728622963	2.7030338117746746	541964.6594782011	1060.9096711102727	11.410455286669276	130.19848984907878	1125529.330255307	810.6571438648323	1.1391927969976905	657165.0048990875	1.2977602287314212	848.9050972064821	643.4682380160592	1.250909	19.726286	0.06344339	0.031556400000000005	-0.1851762814	0.12348000070000001	0.0323369928	-0.1383201205	-0.06965628110000001	0.1439086243	0.0489890959	0.1459478448	-0.1560799391	-0.029424815299999997	-0.0495436454	0.0821748108	0.0299288571	0.0688279457	0.0153141134	0.189076605	0.0009771899000000001	-0.009642173	-0.0124971576	0.0035807593	-0.1067563335	-0.008636200699999999	-0.0404447477	0.0234087609	-0.0154366639	-0.020720402	0.09576854359999999	-0.10112790619999999	0.0177626701	0.0172121579	0.0488695131	0.0734660604	-0.027573401	-0.0735133343	-0.0591595921	-0.0764245368	-0.0263219568	-0.0026904205	-0.0727981947	-0.11583245619999999	0.012288571100000001	-0.1576498151	-0.0243325696	0.0511165254	0.0095592418	0.1179828808	-0.0384007035	0.1025072817	-0.0687071213	0.1236516065	0.136421979	-0.021580594900000003	-0.0522801479	-0.0174293752	-0.009328131600000001	0.0407854168	-0.17083396969999998	0.1269856311	-0.0372183882	0.0693847193	-0.0552496688	-0.109170815	-0.0127377527	0.0720851874	0.1256239801	0.0828813097	0.0381194714	-0.09058634759999999	0.07072785599999999	-0.014643618	0.0143783034	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.0464304	0.01366309999999999	0.0021557820441600005	0.00018668030160999972	0.0599134	-0.0075245999999999985	5.6619605159999987e-05	0.00358961549956	0.130063	-0.014347999999999972	0.016916383969000002	0.00020586510399999919	-0.0007203569999999999	0.0	5.189142074489999e-07	0.0	0.00012262	-0.0004190630000000001	1.50356644e-08	1.7561379796900006e-07	-8.224319999999999e-05	0.00013909080000000005	1.9346250644640007e-08	6.763943946239999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.0235971540608	4.841106545787056	23.436312587662286	549115.9715391437	1059.3311109494564	-1.578560160816323	2.4918521813164567	1122182.4026254094	812.5724546124046	1.9153107475723343	660273.9939948283	3.6684152597660953	850.583011463757	638.7693381799321	1.483952	23.401276	0.07658916000000003	0.0426849	-0.10675580650000001	-0.0098157164	-0.1597667488	-0.0475290457	-0.0276809195	-0.010818872	0.1279961283	0.06650097070000001	-0.0673398246	0.10110935050000001	0.0184541718	-0.036145653199999996	0.1297365151	0.027267734100000003	0.07387253120000001	0.1721257823	-0.0220851109	-0.0132243664	-0.0481825672	-0.0639626219	-0.028126899599999998	0.026568747	0.0186850175	-0.0255714522	0.0540314233	-0.0140186019	-0.056456760599999996	-0.1392059979	0.006049123399999999	0.0763510758	0.09645724300000001	-0.11092580210000001	0.0554749671	0.0479539218	0.08233393900000001	0.0020971007	0.0935175811	-0.035862771200000004	0.2133516919	0.0193748404	0.006542612099999999	0.07637450280000001	0.09367258099999999	0.0641003869	-0.0239738079	0.056330418300000004	-0.0211969395	-0.0819473872	-0.0030205521	0.1398085301	0.2678020163	0.0177999827	0.0464526968	-0.045902923600000006	0.0659718335	0.0125796358	0.0079307083	0.0800907766	-0.0324590913	-0.031532342000000005	-0.0778537975	-0.1015467304	-0.0727784778	-0.0388575602	-0.0430510114	0.1366218993	-0.052579706399999995	0.0832848947	-0.1028777718	-0.06874522429999999	0.0249522894	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.0181301	0.028300300000000007	0.00032870052600999996	0.0008009069800900003	0.05989019999999999	-2.3200000000007933e-05	5.382400000003683e-10	0.0035868360560399994	0.10915	-0.02091300000000001	0.0119137225	0.0004373535690000006	-0.000943785	-0.0002234280000000001	8.907301262250002e-07	4.992007118400005e-08	0.000122621	1.0000000000157452e-09	1.5035909641000002e-08	1.0000000000314906e-18	0.000241381	0.0003236242	1.0473262282563996e-07	5.826478716099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.9755266790373	2.9519295249765487	8.713887920428276	553499.5842973511	1057.080602607872	-2.2505083415844642	5.064787795541253	1117419.4004098217	814.212641802513	1.6401871901083496	662942.2260710272	2.6902140185955234	850.3288531084613	673.7703730528289	1.3777100000000002	21.725887	0.10429879999999997	0.0543499	0.0045375281	-0.0073596818	0.033317014	-0.0397312567	-0.1352787629	-0.0417921467	0.0262784113	-0.057821602	0.0995805822	0.042659578600000005	-0.052563764400000004	0.058012880999999995	0.0178591704	-0.1015424227	0.1062568784	0.14055851800000002	-0.0936481483	0.0259576821	-0.0089646139	-0.0378128931	0.0550886536	-0.0404411159	0.1087571672	-0.0018137048	-0.0045740196000000006	0.0272735581	0.040968973	0.0567574904	-0.0049341931	-0.0784794738	-0.11207004640000001	0.0797678852	0.024927435699999997	-0.0666941029	0.0357441923	0.0038056582	-0.0587613686	0.052976377000000005	-0.0711908577	-0.0453291942	0.24058035460000002	0.0059858849	0.0373653177	-0.0309959306	-0.1386128772	-0.0106925157	-0.1252978578	-0.014471263799999997	0.0723719068	-0.047803272699999996	0.1111861122	0.05454474980000002	0.0068946865	-0.1055069667	0.0183653347	-0.0254891225	-0.0105366351	-0.04327463	-0.0761415905	0.021358776	0.0035168777	0.126750677	-0.0592211294	-0.0197310025	-0.1081071111	0.0680865639	-0.0562626989	-0.1798847686	-0.009978604200000001	0.0385949021	0.1484423262	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.0181164	1.3699999999998434e-05	0.00032820394896000005	1.8768999999995717e-10	0.0382349	-0.021655299999999992	0.0004689520180899995	0.0014619075780100002	0.0712922	-0.037857800000000004	0.00508257778084	0.0014332130208399995	-0.000581037	0.00036274800000000014	3.3760399536899994e-07	1.3158611150400007e-07	-0.00024644	-0.000369061	6.073267360000001e-08	1.36206021721e-07	0.000405012	0.00016363099999999994	2.677510416099999e-08	1.6403472014399993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.8092729159928	-0.1662537630445513	0.02764031372647381	553252.2344758179	1062.7397801188868	5.659177511014832	32.02629010117603	1129415.8402471398	813.1199588396768	-1.092682962836193	661164.0674634377	1.193956057272481	848.6197763896935	678.1926135139207	1.207879	19.047728	0.0381324	0.0243421	0.07937805269999999	0.09824213949999999	-0.019056481599999998	-0.0711481358	0.012523028	-0.007953149	0.09613259310000001	-0.0119802496	0.037991670400000004	0.07820097179999999	0.1012568124	0.0155433144	0.010824577	-0.0787832937	0.1517733373	0.0542637109	0.0149612845	0.0005050496	-0.0203655364	-0.009774537199999999	0.1101850357	-0.2686599736	0.0140166301	-0.0662091683	-0.050028285199999994	0.0751117026	-0.0438843941	0.034151677000000005	0.17659894739999998	-0.0722212594	-0.007847986500000001	0.0200368302	-0.0341421726	0.1098657879	-0.0447361918	0.0956339143	0.0090257602	0.0112884677	0.0687125624	-0.0391555871	-0.0848928752	-0.0554480488	0.0819297175	0.0129688631	-0.0831204013	0.076263487	0.034347496400000004	-0.0633022405	0.0546244785	-0.0984225367	0.032419048799999996	0.060753668499999997	0.041237757400000005	-0.061317971900000004	-0.029576450499999997	-0.0738690354	-0.03638404	-0.018620094	-0.10895110279999999	0.1658950042	0.0032318396	0.1262079349	-0.1212349258	-0.0178752044	0.0676321184	0.1811446703	-0.0309336136	0.0473995293	-0.2466103602	0.14736455199999998	-0.0979845671	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.0181317	-1.5299999999999345e-05	0.00032875854489	2.3408999999997985e-10	0.016435299999999996	-0.02179960000000001	0.0004752225601600003	0.0002701190860899999	0.07720399999999998	0.005911799999999981	0.005960457615999997	3.4949379239999776e-05	-0.00068093	-9.9893e-05	4.636656649e-07	9.978611448999997e-09	-0.00013821900000000005	0.00010822099999999997	1.9104491961000014e-08	1.1711784840999991e-08	0.000405012	0.0	0.0	1.6403472014399993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.3349018787242	-0.474371037268611	0.22502788099929788	552546.7763510525	1061.8838232843902	-0.85595683449651	0.7326621025212859	1127597.2541530742	813.9929126500954	0.8729538104186076	662584.4618445858	0.7620483551243664	851.2526357976037	681.3643692709052	1.36352	21.502106	0.09208618	0.0570767	0.0711298089	-0.11175701880000001	0.0127537177	0.09919919740000001	-0.0578582833	0.0050851053	0.055945343499999994	0.037608505800000004	0.1488419977	-0.0378903457	0.0237365504	-0.0145511674	0.0741911477	-0.1345122966	0.0494010194	0.1029422863	-0.035503265	-0.0150616664	0.0089190724	-0.112461332	0.0087626551	-0.0519827259	-0.026135487000000002	-0.022693887200000002	0.1261443466	-0.0001303861	-0.0906052563	-0.0106370198	-0.049390912099999996	-0.15216530960000002	-0.022558431400000002	0.0220981658	0.0115250027	0.0218809869	0.07807536309999999	0.155042242	0.0754972892	-0.1750647906	0.0689422659	0.0350237644	-0.1297962583	0.0204858694	-0.008985499499999999	-0.0669438292	0.16374152960000002	-0.12007537929999999	-0.014251496	-0.0858596267	0.0012878745	-0.1096096135	0.0393787358	0.0849478998	-0.0208482724	-0.1581204646	-0.009047209399999999	0.0307466388	-0.096268229	-0.0164569228	-0.1291896461	0.0188074649	-0.0908303318	-0.0361661115	-0.1433862968	-0.0535037466	0.054634608200000004	-0.0260393621	0.0642936068	0.09534884619999999	-0.056201765099999995	0.020884876599999998	0.0110620416	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.00582927	0.01230243	3.39803887329e-05	0.00015134978390489998	0.068142	0.0517067	0.0026735828248899995	0.004643332163999999	0.0904987	0.01329470000000002	0.00819001470169	0.00017674904809000054	-0.000949617	-0.000268687	9.01772446689e-07	7.2192703969e-08	-0.00016517900000000005	-2.695999999999997e-05	2.728410204100001e-08	7.268415999999985e-10	0.000405012	0.0	0.0	1.6403472014399993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.5392009810049	0.2042991022807428	0.0417381231927174	552850.5433954712	1063.5446980567283	1.6608747723380477	2.758505009388961	1131127.3247645774	812.8598019083342	-1.1331107417611292	660741.0575584564	1.2839399530944566	849.2593105187867	688.6164100613063	1.130323	17.824691999999995	0.02308735500000001	0.0145132	0.0684650989	0.0648187969	0.0815056373	-0.0691641253	-0.0357301128	0.0069101415000000005	0.0435202723	-0.0364657182	0.0293950098	-0.0031762920000000003	0.0316391522	0.1448809445	-0.013233677099999999	-0.0599875051	-0.0428551325	0.07646675559999999	-0.0653696585	-0.0793109976	-0.0576572697	-0.0619408635	0.1332880865	0.030440051099999997	-0.1143661723	-0.0213542715	0.0493547564	-0.07306860849999999	0.0611924957	-0.11192439859999999	0.1015848798	0.0222597039	0.0366076575	-0.1171689153	0.0582163641	-0.0254048473	-0.0131397809	0.0196434367	-0.0718486244	0.0698166685	0.0494555542	-0.047620715300000005	0.0325908166	-0.0240916691	-0.0247531027	-0.0707656448	0.0130510433	0.0438491235	-0.0142936623	0.0349595027	0.032960602	-0.0969790808	0.0111007328	0.0061078253	0.04348209	-0.1457408365	0.0791411954	0.027082448999999998	-0.1390847843	-0.1071174191	0.0211328889	-0.0079348323	0.048594110999999995	-0.0661595216	-0.153334984	0.0363823388	0.012457068500000001	-0.0076088187	-0.0054547514	0.029868888599999997	-0.0247318644	0.0394942923	0.047422324	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.00602139	-0.00019211999999999962	3.62571375321e-05	3.6910094399999856e-08	0.0750128	0.00687080000000001	4.720789264000014e-05	0.005626920163839999	0.0895891	-0.0009095999999999963	0.008026206838810002	8.273721599999937e-07	-0.00100532	-5.570300000000016e-05	1.0106683024000002e-06	3.102824209000017e-09	8.14147e-05	0.00024659370000000005	6.6283533760899995e-09	6.080845287969002e-08	0.000405012	0.0	0.0	1.6403472014399993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
