global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
761.7200186385456	n/a	n/a	580217.3867947063	1138.1429947698066	n/a	n/a	1295369.4765435841	819.7385342756047	n/a	671971.2645763167	n/a	867.0581599043915	696.4848597682512	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.6387271108475	-4.081291527698113	16.656940534060396	574016.4408181453	1109.1015852977607	-29.04140947204587	843.4034641230356	1230106.3265100059	819.5137816486688	-0.22475262693592413	671602.838312102	0.05051374331459869	859.1420896678226	689.6444268684627	1.3835400000000002	24.195654	0.24059775	0.139269	-0.0066089745	-0.1654237908	0.018065008	-0.0402458341	0.021798339700000002	0.13656851009999998	-0.19708738879999999	0.0537740565	-0.19861520030000002	0.07918547299999999	-0.11865821160000001	-0.10231112460000001	0.0535897225	-0.0469569837	0.1217473941	-0.001900539	0.1800432668	-0.11433282480000001	0.125248637	-0.08641958429999999	0.0210546625	-0.0830596658	0.08648598130000001	-0.0565972601	0.0455651929	-0.0384896681	0.0249353531	-0.0420337939	0.0028216655	-0.0045623008	0.1337256896	-0.0638498964	0.0363783035	-0.0114919257	0.088952716	-0.1550109352	0.1334531623	-0.0219727431	0.028433446299999998	0.1997492131	-0.033774043399999995	0.0537157517	0.0267093817	-0.0660837401	-0.1198620544	-0.0109679874	-0.0734727995	0.037387822700000004	-0.0014823078	0.021284658300000002	-0.19379320239999998	0.1623908257	-0.1151515706	0.1601606854	-0.2506771277	0.0969218142	-0.08864988619999999	0.1586729951	-0.028778660299999998	0.1274682313	-0.0676046726	0.1068675255	0.143506835	-0.0183161259	0.0657359833	-0.1495426349	0.1317616532	-0.0732057911	0.1128608806	0.1128439341	0.1128156919	0.0	0.013602200000000002	0.013602200000000002	0.00018501984484000004	0.00018501984484000004	0.10583800000000003	0.10583800000000003	0.011201682244000005	0.011201682244000005	0.0637237	0.0637237	0.00406070994169	0.00406070994169	-0.0008406189999999999	-0.0008406189999999999	7.066403031609999e-07	7.066403031609999e-07	-0.000308058	-0.000308058	9.4899731364e-08	9.4899731364e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.3325324005489	-1.306194710298655	1.7061446212121876	572038.8995674272	1086.2590496766127	-22.84253562114805	521.7814336034173	1179958.7230043376	820.2538281264885	0.7400464778197602	672816.342556159	0.5476687893334328	857.9560559935494	675.3070103458447	1.322209	23.123096	0.21970023	0.134735	-0.0266461202	0.1132221005	0.0394320722	0.0011103451	0.0262632674	-0.1221143791	-0.16497372230000001	-0.0002762585	0.0058830049	-0.0290786278	-0.0401880798	0.0493542964	0.12079533890000001	-0.1226410876	0.06159617780000001	-0.0719891139	-0.0103757717	-0.0537744017	-0.0527800308	-0.055790191399999994	0.037069763900000004	-0.039821612	-0.0267569341	-0.0382319247	-0.097290445	0.1242587662	0.0656406871	-0.0888562768	-0.0418177647	0.0474239051	-0.051307085700000005	0.1277808193	-0.098937571	-0.055963228200000006	0.1391274515	-0.081060217	0.0481243233	0.0297233904	0.1039716069	0.1666883455	0.0472121724	0.026209862799999997	0.0477685303	-0.00578695	0.0140884371	0.12893332470000002	0.0731883195	-0.1134510605	-0.022347015699999997	0.08742854800000001	0.0069094126	0.04669563559999999	-0.0601153716	0.09444093699999999	-0.16969589710000002	-0.0288023969	-0.1058336543	0.08749925789999999	0.08534173689999999	-0.044187233799999996	-0.072180368	-0.0288400615	0.0192433697	-0.0334827844	-0.1292545456	-0.027715538799999998	0.019449911	0.0356479235	0.1128156919	0.1126632248	0.11240926539999999	0.0	0.0262373	0.012635099999999995	0.0006883959112899999	0.0001596457520099999	-0.00391613	-0.10975413000000002	0.012045969052056904	1.53360741769e-05	0.0514257	-0.012297999999999995	0.0026446026204899995	0.0001512408039999999	0.000586613	0.001427232	3.4411481176900005e-07	2.0369911818240002e-06	-0.000366816	-5.875800000000001e-05	1.34553977856e-07	3.4525025640000006e-09	0.00021427	0.00021427	4.59116329e-08	4.59116329e-08	0.0	0.0	0.0	0.0	0.0	0.0
755.1663911815729	-1.1661412189760083	1.3598853425948512	570276.2783702003	1087.5939445228908	1.3348948462780754	1.7819442506197667	1182860.5881628608	820.3725244790107	0.11869635252219267	673011.0789200651	0.014088824102072638	857.8301037141838	687.2241709337178	1.207249	21.112648	0.20968753	0.120213	0.0234215448	-0.09903683560000001	-0.1158189389	-0.0523544087	0.045569119000000005	0.08733555400000001	-0.08026878309999999	0.0319105358	-0.1280803804	0.0784915043	-0.0377898697	-0.035806531600000004	0.0041085686	0.0592568428	0.1028559498	-0.011155138500000002	0.1387645554	-0.072042485	0.07559752900000001	-0.06466157780000001	-0.011169909099999998	-0.0671321847	0.035040514	0.0795498728	-0.16209506810000002	-0.0038850190000000004	0.1447333152	-0.0055135864	-0.0834672752	-0.0742912404	0.023708402000000003	-0.0209022427	0.0699810546	0.1276289728	0.0266542837	0.0649485946	0.0169969812	-0.0209012935	0.011750116699999999	0.0627138431	0.0041330492	-0.09076723630000001	-0.2690130409	0.0095802362	-0.046520047099999996	-0.0303587011	-0.06576449320000001	0.0736446645	0.0183474606	0.0071375962	-0.0642269926	0.054405170499999995	-0.1166076334	0.0810932464	-0.050763150599999994	0.0912784948	-0.09285203859999999	0.1279354686	-0.040529469900000004	-0.1074007602	-0.014844548400000001	0.0698461838	0.1106824599	-0.0630799292	-0.0718984762	0.002941731	-0.0152958037	-0.0424747829	0.1127253327	0.1123020954	0.1115978766	0.0	0.0263129	7.560000000000205e-05	0.00069236870641	5.715360000000311e-09	0.072049	0.07596513	0.0057707009759169	0.005191058401000001	0.07380419999999999	0.022378499999999992	0.0054470599376399975	0.0005007972622499995	-0.000907811	-0.0014944239999999998	8.24120811721e-07	2.2333030917759997e-06	-0.0007361149999999998	-0.00036929899999999975	5.418652932249996e-07	1.363817514009998e-07	0.0005759130000000001	0.000361643	1.3078565944900001e-07	3.316757835690001e-07	0.0	0.0	0.0	0.0	0.0	0.0
755.9034051959198	0.7370140143469825	0.5431896573438542	571389.9579867871	1081.5628143579022	-6.031130164988554	36.37453106703486	1169778.1214017859	820.8574219515863	0.4848974725755397	673806.9071730046	0.2351255589101463	857.4698815517122	669.862308266984	1.333456	23.319777	0.07278575000000001	0.0392636	-0.0256538846	0.023280286299999998	0.188637733	0.026163593199999998	0.0758353638	-0.0395115703	-0.1448672879	0.06713914309999999	0.055273565999999996	-0.12858773240000002	-0.0028958265000000004	-0.07271341419999999	0.0646873609	-0.0722213474	-0.009594218100000001	-0.1918102492	0.0178401647	-0.14361150150000002	-0.033518960099999995	-0.0005991112999999999	-0.016382707399999998	-0.10341513869999999	0.0610207103	0.081887558	0.0125645684	0.0240368333	0.06622695690000001	0.0263013629	-0.0421394352	0.0903336761	-0.0589859076	0.054584571900000003	0.0670229974	-0.10718985560000001	0.0427522408	-0.0195326912	-0.0509600587	0.1778453473	-0.1365848441	-0.0144611699	0.0247407994	0.0768508435	0.0700457768	-0.0702927436	-0.062187392	0.0492379053	0.1236468349	-0.0890181132	-0.0411569924	-0.038250754399999996	0.030876974900000007	0.1267206522	-0.0638401538	0.054849890400000004	-0.058747699199999996	0.0649249722	0.1204267876	0.1375821723	0.005397169300000001	0.0064824416000000004	0.1422408671	0.0769883331	0.0487966165	0.0314585142	0.0868125692	0.014331541399999996	0.0077548634	0.032310657799999996	0.1125898391	0.1117611244	0.1103844485	0.0	0.054087300000000005	0.027774400000000005	0.002925436021290001	0.0007714172953600003	0.06368480000000001	-0.008364199999999988	6.99598416399998e-05	0.0040557537510400015	0.06598760000000001	-0.007816599999999979	0.0043543633537600004	6.109923555999968e-05	-0.000547008	0.000360803	2.99217752064e-07	1.3017880480900002e-07	-0.000651891	8.42239999999997e-05	4.2496187588100007e-07	7.093682175999951e-09	0.000707497	0.0001315839999999999	1.7314349055999976e-08	5.005520050089999e-07	0.0	0.0	0.0	0.0	0.0	0.0
757.6593628745611	1.7559576786412665	3.0833873691792246	574047.710151486	1086.487933584489	4.92511922658673	24.256799396094273	1180456.0298246928	821.2535379231626	0.39611597157636425	674457.3735513116	0.156907862937887	859.566746222	686.2736363694443	1.193173	20.86647	0.099793	0.0515749	-0.041618530200000003	-0.0149419287	-0.0681674962	-0.0705747219	-0.0377941138	0.014574553600000003	-0.1074545776	0.0090492681	-0.11470867109999999	0.08049555	0.014240994299999999	0.0236558608	0.0851858617	-0.026305594100000003	-0.0122084557	0.007316550600000002	0.11861255220000001	-0.0788683954	0.0853691238	-0.0061153	0.1224362451	-0.094934344	0.013499916399999999	0.1473734775	0.0150557768	0.0225247765	0.0185675145	0.08649040039999999	0.0466313204	-0.0253820072	0.0581104092	-0.012501851299999998	0.00011894190000000001	0.012603743899999999	-0.1690349073	0.1629886934	-0.18076649120000002	0.057105796699999996	0.0231790598	-0.0076663767000000015	-0.0302924404	0.0551460404	-0.0586701362	0.0816610543	0.0031550548	0.0601176868	-0.0162867733	0.068452481	-0.0721557278	0.0214785273	-0.061722878700000004	-0.0246711781	-0.1711217419	0.050651075700000006	0.056708912599999994	-0.0699430774	0.0069146871	0.144808341	-0.0388268226	0.06049888	0.03286208	-0.0706455	0.0685610423	0.14040853109999998	-0.0908171719	-0.0145423164	-0.06767250009999999	-0.026195147999999998	0.11240926539999999	0.111041178	0.1087733526	0.0	0.0615846	0.007497299999999998	0.0037926629571600006	5.6209507289999975e-05	0.0273361	-0.03634870000000001	0.0013212279916900009	0.0007472623632099999	0.0453636	-0.02062400000000001	0.00205785620496	0.0004253493760000005	-0.000338812	0.00020819599999999998	1.1479357134399998e-07	4.3345574416e-08	-0.0006746619999999999	-2.277099999999988e-05	4.5516881424399997e-07	5.185184409999945e-10	0.00118299	0.0004754930000000001	2.260935930490001e-07	1.3994653401000002e-06	0.0	0.0	0.0	0.0	0.0	0.0
757.2495889626672	-0.4097739118939217	0.16791465886884746	573426.9399841285	1080.8704797290266	-5.617453855462372	31.555787818249073	1168280.993949656	821.8845185841617	0.6309806609990574	675494.1618883192	0.3981365945548074	858.5479028377838	691.066865508076	1.033298	18.070541	0.09143675	0.058306	-0.0872094333	0.0012195639	0.012509953700000001	0.1018241814	-0.0488527178	-0.0394696753	0.013690645800000002	0.12039843859999999	-0.0267905633	-0.0126896937	0.0543139325	-0.09524296789999999	-0.0083947587	-0.0986747882	0.021653995099999997	-0.06999945219999999	0.081001769	-0.0459800249	-0.0655877509	0.0025909212	0.045207683600000007	0.0136717648	-0.0368319108	-0.0506698467	0.1765146033	0.0668249337	0.007115695	0.0729823204	-0.027846025099999998	-0.035882785	0.0153584871	0.0874595886	0.0781813987	-0.006213355899999999	0.0392608754	0.000769955	0.056289444699999996	-0.0501664996	0.11627285710000004	-0.0898975523	-0.0818341508	0.0107115123	0.011000706599999998	0.08275659910000001	0.0017590226999999999	-0.0755446384	0.08659514970000001	-0.064960231	-0.0303515491	0.0271458573	-0.035136057400000004	0.0619468385	-0.1037938927	0.1245230533	-0.0186626418	-0.0541760781	0.018934510800000002	-0.0981796005	-0.1762636204	-0.1142822197	-0.041724572599999996	-0.0063590976	0.11040936609999999	-0.0767357405	0.0132029273	0.0024862781	-0.0430270055	-0.0135123676	0.11218368390000001	0.1101434092	0.1067703929	0.0	0.0615779	-6.700000000005312e-06	0.0037918377684100003	4.489000000007119e-11	0.07909939999999999	0.051763299999999984	0.0026794392268899986	0.006256715080359998	0.0211263	-0.0242373	0.0004463205516900001	0.0005874467112899997	-0.000228184	0.00011062799999999996	5.2067937856000005e-08	1.2238554383999991e-08	-0.000764383	-8.972100000000007e-05	5.84281370689e-07	8.049857841000013e-09	0.00107475	-0.00010824000000000012	1.1715897600000026e-08	1.1550875625e-06	0.0	0.0	0.0	0.0	0.0	0.0
754.5861080643608	-2.6634808983063754	7.094130495642934	569400.1944837192	1074.689438442869	-6.1810412861575506	38.205271381184204	1154957.3891006492	821.628707479588	-0.25581110457369505	675073.7329545785	0.06543932122321394	859.717522698591	689.4323470045316	1.096929	19.18334	0.08135129999999999	0.0485829	-0.0337534957	0.06710282940000001	-0.1016624098	0.013991231299999999	-0.0226532125	-0.059293362999999995	0.0745872353	-0.057257950499999995	-0.0868400817	-0.024301671400000002	0.0580352834	0.0360244823	0.021592889900000002	0.0802713558	0.1031215924	-0.019910348600000002	-0.0005818937999999999	-0.0490082457	0.141496715	0.0352665427	-0.1163518802	-0.0110157478	-0.09106877619999999	0.0181790456	0.1547841833	0.030432320899999997	-0.0391116964	0.0537518124	0.0468454824	-0.079885758	0.081421337	0.0314547696	-0.0450032738	-0.0192432081	-0.027888290899999998	0.0604967746	0.0107767048	-0.1033257354	-0.0463010134	0.1137989176	-0.2056501052	0.0600836041	-0.0250323282	0.040669725	0.0734336167	0.025763101099999998	0.0236209202	0.0881149208	0.0755249115	0.0166938275	0.0579573133	-0.0421981624	-0.073571859	0.11714356640000001	0.0411294182	0.0011404250999999998	0.0581278809	-0.07130648269999999	-0.047719181900000004	0.0802503848	0.0001746247	0.1101782434	0.08531866199999999	0.0864278277	-0.0115098519	0.0392511041	-0.0749654919	-0.07909075089999999	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	0.0615909	1.2999999999999125e-05	0.00379343896281	1.6899999999997719e-10	0.0497015	-0.029397899999999987	0.0008642365244099995	0.00247023910225	0.059209800000000014	0.038083500000000006	0.0035058004160400014	0.0014503529722500006	-0.000252956	-2.477199999999997e-05	6.3986737936e-08	6.136519839999986e-10	-0.0006202569999999999	0.00014412600000000004	3.8471874604899993e-07	2.0772303876000018e-08	0.00118299	0.00010824000000000012	1.1715897600000026e-08	1.3994653401000002e-06	0.0	0.0	0.0	0.0	0.0	0.0
754.1180576674225	-0.4680503969383381	0.21907117407413584	568694.0449000859	1074.759592928331	0.07015448546189873	0.00492165183042376	1155108.1825914716	821.4103952734024	-0.2183122061856011	674715.0374632071	0.0476602193696244	858.4248331496264	681.4721640768972	0.945755	16.539576	0.07111390000000001	0.043349300000000014	-0.0017367141000000001	-0.0075090826000000005	-0.015851701	0.09458012	-0.0186468228	-0.017923988000000002	0.10720993359999999	0.1329320725	0.0173553559	-0.0480444875	0.0342623501	-0.0567233429	-0.0647885061	-0.06246517190000001	0.0334794421	-0.040339478	0.0066740846	-0.0432823781	-0.1180439329	-0.006060429799999999	0.0388498901	0.0199360596	-0.0866486329	0.0060625953	-0.0059630964	-0.0383640911	0.1270236247	-0.1181898289	0.0289598579	-0.085147061	-0.029141679900000002	0.0171845676	-0.012581691899999999	-0.0617288423	0.023629383700000003	0.1033641709	0.0178723475	0.0163909205	0.1369780981	0.0509773397	-0.13454479519999998	0.0603701952	-0.0370082506	0.0626573663	0.0016484807000000001	-0.09018638400000001	0.0600732545	-0.0759463727	0.0516758883	-0.0022240085	0.0075102958	0.022832934	-0.09741139759999999	-0.0050327651	-0.0480504638	-0.11442975470000001	-0.0203915733	-0.0628430487	0.0020444858	-0.0103720507	-0.0148164486	-0.1187632926	0.0438210682	-0.044024668499999996	-0.0771186504	0.0799545948	-0.0571909608	0.0175331463	0.1115978766	0.1078204375	0.1016191316	0.0	0.088286	0.02669510000000001	0.007794417796000002	0.0007126283640100003	0.040656800000000014	-0.009044699999999987	8.180659808999979e-05	0.0016529753862400006	0.06476170000000002	0.0055519000000000115	0.004194077786890003	3.0823593610000143e-05	-0.000819666	-0.00056671	6.718523515560001e-07	3.211602241e-07	-0.0006499909999999999	-2.9734000000000014e-05	4.224883000809999e-07	8.841107560000006e-10	0.00118299	0.0	0.0	1.3994653401000002e-06	0.0	0.0	0.0	0.0	0.0	0.0
753.8607023274893	-0.25735533993315585	0.0662317709921102	568305.9585136955	1070.7582397477447	-4.001353180586193	16.010827275787243	1146523.2079876887	820.5656167198279	-0.8447785535745425	673327.9313427914	0.7136508045794961	859.6323336501888	670.8666541400164	0.984624	17.219325999999995	0.06381495000000001	0.0408711	0.0352615674	0.0646876254	-0.014952515900000001	-0.0053370029	0.0598375072	-0.040175549500000005	0.0687696899	-0.09777984320000001	-0.09340715960000001	-0.0527267042	-0.0084514628	0.07578479860000001	0.0202021759	0.053863821299999996	0.099893317	0.0263072785	0.1203892639	0.0819030756	-0.015664718	-0.0819270361	-0.1419453836	-0.016773469699999998	-0.0208219903	-0.0666645403	-0.0114836554	0.1460167526	0.046803562800000004	0.0189279781	0.0067802724	0.015181563700000001	0.0310739906	-0.0077266051	0.0632480649	0.1081951759	-0.12657405	-0.0015225184	0.0472797106	-0.07079897660000001	0.0027110194	-0.1181744049	-0.0328846415	-0.0866532391	0.0507767682	-0.0018116527	0.07820521309999999	0.0414334195	-0.05853812360000001	0.016829938	0.08294295230000001	-0.0248806169	-0.0694200356	0.0478339843	0.0253093274	0.0759327781	0.0247317966	-0.0195586663	0.061529133	-0.1114696913	-0.0510510734	-0.0364788691	0.046786232000000004	0.1477662105	-0.0059012203	0.1234984185	-0.0690906021	0.08814489910000001	-0.089621906	-0.0695111722	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	0.0946024	0.006316399999999986	0.008949614085759998	3.989690895999982e-05	0.0748043	0.034147500000000004	0.00116605175625	0.005595683298490001	0.06474540000000001	-1.630000000001075e-05	0.004191966821160001	2.6569000000035046e-10	-0.000929688	-0.00011002199999999997	8.643197773440003e-07	1.2104840483999996e-08	-0.000696254	-4.626300000000006e-05	4.847696325159999e-07	2.140265169000005e-09	0.0014934000000000002	0.00031041000000000017	9.635436810000009e-08	2.2302435600000007e-06	0.0	0.0	0.0	0.0	0.0	0.0
