global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
757.6867195826013	n/a	n/a	574089.1650318435	1140.4384442059234	n/a	n/a	1300599.845022827	819.0840860482801	n/a	670898.7400175463	n/a	862.2399838011805	672.2159447780116	n/a	n/a	n/a	n/a	-0.0032919633000000003	-0.0616011849	-0.0302542315	0.09995949429999999	-0.0585461715	0.513256916	0.11871098779999999	0.1635949732	0.2441577839	-0.0078675264	0.012999977	-0.09778663369999999	0.0344267811	-0.0131367983	0.0199313281	0.12951953619999998	-0.11505858640000001	0.043864143	-0.1076452915	0.0614503812	-0.0881252138	0.1321537961	-0.081909612	-0.0039456782	0.1601237592	-0.118347565	0.0157733196	-0.0312760525	0.0179916822	-0.0072852102	0.0363738679	-0.0393218798	0.0565318072	-0.0330939267	0.1399307162	-0.0446968825	0.0631015696	-0.0829575729	0.029041892799999997	-0.10010861689999999	0.0339413685	-0.0499773112	0.12919120039999998	0.0655316523	-0.0856232069	0.013693738899999999	-0.029893733500000002	-0.1695747455	0.0130963082	-0.023819194900000003	0.0144783073	-0.195024438	0.4303962401	-0.0166711339	0.0478227278	-0.2850696786	0.1318647463	-0.052895077	0.3382715752	-0.0904050692	0.0656954268	-0.0118194978	0.1103082576	-0.2350750825	0.1376708585	-0.15937492539999998	0.0393049389	-0.0013798627	0.0448008652	-0.07964721940000001	0.0083139224	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.028972900000000006	n/a	0.0008394289344100001	n/a	0.032068900000000004	n/a	n/a	0.0010284143472100002	-0.000213841	n/a	4.5727973281e-08	n/a	-0.00259936	n/a	6.756672409600002e-06	n/a	-0.000859347	n/a	7.38477266409e-07	n/a	0.000394817	n/a	n/a	1.55880463489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.0301805042917	-3.6565390783096063	13.370278031205265	568561.5131113348	1114.3611602116514	-26.07728399427197	680.0247405179127	1241800.7953882578	820.0478046062137	0.9637185579335892	672478.4018394707	0.9287534589055968	860.6942435374804	669.6263820662161	1.433945	23.559084	0.11829195099999998	0.0642931	-0.0064091877	0.09698991109999999	0.0672626539	0.0225221043	-0.1681780662	0.23672663	0.0467564096	0.098149106	0.0475771462	0.08952344300000001	0.0457281478	0.028918383399999997	0.1065046815	-0.135463795	-0.0320873718	0.0399179842	-0.0755853295	0.0653310341	-0.18490621629999998	0.1935203418	-0.0234008608	0.07435016009999999	0.051540814000000004	0.0390607562	-0.002526859	-0.029854150099999997	-0.035087686800000004	0.16283836699999998	0.135525326	-0.028927095099999998	-0.043917018200000005	0.0797941983	0.046484324900000006	-0.0125000357	0.0475934571	-0.06725670610000001	-0.0407534607	-0.0353657125	0.1126872454	0.059626547599999996	-0.0644171902	-0.0464072633	-0.0241667589	-0.048343463899999994	-0.1198355909	0.1446911798	-0.1154742747	0.046953241500000006	0.0567688029	-0.0843561853	-0.0130807603	-0.017259858899999998	0.21412516550000002	0.0648139859	0.0407527651	-0.1299679409	0.131669265	0.07387011639999999	0.20021212870000002	0.0542223255	0.08492276259999999	0.07017107780000001	-0.11686836519999999	0.0317618391	-0.1341793904	0.010791466100000001	0.1298754355	-0.1455709257	-0.0275143013	0.0089382961	-0.0757896152	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.0105833	-0.0183896	0.00011200623889	0.00033817738816000007	0.0853421	0.0532732	0.00283803383824	0.007283274032410002	0.016003299999999998	0.016217140999999997	0.00025610561088999995	0.0002629956622138809	-0.00278023	-0.00018086999999999964	7.729678852899999e-06	3.2713956899999866e-08	-0.0008733099999999998	-1.396299999999976e-05	7.626703560999995e-07	1.9496536899999324e-10	-1.85902e-05	-0.00041340720000000004	1.7090551301183995e-07	3.4559553604e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.1784464995253	-2.8517340047663997	8.132386833941005	564269.0584854402	1091.781127031075	-22.580033180576486	509.85789843593534	1191986.0293412441	817.8976042115289	-2.1502003946848163	668956.4909749589	4.62336173730274	855.2558762382323	678.7475469005516	1.297341	21.314739000000007	0.12094546549999995	0.0658408	-0.008788532	-0.0231639636	0.1424589875	-0.0246326764	0.0376150824	0.0393349162	0.11726070279999999	0.0669294085	0.1140590588	-0.08401977810000001	-0.030555537200000007	0.016553554499999998	-0.051780738	0.0432172317	0.1369094726	0.0931144677	-0.0899645574	-0.0334606723	-0.11068960509999999	-0.004547540399999999	0.0630014796	0.023701877799999996	0.0695304915	0.0843222497	-0.0477037894	0.0484092431	0.103877657	0.0276663345	0.0400055823	0.06779804730000001	-0.0605694945	0.0029751039	0.0297351247	0.0414640196	-0.0831405458	0.0339521933	-0.0080284722	-0.0403661528	-0.1105145334	-0.0440441029	-0.0319005464	-0.0154793074	-0.0772276137	-0.0849461169	-0.022508914900000003	0.09837236630000001	0.0225893048	-0.023916842799999997	-0.0709026356	0.0468874513	-0.1108753521	0.022043642999999998	0.1049040035	-0.0050224085	-0.09115862109999999	0.1486341682	0.10121955199999999	-0.0083823735	0.0928843345	0.0439398545	0.0290323798	0.1084483839	0.0242536142	0.043111351799999996	0.1231803597	-0.0346983041	0.0755466395	-0.0284468452	0.044594342800000006	0.0828111985	0.0486088562	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.0155729	0.004989599999999999	0.00024251521441	2.4896108159999986e-05	0.13164200000000004	0.04629990000000003	0.002143680740010003	0.01732961616400001	0.0641658	0.0481625	0.00411724988964	0.00231962640625	-0.00252128	0.00025895	6.3568528384e-06	6.705510249999999e-08	-0.0007156469999999999	0.00015766299999999984	5.121506286089997e-07	2.4857621568999952e-08	-5.33389e-06	1.325631e-05	1.7572975481610003e-10	2.84503825321e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.5291619386801	-2.6492845608452167	7.018708684332834	560295.9062726228	1087.0120692402352	-4.7690577908397245	22.74391221236907	1181595.2386739377	817.9164886705562	0.01888445902727653	668987.3824391721	0.0003566227927528862	854.9208265351697	649.7348762077105	1.541157	25.320539	0.1820192855	0.0916872	0.0152406725	0.0282292887	-0.051335554500000005	0.13284264140000002	-0.023267294900000002	0.0207287602	0.046511249500000004	-0.1028570032	0.044436744900000005	-0.0526486787	0.0015919051	-0.0712228076	0.036581756800000004	-0.1041412139	-0.0409520442	0.0434088558	-0.0039582334	-0.1006659948	-0.029788639199999998	-0.0369489684	0.0184338297	-0.0808014483	-0.0260083267	-0.0268827714	-0.16165589560000002	0.05465429	0.0725596515	-0.0741107817	-0.0708422403	-0.0556257292	-0.014951918	0.11536587960000001	0.09851532789999999	-0.0724594197	0.0317933209	-0.006723256800000001	0.0490336166	-0.0803154388	0.0706045107	-0.0990044266	-0.0706629327	0.05925215530000001	-0.1199153885	0.0094942721	-0.0900386726	0.0274437575	0.010731976	-0.028694430099999998	-0.0062676658	-0.1197967194	0.041098156600000005	0.0103663736	0.0283698233	0.029169300699999998	-0.0452571504	0.1721890002	0.07667392370000001	-0.1443353633	-0.012901272	0.0117830449	0.0287427562	0.0798862738	-0.11258170769999999	-0.0029871139000000003	0.0306744311	0.007029924	-0.0782357605	-0.1228925727	0.019948743600000002	-0.0840036704	0.0751430461	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.00536778	-0.02094068	2.88130621284e-05	0.0004385120788624	0.0724246	-0.059217400000000024	0.003506700462760004	0.005245322685160001	0.0436703	-0.020495499999999996	0.00190709510209	0.0004200655202499997	-0.00161434	0.00090694	2.6060936356e-06	8.225401635999998e-07	-0.000120797	0.00059485	1.4591915209e-08	3.538465224999999e-07	-0.00013085800000000005	-0.00012552411000000006	1.5756302191292117e-08	1.7123816164000014e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.2042493148192	0.6750873761392313	0.455742965422552	561307.007191382	1080.5416638946342	-6.470405345600966	41.866145336381564	1167570.2874121848	817.1050069651697	-0.8114817053865409	667660.59240755	0.6585025581770487	853.9690825300095	657.2452604574216	1.307024	21.473829	0.07236413	0.035392	0.0369866474	0.0496484039	0.0739669013	-0.054490442	-0.0007829563	-0.0498533604	-0.0223316454	0.1150991869	0.0774827287	-0.088165787	0.0388596147	0.10533563550000001	-0.0537307301	-0.0331611724	-0.0316741171	0.0041207347999999994	-0.0545815917	0.0090747434	-0.1609838444	0.010840518899999999	0.0347461659	-0.08838408130000001	0.0357650661	0.0018608605	-0.0374418613	-0.0124197344	0.1151628792	-0.0818650358	-0.1433319344	0.10200660460000001	-0.040872637	0.0238118601	0.0260117281	0.0349933267	0.0833163324	-0.0812628458	0.1529694192	0.0364637086	-0.0535192399	0.0083688864	0.0793359808	0.0398692941	0.11603174570000001	-0.066336288	0.0673619913	0.0203115366	-0.0048615002000000004	0.035504899900000005	-0.09736564619999999	0.088900704	0.033648180800000003	0.0407053961	0.0123572067	0.0600585228	0.0018315776	0.0481691566	0.09504812730000001	0.0809761453	-0.005181848	0.1434889483	0.0076387033999999986	0.0430983095	-0.0725038991	0.11766205390000001	0.1434558916	0.052415665199999996	0.0110197865	-0.0220563336	-0.0302288376	-0.006419143	0.0080821652	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.00136495	0.00400283	1.8630885025e-06	1.6022648008899998e-05	0.0598006	-0.01262400000000001	0.00015936537600000025	0.00357611176036	0.026464599999999998	-0.017205700000000008	0.0007003750531599997	0.0002960361124900003	-0.00149385	0.00012049	2.2315878225e-06	1.4517840100000003e-08	-0.000319343	-0.000198546	1.01979951649e-07	3.942051411599999e-08	0.000320738	0.00045159600000000007	2.0393894721600008e-07	1.02872864644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.6500721531066	1.4458228382873133	2.090403679713182	563475.5308234643	1091.4533484815054	10.911684586871159	119.06486052336166	1191270.4119114904	818.238624539595	1.1336175744253296	669514.4466884483	1.2850888050459677	853.788652319352	657.6827664863551	1.289996	21.194073	0.0892929	0.0477852	0.0123825538	-0.1081135388	-0.0354624885	0.0882207333	0.0901860008	0.06841973900000001	-0.0434042503	-0.0134838454	-0.0050293992	-0.0733963094	-0.05467595769999999	-0.045678601500000006	-0.0567921489	-0.049371380599999994	0.0651371887	0.07696535339999999	-0.052148071	-0.10503230150000001	0.0991882297	-0.16044833630000002	0.0266802594	0.0811826852	-0.2130982084	-0.1160529568	-0.0664165088	0.022774677200000003	0.029486886400000002	-0.0700349226	-0.0138897769	0.048062493399999996	-0.1226630855	-0.1343200262	-0.005252588000000001	-0.0611446717	-0.056908293099999986	0.014473045	-0.0033714608	0.009610851600000001	0.0377839973	0.0194989446	0.1027710483	0.0624235642	0.0536914367	-0.0050480819	0.0561712334	-0.0506050741	0.08892060269999999	-0.0676176168	0.0106198134	0.016090904099999997	0.0380181542	0.0322444304	0.0484192363	0.055856928	-0.0443337492	0.1408485534	0.0434242417	0.0600261416	-0.0749672567	0.1078765808	-0.1334930101	-0.1191568262	0.1025244782	-0.1539129739	-0.0417718251	-0.0456264387	-0.0966076022	0.1084949883	0.11836987560000001	-0.06914424059999999	0.0243772838	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.0091213	0.01048625	8.319811368999999e-05	0.00010996143906249998	0.101875	0.042074400000000005	0.0017702551353599996	0.010378515625	0.0265366	7.200000000000263e-05	0.0007041911395599997	5.184000000000377e-09	-0.00186123	-0.0003673800000000001	3.4641771129e-06	1.3496806440000005e-07	-0.000539283	-0.00021994	2.9082615408899996e-07	4.8373603600000006e-08	0.000174853	-0.000145885	2.1282433225e-08	3.0573571609e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.3048198487393	0.6547476956326364	0.4286945449362474	564458.9323279465	1081.5212871946803	-9.932061286825046	98.64584140524879	1169688.2946552385	819.6680986387814	1.4294740991864499	671855.7919261153	2.043396200244913	856.6718984070833	671.7235296357852	1.487833	24.444443	0.08427617999999999	0.0447733	-0.0433866158	0.1200747136	0.0137539978	-0.0299649783	-0.0544985882	-0.0446457625	-0.0385229745	0.11517834800000001	-0.1048358193	0.0408347882	-0.0229808706	0.10733738050000001	-0.07424342839999999	-0.052333140199999996	-0.0079558102	0.118966145	0.0627319885	0.0676017613	0.0552128129	-0.1744916119	0.0138289555	0.0909623877	0.13376234439999998	-0.0682928481	0.0839802557	0.016634578799999997	0.0530065858	-0.0076508851	0.0558279831	0.0684626046	0.0379458736	-0.0118174328	-0.1687590962	-0.0717324161	-0.0045358975	0.0393710529	-0.0188454798	-0.1444059813	0.1944788254	-0.0051637628999999996	-0.0868033511	-0.0446375654	0.0111736577	0.0832976565	0.06689100490000001	-0.027802234199999998	-0.046926200599999995	0.12087870839999999	0.025321181800000002	0.0744626433	0.0694066254	0.0736741618	0.0695204	0.0340498194	-0.07417962139999999	-0.022809576800000002	-0.0700008775	-0.0084985138	-0.0773594011	-0.0496443561	-0.1283535275	0.0550153287	0.1855862563	0.0359120282	-0.02812158	0.0892166441	-0.0175596525	-0.0550314266	0.0794972801	0.1789809798	0.0694386847	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.00277137	-0.0063499299999999976	7.6804916769e-06	4.0321611004899984e-05	0.0917643	-0.010110699999999986	0.00010222625448999972	0.008420686754490002	-0.004527300000000001	-0.031063900000000002	2.0496445290000007e-05	0.0009649658832100001	-0.00146092	0.0004003099999999999	2.1342872464000005e-06	1.6024809609999989e-07	-0.0007281209999999998	-0.00018883799999999977	5.301601906409996e-07	3.565979024399991e-08	0.000320738	0.000145885	2.1282433225e-08	1.02872864644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.7721238476587	-0.5326960010805806	0.2837650295672419	563658.7819467242	1085.0453979428178	3.5241107481374456	12.419356565137866	1177323.5155968878	818.9883192285527	-0.6797794102287753	670741.8670328096	0.4621000465709816	854.1061101643097	671.2811986723917	1.365221	22.429981	0.12813903999999998	0.0757954	-0.0616940955	-0.11945203630000001	0.022186642799999996	-0.0006732035000000001	0.1088652757	-0.000385973	-0.044147222	-0.0263493969	-0.0803358544	-0.0187390076	-0.0701461822	-0.0319012767	-0.1350392434	0.0040408326000000005	0.0708125498	-0.0636854497	0.0353632344	0.030768238700000002	0.0088594395	0.0210990771	0.0061734196	0.0187908655	-0.01379726	-0.0227954424	0.031239676600000002	0.09218332720000001	0.11469657050000001	-0.011021211699999998	0.014273955	0.0490353447	0.0889484968	0.0999018637	-0.102717771	-0.075640681	-0.0176047109	0.0658626501	-0.0438473646	-0.15807291269999998	-0.0203662236	0.07230902389999999	-0.0115257902	0.0009829046000000001	0.1512269072	-0.0883675078	-0.0960993924	-0.06083588030000001	0.0928880927	-0.0472803063	0.0406883641	0.082135435	-0.024047805699999997	0.0780082838	-0.024086071299999998	-0.0048511282	0.0261772119	-0.0150981229	-0.014233152399999999	-0.0205773371	-0.0222889045	0.050900155499999995	-0.0092609105	-0.0461141391	0.15201940490000002	-0.031248787599999998	0.01394594	0.08891874640000001	-0.0156469779	-0.1195593417	0.0660173619	0.1033628117	0.0760049262	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.00276884	-2.5300000000001537e-06	7.666474945599999e-06	6.4009000000007774e-12	0.0275213	-0.06424300000000001	0.004127163049000001	0.0007574219536899997	0.00497591	0.009503210000000002	2.47596803281e-05	9.031100030410003e-05	-0.000642482	0.0008184380000000001	4.1278312032399996e-07	6.698407598440002e-07	-0.0009974889999999998	-0.0002693680000000001	9.949843051209994e-07	7.255911942400004e-08	0.000320738	0.0	0.0	1.02872864644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.1401079005971	1.3679840529383682	1.8713803690936843	565714.7419127218	1083.786911746169	-1.2584861966488459	1.5837875071556782	1174594.0700722982	820.12285352429	1.1345342957373532	672601.4948728239	1.287168068204252	855.4470434278917	670.2297027442017	1.366308	22.447844	0.05487602	0.0322647	-0.0699250627	0.1092031782	-0.0532906358	0.0077699299	-0.07347570490000001	-0.014886306	-0.060698953300000004	0.0108824396	-0.1320583208	0.11008339019999999	0.021503082000000003	0.04757357139999999	0.041404755099999996	-0.08846993660000001	-0.072778619	0.0062573976	0.0365543646	0.060934762999999996	-0.0830587783	0.0878529588	0.0765103383	0.064233742	0.0788249017	-0.0771858307	0.1744058127	0.0785652846	0.0705153213	-0.008243346300000001	0.0767299646	-0.014647275	-0.0920298038	0.0278720031	0.0276790252	-0.0732371904	0.0236735497	0.0745784569	0.025893191200000002	0.0510246012	-0.1522762056	-0.0370602649	0.0138918453	0.060498902	0.0069135624	-0.0501818254	-0.09740474380000001	-0.052804154900000004	-0.0242955631	0.09171226380000001	0.100877929	-0.0452396687	0.0960540724	0.10185105800000001	-0.015598896599999999	-0.0846173582	0.0733763547	-0.1057144285	0.0003551566	0.030119232000000006	0.0170452192	0.128340284	0.0153448599	-0.0526004174	0.0504655247	0.1964844189	0.0300520211	-0.0063624653	0.004086537800000001	0.0160635947	-0.051260119800000004	-0.0144884326	-0.056118912800000004	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.00277965	1.0809999999999986e-05	7.7264541225e-06	1.1685609999999969e-10	0.0505751	0.023053800000000003	0.0005314776944400001	0.0025578407400100004	-0.015513399999999997	-0.02048931	0.00024066557955999994	0.0004198118242760999	-0.000657177	-1.4695000000000006e-05	4.3188160932899997e-07	2.1594302500000022e-10	-0.0009011440000000002	9.634499999999965e-05	8.120605087360004e-07	9.282359024999928e-09	0.00043614	0.00011540200000000003	1.3317621604000003e-08	1.902180996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.1986492293996	1.058541328802562	1.1205097447830936	567308.2052009922	1086.64170786777	2.854796121601112	8.14986089590875	1180790.201277784	819.7286022453737	-0.394251278916272	671954.9813391542	0.15543407092711609	855.2977399641786	685.0003901335782	1.276522	20.972692	0.223378795	0.106722	-0.079971947	-0.070634291	0.0740242206	-0.041638536000000004	0.07907094419999999	-0.007197005	-0.047405916900000004	0.0134737829	-0.0395830348	0.0403175555	-0.0076338696	0.0254042401	-0.0345200743	-0.1523675706	0.12954498960000002	-0.0563081386	-0.0736764532	-0.0778884146	-0.0612964333	0.078588972	0.0346311735	-0.042433940999999996	-0.0664222332	-0.0234104903	0.0873885818	-0.0055076822999999995	-0.0211069769	0.0083997305	0.0821206651	-0.0184925172	-0.2354461334	-0.0783491369	-0.1642269893	-0.015151521299999996	-0.040746303500000004	-0.0592315488	0.034676212000000005	-0.0072160344	-0.1308051662	0.0692249427	-0.10643929869999999	-0.040269006499999996	-0.09707509869999999	-0.0384400845	0.042829548200000005	-0.0251909177	0.042136625999999996	0.0022194498	0.0377610313	0.0700425657	-0.0493474803	0.12893667849999998	0.0694829589	-0.0590183859	0.10120783929999999	0.125865456	0.0914753118	-0.033576581099999996	-0.0537269069	0.1570470469	0.032028648199999996	-0.0954979559	-0.0754714755	0.0032565804	-0.0409134315	0.0070286831000000004	-0.059230837	0.1078482015	0.0939427631	-0.006904982099999999	-0.0760541627	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.017043400000000004	-0.01982305	0.0002904774835600001	0.00039295331130250014	0.115468	0.0648929	0.004211088470410001	0.013332859024	0.0188173	0.0343307	0.00035409077928999993	0.00117859696249	-0.00169143	-0.0010342530000000002	2.8609354449000007e-06	1.0696792680090004e-06	-0.00147747	-0.0005763259999999997	2.1829176009e-06	3.321516582759998e-07	-3.99239e-05	-0.0004760639	2.2663683688321e-07	1.59391779121e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
