global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
774.9190562171999	n/a	n/a	600499.5436885558	1005.6636867866569	n/a	n/a	1011359.4509213313	875.0353819868228	n/a	765686.9197288249	n/a	882.9574212083184	738.2109472066818	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
773.8167147966835	-1.1023414205163815	1.2151566073860744	598792.3080987319	994.4122231585662	-11.25146362809062	126.59543377424612	988855.6695671622	873.6055946531601	-1.4297873336627165	763186.7350093016	2.04429181950234	877.5055327172628	721.6878878695088	1.654496	23.163157	0.12716621979999998	0.074365	-0.0019589882999999997	-0.0002760003	0.0223366558	-0.19379615239999998	0.07876821349999999	-0.2720697494	-0.011127815	0.0994933361	0.2253560496	-0.1747923938	0.10424831970000001	-0.0692609193	0.0892949027	-0.015610289	0.0547566383	-0.0501826957	0.0696344188	-0.0329998079	0.0065720189000000005	-0.0246507192	-0.005463715300000001	0.0665668588	-0.0293324033	0.1218334894	-0.1487436249	0.0663458494	-0.09045133779999999	0.0244754296	-0.061923902999999995	0.0959629132	-0.0061435587	0.035319817	-0.023611729799999998	0.0277504358	-0.1159091454	0.1732416843	-0.059543704800000014	0.0718170432	0.028608499500000002	-0.1646964998	-0.0032216623	0.0519695397	-0.0719777846	0.0088177078	0.034631259500000004	-0.19732202149999997	0.0204600008	-0.0515916946	0.0995635566	-0.0160684707	0.053444423399999996	0.2341417345	-0.0542103172	0.2149265934	-0.09554839119999999	0.0355568126	-0.005476616899999999	0.0182719799	-0.0104940959	0.0858918994	-0.1438491254	0.0825785836	-0.040537153	0.0720994153	-0.0275889075	0.0802890126	-0.1727020642	0.1177993569	-0.21367090149999998	0.058331695499999996	-0.0009105227	0.0195990132	-0.0058517084999999995	0.049538148899999995	-0.0028189599	-0.058536737199999994	0.1128608806	0.1128439341	0.1128156919	0.0	2.04198e-05	2.04198e-05	4.1696823204000005e-10	4.1696823204000005e-10	0.0441731	0.0441731	0.00195126276361	0.00195126276361	0.008500199999999998	0.008500199999999998	7.225340003999996e-05	7.225340003999996e-05	-0.00090505	-0.00090505	8.191155025e-07	8.191155025e-07	0.00045646	0.00045646	2.083557316e-07	2.083557316e-07	-0.00012794	-0.00012794	1.6368643599999998e-08	1.6368643599999998e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.5796059727256	-1.237108823957897	1.5304382423144902	596879.247564972	977.7476298718616	-16.664593286704644	277.7086694112815	955990.4277200428	874.0766484176642	0.4710537645040631	764009.9873090569	0.22189164905344932	876.2403712729723	722.5477787234835	1.376709	19.274099	0.1093346998	0.058346	-0.0830577696	0.080358407	-0.0549247707	-0.0823459471	0.0565315816	-0.023346166499999998	-0.10781605279999999	-0.0117879525	0.0701882226	-0.12284467880000001	0.0385319842	0.0754532	0.0537486234	-0.113702132	-0.007914662	0.0456937153	-0.2380644477	0.1696052623	-0.0401057716	0.1429396031	0.0764273683	-0.0069289915	-0.1198224955	-0.036134631	-0.0094240509	0.028875997999999996	0.043123460499999995	0.17152690690000005	0.0204331517	-0.12594081140000002	-0.0780262783	-0.0298963285	0.056792504800000004	0.1901383892	-0.1158389959	0.0478524816	0.0331394026	-0.0355840191	0.0472549275	0.014971794699999999	0.0341763589	-0.0254192298	0.025999128399999998	0.0548449034	0.1000925949	-0.1116639922	-0.0307794603	0.043316777300000005	-0.0506922462	-0.1390956287	0.0108594748	0.1013798231	-0.0634549755	-0.19188293690000002	0.12475471199999999	-0.1253644813	0.18011168	-0.0954183458	-0.0144947002	0.1102604023	-0.0644485865	0.081785072	0.0715843935	0.1176302499	-0.0362224009	0.0216735262	-0.13004780300000002	-0.1155493446	-0.0263608831	-0.103492498	-0.05643701950000001	-0.1504561545	-0.036631059	0.0522967129	-0.0422167119	-0.025896355899999998	0.1128156919	0.1126632248	0.11240926539999999	0.0	-0.00685463	-0.0068750498	4.7266309752480045e-05	4.69859524369e-05	0.016462900000000003	-0.0277102	0.0007678551840399997	0.0002710270764100001	0.0534365	0.044936300000000005	0.00285545953225	0.0020192710576900003	-0.0009169130000000002	-1.1863000000000195e-05	1.4073076900000461e-10	8.407294495690005e-07	-0.0	-0.00045646	0.0	2.083557316e-07	0.0	0.00012794	0.0	1.6368643599999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.520464094158	-2.0591418785676296	4.240065276071027	593701.7855878767	971.9974510784706	-5.750178793391001	33.06455615596359	944779.0449030438	875.9647203000418	1.8880718823776304	767314.1912103305	3.564815433025009	878.6280155319846	718.3025460579034	1.27959	17.914423	0.111461945	0.08327860000000001	0.0491564612	0.0911592599	-0.0331654863	-0.08046836019999999	-0.0470876838	0.0154148768	0.0760212968	-0.0376053062	-0.016542138600000002	0.0207491882	-0.040690125	0.037202982	0.0136529399	-0.1161889851	0.0644511372	-0.0110296274	-0.1366784577	-0.0596123826	0.016486326200000002	-0.0657509501	0.1353891677	0.0702577748	0.051199470700000006	-0.214702228	0.029154451600000002	-0.09968904740000001	0.0120947233	0.1165624809	-0.0640257058	0.07519328019999999	-0.1139587542	-0.0469721479	-0.058946050199999996	-0.0350498266	-0.1488976159	0.0042883427	0.005859114300000001	0.0883226364	-0.1230164898	-0.00585465	0.010786882099999999	0.07257372599999999	0.1473815042	0.1296543714	-0.0761431707	0.0211024502	0.0041021723	0.051329390700000005	0.0344671068	0.10368167980000001	-0.110948511	0.002895422	-0.1842238533	-0.0641805371	0.1601930576	0.0404701378	0.0736444608	0.045234053600000004	-0.023749621800000002	0.1044404568	-0.0017988576	0.140880616	-0.033978503	0.0909220742	-0.0098406447	-0.18549056579999998	0.12021527	-0.011049601499999999	0.0021719576	0.0917195781	0.023779650299999996	-0.17071860309999998	-0.025825187799999996	-0.0684400653	-0.0240128104	-0.0195489371	0.1127253327	0.1123020954	0.1115978766	0.0	-0.00593074	0.0009238899999999993	8.535727320999985e-07	3.51736769476e-05	0.0923307	0.0758678	0.00575592307684	0.00852495816249	0.0587025	0.005266	0.0034459835062500004	2.7730756000000002e-05	-0.00144555	-0.0005286369999999999	2.7945707776899985e-07	2.0896148025e-06	-0.0	0.0	0.0	0.0	5.94481e-05	5.94481e-05	3.5340765936100004e-09	3.5340765936100004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.0054295183089	-1.5150345758490855	2.2953297660182197	591369.3506286389	972.3339979045523	0.3365468260817579	0.113263766145705	945433.40348105	876.5000370974773	0.5353167974354847	768252.3150318791	0.2865640736165837	878.3907351190218	704.2811935771341	1.273441	17.828341	0.12639983070000002	0.0955896	0.047465432300000006	-0.0093746571	-0.062477148499999996	0.0311012225	-0.0767795144	0.0631330504	0.0207453043	0.11370943289999999	-0.0706340888	0.08156772450000001	-0.036716013900000004	-0.1281381826	0.024907121	0.0863627577	0.0705432796	0.0502052225	-0.1537277123	-0.0861598405	-0.0946968832	-0.0168559095	0.145452498	0.11085104050000001	0.0636479385	0.021461141800000003	0.022041879599999998	0.010272625300000001	0.013189536000000002	-0.0050144083	0.0179552415	-0.1080498399	0.0821458943	0.0174859249	0.0945492448	0.13931347460000001	-0.0324753769	0.045508922800000004	0.0747129321	-0.1059369114	0.1195894693	-0.0918120799	-0.0790190531	0.1673673219	0.024269836200000002	-0.018491274199999998	-0.0457352238	0.0820664574	0.0491141093	-0.0750697739	0.029939470099999997	-0.0179336579	0.15565461519999998	-0.0387572147	0.0133325544	-0.040863899100000003	0.0770295964	-0.053106051900000006	-0.1659597623	0.06825453179999999	0.1403406419	0.11828008179999999	-0.0586466377	0.122437233	0.0986238943	0.0781857802	0.0141865274	-0.04977721190000002	0.0236961685	-0.0168439393	-0.0561994154	-0.0714226083	-0.0189488784	0.0370493629	0.028609222000000007	0.0033692869	0.0004576312	-0.1672045925	0.1125898391	0.1117611244	0.1103844485	0.0	-0.00493646	0.0009942800000000002	9.885927184000003e-07	2.43686373316e-05	-3.2305700000000005e-05	-0.0923630057	0.008530924821938233	1.0436582524900003e-09	0.082357	0.0236545	0.006782675449	0.0005595353702499999	-0.00138893	5.6620000000000064e-05	3.205824400000007e-09	1.9291265449e-06	4.13274e-23	4.13274e-23	1.7079539907599997e-45	1.7079539907599997e-45	0.000190589	0.0001311409	3.6324166921000015e-08	1.7197935652810002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.7504398564896	0.7450103381806912	0.5550404039961079	592515.7396592592	970.4347687263204	-1.8992291782319624	3.607071471447656	941743.6403529069	875.8168058738785	-0.6832312235987956	767055.0774511229	0.4668049049003074	877.840745051586	708.0465118862794	1.334322	18.680681	0.13313759570000006	0.090123	-0.09340998210000001	-0.0029184931	0.0319196121	0.0174673122	0.0646166338	0.0413921826	-0.016170749499999998	0.0009813609	0.0487294622	-0.014177466699999999	0.043751938399999996	-0.0280991938	-0.1442555908	-0.0113601484	-0.019983656399999997	-0.09915810470000001	0.16287743640000002	0.0344450661	-0.0405031493	0.14665837439999999	0.09834670470000001	0.0304427034	0.0181518239	-0.025682634300000003	0.1094433756	-0.035171501	0.0180586723	-0.1464776435	-0.0208183347	-0.0384280303	0.056729101799999994	-0.1206719357	0.0422097057	0.0277668398	0.0669842263	-0.0285376701	0.0539126886	-0.059732769299999995	-0.0783180205	0.012518501699999999	-0.0057962774	-0.0935935581	0.0401886877	0.0056849436	-0.0559672583	-0.030614725	-0.0418429408	-0.0285102721	-0.0656638034	0.0820390748	-0.028746129	0.00586744	0.2531237684	-0.0161428198	0.00033381800000000005	0.0582188045	0.100781162	0.09392418820000001	-0.058767468899999994	-0.0755594475	0.141166311	0.0815454973	0.0118970301	-0.00048066559999999995	0.1053225652	0.028254992799999996	0.0423637692	-0.014838841200000001	0.0589034228	-0.039441486	0.005544880899999999	0.0471950641	-0.0368542142	-0.0692660199	-0.2438897439	0.0283338625	0.11240926539999999	0.111041178	0.1087733526	0.0	-0.0112641	-0.006327640000000001	4.003902796960001e-05	0.00012687994881	0.0856191	0.0856514057	0.007336163298385994	0.00733063028481	0.0701934	-0.012163599999999995	0.004927113403560001	0.0001479531649599999	-0.00177824	-0.00038930999999999986	1.5156227609999993e-07	3.1621374976e-06	-0.0	-4.13274e-23	0.0	1.7079539907599997e-45	0.0	-0.000190589	0.0	3.6324166921000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.8200522034218	0.0696123469322174	0.004845878845411399	592622.912774479	967.5773857111462	-2.8573830151741504	8.16463769540572	936205.9973396164	875.8266042925252	0.009798418646710159	767072.2407865755	9.600900797619738e-05	878.629923086742	710.6521966426817	1.244065	17.417069999999995	0.1330811387	0.100187	0.0620621984	0.0284777079	0.0159697376	-0.0530118058	0.010668093799999999	0.0421173473	0.1147521298	-0.028296362999999998	-0.05297362110000002	0.0164595324	-0.052738121	0.0278062896	0.0523528905	0.1032350878	-0.059875375099999996	-0.0251491766	-0.1159757583	-0.0841148597	-0.0370774796	-0.0025022732000000002	0.11102143490000001	0.0313273763	0.0736519383	0.081896446	-0.0457593626	-0.025866302999999997	-0.061936927300000014	-0.1331100375	0.1200789409	0.027433244	0.100804756	0.0990923248	0.0840132243	0.024686525299999998	0.0554932025	0.022818131600000003	0.14141146529999998	0.1051813775	0.1171374899	0.0494206949	0.0565390597	-0.1195826461	0.1414853152	0.048040451399999996	0.1376248414	0.0112076959	-0.0017425483	0.061139327599999994	0.055325331900000004	0.0480566086	0.0394754135	-0.1677823123	-0.129732242	0.06016616900000001	-0.033224751600000005	0.0468730399	0.0750750072	0.0274462844	-0.0365756942	0.0733655099	-0.010218135699999999	0.026087384100000003	-0.009096684	0.0386813725	0.0120946419	-0.014583168300000001	0.0828694224	0.19094132739999997	-0.0013762829	-0.0728903976	-0.0103259033	0.0498310591	-0.067170201	0.0969111	-0.083582184	0.0107618988	0.11218368390000001	0.1101434092	0.1067703929	0.0	-1.8563e-06	0.0112622437	0.0001268381331581897	3.4458496899999996e-12	-0.0126728	-0.0982919	0.00966129760561	0.00016059985984000002	0.082371	0.012177599999999995	0.006784981641	0.00014829394175999992	-0.00161166	0.00016657999999999994	2.7748896399999983e-08	2.5974479556e-06	6.04079e-05	6.04079e-05	3.6491143824100003e-09	3.6491143824100003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.9035572193269	0.0835050159050752	0.006973087681306862	592751.4874189735	974.1905308436548	6.613145132508521	43.73368854362114	949047.190385442	876.0311202221459	0.20451592962069756	767430.5235976678	0.041826765468618105	878.6742818177115	704.835955010868	1.407902	19.710812	0.07344698870000001	0.0511581	-0.02821204	0.0029297475	-0.0611143147	0.0536562934	-0.0613929488	0.0385057165	-0.1203468609	0.0983091178	-0.0510154793	0.0078159313	0.0382687288	-0.0842381273	0.013490540700000001	-0.0289567218	-0.0708229028	0.0612771834	-0.11912068960000001	0.0945151434	0.0276995663	0.0003044126	0.034385900899999995	-0.0164586627	-0.1050519036	0.0690178647	-0.0719471607	0.0332997933	-0.0716456743	0.004675295800000001	-0.037566779700000004	0.0318126444	0.050661810300000006	0.0274930679	0.0178293453	-0.0821924574	0.10610022820000001	-0.1122511861	0.042323822000000004	-0.0639212559	0.024817356699999998	0.0629980762	0.0358533396	0.0240767117	-0.1313678267	0.15003864960000002	0.0562467775	0.0357121782	0.063013307	-0.0707520777	-0.044716083499999996	-0.1950093027	0.053709053799999996	0.0730541964	0.0085466849	-0.0653053301	-0.08634861279999999	0.0072467688	-0.10511456470000001	0.06476591400000001	-0.0420615314	0.0160441065	-0.0308974277	0.0339405069	-0.0472757637	0.046088032800000005	0.07454353379999999	-0.0363100254	-0.0191566294	-0.0627894742	0.0351172305	-0.1424506639	-0.11392649839999999	0.059639119299999994	-0.1058438179	-0.006079764200000001	0.041180583199999996	-0.0258304816	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	-0.0112389	-0.011237043700000001	0.00012627115111570967	0.00012631287321	0.0350836	0.047756400000000004	0.00228067374096	0.00123085898896	0.08240089999999999	2.989999999998549e-05	0.0067899083208099965	8.940099999991326e-10	-0.00162888	-1.7220000000000082e-05	2.965284000000029e-10	2.6532500544e-06	-0.000210845	-0.0002712529	4.4455614025e-08	7.357813575841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.6091631912935	-0.29439402803336634	0.08666784374171049	592298.2640680029	967.9503499176624	-6.240180925992378	38.939857989119076	936927.879905725	874.6187407173552	-1.4123795047906924	764957.9416140122	1.9948158655528012	876.8719012234291	712.5306740003218	1.534293	21.480297	0.07762372499999999	0.041978	-0.035647087599999995	0.006242753199999999	0.0038272194	0.0371927406	0.021373960600000002	0.05583667230000002	0.015174848999999999	-0.0700414069	0.0161777977	-0.0651746124	-0.021201763999999998	0.005353561800000001	-0.0643913601	-0.043343731100000005	0.1085956692	0.0241057114	0.0089875228	0.0806753854	-0.0047761733	-0.0091505119	-0.0034955145	-0.08965808039999999	-0.0001672289	0.0336202146	0.0486193542	0.1340497937	-0.0108673533	0.0118426111	0.0125159137	0.052164433499999996	-0.0105258348	-0.1332506931	-0.0153646394	-0.1354631295	0.08487578650000001	-0.0370627178	-0.032325659799999996	0.06713209120000001	-0.0263916908	0.1265247726	-0.09374049279999999	0.0591648561	-0.0096939559	-0.0383125216	0.078439218	-0.05418097400000002	0.0014238011	0.0513236403	-0.059829397699999995	0.0924291438	-0.0512760329	0.0434783678	0.0705744699	-0.1613330855	0.026596049	0.025827611299999997	0.0648192603	-0.0720413195	0.011870821699999999	-0.0679992017	0.0156325307	-0.0664874979	-0.0526338333	0.022094666800000003	-0.08507130630000001	-0.018478731	-0.0375601044	0.0391710331	0.0225402918	-0.1275306135	-0.0421191317	0.0201437971	-0.0216279531	-0.053404731399999995	-0.0215618078	0.1116095926	0.1115978766	0.1078204375	0.1016191316	0.0	-0.0160309	-0.004792000000000001	2.296326400000001e-05	0.00025698975481000004	0.049323800000000015	0.01424020000000001	0.00020278329604000024	0.002432837246440001	0.0933912	0.010990300000000008	0.008721916237440001	0.0001207866940900002	-0.00217748	-0.0005485999999999998	3.0096195999999977e-07	4.7414191504e-06	2.22895e-05	0.0002331345	4.968218102499999e-10	5.4351695090250005e-08	-0.00017029	-0.00017029	2.89986841e-08	2.89986841e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.1961734508928	-0.4129897404006897	0.17056052567622906	591662.753251496	972.7903453545456	4.839995436883214	23.425555829050328	946321.0560150159	875.5900350253105	0.9712943079553042	766657.9094356245	0.9434126326663734	878.5204165110907	704.9822470255898	1.16969	16.375801	0.06532629999999999	0.0385075	0.093335215	-0.014814093899999999	0.0207955085	0.044260739900000005	-0.0557373343	0.028719623700000002	0.0710163258	-0.022276593900000002	0.0092895815	0.013195801799999999	-0.0833839448	0.0251232221	0.0953774834	-0.064989941	0.077920426	-0.007399943000000002	-0.12468408130000001	0.0906474946	-0.0111727618	0.1414986795	-0.0763721906	0.1449156787	-0.1452009941	-0.1246408447	0.0060491684999999995	0.0213967526	0.0124088205	-0.1690514406	0.0015270324	0.195135017	-0.230653866	-0.0179066799	-0.0010880329	0.0202232355	0.0705321378	0.043284132	-0.017010357900000002	-0.056471318099999994	-0.11702135820000001	-0.13642317199999998	0.022685553599999998	-0.0062357034	0.0363877003	0.06586947259999999	-0.0618531908	0.031795450499999996	0.0374202469	0.08522870210000001	0.0759605611	0.0416286696	0.053712386900000006	-0.0328858842	-0.2095577868	-0.0728819748	0.06856328860000001	0.1805823862	0.047461925999999995	0.1377900987	-0.06708850870000001	-0.0458468954	0.0128575179	0.0513788004	-0.0231966248	-0.050616249599999996	0.1969805444	0.1235423665	-0.038885837400000005	-0.1701527432	0.0338402707	0.07729632759999999	-0.0216876112	-0.16236836359999998	-0.043913369199999996	-0.059584694699999996	0.052414026600000004	0.019466614	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	-0.0240535	-0.008022599999999998	6.436211075999996e-05	0.00057857086225	0.017626	-0.03169780000000001	0.0010047505248400009	0.000310675876	0.0926128	-0.0007783999999999848	0.008577130723840002	6.05906559999976e-07	-0.00185122	0.0003262599999999999	1.0644558759999991e-07	3.4270154884e-06	2.22895e-05	0.0	4.968218102499999e-10	0.0	0.0	0.00017029	0.0	2.89986841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
