global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
777.8419403998697	n/a	n/a	605038.0842450346	1047.4279367913014	n/a	n/a	1097105.2827708824	861.651852213443	n/a	742443.914422857	n/a	860.7182196129205	740.7534537816057	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0
773.1861549721248	-4.655785427745059	21.676337949203237	597816.8302405785	1031.5403962761839	-15.887540515117507	252.41394361950023	1064075.5891496264	860.792707081901	-0.8591451315420501	740964.0845653873	0.7381303570524064	858.5171050990973	740.3116773210419	1.348	19.362055	0.17938216714000002	0.116628	-0.0156806179	0.0953188948	-0.070591295	0.10794411779999999	0.2093081077	-0.0663532733	-0.0513578506	0.1294647123	-0.0679469793	0.0403613314	-0.0900816201	0.07069679400000001	-0.0084382136	0.1629396965	-0.1059888984	0.08529586900000001	-0.045504538899999995	0.059213057699999995	-0.075124587	0.0400557958	-0.1494671633	0.06712329809999999	-0.0279606843	0.0056004183999999995	-0.000706571	0.048893779299999995	-0.0333626057	0.1209799792	-0.015116473600000001	0.0807610695	-0.012251395600000001	0.19367509300000002	-0.0886633484	0.0184787078	-0.0173616986	0.08839253400000001	-0.0682859235	0.0261800757	-0.1131646971	0.12463029980000001	-0.0015621410999999998	-0.0333309549	0.0170210657	-0.118555775	-0.09374613539999999	-0.0876348831	-0.08998937509999999	0.0273729925	-0.0275232536	0.116330259	-0.0278402617	0.19476241649999998	-0.0768380318	-0.0872448101	0.0715223735	-0.026018488500000003	0.0169041331	-0.1149350591	0.0187099493	-0.0931548559	0.11552180960000001	-0.0727273285	0.004881119099999999	0.060241584	-0.17221214070000002	0.0729482662	-0.1257578546	0.1330143354	-0.17063323739999994	0.0334457312	-0.0699752128	0.1399738131	-0.0950908724	0.1283637792	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	2.04714e-06	2.04714e-06	4.1907821795999995e-12	4.1907821795999995e-12	0.05729980000000001	0.05729980000000001	0.0032832670800400005	0.0032832670800400005	0.0688059	0.0688059	0.0047342518748100006	0.0047342518748100006	-0.00100145	-0.00100145	1.0029021025e-06	1.0029021025e-06	-6.40384e-05	-6.40384e-05	4.10091667456e-09	4.10091667456e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.3769539201071	-1.80920105201767	3.2732084466218434	595022.4050390631	1008.4008439090384	-23.139552367145487	535.4388837518682	1016872.2619964607	859.016367720217	-1.7763393616839949	737909.120011235	3.1553815278679025	856.8663752472504	725.6772419301562	1.270716	18.251978	0.07163296714	0.0455365	-0.0536144078	0.0078918977	0.0589940928	-0.0456567661	-0.0277360473	-0.0199473038	-0.1467506387	0.0366980694	0.0441291171	0.0086460203	-0.0277588494	-0.0639441828	-0.1616865541	0.1121379492	-0.0762572709	-0.010259836	-0.1310419464	-0.0725544759	0.11055861189999999	-0.0262722844	-0.1533995196	0.0633238497	-0.0579838563	-0.1219656034	0.0695757514	-0.00021579970000000002	0.020752691299999997	-0.0783164663	-0.0509630097	0.0332536213	-0.0630097015	0.161324658	0.15765617640000001	-0.061367595	0.037953472099999996	-0.0965174817	-0.058916411900000014	0.1565654889	0.0070396636	0.11340999730000001	-0.099098619	-0.0460768069	0.0067920909	-0.18668757390000001	0.0181340427	-0.0098954056	-0.014224997	-0.1557905272	-0.0401796941	0.034296516400000004	0.0046927179	0.1048333015	-0.0959483406	-0.0641608225	0.1411707348	0.0249163794	-0.00027910369999999997	0.0553573816	0.058794205999999995	-0.159298346	0.0312770269	-0.010479064599999999	0.16488717279999998	-0.0542901292	-0.1356939468	0.0616004005	0.052902524000000006	0.0690561597	0.0539785659	0.0222344756	-0.1299150758	-0.042620873899999995	-0.0968841892	0.0581059222	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.0214891	-0.02149114714	0.00046186940539313015	0.00046178141881000006	0.0572756	-2.4200000000008937e-05	5.856400000004326e-10	0.00328049435536	0.0457122	-0.02309370000000001	0.0020896052288399995	0.0005333189796900004	-0.00052501	0.0004764400000000001	2.2699507360000005e-07	2.756355001e-07	-0.0	6.40384e-05	0.0	4.10091667456e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.4888410975548	1.1118871774476702	1.2362930953725468	596739.0096202432	1008.4931562638304	0.0923123547920568	0.00852157084725457	1017058.4462309828	860.4253398747725	1.4089721545554994	740331.7654986178	1.985202532312766	857.2918100083141	720.6480007567199	1.098875	15.78374	0.14031015	0.0959047	-0.0654957805	-0.0598744002	0.0489404945	-0.1039969933	-0.0082344754	0.0447969905	-0.0676613801	0.0174031749	-0.0050667348	-0.054310197000000004	0.0676397646	0.0283237521	-0.1532390063	0.020121022199999998	-0.0068889036	0.0951038133	-0.0747067521	0.024439541800000002	-0.0494239907	-0.013336475300000001	-0.20192428780000002	0.0312427529	0.0750232354	-0.0679634076	-0.0470046983	-0.0020022992	0.13094516009999999	-0.0652957314	0.0199999939	0.1253075656	0.1081403616	-0.005830085400000001	-0.0916466608	-0.0804391151	0.1067361186	0.0430844696	0.1592990273	0.113097444	-0.0724701277	0.045080549500000004	-0.0484491117	-0.12571360410000001	0.0038419089	-0.0698155447	0.0293553033	0.0691608311	-0.0313071456	-0.0763067616	0.07571336349999999	-0.028144925499999997	-0.0813442714	0.150659801	-0.1238291735	0.012431024799999999	0.0395118908	-0.0720243134	-0.0369220328	0.044453817400000005	0.018622632099999998	-0.0749317842	-0.0084286301	0.0558963192	0.14512138970000002	-0.0022055409	-0.1442509607	0.08195613480000001	0.11790030650000001	-0.0242096438	0.06968466129999999	0.1018741466	-0.060004671900000014	0.18100213989999997	-0.0160847158	-0.0560209597	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.0126174	0.008871700000000001	7.870706089000002e-05	0.00015919878275999998	-0.0353914	-0.092667	0.008587172889000001	0.0012525511939599995	0.0527861	0.007073900000000008	0.0027863723532100004	5.004006121000011e-05	-0.000298649	0.00022636099999999998	5.1239302321000007e-08	8.919122520100002e-08	-0.0	0.0	0.0	0.0	-0.00040759	-0.00040759	1.661296081e-07	1.661296081e-07	0.0	0.0	0.0	0.0	0.0	0.0
775.7639326536008	3.2750915560460494	10.726224700484137	601809.6792061805	1015.8416871096035	7.348530845773097	54.00090559127867	1031934.3332696856	862.1813135622459	1.7559736874734426	743356.6174559199	3.0834435910990794	859.8126933452709	732.3241959398599	1.311553	18.838541	0.35118185300000004	0.224367	-0.0188892963	-0.0933122743	0.0494944198	-0.080003143	0.1287727375	0.0852883173	-0.0070946358	0.0771214248	-0.0874413818	-0.0912439501	0.0639513149	-0.0277324511	0.0999112716	-0.0190163261	-0.1530594949	-0.0033489114	-0.0373317416	-0.1955679787	-0.022493668799999998	0.0520890374	-0.1030638775	0.0612980484	0.10928832960000001	-0.032591918399999996	-0.05906838530000001	-0.0594603475	0.0741446295	0.2285695492000001	0.0713711598	-0.0785434268	-0.0005129989	-0.0604615903	-0.0047123758	-0.0016221795	-0.1687358669	-0.062277485199999996	0.0057210325	0.10934271539999996	0.032876267599999995	-0.0838540401	-0.08357157030000001	0.1588169946	0.073648777	0.0441357967	-0.016874176100000002	0.12395630099999999	-0.042837527199999996	0.0826387022	0.0382445131	0.1596984424	-0.1016547603	-0.087970845	-0.0418517745	0.0738060165	0.18593845350000002	-0.030236754900000006	0.11437020369999999	-0.0812432903	0.0361794831	-0.0507079661	-0.0364843235	-0.0733664334	0.0425731582	-0.0418900523	-0.040305531400000004	0.0664253993	0.1733867032	0.08058101919999999	0.0201867945	0.09059561390000001	0.0350589724	-0.1492042987	0.0272560277	-0.0775359115	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.050932	-0.0383146	0.0014680085731599993	0.0025940686240000003	0.170017	0.2054084	0.04219261079055999	0.028905780288999997	-0.0008315529999999997	-0.053617653	6.914803918089997e-07	0.002874852713228409	0.0005582930000000001	0.0008569420000000001	7.343495913640001e-07	3.116910738490001e-07	-0.00010629	-0.00010629	1.12975641e-08	1.12975641e-08	-0.0005211819999999999	-0.00011359199999999992	2.71630677124e-07	1.2903142463999984e-08	0.0	0.0	0.0	0.0	0.0	0.0
774.8721476706055	-0.8917849829953184	0.7952804558959603	600426.8452356567	1019.531844279644	3.690157170040493	13.61725993960126	1039445.1815002523	862.0712188517753	-0.11009471047066198	743166.7863725853	0.012120845273618893	859.403771537847	747.078081063239	1.609063	23.111841	0.3408007029999999	0.277827	0.053195883799999996	0.08521232869999999	-0.07281680730000001	0.11559951800000001	0.1146166447	-0.0205011418	0.05337179139999999	0.081249065	-0.1221887616	-0.0052537413	-0.005351083299999999	0.1590664982	-0.0537474442	-0.0877297068	0.0664044255	-0.0668959052	-0.0419443135	0.14311669470000002	-0.0581374905	0.0315807882	0.0461780101	0.18518410559999998	-0.0243071476	0.0303363674	-0.0673917024	-0.077740004	0.0247724106	-0.0409188865	-0.0560900769	-0.0642395454	-0.1162446643	0.0384488116	0.0117689067	-0.0555201242	-0.036420865	0.0346631709	0.0401137448	0.041531432400000005	-0.0214407894	-0.0386162479	-0.0167436929	0.021549151000000002	0.0386472702	0.0594830675	-0.1156822041	-0.04769955519999999	-0.1288265193	0.052488088499999995	0.053506447900000004	-0.0728946014	0.0392443283	-0.0029451226000000003	-0.0650352644	-0.076838637	-0.0832124073	-0.0956268998	-0.0163091298	-0.1084206401	0.0457641008	0.0083244365	0.016385748999999998	0.1445492817	0.056961440099999996	-0.18473770969999997	0.0207363378	0.13202944519999998	-0.1056088511	0.0742537975	0.11046987220000001	0.0471756616	0.0432241344	0.0375759017	-0.08724082179999999	-0.09653430369999999	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.030138	0.020794	0.000432390436	0.000908299044	-0.105334	-0.275351	0.07581817320100001	0.011095251556	0.0269395	0.027771053	0.0007257366602499999	0.0007712313847288089	0.000385177	-0.00017311600000000012	2.996914945600004e-08	1.4836132132899995e-07	-0.000174574	-6.828400000000001e-05	3.0476081476e-08	4.662704656000002e-09	-0.000617475	-9.629300000000012e-05	3.81275375625e-07	9.272341849000022e-09	1.0	0.0	0.0	0.0	0.0	0.0
769.1136133073755	-5.758534363229956	33.160718012500226	591535.7501747272	1003.2699128977504	-16.261931381893643	264.45041226941737	1006550.5181258596	858.8460072391237	-3.2252116126516057	737616.4641505849	10.401989946382773	855.9927721382636	737.959093174368	1.544981	22.191389	0.1722471	0.13224	0.006391258100000001	-0.0011833243	0.0628917408	-0.0599277646	-0.0783722077	0.0574619637	0.0559933989	-0.039203142999999996	0.0551668384	0.052430413499999995	-0.0047767119	0.0727691169	0.0577486235	0.1574469675	0.0879150824	-0.002342666	-0.0584627984	-0.0355013225	0.036343279900000004	-0.0512908944	0.12017404609999999	0.1189162316	0.0255761384	0.0263435506	0.0705758128	0.035718105800000004	0.0385975806	-0.1413466657	-0.0168045953	-0.0838166135	-0.046444607199999995	-0.0102369391	0.105358881	-0.156472369	-0.1459929483	-0.0676084716	-0.1147111173	0.028347897900000002	-0.0710194104	0.0874197917	-0.0444699851	0.015595676200000004	0.0356676338	0.1421277341	0.020755149599999998	-0.024166866699999998	0.0740404924	0.0588825886	-0.0005752023	-0.0221689856	0.14896250949999998	0.0724024418	-0.027534814100000003	0.0452233066	0.053742125700000004	-0.011255613000000001	0.049212999	0.1668775455	-0.031286178	0.035688418	0.0881332252	-0.012702864	0.0604663262	-0.17506239280000002	0.0069631074	0.024865010299999997	-0.1097034798	-0.0712570069	0.1066319242	0.022693752999999997	0.0026974198	-0.1442680303	-0.1745057123	0.1193857522	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.030110200000000007	2.7799999999994496e-05	7.728399999996938e-10	0.0009066241440400002	0.0237557	0.1290897	0.01666415064609	0.00056433328249	0.0270681	0.00012859999999999955	0.0007326820376099999	1.6537959999999884e-08	0.000531309	0.00014613200000000004	2.1354561424000014e-08	2.82289253481e-07	0.000329429	0.000504003	1.08523466041e-07	2.54019024009e-07	-0.00040759	0.00020988500000000004	1.661296081e-07	4.4051713225000016e-08	0.0	1.0	0.0	0.0	0.0	0.0
768.696209220479	-0.4174040868965676	0.17422617175795735	590893.8620699344	997.9022415942993	-5.367671303451061	28.811895221892012	995808.8837789271	857.6432779440323	-1.2027292950913306	735551.9922025845	1.4465577572708892	854.9278562821441	726.4804071861571	1.2010040000000002	17.250671	0.06913736000000001	0.0417186	-0.034186716	-0.01176219	-0.0599876814	-0.0491995374	-0.1611006288	-0.0787217977	-0.0470266597	-0.033383632999999996	0.1118961775	0.0738874997	0.0746045099	-0.1392377313	-0.0374133823	0.0590292375	0.049872104199999996	-0.0926050449	-0.0336817899	0.13723436960000002	0.1201766598	0.08673455570000001	0.016992029199999998	0.0945434419	0.0130332099	0.1516332649	0.055000212400000005	0.0175572916	-0.20052851489999998	0.09821289470000001	-0.04558287230000002	-0.0695517779	-0.1079081812	-0.0323384619	0.0029503369	0.0225407098	-0.0273645614	0.0341098194	-0.09733199699999999	-0.0429696228	0.18419500960000001	-0.0388231031	0.0655448403	0.07960120450000001	0.0007480856	-0.0504919675	0.076942691	-0.0221258926	0.1082225743	-0.1396669639	0.0068816437	0.0320155254	0.1187820399	-0.0222023639	0.07093653679999999	-0.0067716192000000005	-0.0225609774	0.1580173689	-0.024416215499999998	-0.1836247343	-0.0082243001	-0.083698236	-0.0843794559	0.1609524151	0.0454562396	0.06471806769999999	-0.0053688991	-0.0958450808	-0.19376406280000005	0.0296466421	0.1202361447	0.0071877085	0.058600305599999986	-0.079222381	-0.0476444804	0.165213051	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0120891	0.0180211	0.0003247600452100002	0.00014614633881	0.0156867	-0.008069	6.510876100000001e-05	0.00024607255689000005	0.00638089	-0.02068721	4.07157571921e-05	0.0004279606575840999	0.000975694	0.000444385	1.9747802822499994e-07	9.519787816359998e-07	0.000332245	2.815999999999995e-06	1.10386740025e-07	7.929855999999969e-12	-0.00040759	0.0	1.661296081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.8889808598648	2.1927716393857963	4.8082474624946725	594269.8208111611	1007.1940059339853	9.291764339685985	86.3368845442601	1014439.7655893487	858.4920324254671	0.848754481434753	737008.5697380092	0.7203841697555764	855.2402451722297	728.9409940687616	1.202939	17.278463000000002	0.10591449	0.05829730000000001	-0.0089854884	-0.1021329031	-0.035583999500000005	-0.025833881099999997	-0.0199468342	-0.0652236616	0.1169129475	-0.0163972372	0.1302678954	-0.0561520109	0.0243742877	-0.0069388864	-0.0685691277	0.0391656637	-0.0815058652	0.1241748701	0.0247207644	0.0625334202	0.0375902808	0.0211023926	-0.0796577168	0.1585799532	0.014027561499999999	-0.0003240475	0.0065153264	0.0773299889	0.0172291462	-0.0711494507	0.011340280800000001	-0.0013060669000000001	0.0212152971	-0.0634839279	-0.0185883071	0.0546586043	0.11969251730000001	0.0350591581	0.1301607112	0.0314653006	0.0603446059	0.0107345801	-0.0259554753	-0.01648026	0.019817331100000002	0.09867787119999999	0.1222766895	-0.044421897599999996	0.0072962165	0.012047498	0.0069650303	0.0011999974	-0.14257314769999999	0.1026305839	0.011536680700000001	-0.0260957275	-0.0408097846	-0.1427598394	0.0225579367	0.0516369113	-0.0727760049	0.0283200592	-0.031206561400000006	0.08420531769999999	0.1825777905	0.0734076602	-0.1421549115	-0.0856078874	-0.10435240429999999	0.029866710499999997	0.029783816400000006	-0.08751896349999999	0.0318698014	-0.009352706700000001	0.1376903519	0.0027917371000000003	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0120963	-7.199999999998874e-06	5.1839999999983785e-11	0.00014632047368999998	0.0637859	0.048099200000000016	0.0023135330406400013	0.004068641038810001	-0.0158222	-0.02220309	0.00025034201284000003	0.0004929772055481	0.000391419	-0.000584275	3.41377275625e-07	1.53208833561e-07	0.00046007	0.00012782499999999998	2.116644049e-07	1.6339230624999994e-08	-0.00040759	0.0	1.661296081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.5697785917367	0.6807977318719622	0.4634855517220082	595319.9232361015	1006.1058886582596	-1.0881172757257218	1.1839992057327664	1012249.0591928263	858.9082125977666	0.4161801722995051	737723.3176678901	0.17320593581524574	855.2856557947388	745.455776493887	1.267326	18.203287	0.05703524999999999	0.027628500000000004	0.0386836842	-0.0528429843	-0.0136232544	-0.0990678478	-0.0119752872	-0.0418417102	-0.0405313889	-0.0556166191	0.0773692326	-0.0325152451	-0.026175593900000002	-0.0570249242	0.0129924124	0.0517453626	0.0738185914	-0.0440015637	0.0158499521	-0.1930636463	-0.093018024	0.0056960684	-0.025183447400000003	-0.0174486223	-0.148815314	0.041168254	0.0392119192	0.0585304804	-0.0801430829	0.0594590295	-0.0285434355	-0.0095684959	-0.1027799581	-0.07573156660000001	0.1169426875	0.046912158600000003	0.0123181958	-0.0315677932	0.1371725316	-0.0571803907	-0.0399717778	0.010270473399999999	-0.052708767000000004	0.12688733130000002	-0.0086902362	0.11451916869999999	0.1106821131	0.0398020397	0.0272738662	-0.0665432829	-0.0604907605	-0.0146855727	0.0744500531	-0.0542056282	0.0812251608	0.0386409648	0.0823109026	0.006461862099999999	0.0726902691	-0.0443255311	0.1297595509	-0.1129344433	-0.0124163569	-0.09056794060000001	-0.1340865752	-0.0506971961	-0.0317246289	-0.0699595011	-0.1215555641	-0.0407641154	-0.0692208639	-0.0251489856	-0.0396092288	-0.1183574645	0.09069638769999999	-0.12386628300000001	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.026943900000000003	-0.014847600000000002	0.00022045122576000008	0.0007259737472100001	0.0781757	0.014389799999999994	0.00020706634403999983	0.00611144007049	-0.0175252	-0.0017029999999999994	0.00030713263504	2.900208999999999e-06	0.000554029	0.00016261000000000004	2.644201210000001e-08	3.0694813284100004e-07	0.0007097760000000001	0.0002497060000000001	5.037819701760001e-07	6.235308643600004e-08	-0.000517171	-0.00010958099999999998	2.67465843241e-07	1.2007995560999995e-08	0.0	0.0	0.0	0.0	0.0	0.0
