global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
757.7904735769922	n/a	n/a	574246.4018440421	978.0223839602452	n/a	n/a	956527.7835272813	850.0897479614594	n/a	722652.5795891775	n/a	853.1944638420769	768.6223278558133	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	-1.23279e-09	n/a	n/a	1.5197711841000002e-18	9.12881e-09	n/a	8.333517201609997e-17	n/a	-0.00017029	n/a	n/a	2.89986841e-08	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.7446402819655	-7.045833295026682	49.64376682130656	563617.5149120978	948.741291168367	-29.28109279187823	857.3823950865828	900110.03756782	846.9673773582576	-3.1223706032017167	717353.7383091252	9.74919818373825	848.4952176670378	747.019382244337	1.458387	20.595993	0.09631579210398004	0.06361790000000002	-0.0347760741	0.011730311499999998	-0.0791587113	-0.0810731921	0.007634511	0.0375478891	-0.0035706609999999997	0.18630266199999998	0.0380974758	-0.0303264443	0.0200282604	0.0737434763	-0.0346061618	0.1289902372	-0.1309639181	0.1433773085	0.060613825	-0.0313244981	0.0083936189	-0.0285198496	0.024152987799999998	-0.1052417918	0.0665611982	-0.015160425600000001	0.0131643677	-0.0071426655	0.054866685	-0.0012862246	0.0811585132	-0.0324619383	0.019950584099999998	-0.0725148521	0.0259120122	-0.0396525724	0.1012298384	-0.033880519	0.0901834492	-0.0158926534	0.042639278499999995	-0.0330271166	0.015442662900000001	0.0831587941	-0.10973322740000001	0.0765130079	0.1015249286	-0.0125692589	0.00895452	0.0978208292	-0.16773375140000002	0.0197311511	-0.0026200526999999997	0.0958841209	-0.101843528	0.1761377504	-0.10872833529999999	0.042988288300000004	-0.048751699800000006	0.0640787554	-0.10365745779999999	0.0210285944	-0.0642149472	0.0451160204	-0.0079992399	-0.0277475189	-0.0737956759	-0.0346762775	0.0070052114	-0.056426671500000004	0.18477570219999997	-0.019097831200000002	0.051284826900000004	-0.0344604428	0.0949593752	-0.08924814539999999	0.04370292940000002	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.00729155	-0.00729155	5.31667014025e-05	5.31667014025e-05	0.0238218	0.023821801232790003	0.000567478213974555	0.0005674781552400001	0.0530169	0.05301689087119	0.00281079168561	0.0028107907176476697	-0.000414001	-0.000243711	5.9395051521e-08	1.71396828001e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.7349275326343	-1.0097127493312428	1.0195198361620572	562102.4615623644	943.0464511344867	-5.6948400338802685	32.43120301148541	889336.6089973497	846.0623759454691	-0.9050014127885788	715821.5439904922	0.8190275571493236	847.1398792756922	737.3810943044454	1.167434	16.487015	0.04709	0.027367	-0.0660160802	0.024927742599999997	-0.1077223536	-0.1013645669	0.1653365402	0.010805239099999999	0.0516458345	-0.0531518709	0.0897742552	-0.020297488	0.05782917360000001	0.2269269596	-0.0410524708	-0.0757476732	-0.053135267300000004	0.17385294510000002	-0.0644307783	-0.0991111464	-0.1192203486	-0.1132290557	0.1005494172	-0.0076477862	-0.037058975	-0.1034065064	-0.1190918708	-0.07121939440000001	0.0914443262	-0.0456123087	0.0486188736	0.0485732959	-0.0162505502	-0.0160656655	-0.0320608075	-0.0743055337	-0.1561327261	0.0190763012	0.0600199221	0.0348754442	0.09185146	0.0487699996	0.0908337345	0.1722586907	0.058561296900000004	-0.0333768526	-0.0285620452	-0.0631023702	0.0455001397	0.2019974755	0.0976648943	0.038907317999999996	-0.0382423728	0.0312956167	-0.06194239	0.22771340129999998	0.0473917829	0.0074366639	0.1189573074	-0.0780959409	-0.0206201505	0.08817719859999999	0.06681820969999999	0.096584365	-0.0795703201	-0.10519008630000001	-0.0411958568	-0.0688880649	0.0898938165	-0.0051405059999999995	0.0854075321	-0.0402521092	0.1785596974	-0.029583985	-0.0743004341	0.1408555226	-0.1104430241	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.0	0.00729155	5.31667014025e-05	0.0	0.026825400000000003	0.003003600000000002	9.021612960000012e-06	0.0007196020851600001	0.0805961	0.0275792	0.006495731335210001	0.0007606122726400003	-0.000229688	0.000184313	3.3971281969e-08	5.2756577344e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.2515463555638	-0.4833811770704415	0.2336573623460055	561377.8797162037	932.002761274603	-11.04368985988367	121.9630857212974	868629.1470234847	844.6865973657711	-1.3757785796979078	713495.4477693643	1.8927667003555928	844.7275808132518	731.2766416863108	1.220798	17.240654	0.043343204	0.0260067	-0.060772321500000004	0.0714789335	0.10319664880000001	0.05255794230000002	0.046141050499999996	0.0675139053	-0.0904168199	-0.0034399083000000003	0.1378854987	-0.16524354130000002	0.1590032468	0.0259678492	-0.062761686	-0.083465924	-0.08442194619999999	0.1359312285	-0.011826935700000001	0.09831135619999999	-0.1275248367	-0.0080172442	-0.014556568600000003	0.0279084628	-0.0109378961	-0.1177488381	-0.0434160183	-0.0330071174	0.06357990969999999	-0.1201565075	-0.074460909	-0.038641626400000004	0.029466049100000002	-0.08839719880000001	-0.0837398092	-0.1242074992	0.0643599399	0.0326237294	-0.0002071781	0.0218926884	-0.0078912731	0.036893794300000005	-0.0576778751	-0.0214486537	-0.0053232884	-0.0338928655	-0.0821637935	0.0903513602	-0.1568550056	0.14374902	-0.0070063971	0.0336419544	0.0614241518	0.11276753699999999	-0.0297201179	0.0396122306	0.0411227506	-0.0785988028	0.09036206769999999	-0.009887044499999999	-0.019866364299999998	0.017085561000000003	-0.000851726	0.11122165310000001	-0.0290900054	-0.058221947300000014	0.0256536833	-0.16922109170000002	-0.038287084900000004	-0.0709974713	-0.06252043480000001	0.0368999172	0.055767244	-0.0177903684	-0.15226078029999998	0.0546071132	0.0846836428	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	2.2204e-05	2.2204e-05	4.93017616e-10	4.93017616e-10	0.0170094	-0.009816000000000002	9.635385600000004e-05	0.00028931968836000004	0.07738660000000001	-0.0032094999999999897	0.005988685859560003	1.0300890249999936e-05	0.000126222	0.00035591	1.2667192809999998e-07	1.5931993284e-08	-0.00025	-0.00025	6.25e-08	6.25e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.1442092316638	0.892662876099962	0.7968470103670561	562716.3346437982	933.5599261413347	1.5571648667316822	2.4247624221834974	871534.1356970144	844.9884974172409	0.30190005146971544	714005.5607674465	0.09114364107741683	845.038223438125	726.7203078564488	1.141641	16.122765	0.047594903999999986	0.032636700000000005	-0.0645949615	-0.1321953178	0.0782566021	0.0540343481	-0.0048078287	0.128449487	0.021839996400000002	-0.1284858808	0.1143835619	-0.1955095284	0.061283333499999995	-0.0329867988	0.030709561099999998	-0.0554817712	-0.0126518931	-0.0444009056	-0.10758937539999999	-0.0681999831	0.0809572775	0.089762066	-0.0019027629	-0.0695734254	-0.08442327390000001	-0.06580260219999999	0.0130695978	0.0532431412	0.0698441059	-0.12044639630000001	-0.08564525390000001	0.13834974390000002	0.0400043531	-0.0239025342	-0.0667948917	-0.08837823730000001	0.056911861200000004	0.018018150900000002	0.0984692836	0.05056332400000002	-0.0061893272	0.0284152832	-0.1296735233	0.0397783119	-0.0667432264	0.0598688838	0.1718656342	0.1659486101	-0.06868910360000001	0.0814741858	0.0857623345	-0.0065910355	0.0662094191	-0.07464997179999999	-0.1484321646	0.011125878899999999	0.0421325516	0.029212685	-0.044573699	-0.0368647624	-0.011444226799999999	-0.0358112205	0.0030476808000000004	-0.0547075733	0.043179750499999996	0.053961661699999997	0.0039191042	0.0160273431	0.024813710099999997	-0.2039744599	0.0303060396	0.0056499974	-0.0356725794	0.0322536171	-0.0905083466	-0.1208004289	0.0431031849	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.0	-2.2204e-05	4.93017616e-10	0.0	0.0470187	0.0300093	0.0009005580864899998	0.00221075814969	0.07941059999999997	0.002023999999999957	0.006306043392359995	4.096575999999824e-06	0.00018701	6.078799999999999e-05	3.695180943999999e-09	3.49727401e-08	-0.0	0.00025	0.0	6.25e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.6945569128792	3.5503476812153845	12.60496865751146	568055.4851201011	948.1922197515186	14.632293610183867	214.1040162946276	899068.485597312	847.7137207518086	2.7252233345677723	718618.5523508753	7.426842223272687	848.0668430270122	756.2510899037161	1.247389	17.61618	0.0418311	0.0263987	0.0136470609	-0.022570053599999997	-0.025283066099999998	-0.008374740600000001	0.019804883500000002	0.0398223087	0.1510869696	-0.09414240509999999	-0.1000360876	-0.03946026	-0.0829148418	-0.0563228508	0.05145776269999999	-0.15611000220000001	-0.0820022323	0.0442957298	-0.0760446236	0.059532288600000004	0.24250482780000002	0.0950480336	-0.09603634679999999	0.0245827284	0.1105289585	-0.052976173700000004	-0.0958126264	-0.0726606865	-0.0054050185	0.07318181309999999	-0.030435035899999997	-0.0626726913	0.0457205308	-0.0677707663	0.1801677096	-0.0297421964	0.0176045969	0.0256398445	0.0601597695	-0.0873621108	-0.030368551400000002	-0.0872160824	0.0968034032	0.0019522828	0.0665968899	-0.0079461177	0.055096053	0.0593309009	0.0476498495	-0.048964411299999996	0.13510190619999998	-0.0632955982	0.0782321554	0.038771928	-0.14189639810000002	-0.11525106939999999	-0.0769319953	-0.1136353341	0.08492218060000001	0.2369230451	-0.1025872903	-0.0151155105	0.0395946051	0.1285786373	0.0093925888	-0.012899096200000001	0.030816208799999998	0.14901431099999998	-0.0030809978999999997	-0.004348777	-0.001482239	0.0462219482	0.0491844757	0.0545385295	-0.0018504675	0.0392134469	0.0875718536	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.0	0.0	0.0	0.0	0.0470082	-1.0499999999996623e-05	1.1024999999992908e-10	0.0022097708672399997	0.0530304	-0.026380199999999968	0.0028122233241599996	0.0006959149520399985	-0.000121798	-0.000308808	9.5362380864e-08	1.4834752803999996e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.8426996112312	-0.8518573016480104	0.7256608623710294	566772.1303579265	943.5286645401512	-4.6635552113673375	21.74874720947146	890246.3408089213	850.007558478331	2.2938377265223835	722512.8494702934	5.261691515617377	850.267383138862	769.0712427840904	1.194203	16.865064999999998	0.04630320000000001	0.0236022	0.07311220410000001	0.0672474043	-0.047972423300000004	-0.0121994384	0.0553516619	-0.1208764922	-0.0290988608	0.0400054118	0.0536454106	0.1667848133	0.0183268112	0.0179116305	-0.0068750841000000005	-0.0325060665	-0.1865639225	-0.0192846668	-0.1145011493	-0.0188219998	0.0918896842	-0.011279756699999999	-0.0216796671	0.0448232982	0.0187357602	0.0163233346	0.11837704789999999	0.1317910661	-0.019030693799999998	0.0287650075	0.0028346475	0.1016815315	-0.0126237154	0.061956205199999996	-0.1232790691	0.01345594	0.039159944	-0.08721525050000001	-0.006055500500000001	-0.0135150609	0.0765238294	0.0267723315	0.0055711403	-0.0304372165	-0.0962275051	-0.06540427480000001	0.0071269729	-0.1651738642	-0.0036183943	-0.053925613899999995	0.0031322394	0.0314908095	0.15121117380000001	-0.0394953087	-0.11821672720000001	0.033893400899999995	-0.06999545780000001	-0.0501796867	0.079454075	0.0288494705	0.0236314007	-0.0650355764	0.05767072030000001	-0.1587200174	0.041431531800000004	0.1278029258	-0.0723110424	0.015957805	0.0983789432	-0.0145746868	0.086487549	-0.044511799000000005	-0.0245264483	-0.0144346305	0.023553757999999998	-0.09159531060000001	-0.012186358700000002	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.0103773	-0.0103773	0.00010768835528999998	0.00010768835528999998	0.046998000000000005	-1.0199999999994935e-05	1.0403999999989669e-10	0.0022088120040000005	0.0604577	0.007427300000000005	0.003655133489290001	5.5164785290000076e-05	0.000230703	0.000352501	1.2425695500099994e-07	5.3223874208999993e-08	-0.000217267	-0.000217267	4.720494928900001e-08	4.720494928900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.3838928275626	-1.4588067836685925	2.128117232077503	564577.7544007021	938.8229052092237	-4.705759330927549	22.144170880611693	881388.4473454871	849.7646147511031	-0.2429437272279529	722099.9004830907	0.05902165459940997	849.5078722740317	753.2558686649063	1.113082	15.719443	0.0878839295	0.0430667	0.041032894300000004	0.0012520471	0.100390677	-0.016068816200000002	-0.0619324468	-0.0400640002	-0.0865074401	0.048047543600000006	0.1645473131	0.12393649699999999	0.0523722597	-0.08567665640000001	-0.0836650554	0.1469321905	0.0636036193	0.041876471299999996	-0.1464226103	0.0178121572	-0.0778015542	-0.008200939	-0.0610756238	0.0430106341	-0.023068913700000002	0.08748945949999999	-0.1026425337	-0.0954693203	0.0307017098	-0.0433253179	0.0448931727	-0.0384702282	-0.1845660348	0.13159376849999999	0.0331266389	0.0449679387	-0.025417119199999998	-0.0706293583	0.1449847168	-0.0195489385	-0.0283245521	0.0156788333	0.0282201831	-0.1125714874	-0.13714703550000001	-0.0828444834	-0.0638364903	-0.0721180231	-0.0558297378	-0.0951169317	-0.12488151900000001	0.0606326233	-0.059622721399999995	-0.0357787045	-0.032497004700000005	0.0360292313	0.12693286269999998	-0.0210061843	0.09295536119999999	0.0890546275	-0.18584734	0.025798953700000002	-0.0401854201	0.0781728099	-0.1887125515	0.0918787246	-0.047793521	0.0863773861	0.093971519	-0.0121934395	-0.0196755139	-0.0030444965999999996	0.0216841469	-0.0059262343	-0.0076203068000000014	-0.0526244097	0.0078247869	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	1.39795e-05	0.0103912795	0.00010797868964712024	1.9542642024999998e-10	0.07118279999999999	0.024184799999999985	0.0005849045510399992	0.005066991015839998	0.0765128	0.016055100000000003	0.00585420856384	0.0002577662360100001	-0.000160819	-0.000391522	1.53289476484e-07	2.5862750761e-08	-0.0	0.000217267	0.0	4.720494928900001e-08	0.000136266	0.000136266	1.8568422756000004e-08	1.8568422756000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.4625433303007	1.078650502738128	1.1634869070572165	566199.8791151047	936.8890372357272	-1.9338679734964896	3.739845338915421	877761.0680924879	847.0750709105396	-2.689543840563488	717536.1757580956	7.233646070312996	846.4865528664667	755.9669028622858	0.906674	12.804456	0.0396907433	0.0264172	0.05439780599999999	-0.020773013400000002	0.08128962349999999	0.0106689745	-0.075206596	-0.0370749983	0.010086261899999999	0.0121105299	0.1060648307	-0.037587006400000005	0.0354867923	-0.0403567441	-0.1113271341	0.0589413203	0.0137777553	0.11253325230000001	-0.0727623377	-0.0439528115	-0.0106824208	0.0351185521	0.0459662907	-0.0698971916	0.07152800940000001	-0.0041329142	0.010860279799999999	0.0457901848	-0.2019001161	0.0630326285	-0.0189493613	-0.0357381685	-0.0514843942	-0.0202591018	-0.11075011970000001	0.0864065232	0.12839752289999998	-0.0033569259	-0.0351168863	-0.0094368671	0.157429402	0.031184684	0.014994681999999999	0.1497117354	-0.0606801514	-0.16864384429999998	-0.0172759751	0.051329571	-0.0363764319	-0.0214625478	-0.040249208	0.093955389	-0.0460396897	0.0342857833	-0.12385895640000001	0.0723137504	0.0633256833	0.0649671925	0.0404767002	0.046571548899999995	-0.0605390437	0.0509186943	-0.105961813	-0.073898332	0.06533762480000001	0.0697717986	0.018224775	-0.0671926162	0.026558067400000003	0.1537653028	-0.0716545354	-0.0419834944	-0.1367102386	0.0307010717	0.0235383092	0.0457236734	-0.0102965066	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	1.27262e-05	-1.253300000000002e-06	1.5707608900000051e-12	1.6195616643999996e-10	0.0775779	0.006395100000000015	4.089730401000019e-05	0.006018330568410001	0.0530156	-0.02349720000000001	0.00281065384336	0.0005521184078400005	-7.25987e-05	8.822030000000001e-05	7.782821332090002e-09	5.270571241689998e-09	-5.36547e-05	-5.36547e-05	2.8788268320900003e-09	2.8788268320900003e-09	8.21972e-05	-5.406880000000001e-05	6.75637968784e-09	2.923435133440001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.2945454457765	0.8320021154758024	0.6922275201562104	567452.672198359	942.3789156790716	5.4898784433444225	30.138765322697786	888078.0207164626	846.6878370386487	-0.387233871890885	716880.2933891853	0.14995007153960632	846.8257856560118	762.5857783360733	0.868981	12.272139	0.0472627743	0.0253421	0.0761397803	-0.0435181207	0.0525688823	-0.025305120099999998	-0.0668328833	-0.054400850099999995	0.0275757729	0.0178035481	0.023421195899999997	-0.0719273055	0.0176410385	-0.0189641447	-0.0761960859	-0.051333055499999995	-0.0136710578	0.157815432	0.015105660600000001	-0.0255032333	0.0749837579	-0.0047565242	0.0338585246	-0.016505058899999998	0.2091434693	0.0371396461	-0.1435809909	0.0218775816	-0.0746130262	0.08937845789999999	-0.0737254823	-0.0207724162	-0.0684311871	0.1568725505	-0.08485735859999999	0.0124866999	-0.10991071919999999	0.0098733454	-0.049208582599999995	0.0837911633	0.0163063821	-0.1481811007	0.0652111749	-0.0850630522	0.1104608271	0.10703166230000001	-0.019712762800000002	0.0639291456	-0.008566538	0.019786168899999998	-0.0083129383	0.0215545923	-0.0767375045	0.1357766778	-0.11356841710000001	0.0145605581	-0.031466372799999996	-0.1068188799	0.050273232699999996	-0.018969145	-0.005536392199999999	0.0450505494	-0.10897852640000001	0.0297680173	0.0740550856	-0.0077200463	-0.10968326810000001	0.039127876	0.0621550684	-0.0193583124	-0.1682194253	-0.0387936801	-0.1774000869	-0.017471836799999998	0.1094873267	0.1138429176	0.0860093602	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	4.246050000000001e-05	2.9734300000000008e-05	8.841285964900002e-10	1.8028940602500007e-09	0.0976674	0.0200895	0.0004035880102499998	0.00953892102276	0.0475912	-0.005424399999999996	0.00226492231744	2.9424115359999956e-05	-0.000330006	-0.0002574073	6.625851809328997e-08	1.0890396003599999e-07	-0.0	5.36547e-05	0.0	2.8788268320900003e-09	0.000205518	0.0001233208	4.2237648324e-08	1.5208019712640002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
