global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
757.6337009360435	n/a	n/a	574008.8247940461	1242.4146885771245	n/a	1543594.2583921931	n/a	752.7128287816557	n/a	n/a	566576.6026124822	850.6541855813917	623.9544479071711	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00632796	n/a	4.00430777616e-05	n/a	-0.0562737	n/a	0.0031667293116899994	n/a	-0.0196867	n/a	n/a	0.0003875661568900001	0.000332473	n/a	n/a	1.10538295729e-07	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0
753.4274446401723	-4.206256295871185	17.69259202655598	567652.9143370199	1201.2392211886445	-41.17546738848	1442975.666521901	1695.41911465978	752.5149574290202	-0.19787135263550226	0.03915307219380329	566278.7611544001	841.7143651013754	615.9435978511959	1.330683	23.809397	0.21167506	0.129065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00441106	0.010739019999999998	1.94574503236e-05	0.00011532655056039995	0.06309780000000001	0.11937149999999999	0.003981332364840001	0.014249555012250004	0.0197837	0.0394704	0.0015579124761600002	0.00039139478568999997	-0.000447105	-0.0007795780000000001	6.07741858084e-07	1.99902881025e-07	-6.23048e-05	-6.23048e-05	3.881888103039999e-09	3.881888103039999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.8597353362574	-1.5677093039149668	2.4577124615815498	565293.0616199069	1184.9725184472984	-16.26670274134608	1404159.869475333	264.6056180753161	753.5567920586162	1.0418346295959964	1.085419395425427	567847.8388576725	840.7804059404201	615.8073191732727	1.210276	21.655008	0.254294907	0.173663	-0.1253979817	-0.0129152943	0.1047257605	0.007735350500000002	-0.07463278200000001	-0.1442101596	0.1560983981	0.2142744123	-0.19621352670000008	-0.1950524471	-0.0226743631	0.0163387493	-0.0015739072000000001	0.1509997263	-0.0097235326	0.0181694092	0.021273929599999998	-0.079784925	0.0515091467	-0.0341536349	0.08086968650000001	-0.031731407	0.0666197758	-0.073833098	0.0567576147	0.09533073480000001	-0.0531540017	0.021748685	-0.0127013814	0.004040608	-0.054040106500000004	0.024413809100000003	-0.0597559689	0.0578594313	-0.1173631693	0.0621839425	-0.0651217388	0.0375526933	-0.057068136900000004	0.047775249299999996	-0.2309520757	0.0501169449	0.0297119788	-0.15087765279999998	-0.0326687762	-0.16836566100000006	0.0983614877	0.0708695318	-0.0675124352	0.17664067309999998	-0.0579289679	0.0115699953	-0.0514314075	0.0300232352	0.0619186714	-0.037473657599999995	0.0924218178	-0.026080003900000003	0.013944597	-0.1624714978	0.0479650243	-0.08266316209999999	0.1241074597	-0.15453567070000002	0.1031702146	-0.042752134299999994	-0.2139444686	0.0084703889	0.10814305130000001	0.1081293633	0.1081065512	0.108074617	0.0	0.0	-0.011057	-0.01546806	0.00012225724899999995	0.0002392608801636	-0.109184	-0.17228179999999998	0.011921145855999998	0.02968101861124	0.000347463	-0.019436237	0.00037776730872016916	1.20730536369e-07	0.000385449	0.0008325539999999999	6.93146162916e-07	1.48570931601e-07	-0.000171927	-0.00010962219999999999	2.9558893329000004e-08	1.201702673284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.1340296495572	-1.7257056867001666	2.978060117109293	562701.0624382828	1189.8987069140867	4.9261884667882905	1415858.9327158157	24.26733281031796	754.2250791408121	0.6682870821958886	0.4466076242298944	568855.4700049643	842.7751387290373	622.0194204698793	1.299783	23.256523	0.221874747	0.169864	-0.06498246839999999	-0.08533261619999999	0.1697860815	-0.0700342026	-0.1371287613	0.2289978379	0.1512670974	0.0929781674	-0.1300315919	-0.0625400259	-0.181937349	-9.452450000000001e-05	-0.0166427038	0.04201858	-0.0522385505	0.1915200356	-0.1003744138	0.0759944108	-0.0008563961	-0.0400576158	0.0657755531	0.08266081	-0.11355682310000001	0.059760497	0.0701485137	0.0879178293	0.0296912692	0.0893809634	0.1633472393	0.0025551417999999998	-0.010858501999999999	0.0133209343	-0.014254757	0.0170963021	-0.09190861019999999	-0.0454492462	0.019803313700000002	-0.06362126629999999	-0.0654922214	0.0553520984	-0.0072875223	0.0404721798	0.0636661924	-0.1328377881	0.08825502910000001	-0.0826869769	-0.1964561903	-0.05691802570000001	-0.14586645609999999	-0.032716884	-0.12427879300000001	-0.0128942832	-0.09378809490000001	0.0249428932	-0.0385168746	-0.0276351701	0.11697870460000001	0.0931754969	0.1481304967	0.0727467083	-0.0325355367	-0.0728311684	0.006854535500000001	-0.1507512218	0.0527595904	-0.0331974075	0.091846286	-0.068215111	0.1081065512	0.10798339369999999	0.10777823519999999	0.1074912313	0.0	0.0	0.00337401	0.01443101	1.13839434801e-05	0.0002082540496201	0.056701199999999986	0.16588519999999998	0.0032150260814399994	0.02751789957904	0.0228064	0.022458937	0.0005044038511699691	0.00052013188096	0.000595514	0.000210065	4.4127304225e-08	3.54636924196e-07	-0.0	0.000171927	0.0	2.9558893329000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.0959997655749	-2.03802988398229	4.153565808004866	559647.6248652551	1174.1166459431004	-15.782060970986324	1378549.8982806758	249.0734484919297	753.5524138356939	-0.6726653051182439	0.4524786127098201	567841.2403976008	839.7098368674398	607.6905611161687	1.345385	24.072453	0.29862666	0.147946	-0.1200825104	0.0085070258	0.047038128	0.0154425462	-0.0456869802	-0.056124088899999994	0.060997440199999996	-0.1816291528	-0.0048467758000000005	-0.1068691157	-0.0647848117	-0.044526293700000004	0.0081036448	0.0476642566	0.0634692479	-0.0472737903	-0.1660207468	-0.1368472529	-0.09682108060000001	-0.027741095	-0.0722820064	0.0160612126	0.21032457350000008	0.00229944	0.0472566632	0.055364308099999995	-0.1656787657	0.0952132595	0.09228001400000001	0.007882546800000001	-0.0367480535	0.0501236284	0.05842189940000001	-0.08547374560000001	-0.013356527	0.022030999199999998	0.0585136267	-0.105848	0.0003108952	0.0632344972	0.0407975837	0.0515633444	0.11696322039999996	0.0205882316	0.0447572495	-0.0976545132	0.003427523	-0.0120125648	-0.060479544	-0.0400015415	0.1089605924	0.06628021860000001	-0.1229657002	-0.20345246670000008	-0.0207455094	0.0015564628	-0.12345017679999999	-0.04290416440000002	-0.2075461587	-0.13932100890000002	0.0075432808999999984	-0.1134088374	-0.0199392402	-0.056921336399999994	0.10266978800000001	-0.2343893788	-0.08422538130000001	0.0162866494	0.1080335633	0.10769165160000001	0.1071226002	0.1063276091	0.0	0.0	-0.0344717	-0.037845710000000005	0.00118829810089	0.0014322977654041007	-0.0774995	-0.1342007	0.00600617250025	0.018009827880490003	0.0673628	0.0445564	0.0019852727809599995	0.00453774682384	0.00133428	0.0007387660000000001	5.457752027560001e-07	1.7803031184e-06	-0.0006641819999999999	-0.0006641819999999999	4.4113772912399987e-07	4.4113772912399987e-07	-0.000237529	-0.000237529	5.642002584100001e-08	5.642002584100001e-08	0.0	0.0	0.0	0.0	0.0
748.9310183531061	0.8350185875311809	0.6972560415225684	560897.6702514205	1175.1182503964928	1.0016044533924742	1380902.9024149145	1.0032114810556372	752.9181795984508	-0.6342342372430494	0.4022530676912727	566885.7851698451	840.7194110182272	611.2042148006792	1.127491	20.173767	0.22172365	0.152755	-0.09060550349999999	0.0455782966	0.047852716100000005	-0.0628088365	-0.0645040125	0.0659694351	0.1553247492	-0.0197125702	0.0361546755	-0.1054246221	-0.0287432532	0.0333859619	-0.029641466600000006	-0.031066912599999996	0.0102914685	0.1552889905	-0.0661455734	-0.1354116159	0.1450213691	-0.0794495711	0.0148048792	0.038542835	-0.042590765700000005	0.06824851059999999	0.138241626	0.0856199998	0.0044280824	-0.0691643515	-0.0411177434	0.0580916572	-0.07082584559999999	0.048461468	-0.0081977708	-0.0095758548	0.08540066539999999	0.055570531799999996	0.032608095499999996	-0.049045492999999996	0.0026390909	0.0179197096	-0.051641560499999996	0.0057727735	-0.0962650864	-0.017754944499999998	0.11137512349999999	-0.1423238191	-0.0732945936	-0.0434852383	0.0284614859	-0.056457920700000004	-0.0350329614	0.0072003929000000015	-0.08638245060000001	0.0615363002	-0.0720359914	-0.0633560554	0.0590265814	-0.0072392239	-0.0522482305	-0.1015476292	-0.1270637167	0.051773901399999996	-0.061933786500000004	-0.0959877685	-0.0312688293	-0.0598485937	-0.0479665133	0.1093292949	0.1079241123	0.10725453089999999	0.10614163730000001	0.1045900315	0.0	0.0	-0.0180483	0.0164234	0.00032574113288999995	0.00026972806756	0.07344929999999998	0.1509488	0.0053947996704899965	0.02278554022144	0.0436824	-0.0236804	0.0005607613441599999	0.0019081520697600005	0.00110035	-0.00023393000000000006	5.472324490000001e-08	1.2107701225e-06	-0.000363908	0.00030027399999999984	1.3242903246400005e-07	9.016447507599994e-08	-0.000158312	7.921700000000002e-05	2.5062689344e-08	6.2753330890000036e-09	0.0	0.0	0.0	0.0	0.0
748.2882607838727	-0.6427575692333676	0.4131372928067873	559935.3212269532	1168.4061595847274	-6.7120908117653935	1365172.9537555315	45.05216306538541	752.2087250590532	-0.7094545393975977	0.5033257434718575	565817.9660549663	838.3190298328807	615.259284204196	1.05887	18.945955	0.25864295	0.137533	-0.09913961449999999	0.11469146710000001	0.08594697960000001	-0.0245476412	-0.0179165393	-0.0731695577	0.0345298943	-0.0448043525	0.0745186752	-0.1205378468	0.11771357810000001	-0.1196504055	0.040666271600000005	-0.005309048100000001	-0.0490019096	0.0310783034	-0.08972708970000001	-0.1054239931	0.0643787249	0.023837894900000003	0.0679435213	0.112782508	0.013484541000000001	0.0630365553	0.0006352412999999999	0.0743193732	-0.013190189	-0.1111113111	-0.048837770999999995	0.0011250703999999999	0.1248324693	-0.0505662266	0.1129526581	-0.0252638168	0.1400340745	-0.0680454076	0.0573444595	0.0190837568	-0.0744901915	0.0370020262	0.0215969032	-0.1532856932	0.0348146553	-0.030875773	-0.0688394955	-0.0866286253	0.1104898725	-0.1061786458	-0.0673805275	-0.0869342907	0.06474755160000001	-0.010614824299999999	-0.0329052926	-0.0226837536	-0.0106854365	-0.0569664004	0.0436003425	0.0201429487	-0.0501421334	-0.0374697827	-0.1198059995	-0.0210015356	-0.10530166029999999	0.0443037799	0.11704255890000001	-0.013555433700000001	-0.1192714515	-0.0848508208	0.10777823519999999	0.1066726216	0.1048383259	0.10228787810000001	0.0	0.0	-0.040014	-0.0219657	0.001601120196	0.0004824919764900001	-0.0550227	-0.12847199999999998	0.00302749751529	0.016505054784	0.08879919999999998	0.045116799999999985	0.002035525642239998	0.007885297920639996	0.00171921	0.0006188600000000003	3.829876996000002e-07	2.955683024100001e-06	-0.000822948	-0.00045904	6.77243410704e-07	2.107177216e-07	-0.000342181	-0.00018386900000000002	1.1708783676099999e-07	3.3807809161e-08	0.0	0.0	0.0	0.0	0.0
746.6219337178578	-1.6663270660149008	2.7766458909338283	557444.3119085933	1171.9239814737275	3.5178218890000608	1373405.8183532336	12.375070842727954	751.5460323728137	-0.6626926862395521	0.4391615963953935	564821.4387753183	838.9493301889612	610.0796561293789	1.160691	20.767809	0.16701359999999998	0.130167	-0.060119990199999994	0.0317258613	0.019677131	-0.0323377759	-0.1431931789	0.0728914435	0.1054733213	-0.10029615869999996	0.0337210176	-0.0875652564	0.0327402947	0.10615479550000001	0.0213200729	-0.1166043367	0.1366694508	0.0871191408	0.0154480588	-0.030533073900000002	0.10376872720000001	0.0378528311	-0.043047379000000004	-0.0705765916	0.0244039884	0.039131474900000005	0.045601839400000004	-0.1190386567	0.023310966699999998	0.0799477351	0.0391943898	-0.054462860599999996	-0.015862634	-0.0271472333	0.0482312499	-0.0526144245	0.056353441799999994	0.0639397748	0.0487806255	0.1232782741	-0.0934719326	-0.16706347859999998	0.07774104150000001	-0.083731823	0.0731055356	0.08919484300000001	-0.1383156713	-0.10843028	-0.0633813318	0.0457033307	0.0570812278	-0.1379356967	0.0283588066	0.1117824744	0.0064520377000000005	0.0473050789	-0.040561722	-0.0490422814	0.0439007604	-0.0780237327	-0.1239716547	-0.0597662882	-0.0191190033	-0.0176076937	-0.0095591626	-0.004283035399999999	-0.0675129317	0.1195067409	0.015318874199999999	-0.0229734638	0.107595981	0.1059467092	0.1032166238	0.0994335757	0.0	0.0	-0.03683	0.0031839999999999998	0.0013564489000000002	1.0137855999999996e-05	0.07602619999999999	0.1310489	0.005779983086439997	0.01717381419121	0.0967651	0.007965900000000026	6.345556281000042e-05	0.00936348457801	0.00124465	-0.00047456000000000017	2.252071936000001e-07	1.5491536224999996e-06	-0.000822948	0.0	6.77243410704e-07	0.0	-0.000320445	2.173600000000001e-05	1.02684998025e-07	4.724536960000003e-10	0.0	0.0	0.0	0.0	0.0
746.0323742832447	-0.5895594346130792	0.34758032694129365	556564.3034786953	1169.2258729444557	-2.6981085292718494	1367089.1419627243	7.2797896357295	752.1329574790335	0.5869251062198373	0.3444810803111673	565703.9857261578	837.8981765658061	610.3230758059933	1.156573	20.694117	0.10842496	0.08214969999999999	-0.0776658863	0.0450143296	0.0294672751	0.1133850174	-0.0638218609	-0.009966865200000001	0.039775185299999995	-0.1053187607	0.0341112125	-0.0882857316	0.07103796150000001	-0.0004599818	0.0863795911	0.0110070699	-0.0182842196	0.1195353707	0.06647283150000001	-0.04476712769999999	-0.0163625954	0.0365744936	-0.038730151000000004	0.0496388309	0.034484957000000004	0.061858645	-0.018707748	-0.1204282857	0.0548741985	-0.0127942505	0.017147076	0.051621655999999995	0.0152188122	0.020977906600000002	0.13213878939999998	0.0551070491	0.0990811967	0.040503124700000004	-0.0775231572	-0.0395659388	-0.0606888437	0.0553055752	0.1653550057	0.0041057956	0.026803594700000002	0.0791559798	-0.0027102636	-0.055627557300000005	0.0558726549	0.0057970913	-0.1189567261	-0.1205139283	0.0174275511	-0.0773447426	-0.0139395257	0.0812329631	-0.0655705796	-0.08716311759999999	-0.0279654817	-0.1028541439	-0.1216803775	0.050909447999999996	-0.0356209946	0.026400036600000003	0.0152347086	0.0785738213	0.0471340274	0.0732129596	-0.0029680932000000003	-0.067970654	0.10737741140000001	0.10507777380000001	0.1012814563	0.09604253189999999	0.0	0.0	-0.0311363	0.005693700000000003	0.00096946917769	3.241821969000003e-05	-0.00286541	-0.07889160999999999	8.2105744681e-06	0.006223886128392098	0.107309	0.01054389999999998	0.00011117382720999958	0.011515221480999998	0.00105671	-0.00018793999999999994	3.5321443599999985e-08	1.1166360241e-06	-0.000875757	-5.2809000000000016e-05	7.669503230489999e-07	2.7887904810000013e-09	-0.000295279	2.516599999999997e-05	8.718968784100001e-08	6.333275559999984e-10	0.0	0.0	0.0	0.0	0.0
745.8385347161014	-0.1938395671433	0.037573777790301896	556275.1198674614	1168.6018042582532	-0.6240686862024631	1365630.176915645	0.3894617250984685	752.1413490729683	0.008391593934788943	7.041884876638659e-05	565716.6089853047	837.6346644666693	604.3564708134743	1.1385120000000002	20.370955	0.04728544	0.0258884	-0.0753792668	0.03171826	-0.0114025806	-0.024151312999999997	-0.080009377	-0.0678373672	0.0572294125	-0.0813018905	0.0433704419	-0.0713718206	0.016677101899999998	0.0229968713	0.0454964059	-0.0459814354	0.0864710152	-0.0669667839	0.0488928151	0.0226117031	0.12665574029999999	-0.0290967516	-0.1086626522	-0.20147506489999997	0.0034264155	-0.0986007108	0.0849497299	-0.0151367044	0.0910872051	-0.0585958255	0.06862666099999999	-0.0989425074	0.1602760808	0.0563722151	0.054644496900000006	-0.0822902737	0.0924533137	0.1050232433	-0.0056084713	0.0234347498	0.1172692218	-0.0673981097	0.0583452733	0.0668310042	0.0191879904	-0.0821185751	-0.0767233896	-0.08684435730000001	0.0439125483	0.0319912841	0.0341159209	-0.0411049578	0.0480870472	0.12105028400000001	0.08820860529999999	0.0107164258	-0.0291480121	0.0020968369000000002	0.037922598599999996	-0.0279516384	0.0556076872	-0.1471320277	0.0822232246	-0.0239879265	-0.0668654369	0.0227299373	-0.1681210566	0.0356132234	0.025247287599999998	-0.004929354	0.1071226002	0.1040669883	0.09903870029999999	0.09213305150000001	0.0	0.0	-0.033026199999999985	-0.001889899999999993	0.0010907298864399994	3.5717220099999734e-06	0.00997468	0.01284009	9.94942411024e-05	0.0001648679112081	0.106386	-0.0009229999999999932	8.519289999999877e-07	0.011317980996000001	0.0006182469999999999	-0.0004384630000000001	1.9224980236900002e-07	3.822293530089999e-07	-0.0007092439999999999	0.00016651300000000008	5.03027051536e-07	2.7726579169000022e-08	-0.000267606	2.767300000000003e-05	7.1612971236e-08	7.657949290000018e-10	0.0	0.0	0.0	0.0	0.0
