global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
766.5286001218187	n/a	n/a	587566.0948047151	1243.6101293955808	n/a	1546566.1539352932	n/a	753.9638904772572	n/a	n/a	568461.5481436015	849.7116629669861	653.01148090583	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0181383	n/a	0.00032899792689	n/a	1.4197100000000007e-05	n/a	2.0155764841000017e-10	n/a	-0.0271528	n/a	n/a	0.00073727454784	-0.000768125	n/a	n/a	5.90016015625e-07	-7.18058e-05	n/a	5.156072913639999e-09	n/a	0.000205656	n/a	4.2294390336000004e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.3564380202847	-7.1721621015340125	51.4399092106808	576622.1999628545	1204.6696654371915	-38.94046395838927	1451229.002824555	1516.359733294614	753.3470193028113	-0.6168711744459188	0.3805300458622872	567531.7314924303	842.2016390579774	645.4756777014168	1.515357	26.729126	0.21531870890000002	0.10761199999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0275756	-0.0457139	0.0007604137153599999	0.00208976065321	1.4916e-05	7.188999999999924e-07	2.22487056e-10	5.168172099999891e-13	0.0287277	0.05588049999999999	0.0031226302802500002	0.0008252807472899999	0.0008107379999999998	0.0015788629999999998	2.492808372768999e-06	6.572961046439996e-07	0.000195932	0.0002677378	3.8389348624000006e-08	7.168352954884e-08	-0.000222215	-0.00042787099999999997	4.9379506225e-08	1.83073592641e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.6665527217541	-5.689885298530612	32.37479471043479	568013.2726914926	1189.1268545121927	-15.542810924998774	1414022.6761220612	241.57897145026132	752.2264371482329	-1.1205821545784147	1.255704365159602	565844.6127447244	840.9537740926778	623.150051128491	1.3104360000000002	23.114555	0.297574684	0.151253	-0.0853328121	-0.0078241537	0.043029720300000004	-0.042762843099999996	0.0653859304	-0.1180523552	-0.06899766269999999	0.0596562491	-0.1647969945	0.0287796884	0.011350043	-0.0832257698	0.013297272800000001	-0.08577626349999999	0.0882928902	-0.0275493129	0.026182344700000002	0.11315035	-0.0232953915	0.0016356063	-0.18865459350000002	0.0244417671	-0.0306073662	0.0688797255	-0.0030391094	0.0820925996	-0.0825928438	0.060325877199999996	-0.0292331663	0.2135471299	-0.06309596070000001	0.0710854273	-0.0922257373	0.0680055737	-0.0970551794	0.1099093906	-0.0010255986	0.10551813869999999	-0.1265840167	0.0434948175	-0.0508200168	0.05919775150000001	-0.0655339301	0.0861128336	0.0280048976	0.0107121599	-0.09473935039999999	-0.1094453119	-0.0604258658	0.1285506001	-0.0566568226	0.0209705109	-0.017972633000000002	0.0177348476	-0.0623784934	0.0322682329	0.1254204893	-0.1475967566	0.0523417975	-0.05840082200000001	0.0221881713	-0.040546918	0.2063365453	-0.17289786920000005	0.0292494162	-0.18215342969999998	0.098955245	-0.08772179849999999	-0.0177559298	0.0842070276	0.10814305130000001	0.1081293633	0.1081065512	0.108074617	0.0	0.0	0.024119	0.051694599999999986	0.0005817261609999999	0.0026723316691599987	0.128116	0.128101084	0.016413709456000004	0.01640988772197506	0.044401	0.015673299999999998	0.0002456523328899999	0.001971448801	-0.00030238	-0.0011131179999999995	1.2390316819239994e-06	9.14336644e-08	-0.0	-0.000195932	0.0	3.8389348624000006e-08	0.0005108490000000001	0.0007330640000000001	2.6096670080100013e-07	5.373828280960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.7197376822581	0.05318496050404065	0.0028286400238163637	568093.442971812	1174.7208678874633	-14.405986624729396	1379969.117450275	207.53245063188217	751.9273624566652	-0.29907469156773914	0.08944567113633829	565394.758411037	836.4574349367894	617.2590802352139	0.97693	17.231894	0.237490693	0.147721	-0.0484115818	0.0343904286	0.10493233910000001	-0.019087188	-0.0088900726	0.0534962342	-0.0498326837	-0.057131088499999996	0.021430584	-0.11354567689999999	0.0219758919	0.0609225946	-0.0025831311	-0.0468246982	-0.0391056092	0.005210127	0.033233875499999996	0.0691019679	0.0707327158	-0.1224906418	-0.038958511	0.05558672059999999	-0.019907377	0.20456971350000008	0.1581538035	-0.0015424378	-0.1062066732	0.0623250547	0.006059078199999999	0.0378443396	-0.12883943	-0.0919099505	0.032973939	-0.0315224842	0.0321011997	0.0810230778	0.08590085619999999	-0.0659534755	0.1102505179	0.0466480919	0.0614699371	0.0071495195	-0.11602633779999999	-0.011869315	-0.013202650500000001	0.1139860724	0.0141730465	0.0465319894	0.004667102199999999	-0.0052314439	-0.0594551005	-0.0875264642	0.0403049569	-0.0360069705	-0.036141893	0.0247623202	0.013934563999999998	-0.0819736737	0.0092482762	0.0412999416	0.0657207155	0.0259445629	0.13354467949999999	-0.1395889442	-0.1050732874	0.0351707209	0.0541407541	-0.0775840619	-0.016129502	0.0433685875	0.1081065512	0.10798339369999999	0.10777823519999999	0.1074912313	0.0	0.0	0.000301357	-0.023817643	9.0816041449e-08	0.000567280118075449	-0.0188951	-0.1470111	0.00035702480400999986	0.021612263523210003	0.0462639	0.0018629000000000078	3.470396410000028e-06	0.00214034844321	0.000462768	0.000765148	5.85451461904e-07	2.14154221824e-07	-0.000463918	-0.000463918	2.1521991072399996e-07	2.1521991072399996e-07	0.000443934	-6.691500000000007e-05	1.97077396356e-07	4.4776172250000096e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.8482362378203	0.12849855556214607	0.01651187878155794	568287.1632788725	1176.966989233928	2.246121346464633	1385251.293746377	5.045061103044097	751.9357161673448	0.008353710679671167	6.978448211965211e-05	565407.3212480978	836.6273788311307	619.1726438050284	0.952171	16.795189	0.27204347300000004	0.183154	-0.0736111085	0.0505113726	0.047185128	-0.08553660130000001	-0.0028343440000000004	0.0193107941	-0.09987021039999999	0.0035967045000000002	-0.026858649900000003	0.0170508742	0.0487322845	-0.09994582789999999	0.0080592675	-0.06640904730000001	-0.011594816	0.0407049969	-0.1040718488	-0.0198600635	-0.0121697891	0.0080102427	0.056316236799999995	0.0709315299	0.0139606114	0.0984270564	0.0959216851	0.1455211914	-0.0313886477	0.0897944594	0.0703039458	0.0166450312	-0.113822318	-0.0042715883	-0.008579399599999999	-0.0160130947	-0.0367884491	-0.1374234149	0.0606213383	-0.0401004163	0.025438609100000002	0.0095666955	-0.0649499924	-0.035973403	-0.0571973629	-0.0578664754	-0.09134895800000001	-0.0033840565	-0.023156091099999998	0.0285701321	-0.0718209732	0.0678353439	-0.040629313199999996	-0.0073306255	0.0258970207	-0.12256252039999999	-0.0070306255	-0.0004944294	-0.1071685799	-0.0122541282	-0.0168811943	-0.0254601066	0.0902408722	0.038096013	-0.016353818200000002	-0.0040063256	-0.0204450268	-0.0676684267	0.0111500147	-0.0706497938	-0.0184099255	-0.022045079199999998	0.1080335633	0.10769165160000001	0.1071226002	0.1063276091	0.0	0.0	0.00774268	0.0074413230000000006	5.99490935824e-05	5.537328799032899e-05	0.162924	0.1818191	0.026544229776000003	0.033058185124810006	0.0782794	0.032015499999999995	0.0010249922402499998	0.00612766446436	-0.000339906	-0.000802674	6.44285550276e-07	1.1553608883599998e-07	-0.000328239	0.000135679	1.0774084112100002e-07	1.8408791041e-08	0.000520932	7.6998e-05	2.71370148624e-07	5.928692004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755.8066179286033	1.9583816907829716	3.8352588467939697	571243.6437046736	1175.1568585575924	-1.8101306763355751	1380993.6422149492	3.2765730654110867	752.4912675506314	0.5555513832865699	0.30863733947162136	566243.1077399559	836.8181469937343	630.5235689725662	1.162386	20.503120000000006	0.28941436	0.16373800000000002	0.0121568383	-0.0841376166	-0.011732789399999999	-0.0088483876	-0.072846509	0.1315467586	0.037024721499999996	0.0370773986	0.0730360129	-0.0888254803	0.041468882	0.1067540476	0.0676387626	0.0822892434	-0.045087901	-0.013730168000000001	0.0076355654000000005	0.0153537799	-0.0004893849	0.09039604539999999	0.0904128662	0.0133563249	-0.022601013700000002	-0.0691946345	-0.019084632600000002	-0.031233584900000007	0.0316716586	0.06596528509999999	0.1141841076	0.0113365649	-0.082002541	-0.04824382940000002	0.102022611	-0.12130645300000001	-0.0045079136	-0.0675534928	-0.0412819374	0.025557464300000002	0.06952354690000001	-0.1123612558	0.0895905412	0.0661000635	-0.06011059150000001	0.0016182663	-0.034240471	-0.011503253	-0.0086568115	0.11916617460000001	0.0889917196	-0.06894585660000001	0.0179232702	-0.0022142294	0.0131571046	0.030722798399999997	0.0074156875	0.06526324230000001	0.0093052064	0.1462529894	-0.017839500600000002	-0.07499268469999999	0.0375467526	-0.0931971721	0.0140155066	0.014422275900000003	-0.0822898373	-0.022607100800000002	-0.06807753400000001	0.0075891484	-0.0724760989	0.031933532599999995	0.1079241123	0.10725453089999999	0.10614163730000001	0.1045900315	0.0	0.0	-0.0401436	-0.04788628	0.0016115086209599993	0.0022930958122384	0.007926819999999998	-0.15499718	6.283447531239998e-05	0.024024125807952403	0.08733699999999997	0.009057599999999971	8.204011775999947e-05	0.007627751568999995	0.000583173	0.0009230789999999999	8.520748402410002e-07	3.40090747929e-07	-0.000433694	-0.000105455	1.8809048563600003e-07	1.1120757025000005e-08	0.0	-0.000520932	0.0	2.71370148624e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755.205980566212	-0.6006373623912395	0.3607652411003052	570336.0730829738	1179.9710504394834	4.814191881891019	1392331.679875258	23.176443475665398	752.6034798061444	0.1122122555129863	0.012591590287311723	566411.9978163176	838.6080291397876	638.9550199092251	1.219672	21.513594	0.18856458	0.148296	0.0091425116	-0.0256692604	-0.028774786099999998	-0.18532978120000002	0.017150491599999998	-0.1085109174	-0.000241168	0.0827831411	-0.0750016941	0.051567282	-0.0146475124	-0.08361663650000001	0.048752522	-0.044426002699999995	0.0588932222	-0.0070046023	-0.005581764	-0.0655106644	-0.1098743699	-0.10422120509999999	0.047586845700000005	0.0179067996	-0.025397281600000002	0.1536825685	-0.067946373	-0.028080063399999997	-0.0266365831	-0.09160785	-0.1382493067	-0.15883258949999998	0.0871709606	0.0019609224	0.035355523	0.0731405087	-0.0267059378	0.0518112608	0.07025875940000001	0.08771071359999999	-0.0083302072	0.0029817121999999997	0.0783951216	-0.190753891	-0.0356103011	0.0297139311	-0.1190049733	-0.1421948613	-0.0209099723	-0.052718330300000005	-0.0686977283	0.0612256702	-0.0470948597	0.0464513053	-0.0624999101	0.0308792233	0.047414444400000005	-0.0522460559	-0.1516596022	-0.10784227240000001	-0.0460848947	-0.0176391408	-0.08784689150000001	-0.0628792767	0.06248281660000001	-0.0762668462	-0.0086693301	-0.0160032428	0.0657299886	0.0277553701	0.134249234	-0.0047607976	0.10777823519999999	0.1066726216	0.1048383259	0.10228787810000001	0.0	0.0	-0.0276187	0.012524899999999995	0.0007627925896899999	0.00015687312000999988	0.156861	0.14893418	0.024605373321	0.0221813899722724	0.0875404	0.00020340000000003408	4.1371560000013884e-08	0.0076633216321599995	0.00032109900000000004	-0.00026207399999999994	6.868278147599998e-08	1.0310456780100003e-07	-0.000433694	0.0	1.8809048563600003e-07	0.0	0.000275968	0.000275968	7.615833702399997e-08	7.615833702399997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.0653466615967	-2.140633904615356	4.582313513588786	567107.4163425508	1171.0876123030548	-8.883438136428596	1371446.19568967	78.91547312375394	751.4192080134053	-1.1842717927390822	1.4024996790774398	564630.8261714933	836.2750132302319	631.6257673056974	1.286234	22.687658	0.19113975	0.121149	0.08673356789999999	0.018814948999999997	0.11752588550000001	-0.0576035268	-0.0469694205	0.0127170395	-0.035819479	-0.0069620188	0.0662323297	-0.0080678175	0.016152724099999998	0.1114118184	0.0518850494	-0.0997516319	-0.1049286464	-0.0330649864	-0.0077648599	-0.1096362942	0.006573904	-0.049912256399999994	0.021396446800000003	0.0236503827	0.0357129057	-0.0204951159	0.0210867895	-0.0506155412	0.0069762541	0.0504887193	-0.0052971175	-0.0549315876	0.0051957419	0.0967851828	0.006764137700000001	-0.11591197980000001	0.0548291624	-0.0065714410999999995	0.0462773079	0.0230632501	0.1085623075	-0.0648093889	0.0018440056	0.015446838700000003	0.1543780734	-0.0549704918	0.0919688884	0.0026150033	0.0569874194	0.0343416602	-0.0258925529	-0.0698246914	-0.0138698325	-0.1438176281	-0.0692064625	0.0692438733	-0.032395366200000004	-0.033473941	-0.1494844866	-0.0515240481	0.040510137599999996	0.0614394442	-0.028253033900000002	0.0182715187	-0.0667833875	-0.0006803749000000001	0.0163414462	-0.008249820699999999	0.0440310817	-0.008688664300000001	-0.07822260389999999	0.023358253	0.107595981	0.1059467092	0.1032166238	0.0994335757	0.0	0.0	-0.0405336	-0.012914900000000005	0.00164297272896	0.0001667946420100001	0.0366663	-0.12019469999999999	0.00134441755569	0.01444676590809	0.093476	0.005935599999999999	3.5231347359999985e-05	0.008737762576	0.00124998	0.000928881	8.628199121609998e-07	1.5624500003999996e-06	-0.000433694	0.0	1.8809048563600003e-07	0.0	0.000162958	-0.00011300999999999998	2.6555309764e-08	1.2771260099999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.6161309391292	-0.4492157224674429	0.20179476531194668	566431.0405497845	1172.0573923348086	0.9697800317537713	1373718.5309266713	0.9404733099883456	751.6818463073275	0.2626382939222367	0.06897887343438319	565025.5980679927	835.8819202735768	628.4051170570743	1.1822700000000002	20.853865	0.11231924999999998	0.0733477	0.04809550730000002	0.136894317	0.0278188052	-0.13534196869999998	0.1137353749	0.0038637018	-0.06338400000000001	-0.0359114587	-0.0642560824	0.049060262400000006	0.0084854062	-0.020322507	0.0195232481	-0.0625663603	-0.0323582055	-0.188500826	-0.073301214	-0.0386138157	-0.0590925763	-0.0794179974	0.0337717504	-0.058465689	0.0376952799	0.0628758222	0.0102174335	0.047638165700000006	0.050274569000000005	0.0648181295	0.049702707	0.0715056046	0.0759005676	0.1281458382	-0.0225919154	0.0648148826	-0.052742108200000005	-0.1079904207	-0.0877803598	-0.0619372917	0.0174153276	0.058741745199999994	-0.0294829367	0.06450664019999999	0.0252085706	-0.0982098902	0.12507247900000001	0.0336765578	-0.0142634199	0.0052178639	-0.045565187199999996	0.054857257699999995	-0.07198047639999999	-0.017070817	0.0896915884	0.0708862738	0.09672711140000001	-0.10136313640000001	-0.20966707829999998	-0.0497606098	-0.025378729	0.0790726749	0.0051080292	0.0044542631	0.0319276836	-0.0079139751	-0.0148958171	-0.029806734799999998	0.0584046996	-0.0936808808	-0.1209935462	-0.013228915700000001	0.10737741140000001	0.10507777380000001	0.1012814563	0.09604253189999999	0.0	0.0	-0.0758065	-0.0352729	0.00574662544225	0.0012441774744099995	0.0979042	0.061237900000000005	0.00958523237764	0.00375008039641	0.0934688	-7.199999999998874e-06	5.1839999999983785e-11	0.00873641657344	0.00126739	1.7410000000000038e-05	3.031081000000013e-10	1.6062774121e-06	-0.000298037	0.00013565700000000002	8.882605336900001e-08	1.8402821649000004e-08	0.0	-0.000162958	0.0	2.6555309764e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.1019469913539	1.4858160522246635	2.2076493410484836	568669.7464561507	1174.1380082033575	2.080615868548876	1378600.0623077475	4.328962392457391	752.4063085356337	0.7244622283061517	0.5248455202423147	566115.253124219	836.6507712397148	623.7306091512486	1.397592	24.651886	0.08416745	0.0488572	0.0987986681	0.0505098743	0.1388348933	-0.0199900891	-0.1342460869	0.0050262871	-0.0010446986	0.0424102818	0.0073345024	-0.1636088768	-0.0791570982	0.0250022854	0.0608404119	-0.1233796159	-0.1299649754	0.0811306417	-0.1536077068	0.0042517402000000004	0.0402689664	0.0142837066	0.07672642959999999	-0.1414521413	-0.1014417869	0.0125739634	-0.006012462099999999	0.038587982400000005	0.1027541346	-0.0615288198	0.0631398342	-0.1166460832	-0.0715853999	-0.0244635188	-0.0883222946	0.0635614034	-0.0373956738	-0.0545681488	-0.0184160895	0.011787498600000001	0.0162871683	-0.09697326099999999	-0.0247343482	-0.1168932166	-0.10255334599999999	0.0595806404	0.0735709666	0.1277276533	-0.1290405352	0.05158963849999999	-0.0855479624	-0.1405406012	-0.0629534103	-0.061375907	-0.013059684299999999	-0.0761314368	-0.0388862282	-0.091349388	-0.1230206554	0.1460976387	0.0347450318	-0.039741526400000005	0.0382077846	-0.1495874914	0.1125916675	0.043775572900000004	-0.014145068600000001	0.0071047487	0.009880728	0.0114237193	-0.178426692	-0.1658516123	0.1071226002	0.1040669883	0.09903870029999999	0.09213305150000001	0.0	0.0	-0.033369300000000005	0.0424372	0.0011135101824900004	0.0018009159438399996	0.10963599999999997	0.011731799999999987	0.012020052495999996	0.00013763513123999968	0.0882242	-0.005244600000000002	2.7505829160000017e-05	0.0077835094656400015	0.000973772	-0.00029361800000000005	8.621152992400003e-08	9.48231907984e-07	-0.000499496	-0.000201459	2.49496254016e-07	4.058572868099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
