global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
699.419976736938	-3.245088328964698	10.530598262782897	489188.3038586989	1182.6928875665565	0.04399706869298825	1398762.4663005194	0.0019357420535755265	766.7399271720692	-0.814588015246045	587890.1159198299	0.6635536345824907	854.2627308513388	631.7489666937246	1.1779190000000002	16.4576	0.203409215	0.103633	-0.1396020305	0.0699568175	-0.0831303253	0.0871201674	-0.06191508320000001	-0.1169716351	-0.0710772368	-0.0106658771	0.2615374777	-0.0654484483	0.14449194070000002	0.1099173632	0.0072760088	0.1308488263	-0.012055501100000001	-0.0532200553	0.0990374765	-0.050926217999999995	0.04945366440000002	-0.0953469074	-0.010566935500000001	-0.1000894735	0.20949078640000002	0.0016526109	-0.0877575491	-0.04302956	-0.08481230390000001	0.0464020163	0.0265566071	0.0726336684	0.0028508761	0.1139987594	-0.0376729756	0.152976571	0.094012077	0.1341152559	0.0033519287	-0.08665973490000001	-0.0897257822	-0.011205768	-0.0353637121	-0.1217375716	0.1853576299	0.1354788721	-0.0759894481	0.0427679169	-0.0407891773	-0.2118292512	0.0346329455	-0.11410660480000001	0.1202443033	0.024003957599999997	-0.029790697799999998	-0.0256558193	0.010997163300000001	-0.1984796156	0.17202678510000002	0.0838316239	0.0563655621	-0.11861234710000006	0.0026762252	-0.060458520700000004	-0.0064545239	-0.010517246899999999	0.0084421076	0.0602315733	0.0847438347	0.0253645343	-0.044876773200000004	-0.09590023019999999	0.0	-0.0338782	0.016694	0.0011477324352400001	0.000278689636	0.0784163	0.06162179999999999	0.006149116105689999	0.003797246235239999	0.123447	-0.00897400000000001	0.015239161809	8.053267600000018e-05	-0.00165251	-0.001224853	2.7307893001e-06	1.5002648716090004e-06	-0.000512499	0.000202058	2.62655225001e-07	4.0827435363999983e-08	0.000995074	0.0008954772999999998	8.018795948152897e-07	9.901722654759998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.265368017584	0.8453912806460266	0.7146864173923291	490371.5856448024	1180.7546815041094	-1.93820606244708	1394181.6178938707	3.7566427405066127	767.7092125243694	0.969285352300176	589377.4349947872	0.9395140941836759	850.9820907131691	619.6472135081542	1.506761	21.052103	0.19568782	0.102225	-0.1822249505	-0.1405862065	-0.0165868952	-0.1985577398	0.0167375169	-0.11193235289999999	-0.051668513	0.18422426670000008	0.168374335	0.16949193399999998	0.1309522717	0.011583939	0.0625468835	0.040426134700000005	0.0475738017	0.0450465251	-0.029812331400000006	0.19474655059999998	-0.10723360189999999	0.1354068316	0.0008028306	-0.1489758024	0.09545031009999999	-0.0384107164	0.0086960509	0.031859087200000004	0.061995258	-0.013926135400000001	-0.041992832199999997	-0.04774602360000001	0.006022426	0.16183987560000002	-0.0070772504	-0.0582568292	-0.08396735970000001	-0.0757828185	0.024195969900000003	0.0840421783	-0.09039142859999999	0.044849072000000004	0.042598711799999994	0.1627349	0.13703578560000002	0.23459277809999998	-0.0023076178	0.026330605400000002	-0.0464639411	-0.0134243326	-0.1074136453	0.102326424	0.1116424865	-0.1252626195	-0.13519934279999998	0.1268385267	0.06515127429999999	0.1150006941	0.115330493	-0.1490921406	-0.025779040299999997	-0.005834257099999999	0.0298450576	-0.0069938588	0.1000999463	-0.048059666200000004	-0.103698335	-0.0543956347	0.08351182900000001	0.021519841600000002	-0.0501794518	-0.0992434813	0.0	-0.0552462	-0.021368	0.00305214261444	0.0004565914240000002	-0.00712412	-0.08554041999999999	5.0753085774400014e-05	0.007317163453776398	0.138989	0.015541999999999999	0.019317942121	0.000241553764	-0.0008212139999999999	0.0008312960000000001	6.743924337959999e-07	6.910530396160003e-07	-0.0007686719999999998	-0.00025617299999999973	5.908566435839998e-07	6.562460592899988e-08	0.000617795	-0.00037727899999999984	1.423394438409999e-07	3.81670662025e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.2385630826155	7.9731950650315175	63.57183954504296	501601.86223732796	1187.664187638337	6.909506134227513	1410546.222598631	47.74127501892763	771.8388875652893	4.129675040919892	595735.2683580233	17.054215943596713	852.5053122751871	638.1026978424376	1.60045	22.361105	0.14517837	0.08473960000000001	-0.0829796144	-0.16485831539999998	-0.0309724778	-0.25545687300000003	0.2479048553	0.06275271219999999	-0.1089352115	0.1122831253	-0.1073591933	0.1942000339	0.0629429784	0.0767235907	0.0361619622	0.0678783781	0.0453713104	0.0276341638	-0.0868529967	-0.010584418100000001	0.1286879299	0.13338731369999998	0.1714237794	-0.050191491100000006	0.013986978300000001	-0.0011734662	0.046059480800000004	0.0167866719	-0.1992063604	-0.09494145820000001	-0.038392380499999997	-0.08990982859999999	0.043778418099999994	-0.11415648699999999	-0.0488771468	-0.1366110479	-0.0702974532	0.0139236329	0.1098155058	-0.0028079183	-0.0821092064	0.0356721167	-0.0490002347	0.2214514011	-0.0974029181	0.0845149861	-0.2030590611	0.0713333974	0.0059359468	-0.0744192175	-0.1726180527	0.1557947608	0.012413443100000001	0.0045356510999999995	-0.1088505484	0.0326295398	0.0164508475	-0.0773853467	0.0253767586	0.1109574009	-0.1756261376	-0.097682629	0.007821244	-0.0953945368	0.045928557099999996	-0.0158525981	0.21685545960000002	-0.1277862242	0.0822519635	0.017646435	-0.0553315035	-0.10205722539999999	0.0	-0.0506264	0.0046198	0.0025630323769600004	2.1342552040000006e-05	0.0696845	0.07680862	0.004855929540249999	0.005899564106304399	0.110891	-0.028098	0.012296813881	0.0007894976039999999	-0.00127808	-0.0004568660000000001	1.6334884864e-06	2.0872654195600013e-07	-0.000512499	0.00025617299999999973	2.62655225001e-07	6.562460592899988e-08	0.000617795	0.0	0.0	3.81670662025e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710.2652392654691	2.026676182853521	4.107416350145718	504476.71010883397	1183.4774609926335	-4.186726645703401	1400618.9006775704	17.528680005842862	773.2174841684015	1.3785966031122143	597865.2778237122	1.9005285941125365	855.4210128250372	676.912604625838	1.549169	21.644619	0.15235335000000005	0.08265239999999999	0.0443830401	0.0011307858	-0.11895282789999999	-0.0365921149	0.1542438488	0.1721902433	0.138056395	0.0339996911	-0.2178932118	0.012348788700000002	0.1201640193	-0.0361925992	0.1348940515	0.0160386681	0.0733810318	0.1391868034	-0.1704576914	0.0377879198	0.0903461137	0.0240560973	0.0733092771	-0.0955985182	0.0682602876	0.020514640900000002	-0.0323582212	-0.0801941972	0.082342606	-0.0921545205	0.021328092599999997	-0.0503986881	-0.0892140226	-0.0811841415	0.0042173087	0.0136648162	-0.1449227732	0.1050547362	-0.0332063648	-0.0139103171	0.1168225409	0.09142712689999999	0.023661055	0.059052935099999995	-0.2463894332	0.043949474	0.04938522769999999	-0.031466912400000005	0.09088890349999999	-0.0473325916	-0.1088765235	0.2626903248	0.0463286403	0.029583235099999997	0.0646898276	0.057505151399999996	-0.1104114507	-0.1079268169	-0.0901497324	0.0657386779	-0.13812642619999999	-0.0974366081	0.0030259832	-0.1732194269	-0.058560212300000004	0.1267871175	0.0864990696	-0.0610944405	0.0809646584	0.0137494826	-0.060317463099999996	-0.1043264501	0.0	-0.0558413	-0.005214900000000002	0.0031182507856900004	2.7195182010000007e-05	0.00984035	-0.05984415	9.68324881225e-05	0.0035813222892225	0.0914675	-0.01942350000000001	0.00836630355625	0.0003772723522500004	-0.0004076180000000001	0.000870462	1.6615243392400005e-07	7.577040934439999e-07	-0.000716838	-0.00020433900000000002	5.13856718244e-07	4.1754426920999995e-08	0.00033518	-0.00028261499999999995	7.987123822499997e-08	1.123456324e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709.3231957229602	-0.9420435425088272	0.8874460359825804	503139.39599063294	1194.430027366693	10.952566374059415	1426663.0902751987	119.958710178177	771.4940020188251	-1.723482149576398	595202.9951510229	2.970390719908482	859.1912188197618	691.462880965353	1.308734	18.285324	0.1251865	0.08218500000000001	0.09124821970000001	0.1262770958	-0.08489529230000001	0.1787599528	0.19186047879999998	0.07958103799999999	0.056308131500000004	-0.1033853832	-0.0905501964	-0.08767220630000001	0.0981687207	-0.0510698738	0.0031399275	0.18333332559999999	0.1756581089	-0.09565024650000001	-0.0473667841	0.0094444405	0.10816233509999999	-0.057046541	0.023871625	-0.020988701800000002	-0.1281019876	0.1785552583	0.20075163010000002	-0.1120059813	-0.1195860133	0.1127152849	0.0115914014	-0.1113487759	0.09909996539999999	0.15244654789999998	-0.0095795076	0.0952833874	0.03078607	-0.021728825299999997	0.0180608351	0.0164380384	0.1416082545	0.0156558802	0.1797009609	-0.1525071275	-0.1903397875	0.0006948401	-0.0895338134	0.025549075499999997	-0.1072519057	-0.0912723218	-0.0213113662	0.06076545780000001	0.15740261619999998	-0.0015803331	-0.025729643599999998	0.19976949559999999	-0.0474134004	-0.0956974561	0.1119074333	-0.0352715657	0.0308742381	0.0720298875	-0.0546460689	0.2950650194	-0.0380970932	-0.1297398525	-0.0257421471	-0.1330168783	0.0796503432	0.0098341843	-0.0651223638	-0.10603904800000001	0.0	-0.0524347	0.003406600000000003	0.0027493977640900003	1.1604923560000016e-05	0.08425209999999997	0.07441174999999997	0.007098416354409995	0.005537108538062495	0.08509809999999997	-0.006369400000000025	0.007241686623609995	4.0569256360000317e-05	-0.00107136	-0.0006637419999999999	1.1478122496e-06	4.4055344256399996e-07	-0.0008128110000000001	-9.597300000000008e-05	6.606617217210001e-07	9.210816729000013e-09	0.00039544	6.0259999999999975e-05	3.631267599999997e-09	1.563727936e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.9870494799948	-4.3361462429654685	18.802164240383554	497006.7399345086	1183.3393249445587	-11.0907024221342	1400291.9579602438	123.00368021633341	769.3318325144973	-2.162169504327835	591871.4685201144	4.674976965445277	853.4514577570649	677.480253219858	1.44022	20.122416	0.09178145	0.0460778	0.05786845440000001	0.0243775342	0.0270394545	0.0086095633	0.0287527551	0.0122876896	-0.0015956784	-0.0379729939	0.0399584391	0.0312694046	0.09005664619999999	-0.0460207443	0.1482278217	0.1244622692	-0.0167985148	-0.0630535049	-0.0704662587	0.0854347535	-0.149288656	0.0043262571000000005	0.20392704890000002	0.1009087916	-0.0387979823	0.12191419490000001	-0.0399485287	-0.0196207052	0.012907705700000001	-0.0385452913	-0.0172642029	-0.008866474000000001	-0.1952344557	-0.1412085576	-0.08745405710000001	-0.0966908876	-0.0621184742	-0.04840523150000002	0.09959999609999999	-0.0510440423	0.09514280230000001	-0.1120472663	-0.0031011983	0.0191912955	-0.0322112654	0.0006252041	0.0616725708	-0.0025936908	-0.0586617653	-0.0643126143	0.1792006404	0.1540594453	0.1097917002	-0.1327412032	0.0573524391	0.1833324926	0.0606214245	-0.0084498175	0.0280031208	0.0357612057	0.0707626926	-0.0722541783	0.059319775	0.0296366005	-0.10444196060000001	0.1225758911	-0.0250462691	-0.046624384500000005	0.07830945639999999	0.0059057642	-0.0697317824	-0.1071858817	0.0	-0.0553519	-0.0029172000000000017	0.0030638328336100003	8.510055840000011e-06	0.0612738	-0.022978299999999962	0.00375447856644	0.0005280022708899983	0.108437	0.023338900000000024	0.011758582968999998	0.0005447042532100012	-0.000356645	0.0007147149999999999	1.27195656025e-07	5.108175312249998e-07	-0.0007779589999999999	3.4852000000000154e-05	6.052202056810001e-07	1.2146619040000105e-09	0.000294066	-0.000101374	1.0276687876000001e-08	8.6474812356e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709.5149486702725	4.527899190277708	20.501871077317524	503411.46238657937	1181.3788745540853	-1.9604503904733972	1395656.0452426772	3.8433657335072966	771.3996958997408	2.067863385243527	595057.4908342125	4.276058980030818	852.9225018446729	669.9990689956343	1.466374	20.487823	0.0863933	0.0437468	0.0666793185	-0.19781754010000002	0.0849061817	-0.1121628502	0.0262892413	0.1328970447	-0.0793390432	0.0903357484	-0.0628882589	0.2111841397	-0.014608451100000001	0.0251178373	0.16370604460000002	0.056755747	0.0588243304	0.0437155836	0.0734507273	0.06484808339999999	0.040311700299999996	-0.052611635	-0.0527594556	0.1043943287	-0.1811675108	-0.1858815862	0.0696318825	0.1569488568	0.049906096500000004	0.0161151857	-0.1390938645	0.0006710732000000001	0.0875931495	-0.10361769369999999	-0.1142226658	0.0172390277	-0.0454643366	0.054442073	-0.0589036911	-0.0767230737	-0.0098765542	-0.0513572548	-0.0423662242	0.1633174544	0.0121712647	-0.0756494094	-0.05665120150000001	-0.1031723408	-0.0150463756	-0.0043046525	-0.0270465261	0.13672093	0.14017651109999998	-0.055938365700000006	0.0412615718	-0.0834404799	0.0959825083	0.15636414769999998	0.0739091191	0.08535683150000001	-0.0700913273	0.102116365	0.0317839262	-0.059960771600000004	0.0732434475	0.0145885505	0.2785901743	-0.1482520731	0.0769424452	0.0019694639999999998	-0.0741318826	-0.1077608324	0.0	-0.0625028	-0.007150899999999996	0.00390660000784	5.113537080999992e-05	0.0748845	0.013610700000000005	0.0056076883402500005	0.0001852511544900001	0.0698146	-0.03862239999999999	0.004874078373160001	0.001491689781759999	-0.000472271	-0.00011562599999999995	2.23039897441e-07	1.3369371875999991e-08	-0.000512499	0.0002654599999999999	2.62655225001e-07	7.046901159999995e-08	0.000453166	0.00015909999999999996	2.5312809999999992e-08	2.05359423556e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
714.0788216517218	4.563872981449322	20.82893659080312	509908.56353151146	1186.2849164038655	4.906041849780196	1407271.9028873262	24.06924663179468	771.7022193392366	0.3025234394958716	595524.3153331033	0.09152043144441227	854.4599686491797	713.1714623901225	1.696017	23.696344	0.12488245	0.06467530000000002	0.19192560809999998	0.0178695094	-0.1200957229	-0.010634958799999998	0.13910430869999998	0.1230149034	0.157051841	-0.0465581837	-0.1284443234	0.1524026356	0.112324664	0.053628448200000005	0.11513825789999999	0.1512883427	0.1055322067	-0.1423747696	-0.0408150779	-0.2088179798	-0.0112254082	0.0502764554	-0.12533038189999998	-0.15143454	-0.0155005848	0.038479332799999995	-0.0406392872	0.1622981027	0.06432773879999999	0.0748757959	-0.0452603815	-0.013014016299999999	-0.0973619387	-0.06930936830000001	0.0590867638	0.20481651120000002	0.0269681692	0.0779158001	0.0754992434	-0.0594194446	0.12358055550000001	-0.054293350899999995	-0.0745741119	0.087657883	-0.149246921	-0.0029417449	-0.08665525589999999	-0.0667363962	-0.044428647300000006	-0.1434620485	0.0561711265	0.0662898598	0.1696655838	0.21649265239999999	-0.119003772	-0.08994615630000001	-0.0838895418	0.0674627097	0.011605324299999999	0.023779281	0.014410664299999999	-0.0178473261	0.1428716565	0.026353224100000003	-0.0396162589	0.2156448394	-0.08730043779999999	-0.014347621599999999	0.07554976570000001	-0.0019694639999999998	-0.07830945639999999	-0.1077608324	0.0	-0.032518700000000005	0.029984099999999993	0.0010574658496900005	0.0008990462528099994	0.043400199999999986	-0.031484300000000014	0.0018835773600399995	0.000991261146490001	0.0249521	-0.044862500000000013	0.0006226072944099999	0.0020126439062500005	-0.00040587	6.640099999999995e-05	1.647304569e-07	4.409092800999993e-09	-0.000817129	-0.00030463	6.67699802641e-07	9.279943689999996e-08	0.000453166	0.0	0.0	2.05359423556e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.8159375903421	-2.2628840613797365	5.120644275246451	506681.9290076178	1189.0593125651585	2.7743961612929984	1413862.048797927	7.697274059797323	772.4540836990756	0.7518643598389191	596685.3114233784	0.5653000155959874	857.9514383761892	701.3936931481027	1.434673	20.044912	0.24406641000000004	0.136964	0.19412578739999997	0.0347970646	-0.024749397000000003	0.1547890336	0.10748325980000001	0.11262083560000001	0.1047905541	0.05782444780000001	-0.18095672149999997	-0.1124799183	0.0861019655	-0.1625596524	-0.060796646100000004	-0.2120821257	0.0089046076	-0.0098943188	-0.0378012298	-0.2198317157	0.0732514388	0.1889678696	0.0407790839	0.0180176305	-0.023896625499999997	-0.07443888530000001	-0.027078028599999998	-0.0301167248	0.186464035	0.1501602919	0.11882185460000001	-0.0275206998	0.0262651871	-0.1912620259	-0.0069492351	0.057582060899999996	-0.055544579000000004	-0.193807466	-0.0622784888	0.058766811399999994	-0.0411401972	0.0394185637	0.0837810752	-0.1103007602	-0.18867785280000002	0.0074769889	0.0776958234	-0.1891835087	0.05805793030000001	0.14291267300000002	0.0351931988	0.0090306997	-0.0641362075	0.0420031464	-0.0176310891	-0.0616284431	-0.20998342050000002	0.0583163179	-0.0448942968	0.0390617398	-0.2131862077	0.0659955154	0.0308422897	-0.088592134	-0.0373560169	0.1070402535	-0.20156485670000002	-0.17744183289999998	0.0741318826	-0.0059057642	-0.0822519635	-0.1071858817	0.0	-0.00493714	0.02758156	2.43753513796e-05	0.0007607424520336003	-0.0151695	-0.05856969999999999	0.00023011373025	0.0034304097580899985	-0.018444400000000003	-0.043396500000000005	0.0003401958913600001	0.0018832562122500004	0.00157583	0.0019817000000000003	2.4832401889000003e-06	3.927134890000002e-06	-0.0007669629999999997	5.016600000000025e-05	5.882322433689995e-07	2.5166275560000247e-09	0.000194659	-0.00025850699999999994	6.682586904899996e-08	3.789212628100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.7874728539314	-0.028464736410683145	0.0008102412189296707	506641.4065117861	1190.8479531734174	1.788640608258902	1418118.847577318	3.1992352255127745	773.9263560327756	1.4722723337000616	598962.0045621706	2.1675858245786257	859.0787990253655	707.0368692301674	1.505749	21.037964	0.30864969	0.175796	0.1559852726	0.13697572130000002	-0.1318142784	0.0897764059	0.1399654735	-0.071705503	-0.038614503	-0.2772381952	-0.2379963066	-0.15446879689999998	-0.1629024278	0.026020722200000002	-0.1324505441	-0.1011453531	0.0812756383	-0.0325469864	-0.0730074084	-0.0091941611	-0.11174099230000001	0.014174861399999999	-0.0903844442	0.0457557379	-0.0042900884	0.0918186159	-0.00732061	0.0209538847	0.0569284385	0.0152606229	0.0580105216	0.156982021	0.0232537043	0.1456782688	-0.0932163401	-0.1064465276	0.0437048376	-0.0033807354	0.0705621187	-0.053528657599999994	-0.0711833073	0.0187762125	-0.063057817	-0.1146752174	-0.1981751836	-0.1038068249	-0.0548160887	0.1400878293	0.1184524997	0.1659238945	0.055339773700000004	-0.1476254948	-0.046711863099999994	0.0488095706	-0.1068068886	0.0801802656	0.0535305018	-0.023528370899999998	-0.0917976995	-0.0342573546	0.1796523251	0.1383477379	-0.056951484800000014	-0.10610847470000001	0.09660746320000001	-0.089547164	0.0064777888	-0.0333140338	0.0726892688	-0.0098341843	-0.08594756960000001	-0.10603904800000001	0.0	-0.011057	-0.00611986	0.00012225724899999995	3.7452686419599986e-05	0.0852557	0.10042519999999999	0.007268534382490002	0.01008522079504	0.0832778	0.1017222	0.00693519197284	0.01034740597284	2.30194e-05	-0.0015528106000000002	5.298927763600001e-10	2.41122075947236e-06	-0.000512499	0.0002544639999999997	2.62655225001e-07	6.475192729599986e-08	0.000395033	0.000200374	4.0149739876e-08	1.5605107108900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
705.368893208314	-6.418579645617343	41.19816466713324	497545.27550592186	1188.2339373882264	-2.6140157851909858	1411899.8899611274	6.8330785252276485	770.8484211595047	-3.0779348732709195	594207.2884041012	9.473683084097269	857.8759516600265	693.9167071812892	1.540873	21.528709	0.19910007	0.09864510000000004	0.049269238300000004	0.3097595106	-0.0694547505	0.099431528	-0.0667359653	-0.1954955616	0.1148953556	-0.1402977324	-0.021337688900000002	-0.1586658246	-0.1300453265	-0.0449902758	-0.1440179074	0.0194392516	-0.0747181544	0.041552898399999996	0.008039112099999999	-0.0147667274	-0.0085435185	-0.0384584234	-0.024883441200000002	-0.0074296545	0.10200957179999999	0.015198684799999999	0.095992447	0.2138967638	-0.0252461175	0.078854238	-0.0660348924	-0.0481904529	0.0004839822	-0.0531340585	0.0140558704	-0.0161966632	0.0215583892	-0.074666652	-0.050511703600000006	0.0353916858	0.04384392559999999	0.0443740138	0.0229512208	-0.1225596886	-0.058048660999999994	-0.0581809495	0.127040392	0.2057162112	-0.069104632	0.1126814843	0.0265325877	-0.030863377799999998	-0.0583547163	0.0263961154	-0.0461811751	-0.0218011967	0.1464588049	0.0220397832	0.020558063300000002	-0.0140149981	-0.116421864	0.1367972214	0.0983147175	0.0452394621	0.1355805598	-0.09854459869999999	-0.1123774223	-0.0422266543	0.0712224057	-0.0137494826	-0.0893851812	-0.1043264501	0.0	-0.021192	-0.010135	0.000449100864	0.000102718225	0.131131	0.0458753	0.017195339161000002	0.0021045431500899994	0.147038	0.0637602	0.021620173444	0.0040653631040399995	-0.000272945	-0.00029596440000000004	7.449897302500001e-08	8.759492606736004e-08	-0.0014706	-0.0009581009999999998	2.1626643599999995e-06	9.179575262009995e-07	0.0007275589999999999	0.0003325259999999999	1.1057354067599993e-07	5.293420984809997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
701.3757006466408	-3.9931925616732538	15.945586834602606	491927.8734575663	1177.477760164366	-10.756177223860504	1386453.875681692	115.69534847109549	769.303149837904	-1.545271321600694	591827.3363505206	2.3878634573615565	853.6796952936072	634.2496366239201	1.818144	25.40267	0.14572425	0.0958374	-0.0775959728	-0.0006981489	0.1110895038	-0.0191838208	-0.1376045656	-0.1567831954	0.0171916897	0.0494071814	0.0704743886	-0.08869853330000001	0.0050752475	-0.0879697566	-0.1535437521	-0.06942203059999999	-0.0638254397	0.09465843560000001	0.0449279914	0.0014599976000000002	-0.2058995849	0.0732726812	0.056640580999999995	0.0264134391	0.014762429799999999	0.0020603223	-0.09680700130000001	-0.001210277	0.0004850516000000001	0.0313844174	-0.0811227647	0.0473374475	-0.0795630239	0.1048413143	0.0023059607	0.0047548111	-0.0779946638	0.1806970372	-0.0112204095	-0.0474611636	-0.0802407434	0.10091958390000001	0.08461067470000001	-0.021491793199999998	0.0531648682	0.06252643349999999	0.1584767924	0.0537716799	-0.0445513946	0.1228018775	0.0931014134	-0.0255506625	-0.13829039070000002	-0.1195077925	-0.0073545005000000005	0.0402285313	0.1260177585	-0.0152751417	-0.0485168829	0.1520062099	0.068074154	0.0161375756	0.1724999123	-0.11560579900000001	0.1482944144	0.0854933665	-0.087989297	0.0147838951	0.0697317824	-0.017646435	-0.0925544796	-0.10205722539999999	0.0	-0.0328981	-0.0117061	0.0010822849836099999	0.00013703277721	0.0402044	-0.09092660000000001	0.0016163937793600002	0.008267646587559999	0.147059	2.0999999999993246e-05	0.021626349481	4.409999999997164e-10	0.00021212	0.000485065	4.49948944e-08	2.3528805422500005e-07	-0.0012455700000000005	0.00022502999999999933	1.5514446249000013e-06	5.06385008999997e-08	0.000878875	0.00015131600000000008	2.2896531856000024e-08	7.72421265625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
701.3037917707843	-0.07190887585647943	0.0051708864269425685	491827.0083520796	1182.1544765108479	4.676716346481953	1397489.2063346368	21.871675785451508	768.3865019250661	-0.9166479128379024	590417.8163406396	0.8402433961100827	854.7809178831703	639.5430868156832	1.14414	15.985649	0.169669	0.112501	-0.09874470119999999	0.06586752530000001	0.0160835153	0.0395912964	-0.0834421922	-0.10132905099999999	-0.1140733866	0.049593376200000004	0.1356812556	0.0098956654	-0.0937570027	0.012015601	-0.24212165019999998	0.0031443510999999997	-0.024370003799999998	-0.0403058574	-0.045131324400000006	0.011695086399999999	-0.0883119204	-0.018539446299999998	0.0323406269	0.0808413037	0.1239397265	-0.0140864534	-0.0135678705	-0.017691652	0.07376923440000001	0.0466755168	0.0380924025	-0.0158487698	-0.16141763439999998	-0.0414830492	-0.0066840918999999995	-0.0676098616	-0.16146920210000001	-0.08124706150000001	-0.0034762820000000002	-0.0413269127	-0.0032991975	-0.0482095418	-0.1205920032	-0.0691272114	0.11988913949999999	0.017898356100000002	-0.0646544585	0.0834072865	-0.16915538089999999	0.0632023227	0.043676594000000006	-0.0788470104	-0.14974949380000002	0.0092539662	-0.0030917849	0.0429887424	0.0354476139	-0.0131764736	-0.14781506789999999	0.052228141	0.017862801100000002	0.0169923098	0.0254683945	-0.0317594429	0.041842217	0.0359128684	-0.044767481100000006	0.043181628799999996	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	-0.0280017	0.0048963999999999995	0.0007840952028899999	2.397473295999999e-05	0.119049	0.0788446	0.014172664401	0.006216470949160001	0.147419	0.00035999999999999916	0.021732361561	1.2959999999999944e-07	-0.00131019	-0.0015223099999999998	1.7165978361e-06	2.3174277360999997e-06	-0.00105652	0.00018905000000000048	1.1162345104e-06	3.5739902500000183e-08	0.000878875	0.0	0.0	7.72421265625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
