global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
711.7906086487977	n/a	n/a	506645.8705606259	1249.8752078657499	n/a	1562188.0352374515	n/a	777.7020959904653	n/a	604820.5501079629	n/a	876.4728375309552	632.0947869828632	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.3282915956688	-6.4623170531289125	41.76154169516077	497487.99892526475	1200.010659718172	-49.86454814757781	1440025.5834372425	2486.473161962105	777.4040181840628	-0.2980778064024889	604357.0074887265	0.08885037866971968	865.8124134245658	612.2773820814948	1.5280790000000002	19.909868	0.10139108	0.0686789	-0.1256246123	0.0767329644	-0.11134399060000001	0.0492163084	-0.0520437615	0.0914755599	0.5409359663000001	0.3216485879	-0.3722912007	0.13166454560000002	-0.0209967044	-0.1058136347	-0.0613169151	0.0487458193	-0.1648898725	0.0402765927	-0.0117692124	0.1203022148	-0.07648373509999999	0.0742587262	0.0505814044	-0.049731298099999995	0.1136447871	-0.0850406019	0.0287253237	-0.0301984467	0.0658910725	-0.0558175997	0.0510320259	-0.0291854567	0.0806727515	-0.0281901913	0.0949515623	-0.09954478550000001	0.0101659279	-0.0013301889999999999	-0.0157512515	0.12516721390000002	-0.1360358966	0.0818415569	-0.058322880099999995	-0.06524993679999999	0.0760142248	-0.1327828633	0.12677452949999998	0.0708305363	-0.1973471192	0.1282744829	-0.0112301843	0.2876643263	-0.017999151799999998	0.11105254449999999	-0.4162416636	0.39072083560000004	0.1432355817	-0.13225549550000001	0.0169455423	-0.0966854458	0.2965159356	-0.0888094325	0.0398524727	-0.014884538300000003	-0.0425288083	0.0065482662	-0.0213010773	0.17671844670000006	-0.1817456426	0.0684775938	-0.0063107245999999995	0.0410775279	-0.0610402797	0.083162262	0.1128608806	0.1128439341	0.1128156919	0.0	-0.00814973	-0.00814973	6.641809907290003e-05	6.641809907290003e-05	0.0239482	0.0239482	0.00057351628324	0.00057351628324	0.0634088	0.0634088	0.00402067591744	0.00402067591744	0.0	0.0	0.0	0.0	-0.00011768700000000005	-0.00011768700000000005	1.3850229969000012e-08	1.3850229969000012e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.6401161951352	-1.6881754005336234	2.8499361829668595	495109.4131191034	1188.2707533616458	-11.739906356526262	1411987.3832946534	137.82540126000575	776.5474500927945	-0.8565680912682865	603025.9422456211	0.7337088949789956	863.8863153302823	608.2523657924405	1.018669	13.272592	0.12295783	0.07313910000000001	-0.1398572385	0.0728553471	-0.0923864049	-0.024046454300000002	-0.0170781743	0.150379707	0.205337328	0.16589386109999998	-0.11298315769999999	0.0427567293	0.0181663386	-0.08776536050000001	-0.1574555476	0.054894290899999997	-0.058674194299999996	0.0125053199	0.094433418	0.0709433715	0.0671556091	0.0212474535	0.0324536082	0.0044011386999999996	-0.0220095314	0.09812551480000001	-0.23033310629999998	-0.14672899949999998	0.022014976800000002	-0.0410483517	-0.0295150752	-0.0873743526	-0.1284907753	-0.0444574386	-0.19434842510000008	-0.053389899299999995	-0.13651287480000002	0.1355410659	-0.07505594759999999	-0.0954673343	0.1408864417	0.0813540829	-0.0624287859	0.09110812289999999	-0.0103054545	0.0655902924	0.016426478300000002	0.10730320199999999	-0.2165736494	-0.024161820499999997	0.0180030568	0.10687793470000001	0.0388068992	0.028346871200000002	-0.2559526457	0.0555440164	0.09345011810000001	-0.0210289206	-0.0353719489	0.020003713500000003	0.1875556217	-0.0862954159	0.032783369	0.08133440360000001	-0.040088781600000005	0.0569110292	0.1243224589	-0.11120159660000001	0.07739839280000001	-0.20355839420000002	0.0314092288	-0.0679405506	-0.0224045421	-0.10523660189999999	0.1128156919	0.1126632248	0.11240926539999999	0.0	0.0086481	0.01679783	7.478963361000003e-05	0.0002821670927089	0.0910868	0.0671386	0.008296805134240002	0.004507591609960001	0.0510794	-0.012329399999999996	0.0026091051043600003	0.00015201410435999993	-0.0004161530000000001	-0.0004161530000000001	1.7318331940900006e-07	1.7318331940900006e-07	-0.0	0.00011768700000000005	0.0	1.3850229969000012e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.7266625425505	-1.9134536525847352	3.661304880589865	492420.30892310647	1175.7432284044012	-12.527524957244625	1382372.1391388038	156.93888155438688	775.4687710896477	-1.0786790031468172	601351.8149352884	1.1635483918298113	859.8667121031713	585.689196042987	1.221714	15.918123	0.17005113	0.108162	0.0180564808	0.0630085504	-0.1190172498	0.0879390977	0.0878035527	-0.0119007417	0.0147472708	0.0958224528	-0.12417993880000001	-0.0448383738	0.0381100331	0.0391420279	-0.1029877368	0.2133939466	-0.10966883849999999	0.0110966329	0.0384318564	-0.0101739814	0.0916406973	-0.12071000890000001	-0.0752442933	-0.0752735644	-0.0715805387	-0.0466530129	0.0066588539	-0.1268684977	0.0054210005	0.002955703	-0.124904347	0.1037060376	0.1021033683	-0.0024936753	0.0495542371	-0.0292835319	0.029795963300000002	0.0966079334	-0.1571120118	0.0706723137	-0.0348940322	0.1334150289	0.1359836126	-0.0042704744	0.0415207444	-0.0236128333	-0.0059615628	-0.1147416578	-0.057576271799999995	-0.0853768084	0.0417257683	0.18825585600000005	-0.040808558700000004	-0.06750883889999999	-0.074662227	-0.0782513646	-0.0428658075	-0.0332757782	-0.0059260462	0.0785520226	0.007742643100000002	-0.12530529529999998	0.0676591904	0.0459573111	0.1924281971	-0.0881742001	-0.0395042523	-0.033131709100000004	-0.0256739644	0.028113037200000003	0.166729206	0.0482704697	-0.0645911869	-0.0865911952	0.1127253327	0.1123020954	0.1115978766	0.0	-0.00510288	-0.01375098	2.60393842944e-05	0.0001890894509604	-0.013297299999999998	-0.1043841	0.00017681818728999994	0.01089604033281	0.0704675	0.0193881	0.00496566855625	0.00037589842161	-0.000108001	0.0003081520000000001	1.1664216001e-08	9.495765510400004e-08	-0.0	0.0	0.0	0.0	0.000342407	0.000342407	1.17242553649e-07	1.17242553649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.4264808870242	0.6998183444737833	0.4897457152620269	493402.961051329	1173.2180939091265	-2.525134495274642	1376440.6958757641	6.376304219225923	775.6390921756113	0.17032108596356466	601616.0013110064	0.02900927232380798	857.7391644820032	598.3683265685254	1.0387130000000002	13.53375	0.13788599999999998	0.0930747	-0.045236766799999995	0.1262380666	-0.0635576999	0.0559842	0.0159295227	-0.059441172199999996	-0.0067477463	0.0412352005	-0.025504097200000003	-0.0354206414	-0.0491448371	0.0202741752	-0.0760056957	0.08713320949999999	-0.0069067542	-0.064689167	0.0092215314	0.0195064185	-0.0892505942	-0.09918614769999999	-0.024773253500000002	0.0080338112	-0.046515297000000004	0.0608383361	0.0575070825	-0.0960859664	0.0653547554	-0.014070885900000002	0.11528534230000001	0.010135777299999999	0.0674798512	-0.08812865619999999	0.128369855	0.0035300762	0.0287376979	0.0273087493	0.0033399832	0.0093346996	0.0545040843	-0.1051859032	0.0856102891	-0.0826561572	0.13097807460000002	-0.0902118065	-0.0258240939	0.0973894822	0.024641316400000002	-0.0387504801	0.015253948799999997	0.06561892009999999	-0.0720469942	0.0954251851	-0.11846682730000001	-0.15559634619999999	0.010844505700000001	0.0196952278	0.1029787777	-0.043440707800000006	-0.056542623	-0.0482993735	0.10190547050000001	0.1136714171	0.0558007936	-0.0927935944	0.0059789865	0.0652251484	-0.047475404900000004	0.0215138777	0.0482042491	0.016928289	-0.037430809599999997	0.023645522000000002	0.1125898391	0.1117611244	0.1103844485	0.0	0.00678377	0.01188665	4.60195354129e-05	0.00014129244822249994	0.0760026	0.08929989999999999	0.005776395206760001	0.00797447214001	0.0824928	0.012025300000000004	0.006805062051840001	0.00014460784009000005	-0.000324013	-0.000216012	1.0498442416900001e-07	4.666118414400001e-08	0.00012371	0.00012371	1.5304164099999997e-08	1.5304164099999997e-08	0.0004961680000000001	0.0001537610000000001	2.3642445121000027e-08	2.4618268422400013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.756722524798	-0.6697583622262755	0.4485762637720229	492462.49760874634	1171.152119112041	-2.0659747970855733	1371597.2861006241	4.268251862192776	775.9786527418373	0.339560566226055	602142.8695110369	0.1153013781357591	859.4616010969116	588.2573521788413	0.997823	13.00098	0.094498125	0.0566521	0.0015548498000000001	0.0413557964	-0.0704287731	0.08094737910000001	0.1200646512	0.012403690600000001	-0.1097911575	0.0786901297	-0.0034440757000000002	-0.0592168974	0.0571369505	0.0093818466	-0.060818898600000004	0.1719743152	-0.057940661	-0.0073977651	0.1871205145	0.053740328399999995	-0.0072311661	-0.032880481	0.0189937585	0.0817820455	0.008308497199999999	0.11917343970000001	-0.0505826968	-0.0127140203	-0.05475248519999999	0.06010323240000001	0.0192897963	0.0021326445	0.06722532769999999	-0.0071428323	0.0801848029	0.1370535504	0.0031649011	-0.05056076	0.0767503645	-0.0055499508	0.0321321523	0.07665223339999999	-0.07476576019999999	-0.0183174408	0.0034342096999999995	-0.1093491023	0.0856796281	0.0609519436	-0.0480691332	-0.1365113566	-0.0010649072	0.09685796099999999	0.023941264700000003	-0.0787088437	0.0098097534	-0.1336145004	-0.0129816699	0.001552623	-0.0099206749	0.0614235379	-0.028206047999999997	-0.0968227534	0.0630446112	0.09265597980000001	-0.0045517595000000004	-0.022884025899999997	-0.009002165999999999	-0.09034063939999999	-0.0316032245	-0.0173650063	0.025301442799999997	0.047097858	-0.022861410899999997	-0.028846944700000002	0.11240926539999999	0.111041178	0.1087733526	0.0	-0.0195163	-0.02630007	0.00038088596568999983	0.0006916936820048997	0.0279901	-0.0480125	0.0007834456980100001	0.00230520015625	0.0825294	3.6599999999997745e-05	0.006811101864359999	1.339559999999835e-09	-0.000514725	-0.00019071199999999995	2.6494182562499993e-07	3.6371066943999985e-08	-8.855709999999999e-05	-0.0002122671	7.842359960409997e-09	4.5057321742409996e-08	0.0004961680000000001	0.0	0.0	2.4618268422400013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.1007649608638	1.34404243606582	1.8064500699457435	494350.6856885518	1171.8673158166562	0.7151967046152095	1373273.0058793346	0.5115063262924552	776.3854637331148	0.4068109912774389	602774.3882960837	0.1654951826241325	857.769889041607	603.5581502304412	1.115078	14.528734	0.078184085	0.0427254	-0.0082326694	0.08562597300000001	0.0650611933	0.0551846964	-0.022935137799999998	-0.0848381764	-0.05855641440000001	-0.010523046000000001	0.052643204299999996	0.0141337977	-0.0430900763	-0.019835557099999998	0.05331909889999999	0.0748510956	0.0661988137	0.0046448277000000005	0.0462143188	0.08872079109999999	-0.14461877539999998	0.041824167599999997	-0.097390449	-0.0270594384	-0.021466340299999997	-0.217167127	-0.1103948519	0.0359263927	0.25909452829999996	0.0468300142	0.0954530581	0.0174978539	-0.0608461627	0.0701131683	0.017480514	-0.0947419023	-0.0343413319	-0.1314412165	0.0670554505	0.0391171378	0.0590779268	0.099433519	0.037197704	0.048271096299999997	-0.0837242225	0.17152590339999998	0.1477949235	-0.0193084738	0.0717506091	-0.0246768142	-0.0767536149	-0.028654424100000006	-0.0738280883	0.013189629199999999	-0.1273060234	-0.1490889671	0.0395280795	-0.0921237974	0.058637924699999996	-0.0222105441	-0.16796221030000005	0.1066378393	0.11159226929999999	0.0246714519	-0.0892088231	0.0026553323	-0.041699525099999996	0.1099700384	0.1150206345	-0.08889882939999999	0.1067064892	0.11936009289999999	0.061213359400000014	-0.0314843779	0.11218368390000001	0.1101434092	0.1067703929	0.0	-0.0218786	-0.002362300000000001	0.0004786731379599999	5.580461290000006e-06	0.044024900000000006	0.016034800000000002	0.0019381918200100008	0.0002571148110400001	0.0824974	-3.200000000000425e-05	0.00680582100676	1.024000000000272e-09	-0.000371743	0.00014298199999999994	1.38192858049e-07	2.0443852323999982e-08	0.000372656	0.0004612131	1.3887249433599994e-07	2.1271752361161002e-07	-9.47366e-05	-0.0005909045999999999	3.491682463011601e-07	8.97502337956e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.9815256218503	-1.1192393390134612	1.2526966979952894	492778.0623143805	1174.7867473018264	2.9194314851702075	1380123.9016360054	8.523080196603122	775.6665776851877	-0.7188860479270716	601658.6397378513	0.5167971499042038	859.3522173487172	589.0761489879129	1.138687	14.836336	0.11692295500000002	0.0740768	0.0170267478	-0.0749875446	0.0532852874	0.0013156634	0.055087215999999994	0.029293412799999998	-0.0635969027	-0.0659798174	0.0770737334	-0.0371430212	0.0065839125	0.034199686800000004	-0.049581610899999996	-0.06697574070000001	0.0129149373	-0.056022042	0.10259501380000001	-0.07832291450000001	-0.0095083147	-0.16606665210000002	0.010764721000000001	0.1819447347	-0.1953965009	0.0543483665	-0.023030154100000002	0.1206605061	-0.1301467602	-0.138141882	-0.03112367	-0.0078586308	0.0186595701	-0.1033367023	0.11971324400000001	-0.1178054431	0.0704335109	0.0098037865	-0.1020294248	-0.000554466	-0.0412533017	0.1584022202	-0.0571417413	-0.0143635502	0.0836537527	0.0396241086	-0.0049251714	0.1081967618	-0.0120663469	-0.0339307643	0.031784758999999996	-0.07909849349999999	0.0079711021	-0.06302868959999999	0.015955413300000002	-0.1128015169	0.038689809	0.0070771781	-0.044598287199999996	0.0262395988	0.064155302	0.023423564700000003	0.0983810985	0.2343951536	-0.09295093550000001	-0.1157310912	-0.0393410447	-0.0578756691	0.061535279299999995	0.0959760861	0.0011688733	-0.1076747224	-0.025736631099999997	0.1651841813	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	-0.00225705	0.01962155	5.0942747025e-06	0.00038500522440249984	0.11113699999999999	0.06711210000000001	0.012351432769	0.004504033966409999	0.0825821	8.470000000000699e-05	0.006819803240410001	7.1740900000011845e-09	-0.000777696	-0.000405953	6.048110684159999e-07	1.6479783820900002e-07	0.000273308	-9.934799999999996e-05	7.469726286399999e-08	9.870025103999995e-09	2.0545e-06	9.679110000000001e-05	9.368517039210001e-09	4.22097025e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.1111792404274	1.129653618577095	1.2761172979643238	494365.33037286456	1175.1332507171885	0.3465034153621218	1380938.1569411466	0.12006461685761513	776.7465291656297	1.0799514804419914	603335.1705708525	1.1662952001088491	857.5450251883524	592.8765178765772	1.123233	14.634993	0.13071914	0.0824656	0.0732339452	-0.0226083179	0.0200306226	0.035897713	-0.1288325511	-0.1269447557	0.0685616144	-0.0906466886	-0.0007766291000000001	-0.0076420351	0.0267185496	-0.015622393799999999	0.0835336012	-0.0334907352	-0.0351392821	0.046740915	-0.020392418500000002	0.0557860595	0.023641421099999997	0.0844921522	-0.0780124105	0.0899943201	0.1397090498	-0.0467276176	-0.0565739933	0.0200621515	0.0008142755	-0.0853192982	-0.13703153640000001	-0.0259970672	0.0851508884	0.0195215902	0.071017203	-0.18241252989999998	0.0564011337	0.23550419079999999	0.0340627752	0.1262605708	0.0634381759	-0.07509594139999999	-0.0453232063	0.1475143664	-0.0059465337	0.10945500039999999	-0.0277424674	-0.1218649017	0.124031009	0.09626042230000001	-0.0130270911	0.0088722113	-0.09829734009999999	-0.062053323099999995	-0.0261641803	0.026393349500000003	0.0165590187	-0.023243938	0.0647791779	0.0744450104	0.108834341	0.11162310269999999	0.0777828837	-0.047097472800000005	-0.019480233899999998	-0.014433260500000001	-0.1337765919	0.0317315787	0.16470774359999998	-0.04291035	-0.1493948178	0.08970096960000001	-0.0062179109	-0.1563400854	0.1115978766	0.1078204375	0.1016191316	0.0	-0.00955164	-0.00729459	9.12338266896e-05	5.32110432681e-05	0.0348702	-0.0762668	0.0012159308480399998	0.00581662478224	0.09775660000000004	0.015174500000000037	0.009556352843560007	0.00023026545025000108	-0.000217536	0.0005601600000000001	4.7321911296e-08	3.137792256000001e-07	0.000193803	-7.9505e-05	3.7559602808999996e-08	6.321045025000001e-09	2.0545e-06	0.0	0.0	4.22097025e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.1929092848222	1.081730044394817	1.1701398889464127	495887.6534870218	1179.8599377005698	4.726686983381342	1392069.4725907925	22.34156983886661	776.4488331024161	-0.297696063213607	602872.7904261035	0.08862294605287988	859.9049626962512	591.5732727987063	1.28075	16.687334	0.13306959	0.07861839999999999	-0.0345491267	-0.20069182300000002	-0.1451563798	0.0053586184	-0.0060858739	0.058735999299999994	0.0469674121	-0.0389643573	0.1705688384	-0.018900051100000002	0.0174684988	-0.015501140200000001	-0.010563272	-0.12215193199999999	-0.1415935335	-0.1331011195	0.0710535394	-0.0377275393	-0.0189631036	0.0624317622	0.0575729667	0.10479251710000001	-0.011171678300000001	-0.0708655057	-0.09063546539999999	0.0096316051	-0.072942126	-0.014980070900000001	-0.0304726162	0.0282656789	0.1085689119	0.09313787289999999	0.05810528070000001	0.052690565300000006	-0.0135015274	-0.054869003099999994	-0.0092903805	-0.048507654500000004	0.13053343550000002	0.0803556598	-0.0760384471	0.047933471799999995	-0.0069083827	0.1032186605	-0.1461511755	-0.005032644	-0.0265940494	0.1002997615	0.03242009	0.016710355	0.1586332331	0.006925413399999999	0.0846460356	-0.0206035226	-0.0707487929	-0.006880661999999999	-0.1912576159	0.1417083176	0.0016087093	-0.0644737621	0.1819421089	-0.0126397577	-0.0619405549	-0.0308990474	0.027981817000000003	0.0007966485	0.0686201079	0.0880731963	-0.027167015099999997	-0.0072326674	0.0029257213	-0.019047914699999998	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	-0.0054194	0.0041322400000000006	2.9369896359999994e-05	1.7075407417600008e-05	0.104268	0.06939780000000001	0.010871815824	0.004816054644840001	0.0725784	-0.02517820000000004	0.0052676241465600005	0.000633941755240002	-0.000842038	-0.0006245020000000001	7.090279934440002e-07	3.900027480040001e-07	0.000256528	6.272500000000002e-05	6.5806614784e-08	3.934425625000003e-09	2.0545e-06	0.0	0.0	4.22097025e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
