global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
699.7478745084627	n/a	n/a	489647.08787911135	1180.0379909021926	n/a	1392489.659972483	n/a	759.2464586579077	n/a	576455.184984574	n/a	848.8791988157567	635.7403705627294	n/a	n/a	n/a	n/a	-0.060241292099999996	0.0507780787	-0.1179093991	0.220072995	-0.6853889126	-0.3898389122	-0.1396811389	-0.0497259376	-0.042925725199999994	-0.0074055664	0.0384541828	-0.17783913559999998	0.061559363099999986	-0.027888450800000002	0.0246566227	-0.1007085199	0.0599500712	-0.05841233110000001	0.012488478	-0.0545438745	0.0111497027	-0.139566885	0.029417872999999997	-0.0683275075	0.06548921	-0.0744228554	0.1300491791	-0.0447115473	0.17244390690000005	-0.15579114130000002	0.042636771100000005	-0.004593617	0.0176334556	-0.0460716838	0.0224741738	-0.0929811133	0.0580260724	-0.0339302991	-0.090947609	-0.0170433961	-0.2730646881	0.2343891223	-0.5977418529	0.12480066210000001	-0.339238021	0.1434763552	-0.1299489026	0.24332231629999998	-0.0834294674	0.0626360012	-0.0079684302	0.0983010423	-0.0768412499	0.040518365	-0.019781019	0.07671015099999999	-0.038366109700000005	0.0192399844	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.0486615	n/a	0.0023679415822500005	n/a	-0.0614693	n/a	0.00377847484249	n/a	5.09075e-05	n/a	2.59157355625e-09	n/a	0.000607089	n/a	3.68557053921e-07	n/a	-0.00025576	n/a	6.541317760000001e-08	n/a	0.000479452	n/a	n/a	2.2987422030399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.5074501180194	-1.2404243904433088	1.5386526684066542	487912.6578703774	1152.6755328086706	-27.36245809352204	1328660.8839357526	748.7041129197496	760.380779073357	1.134320415449224	578178.9291842052	1.2866828049049004	841.5144514479103	630.4241027438118	1.234207	18.034119	0.08179929249999998	0.0434403	-0.0148792851	-0.0128977071	-0.0515579808	-0.023601434100000002	-0.30072769190000004	-0.1121345708	0.0106768703	-0.03100325	-0.020445137	0.0860363115	-0.0635746732	-0.015243739499999999	0.0751741507	0.0451585209	0.0052301249	-0.06010080690000001	0.0046601753000000004	0.0602610838	0.08204744509999999	-0.020554499099999998	-0.0734870279	0.017389218300000002	0.0059542864	0.040093972	0.0331805866	-0.1664795603	-0.0573422827	0.1410267422	-0.0021355336	-0.0630102399	-0.0763384279	-0.14569199160000001	-0.0799144536	0.0765527884	0.1458840175	-0.0052085077	-0.1102189301	0.09461533289999999	0.028941431099999998	-0.09543591609999999	-0.0792664572	-0.011130459399999999	-0.29519719899999997	-0.0193192524	-0.0179088385	0.060961831200000004	-0.1250807169	-0.0359327916	0.05946791980000001	-0.10397740679999999	-0.0676191889	0.0541506014	0.0861768947	0.014661121200000004	-0.0644174282	-0.1088817076	-0.029639169500000007	-0.0779173718	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.0370658	-0.0115957	0.00137387352964	0.00013446025849	-0.0412131	0.0202562	0.0016985196116099995	0.00041031363844000007	0.0134274	0.0133764925	0.00018029507075999999	0.00017893055160255624	0.0	-0.000607089	0.0	3.68557053921e-07	-0.000131431	0.000124329	1.7274107761e-08	1.5457700241000003e-08	0.000479452	0.0	0.0	2.2987422030399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.0003915389384	-0.5070585790809901	0.25710840261963264	487204.5465885113	1143.9948273811206	-8.680705427550038	1308724.16507476	75.35464671989669	760.3114123877842	-0.06936668557273151	578073.4438071073	0.004811737067346198	840.3505872083102	643.8293279411247	1.123695	16.419321	0.1021971	0.05921480000000001	0.0262211629	-0.11735014769999999	0.0379099768	-0.016776594199999998	-0.0709056874	-0.018347458400000002	0.1202461892	0.0778701869	-0.0241596793	0.0456398368	-0.0637481155	0.1397054564	0.1411336895	0.0368789079	0.0808243964	0.1538822647	0.0145262413	0.0137387371	-0.0262859499	0.032022192799999995	0.013342298300000001	-0.042671005199999994	-0.0744261121	0.0049713435	-0.0309156772	0.0664767672	0.0390666064	-0.0044785405	-0.0084556245	-0.014426162099999999	-0.056967560199999996	-0.0857305811	-0.030354408500000006	0.04843358	0.0624138976	0.0762340446	-0.12192648130000001	-0.2073353583	0.0443458741	-0.017510062	0.0721822362	-0.0925213301	-0.1100701836	0.1268267275	0.012968829099999999	0.017752759099999998	-0.0309701206	0.11044603230000001	0.07207191360000001	-0.038323000600000004	0.0092166703	-0.0708834481	0.0305824863	-0.022633251400000002	-0.06147070950000001	-0.016684772900000002	-0.0238373448	-0.1257377119	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.05509490000000001	0.01802910000000001	0.003035448006010001	0.0003250484468100002	0.0110043	0.0522174	0.00012109461849	0.00272665686276	0.0306722	0.017244799999999998	0.0009407838528399998	0.00029738312703999985	-0.000162685	-0.000162685	2.6466409225e-08	2.6466409225e-08	-0.0	0.000131431	0.0	1.7274107761e-08	0.000479452	0.0	0.0	2.2987422030399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.3821003959016	-2.6182911430367994	6.8554485097049485	483556.2655510158	1138.6527121256174	-5.342115255503131	1296529.9988310242	28.538195403079285	760.3542980800162	0.04288569223194827	578138.6586087539	0.0018391825982133879	840.0629848104685	635.6954550478575	1.081957	15.809453	0.15271508	0.08556989999999999	-0.0285168664	-0.0653373702	0.0761102006	0.040374611	0.05662574820000001	0.017530906000000002	0.0459063001	0.0645625642	0.027017795600000002	0.0067251038	0.0979188596	0.1683302729	-0.029704405299999997	-0.0024077655	0.05960454530000001	0.0217667744	-0.0008689247	-0.025385276800000002	-0.0225541198	0.0779185962	0.0753738635	-0.0560224908	-0.0609150455	0.0013029162	-0.0623372375	-0.1117808285	-0.0328075816	0.0185549881	-0.0643252314	-0.07223196280000001	-0.0351524954	0.1252779265	0.1505856234	0.1565355078	-0.0196365302	-0.0367549735	0.0988045377	-0.0469328091	-0.0213659141	0.0678681299	0.08371622849999999	-0.0610898196	0.056828127	0.09990082380000001	-0.09898251359999999	0.0751171131	-0.0268666253	-0.0081578807	0.05689291320000001	0.0286946769	-0.1143830845	0.0973598124	0.0065851729	0.0848299801	0.10585967019999999	-0.0204750351	0.0100088885	0.0533773299	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.041010500000000005	-0.014084400000000004	0.0016818611102500005	0.00019837032336000009	-0.0639112	-0.0749155	0.00408464148544	0.005612332140249999	0.0587658	0.028093600000000003	0.00345341924964	0.0007892503609600003	0.000472208	0.000634893	2.2298039526399998e-07	4.0308912144899997e-07	7.75386e-05	7.75386e-05	6.012234489960001e-09	6.012234489960001e-09	0.000479452	0.0	0.0	2.2987422030399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.0911932860887	-1.290907109812906	1.6664411661655103	481762.58459730656	1142.0040547429373	3.3513426173199155	1304173.2610493095	11.231497338664699	759.8340786586313	-0.5202194213849225	577347.827091011	0.2706282463860636	840.9956917510706	619.1303284873902	1.111024	16.234182	0.132511995	0.07130260000000001	-0.0599240614	0.1061809176	0.0014112468	0.105073579	0.017159928999999997	0.0376102203	-0.0033726146999999997	0.0344055079	0.0894410378	-0.11383655960000001	-0.0159916883	-0.030098312999999998	0.11171022859999999	-0.0524663478	0.0218252788	-0.08916324619999999	0.0025019812	0.0442243124	0.039562137000000004	0.0345955864	-0.0019609389	-0.0582127499	-0.0071418409999999995	-0.0655050984	-0.0023535597	0.0015016054999999998	-0.1043557394	0.0691706525	-0.0296384242	-0.0415885795	-0.0661502912	-0.0023539854	0.0132200926	-0.0005663533999999999	0.036431062400000006	-0.003124161	0.035784269	-0.1289259324	-0.1152972998	-0.0538400412	-0.0402420316	0.0112230196	0.030175453999999997	0.0873857233	-0.0269656479	-0.07251235019999999	0.0877409599	-0.1355083408	0.026589051800000003	-0.0666327667	-0.0196682454	0.0502662132	0.0148782069	-0.0836135033	-0.053285260599999995	-0.0407792348	0.06696941940000001	-0.0077567198	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.0554773	0.014466799999999997	0.0030777308152900003	0.00020928830223999987	-0.0019510000000000005	0.0619602	3.8064010000000016e-06	0.00383906638404	0.0342289	-0.024536900000000004	0.00117161759521	0.0006020594616100001	-1.38638e-05	-0.0004860718	1.9220495044000003e-10	2.3626579475524001e-07	-6.73515e-05	-0.00014489009999999998	4.53622455225e-09	2.0993141078009997e-08	0.000479452	0.0	0.0	2.2987422030399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.1025106612848	2.0113173751960858	4.045397583765672	484558.70534894406	1134.0495431079314	-7.954511635005928	1286068.366223308	63.27425535144468	758.3900350704878	-1.4440435881434723	575155.4452942157	2.085261884458274	836.0966883148219	636.0356426270441	1.124115	16.425457	0.028508865000000005	0.0177155	-0.0004911783999999999	-0.0393815343	-0.086970825	-0.1391777418	-0.0006965197	-0.0053894727	-0.0103231398	0.0603441921	-0.1463726846	0.043760069299999996	0.0011495862	-0.0448257099	0.10010014689999999	-0.014380363	-0.0474636381	0.034462723199999996	-0.0072754080000000014	0.0025472594	-0.045846432699999995	0.0193480657	0.043926732	0.07820725349999999	-0.045930461799999996	-0.1273621519	-0.159441051	-0.0755033496	0.047522878399999996	-0.0174352578	-0.10574890039999996	-0.2015781589	0.0440091592	0.048548533600000006	0.021516794199999998	0.0377407355	0.0650085435	-0.0429906867	0.010754281000000001	0.0645383333	0.1595564819	0.0100301946	-0.0314271779	0.0184983786	-0.0063638475	0.0509675364	0.08453710140000001	-0.0713788558	0.0826061649	0.0015168119	0.0128000047	0.05614679400000002	0.0326016617	0.0249220252	0.1332072802	-0.023957477400000003	0.0599683124	-0.0997895589	-0.0154827571	0.0259175776	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.054184400000000014	-0.0012928999999999927	0.0029359492033600013	1.6715904099999813e-06	-0.00192572	2.5280000000000354e-05	3.7083975184e-06	6.390784000000179e-10	0.027058	-0.007170900000000002	0.0007321353639999999	5.1421806810000016e-05	-0.00034690800000000005	-0.00033304420000000013	1.20345160464e-07	1.1091843915364003e-07	4.7863999999999995e-25	6.73515e-05	2.290962495999999e-49	4.53622455225e-09	0.000479452	0.0	0.0	2.2987422030399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.8179409473674	0.7154302860826647	0.5118404942443234	485555.24282612884	1134.6411406372029	0.5915975292714393	1287410.5180264928	0.34998763664007143	759.8430490183245	1.4530139478366664	577361.4591414639	2.1112495326078946	839.2106836406077	640.0941178763338	1.086096	15.869925	0.09306998	0.06183440000000001	0.0432615064	0.0201908842	-0.047859871799999995	-0.024941001	0.07944703110000001	-0.0413225213	0.0320138629	0.0091738042	-0.0030005806	-0.019169465400000002	0.0792196819	-0.1186693767	0.0282040857	0.0961630092	0.0206548503	0.033138868599999996	0.029240224900000007	0.0752886261	0.0731444645	-0.0651320789	0.0364373932	0.055878125	0.0159364328	0.0354610693	0.2248120207	-0.0891563852	-0.0504382271	0.0022275749	0.014192058899999999	-0.0130866637	0.0449567268	-0.09163134630000001	0.0407460095	0.0051299941	0.0415944729	0.051192474800000005	0.1057161167	-0.12432379560000001	0.010236888199999999	0.0595889946	0.012110018	0.1154584124	0.018494754199999998	-0.0615906318	0.10032200890000001	0.0996716539	0.1781517642	-0.046990013600000005	0.0214570677	0.0839166316	-0.0236855597	0.055143220199999995	0.071477136	-0.058521517599999996	-0.1004201312	-0.0302405002	0.0011503409	-0.0020615554	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.0496257	-0.004558700000000014	0.0024627101004899995	2.0781745690000118e-05	-0.0540582	-0.05213248	0.0029222889872399997	0.0027177954709504	0.0270257	-3.2299999999998996e-05	0.00073038846049	1.043289999999935e-09	0.000280305	0.0006272130000000001	7.857089302500001e-08	3.933961473690001e-07	7.350599999999998e-24	6.871959999999998e-24	5.403132035999997e-47	4.722383424159997e-47	0.000379735	-9.971699999999991e-05	9.943480088999986e-09	1.44198670225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.0074688435353	-0.8104721038321259	0.6568650310900722	484426.39668598474	1139.2779297378775	4.636789100674606	1297954.2011878241	21.499813164134807	759.0440111566129	-0.7990378617115539	576147.8108727203	0.6384615044485723	838.7037679987492	642.7497213342507	1.075517	15.715351	0.08797643	0.0598916	0.0621844515	0.0101013664	0.0157708857	-0.0024345493	0.024754454199999998	0.04839988940000002	0.07575882099999999	0.056618148300000004	-0.0256496181	-0.0025982285	-0.0643082345	0.0051585198	0.0015220982999999998	0.0269353973	-0.041360145200000004	0.0240673687	0.0777938433	0.0361718528	0.0163915197	-0.0378039546	-0.017838133	0.025164299700000003	0.0582955916	0.11220796949999999	0.08716189349999999	-0.19714189969999998	-0.09406022050000001	0.1158395698	0.0499804783	-0.0019156626	0.0545226687	-0.08737540560000001	-0.04256793389999999	-0.0113489641	0.039182730299999996	-0.0640035598	0.0249748586	0.021440047400000002	0.009598444	-0.043073553	-0.036146872000000003	-0.0663017205	-0.0074900389	-0.05979526650000001	0.0959117118	0.018985218300000002	0.0099987866	-0.1389338225	0.0600879837	0.09384997640000001	0.0176847533	0.0996198115	0.0036290013	0.0020678078	-0.007333796	-0.0940252643	0.1566392783	-0.0733581957	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.0461038	-0.0035218999999999945	0.00212556037444	1.2403779609999961e-05	0.00321721	0.05727541	1.0350440184099997e-05	0.0032804725906681	0.0269965	-2.920000000000353e-05	0.0007288110122499997	8.52640000000206e-10	8.702360000000001e-05	-0.0001932814	7.573106956960001e-09	3.7357699585959985e-08	-0.00025	-0.00025	6.25e-08	6.25e-08	0.000479452	9.971699999999991e-05	9.943480088999986e-09	2.2987422030399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.7757836980423	-0.2316851454929747	0.05367800664210085	484103.941180625	1133.6683609256374	-5.6095688122400125	1285203.9525638213	31.467262259255833	759.3944695928453	0.35045843623242945	576679.9604481988	0.1228211155264798	838.1877586996143	640.5287756464243	1.022212	14.936469	0.06703308	0.033992800000000004	0.0416248076	-0.0104268125	-0.0748971704	-0.028207123100000002	0.0906382525	-0.0146218374	0.0038144502	0.0699017945	-0.0587180146	0.0560490539	0.0723250173	0.06499846	-0.0118869734	-0.1350979388	-0.0030252823	0.0561943193	-0.0395788538	-0.20462355350000005	0.11800172710000001	0.0216039996	-0.021099808799999998	-0.0239529078	-0.1681365059	-0.038956183900000003	0.10444586380000001	0.1043666724	0.0849284607	0.26682239760000004	-0.0756168375	0.05329657980000002	0.047634220199999994	-0.10821806560000001	0.0384785871	0.05269774309999999	-0.046059462	0.08990642210000001	-0.10251634779999999	0.1223384979	0.0657847452	0.08795801859999999	0.042789513099999996	0.026351965	0.0572143542	0.0847134549	0.0017708132999999999	-0.0620875454	-0.0268064424	0.0810130317	0.0672117097	0.0992923692	-0.0344209719	0.058732217999999996	-0.014021726299999999	-0.049795017000000004	0.0479918945	-0.0233717409	-0.0410360845	-0.043526945	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.06968250000000001	0.023578700000000008	0.004855650806250001	0.0005559550936900003	0.0181935	0.01497629	0.00033100344225000004	0.00022428926216410005	0.0270322	3.570000000000309e-05	0.0007307398368400001	1.2744900000002207e-09	-6.431319999999999e-05	-0.00015133680000000002	4.136187694239999e-09	2.2902827034240004e-08	6.6174399999999985e-24	0.00025	4.379051215359999e-47	6.25e-08	0.0006469630000000001	0.00016751100000000012	2.8059935121000046e-08	4.185611233690001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.2980302640138	0.5222465659714999	0.2727414756690242	484830.94694954547	1138.0927638468836	4.424402921246156	1295255.1391206384	19.57534120953152	759.6563918077223	0.2619222148770177	577077.8336143277	0.06860324664608264	838.2572372146095	638.059371247811	1.00697	14.713755	0.07730215999999998	0.048453300000000005	0.0394531221	0.0881996381	-0.0617103082	-0.045770909000000005	-0.0011201175999999999	0.1543609083	0.0045456912	0.031296813	0.009974478699999999	0.010275102	-0.1136486335	-0.023235746800000002	-0.0189941209	0.0473625008	-0.0115456739	0.0449567982	-0.0015435289999999999	-0.113651122	0.0471937946	-0.07044888519999999	-0.005320091	-0.0648260884	0.024597578999999998	-0.0142284844	0.0607557276	-0.0209257667	0.11599996650000001	-0.13607894310000002	0.018522543	0.0512656293	-0.0673747278	0.0888473706	0.1082044107	-0.058086831799999995	0.007987382	0.023105557000000002	-0.0712986599	-0.0630309538	0.030165581099999998	-0.1024360793	-0.0022626289000000003	0.008697246899999999	0.0704214839	-0.078886578	0.043921248600000004	0.0150103225	0.050956177000000005	0.0393362301	0.0020615960999999998	0.0504237481	-0.0147609585	0.0317973181	-0.06869110440000001	-0.0380385169	0.1357714591	-0.0285423108	-0.08102416009999999	-0.0497216562	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.06337759999999999	-0.006304900000000016	0.004016720181759999	3.97517640100002e-05	-0.0265254	-0.044718900000000006	0.0007035968451599999	0.0019997800172100004	0.0270204	-1.1799999999999311e-05	0.0007301020161599999	1.3923999999998372e-10	0.000184378	0.00024869119999999995	3.3995246883999986e-08	6.184731295743996e-08	-0.000109129	-0.000109129	1.1909138640999998e-08	1.1909138640999998e-08	0.000479452	-0.00016751100000000012	2.8059935121000046e-08	2.2987422030399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
