global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
855.7427082297032	n/a	n/a	732295.582688307	1518.4025303412086	n/a	2305546.244146585	n/a	855.4293498699205	n/a	731759.3726188749	n/a	1028.7799695037922	902.5617501461476	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.14741e-08	n/a	9.9061897081e-16	n/a	3.1676e-11	n/a	n/a	1.0033689760000001e-21	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.000278641	n/a	n/a	7.7640806881e-08	0.0	0.0	0.0
848.4763323298407	-7.26637589986251	52.800218718102705	719912.0865238983	1442.6891049518897	-75.7134253893189	2081351.8535468846	5732.52278418396	854.4909857607703	-0.9383641091502568	730154.844746413	0.8805272013413551	1011.0935629886882	870.7941466964702	1.85783	27.235733000000003	0.087666481442424	0.054409300000000015	-0.0839827789	-0.0429742211	-0.0423632742	-0.097059855	-0.11892591289999999	0.1392985163	-0.0473314203	0.2098429945	-0.4194246194	-0.0903918283	-0.085299405	0.059982607699999996	-0.0216156565	-0.1613813365	0.020771933500000003	-0.0820015527	0.0678753974	-0.0188902136	0.0465510848	-0.1131531036	0.12929610449999998	-0.205029918	0.015232018	-0.0294995032	0.22804712100000002	-0.0242366163	0.0405624943	-0.0832092731	0.1062414778	-0.0103296309	0.0391077139	-0.0019488982	0.3374923654	-0.1122184573	0.0632631904	-0.0061780502	-0.08069332	0.0184322868	-0.086237806	0.0882204133	-0.0881781985	-0.048606246299999996	0.14008866550000001	0.0418420925	-0.1100270718	0.0443388163	0.087412868	-0.058517933	0.166423126	-0.032222281400000004	0.3175075639	-0.004851831599999999	0.0622924128	-0.1250058158	0.6752305526000001	-0.1128614276	-0.018663498	0.1093483523	-0.0082607101	0.0741686518	-0.1643831292	0.0730936442	-0.06584103599999999	0.17307686519999999	-0.0236703534	0.1087388541	-0.0205671342	-0.053544027	0.0904872333	-0.0973846465	0.0036025625	-0.0649475097	7.21953e-05	0.1128608806	0.1128439341	0.1128156919	0.0	0.0	-3.14741e-08	0.0	9.9061897081e-16	0.0218952	0.021895199968323998	0.00047939978165289533	0.00047939978304000006	0.029296600000000006	0.029296600000000006	0.0008582907715600003	0.0008582907715600003	-0.000450852	-0.000450852	2.0326752590399998e-07	2.0326752590399998e-07	-0.0	0.0	0.0	0.0	0.0	-0.000278641	7.7640806881e-08	0.0	1.0	0.0	0.0
848.9117106226278	0.43537829278704976	0.189554257830166	720651.0924322361	1421.9934019678628	-20.695702984026862	2022065.235240136	428.31212200305845	854.2159117458065	-0.27507401496382045	729684.8238797194	0.07566571370831611	1004.9672507518477	874.5263154929715	1.258047	18.442924	0.044064302564900015	0.0332728	0.0637525593	-0.0756936652	0.042995251	-0.115325901	-0.0565575552	0.1578020172	-0.2116450853	0.0712998829	-0.1227016708	-0.1189690844	-0.20898931140000002	-0.1512671472	0.0102089987	-0.0461647371	0.0650542358	-0.12803630259999998	-0.0618666356	0.0212798031	0.1387637697	-0.0165041197	0.0368170664	-0.1464290119	0.073925657	0.0016042098000000002	-0.0286077968	0.1053841606	0.0428417679	0.146991916	0.1361339101	0.0836808965	-0.0796923817	-0.07139401940000001	-0.056874146500000014	0.0594157864	-0.0453933628	-0.0902642899	0.0047554285	-0.0356191809	0.1699225507	-0.022010491	0.08104074879999999	-0.0531649317	0.0626831773	-0.0021226465	-0.1612877972	0.021251151800000003	-0.022501217400000002	0.07759970690000001	-0.0233714244	0.1225769733	0.23565628800000002	-0.0888391995	0.041358675899999996	-0.021133593500000002	0.2827180729	0.057148061500000014	-0.1537686497	0.0863113883	-0.0784618812	0.0362467633	0.0887020575	-0.0773270946	0.0729693594	-0.0387868188	0.0145403238	0.081047963	-0.0019878375	0.1104320662	-0.0894648242	0.0615494898	0.1761324998	0.0597681292	-0.0123728536	0.1128156919	0.1126632248	0.11240926539999999	0.0	-2.5649e-09	-2.5649e-09	6.578712010000001e-18	6.578712010000001e-18	0.050845	0.028949799999999998	0.0008380909200399999	0.002585214025	0.0306128	0.0013161999999999965	0.00093714352384	1.7323824399999909e-06	-0.0007268179999999997	-0.00027596599999999983	5.282644051239996e-07	7.615723315599988e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.7594138188463	-1.1522968037814962	1.327787924005052	718696.0237184739	1418.6748587300283	-3.3185432378345467	2012638.3547926657	11.012729221377397	854.6710036176578	0.4550918718513231	730462.5244248144	0.20710861182514104	1003.1863871764264	874.3401639705197	1.379753	20.227137	0.08864181167590003	0.0499656	-0.0729594551	0.1117745102	0.0558386881	-0.1303743756	-0.12907686470000002	-0.021576166400000003	0.0046633743	0.04488702519999999	-0.12388816720000001	-0.2056451012	0.0338134209	-0.13560270800000002	-0.0907814111	-0.12601314130000002	0.0550978663	-0.07092062269999999	0.0439975231	-0.0553220281	0.027184759500000003	0.01953952	-0.065363091	-0.0043241783	0.0149925161	-0.0187593793	0.080390783	-0.0452828379	0.049057903	-0.0457325471	-0.1164352426	-0.048943943399999995	-0.1131516291	-0.0893588801	-0.027658493500000002	0.0723416909	-0.0184471979	0.0784638951	0.0087699779	0.0784951804	-0.0075925971	-0.07749515480000001	0.0252101425	-0.0749352122	0.1120841495	-0.0048573602	-0.0318645771	0.010907978600000002	0.0048289447	0.1419989494	0.122241793	0.0401655475	0.0742814707	0.011172304	-0.0102204633	0.1475357469	0.1195203825	-0.1184551904	-0.1460679007	-0.1027668491	-0.1133346722	-0.004563699	0.069760553	-0.1102712592	0.050155520700000004	-0.0679322924	0.0719955643	-0.026940821400000002	0.1097880697	0.0020507297	-0.035184184	0.0884897133	-0.058237316399999996	0.025182811800000003	0.0180977825	0.1127253327	0.1123020954	0.1115978766	0.0	-1.42408e-08	-1.16759e-08	2.0280038464e-16	1.3632664081e-16	0.0056121	-0.0452329	0.00204601524241	3.149566641e-05	0.0510964	0.020483599999999998	0.0026108420929600003	0.0004195778689600001	-0.000450852	0.00027596599999999983	2.0326752590399998e-07	7.615723315599988e-08	-0.00018254	-0.00018254	3.33208516e-08	3.33208516e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.1856575522426	0.4262437333962907	0.18168372025960816	719418.90967733	1412.789183418983	-5.885675311045362	1995973.2767856768	34.641173867048906	854.6209519238035	-0.05005169385424324	730376.9714671482	0.002505172057678891	1003.4701585008684	875.0583026984073	1.4378959999999998	21.079506	0.14438503924079998	0.0910102	-0.0459645868	-0.13808922710000002	0.0533139128	-0.10736458289999999	0.08637006009999999	-0.0343650108	-0.0255925437	0.12172187470000001	-0.036084868900000004	-0.1204373425	-0.1390838593	0.060268268	-0.1359346862	-0.113651114	0.0004953829	-0.0522536919	0.0479768904	-0.039808992	0.0001889108	0.1565108388	0.1284367404	0.0402789688	-0.009033577099999999	-0.0555194467	-0.1312800691	0.0796707557	-0.0063845345	0.0565343624	0.0260001827	-0.0926430215	-0.0734843043	0.09105573480000001	-0.0009794501	-4.90668e-05	0.021598485499999997	0.0413153624	0.0493812317	0.0586788968	0.10822852320000001	-0.10686619720000001	-0.010837418100000001	0.0702782156	0.031595304500000004	0.1609383814	0.1092533434	-0.0082810001	-0.10795305390000001	-0.0557134982	0.1081134725	0.16679953150000001	0.059727054	-0.030599306200000002	-0.0575970283	0.0711205534	-0.0023834622	-0.045106202699999993	-0.0842138859	-0.033293270800000004	-0.0041386311	0.016118556699999998	0.1328714492	0.07454775940000001	0.0081935973	0.0140528445	0.0545491208	-0.0947401068	-0.0847519347	0.0363807368	-0.1051522083	0.0719952112	-0.1592208791	0.008548345	-0.014600860600000001	0.1125898391	0.1117611244	0.1103844485	0.0	0.00227512	0.0022751342408000004	5.176171014399998e-06	5.1762358136605916e-06	0.0614306	0.05581849999999999	0.0031157049422499998	0.00377371861636	0.0769625	0.025866100000000003	0.005923226406250001	0.0006690551292100001	-0.0014200800000000006	-0.0009692280000000008	2.0166272064000017e-06	9.394029159840012e-07	-0.0	0.00018254	0.0	3.33208516e-08	-5.673810000000001e-05	-5.673810000000001e-05	3.219211991610001e-09	3.219211991610001e-09	0.0	0.0	0.0
847.3364730076222	-0.849184544620357	0.7211143908220831	717979.0984889969	1411.7647246805234	-1.0244587384595434	1993079.6378522736	1.0495157068061192	854.9858946663879	0.3649427425843896	731000.8800784837	0.13318320536501607	1002.6039663844647	868.8969580711048	1.1543	16.922003	0.06259775470000001	0.0355868	0.0664820599	-0.10495876679999999	0.0813408999	-0.07789536059999999	0.064005295	0.09094711720000001	0.0080613683	0.0026457546999999995	0.015836586899999998	-0.0344721636	-0.1414415561	-0.010130757399999999	0.0110317197	0.10882471169999999	0.0126345704	-0.1314846138	0.1109511591	0.0053334122	-0.0338939508	-0.0212717581	-0.061742590199999996	0.0985006961	-0.0120498704	-0.053282742	-0.1383394077	0.0169788423	-0.0751666549	0.0243515108	0.0689954711	-0.0261314865	-0.0510524526	-0.0089926503	0.2014107238	-0.0397567325	-0.1071377572	-0.0686054725	-0.1046618652	-0.0415304594	0.0008815664	0.048713985	0.0730442242	0.1102808015	0.037385572	-0.0009674383	0.0195843594	0.017848881599999998	0.051933682300000006	0.0151708321	-0.065477782	0.18876694579999997	0.008109187700000001	0.0803726117	-0.10127247880000001	-0.061387424100000004	-0.0620024741	-0.085318121	-0.1939982017	-0.1435850351	-0.0825510869	-0.1173329	-0.0812268196	0.0913179661	0.0757154007	-0.0455412704	0.0796661145	0.0104978625	0.0019455412	-0.0425618015	0.0724281844	-0.0320132846	-0.0755473671	0.1304551443	-0.0222464921	0.11240926539999999	0.111041178	0.1087733526	0.0	5.72703e-05	-0.0022178497	3.27988726209e-09	4.918857291790088e-06	0.041869300000000005	-0.0195613	0.0003826444576899999	0.0017530382824900005	0.07415489999999997	-0.002807600000000035	0.005498949194009995	7.882617760000196e-06	-0.00172804	-0.00030795999999999927	2.9861222416e-06	9.483936159999957e-08	-4.0227800000000005e-23	-4.0227800000000005e-23	1.6182758928400004e-45	1.6182758928400004e-45	0.000395522	0.00045226010000000004	2.0453919805201e-07	1.56437652484e-07	0.0	0.0	0.0
847.0239902660584	-0.3124827415638265	0.09764546377524518	717449.6400862356	1418.271196833969	6.5064721534456575	2011493.1877688589	42.334179883563756	854.6867762102589	-0.29911845612900834	730489.4854286852	0.08947185079700147	1001.9555969695327	871.5183776560019	1.162278	17.038952	0.07834770559999997	0.0516995	0.07300824139999999	0.0245965497	0.0795179214	-0.1271037151	-0.1937560428	0.0652729195	0.0027673392	0.0373489924	0.1447375707	-0.09334601470000001	-0.09540493050000001	-0.1464966337	0.018399980700000002	-0.1240075924	-0.032427546099999996	0.0669676267	-0.0332531967	-0.0139029129	-0.048229965199999995	-0.0443386746	-0.10344776039999999	0.0055778928	-0.0513953	0.1440854534	0.0293787155	0.02578061	-0.0867483631	-0.045051950800000004	-0.0551636883	-0.0488204405	0.1447142065	-0.1087853103	-0.018821181399999998	-0.0696776058	-0.03650212	-0.11027300460000004	-0.07663230139999999	-0.04905086559999999	-0.0361869205	-0.0085348123	-0.0829405024	-0.0614367392	0.0842609789	-0.042789281500000005	0.1048817838	-0.0365436591	-0.0581753083	0.1714067738	0.0007042283	0.0176601867	0.1451575419	-0.029728916400000006	0.0074923688	0.078470765	-0.0595228442	-0.0025816896	0.0982134625	-0.2710951377	0.0396913687	0.061986018899999995	-0.00385896	0.031224589700000006	0.06271809769999999	-0.0885023385	-0.048565948399999996	0.09876136890000001	0.07377374440000001	0.06531312019999999	0.0667499829	0.03351675	-0.0154630897	-0.0338978865	0.0771021067	0.11218368390000001	0.1101434092	0.1067703929	0.0	8.870590000000001e-05	3.1435600000000015e-05	7.868736694810002e-09	9.881969473600006e-10	-0.00337332	-0.04524262	0.0020468946644644	1.13792878224e-05	0.0522813	-0.02187359999999997	0.00273333432969	0.0004784543769599988	-0.0016624000000000005	6.563999999999962e-05	2.7635737600000006e-06	4.308609599999951e-09	-0.000156014	-0.000156014	2.4340368196e-08	2.4340368196e-08	0.000397869	2.347000000000037e-06	5.5084090000001735e-12	1.5829974116100002e-07	0.0	0.0	0.0
849.394741296263	2.370751030204588	5.6204604472161135	721471.4265417454	1416.73594821127	-1.5352486226991005	2007140.7469540862	2.3569883334994848	856.0783394801488	1.3915632698898437	732870.1233270889	1.9364483341065133	1002.8777353617807	875.8740525155223	1.246816	18.27828	0.10864856409999996	0.0637793	-0.0722872787	0.0786450378	0.1061223257	-0.12040303890000001	-0.1288630531	-0.087953386	-0.0203663585	0.18799358859999998	-0.0091653505	-0.0943865211	0.0630634021	-0.0651196247	-0.1417277016	-0.0379170797	-0.050286919900000004	0.0159562369	-0.0196410827	0.0926746361	0.0361706877	-0.0023994613	0.0171910063	-0.0194193479	0.0099071426	-0.0371699753	-0.031065156	-0.046261862300000005	0.014704786599999999	0.0185487434	0.0342164805	0.0024648326	-0.106227845	0.0631316769	-0.1178655575	0.1557031582	0.0890097093	-0.17038272699999998	-0.0137857939	0.0940021739	-0.041111107	-0.0992806933	0.042367672800000006	0.0573035766	-0.048821680199999995	-0.0293416184	0.0301877948	-0.0143308926	0.0241344514	0.1557429668	0.1234324662	0.0360645824	0.0139018681	-0.0452969196	-0.0998370276	0.07360632269999999	-0.054205776399999996	-0.0086638824	0.11694511960000001	0.10041043029999999	-0.1132119244	-0.0428751936	0.0625407961	0.16516456359999998	-0.0194617932	-0.052125045099999996	0.0152858389	0.0498950424	0.0538177864	0.0255710192	-0.0296743048	0.07837410360000001	-0.0743658494	0.0231914372	-0.0037432893	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	0.0193437	0.0192549941	0.0003741787296900001	0.0003707547977910349	0.0486274	0.05200072	0.0027040748805184	0.00236462403076	0.0523524	7.110000000000449e-05	0.0027407737857600006	5.055210000000639e-09	-0.00213718	-0.0004747799999999995	4.5675383524e-06	2.2541604839999953e-07	-0.000295939	-0.000139925	8.7579891721e-08	1.9579005625e-08	0.0005295990000000001	0.00013173000000000004	1.7352792900000012e-08	2.8047510080100014e-07	0.0	0.0	0.0
852.5355518180452	3.140810521782214	9.864690733737863	726816.8671136987	1409.1380433861593	-7.597904825110617	1985670.0253181732	57.72815773143921	857.841995734602	1.7636562544532808	735892.889645925	3.1104833838721757	1002.5227774164313	880.6079872686646	1.35578	19.875696	0.08768402	0.0470487	-0.0826457966	-0.0961072448	0.1876889195	-0.07062191	-0.0101373466	-0.1179971417	-0.1439166684	0.1387811205	0.0709984465	0.0248204605	-0.029971421499999998	-0.1061413426	-0.2889739924	-0.0421120476	-0.0435452763	-0.013869501999999999	0.1654188469	0.1139857068	-0.11789158220000001	0.0188097046	-0.054067982699999996	0.167296001	-0.0155650176	0.0787969955	-0.0422401596	-0.0623051274	-0.0028221807	-0.2023543661	0.049120850300000005	0.0958105554	-0.0091808328	0.1302741918	-0.0388227127	0.0383065094	-0.08784612050000001	-0.0045371101	-0.0152103096	0.0483342362	-0.0573281075	-0.0649826666	-0.014249854499999999	-0.09119725869999999	0.011663389	-0.0646159393	-0.08583739609999999	-0.08748471699999999	-0.09396233650000001	0.1012859799	0.0307277176	0.14492021060000002	-0.1424188585	-0.091673757	-0.1680410236	0.0270493471	0.0249426034	-0.1462667637	0.1979174754	0.003589104	0.1841651714	-0.12276686630000001	0.0119786702	0.0064317657	0.05411232269999999	0.09030262480000001	-0.0039147507000000005	-0.048395311399999995	0.11168665779999999	-0.1604130771	-0.1892221372	-0.10634752859999999	-0.10020964449999999	0.0681082109	0.0861363912	0.1115978766	0.1078204375	0.1016191316	0.0	0.0193485	4.7999999999992485e-06	0.0003743644522500001	2.3039999999992796e-11	0.00930213	-0.03932527	0.0015464768605729002	8.652962253690001e-05	0.07646389999999999	0.024111499999999987	0.005846728003209998	0.0005813644322499994	-0.00194827	0.00018890999999999982	3.7957559929e-06	3.568698809999993e-08	-0.0	0.000295939	0.0	8.7579891721e-08	0.0005295990000000001	0.0	0.0	2.8047510080100014e-07	0.0	0.0	0.0
852.6828965862683	0.1473447682230926	0.021710480722716884	727068.1221307487	1413.1981486807936	4.0601052946342415	1997129.0074348224	16.484455003516995	859.1155800118352	1.2735842772331123	738079.5798190719	1.6220169112153895	1005.5286081052942	884.1502138208023	1.430297	20.968105	0.03289008	0.021365400000000003	0.06028578900000001	-0.0943681056	0.26115393579999996	0.0035294982	0.0894617823	0.1064854513	-0.1933322178	0.0642144284	-0.0841295241	0.2169142241	-0.0341879849	-0.1992512021	-0.1801589257	-0.10018518259999999	0.1406420019	0.0116582349	-0.1360635472	-0.0025082762	-0.054692278	0.019930395	0.2011198004	0.1060942825	-0.0181286567	-0.0458506042	-0.0531600324	-0.048289902	-0.10601366890000001	-0.0153882564	-0.054778956100000005	-0.0269040325	-0.07530360900000001	-0.0955668182	-0.030756960899999998	-0.052145631	0.0189895181	0.1095818685	0.004389394699999999	-0.0918250114	-0.0459904954	-0.1033898047	0.0011740539	0.0480588368	-0.1014107076	0.1202254693	-0.07405601980000001	-0.0676735716	0.0842069976	-0.0093951483	-0.1849953651	0.0204054439	-0.058741729699999995	-0.12090023050000001	-0.1615363599	0.2539742945	0.0823768931	0.0910981497	0.061974492199999995	0.10356845210000001	-0.0145867845	-0.0590267448	0.08574801259999999	-0.0039675163000000005	0.0005256308	0.012691135	0.0288999634	-0.0951329232	-0.1177301506	-0.0512564255	-0.0082185389	-0.0732394536	-0.0399862167	-0.0116149849	-0.0167639263	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	0.0193509	2.3999999999996247e-06	0.00037445733080999997	5.759999999998197e-12	0.00931551	1.3380000000000336e-05	1.7902440000000902e-10	8.677872656010001e-05	0.0728428	-0.0036210999999999882	0.005306073511840001	1.3112365209999914e-05	-0.00221047	-0.0002622	4.8861776209e-06	6.874883999999999e-08	-0.000322864	-0.000322864	1.04241162496e-07	1.04241162496e-07	0.0005295990000000001	0.0	0.0	2.8047510080100014e-07	0.0	0.0	0.0
