global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
849.6354552903073	n/a	n/a	721880.4068863677	1484.7648687360086	n/a	2204526.715432657	n/a	852.303630176243	n/a	726421.4780116021	n/a	1024.462230924031	924.8499587888343	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.4541e-09	n/a	1.1930806810000002e-17	n/a	-1.35473e-09	n/a	n/a	1.8352933729000004e-18	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	-7.587839999999998e-05	n/a	n/a	5.7575315865599965e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.6680121882465	-4.96744310206077	24.675490972211126	713464.0508140437	1427.7793848814483	-56.98548385456024	2038553.971892447	3247.345370138346	853.7346036735147	1.4309734972716797	728862.7735095731	2.0476851498939417	1011.7078479229594	891.0767726696284	2.618459	43.464401	0.5627685248088301	0.267926	-0.09291760619999999	-0.11145150949999999	0.0183262097	-0.005452019000000001	-0.0713734108	0.0378614946	-0.0336782194	-0.1928222291	-0.0023313504	0.0410437452	-0.0207533534	0.056240498300000004	-0.2464125495	0.0135176231	-0.272582506	0.13665991060000002	-0.049188226200000004	0.12569912689999999	-0.3445330323	0.4100711406000001	-0.0437897604	0.09659033369999999	-0.10989009970000001	-0.1136722547	0.000154631	-0.0421292528	0.0953331853	-0.0329231615	0.09753770939999999	-0.0789537863	0.0297978242	-0.031185645499999998	0.0793728907	-0.1174717803	0.13668905050000002	-0.0160873941	0.0771276551	-0.0329487794	0.1137072248	-0.1324788901	-0.2732426398	-0.1121238577	0.08544858050000001	-0.0713871896	0.1475455401	-0.0579001665	0.3190909621	-0.4911151052	0.050117689900000005	-0.0772909107	0.4208701542	0.12821872439999998	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.0234851	-0.0234851034541	0.0005515499220100001	0.0005515500842497796	0.127907	0.12790700135473	0.016360200995558898	0.016360200648999998	0.248985	0.248985	0.06199353022499999	0.06199353022499999	0.00178982	0.00178982	3.2034556324e-06	3.2034556324e-06	0.00138213	0.00138213	1.9102833369000003e-06	1.9102833369000003e-06	-4.235169999999998e-22	7.587839999999998e-05	5.7575315865599965e-09	1.7936664928899987e-43	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.7971346558983	13.129122467651769	172.37385677059845	735815.9242238692	1522.35827028043	94.57888539898157	2317574.7030912223	8945.16556331369	854.1184849578783	0.3838812843636106	729518.3863467412	0.14736484048465526	1023.7773585747118	888.376653915191	4.2582510000000005	70.683678	1.9699679	1.03528	0.0942870218	-0.4950261593	-0.13543685800000002	0.1459702376	-0.8959844676000001	0.0143193305	0.012768606699999999	0.1567509068	0.5435961332	-0.0963384199	0.0240251288	0.0435560952	-0.5315939801	-0.0626602594	-0.178261843	0.0613931493	0.0302921878	-0.0485893924	0.2098232806	-0.050866582300000004	0.1075201415	-0.0842401686	-0.029499166	0.09052424199999999	-0.026159765699999997	0.0769295039	0.018148466499999998	-0.0785309279	-0.0425086016	0.0743125591	-0.0550771546	0.029715481800000002	0.0146157026	0.0403786927	-0.100200859	0.057290333799999996	-0.0214205477	0.029528058	0.0101804102	0.7078701583	-0.5481603445000001	-0.10973035560000001	0.09779389570000001	-0.0159552218	0.1451206936	0.0151120947	-0.0476432656	0.127944453	-0.0352793252	0.08500598820000001	0.0026518272	-0.0087591851	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.154049	-0.13056389999999998	0.023731094401	0.017046931983209994	0.736183	0.608276	0.369999692176	0.5419654094890001	0.956914	0.7079289999999999	0.915684403396	0.5011634690409998	0.00170731	-8.250999999999983e-05	2.914907436100001e-06	6.807900099999972e-09	0.00692915	0.00554702	4.80131197225e-05	3.07694308804e-05	-0.00483445	-0.00483445	2.33719068025e-05	2.33719068025e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.7206285782414	-18.07650607765686	326.7600719755654	705130.7340598368	1375.7476969861907	-146.6105732942392	1892681.7257628075	21494.660201665487	851.9939490401871	-2.124535917691219	725893.6892010929	4.5136528655600685	987.867953405432	875.158918882337	3.897825	64.70089	1.5254721000000002	0.785698	-0.034545397799999995	-0.2110492907	0.0042160981	0.13520064269999998	0.09359861679999999	0.061008141900000014	0.0833715993	0.0365280412	0.2018010369	0.0912608452	-0.14817429199999999	-0.12010156289999999	0.2501137444	-0.0119796343	0.1554576021	0.2952802161	0.111895779	-0.1972503676	0.0201365131	0.020981853199999997	0.22568152789999998	-0.17707351100000002	-0.0057506479	0.0578800137	0.0062921472	0.0305214717	-0.0141660794	0.0342840548	-0.017849868999999997	-0.0560750649	0.0027966358000000003	-0.0001271703	-0.1043079707	-0.028563714	-0.025516797799999998	0.086270623	0.1389981656	-0.039273624300000004	0.041354635	0.11772958230000001	0.276011871	0.2166826369	0.0898167949	-0.1373098893	-0.0050732153	-0.0095650551	0.018076661299999998	0.23913583160000002	-0.0988776365	-0.1040733883	0.2453456154	0.2191428695	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.08071110000000001	0.2347601	0.006514281663210001	0.05511230455201	0.128558	-0.6076250000000001	0.3692081406250001	0.016527159364	0.619799	-0.33711499999999994	0.384150800401	0.11364652322499995	0.00129234	-0.0004149700000000002	1.6701426755999996e-06	1.7220010090000018e-07	0.00258692	-0.004342230000000001	6.6921550864e-06	1.8854961372900005e-05	-0.00267221	0.00216224	4.675281817599999e-06	7.1407062841e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.4564849817067	0.7358564034652773	0.5414846465208529	706367.1031478058	1381.5137512984068	5.766054312216057	1908580.245026596	33.24738233142538	852.3976992469964	0.4037502068092636	726581.837681573	0.1630142294985231	994.4362165410396	883.4012068692216	1.841609	30.569292	0.2965884	0.17372399999999996	-0.0557603135	-0.1416414886	-0.049724501799999994	0.1440331555	0.1209829303	0.1230416783	-0.015348698999999999	-0.017266089	0.1625075369	-0.0147940753	-0.0106377584	-0.0279418034	0.2364006462	-0.0965624492	-0.0636056872	0.0488063508	-0.0005719582	-0.048270920300000006	-0.0970789281	-0.0701630246	0.2214600084	0.1731435496	-0.0470758836	-0.1067367752	0.0476526901	-0.038760341499999997	-0.0125065666	-0.0342532656	-0.17620622589999999	0.0163740263	-0.1084405458	0.0200515104	0.1481152128	-0.0228479062	0.0433175337	-0.1575110738	-0.0252036436	0.0312635541	-0.0624425576	-0.002350899	0.1322720687	0.17871546559999998	0.0005078595	-0.1721797891	-0.2102270528	0.0118272828	0.053028799	0.0205008629	0.06872032730000001	0.1534981579	0.1974341573	-0.0095627696	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.109698	0.0289869	0.012033651203999999	0.0008402403716099997	0.238864	0.110306	0.012167413635999998	0.057056010496	0.494976	-0.12482299999999995	0.24500124057600006	0.01558078132899999	0.00146114	0.0001688000000000002	2.1349300996e-06	2.8493440000000067e-08	0.00212867	-0.0004582499999999999	4.5312359689e-06	2.0999306249999988e-07	-0.00269461	-2.240000000000011e-05	5.01760000000005e-10	7.2609230521e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.6645147143187	-3.791970267388024	14.379038508754801	700007.5101821463	1389.332394824873	7.818643526466303	1930244.5033098168	61.13118659395343	850.3861421331449	-2.011557113851495	723156.5907320931	4.046362022286556	995.1835832193332	875.9075601633043	1.443804	23.966032	0.16487120000000002	0.0695543	-0.032742025699999996	-0.0267453059	-0.0605460445	0.1350249912	0.0639957259	0.0668308593	-0.1475672333	0.015685395	0.0453028292	-0.1005395719	0.014849511499999999	-0.056293089299999995	0.215027462	-0.0448346016	0.069405121	0.065823724	0.1145315	-0.06309868519999999	-0.0271649093	-0.0690287836	0.1388946046	0.1733132376	-0.0349463049	0.0276767864	-0.1227912468	0.1165219659	0.0206031859	-0.07678869599999999	0.1665535089	0.0676135499	0.16102294890000002	0.019171173	0.11921036060000001	0.0028299304999999998	-0.0815612123	0.06136476480000001	0.1411921221	-0.0700537537	0.03460411	0.0034594796000000003	0.0878949503	0.1466134351	-0.1043767861	-0.060705263499999995	-0.13498139369999998	-0.0203419875	0.0051176746	0.005355421	-0.09391523460000001	0.0619178964	-0.0107073429	-0.0203208905	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.0939474	-0.015750600000000014	0.008826113966759997	0.00024808140036000056	0.26595	0.027086000000000027	0.0007336513960000013	0.07072940250000001	0.440365	-0.05461100000000008	0.193921333225	0.0029823613210000085	0.000771188	-0.0006899520000000001	5.947309313440001e-07	4.7603376230400007e-07	0.00196629	-0.00016238000000000016	3.8662963641e-06	2.6367264400000048e-08	-0.00319075	-0.00049614	2.461548996e-07	1.01808855625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.2246267219231	-3.4398879923955974	11.832829400227412	694263.278575888	1395.9219277050531	6.589532880180059	1948598.0282477918	43.4219435789741	849.5161573841092	-0.8699847490356658	721677.7016566626	0.7568734635546508	999.0768707540374	889.8409150803716	1.482168	24.602839000000003	0.13568300000000005	0.0867696	0.0062090766	0.0453916674	-0.016669724	0.09980281949999999	0.0520148699	0.0525807899	-0.23814206670000002	0.0069528725	-0.0783021846	-0.2308857365	0.020666739099999998	-0.0274334052	0.0708583421	0.145982112	0.030851627200000002	0.0574464501	0.1244969151	0.046325218200000004	-0.0909378772	-0.0678868535	-0.0213463757	0.14510456130000002	-0.0139350357	-0.0155647983	0.0513270407	0.1727921727	0.0706271166	-0.11644499539999999	-0.0299395529	0.12111456710000001	-0.037489647	0.06892028389999999	0.0213362748	-0.0977883195	0.1555713078	0.0275805283	-0.11292853369999999	0.23232516109999998	0.0134959997	-0.065322386	-0.034566631	0.039884212200000005	-0.2632791259	-0.0786087285	-0.0814255645	0.0007400845	0.0122236442	-0.0122711578	-0.1105824014	-0.0764480065	-0.0744099268	0.1568740092	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.0940098	6.240000000001801e-05	0.008837842496040001	3.893760000002246e-09	0.206156	-0.059794000000000014	0.0035753224360000023	0.042500296336000006	0.404362	-0.03600299999999995	0.163508627044	0.0012962160089999965	0.00144511	0.0006739220000000001	2.0883429121000005e-06	4.541708620840001e-07	0.00189952	-6.676999999999985e-05	3.6081762304e-06	4.45823289999998e-09	-0.00313497	5.578000000000007e-05	3.1114084000000075e-09	9.8280369009e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.9059059387082	-9.318720783214873	86.83855703552081	678820.9418406835	1397.3511558577663	1.4292281527132218	1952590.252777036	2.0426931125080485	848.3541679886418	-1.1619893954673444	719704.7943437006	1.3502193551785644	998.4713034352852	848.1884753970099	1.471744	24.429811	0.12698310000000002	0.0751755	0.1534104012	0.1343017716	-0.025417226	0.019962348799999998	0.0348759921	0.0053895112	-0.2229561525	0.029226025299999996	-0.1498460372	-0.2874485968	-0.028791690499999998	0.0293200487	-0.017117263799999997	0.0173544554	0.047068472800000004	0.0099378776	0.02564103	-0.0034460078000000003	-0.0236648028	-0.09888002539999999	-0.07863400059999999	0.08818399619999999	0.0243729744	0.1536500175	-0.0439960683	0.1831767276	0.07578192190000001	-0.0607097446	-0.1835298013	-0.07794403	-0.0092749165	0.0765589736	-0.0981398303	-0.1237684197	0.025042715299999997	-0.0353537465	-0.046868362000000004	0.0039379848	-0.1270234131	-0.0656343221	-0.0458765055	-0.020576136000000002	-0.3124077709	-0.0938648252	0.009625766800000001	-0.019998132	-0.0049485803999999994	0.0417917966	-0.0570959826	-0.090040362	-0.1271535534	0.2013488868	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.0892002	-0.004809600000000011	0.007956675680039998	2.3132252160000103e-05	0.260984	0.05482799999999999	0.003006109583999999	0.068112648256	0.444723	0.04036099999999998	0.197778546729	0.0016290103209999985	0.001143	-0.0003021100000000002	1.3064489999999998e-06	9.127045210000012e-08	0.00208132	0.00018179999999999976	4.3318929424e-06	3.3051239999999914e-08	-0.00319075	-5.578000000000007e-05	3.1114084000000075e-09	1.01808855625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.0211417927549	-1.8847641459533409	3.552335885871225	675718.7575542644	1392.5165214228725	-4.8346344348938155	1939102.2624356572	23.373690119061035	847.5214545975741	-0.8327133910677276	718292.6160031878	0.6934115916635142	997.9535283681977	816.1197425905685	1.232838	20.464153	0.08688690000000003	0.0513739	0.2600366849	0.1498759337	-0.0649061821	-0.0677087234	0.056338721200000004	-0.0764593447	-0.09944316480000001	0.10098147630000001	-0.15188459699999998	-0.2595014235	-0.0033808812	0.054611664500000004	-0.0754784071	0.11001426539999999	0.1308282074	-0.0347267912	-0.1022547396	0.0014513085	-0.1320272632	0.03582098	-0.0248264995	-0.17779435289999998	0.0374695665	0.0542290163	-0.06445203070000001	-0.0475953812	-0.0628539727	0.0791225185	-0.0582107192	0.1324420576	0.0401059333	-0.0063161501	0.0881266197	-0.0752988119	0.0205190497	-0.0105957252	-0.018628401	-0.0172639876	0.0011606431	-0.0496723208	-0.0133929016	-0.10797990390000001	-0.2750008759	-0.06378699980000001	0.0044368883000000005	-0.048171657300000004	0.0225369218	0.0435358713	0.054510551799999994	-0.100408182	-0.1388350721	0.1469551274	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.0626485	-0.0265517	0.00392483455225	0.0007049927728899997	0.234723	-0.026260999999999982	0.0006896401209999988	0.055094886729000016	0.4494770000000001	0.004754000000000092	0.20202957352900008	2.260051600000087e-05	0.000983346	-0.00015965399999999996	9.669693557159998e-07	2.5489399715999987e-08	0.00207215	-9.169999999999753e-06	4.2938056225e-06	8.408889999999544e-11	-0.00360833	-0.0004175799999999999	1.7437305639999991e-07	1.30200453889e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820.4102439825293	-1.6108978102255378	2.594991754989433	673072.9684314732	1388.1471708425229	-4.369350580349646	1926952.5679181004	19.091224494001796	846.7147763462633	-0.8066782513108137	716925.9124831026	0.6507298011378724	995.5578669406798	810.6425444632961	1.046239	17.36676	0.060782599999999985	0.024303400000000003	0.2667864034	0.1425258378	-0.0151191044	-0.1258208942	0.061260177199999995	-0.10034630679999999	0.0235488231	0.1570457136	-0.1558288063	-0.1530366314	-0.0391922222	0.0322522271	-0.0487463787	0.1156617566	0.0667029559	-0.0299049093	-0.1155508008	0.0106090997	0.0359776831	-0.0056314152	-0.0041771288	-0.0172900671	0.0770410852	-0.0008349344	-0.0011400671	-0.0651571522	-0.029708813100000002	-0.0126294225	0.052314346	-0.028003706099999998	0.0265897662	-0.2191915713	-0.0358380029	0.0319506558	0.024996278599999998	-0.029344945	-0.09184640779999999	-0.1381840767	-0.05477740440000002	-0.022417817799999996	0.0535422854	-0.1670437363	-0.16730515070000002	-0.0389112739	0.0572191154	-0.0275026873	0.0359275062	0.0864481969	0.0521503677	-0.0661266603	-0.1182279115	-0.0749811727	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.0465146	-0.0161339	0.00216360801316	0.00026030272921	0.223554	-0.011169000000000012	0.00012474656100000027	0.049976390916	0.444625	-0.004852000000000079	0.197691390625	2.354190400000076e-05	0.00113565	0.00015230400000000002	1.2897009225e-06	2.3196508416000007e-08	0.00192601	-0.00014614000000000012	3.7095145201e-06	2.1356899600000035e-08	-0.00333422	0.0002741099999999997	7.513629209999983e-08	1.11170230084e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
