trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14
-0.0378201,-0.0291976,0.0162803,-0.00206152,0.00111462,-0.000410613,0,0,0,0,0,0,0.00143036,0.00085249985,0.00026504817,4.2498647e-06,1.2423777e-06,1.6860304e-07,0,0,0,0,0,0,0.02093511,0.087954508,0.11681856,0.12851272,-0.11031523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0423605,-0.00429909,0.0139811,-0.002237,0.000874757,5.79059e-05,-0.0045404,0.02489851,-0.0022992,-0.00017548,-0.000239863,0.0004685189,0.001794412,1.8482175e-05,0.00019547116,5.004169e-06,7.6519981e-07,3.3530933e-09,2.0615232e-05,0.0006199358,5.2863206e-06,3.079323e-08,5.7534259e-08,2.1950996e-07,-0.0011582692,0.08791178,0.097285489,-0.033741983,-0.025927911,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0
-0.0215078,-0.0235563,0.0283825,-0.00218202,0.000638346,0.000113516,0.0208527,-0.01925721,0.0144014,5.498e-05,-0.000236411,5.56101e-05,0.00046258546,0.00055489927,0.00080556631,4.7612113e-06,4.0748562e-07,1.2885882e-08,0.0004348351,0.00037084014,0.00020740032,3.0228004e-09,5.5890161e-08,3.0924832e-09,-0.029215182,0.046576327,-0.0011692478,-0.030967907,0.048953493,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0
-0.0214944,-0.0296743,0.0378011,-0.00212727,0.000583044,0.000113516,1.34e-05,-0.006118,0.0094186,5.475e-05,-5.5302e-05,0,0.00046200923,0.00088056408,0.0014289232,4.5252777e-06,3.3994031e-07,1.2885882e-08,1.7956e-10,3.7429924e-05,8.8710026e-05,2.9975625e-09,3.0583112e-09,0,0.027707314,0.015559821,-0.064590881,-0.012828161,0.043848111,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0
-0.00284524,-0.00147395,0.00153642,-0.000962247,-0,-0.000218135,0.01864916,0.02820035,-0.03626468,0.001165023,-0.000583044,-0.000331651,8.0953907e-06,2.1725286e-06,2.3605864e-06,9.2591929e-07,0,4.7582878e-08,0.00034779117,0.00079525974,0.001315127,1.3572786e-06,3.3994031e-07,1.0999239e-07,-0.031206626,-0.097112129,-0.063378473,0.0865502,-0.044745089,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0
0.0342784,-0.0299919,0.00908416,-0.000962247,9.28135e-05,0.000706497,0.03712364,-0.02851795,0.00754774,0,9.28135e-05,0.000924632,0.0011750087,0.00089951407,8.2521963e-05,9.2591929e-07,8.6143458e-09,4.9913801e-07,0.0013781646,0.00081327347,5.6968379e-05,0,8.6143458e-09,8.5494434e-07,-0.070993763,-0.01295249,-0.011601515,0.064900098,-0.11250325,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0
0.0287627,-0.0168022,0.00907523,-0.000387289,0.000232921,0.000657986,-0.0055157,0.0131897,-8.93e-06,0.000574958,0.0001401075,-4.8511e-05,0.00082729291,0.00028231392,8.23598e-05,1.4999277e-07,5.4252192e-08,4.3294558e-07,3.0422946e-05,0.00017396819,7.97449e-11,3.305767e-07,1.9630112e-08,2.3533171e-09,-0.045355923,-0.021620607,0.079174313,-0.022184432,0.037346411,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0
0.034254,0.0402447,0.0217962,-0.000860629,0.000527347,-5.67736e-05,0.0054913,0.0570469,0.01272097,-0.00047334,0.000294426,-0.0007147596,0.0011733365,0.0016196359,0.00047507433,7.4068228e-07,2.7809486e-07,3.2232417e-09,3.0154376e-05,0.0032543488,0.00016182308,2.2405076e-07,8.6686669e-08,5.1088129e-07,-0.048271959,0.020981211,-0.039617474,-0.068350115,0.039214508,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0
0.034281,-0.0405883,-0.0157614,-0.000397232,0.000272786,0.000113516,2.7e-05,-0.080833,-0.0375576,0.000463397,-0.000254561,0.0001702896,0.001175187,0.0016474101,0.00024842173,1.5779326e-07,7.4412202e-08,1.2885882e-08,7.29e-10,0.0065339739,0.0014105733,2.1473678e-07,6.4801303e-08,2.8998548e-08,-0.0068866098,0.025162189,-0.096454021,-0.081259063,0.0046588753,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0
0.0342768,0.0375806,-0.00812179,-0.00109881,0.000555726,0.00024732,-4.2e-06,0.0781689,0.00763961,-0.000701578,0.00028294,0.000133804,0.001174899,0.0014123015,6.5963473e-05,1.2073834e-06,3.0883139e-07,6.1167182e-08,1.764e-11,0.0061103769,5.8363641e-05,4.9221169e-07,8.0055044e-08,1.790351e-08,-0.04522186,0.044075683,-0.072111734,0.089967041,-0.13235648,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0
