trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0,initdum_2.0
0.0759934,-0.142809,-0.188024,-0.00123581,-0.000590797,0.00123956,0,0,0,0,0,0,0.0057749968,0.02039441,0.035353025,1.5272264e-06,3.490411e-07,1.536509e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.0823487,0.135496,0.198961,0.000965137,0.000875454,-0.00139649,-0.1583421,0.278305,0.386985,0.002200947,0.001466251,-0.00263605,0.0067813084,0.018359166,0.03958548,9.3148943e-07,7.6641971e-07,1.9501843e-06,0.025072221,0.077453673,0.14975739,4.8441677e-06,2.149892e-06,6.9487596e-06,0,0,0,0,0,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0,1
-0.0526967,-0.261815,0.0935657,0.00102172,-0.00111173,-0.000420582,0.029652,-0.397311,-0.1053953,5.6583e-05,-0.001987184,0.000975908,0.0027769422,0.068547094,0.0087545402,1.0439118e-06,1.2359436e-06,1.7688922e-07,0.0008792411,0.15785603,0.011108169,3.2016359e-09,3.9489002e-06,9.5239642e-07,-0.063187514,-0.086713841,0.095004647,0.049760802,-0.055842513,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0,0
-0.0548779,-0.230968,-0.0879278,0.0054331,-0.000926203,-0.000662007,-0.0021812,0.030847,-0.1814935,0.00441138,0.000185527,-0.000241425,0.0030115839,0.053346217,0.007731298,2.9518576e-05,8.57852e-07,4.3825327e-07,4.7576334e-06,0.00095153741,0.032939891,1.9460274e-05,3.4420268e-08,5.8286031e-08,0.087882267,-0.15251438,0.042327934,0.20437987,-0.16961753,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0,0
-0.0476165,-0.248136,-0.0477736,0.00509139,-0.000525144,-0.000221237,0.0072614,-0.017168,0.0401542,-0.00034171,0.000401059,0.00044077,0.0022673311,0.061571474,0.0022823169,2.5922252e-05,2.7577622e-07,4.894581e-08,5.272793e-05,0.00029474022,0.0016123598,1.1676572e-07,1.6084832e-07,1.9427819e-07,0.13765646,-0.081132166,0.10400543,0.010465647,-0.21044107,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0,0
-0.0683293,-0.0205535,0.0848007,0.0019405,-0.000525144,-0.000803416,-0.0207128,0.2275825,0.1325743,-0.00315089,0,-0.000582179,0.0046688932,0.00042244636,0.0071911587,3.7655402e-06,2.7577622e-07,6.4547727e-07,0.00042902008,0.051793794,0.017575945,9.9281078e-06,0,3.3893239e-07,0.039242671,0.065229904,-0.0031979691,-0.091420345,-0.071899469,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0,0
-0.0733639,-0.00606162,0.116746,0.00160847,-0.000525144,-0.000803416,-0.0050346,0.01449188,0.0319453,-0.00033203,0,0,0.0053822618,3.6743237e-05,0.013629629,2.5871757e-06,2.7577622e-07,6.4547727e-07,2.5347197e-05,0.00021001459,0.0010205022,1.1024392e-07,0,0,0.052082299,-0.025080117,-0.14385216,-0.12213971,0.090870882,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0,0
-0.0942639,0.0114903,0.139478,0.00174436,-0.000525144,-0.000803416,-0.0209,0.01755192,0.022732,0.00013589,0,0,0.0088856828,0.00013202699,0.019454112,3.0427918e-06,2.7577622e-07,6.4547727e-07,0.00043681,0.0003080699,0.00051674382,1.8466092e-08,0,0,0.082353804,0.068976412,-0.096995026,-0.21018974,0.04622456,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0,0,0
-0.105071,-0.0139315,0.137127,0.00145326,-0.000683539,-0.000803416,-0.0108071,-0.0254218,-0.002351,-0.0002911,-0.000158395,0,0.011039915,0.00019408669,0.018803814,2.1119646e-06,4.6722556e-07,6.4547727e-07,0.00011679341,0.00064626792,5.527201e-06,8.473921e-08,2.5088976e-08,0,-0.023041873,0.14934923,-0.036426912,-0.12637084,0.079277724,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0,0,0
-0.0962332,0.00103562,0.100886,0.00122671,-0.000525144,-0.000803416,0.0088378,0.01496712,-0.036241,-0.00022655,0.000158395,0,0.0092608288,1.0725088e-06,0.010177985,1.5048174e-06,2.7577622e-07,6.4547727e-07,7.8106709e-05,0.00022401468,0.0013134101,5.1324903e-08,2.5088976e-08,0,-0.05559686,0.081743942,-0.059591169,0.0020646893,0.1582015,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0,0,0
