global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
699.0354065557068	n/a	n/a	488650.4996185023	976.9702104549292	n/a	n/a	954470.7921163486	755.7798988569698	n/a	571203.2555162514	n/a	769.1517401977358	565.4586683751379	n/a	n/a	n/a	n/a	-0.042074809000000005	-0.0555882168	-0.116927114	0.0153355497	-0.0749650454	-0.10963315009999999	-0.0322425795	0.0279596936	-0.1084150461	0.0314633588	-0.0627005404	0.0275919204	-0.0327220415	0.0679376832	-0.1529340652	0.09212231359999999	-0.0964056098	0.1559028278	-0.0651113917	0.0325295643	-0.1463479189	0.16100712960000002	-0.0633597064	0.08081849519999999	-0.0700938991	-0.0222382785	0.0432161619	-0.1479636206	0.0719489358	-0.021262469	0.0370467019	-0.0237469827	0.018164591	-0.029803340600000002	0.047149952	-0.1483552612	0.0135275464	-0.00597154	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.109194	n/a	n/a	0.011923329636	-0.0241464	n/a	n/a	0.0005830486329600001	0.25026	n/a	n/a	0.06263006759999999	-0.00305267	n/a	n/a	9.3187941289e-06	-0.00161277	n/a	n/a	2.6010270729e-06	0.00099035	n/a	n/a	9.807931225000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.4624403511814	-5.572966204525415	31.05795231678241	480890.1561778158	958.6600582231669	-18.310152231762345	335.2616747503116	919029.1072324456	754.129391577473	-1.6505072794967646	568711.1392410096	2.7241742796718107	765.1800279984758	548.2898721834872	1.03568	26.112638	0.1130245	0.0605256	-0.0358388314	-0.1196645488	-0.006302985200000001	0.020333898	-0.13941057369999998	-0.1362619504	-0.070384419	0.050599655199999996	-0.09874827779999999	-0.0996523716	-0.0569232487	-0.0845805089	0.009822582600000001	-0.0241624135	-0.066452793	0.1941137982	-0.048748331	0.0934247306	-0.20722255539999998	-0.028033752400000004	-0.1251641892	-0.0238256181	-0.0569060283	-0.0344000649	-0.0016325147	-0.0519568654	-0.0321183014	-0.1448259244	-0.014604875	0.076928392	-0.06990518849999999	-0.091749705	-0.032595566299999996	0.0942005325	0.1430001183	-0.13745331060000002	0.0221508552	0.1183549052	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.10188	-0.007314000000000002	5.349459600000002e-05	0.0103795344	0.0118931	0.036039499999999995	0.00129884556025	0.00014144582761	0.294464	0.04420400000000002	0.0019539936160000017	0.08670904729599999	-0.00308399	-3.1320000000000046e-05	9.80942400000003e-10	9.5109943201e-06	-0.00145126	0.0001615099999999999	2.608548009999997e-08	2.1061555876e-06	0.00130686	0.00031650999999999983	1.0017858009999991e-07	1.7078830596e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.3815690573914	1.9191287062100173	3.683054990999335	483555.5265847196	963.2508410553334	4.5907828321664965	21.075287012114643	927852.1827938072	755.8296361728027	1.70024459532965	571278.4389171114	2.890831683947685	767.2932408225469	545.1997055557853	1.083124	27.308844	0.31539275	0.18412	-0.016551001	-0.09214057169999999	-0.0220019531	0.0133616017	0.0272357758	-0.0812465409	-0.0082278916	0.015787938799999998	-0.0966327133	-0.0862339194	0.1292829197	0.026906749100000002	-0.0057844828	-0.0650653576	-0.15028093539999998	0.0755525047	-0.0844148575	0.1198516784	-0.1081250148	0.1047621235	0.0519748954	-0.2526495778	-0.07299528200000001	-0.07535179730000001	0.0486915385	-0.0004939637000000001	0.0166907179	-0.0901751468	-0.1014022275	-0.0317951454	-0.0600063946	0.0430051584	-0.0905173693	-0.1556582793	0.0141906774	-0.16797489059999998	-0.0092287727	0.0946252206	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.0686053	-0.033274700000000004	0.0011072056600900002	0.00470668718809	-0.0102054	-0.0220985	0.00048834370225	0.00010415018915999998	0.167542	-0.126922	0.016109194084	0.028070321764	-0.00170243	0.00138156	1.9087080336e-06	2.8982679049e-06	-0.000197769	0.001253491	1.571239687081e-06	3.9112577361000004e-08	0.00127996	-2.6900000000000054e-05	7.236100000000029e-10	1.6382976015999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.0909830039308	2.709413946539371	7.340923933702049	487331.0205513944	970.3974773908743	7.146636335540961	51.07441091247435	941671.2641265723	755.9355234772647	0.10588730446204407	571438.5156548462	0.01121212124623762	766.6375964537601	552.7472322864412	0.956259	24.110193	0.21781865000000009	0.109568	-0.0387881558	-0.08089189849999999	-0.0319072334	0.0105593228	-0.2806461915	0.013009650900000001	-0.045732105599999996	0.057826599299999996	-0.0871592824	-0.169961955	0.0022111712	0.025411691099999998	-0.0598486421	-0.0013301161	-0.1916010654	-0.0056081425	-0.1439424235	0.059126975899999996	0.1155584175	-0.0474945938	-0.099358245	0.2302637227	-0.0171618056	0.0085396499	-0.0184539937	-0.029605525299999998	-0.06610998629999999	-0.1467361575	-0.0792465755	0.119968398	-0.033699764199999996	0.0109947577	0.0042759532	-0.1154224856	-0.0054723923	-0.1303995732	-0.0645330482	-0.1187049387	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.0886003	0.019995000000000013	0.0003998000250000005	0.007850013160090001	-0.0935746	-0.0833692	0.006950423508640001	0.008756205765160001	0.193939	0.026397000000000004	0.0006968016090000003	0.037612335721	-0.00164588	5.6550000000000046e-05	3.197902500000005e-09	2.7089209744e-06	-0.00104771	-0.0008499410000000001	7.223997034810001e-07	1.0976962441e-06	0.000425302	-0.0008546579999999999	7.304402969639998e-07	1.80881791204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.0717436884238	2.980760684493021	8.884934258219301	491501.589798327	967.6452243901897	-2.752253000684618	7.574896579777485	936337.2802851406	756.4548457026442	0.5193222253794829	572223.9335870113	0.26969557377309844	766.8432595121927	570.9555614585194	0.811207	20.453007	0.234563545	0.12368100000000005	-0.0192021389	-0.0361284415	-0.014365936299999996	0.023626445	-0.2131081676	0.090115598	-0.028084541	0.0330618337	-0.0719680695	-0.2118739757	0.007684273599999999	-0.0006159841999999999	-0.054739945199999994	0.0223288269	-0.13676649400000002	-0.0449041335	-0.2210260381	0.0338571644	0.13194924019999998	-0.0970010628	-0.0485259284	-0.0052178189	-0.050273545499999996	-0.036205894100000004	-0.0271082605	-0.0220682554	-0.04321251809999999	-0.119854484	-0.11901219369999999	0.1620324558	-0.0730587231	0.0053027415	-0.0055294765	-0.0817411916	-0.046506995999999995	-0.1426242911	-0.0842686528	-0.147670932	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.0530456	-0.035554700000000015	0.0012641366920900009	0.00281383567936	0.00129283	0.09486743	0.0089998292748049	1.6714094089e-06	0.13111199999999998	-0.06282700000000002	0.0039472319290000035	0.017190356543999998	-0.00155153	9.435e-05	8.901922499999998e-09	2.4072453409e-06	-0.000650973	0.00039673700000000014	1.5740024716900008e-07	4.2376584672899997e-07	9.01007e-05	-0.0003352013	1.1235991152168999e-07	8.11813614049e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.7461448912459	0.6744012028220823	0.4548169823678713	492447.6518697254	970.605403720984	2.9601793307942903	8.76266167046173	942074.8497323744	757.5440095025044	1.0891637998602164	573872.9263331305	1.1862777829259454	767.3630816069177	584.6261184337299	0.813469	20.510033	0.05893819500000001	0.0253545	-0.0057652956	0.0225774512	-0.0223483476	0.029530047599999998	-0.011369296499999999	0.14635102960000002	0.0114872953	-0.045135872599999995	-0.12721202380000002	-0.0265452838	-0.055196716500000007	0.0103273774	-0.0192429003	0.0719692246	-0.0735699186	0.0764798906	-0.038871035	0.15473607890000002	-0.0747150039	-0.074220486	-0.0463438629	-0.11636949220000001	-0.0591217872	0.0696004043	0.1212355768	-0.0026401114000000002	0.0576337633	-0.0776671926	-0.0064084937	0.0800701513	0.0235292103	0.0517067494	-0.0333155887	0.0653023339	-0.07247010799999999	-0.0637663441	-0.018597098700000002	0.0647122725	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.0385689	-0.014476699999999997	0.00020957484288999987	0.0014875600472100002	-0.0120126	-0.01330543	0.0001770344674849	0.00014430255875999998	0.131098	-1.3999999999986246e-05	1.959999999996149e-10	0.017186685604	-0.00163087	-7.934000000000001e-05	6.2948356000000025e-09	2.6597369569e-06	-0.000342492	0.00030848100000000004	9.516052736100002e-08	1.1730077006399994e-07	0.000325121	0.00023502029999999998	5.5234541412090006e-08	1.05703664641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.4210882163568	-3.3250566748890837	11.056001891224446	487792.01646532	970.6668062726263	0.06140255164234532	0.003770273348190883	942194.0487995005	756.3896241281088	-1.154385374395588	572125.2634886617	1.3326055926184417	765.5413077778778	581.8795819924009	0.76455	19.276628	0.07953942499999997	0.045904	0.0011982184	0.026986541200000002	-0.0188461412	0.0393586346	0.051670160599999994	0.0844581812	-0.0093781955	-0.0365460191	-0.0504439574	-0.039066567999999996	0.0761639363	0.0234622094	0.0708500254	0.1431875649	0.0142980075	-0.028193229500000007	-0.0871628717	0.11926269130000001	-0.1034189874	-0.10759009289999999	-0.0105254883	-0.19984143570000001	-0.0019573935999999998	0.0719462149	0.027814915200000002	-0.0163629283	0.0040010026	-0.027410865299999997	-0.07334587620000001	-0.0041953695	-0.050529606500000004	0.04429111	-0.033858032	0.08887957490000001	-0.16684396529999998	-0.005313821	-0.0353173483	0.0263241252	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.0345416	-0.0040273000000000045	1.6219145290000034e-05	0.00119312213056	-0.017784499999999998	-0.005771899999999997	3.331482960999998e-05	0.00031628844024999994	0.0988416	-0.03225639999999999	0.0010404753409599993	0.00976966189056	-0.00127086	0.00036001	1.296072001e-07	1.6150851395999996e-06	-0.000462664	-0.00012017200000000005	1.4441309584000009e-08	2.1405797689600002e-07	5.5626499999999987e-05	-0.0002694945	7.262728553025e-08	3.0943075022499994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.7675513887527	0.3464631723959428	0.1200367298266608	488276.0908738332	965.3833051231965	-5.283501149429867	27.915384396026727	931964.9258105869	756.7146371542121	0.3250130261033064	572617.0420834309	0.10563346713682853	765.9216039205818	575.0268307834546	0.8377449999999999	21.122087	0.129010405	0.0827528	0.0022281217000000002	0.0313554208	-0.0085472651	0.038260032400000005	0.0673454058	0.025419385699999998	0.0178855048	-0.026733056	-0.0348317429	-0.0364764624	0.1543837406	0.0175183964	0.0033196661	0.07788696469999999	0.0591068479	0.053241941699999996	0.01852851	-0.055577448499999994	0.0911217309	0.010511342199999999	-0.052920814299999994	-0.1737484456	0.0208519649	0.030900215	0.0062705455	0.0086287165	0.006161058499999999	-0.0289867726	-0.1069435295	-0.0561335092	-0.012643901	0.08807436140000001	0.0065860299	-0.007013314200000001	-0.0986136269	-0.05962281780000001	0.042484752	0.00020756580000000002	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.0384539	0.0039123000000000005	1.5306091290000006e-05	0.0014787024252100002	0.00614283	0.02392733	0.0005725171209288997	3.773436040890001e-05	0.0265442	-0.0722974	0.00522691404676	0.0007045945536400001	-0.00100239	0.00026847000000000004	7.207614090000003e-08	1.0047857120999998e-06	-0.000502167	-3.9502999999999984e-05	1.5604870089999984e-09	2.52171695889e-07	0.000325121	0.0002694945	7.262728553025e-08	1.05703664641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.3770848901668	-0.3904664985859654	0.1524640865179837	487730.5526996872	968.650497212202	3.2671920890055617	10.674544146460525	938283.7857494464	756.4945208570981	-0.220116297114032	572283.9600868104	0.04845118425519282	766.1120476637036	572.3312721025973	0.7439819999999999	18.758055	0.09770918	0.048863300000000005	0.0034178483000000003	0.0211344125	-0.008100499799999999	0.0322606829	0.1127857614	0.0829356365	0.0132937125	-0.0207785993	-0.048844194199999996	0.10196998460000001	-0.0044829792	0.023883886899999998	-0.0321018006	0.0473207351	0.029343351299999997	-0.047479882300000005	-0.005848305600000001	-0.09273181189999999	0.09693381050000001	-0.0044976673	-0.0954766891	0.0992316677	0.06502967	0.09708188029999999	-0.0799779178	0.0015495742	0.040170988	0.005559894300000001	0.0783068069	-0.0646628041	0.0611367837	0.0749461176	0.0100038144	0.020465174699999998	-0.0558456288	0.032168759	0.0048925942	-0.022518217799999997	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.0384627	8.79999999999631e-06	7.743999999993506e-11	0.0014793792912899993	-0.0177232	-0.023866030000000003	0.0005695873879609001	0.0003141118182400001	0.0348622	0.008317999999999996	6.918912399999993e-05	0.0012153729888399994	-0.000426173	0.000576217	3.3202603108899997e-07	1.81623425929e-07	-0.000233348	0.000268819	7.2263654761e-08	5.4451289103999994e-08	-0.00014017	-0.000465291	2.16495714681e-07	1.96476289e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.2508671637898	-3.1262177263769217	9.77323727271329	483373.7682920018	959.8947593518567	-8.755737860345334	76.6629454790847	921397.9490311587	755.5855375221422	-0.9089833349559058	570909.5045126246	0.8262507032275604	765.9466270893132	566.7365568302026	0.754648	19.026979	0.04008893	0.0234596	-0.0007384938000000001	0.010512351299999998	0.0198807172	0.0120701856	0.0590094989	-0.025513900699999998	0.0044799949	-0.0020038009	-0.003029385	0.0985734002	-0.0802698419	-0.0080428318	-0.053225275499999995	0.053315829	0.1150944757	-0.06309386480000001	0.023365632799999998	-0.1335064541	0.022713674500000003	0.042937926900000006	0.0447701525	0.0201285277	-0.0263214	0.11456354460000001	-0.0325044725	-0.0067334748	0.0094749827	0.0043682871	0.0775937866	-0.026733808900000003	0.08046638980000001	0.0169758386	0.0655642684	0.1247712223	-0.025324074300000003	0.1117633626	0.011387812800000001	-0.06587899309999999	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.0385266	6.389999999999868e-05	4.083209999999831e-09	0.0014842989075599994	-0.0177037	1.9500000000002154e-05	3.80250000000084e-10	0.00031342099369	0.040715	0.005852800000000004	3.425526784000006e-05	0.001657711225	-0.000202378	0.000223795	5.008420202500001e-08	4.0956854884e-08	-0.000627636	-0.000394288	1.5546302694400002e-07	3.93926948496e-07	-7.519839999999998e-05	6.497160000000003e-05	4.221308806560003e-09	5.654799362559997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
