global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
703.5069158617313	n/a	n/a	494921.980665285	996.623187249662	n/a	n/a	993257.7773636748	749.6880757321195	n/a	562032.2108949282	n/a	774.8534496749687	533.0261171988493	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.01638e-09	n/a	n/a	4.065788304399999e-18	0.0	n/a	n/a	0.0	1.68157e-10	n/a	n/a	2.8276776649000003e-20	0.0	n/a	n/a	0.0	-6.87229e-05	n/a	n/a	4.722836984410001e-09	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.6636307576587	-2.8432851040726064	8.084270183041173	490929.5234665046	969.9083025970599	-26.71488465260211	713.6850620018358	940722.11544671	750.4316310888603	0.7435553567406714	563147.6329386871	0.5528745685377471	772.3280366796829	527.0361061790169	1.224682	20.523502	0.13890541201546305	0.07765599999999999	-5.8180299999999996e-05	0.010801934499999999	-0.0600392308	0.0680152546	-0.1139811708	-0.08813838939999999	0.0321395711	0.1279819783	-0.029529611299999998	-0.013245593100000001	0.0696430195	-0.0437299098	0.042336819299999995	-0.0578873711	0.0445008548	0.0426627142	-0.0319460809	0.09097412490000001	-0.0373914985	0.0536639788	-0.1293681034	0.0649648581	0.1166577791	-0.030782820699999998	0.0197636903	-0.030589395800000002	0.0647977914	-0.0049786921	0.144169142	-0.0843058507	0.03441136	-0.12971196869999999	0.0409843665	-0.1894689977	0.059316771500000004	-0.0188760078	0.0526793666	-0.15902190970000002	0.1402763219	-0.0550978119	-0.047915993600000005	-0.0218477127	0.0506165543	-0.0137467383	0.0050468475	-0.0829862241	0.06840821849999999	-0.031127869500000002	0.0319141731	-0.06467125160000001	0.034499387299999996	-0.08397134070000001	0.0507068916	-0.0871395495	0.026261006899999998	-0.005741416899999999	0.19726793809999998	-0.0062517539	0.10758121080000001	-0.0759811808	0.1972117638	-0.0850607742	0.1283005565	-0.0645274847	0.0481757608	-0.0473666397	0.113144046	-0.1099963427	0.1128608806	0.1128439341	0.1128156919	0.0	1.5859199999999995e-05	1.5857183619999994e-05	2.514502723583961e-10	2.5151422463999993e-10	0.035058099999999995	0.035058099999999995	0.0012290703756099993	0.0012290703756099993	0.0462593	0.046259299831842994	0.0021399228209323497	0.0021399228364900004	-0.000563165	-0.000563165	3.17154817225e-07	3.17154817225e-07	-0.000429304	-0.0003605811	1.3001872967721006e-07	1.8430192441600003e-07	0.000227697	0.000227697	5.184592380900001e-08	5.184592380900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.5823439394763	-3.0812868181823205	9.494328455904128	486621.1265760939	969.4220501204201	-0.4862524766398337	0.23644147103837204	939779.1112596785	750.0515521545133	-0.38007893434689777	562577.3308893945	0.14445999633427342	771.2864123183285	528.5662225417748	1.403403	23.518549	0.15158666094999998	0.0964099	-0.0202579851	0.0182881949	0.0730042866	-0.14712649949999998	0.0308897457	-0.09347027039999999	-0.1270688283	-0.0465628735	0.0118375634	0.0041576674	0.0224701205	0.046383122400000004	-0.03702042	0.1995627438	-0.005392113299999999	-0.0420916109	1.43546e-05	-0.06336603519999999	-0.0943286607	0.0086133158	0.046145282	-0.0119550481	0.0569563765	-0.0673745144	0.0048958562	-0.0398886316	0.0266920356	-0.0512152756	-0.026429221099999997	-0.0629415504	0.0711987084	0.008417906	-0.14030880910000001	-0.0187844804	0.05781263690000001	-0.0436897262	0.059243466900000014	-0.069690103	0.0177542952	0.0020907422	-0.1586676067	0.07686970929999999	0.0437057113	-0.0067749665	0.11009832970000001	0.10391841550000001	0.0380807529	0.0097952398	0.0461541801	0.0935410526	0.0304245114	-0.0098472919	-0.0480459996	-0.0297928715	-0.09737955220000001	0.046768205	0.009333612199999999	0.0102739956	0.0296642698	-0.0906857379	0.024215629500000002	-0.20044575399999998	-0.0043100163	-0.0964899176	0.1032019374	0.010583488500000002	-0.023950018599999998	-0.1543598408	0.1128156919	0.1126632248	0.11240926539999999	0.0	3.57325e-06	-1.2285949999999995e-05	1.5094456740249986e-10	1.27681155625e-11	-0.054352099999999993	-0.0894102	0.00799418386404	0.002954150774409999	0.0462574	-1.8999999999991246e-06	3.609999999996674e-12	0.0021397470547600004	8.694059999999999e-05	0.0006501056	4.2263729115135997e-07	7.558667928359997e-09	-6.38611e-05	0.0003654429	1.3354851316041002e-07	4.07824009321e-09	0.0	-0.000227697	5.184592380900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.63374584175	-0.9485980977262898	0.8998383510099356	485298.57584550796	951.0314606959064	-18.390589424513678	338.2137793810343	904460.8392333894	749.2223968335487	-0.8291553209645599	561334.1999170076	0.6874985462838423	770.1641382185933	523.2254362831735	1.175398	19.697592	0.12342899075	0.0771903	-0.022894488199999997	0.0208943558	0.0059275503	-0.023957719500000002	-0.025647532400000003	0.0382148592	-0.0388222702	-0.0240467621	-0.030362672400000002	-0.0236208794	-0.0175824387	-0.023875437000000003	-1.13517e-05	0.060517519299999996	0.1023231043	0.0094800948	0.0370736978	0.0736484134	-0.0219494691	0.10197023179999999	0.1037565	0.06744512150000001	-0.0839187559	0.0600007912	0.1721742353	0.0323830639	0.0789087984	-0.10653055310000001	0.1128006156	0.0611582815	-0.019875125100000002	0.1181532391	0.0499402794	0.0800044826	0.0703498848	0.054314425199999995	-0.012711909399999999	-0.034205459300000005	0.0573242003	0.1416306782	-0.1032916592	-0.0243276488	-0.0741430311	-0.009101865	-0.0217878519	0.0171688479	0.024426619	-0.0436914264	-0.0142007425	0.0386819823	0.09887543039999999	-0.0006501816	0.0329429515	0.0367305485	-0.21404631030000001	-0.0496602563	0.0679897287	-0.05809890650000001	0.0126975921	-0.0050739991	0.0187970301	-0.0048975272	0.0060512554	-0.017619463999999998	0.0935392327	0.1376110004	-0.0686236964	0.009899031899999999	0.1127253327	0.1123020954	0.1115978766	0.0	2.9279e-05	2.5705750000000007e-05	6.607855830625003e-10	8.572598410000002e-10	0.012803299999999998	0.06715539999999999	0.00450984774916	0.00016392449088999995	0.07720259999999997	0.03094519999999996	0.0009576054030399977	0.005960241446759995	1.21608e-05	-7.47798e-05	5.5920184880400005e-09	1.4788505663999996e-10	-0.00019475400000000005	-0.00013089290000000006	1.7132951270410007e-08	3.792912051600002e-08	0.000300381	0.000300381	9.022874516100001e-08	9.022874516100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.2551391929843	-1.3786066487657536	1.9005562920211416	483379.708574256	952.2325911062047	1.2011304102983331	1.442714262543442	906746.9075648364	749.3890148999318	0.16661806638308008	561583.8956526902	0.027761580045236482	769.7064717723157	502.4766979038595	1.1849610000000002	19.857853	0.11763572100000005	0.07195	-0.0570205323	-0.0524531252	0.0325536581	0.0131046062	0.0857550356	0.009919105400000001	-0.0602152234	-0.0704826593	-0.0673762509	-0.0315144981	-0.0056966599	-0.001927308	-0.0372565959	0.0897145	-0.0579532473	-0.027368349	0.0271806909	-0.0651291315	-0.1188327684	0.10953068099999999	-0.1031849884	-0.043207727	0.0980853799	0.0349324111	0.1044752951	-0.0146280455	-0.0490831498	-0.0170707711	0.0576997179	-0.0773758264	-0.08798505359999999	0.18841431879999998	-0.07833692889999999	0.05686358320000001	-0.09389459480000001	-0.02469285	-0.0873591548	-0.0336145624	0.07668024650000001	-0.0761501476	0.09522495859999999	0.06440044019999999	-0.0157264649	-0.017869338000000002	0.015255036599999999	0.0756167829	0.025463448	0.0662756985	0.049169913499999995	0.0764120608	-0.0561080637	-0.032977572000000004	-0.0774092658	-0.0429738166	-0.070239493	0.0066922347	0.13909235949999998	0.1371517055	-0.051251152300000005	-0.0694935512	-0.0450263123	0.0103582012	0.0119084621	0.0980576298	-0.1393515932	0.1195207036	-0.0339186278	0.053679248	0.1125898391	0.1117611244	0.1103844485	0.0	0.00797276	0.007943481	6.309889039736101e-05	6.356490201760001e-05	-0.05143240000000001	-0.06423569999999999	0.0041262251544900005	0.002645291769760001	0.100181	0.022978400000000024	0.0005280068665600012	0.010036232760999998	-0.000149388	-0.0001615488	2.6098014781439997e-08	2.2316774544e-08	5.61401e-24	0.00019475400000000005	3.792912051600002e-08	3.15171082801e-47	0.000207121	-9.326e-05	8.6974276e-09	4.2899108641000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.0160473477721	1.7609081547877847	3.1007975295981223	485831.3702603117	950.6303076949339	-1.6022834112708324	2.567312130033696	903697.9819081648	749.7509820030573	0.36196710312549385	562126.5350145487	0.1310201837450619	770.7223125596444	514.2644747206091	1.044123	17.497654	0.1248171442	0.0700409	-0.0294924358	0.0160279784	-0.049996883	0.1277447143	0.0340689372	0.054346330400000004	0.1074767619	0.0326623983	-0.06149038900000001	-0.0217127299	-0.0234600882	-0.0082329818	0.0620617785	-0.1323295928	0.0414553029	0.0603494556	0.1152589858	-0.0884516717	-0.0385152612	-0.000325059	0.0305970804	0.0945802547	-0.0200637916	-0.0017590783	0.05833871700000001	-0.0742243217	0.0758768886	0.0345424965	-0.022550094700000002	-0.1574939306	0.04581896059999999	-0.10101057220000001	-0.0626284751	-0.0531626278	-0.0982942454	-0.0280590548	0.0808879703	0.0624825482	-0.1261389597	0.054360188600000005	-0.0633287063	-0.12037667939999999	-0.09253717859999999	0.003250742	-0.10142527650000001	-0.0662243069	-0.012777256499999999	-0.0387560515	-0.0288165182	-0.0024840197	0.021492130699999997	0.0340027552	0.001129909	-0.0004454533	-0.0090081686	0.0709358531	0.1632941406	0.0585824197	0.0671339662	0.1154258372	0.023511145499999997	-0.0484264682	-0.11656354220000001	0.0903880405	0.08782581449999999	-0.1320423529	0.045522869699999996	-0.0510609704	0.11240926539999999	0.111041178	0.1087733526	0.0	1.08158e-05	-0.007961944200000001	6.339255544391366e-05	1.1698152963999997e-10	-0.0193688	0.03206360000000001	0.0010280744449600008	0.00037515041344	0.0401357	-0.0600453	0.00360543805209	0.0016108744144899998	-0.000153708	-4.319999999999987e-06	1.8662399999999877e-11	2.3626149264e-08	-0.000247832	-0.000247832	6.142070022400001e-08	6.142070022400001e-08	0.000449895	0.000242774	5.893921507600001e-08	2.02405511025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.697142261751	0.6810949139788818	0.4638902818479004	486781.302320214	952.9078829653612	2.277575270427292	5.187349112461951	908033.4334175264	749.7152973832108	-0.035684619846506394	562073.0271303962	0.001273392093589678	770.1525436176029	522.4159963631485	1.055517	17.688602	0.05750499420000001	0.0376454	-0.0199720912	-0.0071376415	0.0304144177	-0.0576297379	-0.055436617300000005	0.0169194081	-0.06286268889999999	-0.0052372098	0.0045003796999999995	-0.0481633654	-0.0022318105	-0.0486950867	-0.0038082923999999997	-0.013486383999999999	-0.0413771648	-0.052671240700000004	-0.0510845819	-0.0016440535	-0.14339557890000001	-0.0392886073	-0.08854658439999999	-0.0986176	-0.029792222200000006	0.1451299283	0.109093321	0.0035815554	0.1039721674	0.0022321875	-0.0889444525	0.020209931100000002	-0.0630113633	-0.09976105269999999	0.0623139979	-0.023100109	-0.0805153791	-0.0663085168	0.2073261316	0.0107707209	0.0667652524	-0.0173830847	-0.0808925134	-0.1104312269	-0.0048031304	-0.047225545199999996	0.025193742	0.0262642648	0.0335422577	0.0172505337	0.0463351672	-0.07395042240000001	-0.0736701297	-0.0268041456	0.006773213399999999	-0.091204221	0.0022863791	-0.048459869	0.14286164939999998	0.0170831299	-0.12363583449999999	-0.1069806856	-0.0219145792	0.08356051980000001	0.0080039962	0.0091634635	-0.0063685991	-0.20917728370000002	0.0144377923	0.002080209	0.11218368390000001	0.1101434092	0.1067703929	0.0	0.00836616	0.0083553442	6.981177670047364e-05	6.999263314559997e-05	-0.0243472	-0.004978400000000001	2.478446656000001e-05	0.0005927861478400001	0.069512	0.029376300000000008	0.0008629670016900004	0.004831918144	-0.000366266	-0.000212558	4.518090336399999e-08	1.3415078275599999e-07	-0.00016449099999999998	8.334100000000004e-05	6.945722281000008e-09	2.7057289080999995e-08	0.000449895	0.0	0.0	2.02405511025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.1588906936537	-0.5382515680972801	0.289714750559181	486030.51887320576	947.6579650634567	-5.249917901904496	27.561637976737305	898055.6187482118	749.532615847471	-0.18268153573978907	561799.1422191525	0.03337254350024784	770.1775905180849	515.7341618935669	1.053321	17.651796	0.10790676	0.0632519	-0.024634866600000003	0.0632320047	-0.0618293929	0.0497829642	0.0532729044	0.0604870222	0.0631235796	0.0182242075	-0.050237424800000006	-0.026584590499999998	-0.012015685900000002	0.004312003	0.049190229800000006	-0.0554776515	-0.0203805674	-0.0085979358	0.10724688199999999	-0.0431692447	-0.0043967756	-0.025662508599999998	0.052969244900000004	0.10810758179999999	0.1287896432	0.0534058258	0.08615961359999999	-0.0173993276	0.0288192567	-0.028186040099999997	-0.051152492300000005	-0.1078349609	-0.0472497093	-0.0565579661	-0.04137225	-0.046014019100000005	0.0780105733	0.0788544487	-0.0252208142	0.0315934245	0.020455058999999998	0.0458162999	0.09324777949999999	-0.1594312325	0.059224760999999994	0.0023263439	-0.0837757142	-0.0406580031	-0.0056759982	-0.0450347124	-0.05205757019999999	0.07620285339999999	0.0020144235999999998	0.011541459399999999	-0.10238023449999999	-0.0019725810999999998	-0.012648423600000002	0.0577568574	0.1275541159	0.04733183480000002	-0.0031857404	0.07817114480000001	0.10010301320000001	-0.0019210082000000002	-0.07352168690000001	0.0724329334	0.025240827200000003	0.007539439399999999	0.0474797578	0.0984689028	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	0.007587649999999999	-0.0007785100000000005	6.060778201000006e-07	5.757243252249998e-05	-0.0514147	-0.027067499999999998	0.0007326495562499997	0.0026434713760899995	0.0380179	-0.031494100000000004	0.0009918783348100003	0.00144536072041	0.000252558	0.000618824	3.8294314297600004e-07	6.3785543364e-08	-0.00022321	-5.8719000000000025e-05	3.447920961000002e-09	4.98227041e-08	0.000156105	-0.00029379000000000005	8.631256410000003e-08	2.4368771025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.2922341674415	1.133343473787818	1.2844674295774379	487612.04429855704	952.6292986121796	4.971333548722897	24.71415725265778	907502.5805743331	750.3069505364357	0.7743346889646999	562960.5200232854	0.5995942105340587	770.7437401509775	522.5616877681706	1.0482129999999998	17.566202	0.09663001134000004	0.0601398	-0.018928439499999998	-0.0268892365	0.0321021187	-0.0097693802	-0.06054551900000001	0.0195476627	-0.0357542966	-0.0533874081	-0.021476631	0.0055496645999999995	0.0179373747	-0.009627716	0.0456636229	-0.0031356344	0.0149927948	0.0755213223	-0.1225871723	-0.0082653309	0.045387646399999995	-0.08819657439999999	0.0802763767	-0.0324374463	0.09363901210000004	0.18197378309999998	-0.1233652292	-0.045170614500000004	0.056854599400000004	0.0061886081	0.0061995612	0.013410048899999999	0.0395611037	-0.064172852	0.0515955267	-0.10355751560000001	0.057736169299999994	0.0406735414	-0.1077981648	-0.0930265071	-0.1444744791	-0.1235379274	-0.1198069153	-0.0232059282	0.025248074300000003	-0.002416823	0.019015564	0.0051055034	0.0004675385	0.0010568781	0.0697927605	-0.014452246399999999	0.0442530407	-0.0081562714	-0.0604235282	-0.0015065257000000001	-0.0144004358	0.10826258710000004	-0.0903228625	-0.0084410462	-0.007653705	-0.0191890372	0.07828896769999999	0.09054022380000001	-0.0115042776	0.1329606323	0.0332803687	-0.1420706702	0.027225623100000002	-0.0510701093	0.1115978766	0.1078204375	0.1016191316	0.0	-2.87634e-06	-0.007590526339999999	5.7616090118233776e-05	8.2733317956e-12	0.00583867	0.05725336999999999	0.003277948376356899	3.40900673689e-05	0.038087	6.910000000000249e-05	4.774810000000345e-09	0.001450619569	-8.112929999999998e-05	-0.00033368730000000004	1.1134721418129e-07	6.581963318489997e-09	-0.0	0.00022321	4.98227041e-08	0.0	0.000233548	7.744299999999997e-05	5.997418248999997e-09	5.4544668303999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.4243974299902	-0.8678367374512845	0.7531406028700898	486400.790130585	952.114891333888	-0.5144072782916282	0.26461484795940066	906522.7662997412	750.7887468086226	0.4817962721868979	563683.742334462	0.2321276478931915	770.6424955826602	513.1518514406004	1.300976	21.802048000000006	0.20618423134	0.110109	-0.0447859787	0.0678596372	-0.09803445390000001	0.0219056549	0.0592218576	0.0452640496	0.0142399126	0.0852119721	-0.0596248003	-0.018077031299999997	0.1009814925	-0.0291314977	-0.0169137173	-0.0139695605	-0.0347304563	0.0074207556000000004	0.1516943299	0.02856734	-0.1166322756	0.0281566808	0.0344350632	0.1198905309	0.0075673308	0.0359093901	0.0054193984999999995	0.148291483	0.0033926409000000005	0.019229670600000002	-0.0054702176000000005	-0.0651791937	-0.065848776	0.022488449700000003	0.0308853654	-0.0434734503	-0.1540386659	-0.0003375871	-0.13061281	0.0619510176	-0.043400491900000004	-0.011330028999999998	0.013560669099999999	-0.051055171399999995	0.043245698	-0.0259996786	-0.0308311669	-0.0926301934	0.0485052871	0.0115496451	-0.0725238877	0.1256481987	0.0066086429	-0.056602144800000004	0.0291982891	-0.0415439654	0.0498813418	-0.043685891799999994	0.07378754	-0.0175634096	-0.0879674232	0.0347966716	0.08547702119999999	-0.0037273053000000003	-0.0006286473000000001	0.0255521049	0.0342420677	0.0423987755	0.0810011227	-0.0417692867	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	0.040936400000000005	0.04093927634	0.0016760243472428839	0.0016757888449600005	-0.0514692	-0.05730787	0.0032841919639369	0.00264907854864	0.113156	0.07506900000000001	0.005635354761	0.012804280335999998	-0.000282428	-0.00020129869999999998	4.052116662169e-08	7.976557518400001e-08	-0.000383757	-0.000383757	1.47269435049e-07	1.47269435049e-07	0.000161242	-7.230599999999998e-05	5.228157635999997e-09	2.5998982564e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
