global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
707.720815035564	n/a	n/a	500868.752034603	982.995893607034	n/a	n/a	966280.9268482913	752.5335262217384	n/a	566306.7080877238	n/a	773.038376001573	572.4636250959504	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.01	n/a	n/a	0.0001	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.8165749107287	-3.904240124835268	15.243090952373715	495357.77111906937	959.4691836574596	-23.526709949574407	553.5060810514036	920581.114388312	751.8398462426233	-0.6936799791151316	565263.1543981314	0.4811919134251694	769.5137734917877	574.9041629679167	0.849608	24.659925	0.10845539	0.0728821	-0.060175145599999987	-0.0873296757	-0.0955382737	-0.0184001306	0.08436091230000001	-0.0526383826	0.0261359358	-0.1225014743	0.0851619665	-0.0340092742	0.079832556	-0.0035041868	0.0813897275	-0.0056547738	0.0259680734	-0.0585449926	0.0465832392	0.0314140981	-0.12549970400000002	0.0887729356	-0.0123276368	0.0042254652	-0.0319014912	0.1321802846	-0.0064835764	0.13453467449999998	-0.1061830723	0.0635674131	-0.0305885979	0.0402934715	-0.1050036586	0.012355446899999999	-0.0821375401	0.0648946985	-0.0750179191	0.0751813641	-0.04636287	0.0434724515	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.0189594	-0.028959400000000007	0.0008386468483600003	0.00035945884836000003	0.00496929	0.00496929	2.46938431041e-05	2.46938431041e-05	0.0632144	0.0632144	0.00399606036736	0.00399606036736	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.000226246	-0.000226246	5.118725251599999e-08	5.118725251599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699.883360497549	-3.9332144131797118	15.470175620044627	489836.71830134216	949.8860417360652	-9.583141921394374	91.83660908558622	902283.4922850095	751.0755247592799	-0.7643214833433376	564114.4438924277	0.5841873299001599	767.1240100399021	565.3505300166395	1.014094	29.434149	0.028759139999999992	0.0175294	-0.08704436230000001	-0.07352740740000001	-0.0816929381	0.032697232799999996	0.0623014946	-0.11225688980000001	-0.0252797928	-0.1400351641	0.0379456484	-0.0301664382	0.0319075891	0.0612393436	-0.0274931478	-0.045757525099999995	0.011668401200000001	-0.0920439918	0.014265148899999996	-0.0171511369	-0.1380494386	0.07133007549999999	0.0315286154	-0.0653210803	-0.0604444362	0.1344280191	0.0916688016	-0.0541135085	-0.11805551130000001	0.010333418	-0.06034293440000001	0.0155427599	0.040806042	-0.023538817000000004	-0.0345223045	0.0216734591	-0.096599089	-0.0725213774	0.0018222237	0.0612808125	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.020172	-0.0012125999999999975	1.4703987599999944e-06	0.000406909584	0.0	-0.00496929	2.46938431041e-05	0.0	0.0632216	7.199999999998874e-06	5.1839999999983785e-11	0.0039969707065600005	0.0	0.0	0.0	0.0	-0.000225155	-0.000225155	5.0694774025e-08	5.0694774025e-08	0.0	0.000226246	5.118725251599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.3830034531846	-2.5003570443643643	6.251785349302497	486343.05350538454	942.41503201675	-7.471009719315134	55.81598622610121	888146.092571132	753.139747882445	2.0642231231651067	567219.4798404329	4.2610171022095065	770.3863174596165	552.8842025070568	1.388105	40.289829	0.125741785	0.0803197	-0.0392052579	-0.0765460619	-0.1070814026	0.0438555974	0.09015328800000001	-0.0768365452	0.11510172699999999	-0.083672743	0.11708778	-0.026276257400000003	0.0992668624	0.0008575955999999999	0.1043104265	-0.016745403500000002	0.1128866301	-0.0720923397	0.0201599303	0.018670853799999998	-0.20546934149999999	0.0430640548	-0.0487895699	0.0308832497	-0.1673202217	0.0382324961	0.0622217852	0.2264786355	-0.0852787376	0.1037587958	-0.0147994988	0.0453368308	-0.17537143579999998	0.0789860167	-0.1280561485	0.0093451426	-0.0184903714	-0.0101290739	-0.0710351625	0.0351835948	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.018636700000000003	0.0388087	0.0015061151956900002	0.00034732658689000015	-0.0127433	-0.0127433	0.00016239169488999996	0.00016239169488999996	0.131187	0.0679654	0.004619295597159999	0.017210028969	0.0	0.0	0.0	0.0	-0.000191636	3.3519e-05	1.1235233609999999e-09	3.6724356496e-08	9.09687e-05	9.09687e-05	8.275304379690002e-09	8.275304379690002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.5622565518677	-3.8207469013169657	14.598106883923194	481028.60371331865	1010.7891390565076	68.37410703975752	4675.018513484219	1021694.6836345958	754.082088133377	0.9423402509320341	568639.7956435942	0.8880051485266488	784.1833720425734	489.6660361809256	3.321754	96.414116	2.530655125	1.88876	0.014724001200000001	0.2634102144	0.308844034	-0.3291640563	-0.40596340119999996	-0.1593531963	0.21158429199999998	0.2333958455	-0.1305614106	-0.3517223441	0.0661732336	-0.3383526125	0.17159702010000005	0.4378890321	-0.2491252393	-0.3497779521	0.021015866	-0.17143100379999998	0.2765931994	0.0759796971	-0.0611284579	0.027581949300000002	-0.017896431	0.05753801450000001	-0.0776246972	-0.0076219328	0.4048030887	-0.1223591994	-0.1670486408	0.1995691798	-0.16284021640000002	0.3169544464	-0.0751728955	0.5593157486	0.09700342640000001	0.17900597420000006	0.1553935849	-0.0255590124	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.275582	-0.2942187	0.08656464342969	0.075945438724	-0.00929566	0.0034476399999999983	1.1886221569599988e-05	8.640929483560002e-05	-0.797265	-0.928452	0.8620231163040001	0.635631480225	0.0226504	0.0226504	0.00051304062016	0.00051304062016	0.000608761	0.000800397	6.406353576090001e-07	3.70589955121e-07	-0.00254897	-0.0026399387	6.969276339757691e-06	6.4972480608999984e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.4096300593898	13.847373507522091	191.74975305682472	500428.38470076275	955.4857425631695	-55.303396493338035	3058.465663699353	912953.0042414914	756.2957033436809	2.2136152103038285	571983.1908961129	4.9000922992884615	770.3115251796411	567.5297697224328	3.852788	111.8274	2.31386846	1.72497	-0.0693308712	-0.0335436647	-0.0434479942	0.0305692808	0.0647316549	0.0299081656	-0.13376313509999999	-0.0075930578000000006	0.1132310258	0.1707054452	-0.0722712884	0.1055618217	-0.0344735036	-0.0079229615	-0.0063839154000000006	0.055731181399999996	0.081828274	-0.0220063325	0.18384181670000002	-0.1919749675	-0.153707473	0.1851873846	0.1103448741	-0.1344587017	-0.1416705832	-0.0146379778	-0.07327108610000001	0.0820956413	0.0412040255	-0.1623947023	0.08796999949999999	-0.1150037659	0.022187026600000003	-0.0656376739	0.0850900441	0.059163592599999995	0.0748783502	-0.053627193499999996	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.08569269999999997	0.18988930000000004	0.03605794625449001	0.007343238833289994	0.13346	0.14275566	0.0203791784620356	0.0178115716	-0.032275200000000004	0.7649897999999999	0.5852093941040399	0.0010416885350400002	0.000207341	-0.022443058999999998	0.0005036908972774809	4.2990290281e-08	0.000752073	0.00014331200000000004	2.053832934400001e-08	5.65613797329e-07	-0.0008106669999999999	0.001738303	3.0216973198089994e-06	6.571809848889999e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.5342511293436	-10.875378930046168	118.27386687209213	485159.96299631544	933.8663125824704	-21.619429980699124	467.3997526903521	872106.2897763803	751.8702144701729	-4.425488873508017	565308.8194074237	19.58495176954325	767.162254608895	542.2192073554736	1.534889	44.55024	0.4297704000000001	0.250419	-0.0205212629	-0.0071381677	0.048042426	0.1143711185	-0.0179980437	0.047868903899999996	0.0292720323	-0.0645008999	-0.0204428891	-0.0298560868	-0.0115301522	-0.0060776131	0.0317546638	-0.0286610279	-0.0453409735	0.10591737220000001	-0.083221847	0.143863791	-0.10108963189999999	0.2593183804	0.0069384978	0.015496214	0.1192636234	-0.0703404532	-0.0420321476	-0.1143203969	-0.0505268713	-0.0492400905	-0.033247420699999995	0.0208732571	-0.0769205963	-0.049059669800000004	0.036519277200000005	-0.0475244283	0.0973990923	0.062220585099999996	-0.207800951	0.011190771200000001	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.0883887	-0.002696000000000032	7.268416000000171e-06	0.007812562287689999	-0.0318272	-0.1652872	0.02731985848384	0.00101297065984	-0.181734	-0.14945879999999998	0.02233793289743999	0.033027246755999995	0.0014843	0.001276959	1.6306242876809999e-06	2.2031464900000004e-06	-0.000105937	-0.00085801	7.361811601e-07	1.1222647969000005e-08	-0.000922266	-0.0001115990000000001	1.2454336801000022e-08	8.50574574756e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710.3647276326303	13.830476503286716	191.282080307966	504618.04626458103	975.270037954744	41.40372537227359	1714.2684747026515	951151.6469322478	754.589585842874	2.7193713727011755	569405.4430625201	7.394980662666676	774.8635099506596	592.5833888926547	2.49582	72.441315	0.91489495	0.782428	0.11029282650000001	0.1708202293	0.0960169874	-0.08940676	-0.2088059301	0.17128730690000002	0.0482391673	0.12224382240000001	-0.1350444226	-0.14345517970000002	-0.1438036499	-0.0180500702	-0.1136610214	0.0289644218	-0.38988500909999996	0.2765594013	0.1169545849	0.11644359119999999	-0.2917137958	0.0451457133	0.1411768412	0.0948355586	-0.10418144720000001	-0.1477156755	0.027078587	-0.0255820373	0.20305448010000002	-0.1395231351	-0.1498319975	0.0479709938	0.1949430677	-0.1352059879	0.2254121235	0.0812901679	0.20754140079999997	0.0781917798	-0.05557655190000002	0.2310041909	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.108552	-0.0201633	0.0004065586668899998	0.011783536704	-0.0447847	-0.012957499999999995	0.00016789680624999993	0.00200566935409	-0.90555	-0.723816	0.523909601856	0.8200208025	0.00369936	0.00221506	4.9064908036e-06	1.36852644096e-05	-0.0008609860000000001	-0.0007550489999999999	5.700989924010001e-07	7.412968921960002e-07	-0.00111132	-0.000189054	3.5741414916000006e-08	1.2350321424e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.9439086439563	-8.420818988674	70.91019244001261	492725.2508823549	944.9287396283656	-30.341298326378364	920.5943841302907	892890.3229756516	752.9221633416869	-1.6674225011871613	566891.784051126	2.7802977974652494	768.2984642059565	566.3426180540279	1.7020939999999998	49.403385	0.6921034000000001	0.563828	0.0687072903	0.050712285999999995	0.1322811	0.08432985900000001	-0.097268483	0.1117624197	-0.06152521740000001	0.030812589700000007	-0.118798284	-0.0636414919	-0.1530852559	-0.0323022169	-0.1423474457	0.1090140478	-0.1412496176	0.2179061301	-0.0912751634	0.023004060099999998	0.0084978918	-0.103282901	0.0764536269	0.1326876045	-0.0502880715	-0.0733287812	0.0089156521	0.09402010429999999	0.0418379023	-0.1374070621	-0.05319916190000002	0.0025310617	0.0941630325	-0.024409784500000004	0.0904870217	-0.047547463899999996	0.2804729235	-0.0020289482999999997	-0.0941837079	0.057603366600000004	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.101288	0.0072639999999999936	5.27656959999999e-05	0.010259258944	0.0320007	0.07678539999999999	0.005895997653160001	0.00102404480049	-0.356581	0.5489689999999999	0.301366962961	0.12715000956099998	0.00328489	-0.00041447000000000017	1.717853809000001e-07	1.07905023121e-05	-0.0005419859999999999	0.00031900000000000016	1.017610000000001e-07	2.9374882419599995e-07	-0.00155955	-0.00044823	2.009101329e-07	2.4321962025000003e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.9415368715905	5.997628227634209	35.971544356914656	501181.2196281096	970.4338587944547	25.50511916608912	650.5111036764064	941741.8742946958	753.9497305538063	1.0275672121193793	568440.1962021571	1.0558943754227934	769.9663451021628	572.6997684386638	1.876391	54.46236	0.5478533999999999	0.367945	-0.048559467	-0.1059322446	-0.062229310999999995	-0.0747967014	0.1926744245	-0.0863572465	-0.13325125599999998	-0.0537229586	0.030590176400000002	0.10388083640000001	-0.0079010499	0.10499417609999999	0.023927490899999997	0.0350777011	-0.0607993279	0.021240864300000002	-0.0416144409	-0.0270455283	0.111212689	-0.0584611866	0.0801099936	0.09332241599999999	0.0662862879	0.0931070056	-0.071517	-0.002014278	-0.1066592542	0.0877111741	0.11988886	-0.044142255400000004	0.0468476075	-0.06814563629999999	-0.0638243507	0.0581557522	-0.013305411999999999	-0.0469304179	0.1013720438	0.06818641730000001	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0624386	0.038849400000000006	0.0015092758803600006	0.00389857876996	0.110626	0.07862530000000001	0.0061819378000900005	0.012238111876	-0.06336169999999999	0.2932193	0.08597755789248998	0.004014705026889999	0.00120146	-0.00208343	4.3406805649e-06	1.4435061315999995e-06	-0.0006741439999999999	-0.00013215799999999995	1.7465736963999986e-08	4.5447013273599997e-07	-0.00103195	0.0005276	2.7836176000000004e-07	1.0649208025e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
