global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
675.5179939417086	n/a	n/a	456324.56013903033	1045.502591074031	n/a	1093075.6679425123	n/a	712.4694649383104	n/a	n/a	507612.73846948217	762.7787021282268	637.7507686791649	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671.7548558968067	-3.763138044901893	14.161207944988046	451254.58642093954	1024.2544615646018	-21.24812950942919	1049097.2020349924	451.4830076494756	713.2233187081218	0.7538537698114851	0.5682955062589876	508687.5023490272	759.5657014804674	636.585175999513	1.396687	21.471394	0.08857366599999998	0.0613239	-0.08166172049999999	0.09928462460000001	-0.0457563842	0.07450422599999999	0.0413074477	-0.1595667508	0.097205955	-0.0714271475	0.2770239659	-0.099358799	-0.1463504685	0.0465536638	0.028254515	-0.037206266099999996	-0.0305658325	-0.09170336609999999	-0.007785666899999998	0.0279055888	-0.058640981399999986	0.0303140082	-0.1004485909	0.0174023373	-0.0781095356	0.0306198234	-0.0424957671	0.0699923975	-0.026337713199999998	0.0499510201	-0.0248484527	0.0563331458	-0.08926841640000001	0.07201755110000001	-0.024883711200000002	0.17161539350000002	-0.0614984034	0.0775717005	-0.056212504100000005	0.0610833912	-0.0297806025	0.0090182739	-0.0676539327	0.0487463407	-0.085759031	0.0969852523	-0.058384118099999986	0.025078882200000003	-0.1606550993	-0.1913107918	-0.0090715295	0.0050181771	-0.008804314799999999	0.025754702999999997	-0.071133411	0.0800608672	-0.09509609699999999	0.1912631134	-0.151332755	0.1375656283	-0.0244150266	0.2058435234	-0.061401369500000004	0.034085448399999996	-0.002275043	0.1832644042	-0.0703033525	-0.0314729604	-0.2046675938	0.0017664392000000001	-0.1300432241	0.08825750210000001	-0.12177160460000001	0.0032599634000000004	-0.0986094381	0.0237383173	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0	0.0	0.0	0.0	0.0504958	0.0504958	0.00254982581764	0.00254982581764	0.000236766	0.000236766	5.6058138755999996e-08	5.6058138755999996e-08	-0.000756822	-0.000756822	5.72779539684e-07	5.72779539684e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
670.4168481676161	-1.3380077291906218	1.7902646833738445	449458.7503070004	1002.7685599772528	-21.485901587348962	1005544.7848788535	461.64396702124463	711.6203752591119	-1.6029434490098993	2.569427700723752	506403.5584839193	753.7053245970233	633.3475756853877	1.191165	18.311892	0.06574133550528	0.043596800000000005	-0.1220262339	0.010125981	0.0386111052	0.0540809884	0.0065929437	0.0306080842	0.0341736777	0.12048465859999999	0.10955184	0.0480361719	-0.046101565	-0.1013429888	-0.0533256045	-0.0269335942	0.0125147607	-0.058427592699999996	0.0418931609	-0.046197113399999996	0.0127272601	0.0508047608	7.71002e-05	0.0392966988	-0.040563488700000004	-0.060501781500000004	-0.0205149456	-0.057901342599999996	-0.006752384399999999	0.099443622	0.072031537	-0.0373459937	-0.1315098476	0.0261472161	0.0860201975	0.053482209800000007	0.0368141358	-0.25208880920000004	-0.2027976671	0.0916996696	-0.064093814	0.0581287888	0.0944539361	0.1133370432	-0.023986624900000003	-0.09586344029999999	-0.0276577955	-0.0099189795	-0.17042054140000001	-0.029975014700000007	0.09719331640000001	0.0847377667	-0.07713606440000001	0.0150187431	0.050476741299999996	0.0501051222	-0.0967273664	0.093703168	-0.029322914300000006	0.1587250489	-0.10134852470000001	0.0316400486	-0.0403156634	0.1101638382	0.0220577279	0.0915499585	-0.0674430076	0.081380835	-0.1396534159	-0.11693749769999999	-0.0253406725	0.19543973280000002	-0.14172130900000002	0.03444416	-0.102710081	-0.1535480027	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	1.50528e-09	1.50528e-09	2.2658678784e-18	2.2658678784e-18	0.06908710000000001	0.01859130000000001	0.00034563643569000043	0.004773027386410002	0.0409319	0.040695134	0.0016754204376099998	0.001656093931277956	-0.000627724	0.00012909800000000002	1.6666293604000007e-08	3.94037420176e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
670.1801133802485	-0.2367347873675953	0.05604335954998058	449141.38437036274	998.0597576495401	-4.708802327712874	996123.2798394584	22.172819361474186	711.0187045853204	-0.6016706737915456	0.3620075997007725	505547.5982701871	752.1450323361508	609.249382531867	1.2978980000000002	19.952702	0.11878018849471995	0.0628029	-0.0690755167	-0.1218724265	-0.028491385	-0.0379144487	-0.060438890700000004	0.1058416789	0.012276413500000001	0.0297297342	0.0482594698	0.12474956279999999	-0.0125569249	-0.0313798896	-0.0794172743	-0.0293999611	-0.0190552529	-0.1017512809	-0.11026521140000001	0.0116940176	-0.0484702104	0.0768182382	0.0269598129	0.0484749363	-0.0547020841	-0.028673070800000002	0.0644090708	-0.13253599289999998	-0.058330158300000004	0.053243739000000005	0.048810159299999996	-0.0737599465	-0.09637909130000001	0.0373778928	-0.0215592218	-0.040684136600000004	-0.0462311383	0.060470050199999986	-0.013498781699999999	-0.0869949416	0.08529009929999999	0.1724965047	-0.0575734082	-0.0848832653	0.0736666696	-0.0115645234	-0.0345957974	-0.0363442543	0.0023178872	0.0862480308	0.0652057511	0.027297095	-0.0611623159	-0.0216659802	0.0220107975	0.085800665	-0.079899462	0.025406995800000002	-0.0301909497	0.057029605899999995	-0.0723637805	0.0671409231	0.0105251124	0.0809071259	0.0205403601	0.058046095	-0.045480885	0.1717210928	0.0767231475	0.0168196531	-0.048752638200000004	-0.0231188825	0.0531506737	0.0894645927	-0.0408837354	-0.0332492615	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.00336904	0.00336903849472	1.1350420378905204e-05	1.1350430521599996e-05	0.027735400000000004	-0.041351700000000005	0.0017099630928900005	0.0007692524131600002	0.0914996	0.05056770000000002	0.008372176800160003	0.0025570922832900012	-0.000308191	0.000319533	1.0210133808899999e-07	9.498169248099998e-08	-0.0	0.0	0.0	0.0	0.000150302	0.000150302	2.2590691204e-08	2.2590691204e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671.3878404740564	1.2077270938078757	1.4586047331176168	450761.63233641704	997.631908706962	-0.4278489425779526	995269.4252702963	0.18305471766507214	712.4059743320528	1.387269746732386	1.9245173501989383	507522.2722640014	754.6528099270639	626.565758552315	1.089573	16.750104999999998	0.16469983000000002	0.080991	-0.031428956	-0.0925927713	-0.0176055378	-0.0915812175	0.0841539359	0.0026055491	0.07225918049999999	-0.0184076555	-0.0912009624	0.0317429333	-0.0014527014000000002	0.01747471	0.0096988198	-0.0379348631	-0.1358443745	-0.0022441512	-0.044242486	0.0004694203	-0.0484103775	0.0230409539	0.1061808067	-0.0695109421	-0.046346291799999995	-0.0665995325	-0.0931438364	-0.021455979	0.1193045398	-0.0069047412	-0.093738412	0.027536997999999997	0.0570232806	-0.0565257911	0.028301299199999998	-0.0694513694	-0.057567728099999986	-0.0246460084	-0.0396286129	-0.19705432190000002	-0.0542964769	0.0010422442	-0.049801105400000004	-0.14931601220000001	0.011549265800000002	0.1001491811	-0.114177171	0.0435092392	-0.0483622599	-0.0060017454	0.0546891415	-0.024124769700000003	0.0769057359	-0.1124224415	-0.0410713407	0.029693902799999998	-0.08517837800000001	-0.0216905685	-0.010459428	-0.0720368596	0.0492020887	-0.0674672557	0.0017465416	-0.0462089495	-0.1359415386	0.0775862363	-0.04565722059999999	-0.03538106	0.0018897516	-0.0265303711	-0.0900426381	-0.0413403456	-0.055070097	0.0998210464	0.0967496533	-0.113618915	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0120919	-0.01546094	0.0002390406656836	0.00014621404560999994	0.0990599	0.07132449999999999	0.005087184300249997	0.00981286378801	0.05848380000000001	-0.033015800000000005	0.0034203548624400014	0.0010900430496400004	-0.000993579	-0.0006853879999999999	4.697567105439998e-07	9.871992292409996e-07	-6.22818e-05	-6.22818e-05	3.87902261124e-09	3.87902261124e-09	0.0	-0.000150302	0.0	2.2590691204e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671.839639540162	0.4517990661056501	0.2041223961339376	451368.50125745474	998.4548711320932	0.8229624251312089	996912.1296874048	0.6772671531778406	712.5398228958571	0.1338485638043494	0.01791543803248699	507712.99921245937	754.5613368227437	621.622419124571	1.124474	17.286644	0.07964661	0.0421566	0.0706935533	-0.030380512999999998	-0.10609333550000001	-0.0470897992	-0.0430500251	0.0340257732	0.034712040699999995	-0.0605664587	-0.0506809946	0.0496127947	0.0624705579	0.0504148903	0.0643917819	-0.0670909022	0.053987682300000006	0.0688465845	0.062774656	0.1212799567	-0.0283918937	0.0028776758	0.08567568390000001	-0.0348450638	0.0200696798	-0.021946797400000002	0.1317789996	-0.1115442467	-0.0550028569	-0.21326958440000002	0.046176411699999996	-0.0021179845	-0.0526570915	-0.0376648541	-0.0822718203	-0.028059245400000002	-0.0835467558	0.0112493203	-0.0686103099	0.02750308	-0.0834024952	-0.08220371530000001	0.10168225380000001	-0.0193169589	0.0087484264	-0.0086489324	-0.022971091699999998	0.054361916399999995	0.08936482949999999	0.0393365841	0.0229356346	-0.1304479637	-0.0163038062	-0.0301257404	0.0244121909	-0.0318001517	-0.0565680846	0.1094029415	-0.092497737	-0.010991525600000001	0.0031006244	-0.1221736372	-0.06728790650000001	-0.13190669189999998	0.0676096253	0.040460715099999996	0.040634890699999995	0.09409854289999996	-0.0034141918	0.0261623643	-0.0044132509	0.0281392315	0.0282649742	-0.1505889381	-0.09323004439999999	0.1489671728	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.024115	-0.012023100000000002	0.00014455493361000004	0.000581533225	0.0611775	-0.037882400000000004	0.0014350762297599998	0.00374268650625	0.0633509	0.004867099999999992	0.004013336530809999	2.3688662409999923e-05	-0.0007797099999999998	0.0002138690000000001	4.573994916100005e-08	6.079476840999998e-07	-0.000345893	-0.0002836112	1.19641967449e-07	8.043531276543997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671.1427908879417	-0.6968486522202966	0.4855980441012439	450432.6457608554	1003.36765409512	4.912782963026757	1006746.6492843444	24.135436441805957	713.1479722029405	0.6081493070834085	0.3698455797060299	508580.0302571661	755.1035428627499	633.8990354327398	1.319949	20.291695	0.095915625	0.0490109	-0.016955516599999998	0.0647406286	-0.030234317400000002	0.1484446516	-0.0173458292	-0.06945960059999999	0.0191579339	-0.066018002	0.0640696067	-0.0336147123	-0.03104999	0.05990713070000001	0.0137295559	0.0779584448	0.101490781	-0.123530388	-0.1141437509	-0.0436623667	-0.0707122594	-0.003031285	0.0789975691	0.0974216624	-0.0338592245	-0.1134783493	0.041058238399999995	0.0675927333	0.1358950365	-0.0538775912	-0.0135638623	-0.042673113799999995	0.1607171567	-0.0190213879	-0.005734028299999999	-0.1392828662	0.1331418514	-0.10183181289999996	0.09971084390000001	-0.005642465699999999	-0.1375030653	0.0126468236	-0.11637170460000001	-0.0493771095	0.060783995999999986	0.0120017097	0.0379387572	-0.0671595233	0.0381106893	-0.018802579	-0.055256119000000006	-0.0251783527	-0.0453819858	0.1098592406	-0.1071770752	0.071103019	0.0295793619	0.0355800613	0.00185022	0.0705355765	0.0810451516	-0.0278203121	0.1122615275	-0.0590167209	-0.2230934389	-0.0207294843	0.08810484630000001	-0.0196628333	0.098232746	-0.0004520224	0.061244938600000014	0.0453790619	-0.007700324699999999	0.0499128809	0.0996541026	-0.0783440932	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.019494	0.004621	2.1353640999999997e-05	0.000380016036	0.087146	0.025968500000000002	0.0006743629922500003	0.0075944253160000015	0.0806628	0.0173119	0.006506487303840001	0.0002997018816100001	-0.00132214	-0.0005424300000000003	2.9423030490000035e-07	1.7480541796000004e-06	7.196149999999999e-05	0.00041785449999999995	5.178457482249999e-09	1.7460238317025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
670.9801551760231	-0.16263571191859685	0.026450374791268817	450214.3686400401	994.4701208610504	-8.897533234069558	988970.8212853924	79.16609765137225	712.1084107049692	-1.0395614979713628	1.0806881080644637	507098.3885967571	752.3038686234806	627.9606386685919	0.979141	15.052423	0.07080542500000002	0.03847	-0.0006822295	-0.0453657571	0.0572836556	0.1056507868	-0.0220425171	0.0765930034	0.0671392656	6.26795e-05	-0.0006172647	0.0739215236	0.0616227262	-0.026229753199999997	-0.0216658217	0.0261743467	-0.0436856006	-0.0044213308000000005	-0.0143342511	0.071575622	-0.0398876343	-0.0096828343	-0.0539427277	0.039568512	0.0801803965	-0.0005951541	-0.021153641400000003	-0.0684169432	-0.0957154649	-0.022604291000000002	0.0386849409	0.047913694900000005	-0.07064869160000001	0.0481242303	-0.0941233601	0.0046818845000000005	0.06799853480000001	-0.0676266219	0.0595352019	0.0889041253	-0.0851452892	0.0065585101000000005	-0.0046033388	-0.0197937193	0.0437379792	0.0499985488	0.0463839849	-0.09601992599999999	-0.0054119157	0.0717855324	0.0766807134	0.0005430717	0.0256618812	0.0192928192	-0.0273818778	0.044036254500000004	0.067220443	-0.055427320999999995	-0.040331409900000004	0.045754696799999994	-0.0248182206	0.0784341517	0.0315003615	0.0015180984	0.04578018650000002	-0.0036908617	-0.0219493877	0.072362462	0.0543244058	0.0577030809	-0.060908775599999986	-0.0151480598	0.0650971112	0.02848632	-0.043878523200000005	0.0630111214	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0196135	-0.00011949999999999807	1.4280249999999542e-08	0.00038468938225	0.109726	0.022580000000000003	0.0005098564000000002	0.012039795075999999	0.0634386	-0.01722420000000001	0.00402445596996	0.0002966730656400003	-0.00103426	0.0002878800000000001	8.287489440000006e-08	1.0696937476e-06	0.000146802	7.48405e-05	2.1550827204e-08	5.60110044025e-09	-0.000254914	-0.000254914	6.498114739600001e-08	6.498114739600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.65330364485	1.6731484688268663	2.7994257987376883	452462.46690433077	995.0407034492192	0.5705825881688043	990106.001520717	0.3255644899214113	713.3699301795108	1.2615194745416147	1.5914313846477517	508896.6572843201	754.2641278188445	628.1873548976291	1.00422	15.437963	0.10520615	0.0585414	0.07026536929999999	-0.08038065929999999	0.0387375576	0.0292235879	0.10621013800000001	0.040777709700000005	0.1139440308	-0.0363394392	-0.0633653575	0.0071039611	0.0902950896	-0.0177033168	0.0909895046	0.0801747122	-0.2004255193	-0.11222609929999999	-0.0114076997	-0.0148806883	-0.009972188	-0.0193250614	-0.0235199975	0.0382388072	0.0027075502	0.018896661000000002	-0.1071514348	-0.1677693493	0.06793466769999999	0.0409384279	0.0762951274	0.1904365469	0.0497356785	0.0474573475	0.06440115860000001	0.0086745609	-0.0212838246	-0.0614384714	0.17507147809999998	0.1412822434	0.0291425664	0.0343999765	-0.0733425212	0.0087467188	-0.0209475415	-0.015361926699999999	-0.0177324856	0.14964958820000002	0.0105837362	0.026935159500000003	0.1021178953	-0.0561273926	0.1547179113	-0.0040000438	-0.0709731437	0.0543981569	0.0051408744	-0.1464891335	0.1143047081	-0.06447516269999999	0.0926909934	0.0753612808	-0.0252414808	0.008735786899999999	0.06043660980000001	0.1290573958	-0.0341626305	0.0562730239	0.0993413354	-0.0097675625	-0.0715916254	-0.0665187967	-0.0508702217	0.08108193650000001	0.0200198214	-0.017974274199999998	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0193492	0.00026429999999999856	6.985448999999922e-08	0.00037439154064	0.112462	0.002735999999999989	7.485695999999936e-06	0.012647701444	0.0275743	-0.0358643	0.00076034202049	0.0012862480144900002	-0.000818345	0.0002159149999999999	4.661928722499996e-08	6.696885390250001e-07	-0.00035790400000000003	-0.0005047060000000001	1.2809527321600001e-07	2.5472814643600005e-07	0.000351296	0.00060621	1.2340887961599995e-07	3.6749056410000007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
675.3161578689695	2.662854224119542	7.090792618911286	456051.913078907	998.5273819360184	3.4866784867991782	997056.9324759992	12.156926870308206	714.547356993928	1.1774268144172308	1.3863339033087088	510577.92538700794	755.0193310254738	631.8478545797261	1.084293	16.668945	0.074965626	0.0406201	0.1407632307	-0.0452588451	0.08034055650000001	-0.0010382791	0.025985419500000002	0.063131048	0.1174361856	-0.0594468295	0.0096368271	-0.0542285346	0.18866798	-0.07802672990000001	0.0687416045	0.1235565107	-0.0772211488	-0.0322444084	0.09643644300000001	0.1014986812	0.147604457	0.0727121507	-0.0804857772	-0.043488657400000005	-0.0345527142	-0.1712999953	0.016175716899999998	0.0936154072	0.0919208381	0.0513221238	0.0949462086	-0.0069723361	-0.028446843700000002	-0.1404777542	0.047934520999999994	-0.0129836085	-0.0663593793	0.1067355732	0.0185550474	0.056772502	0.123224125	-0.002867479	0.1093264212	-0.0525830956	-0.0554303982	0.0122009592	0.0077269795	-0.0127982726	0.08291223219999999	0.0421539896	0.0953827663	-0.0717952895	0.149917471	0.095451403	0.0202166497	-0.08975126189999999	0.0086739372	-0.0673740832	0.060067318700000004	-0.08536501619999999	0.0877377818	0.0714390652	-0.1924147089	0.1373634103	-0.0634199677	0.029787445299999996	0.1145401082	-0.0418801782	0.08552614369999999	-0.0153092166	0.049903398	-0.042975001500000005	-0.0164892889	-0.046470451600000004	-0.1045747269	-0.038085697	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0195319	-0.0001827000000000009	3.3379290000000335e-08	0.0003814951176100001	0.0975173	-0.014944699999999991	0.0002233440580899997	0.00950962379929	-0.000733246	-0.028307546	5.37649696516e-07	0.000801317160542116	-0.0007117180000000001	0.00010662699999999998	1.1369317128999997e-08	5.065425115240001e-07	-0.000221675	0.00013622900000000005	4.9139805625000005e-08	1.855834044100001e-08	-3.64616e-05	-0.0003877576	1.3294482745599995e-09	1.5035595635775996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
