trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14
0.0226851,0.0534621,9.5689e-06,-0.00112665,0.000426955,0.000935939,0,0,0,0,0,0,0.00051461376,0.0028581961,9.1563847e-11,1.2693402e-06,1.8229057e-07,8.7598181e-07,0,0,0,0,0,0,0.076309106,0.3865738,0.24318951,0.20135034,-0.17250962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0170428,0.0954606,4.05139e-05,-0.0018593,0.000338016,0.000612613,-0.0056423,0.0419985,3.0945e-05,-0.00073265,-8.8939e-05,-0.000323326,0.00029045703,0.0091127262,1.6413761e-09,3.4569965e-06,1.1425482e-07,3.7529469e-07,3.1835549e-05,0.001763874,9.5759302e-10,5.3677602e-07,7.9101457e-09,1.045397e-07,0.029191483,0.23349938,0.14130577,0.049482062,-0.1761606,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0
0.00737246,0.0369138,1.07483e-05,-0.00108523,0.000405156,0.00047433,-0.00967034,-0.0585468,-2.97656e-05,0.00077407,6.714e-05,-0.000138283,5.4353166e-05,0.0013626286,1.1552595e-10,1.1777242e-06,1.6415138e-07,2.2498895e-07,9.3515476e-05,0.0034277278,8.8599094e-10,5.9918436e-07,4.5077796e-09,1.9122188e-08,0.073508818,0.031886313,0.17215793,-0.0077869617,0.044604172,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0
0.00540793,0.0687521,0.00576156,-0.00144152,0.00032452,0.000503502,-0.00196453,0.0318383,0.0057508117,-0.00035629,-8.0636e-05,2.9172e-05,2.9245707e-05,0.0047268513,3.3195574e-05,2.0779799e-06,1.0531323e-07,2.5351426e-07,3.8593781e-06,0.0010136773,3.3071835e-05,1.2694256e-07,6.5021645e-09,8.5100558e-10,-0.031845508,0.029317287,0.0050727079,0.052879011,0.1105874,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0
-0.00374656,0.0552427,0.0213698,-0.000594838,-0,0.000274468,-0.00915449,-0.0135094,0.01560824,0.000846682,-0.00032452,-0.000229034,1.4036712e-05,0.0030517559,0.00045666835,3.5383225e-07,0,7.5332683e-08,8.3804687e-05,0.00018250389,0.00024361716,7.1687041e-07,1.0531323e-07,5.2456573e-08,-0.037473075,-0.030925751,-0.038615632,0.015661359,-0.0062376113,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0
-0.0169149,0.0552535,-0.0239346,-0.000594459,-0,2.45491e-05,-0.01316834,1.08e-05,-0.0453044,3.79e-07,0,-0.0002499189,0.00028611384,0.0030529493,0.00057286508,3.533815e-07,0,6.0265831e-10,0.00017340518,1.1664e-10,0.0020524887,1.43641e-13,0,6.2459457e-08,-0.10362036,0.055501241,-0.047203636,-0.048037718,0.013574132,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0
-0.0135943,0.114318,6.19326e-05,-0.00112481,-5.79612e-25,-0.000241468,0.0033206,0.0590645,0.023996533,-0.000530351,-5.79612e-25,-0.0002660171,0.00018480499,0.013068605,3.8356469e-09,1.2651975e-06,3.3595007e-49,5.8306795e-08,1.1026384e-05,0.0034886152,0.00057583358,2.8127218e-07,3.3595007e-49,7.0765097e-08,0.0463673,-0.12150327,0.030406289,-0.039770447,0.034282679,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0
-0.0144651,0.0344915,-0.0051027,7.17518e-05,-0,-3.17287e-05,-0.0008708,-0.0798265,-0.0051646326,0.0011965618,5.79612e-25,0.0002097393,0.00020923912,0.0011896636,2.6037547e-05,5.1483208e-09,0,1.0067104e-09,7.5829264e-07,0.0063722701,2.667343e-05,1.4317601e-06,3.3595007e-49,4.3990574e-08,0.061385332,-0.044013566,-0.1051206,0.065469703,0.006951046,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0
0.00285557,0.0830517,-0.0489012,-0.000477296,0.000194517,-3.17287e-05,0.01732067,0.0485602,-0.0437985,-0.0005490478,0.000194517,0,8.15428e-06,0.0068975849,0.0023913274,2.2781147e-07,3.7836863e-08,1.0067104e-09,0.00030000561,0.002358093,0.0019183086,3.0145349e-07,3.7836863e-08,0,0.016472824,0.0053490446,-0.14196833,-0.0032042571,-0.018772957,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0
-0.017459,0.117754,-0.00346424,-0.000756787,9.14186e-05,-0.000487676,-0.02031457,0.0347023,0.04543696,-0.000279491,-0.0001030984,-0.0004559473,0.00030481668,0.013866005,1.2000959e-05,5.7272656e-07,8.3573604e-09,2.3782788e-07,0.00041268175,0.0012042496,0.0020645173,7.8115219e-08,1.062928e-08,2.0788794e-07,0.11679207,-0.050416863,-0.0023199641,-0.11040383,-0.082300554,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0
0.00286214,0.0413125,-0.0446297,-0.000114491,9.14186e-05,-3.17287e-05,0.02032114,-0.0764415,-0.04116546,0.000642296,0,0.0004559473,8.1918454e-06,0.0017067227,0.0019918101,1.3108189e-08,8.3573604e-09,1.0067104e-09,0.00041294873,0.0058433029,0.0016945951,4.1254415e-07,0,2.0788794e-07,0.067353828,-0.12012434,-0.094729143,0.0018405434,0.058658233,108.76135,7.6903848,0.3363319,30.376245,-15.006936,-0.97995338,59.877961,20.905128,1.8664935,57.933023,-21.960542,-2.4948258,65.638584,20.722606,3.0341856
-0.0170902,0.154571,0.0282708,-0.000946037,0.000165404,-3.17287e-05,-0.01995234,0.1132585,0.0729005,-0.000831546,7.39854e-05,0,0.00029207494,0.023892194,0.00079923813,8.9498601e-07,2.7358483e-08,1.0067104e-09,0.00039809587,0.012827488,0.0053144829,6.9146875e-07,5.4738394e-09,0,0.11509955,-0.047640955,-0.088531197,0.025380974,-0.099916416,80.959628,27.619502,7.6903848,60.421968,-30.544549,-15.006936,36.666862,22.101022,20.905128,63.803235,-6.971502,-21.960542,69.627005,-2.9535262,20.722606
-0.022226,0.0368208,-0.0298204,-0.000276611,9.14186e-05,-0.000262387,-0.0051358,-0.1177502,-0.0580912,0.000669426,-7.39854e-05,-0.0002306583,0.00049399508,0.0013557713,0.00088925626,7.6513645e-08,8.3573604e-09,6.8846938e-08,2.6376442e-05,0.01386511,0.0033745875,4.4813117e-07,5.4738394e-09,5.3203251e-08,0.10431798,-0.0027034168,-0.013251486,-0.096183079,-0.077352315,40.928501,40.025651,27.619502,70.238375,-9.8338796,-30.544549,48.885453,-12.263298,22.101022,43.127014,20.620719,-6.971502,76.255341,-6.6208587,-2.9535262
