global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
657.125184814571	n/a	n/a	431813.50851758406	1078.0523190506337	n/a	n/a	1162196.8026104495	685.5231635498504	n/a	469942.007763395	n/a	758.1126768717654	607.4933863153462	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
651.6161353181451	-5.50904949642586	30.34962635407002	424603.5878069552	1043.9354742911778	-34.116844759455944	1163.9590963408166	1089801.2744835464	686.9983459953219	1.4751824454714324	471966.72740030795	2.176163247427076	752.8092605996336	588.8764262605213	1.2464	22.206465	0.09273940000000004	0.0497063	-0.0534364939	-0.0220197953	0.0877347074	0.1654148109	0.2250279919	-0.0498225327	0.13810863310000002	-0.1448822776	-0.0354669991	-0.046470011900000004	0.0717551933	-0.0906189688	-0.0896312581	0.0019628175	-0.030574190499999997	0.0676425125	-0.10019397	0.01750522	-0.07052472259999999	0.0029447133	-0.0739003935	-0.0096893064	0.0931400429	-0.186377335	0.0571801833	-0.0970156446	0.0144670083	-0.0539515946	0.010413995300000001	-0.0569968974	0.2201280899	-0.0819240009	0.0318162253	-0.0370520763	0.0900119526	-0.0835272897	0.0464205979	-0.014359079399999999	-0.0135551866	0.1309310559	-0.1453902175	-0.05388382110000002	-0.0285336184	0.0325157715	-0.19545850620000002	0.0763623551	-0.013153533	0.103953523	-0.0721157189	0.0215759133	-0.1521381649	0.0332169653	-0.28084581350000004	0.10351846099999999	-0.0922495327	0.0079351843	-0.0013822045000000001	0.1338715281	-0.0456023935	0.0561175481	0.1128608806	0.1128439341	0.1128156919	0.0	-0.0173657	-0.0173657	0.00030156753649000003	0.00030156753649000003	0.0245882	0.0245882	0.0006045795792400001	0.0006045795792400001	0.028629400000000006	0.028629400000000006	0.0008196425443600003	0.0008196425443600003	-0.000443122	-0.000443122	1.9635710688399998e-07	1.9635710688399998e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
651.5380335587995	-0.07810175934559993	0.006099884812878006	424501.80917366734	1034.6038665609171	-9.331607730260655	87.07890283146045	1070405.1607028	686.600086414814	-0.3982595805078972	471419.67866483	0.15861069346632628	750.2842135719127	592.5631743729634	0.974524	17.362589	0.2571689004	0.139876	-0.0379916202	0.0433426686	0.08806835	0.0965576304	0.1522261615	-0.0190999951	0.19201369629999998	-0.10772933650000001	-0.011696379	-0.0161760507	0.0070135098	-0.1620550982	-0.1098767177	0.07992379570000001	-0.1055658967	0.0629387807	-0.0449548529	-0.0906502198	0.11702888759999999	0.058096530999999986	0.023461126000000002	0.040413678700000004	-0.054455395499999996	0.023165053199999997	0.0031661913	-0.023979322400000003	-0.026885594199999998	0.0787147366	-0.0603251666	-0.09029347730000001	-0.056289106799999995	-0.034358918700000005	-0.058829185	-0.0758143447	0.0226703854	0.0276415643	0.07788931589999999	-0.06481725320000001	-0.0193096897	0.0159994075	0.0031458947999999996	0.0014823271	0.025757783599999997	0.013436333500000001	-0.2018101456	0.034049381000000004	-0.058226075	0.1332004241	-0.0576283692	0.11500721529999999	-0.163616626	0.0500449337	-0.0967382001	-0.0843969381	-0.0037001479	0.1563878976	0.08992764449999999	-0.10138332300000001	-0.0517399282	0.051686079	0.1128156919	0.1126632248	0.11240926539999999	0.0	-9.11996e-05	0.0172745004	0.00029840836406960016	8.317367040159998e-09	0.133652	0.1090638	0.011894912470439998	0.017862857104	0.099413	0.0707836	0.009882944569	0.00501031802896	-0.00113232	-0.000689198	4.749938832040001e-07	1.2821485824e-06	0.000243297	0.000243297	5.9193430209000004e-08	5.9193430209000004e-08	-0.000268445	-0.000268445	7.206271802500003e-08	7.206271802500003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
649.7602563700219	-1.777777188777577	3.1604917329379045	422188.39075803664	1024.4570334926248	-10.14683306829238	102.95822131579176	1049512.2134725088	687.4030100298422	0.8029236150282486	472522.8981980874	0.6446863315700312	749.9833755899443	584.935836650979	1.037634	18.486998	0.1816291004	0.109997	-0.0590324275	-0.032934179300000005	0.07189791799999999	0.044696294299999995	-0.0051460318	0.0476144705	0.0785212398	-0.1215096148	-0.0627003713	0.0248892785	-0.0356414214	-0.049359373899999996	-0.0581968625	0.0185501768	-0.012058496100000001	-0.0527784305	0.0031031407	-0.0142361414	-0.0084013903	0.0513794594	0.031882666000000004	0.0613412562	-0.022073723599999998	-0.0344788883	0.0281463686	-0.016245201299999998	0.012154785900000001	-0.130374901	-0.1457905595	0.0463362416	0.012805406699999999	-0.0133209648	-0.0233908091	-0.1096602031	-0.0113863882	0.12747803060000001	-0.0501524298	-0.0100667115	0.034906572999999996	0.1491383048	0.19947055460000002	-0.017131893	0.06823369900000001	-0.0060091825	-0.0838013222	0.038827914500000005	0.0194047043	-0.0416793558	0.089424966	0.114127861	-0.0901451996	0.0450633	0.0229376466	0.0002276233	-0.0684238124	0.11892822789999999	0.10185489630000001	-0.09707840820000001	-0.0197344564	0.0751888146	0.1127253327	0.1123020954	0.1115978766	0.0	-0.0164479	-0.0163567004	0.00026754164797536016	0.0002705334144100001	0.0344034	-0.0992486	0.009850284601959998	0.0011835939315599999	0.0931932	-0.0062197999999999976	0.00868497252624	3.868591203999997e-05	-0.000220498	0.000911822	8.314193596840001e-07	4.861936800399999e-08	0.000357683	0.000114386	1.27937128489e-07	1.3084156996000003e-08	-0.000438317	-0.00016987199999999995	2.885649638399998e-08	1.92121792489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
649.9454813486427	0.1852249786207949	0.034308292705073934	422429.1287255189	1026.5588678957097	2.1018344030849216	4.417707857991352	1053823.1092553209	687.2802115855118	-0.12279844433044218	472354.08923702576	0.01507945792997671	750.5531720810083	584.1341102880234	0.860875	15.337768	0.1448526507	0.07637630000000001	-0.0323597198	-0.0119733761	0.0680136819	0.0600345293	-0.043687180199999995	0.10830292539999999	0.0528559075	-0.0362308345	-0.047268284699999996	0.033356472799999995	-0.0183065934	0.0034165010999999998	0.0010306677	0.042178823	0.0017262548	-0.12868021710000002	0.0326523331	0.16666412419999999	-0.1221892961	-0.0670172044	-0.05026257	-0.0579434681	0.0654929787	-0.0772686381	-0.0849941315	-0.0118778427	0.045407009500000005	-0.010854648799999998	0.0672476932	0.0367376986	0.010000053100000001	0.0237730388	-0.0109408824	-0.1166591213	-0.0330775954	-0.007369541899999998	0.038647424	-0.11261175470000001	0.1361404441	0.0244617509	0.0138266501	-0.0299077358	0.0997663058	0.023180842200000003	-0.0266796427	0.0102943184	-0.028220485400000002	-0.0178263533	0.0688789739	-0.034552596	0.014487646699999999	0.0015073751999999999	0.0283255709	0.130677068	-0.1393095008	-0.0529598466	0.1257204089	0.0429822824	0.0184228962	0.09471917880000001	0.1125898391	0.1117611244	0.1103844485	0.0	-8.209929999999998e-05	0.016365800700000002	0.0002678394325521205	6.740295060489997e-09	0.0994832	0.06507980000000001	0.004235380368039999	0.00989690708224	0.08379839999999998	-0.009394800000000023	0.007022171842559997	8.826226704000043e-05	-0.000958054	-0.0007375560000000001	5.439888531359999e-07	9.17867466916e-07	0.000249193	-0.00010849000000000004	6.2097151249e-08	1.1770080100000011e-08	-0.000204118	0.000234199	5.4849171601e-08	4.1664157924e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
649.7727416338422	-0.17273971480051387	0.02983900906936287	422204.61577035993	1021.907832065065	-4.651035830644673	21.63213429794059	1044295.6172359212	686.8513220075517	-0.4288895779600352	471764.73854352155	0.18394627008273715	749.8766703890303	583.4665872319191	0.968205	17.25001	0.0779564617	0.045111	-0.0737807212	-0.0244550877	0.0503043208	0.026603327799999996	-0.061734781399999994	-0.013184928	0.0788013222	0.08617546179999999	-0.039012683900000004	-0.016770181699999998	-0.08377506900000001	-0.0649111713	0.0302246236	-0.0647639291	0.024460512099999998	-0.0013971682000000001	-0.10508520539999999	0.0277605047	-0.0749049348	-0.0846799914	0.0452250975	-0.059978147999999995	-0.1446362492	-0.1317231177	-0.1136433871	-0.0190258232	0.0189825022	0.062195125	-0.0909978817	0.0517682389	0.1217975389	-0.0038767775	0.041925766499999996	-0.0119035867	-0.003828417800000001	0.062260254699999996	0.013693696699999999	0.011018110900000001	-0.0898766236	0.0470236147	-0.058261176799999995	-0.022093862599999996	0.0547232792	-0.038914154	0.0011519439	-0.0096570178	-0.1390413862	-0.057354583099999995	0.033762118199999996	0.08186793860000001	0.0665625691	-0.0452079854	-0.18696075420000002	0.0338280508	-0.0018013025	0.0393392999	0.0790087729	0.0350253429	0.0550964372	0.0369881615	0.11240926539999999	0.111041178	0.1087733526	0.0	-5.00376e-05	3.2061699999999985e-05	1.0279526068899986e-09	2.5037614137600003e-09	0.084274	-0.01520919999999999	0.00023131976463999977	0.0071021070759999996	0.06309090000000002	-0.02070749999999996	0.003980461662810002	0.0004288005562499984	-0.000340531	0.000617523	3.81334655529e-07	1.1596136196099999e-07	0.000267706	1.8513000000000007e-05	7.166650243599999e-08	3.4273116900000017e-10	0.0	0.000204118	4.1664157924e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
650.3780940185018	0.6053523846595681	0.3664515096130257	422991.66517913906	1022.2243751880844	0.31654312301941445	0.10019954873088416	1044942.6732286696	687.0798635567227	0.2285415491709273	472078.7389051247	0.052231239697447376	750.1710110988118	582.8551748095163	0.947187	16.875551	0.062153216199999986	0.0454658	-0.0481695104	-0.0326523265	0.0290488871	0.0390431765	-0.1076651277	0.0212460535	0.0398358602	0.0104429931	-0.06241262440000001	-0.0626056842	-0.043030081	0.0160803065	0.1702289897	-0.023373315699999998	-0.0533779768	-0.1081724657	-0.0241600558	-0.0985487039	-0.009680828	-0.0057068088	0.044259622699999994	-0.0521116966	0.0387034731	0.076768474	-0.018160658700000002	-0.058041629299999994	0.0574892151	0.022730969	-0.0435093705	0.0539482471	0.1039935797	0.0512384108	0.005477979399999999	0.0155116578	0.0020570466	0.0396609595	-0.149578476	0.0736970129	0.0999259753	0.06605269450000001	0.0669775035	-0.0633511143	0.0178812516	-0.0305764859	0.05922924650000001	-0.0437900232	-0.053088085099999995	-0.0336592852	0.18148418489999998	0.0198743193	0.011342656299999998	0.0244236949	-0.0134249244	-0.0109771651	0.0697694948	0.060145712000000004	0.0415320365	-0.0129847454	0.1550274046	0.057641777199999994	0.11218368390000001	0.1101434092	0.1067703929	0.0	-5.67038e-05	-6.6662000000000015e-06	4.4438222440000004e-11	3.2153209344400005e-09	0.0403202	-0.0439538	0.00193193653444	0.00162571852804	0.0668444	0.003753499999999979	0.00446817381136	1.408876224999984e-05	-0.000275073	6.545800000000001e-05	4.284749764000001e-09	7.5665155329e-08	0.000491033	0.000223327	2.4111340708899997e-07	4.9874948929e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
650.2625472271437	-0.11554679135804236	0.013351060993138972	422841.3803263333	1023.4122323457684	1.1878571576839931	1.411004627061095	1047372.597314949	686.8017571025838	-0.2781064541388787	471696.6535591965	0.07734319983370024	749.6878925026355	585.1588817945242	0.8821069999999999	15.716044	0.2090131544	0.12863500000000005	-0.0266140394	-0.0012556967	-0.0036561265999999998	0.0210092442	-0.0757314472	0.012224726399999998	0.0029832604	0.08440260179999999	-0.0270597329	-0.040846922599999995	0.0171057485	0.0547711041	0.1227385199	-0.0030591565999999997	-0.0270706563	-0.0399675373	-0.0248709447	-0.0551441176	0.11538428099999999	-0.0055990198	-0.0437538922	0.0191205096	0.1662473987	-0.0614019485	0.087428798	-0.0650086529	0.0447798963	-0.045015384299999996	0.0990085757	0.2250035464	-0.0652282473	-0.1049944561	0.0803817204	-0.0685287805	-0.0492801129	-0.0147782901	-0.0674009627	0.0551644473	0.1483384294	0.1208806647	-0.0343364807	-0.042352939699999995	-0.0072104002000000006	-0.0274758464	0.0533967604	-0.0656567182	-0.0575401882	0.026093255200000002	0.0317727664	-0.1167993823	0.0107258199	0.0337275229	0.10661510980000001	0.0514164359	0.0389971145	0.0419575222	-0.012338473899999999	-0.08597779929999999	0.1301381203	0.09123272539999999	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	3.87006e-05	9.540440000000001e-05	9.10199953936e-09	1.49773644036e-09	0.15445799999999998	0.11413779999999997	0.013027437388839996	0.023857273763999997	0.0908191	0.0239747	0.00824810892481	0.0005747862400900001	-0.0013295300000000006	-0.0010544570000000006	1.1118795648490013e-06	1.7676500209000015e-06	0.000247839	-0.000243194	6.1424169921e-08	5.914332163599999e-08	0.000118454	0.000118454	1.4031350116e-08	1.4031350116e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
649.7317610471147	-0.5307861800290539	0.2817339689098352	422151.3613133849	1021.0638165183898	-2.34841582737863	5.515056898282459	1042571.3174031	686.6185340269159	-0.18322307566791096	471445.011269271	0.033570695457209025	747.1335006521808	580.436183045495	0.947112	16.874205	0.08173205650000001	0.0719329	-0.0472067845	-0.0415181278	-0.032029175800000004	-0.0012244048	-0.0327400799	-0.0484273918	0.05258398809999999	0.06363202030000001	-0.0190408648	-0.0413369454	0.0049374794	0.0093509764	0.059572416600000004	0.0364721196	0.0322355719	-0.10422261109999999	-0.1677433042	0.0934854551	0.0881125869	0.22103828579999998	0.0749904674	-0.030737072400000006	0.009301495699999999	0.1557128551	-0.0319236305	0.0514095977	0.0870972969	0.0022504266	-0.16623149939999998	-0.07920908559999999	-0.0100930117	0.0174698971	-0.1354493467	-0.1285075515	0.1020776336	-0.2023245674	-0.019681123300000002	-0.0099195308	-0.1399433577	0.0716551622	0.027184740699999998	0.024744771000000002	-0.0157137706	-0.11066486630000001	-0.0069452191	-0.039189204500000005	-0.0545583218	-0.1163354452	0.0142127179	-0.044732573600000006	-0.0169369108	0.0159284889	-0.010636905	0.09841625150000001	0.0944777826	0.07969005230000001	-0.082911489	-0.01871825	0.08407794589999999	0.1558408664	0.1115978766	0.1078204375	0.1016191316	0.0	-3.51559e-05	-7.38565e-05	5.45478259225e-09	1.23593730481e-09	0.0824294	-0.07202859999999997	0.005188119217959998	0.006794605984359999	0.0908144	-4.7000000000102515e-06	0.008247255247359997	2.209000000009636e-11	-0.00128067	4.886000000000061e-05	2.38729960000006e-09	1.6401156489e-06	0.000222655	-2.5184000000000032e-05	4.9575249025e-08	6.342338560000017e-10	-5.29396e-23	-0.000118454	1.4031350116e-08	2.80260124816e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
649.493168128926	-0.23859291818871495	0.056926580609806834	421841.3754461493	1020.4769736126598	-0.5868429057300091	0.3443845960056403	1041373.2536736531	687.2779143357028	0.6593803087869219	472350.9315336336	0.4347823916159365	748.5149920757254	586.6269488055942	0.899274	16.021892999999995	0.06594076219999999	0.037403	-0.0343943736	-0.0358841882	-0.0765753235	-0.0049337576	-0.08718618869999999	-0.0051725140000000005	-0.10235115339999999	-0.022675372000000003	-0.0404430947	0.0193554594	-0.0099669919	0.0103894325	0.091858248	-0.0404156488	0.0066362586	-0.0797756584	0.0318750983	0.0669201145	0.0984274567	0.0023833213	0.13856979490000002	-0.0435802535	0.0881196898	0.025321454900000002	0.0049460384	0.1082462859	0.0876171463	-0.0713840892	-0.0120758878	-0.1674279085	0.0366810744	0.008606872	0.0469982845	0.007240833199999999	0.032938401299999996	0.0951729199	0.0995227114	0.0757064565	-0.11716103	-0.0643961037	-0.0061563048	-0.024111109199999998	-0.015056536	-0.075338377	0.0676384612	-0.047902545	0.059179130199999985	-0.022567893500000002	0.0726822566	-0.08419882779999999	0.0212356514	0.0381202105	0.0145521166	0.08511746490000001	0.0925015219	0.11221681	0.026724984500000003	0.051086560999999996	-0.11710646779999999	-0.0458324662	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	1.71563e-05	5.2312200000000004e-05	2.73656626884e-09	2.9433862969e-10	0.0661525	-0.016276899999999997	0.0002649374736099999	0.00437615325625	0.08156619999999999	-0.009248199999999998	0.0066530449824399995	8.552920323999997e-05	-0.0007036739999999999	0.0005769960000000001	3.3292438401600015e-07	4.951570982759999e-07	0.00012925700000000005	-9.339799999999992e-05	1.6707372049000014e-08	8.723186403999989e-09	0.000136873	0.000136873	1.8734218129e-08	1.8734218129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
