trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0
-6.40424e-09,3.75923e-09,0,0,-0,-0.000135714,0,0,0,0,0,0,4.101429e-17,1.413181e-17,0,0,0,1.841829e-08,0,0,0,0,0,0,0,0,0,0,0,1
0.00257531,8.26949e-07,0.045707,0.000240665,0.000257434,0.000177462,0.0025753164,8.2318977e-07,0.045707,0.000240665,0.000257434,0.000313176,6.6322216e-06,6.8384465e-13,0.0020891298,5.7919642e-08,6.6272264e-08,3.1492761e-08,6.6322546e-06,6.776414e-13,0.0020891298,5.7919642e-08,6.6272264e-08,9.8079207e-08,-0.031176958,0.14993198,-0.20190909,0.10470809,-0.16994113,0
7.4852e-06,0.0162964,0.0457177,6.61744e-24,0.000262986,0.000178425,-0.0025678248,0.016295573,1.07e-05,-0.000240665,5.552e-06,9.63e-07,5.6028219e-11,0.00026557265,0.0020901081,4.3790512e-47,6.9161636e-08,3.1835481e-08,6.5937242e-06,0.0002655457,1.1449e-10,5.7919642e-08,3.0824704e-11,9.27369e-13,-0.123231,-0.034307567,-0.10850268,0.022603333,-0.11327048,0
-0.00756094,0.0580676,0.070884,-0.000463033,0.000190106,0,-0.0075684252,0.0417712,0.0251663,-0.000463033,-7.288e-05,-0.000178425,5.7167814e-05,0.0033718462,0.0050245415,2.1439956e-07,3.6140291e-08,0,5.728106e-05,0.0017448331,0.00063334266,2.1439956e-07,5.3114944e-09,3.1835481e-08,0.0058930645,-0.013015686,-0.01972288,0.11490793,0.036210907,0
8.75315e-06,0.00562351,0.0807175,-0.000248469,0.000402411,0.000360652,0.0075696932,-0.05244409,0.0098335,0.000214564,0.000212305,0.000360652,7.6617635e-11,3.1623865e-05,0.0065153148,6.1736844e-08,1.6193461e-07,1.3006987e-07,5.7300254e-05,0.0027503826,9.6697722e-05,4.603771e-08,4.5073413e-08,1.3006987e-07,-0.10757566,0.048610945,-0.014598074,-0.10399015,-0.14572557,0
-3.32887e-05,0.135367,0.106524,-0.0012493,0.000456626,0,-4.204185e-05,0.12974349,0.0258065,-0.001000831,5.4215e-05,-0.000360652,1.1081375e-09,0.018324225,0.011347363,1.5607505e-06,2.085073e-07,0,1.7675172e-09,0.016833373,0.00066597544,1.0016627e-06,2.9392662e-09,1.3006987e-07,0.046824261,0.13906777,-0.1460463,0.13864947,-0.069265302,0
-0.00613713,-0.0608368,0.0841019,-0.000402157,0.00063552,0.000206464,-0.0061038413,-0.1962038,-0.0224221,0.000847143,0.000178894,0.000206464,3.7664365e-05,0.0037011162,0.0070731296,1.6173025e-07,4.0388567e-07,4.2627383e-08,3.7256879e-05,0.038495931,0.00050275057,7.1765126e-07,3.2003063e-08,4.2627383e-08,-0.18024049,0.080138408,-0.11282782,-0.061504522,0.006697806,0
5.36481e-05,0.137913,0.138548,-0.00137544,0.000538792,0.000354613,0.0061907781,0.1987498,0.0544461,-0.000973283,-9.6728e-05,0.000148149,2.8781186e-09,0.019019996,0.019195548,1.8918352e-06,2.9029682e-07,1.2575038e-07,3.8325733e-05,0.039501483,0.0029643778,9.472798e-07,9.356306e-09,2.1948126e-08,-0.019774293,-0.16883114,-0.099700674,0.12631406,-0.02269213,0
-0.00671475,-0.0269375,0.133889,-0.000578559,0.000538792,0.000155033,-0.0067683981,-0.1648505,-0.004659,0.000796881,0,-0.00019958,4.5087868e-05,0.00072562891,0.017926264,3.3473052e-07,2.9029682e-07,2.4035231e-08,4.5811213e-05,0.027175687,2.1706281e-05,6.3501933e-07,0,3.9832176e-08,-0.021530348,0.095720465,0.016361363,0.023118909,0.021436452,0
-2.4469e-05,0.0398888,0.115551,-0.00103742,0.000604864,0.000118212,0.006690281,0.0668263,-0.018338,-0.000458861,6.6072e-05,-3.6821e-05,5.9873196e-10,0.0015911164,0.013352034,1.0762403e-06,3.6586046e-07,1.3974077e-08,4.475986e-05,0.0044657544,0.00033628224,2.1055342e-07,4.3655092e-09,1.355786e-09,-0.095027193,-0.065973401,0.0021686912,-0.017269204,-0.011125138,0
