global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
744.942712894378	-1.864607001701529	3.476759270794366	554939.6454944357	1066.9519522731475	-12.196961582800439	1138386.468459481	148.76587185230983	767.5016733964502	-0.5353066543814293	0.28655321422503904	589058.8186663514	804.5486327190597	644.8356812062907	1.150321	22.611624	0.14690245	0.100604	-0.01593448	-0.0248570934	0.0739701462	0.0192819028	0.04215282150000002	-0.026532069	0.0088088708	0.1805485273	-0.058696231200000004	-0.0026033066	-0.022029184700000003	0.012949571200000001	-0.09107139460000001	-0.034856157	-0.0035661883	0.049385598499999996	0.0337775352	0.0165751953	0.102685579	0.0097644128	-0.033416937	-0.0559822596	0.0029090059999999996	0.0808233296	0.09938603210000001	0.0289585469	-0.045729209699999995	0.0319789352	-0.0372735103	0.0363226173	0.10815063650000001	-0.0058797608	0.10116608769999999	0.060457140300000003	-0.0876777898	-0.022011894700000003	0.004094296	0.051255702199999996	-0.1169192783	0.0376811021	-0.095615393	0.0071048944999999985	-0.0121382644	-0.0094321248	0.0163607017	0.0035854519000000002	0.002878092	-0.0050657396999999995	-0.1123875493	-0.08227773719999999	-0.077286849	0.0743000119	-0.025306341	0.0181345771	0.0789347137	-0.0203021441	0.0562440305	0.043638252300000006	-0.0023299889999999998	-0.0262826826	-0.0683550427	0.0011972085000000001	-0.0192495612	0.08943562140000001	0.0397748424	-0.0236498383	-0.0788906009	0.0	0.0	0.140231	-2.599999999999825e-05	6.759999999999087e-10	0.019664733361	0.0471741	-0.08942989999999999	0.00222539571081	0.007997707014010001	0.164212	0.041579000000000005	0.0017288132410000006	0.026965580944	-0.00507282	-0.00011016999999999973	1.2137428899999936e-08	2.57335027524e-05	0.000293893	-0.00019999099999999998	3.9996400081e-08	8.637309544899999e-08	0.0014169400000000006	-7.189999999999367e-06	5.16960999999909e-11	2.007718963600002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.9575307625308	2.014817868152818	4.059491041827866	557945.5527628572	1081.1736581691582	14.22170589601069	1168936.47911888	202.25691859262523	766.4422405058846	-1.0594328905656312	1.1223980496122483	587433.7080316802	803.6153543436093	641.5231971470538	1.1982540000000002	23.553829	0.12604845000000006	0.07252609999999997	-0.066594297	-0.0054632045	0.0316285963	0.0763978431	0.0760194826	0.1118385202	0.044589595700000005	-0.0864800716	-0.0489863522	-0.0679516629	-0.0934133707	0.0181156642	-0.0006569525999999999	-0.09700436650000001	0.046488268099999994	0.014476038899999997	-0.0674704218	0.0411166683	-0.0502012918	0.0715552767	-0.0609023471	-0.10338133050000001	0.0821000716	-0.0224353921	0.0712491049	-0.1615173705	0.049438764	0.0727342457	0.0686777754	0.0522953989	0.1057546332	-0.1061385325	0.1340326686	0.0461002205	0.08562978619999999	0.0193074259	0.08824329019999999	0.0181541484	-0.0273900616	0.0361436467	-0.0053071557999999994	0.027094812599999997	-0.0512339517	-0.10976165539999999	0.0174986412	0.0279006988	0.0863189826	0.0108049005	-0.014978586499999997	0.0540904687	-0.11939869199999999	-0.0379992057	0.031221062799999998	0.0450208279	0.053101899400000006	-0.1190236153	0.029473381200000006	0.1493024401	-0.0655121729	0.0790934014	0.0982776475	0.0879941889	-0.071033863	0.0883034995	0.0360535888	-0.0294273405	-0.0841089651	0.0	0.0	0.140266	3.5000000000007254e-05	1.2250000000005073e-09	0.019674550756	0.107873	0.0606989	0.011636584129000002	0.00368435646121	0.18571	0.02149799999999999	0.00046216400399999954	0.0344882041	-0.00555497	-0.0004821500000000007	2.3246862250000058e-07	3.08576917009e-05	0.000493884	0.00019999099999999998	3.9996400081e-08	2.43921405456e-07	0.0016111299999999995	0.00019418999999999882	3.770975609999954e-08	2.595739876899998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.7885133905162	0.8309826279853496	0.690532128013438	559187.6607587982	1070.0689211062197	-11.104737062938511	1145047.495917429	123.31518523700024	768.2429351228702	1.800694616985652	3.242501103641104	590197.2073662026	805.3374366773562	652.1114764053773	1.047259	20.585756	0.13400149999999994	0.0751675	-0.0271881599	-0.0209185843	-0.0714846592	0.0008321953	0.0404998633	-0.1024728097	0.039654789700000005	-0.0157585145	0.0365909158	-0.0214263452	0.0144414188	-0.008983019	0.051999152	0.0188175693	0.1198082035	-0.0016128089000000002	-0.0254167562	0.0136821396	-0.0517891133	0.08491770359999999	0.08616998039999997	0.0941837033	0.0278988047	-0.0506586775	-0.008640531199999999	0.0878128982	0.0336383034	0.0194431368	0.09241720980000001	0.0083213784	0.09065198669999999	0.0945908532	0.0417452506	0.0206354848	-0.0336649627	0.08806276910000001	-0.029553870299999997	-0.0801500547	0.0849686076	0.0539509737	-0.1393276886	-0.0295086695	-0.0115316343	0.001184009	-0.0673962281	-0.024549078199999998	-0.008490241899999999	0.050782411500000006	0.0797856835	0.0234454377	0.0457781179	0.014544038300000001	0.0103083592	0.0190846917	0.010644821899999999	-0.0329595973	-0.0076296362	-0.0422560454	0.1462674685	0.0009556044999999999	0.06328844410000001	-0.0677187171	-0.1028932426	0.08714157369999999	0.0322836646	-0.0351154729	-0.08887331	0.0	0.0	0.11124	-0.029026	0.0008425086759999997	0.012374337600000002	0.168731	0.060858	0.028470150361	0.003703696164	0.199312	0.013602000000000005	0.0001850144040000001	0.039725273344	-0.00581296	-0.0002579899999999996	6.655884009999978e-08	3.37905039616e-05	0.000493884	0.0	0.0	2.43921405456e-07	0.00125881	-0.0003523199999999995	1.2412938239999963e-07	1.5846026161e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.1685991346977	0.3800857441815424	0.14446517293003688	559756.252731176	1082.9339158743137	12.864994768093991	1172745.866150875	165.50809038308583	769.8119008616593	1.5689657387890747	2.4616534894939472	592610.3627082412	806.6882599256671	636.8186808618489	1.284786	25.254761	0.24462965	0.153874	-0.1241339872	-0.0507594646	-0.039880696	0.1305136244	0.059098707599999994	-0.0598950817	-0.1037248421	-0.0718081941	-0.0459371147	-0.0481577278	0.1483027964	-0.015712678600000002	0.0192752929	0.054300637400000004	0.0329578334	-0.0647149478	0.1088255558	-0.0923586424	-0.1155039848	-0.13806344869999998	0.009888785	-0.0609957279	0.0818765543	-0.06476023040000001	0.16116927779999998	0.0418465844	0.091331903	0.059681381799999995	-0.0806322295	-0.019548371499999998	-0.0927923008	-0.099385736	0.039065251	0.09939208779999999	0.08116496549999999	-0.0541636743	0.0438365629	-0.1418126421	-0.007504226700000002	-0.0895220765	0.0731358125	0.0672733621	-0.095377663	0.0447915988	-0.030741499	0.0106453952	-0.111466175	-0.045669570599999994	0.1229226597	-0.1937187745	0.1265010658	-0.0140742166	0.1006743644	0.150860031	0.09132092210000001	-0.10186388240000001	0.0320336696	0.11764985929999999	-0.0568859663	0.09136214179999999	0.0878659218	0.0338772988	-0.0752506803	0.08595023619999999	0.0284701589	-0.0406969607	-0.0931579177	0.0	0.0	0.12778399999999998	0.016543999999999975	0.0002737039359999992	0.01632875065599999	0.107012	-0.061719	0.011451568144	0.003809234961	0.332654	0.13334200000000002	0.017780088964000004	0.110658683716	-0.00595768	-0.0001447200000000001	2.0943878400000023e-08	3.54939509824e-05	0.000482731	-1.115300000000002e-05	1.2438940900000042e-10	2.33029218361e-07	0.00176343	0.0005046200000000001	2.546413444000001e-07	3.109685364900001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.3878962946457	-0.7807028400520721	0.6094969244653713	558588.667527736	1071.5837788657566	-11.350137008557112	1148291.7951282146	128.82561011301777	769.0416877365416	-0.7702131251177207	0.5932282581036056	591425.1174766683	806.8097954203755	640.9009208712085	1.062983	20.894829	0.287840075	0.141131	-0.0718637016	-0.044602557699999996	-0.0368190389	0.0233229172	-0.022281487599999997	-0.1259701221	-0.0060729484	-0.0269230466	0.056321556399999986	-0.0115486561	0.1145504562	-0.0457089137	-0.0518659908	0.0845998685	0.0693978129	-0.0723816111	0.0170251184	-0.0023471938	0.0339249672	0.10590364390000001	0.08393557300000001	0.13895860710000002	0.0764019734	-0.12321851130000001	0.1219238222	-0.09524575810000001	-0.0037750503000000004	-0.0570629196	-0.0061190848	0.05885519400000001	0.014701997	0.0109229027	0.004330985999999999	0.0480046186	0.009759641500000001	0.0670979054	-0.050489130800000004	-0.061942417699999995	0.0433900438	0.16470895789999998	0.020677073100000002	-0.0175169827	-0.023415622999999997	0.12382630859999999	-0.10504619009999999	-0.0632453242	-0.0295267434	-0.0087247412	0.0223502532	-0.0411195737	0.0788634091	0.0724964206	-0.06797795940000001	0.016533148	0.0605268666	-0.11371787470000001	0.0039989106	0.0159734073	0.147861482	-0.04205909309999999	0.173462372	-0.014605646699999999	0.0176170284	0.084729889	0.024618219900000002	-0.046154853200000005	-0.0969396599	0.0	0.0	0.105922	-0.021861999999999982	0.0004779470439999991	0.011219470084	0.211156	0.104144	0.044586856335999986	0.010845972735999998	0.241282	-0.09137199999999998	0.008348842383999997	0.05821700352400001	-0.00637762	-0.0004199399999999997	1.7634960359999976e-07	4.06740368644e-05	-1.50405e-05	-0.0004977715	2.4777646621225e-07	2.2621664024999998e-10	0.0012719	-0.00049153	2.416017409e-07	1.6177296100000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.0086652016713	-0.3792310929743508	0.14381622187852067	558021.9458863826	1068.626125235475	-2.9576536302815843	1141961.7955357851	8.747714996717832	768.2532917207782	-0.7883960157633965	0.6215682776715977	590213.1202398111	805.2957951587719	633.6868872980659	0.987843	19.417814	0.2140873	0.152213	-0.0795357179	-0.0179444215	0.0751575025	0.0218536082	0.0415273565	-0.1019276676	-0.021008335299999997	0.07395632469999999	0.0851057013	-0.029452006200000002	0.0625739657	0.026989965699999997	-0.0921655466	-0.0066833859999999995	-0.029618988399999997	0.0528348775	0.0530311162	0.0349165506	0.0087974309	-0.1369310983	0.0683272073	0.026802219199999998	-0.0189482748	-0.0665992134	0.0792963666	0.03489833	0.025622322799999996	-0.021998494500000004	-0.0705954815	-0.048667507699999994	-0.047703216	0.0574700625	0.051056805499999997	0.0157670579	-0.069021057	-0.0299018529	0.10607639070000001	-0.0320888058	-0.0932094795	-0.0521391777	-0.0669432044	-0.0249849909	-0.0435237135	0.0295757167	-0.0033529060999999997	0.0061629782	0.024213976	-0.087653249	-0.0695996841	-0.0768177921	0.10517633130000001	0.052383714000000005	0.052538174800000004	0.069566016	0.0474588846	0.0032671376	-0.07606682370000001	0.10790204240000001	-0.0607890797	-0.022095588399999998	0.0260352142	-0.096338456	-0.0491064834	0.0834809441	0.0207330474	-0.051472575	-0.1001981228	0.0	0.0	0.106049	0.0001270000000000021	1.612900000000054e-08	0.011246390401	0.0630177	-0.14813829999999997	0.003971230513289999	0.02194495592689	0.25374	0.012457999999999995	0.00015520176399999992	0.06438398760000001	-0.00551288	0.0008647399999999993	7.477752675999988e-07	3.0391845894400004e-05	-1.50405e-05	0.0	0.0	2.2621664024999998e-10	0.00147444	0.00020254	4.102245159999999e-08	2.1739733136e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.536378747417	3.5277135457456548	12.444762860837386	563304.8558232861	1078.1412159840213	9.515090748546301	1162388.4816035042	90.53695195307138	768.455716134439	0.2024244136607649	0.04097564324590447	590524.1876596934	807.1853849727028	645.287965334215	0.9504530000000002	18.682854000000006	0.336391475	0.168738	-0.0755569066	0.0021053141	0.0288764956	0.029355301400000002	-0.0557507774	0.0346312117	0.0005553843	-0.0434845876	0.13325618990000002	-0.0706680534	0.0833414509	0.0168703672	0.0233041906	-0.0401827911	-0.0373055433	0.0397061425	-0.0750074721	0.0597197093	0.07329819480000001	0.0649213889	0.0395804197	-0.0274723287	0.0667113817	-0.0842666282	0.0901479307	-0.0087085299	0.0952938517	0.032960996299999996	-0.0362098568	-0.0409616566	-0.0380912046	-0.006324267099999999	0.0128318746	0.1357545485	-0.117709858	0.052305472699999994	-0.107586162	0.1445824206	0.054530733600000006	0.0254329287	0.0072317276000000005	-0.0690329343	-0.0368206735	0.0511167433	-0.0598949405	0.0045849157	0.09771396	-0.1677669267	0.0340320235	0.0804598941	-0.0186247759	0.043814275199999995	0.0048638611	0.0778270485	0.0759680027	-0.0768049175	-0.0292350265	0.044518939800000004	-0.0347150244	-0.0418878198	-0.0127408951	0.0113996552	-0.0845996025	0.0822038229	0.0168198863	-0.0566339762	-0.1029157173	0.0	0.0	0.128936	0.02288699999999999	0.0005238147689999996	0.016624492095999997	0.212575	0.14955729999999998	0.045188130625	0.02236738598329	0.218602	-0.03513800000000003	0.0012346790440000022	0.047786834403999986	-0.00704599	-0.00153311	2.3504262720999994e-06	4.964597508010001e-05	0.00054593	0.0005609705	3.1468790187025e-07	2.9803956490000003e-07	0.000992337	-0.000482103	2.32423302609e-07	9.84732721569e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.8514496709372	-1.6849290764797615	2.8389859927669416	560778.4936742642	1076.9482995817114	-1.1929164023099474	1159817.6399719396	1.4230495429001084	766.7290476547748	-1.726668479664113	2.9813840386655794	587873.4325175979	803.4771245852335	643.8150063443916	0.973309	19.132137	0.23052520000000004	0.163056	-0.0792025495	0.050324358	0.0009925305	0.0627474187	0.045228467	0.0079248597	-0.10489819550000001	0.0125366621	0.1053915767	-0.0918249462	-0.0316396522	0.0122065201	-0.0111940944	-0.0626736494	-0.07318101190000001	-0.0211835696	0.0483254516	-0.0007733147999999999	0.1373416339	0.0075136715	0.0951061851	-0.055186192300000006	-0.1043314608	-0.0473727338	0.1433829983	-0.0690761743	0.035310714300000004	0.089525886	-0.0213364892	-0.0604558126	-0.0415298526	-0.036029069500000004	0.0344458711	0.1523154733	0.04767201769999999	0.011643379399999999	-0.0375237912	-0.09109070849999999	-0.0721660881	-0.039068437000000004	0.2548466966	0.0107173725	-0.0781522242	-0.0571442429	0.0144601792	-0.0071012927	-0.0285689633	-0.0880330125	-0.0500755115	0.0221547792	0.0273806767	0.014325173799999999	-0.0386918126	-0.1260779242	0.06324828889999999	0.0474204767	-0.0440822222	0.2206659365	-0.0195995244	0.0616490118	-0.0094124753	0.0551582193	-0.1129778259	0.0808989566	0.0128840192	-0.0616233819	-0.10507777380000001	0.0	0.0	0.129038	0.00010200000000001874	1.0404000000003823e-08	0.016650805444000005	0.0558462	-0.15672879999999997	0.00311879805444	0.024563916749439998	0.26526500000000003	0.04666300000000004	0.0021774355690000035	0.07036552022500002	-0.00684321	0.0002027800000000005	4.1119728400000205e-08	4.68295231041e-05	0.000240185	-0.0003057450000000001	9.348000502500004e-08	5.7688834225e-08	0.00102444	3.21029999999999e-05	1.030602608999994e-09	1.0494773136e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.3638143843988	0.5123647134615794	0.2625175996005664	561546.1263087357	1072.7572190819064	-4.1910804998049125	1150808.0510923457	17.565155755844987	766.8150191862743	0.08597153149946735	0.007391104228363907	588005.2736496462	804.5214888505025	659.3906189401945	0.926631	18.214598	0.2907913500000001	0.178777	-0.035905177	0.0616837746	-0.0917972453	-0.021546247999999997	-0.020977517299999998	-0.0045074968	-0.01654198	-0.0271646428	0.1508706808	-0.0753835769	-0.043955485	-0.0613412575	0.10880297679999999	0.0418425339	-0.0742205449	-0.0213020397	-0.06545318809999999	0.018539526299999998	0.23426155920000002	0.10823824650000001	0.09808023800000001	0.0444762962	0.052093391399999994	-0.05084619519999999	-0.022256466800000003	0.0699690863	0.010479735	-0.004591712800000001	-0.0028360440000000002	0.0238050184	-0.0746683641	-0.037904028799999996	0.0449048476	-0.024865227099999998	-0.0102580706	0.0412603891	0.0988701276	-0.0154383193	0.027138561800000002	0.0500476208	0.1528638927	-0.013065591000000001	-0.0163808254	-0.0167631198	-0.08527859630000001	-0.0773036315	0.0132510276	-0.0675609324	0.0102003011	0.21360053420000005	0.0162011382	0.0439304066	-0.132047257	-0.18333076010000002	-0.0334931516	-0.0029340925	0.0715454373	-0.0012546238000000001	0.0011602564999999999	-0.0151471188	0.0077625693	-0.0887205301	-0.05344594	0.0795667856	0.0089307592	-0.0664256394	-0.1066726216	0.0	0.0	0.128909	-0.000129000000000018	1.6641000000004642e-08	0.016617530281	0.216784	0.16093780000000002	0.04699530265599999	0.025900975468840005	0.18187	-0.08339500000000002	0.006954726025000004	0.0330766969	-0.007281809999999999	-0.0004385999999999991	1.9236995999999921e-07	5.302475687609998e-05	0.00054593	0.0003057450000000001	9.348000502500004e-08	2.9803956490000003e-07	0.000842194	-0.00018224599999999995	3.321360451599998e-08	7.09290733636e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.41701707946	0.053202695061258964	0.002830526761781309	561625.8654882757	1074.2011835238209	1.4439644419144315	1153908.1826839778	2.085033309513256	767.3293772676137	0.5143580813394237	0.2645642358391733	588794.3732179039	804.2210234846796	653.967738153447	0.958832	18.847559	0.2465462	0.183844	-0.0096447147	0.0653985637	0.0484567217	-0.015212091	0.036568915699999996	0.0539170215	-0.0371477602	0.0452021832	0.1734068361	-0.025978272	-0.1102754017	0.0674997443	0.0940468325	-0.0610492602	-0.0789023508	0.0195033272	0.06583054719999999	0.1454752389	0.0457785051	-0.0112567603	0.0711965305	0.009450598900000001	-0.0220375944	0.0099333036	0.0372293537	-0.0772592442	0.04781529440000002	0.0607728391	0.027394352400000002	0.0287298223	0.1076723701	-0.1195652915	-0.1071252967	-0.0652283747	0.1212342395	-0.052162174900000004	-0.042389606100000005	0.012831675700000001	-0.090651544	-0.0396446335	0.0095177397	-0.0143018506	0.0008249027	-0.11321576550000001	0.0230818621	0.023582240499999997	0.05224363940000002	-0.1523836368	-0.0601280992	0.0851516326	0.033063353999999996	-0.011838303100000001	0.0650737156	-0.1330312484	0.006318478000000001	-0.0136045251	0.0063491297	0.08774687519999999	0.0712667112	0.024279661299999998	-0.0329224755	0.032772609	-0.059496915899999996	0.07820775940000001	0.0049654431	-0.07102616440000001	-0.10769165160000001	0.0	0.0	0.128952	4.3000000000015255e-05	1.8490000000013116e-09	0.016628618304000004	0.040753500000000005	-0.1760305	0.0016608477622500005	0.030986736930250006	0.174796	-0.007073999999999997	5.004147599999996e-05	0.030553641616000007	-0.00617507	0.0011067399999999984	1.2248734275999964e-06	3.813148950490001e-05	0.000681832	0.00013590199999999992	1.8469353603999982e-08	4.6489487622399986e-07	0.000816862	-2.5331999999999977e-05	6.41710223999999e-10	6.672635270440001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.0771754997995	2.660158420339485	7.076442821303064	565620.0779077562	1080.7042820826982	6.503098558877356	1167921.7453118805	42.29029086647272	768.9748994488948	1.6455221812810803	2.7077432490880446	591322.3959824379	806.1430604200999	671.5223481407996	0.916048	18.006565	0.20562125	0.144802	-0.0020555522	0.0904316533	-0.0471206047	0.0040721891	-0.0408884897	0.1406364892	0.059358829400000014	-0.035965119	0.1613303342	-0.0156984911	0.0223526129	0.0223456828	0.11962721720000001	-0.1602812315	0.017343848000000002	-0.0640177361	-0.0145344464	0.0829392145	-0.0923059433	0.0880238528	0.060490912	-0.0322977484	0.1225122474	0.0042519915999999994	-0.0873921032	0.0017920829	-0.047447742800000005	0.0341760791	0.0660877121	0.030248110099999996	0.11343531949999999	0.0405823473	0.0038340373	-0.1079757584	0.0886444716	0.0357150803	0.017132983	0.07630426400000001	-0.0281090025	-0.0883837675	0.11717059689999999	0.0962500167	-0.0037466176	-0.010114919	0.0206664171	0.0325796264	0.1404609976	-0.0795360997	0.1179969451	0.0993008735	-0.0019334179	-0.0853865762	-0.037110794700000005	-0.0398092446	-0.0104923252	-0.0867863264	0.0090640556	-0.0900932656	0.08785401289999999	0.0362512965	-0.0190859304	0.0992256119	0.045651941200000004	0.0768223368	0.0009934239	-0.0754109853	-0.1081293633	0.0	0.0	0.128922	-3.0000000000002254e-05	9.000000000001346e-10	0.016620882083999998	0.182405	0.1416515	0.033271584024999995	0.02006514745225	0.13966199999999998	-0.035134000000000026	0.0012343979560000015	0.019505474244	-0.00665063	-0.0004755599999999999	2.261573135999999e-07	4.42308793969e-05	0.0007174439999999999	3.561199999999997e-05	1.2682145439999978e-09	5.14725893136e-07	0.000881805	6.494300000000002e-05	4.217593249000004e-09	7.775800580250002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.9628630826687	-2.1143124171308045	4.470316997233505	562444.2960031537	1076.861435791437	-3.8428462912611394	1159630.5518947954	14.767467618259492	769.7471721247329	0.7722726758380531	0.5964050858460667	592510.7089940232	806.3676484747418	664.9550067041301	0.921747	18.118576	0.20308315	0.118068	0.0010254874	0.0911991798	-0.0437639848	0.019955316100000002	-0.0309145685	0.0470149965	0.138460575	-0.0339406368	0.019083996699999998	0.031002668100000002	0.07767227269999999	0.017485348300000002	0.0057015387	-0.1302444417	0.0726196175	0.0307562046	0.08574292369999999	-0.057415265	-0.1055174563	0.0171359301	0.0061498694	0.011344813	-0.0595650793	-0.08308936809999999	0.0407785972	-0.0167088414	0.013576048600000001	-0.0448793026	-0.0309117269	0.1163112377	-0.017989068100000002	-0.0924870088	0.0208194029	-0.038632712799999996	-0.049084656399999996	0.0750440875	0.0577390967	-0.011930428	-0.005280180400000001	-0.0372634218	-0.1092917175	0.026044639900000003	0.0034859609999999997	0.0528403853	0.0697828949	0.021563502400000004	0.1334931075	0.0511343405	0.0907356553	-0.0821560008	0.041197289	-0.029557334700000007	0.0144607317	-0.0188599729	-0.054069644800000004	-0.025423445299999996	-0.005377278399999999	0.1007986137	0.0974951865	0.0374030536	0.07392180179999999	0.084055104	-0.0248346435	0.0754109853	-0.0029799364	-0.0795667856	-0.10798339369999999	0.0	0.0	0.14215899999999998	0.013236999999999971	0.00017521816899999923	0.020209181280999997	0.0711847	-0.11122029999999998	0.005067261514090001	0.012369955132089995	0.168054	0.028392000000000032	0.0008061056640000017	0.028242146916000008	-0.00582202	0.0008286100000000005	6.865945321000008e-07	3.38959168804e-05	0.000845487	0.0001280430000000001	1.6395009849000028e-08	7.14848267169e-07	0.000833781	-4.8024000000000034e-05	2.3063045760000022e-09	6.95190755961e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
