global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
760.1439630955114	n/a	n/a	577818.8446305501	1146.809823935479	n/a	1315172.7722749244	n/a	771.5317110964128	n/a	n/a	595261.1812273585	812.8656657444467	675.8421333995168	n/a	n/a	n/a	n/a	-0.0408191725	-0.1053335106	-0.0323566796	-0.3050434232	-0.2659922921	0.1818612541	-0.0084188132	-0.0676951937	0.1231970462	-0.0669331351	0.0009906942	-0.07683212610000001	0.0330767032	0.0023800555	-0.0466186467	0.0679366262	-0.07058129269999999	0.0022237368	-0.0254223186	0.0577337305	-0.0373863563	0.043891880599999995	-0.0604008496	0.0662168617	0.0175393236	-0.0533528329	0.0458184658	-0.0094243637	0.1176895682	-0.1294015358	0.1100642303	-0.0423569521	0.0536565746	-0.076139072	0.029430612400000007	-0.008228054399999999	0.062373346600000004	-0.1062706836	0.1592976597	-0.1335400352	-0.0554198825	0.0058212443	-0.06225040530000001	0.2360607984	-0.029180484700000002	0.0268255113	-0.1335311703	0.1745563276	-0.3336433204	0.0994681777	-0.0868198769	0.07627171190000001	-0.0527359046	7.26184e-05	-0.0344080622	0.1343330396	-0.237452012	0.0326947461	-0.08095394	0.2173137959	-0.1116976264	0.136072413	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.0210191	n/a	n/a	0.00044180256481	-0.229916	n/a	0.05286136705599999	n/a	-0.27195	n/a	n/a	0.07395680250000003	0.00436625	n/a	n/a	1.90641390625e-05	0.000640752	n/a	n/a	4.10563125504e-07	-0.000248994	n/a	n/a	6.1998012036e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.6371962346092	-5.506766860902189	30.324481260330554	569477.2979408321	1112.8874553697951	-33.92236856568388	1238518.4883194577	1150.727089106098	772.7646893087456	1.232978212332796	1.520235272087377	597165.2650424421	811.2037439355432	653.1060771033689	1.306179	26.696878	0.209126525	0.111985	-0.043831013499999995	-0.11871276730000001	0.14433317029999998	-0.0692407054	-0.0798559821	-0.0956029009	-0.1016932126	-0.0220225427	0.0020622285	-0.0021441363	-0.0182090774	-0.0353852435	-0.0782016175	0.19621961850000005	-0.0246826095	0.0132401725	-0.0716955808	0.0145050944	-0.1631891225	0.0316011127	-0.0617474558	-0.0736129493	-0.0664727691	-0.0896249008	0.1560585078	-0.043021021500000006	-0.1094319524	-0.07686490110000001	-0.009742701099999999	0.034107752000000005	-0.063022069	0.0521119617	-0.0607002238	-0.0361044466	-0.0063677314	-0.044760769400000004	0.1129882694	-0.032450549	0.0191075808	-0.1336156317	-0.0303014042	-0.0295103073	0.045179009900000004	0.007124476600000001	-0.1454726841	-0.0783785663	-0.1476641403	0.0806818465	0.0283320173	0.09952590119999999	-0.10880206199999999	-0.027323946	0.0075371938000000005	0.0070624149	-0.0324957477	-0.0554288738	-0.12943622	-0.0156703012	0.0535029736	-0.1042843356	-0.1310115899	-0.032652671099999996	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.00294662	-0.02396572	0.0005743557351184	8.682569424400001e-06	-0.13790999999999998	0.09200599999999999	0.019019168099999997	0.008465104036000001	-0.273922	-0.0019719999999999733	3.888783999999896e-06	0.075033262084	0.00389652	-0.0004697300000000002	2.2064627290000023e-07	1.5182868110400003e-05	9.50319e-05	-0.0005457201	2.9781042754401004e-07	9.03106201761e-09	-0.0010572	-0.0008082060000000001	6.531969384360002e-07	1.1176718400000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.8924788024568	0.2552825678476438	0.06516918944688686	569862.6545525177	1115.513258640972	2.6258032711768924	1244369.8302038002	6.894842818923268	772.7043799269933	-0.060309381752290385	0.003637221527343498	597072.0587583592	810.2011291353361	652.5989531711127	1.108133	22.649044	0.231656425	0.15351199999999998	-0.0572571653	-0.027852545099999997	0.1027272599	-0.14565708300000002	0.0025912503	0.1663876414	-0.19936014850000008	-0.045218845300000005	0.06616668	0.021884618300000002	-0.10188759650000001	-0.0335381566	-0.09444937099999999	-0.046445382699999996	-0.0360419298	-0.0528090762	-0.021488443	-0.0573936658	-0.0181315968	-0.1630422785	0.0458996304	-0.036471124900000006	-0.044754099000000006	-0.0030191015000000003	0.0628410864	0.08418192320000001	-0.0307102509	0.000768122	0.0321791017	0.0069820439	0.0272977699	-0.221928276	-0.0547204853	-0.011481981	0.07874121349999999	0.0291445275	-0.053892683399999995	0.0493831227	0.0613643705	0.0002711998	-0.0638813764	0.1172553791	0.007923396999999999	0.0852657639	-0.0050277907	-0.1573699811	-0.0450227282	-0.0689066725	-0.0900594591	0.108643426	-0.0093084469	0.09479550199999999	-0.0863872545	-0.0482825532	-0.0023510412	-0.0185062426	-0.045111184400000004	-0.0794734458	0.09414673369999996	0.0684064335	0.08721176259999999	-0.0121190328	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.0108679	-0.00792128	6.27466768384e-05	0.00011811125041	-0.27245	-0.13454000000000005	0.07422900250000003	0.018101011600000008	-0.19974	0.07418200000000001	0.005502969123999999	0.039896067599999994	0.00393629	3.977000000000017e-05	1.5816529000000133e-09	1.5494378964100007e-05	5.858300000000001e-05	-3.64489e-05	1.3285223112099996e-09	3.4319678890000007e-09	-0.000833156	0.0002240440000000001	5.0195713936000027e-08	6.941489203359999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.3823731411705	-0.5101056612862749	0.2602077856763078	569092.7649061043	1088.634758174047	-26.878500466925058	1185125.6367046656	722.4537873504908	773.7566746568758	1.052294729882533	1.107324198538553	598699.3915760664	809.3855730676828	667.9715445511564	1.1391440000000002	23.282873	0.2344135	0.125753	-0.0266184361	-0.090933679	-0.011086941599999999	0.0419876048	0.0772584874	0.0493449399	0.0780843138	-0.0110418158	-0.0354558865	-0.0574389097	0.024850819700000002	-0.0063171782	0.0628447122	-0.1037814948	0.0756156075	-0.1419216702	-0.18127073010000005	-0.08033704629999999	0.0068177470999999995	-0.0194636191	-0.0248957538	0.0395979643	7.87986e-05	0.0604231426	-0.069749642	0.0209502636	-0.078046758	0.0805095725	-0.0445623179	-0.0323046396	0.066754078	0.0468734464	0.0043326431	0.1178740878	0.1558048046	0.0184997231	-0.0377746521	-0.0272803195	-0.0430868374	-0.0661878079	0.0055811996	-0.031671627599999995	-0.0480588825	-0.011203151299999999	0.12447888800000001	-0.0168978089	0.0727009771	0.0944545606	0.0542946177	0.1377196245	-0.0603175527	0.0036556398	-0.025089945699999998	0.0239949843	0.15487692050000001	0.0078713537	0.0373787641	0.026097712599999996	0.036901352000000005	0.0045478281	-0.06274766	-0.1035951027	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.010589500000000002	0.0002783999999999981	7.750655999999894e-08	0.00011213751025000005	-0.191046	0.08140400000000003	0.036498574116	0.0066266112160000045	-0.297664	-0.09792399999999997	0.009589109775999995	0.08860385689599999	0.00342244	-0.0005138500000000002	2.640418225000002e-07	1.17130955536e-05	-0.000523709	-0.000582292	3.39063973264e-07	2.7427111668100004e-07	-0.000833156	0.0	0.0	6.941489203359999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.6805238608414	-0.7018492803291565	0.4925924122985549	568034.3320471522	1088.3880171730896	-0.2467410009573996	1184588.4759259694	0.060881121553459476	773.9413339099283	0.1846592530524731	0.034099039737897296	598985.1883342791	809.6247481636916	672.5700472089368	1.093149	22.342787	0.35420740500000003	0.193885	0.0274365471	-0.0989009166	0.0197868402	0.1063085674	0.04278477309999999	0.0288737522	0.047844722400000005	0.054360762	-0.0101677995	-0.0646108768	0.0431193526	-0.0327756548	0.0590820418	-0.0577038135	-0.1180250013	-0.0432417321	-0.1254997758	-0.0405299402	0.006051275300000001	0.10726227470000001	0.0313645675	0.0179091014	0.1242896667	-0.049726328099999995	-0.13721842880000001	0.008345140899999999	0.0117081002	-0.0385608432	0.0527311833	0.0707247894	0.0760720882	0.0061661947	-0.0766416462	0.0643795531	0.018447143500000002	0.008266814300000001	-0.1378097797	-6.36841e-05	-0.027106480099999997	-0.064619398	0.0780675416	0.0042706079	-0.051042416900000005	-0.0200337324	-0.0080002966	0.0722864984	0.11793330910000001	0.0186772004	-0.0110752492	0.1675757111	-0.0883965064	-0.07276950389999999	-0.0260708775	-0.013170777199999999	0.0466122241	0.0588956768	0.0061321778	0.05746444360000001	0.023041165699999998	0.0309876414	0.034393213	-0.0582174296	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.00706285	0.01765235	0.0003116054605225	4.98838501225e-05	-0.331919	-0.14087300000000005	0.110170222561	0.019845202129000008	-0.375029	-0.07736500000000003	0.005985343225000003	0.140646750841	0.00497637	0.0015539299999999998	2.4146984448999994e-06	2.47642583769e-05	8.21381e-05	0.0006058471	3.6705070857841e-07	6.746667471610001e-09	-0.00103972	-0.000206564	4.2668686096e-08	1.0810176784000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.7362716410864	1.055747780245042	1.1146033754923337	569626.8397306878	1098.0807357793783	9.692718606288736	1205781.302289781	93.94879398069584	774.0974287803458	0.1560948704175189	0.024365608570662015	599226.8292443425	811.3080100062558	676.9081386912559	1.058597	21.636585	0.232443675	0.12372	0.039173818199999995	-0.0961658519	0.062398663499999986	0.1026729467	-0.050009241600000004	-0.0939935523	0.0041100013	0.0706514154	-0.0409125745	-0.0040718379999999995	0.0492677047	-0.0531852103	0.0177132318	0.09477047529999999	0.0064173395	0.0905978672	-0.0647876013	-0.0342251727	-0.023249165099999997	0.1272986939	0.046478003399999995	-0.0064783187	0.038926307	-0.0174006102	-0.19503606629999998	0.1666096268	-0.0403411927	-0.04717814769999999	0.026913246800000002	-0.0329989448	0.012932993	0.0362823514	0.0014615237	-0.0775759431	-0.0225315576	-0.018767815400000002	0.0383432483	0.123371102	-0.0649521302	-0.1166525512	0.077666127	-0.0790203637	0.024444705499999997	-0.0724558706	-0.041536985400000004	0.0484531953	-0.0581470482	0.0550536083	0.10015161880000001	0.0156339856	-0.1034693162	-0.0691754317	-0.0236779774	-0.0224006917	0.1329675727	0.0804107301	-0.0739159684	-0.0085455439	0.0168278841	0.0534285281	-0.050197115599999995	-0.0308466513	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.00342903	-0.00363382	1.32046477924e-05	1.17582467409e-05	-0.220637	0.11128200000000002	0.048680685769	0.012383683524000004	-0.421311	-0.04628199999999999	0.0021420235239999986	0.177502958721	0.00425834	-0.0007180299999999997	5.155670808999996e-07	1.8133459555600006e-05	-0.000418186	-0.0005003240999999999	2.5032420504081e-07	1.7487953059599994e-07	-0.0008331569999999997	0.00020656300000000032	4.266827296900013e-08	6.941505866489996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.8483663280139	-0.8879053130725651	0.7883758449824899	568287.3594154154	1092.3510120593448	-5.729723720033463	1193230.733547075	32.8297339079141	773.8898323892029	-0.2075963911429426	0.04309626161557362	598905.4726753886	809.8624894761888	680.2827511906131	1.204069	24.609871	0.13626372999999994	0.0770591	0.0721960175	0.0476735353	0.10900179130000001	0.08706039	0.01919859	-0.0381678376	-0.0682238792	0.0663849892	-0.0474218925	0.07175961900000001	0.0089636783	-0.0172738905	-0.0085813403	0.053938869800000004	-0.0049965428999999995	-0.11653418970000001	-0.0752648308	0.0065925063	0.0929722339	0.08574559470000001	-0.14342546960000002	-0.052515283899999994	0.0291757425	0.002841667	-0.0903310086	-0.11488276289999999	-0.0048561294	0.1057487509	0.033678977400000004	-0.0539727319	0.028253113	-0.0287251666	0.021531570299999997	0.0674564458	-0.159395612	0.007061734	0.0649023771	0.0159073747	-0.0182421148	0.034147855	0.050790996799999995	0.0426665561	0.0866965351	-0.06851413349999999	-0.0380767591	-0.0049639333	0.044588746900000004	-0.0152246202	0.0030037696999999997	0.0651120363	0.0444131001	-0.041514698100000004	-0.0628738008	-0.0091497435	0.0041984553	-0.0049739985	0.0355221324	0.090890715	-0.13179173130000002	-0.029392281099999997	0.0351324802	-0.12361549039999999	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.0016648	-0.00509383	2.59471040689e-05	2.7715590400000004e-06	-0.275645	-0.05500799999999997	0.07598016602499999	0.003025880063999997	-0.424282	-0.002971000000000001	8.826841000000009e-06	0.18001521552400002	0.00335978	-0.0008985600000000002	8.074100736000002e-07	1.12881216484e-05	-0.000539214	-0.00012102800000000002	1.4647776784000006e-08	2.90751737796e-07	-0.000388927	0.00044422999999999983	1.9734029289999982e-07	1.5126421132899998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.2863471273528	-0.5620192006610978	0.3158655819117393	567440.3207684706	1092.1838066191358	-0.16720544020904524	1192865.4674410657	0.027957659235500608	772.1366398849815	-1.7531925042213743	3.0736839568580137	596194.9906528696	808.5924573791757	682.9416566198856	0.986416	20.161282	0.19451585	0.107231	0.1018948348	0.0221899759	0.0790625112	0.1068483533	-0.0149284831	0.016864088500000003	0.028598662400000002	0.09270018880000001	0.1220710574	0.0428386378	0.0092224145	-0.0908569274	-0.0109599481	-0.053183857800000005	0.11024751880000001	0.0572501401	0.047866606	0.0564897482	-0.0499706974	-0.0077728822	0.0333109775	-0.0584857099	0.0048571365	-0.0765121547	-0.0288663207	-0.0802214537	-0.0531672437	0.016037737	-0.004980295300000001	-0.0100092704	-0.0101965389	-0.023275467	-0.0541212555	-0.0092721688	-0.0107606389	-0.10838574289999996	0.0357798759	-0.0248891645	-0.0529903098	-0.036464139	0.0929720874	0.0756288338	-0.016418319299999998	-0.0348742956	0.12901845	-0.043207657999999996	-0.1403469286	0.010041148199999999	0.084804138	-0.0362055319	0.0172142245	-0.0100860466	-0.048022095300000005	-0.0277546037	-0.0868519128	0.0369666333	-0.0127965228	0.0634346699	0.053227587800000004	-0.0179738695	0.021756587799999998	0.09686451830000001	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.0212716	0.0229364	0.00052607844496	0.0004524809665599999	-0.339098	-0.06345300000000004	0.114987453604	0.004026283209000005	-0.4737560000000001	-0.049474000000000073	0.0024476766760000075	0.22444474753600005	0.00436861	0.00100883	1.0177379689e-06	1.90847533321e-05	-0.000375231	0.00016398300000000006	2.689042428900001e-08	1.4079830336099994e-07	-0.000388691	2.3599999999997535e-07	5.569599999998839e-14	1.51080693481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.3834913275449	0.0971442001921332	0.009436995630969254	567586.6850048809	1091.0264738289309	-1.1573327902049186	1190338.7665955909	1.3394191872835022	772.0599380952075	-0.0767017897740061	0.005883164554535828	596076.5480115756	808.2269426151372	681.4907540078001	0.927363	18.95429	0.2301078500000001	0.14008900000000002	0.08029280379999999	0.0589077472	0.0195555016	0.0760903037	0.0136692775	0.055268745	0.059859396399999994	0.0511892592	0.1280504482	0.0919247708	-0.0149680956	-0.09155223789999999	0.0620541982	-0.0472060958	0.10452631109999999	0.0011292415	-0.07712869809999999	0.14062875630000002	0.012492309699999999	-0.0573013276	0.10950996939999999	0.0566380494	-0.013939678	0.0161466176	-0.0042865765	0.09039127029999999	-0.0103690613	-0.0023476099	-0.0188211374	-0.025112689	-0.09347421019999999	-0.0803447607	-0.0661402441	0.0614641817	-0.13985634289999999	-0.1196459074	0.055270121	0.06072393860000001	-0.09459682970000001	0.0818111655	0.0502941296	0.10013141939999999	-0.0025876197	0.0205062807	0.0541471887	0.0666993529	-0.09111994429999999	0.1011309006	0.0719470171	-0.0595765637	0.2007045711	-0.0527323027	0.0102785947	0.0122988403	0.1570743026	0.0309189192	0.057740544500000004	0.0021039701	0.0269378279	-0.0450213488	-0.07304285940000001	-0.0175851853	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.0207749	-0.0004966999999999958	2.467108899999958e-07	0.0004315964700100001	-0.218651	0.120447	0.047808259801000015	0.014507479809000001	-0.434849	0.03890700000000008	0.0015137546490000065	0.189093652801	0.00350288	-0.0008657300000000003	7.494884329000005e-07	1.22701682944e-05	-0.000854833	-0.0004796020000000001	2.3001807840400013e-07	7.307394578890002e-07	-0.00032888	5.9811e-05	3.5773557210000007e-09	1.081620544e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.3132963617633	-0.07019496578163853	0.004927333221085404	567480.9224754258	1092.020668338283	0.9941945093521554	1192509.1400779902	0.988422722425973	772.2253301522641	0.16539205705657878	0.02735453253740661	596331.9605287733	807.5906428302309	684.3131225257906	0.985742	20.147503	0.17322854999999993	0.104897	0.08317226230000001	0.062007343	-0.0350688532	0.0676330293	0.035266576699999996	0.1154326865	-0.0151608093	0.0321113806	0.1294636118	0.023439569700000003	-0.053083485599999994	-0.0719379809	0.0932686968	-0.0004491044	-0.0352031752	0.0451306659	0.1121507977	0.0210450077	0.015136508500000001	-0.0079629653	0.0057622814	0.0493052029	0.1298470363	0.075782212	0.0480747951	-0.0723090288	0.0019437179	0.056792293099999995	-0.00312271	0.11066575390000001	0.0423094388	0.0418669081	-0.006071088299999999	0.0220234498	-0.15108973609999998	0.0290865745	0.0033382206	-0.0828151317	0.0015378251	-0.0261315189	0.0486432105	0.1557433665	-0.0505406916	0.0340823796	-0.0025104382	0.11014365220000001	0.0104714286	0.056212516799999994	0.0103964715	-0.057867788899999995	0.06152459900000001	-0.0037737642	0.0308607241	-0.013184304099999999	-0.1534787892	-0.053648117099999997	-0.0081945464	-0.0068814714	-0.0016073251000000002	0.1209993744	0.0109891375	0.10528843199999999	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.0415818	0.020806900000000003	0.00043292708761000004	0.00172904609124	-0.314089	-0.095438	0.098651899921	0.009108411844	-0.422513	0.012335999999999958	0.00015217689599999896	0.17851723516900006	0.00308472	-0.00041815999999999983	1.748577855999999e-07	9.5154974784e-06	-0.0004040680000000001	0.000450765	2.03189085225e-07	1.6327094862400004e-07	-0.000304852	2.4027999999999994e-05	5.773447839999998e-10	9.2934741904e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
