trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0
2.80764e-10,-4.33005e-11,0,0,-0,-5.22041e-05,0,0,0,0,0,0,7.8828424e-20,1.8749333e-21,0,0,0,2.7252681e-09,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.042875,0.00837887,0,-0,0,-2.80764e-10,-0.042875,0.00837887,0,0,5.22041e-05,0,0.0018382656,7.0205462e-05,0,0,0,7.8828424e-20,0.0018382656,7.0205462e-05,0,0,2.7252681e-09,0.014982858,0.14814248,-0.027046399,0.020521824,-0.078136141,0
-0.00254789,0.0972321,0.0137649,-0.000300399,0.000320098,0,-0.00254789,0.1401071,0.00538603,-0.000300399,0.000320098,0,6.4917435e-06,0.0094540813,0.00018947247,9.0239559e-08,1.0246273e-07,0,6.4917435e-06,0.019629999,2.9009319e-05,9.0239559e-08,1.0246273e-07,0,0.10788697,0.17007863,0.054551902,-0.025355558,-0.10315867,0
-2.48218e-05,-0.0145818,0.0462595,-3.11608e-05,0.000432864,0,0.0025230682,-0.1118139,0.0324946,0.0002692382,0.000112766,0,6.1612176e-10,0.00021262889,0.0021399413,9.7099546e-10,1.8737124e-07,0,6.3658731e-06,0.012502348,0.001055899,7.2489208e-08,1.2716171e-08,0,0.030656532,0.052716361,0.075733451,0.02909054,-0.058851635,0
-0.0160749,-0.0262971,0.0368288,-5.71277e-05,0.000285796,0,-0.016050078,-0.0117153,-0.0094307,-2.59669e-05,-0.000147068,0,0.00025840241,0.00069153747,0.0013563605,3.2635741e-09,8.1679354e-08,0,0.00025760501,0.00013724825,8.8938102e-05,6.742799e-10,2.1628997e-08,0,0.044529899,0.07142226,0.04493618,0.058905782,0.011174481,0
-0.0102049,0.0874596,0.0617031,-0.000341495,0.000416785,-0.00017029,0.00587,0.1137567,0.0248743,-0.0002843673,0.000130989,-0.00017029,0.00010413998,0.0076491816,0.0038072725,1.1661884e-07,1.7370974e-07,2.8998684e-08,3.44569e-05,0.012940587,0.0006187308,8.0864761e-08,1.7158118e-08,2.8998684e-08,0.073907049,0.073974547,0.078513726,0.011053049,0.0070441387,0
-0.0161266,-0.0339679,0.101939,0.000210575,0.000781091,-2.64698e-23,-0.0059217,-0.1214275,0.0402359,0.00055207,0.000364306,0.00017029,0.00026006723,0.0011538182,0.01039156,4.4341831e-08,6.1010315e-07,7.0065031e-46,3.5066531e-05,0.014744638,0.0016189276,3.0478128e-07,1.3271886e-07,2.8998684e-08,0.0082473271,-0.017109268,0.021337635,-0.012347948,0.011694466,0
-0.0161048,-0.0474286,0.0704752,-7.732e-06,0.000640147,0,2.18e-05,-0.0134607,-0.0314638,-0.000218307,-0.000140944,2.64698e-23,0.00025936458,0.0022494721,0.0049667538,5.9783824e-11,4.0978818e-07,0,4.7524e-10,0.00018119044,0.00098997071,4.7657946e-08,1.9865211e-08,7.0065031e-46,-0.013218646,-0.046317624,-0.063550739,-0.010867852,-0.024445885,0
-0.0195751,0.035371,0.0636479,-0.000463466,0.000465043,-9.33504e-05,-0.0034703,0.0827996,-0.0068273,-0.000455734,-0.000175104,-9.33504e-05,0.00038318454,0.0012511076,0.0040510552,2.1480073e-07,2.1626499e-07,8.7142972e-09,1.2042982e-05,0.0068557738,4.6612025e-05,2.0769348e-07,3.0661411e-08,8.7142972e-09,0.032049572,-0.0080553294,0.039143213,0.018692797,-0.047797777,0
-0.0160823,-0.0268111,0.105226,-4.81469e-05,0.000414462,0,0.0034928,-0.0621821,0.0415781,0.0004153191,-5.0581e-05,9.33504e-05,0.00025864037,0.00071883508,0.011072511,2.318124e-09,1.7177875e-07,0,1.2199652e-05,0.0038666136,0.0017287384,1.7248995e-07,2.5584376e-09,8.7142972e-09,0.010336348,-0.040184222,0.025301806,-0.052724715,-0.010985406,0
-0.0160826,-0.0520418,0.132339,-4.81469e-05,0.000497345,-0.000157177,-3e-07,-0.0252307,0.027113,0,8.2883e-05,-0.000157177,0.00025865002,0.0027083489,0.017513611,2.318124e-09,2.4735205e-07,2.4704609e-08,9e-14,0.00063658822,0.00073511477,0,6.8695917e-09,2.4704609e-08,0.024625608,-0.10098964,0.044061841,0.050798731,0.03542014,0
-0.0191431,0.0166549,0.0823339,-0.00039305,0.000477523,-2.64698e-23,-0.0030605,0.0686967,-0.0500051,-0.0003449031,-1.9822e-05,0.000157177,0.00036645828,0.00027738569,0.0067788711,1.544883e-07,2.2802822e-07,7.0065031e-46,9.3666603e-06,0.0047192366,0.00250051,1.1895815e-07,3.9291168e-10,2.4704609e-08,0.032718468,-0.065997058,0.05556194,0.086221426,0.056827253,0
-0.0160823,0.0166355,0.120093,-0.000614796,0.000414462,0,0.0030608,-1.94e-05,0.0377591,-0.000221746,-6.3061e-05,2.64698e-23,0.00025864037,0.00027673986,0.014422329,3.7797412e-07,1.7177875e-07,0,9.3684966e-06,3.7636e-10,0.0014257496,4.9171289e-08,3.9766897e-09,7.0065031e-46,-0.033960489,0.01883239,-0.079383027,0.026504997,0.0045880686,0
-0.0160823,-0.0455536,0.115034,0.000168669,0.000414462,0,0,-0.0621891,-0.005059,0.000783465,0,0,0.00025864037,0.0020751305,0.013232821,2.8449232e-08,1.7177875e-07,0,0,0.0038674842,2.5593481e-05,6.1381741e-07,0,0,0.0070650588,0.089432788,-0.026951933,-0.031171619,-0.093864253,0
-0.0160866,-0.0114453,0.176573,0.000168669,0.000414462,7.11305e-05,-4.3e-06,0.0341083,0.061539,0,0,7.11305e-05,0.0002587787,0.00013099489,0.031178024,2.8449232e-08,1.7177875e-07,5.059548e-09,1.849e-11,0.0011633761,0.0037870485,0,0,5.059548e-09,0.051266352,0.036860942,0.054773367,-0.018382264,-0.092978246,0
-0.0211064,0.0386641,0.150602,-0.000250216,0.000414462,0,-0.0050198,0.0501094,-0.025971,-0.000418885,0,-7.11305e-05,0.00044548012,0.0014949126,0.022680962,6.2608047e-08,1.7177875e-07,0,2.5198392e-05,0.002510952,0.00067449284,1.7546464e-07,0,5.059548e-09,0.055414328,0.0022093189,0.084304405,-0.015071409,-0.020859403,0
-0.0160819,0.0162215,0.177936,-0.000204743,0.000414462,-6.01623e-05,0.0050245,-0.0224426,0.027334,4.5473e-05,0,-6.01623e-05,0.00025862751,0.00026313706,0.03166122,4.1919696e-08,1.7177875e-07,3.6195023e-09,2.52456e-05,0.00050367029,0.00074714756,2.0677937e-09,0,3.6195023e-09,-0.030165467,-0.026838417,0.012725647,-0.036859767,0.046266544,0
-0.0160307,-0.0338294,0.192644,0.000225382,0.000110927,0,5.12e-05,-0.0500509,0.014708,0.000430125,-0.000303535,6.01623e-05,0.00025698334,0.0011444283,0.037111711,5.0797046e-08,1.2304799e-08,0,2.62144e-09,0.0025050926,0.00021632526,1.8500752e-07,9.2133496e-08,3.6195023e-09,-0.061899504,0.018552212,-0.074342418,-0.076416462,0.023911731,0
-0.0205732,-0.0338162,0.200284,0.000299774,0.00012602,-0.000101367,-0.0045425,1.32e-05,0.00764,7.4392e-05,1.5093e-05,-0.000101367,0.00042325656,0.0011435354,0.040113681,8.9864451e-08,1.588104e-08,1.0275269e-08,2.0634306e-05,1.7424e-10,5.83696e-05,5.5341697e-09,2.2779865e-10,1.0275269e-08,-0.0051948014,0.020850915,-0.018618457,5.66414e-05,0.011501776,0
-0.0337069,0.0762959,0.20441,-0.000159511,0.000414462,0,-0.0131337,0.1101121,0.004126,-0.000459285,0.000288442,0.000101367,0.0011361551,0.0058210644,0.041783448,2.5443759e-08,1.7177875e-07,0,0.00017249408,0.012124675,1.7023876e-05,2.1094271e-07,8.3198787e-08,1.0275269e-08,0.027181157,-0.014084165,0.042530032,-0.042133915,0.0002173415,0
-0.0260171,-0.0471747,0.265326,0.000211947,0.000175571,0.000153635,0.0076898,-0.1234706,0.060916,0.000371458,-0.000238891,0.000153635,0.00067688949,0.0022254523,0.070397886,4.4921531e-08,3.0825176e-08,2.3603713e-08,5.9133024e-05,0.015244989,0.0037107591,1.3798105e-07,5.706891e-08,2.3603713e-08,-0.02301855,-0.066710172,0.0089271136,-0.051827849,0.0019684755,0
-0.00173026,-0.0045711,0.265304,-2.08836e-05,0.000414462,0.000580195,0.02428684,0.0426036,-2.2e-05,-0.0002328306,0.000238891,0.00042656,2.9937997e-06,2.0894955e-05,0.070386212,4.3612475e-10,1.7177875e-07,3.3662624e-07,0.0005898506,0.0018150667,4.84e-10,5.4210088e-08,5.706891e-08,1.8195343e-07,-0.038757133,-0.097725686,-0.011268658,-0.023465304,0.045707247,0
0.0135335,0.071696,0.309915,2.77415e-05,0.000414462,0.000580195,0.01526376,0.0762671,0.044611,4.86251e-05,0,0,0.00018315562,0.0051403164,0.096047307,7.6959082e-10,1.7177875e-07,3.3662624e-07,0.00023298237,0.0058166705,0.0019901413,2.3644004e-09,0,0,-0.064658417,-0.082612621,-0.031368071,0.011683312,0.097844124,0
0.0276997,-0.00914094,0.309112,0.000546974,0.000101677,0.000483587,0.0141662,-0.08083694,-0.000803,0.0005192325,-0.000312785,-9.6608e-05,0.00076727338,8.3556784e-05,0.095550229,2.9918056e-07,1.0338212e-08,2.3385639e-07,0.00020068122,0.0065346109,6.44809e-07,2.6960239e-07,9.7834456e-08,9.3331057e-09,-0.1511777,-0.083028498,-0.12075918,-0.033293475,0.10809362,0
0.0321028,-0.0236282,0.289409,0.000358804,-0.000239195,0.000580195,0.0044031,-0.01448726,-0.019703,-0.00018817,-0.000340872,9.6608e-05,0.0010305898,0.00055829184,0.083757569,1.2874031e-07,5.7214248e-08,3.3662624e-07,1.938729e-05,0.0002098807,0.00038820821,3.5407949e-08,1.1619372e-07,9.3331057e-09,-0.079778547,-0.0036145625,-0.075169878,0.05752134,0.076865344,0
0.0190959,0.0532972,0.281846,0.000154286,-0.000239195,0.000232075,-0.0130069,0.0769254,-0.007563,-0.000204518,0,-0.00034812,0.0003646534,0.0028405915,0.079437168,2.380417e-08,5.7214248e-08,5.3858806e-08,0.00016917945,0.0059175172,5.7198969e-05,4.1827612e-08,0,1.2118753e-07,-0.015680491,0.03297895,-0.02447758,0.070027943,0.0351159,0
0.0176069,0.015353,0.260827,0.000288162,-0.000239195,0.000343533,-0.001489,-0.0379442,-0.021019,0.000133876,0,0.000111458,0.00031000293,0.00023571461,0.068030724,8.3037338e-08,5.7214248e-08,1.1801492e-07,2.217121e-06,0.0014397623,0.00044179836,1.7922783e-08,0,1.2422886e-08,-0.043936212,0.033380859,-0.033642947,0.024123597,0.019397724,0
0.0155661,-0.00659957,0.259552,0.000445055,-0.000239195,0.000146839,-0.0020408,-0.02195257,-0.001275,0.000156893,0,-0.000196694,0.00024230347,4.3554324e-05,0.067367241,1.9807395e-07,5.7214248e-08,2.1561692e-08,4.1648646e-06,0.00048191533,1.625625e-06,2.4615413e-08,0,3.868853e-08,0.0041683998,0.036796479,-0.019580452,0.053395044,-0.034231831,0
0.0115617,0.0634522,0.223029,0.000258227,-2.81538e-05,0.000380011,-0.0040044,0.07005177,-0.036523,-0.000186828,0.0002110412,0.000233172,0.00013367291,0.0040261817,0.049741935,6.6681184e-08,7.9263645e-10,1.4440836e-07,1.6035219e-05,0.0049072505,0.0013339295,3.4904702e-08,4.4538388e-08,5.4369182e-08,0.0062676635,0.074928688,-0.057084903,0.02626707,-0.078646609,0
