global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37
718.9806552696492	-2.472152089188171	516933.1826519741	6.111535952077437	1054.765322823744	1.9070464247151904	3.6368260660189904	1112529.8862314771	789.1620804206735	1.4702694316133602	622776.7891738856	2.161692201536673	827.6793323575969	570.3994320160492	1.830206	44.14949	0.8415451999999999	0.483776	0.0643512569	-0.0282250897	-0.09716928529999999	-0.013896236999999999	-0.019532603	-0.1403509573	-0.0592533867	-0.015723883600000002	0.2022294594	0.030480310899999998	0.09833953710000001	-0.1225287607	-0.0047206912	0.0688963185	0.1211879808	0.060699786900000004	-0.04659227639999999	0.004747185	0.056284407300000006	-0.031176055699999997	-0.0099751151	0.020360792	-0.026886635099999997	-0.10232259029999999	0.05850077820000001	0.110374711	-0.047769932300000005	-0.1049119187	-0.1746257188	-0.1418931871	-0.0405424933	0.09837920039999999	0.07554976570000001	-0.0019694639999999998	-0.07830945639999999	-0.1077608324	0.0	0.0392324	-0.027730099999999997	0.0007689584460099997	0.00153918120976	-0.244031	-0.404972	0.164002320784	0.059551128961	-0.0631698	-0.17258980000000002	0.00399042363204	0.029787239064040006	-0.00313657	0.00277595	7.7058984025e-06	9.8380713649e-06	0.0008905919999999998	-0.0011894180000000002	7.931541104639996e-07	1.4147151787240003e-06	-0.000708952	0.0007596980000000001	5.02612938304e-07	5.771410512039999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.2891264055937	1.308471135944501	518816.42561813345	1.7120967135998926	1049.0756643732127	-5.689658450531397	32.372213283703324	1100559.7495800976	789.9136412477983	0.7515608271247629	623963.5606293554	0.5648436768684577	827.5457303751285	579.0229310557246	1.004982	24.242882	0.32315185	0.188119	0.0185576328	-0.0092135214	-0.0819739748	0.014039648799999999	-0.0211518368	-0.08980878619999999	0.0096380289	0.0033924231	0.10399499429999999	0.0005700295	-0.0123915078	-0.0566871217	0.0431451513	0.0716789441	0.0691788495	0.1010781991	-0.002304599	-0.0734107456	0.035351301099999996	-0.0129798437	0.0013352039000000002	0.0480927424	-0.0135743072	-0.0509335197	0.07923900769999999	0.040567721800000005	-0.028153745600000002	-0.0093732702	-0.04716525	-0.0700019806	-0.0081935911	0.1167186653	0.0741318826	-0.0059057642	-0.0822519635	-0.1071858817	0.0	-0.027997900000000003	-0.06723029999999999	0.00451991323809	0.0007838824044100001	-0.0982097	0.1458213	0.021263851533689995	0.00964514517409	-0.0375611	0.0256087	0.0014108362332099999	0.0006558055156899999	-0.0034461	-0.0003095299999999997	9.580882089999981e-08	1.187560521e-05	0.000958905	6.831300000000018e-05	9.19498799025e-07	4.666665969000025e-09	-0.00202094	-0.0013119879999999998	4.0841984836e-06	1.7213125121439998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.399903050699	2.1107766451052608	521861.6199276593	4.4553780455218215	1049.599192289616	0.5235279164032818	0.2740814792535616	1101658.4644550143	790.693550363811	0.7799091160127318	625196.2905869286	0.6082582292397608	829.0899841080986	600.8025553362014	0.998165	24.078424	0.08960965000000001	0.0586376	0.0607939391	0.0401041496	-0.029548504	0.0203900702	0.019478362	-0.0663067458	0.0512656997	-0.024470941800000003	0.0887071058	-0.014751076200000001	0.036286506499999996	-0.0945204212	0.0092623123	0.0914640266	0.0466419524	0.1240099665	-0.0413129385	-0.0454568831	-0.0798481792	-0.0201947297	0.019692901000000002	0.1113027792	0.0246471923	-0.0127242749	0.0751361365	0.0416231079	-0.0402536056	-0.0162300038	-0.024418399599999998	-0.0824116648	-0.0179267558	0.1173474005	0.0726892688	-0.0098341843	-0.08594756960000001	-0.10603904800000001	0.0	-0.0200976	0.0079003	6.241474009000004e-05	0.00040391352576	-0.0983487	-0.00013900000000000023	1.932100000000006e-08	0.00967246679169	-0.0799932	-0.0424321	0.00639891204624	0.00180048311041	-0.00304999	0.0003961099999999999	1.569031320999999e-07	9.302439000099997e-06	0.00134213	0.000383225	1.8013129369e-06	1.4686140062499996e-07	-0.00202437	-3.430000000000013e-06	4.0980738969e-06	1.1764900000000087e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.5304760354593	-0.8694270152396939	520606.22784795647	0.755903334828603	1067.2912331906587	17.692040901042677	313.00831124416686	1139110.5764456368	791.0203504978583	0.32680013404728925	625713.1949017546	0.10679832761332622	834.1499170425498	619.5367143819539	1.143798	27.591473	0.12356219999999996	0.0752786	0.075667162	0.07420596139999999	0.0505971911	-0.009554640500000001	0.13195236130000002	-0.0014303273999999998	0.1498227545	0.0015779769000000001	0.06396794759999999	0.15365326199999998	-0.041023807200000005	0.1442121975	-0.0420393767	0.1641074633	-0.0400588571	-0.11192167439999999	-0.0830419755	0.0690981121	0.18281893859999998	-0.0678416484	0.012467186699999999	0.18700421760000002	0.07156172400000001	0.09387562029999999	0.1249412785	-0.0272740446	0.0911116648	-0.0173660686	0.0357390182	-0.1043965395	-0.10275789949999999	-0.1628550315	0.0712224057	-0.0137494826	-0.0893851812	-0.1043264501	0.0	-0.017318	0.0027796	7.72617616e-06	0.000299913124	-0.072274	0.026074699999999992	0.0006798899800899996	0.005223531076000001	-0.0823571	-0.002363900000000002	0.00678269192041	5.58802321000001e-06	-0.00432442	-0.00127443	1.6241718249e-06	1.87006083364e-05	0.00102605	-0.00031608000000000005	1.0527786025e-06	9.990656640000003e-08	-0.00228074	-0.0002563699999999997	5.201774947599998e-06	6.572557689999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
715.4474836624222	-6.082992373037087	511865.1018788919	37.00279621042736	1048.1359708868358	-19.155262303822838	366.92407392825623	1098589.01346689	790.3319772118524	-0.6883732860059126	624624.634203596	0.473857780886578	831.2168462404103	597.2763741455112	1.423407	34.336395	0.23494257000000004	0.123699	0.1040710426	0.0160105139	0.05562191	0.0322232009	0.051383563	0.0688923065	0.1299367864	-0.04654577	0.09118491289999996	0.267773518	0.11658467060000001	0.1237362339	-0.139444874	0.1965971639	-0.0724335909	-0.0485452308	-0.1720548634	0.08785	-0.0004342818	0.021789117599999998	-0.008992253	-0.050286614199999996	0.0869561633	0.055538238399999995	0.0483440484	-0.0617725679	0.0979276707	-0.1457308026	-0.025248683799999998	-0.21290659309999999	-0.0138569118	-0.09983882109999999	0.0697317824	-0.017646435	-0.0925544796	-0.10205722539999999	0.0	0.00108546	0.01840346	0.0003386873399716	1.1782234115999997e-06	-0.139953	-0.06767899999999999	0.004580447040999997	0.019586842209	-0.00723999	0.07511711	5.24174552001e-05	0.0056425802147521	-0.00506101	-0.0007365900000000005	5.425648281000007e-07	2.56138222201e-05	0.00142895	0.00040290000000000014	2.0418981025e-06	1.6232841000000008e-07	-0.00261611	-0.0003353700000000002	6.8440315321e-06	1.1247303690000012e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
714.1428883019896	-1.304595360432586	510000.06491230795	1.7019690544622288	1045.3287184828207	-2.807252404015117	7.880666059848652	1092712.1296849365	788.9162848597798	-1.4156923520725968	622388.9045169572	2.004184835716841	830.6158835751069	576.942355164427	1.467958	35.411102	0.29875112	0.196608	0.0716542636	-0.0575002069	0.058264240999999994	0.049793449299999994	0.043682436100000006	0.0324593915	0.0181526524	-0.0410317148	0.033025025699999995	0.031944474900000006	0.1183850882	0.2416720253	-0.0282390015	-0.34996092	-0.1568302759	-0.1349879317	0.0006547178	-0.0990752921	-0.060821951299999996	0.1463591901	-0.1484066741	-0.0110387504	0.0821165199	0.0017226748999999999	0.0060017501	0.0108377145	0.144045002	-0.0833922098	0.1740411098	-0.050022186399999995	-0.0627898104	-0.0289130703	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	-0.0682552	-0.06934066	0.004808127129235599	0.00465877232704	-0.140317	-0.00036400000000000316	1.324960000000023e-07	0.019688860489	-0.042680800000000005	-0.03544081	0.0018216506886400005	0.0012560510134561002	-0.0051252	-6.418999999999956e-05	4.120356099999944e-09	2.626767504e-05	0.000361687	-0.0010672630000000002	1.30817485969e-07	1.1390503111690005e-06	-0.00535677	-0.00274066	2.8694984832900004e-05	7.511217235600002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.6770173665171	-2.4658709354724806	506484.1770477019	6.080519470407928	1040.503781846244	-4.8249366365766955	23.280013546980022	1082648.120036336	786.6782271926828	-2.238057667096996	618862.6331390223	5.008902121251649	828.1538837099234	555.3871979748687	1.190382	28.715227	0.2397834	0.114477	0.10022440949999999	-0.0927323801	0.0263341954	0.06495961459999999	0.0369051396	0.0466422791	-0.0372206775	-0.107671426	-0.0061620719	0.0001328372	0.2180735063	0.2321624581	-0.0828101813	-0.4184089179	-0.0217642618	-0.14174069220000002	-0.0290870707	-0.052698901799999996	0.0387295929	0.1208895258	0.015597834599999999	0.0580671171	0.0971383637	-0.048798589100000005	-0.1162373575	0.044926377999999996	0.059631460899999995	-0.0803599848	0.1052876359	-0.16405672289999998	-0.0508904642	-0.0947313861	0.0666812526	-0.0253645343	-0.09805091640000001	-0.09590023019999999	0.0	-0.107166	-0.03891080000000001	0.0015140503566400008	0.011484551556000002	-0.206801	-0.06648400000000003	0.004420122256000003	0.042766653601000015	-0.0556876	-0.013006799999999992	0.00310110879376	0.00016917684623999978	-0.00448373	0.0006414699999999999	4.1148376089999983e-07	2.01038347129e-05	-0.000521759	-0.0008834460000000001	2.72232454081e-07	7.80476834916e-07	-0.00625949	-0.00090272	3.9181215060100014e-05	8.149033984000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713.2730417440396	1.59602437752244	508758.4320787944	2.5472938136458922	1042.8743060613933	2.3705242151493167	5.6193850546092845	1087586.8182430328	786.5380091376003	-0.14021805508252785	618642.0398181396	0.01966110297112681	826.5989917261987	558.443434438482	1.329432	32.069481	0.43313945	0.220016	0.0316821221	-0.1143752904	0.0001022866	0.0303904735	-0.0375483998	-0.077957978	-0.09178091449999999	-0.054230102800000006	0.045376949400000005	0.0647356477	0.0265926448	0.1626642106	0.0224594388	0.0277831386	-0.0029576747	-0.145049871	-0.257281882	-0.05797692240000001	-0.0483871986	0.057783393499999995	0.0134628399	0.044658215599999995	-0.0066332989	-0.1127488419	-0.0070137588	0.0098993448	0.11342934060000001	0.0088820059	0.0181488983	-0.11045616289999999	-0.0873532752	-0.0028596032	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	-0.13576800000000006	-0.028602000000000044	0.0008180744040000025	0.01843294982400001	-0.0195042	0.18729679999999999	0.035080091290240006	0.00038041381764	-0.0191566	0.036531	0.0003669753235599998	0.001334513961	-0.00349883	0.0009849	9.700280099999998e-07	1.22418113689e-05	0.000644444	0.001166203	4.15308069136e-07	1.360029437209e-06	-0.0047964	0.0014630900000000002	2.300545296e-05	2.1406323481000006e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.394761294111	8.121719550071475	520410.4016225874	65.9623284500132	1068.587224091119	25.712918029725643	661.15415360339	1141878.655490763	788.3962129804653	1.8582038428650092	621568.5886419392	3.4529215216382885	830.3806271965402	572.8639822705147	1.390459	33.541611	0.4504147000000001	0.242648	-0.0541105019	-0.0787370266	-0.0651190613	-0.08238557860000001	-0.0396683439	-0.1784970316	-0.1454207593	0.0411594032	0.11204403730000001	-0.0076684929000000015	-0.05780681	0.08565400810000001	0.0112801291	0.116795425	-0.08033596059999999	0.0567051624	-0.22161853620000002	0.025150012000000003	0.024757619100000003	0.0208822679	0.0564384023	0.0825238315	-0.1165469901	-0.10956751599999999	0.0586748941	0.0550283356	0.054672720300000005	0.082127048	-0.12035715949999999	0.0126537103	-0.1572133558	-0.08431948189999999	0.0635417498	-0.032947302799999995	-0.1023709334	-0.0876992882	0.0	-0.13456400000000002	0.0012040000000000384	1.4496160000000924e-06	0.018107470096000004	0.0825656	0.1020698	0.01041824407204	0.006817078303359999	0.123623	0.1427796	0.015282646129	0.02038601417616	-0.00540791	-0.00190908	3.6445864464e-06	2.9245490568100006e-05	0.00153594	0.0008914960000000001	2.3591116836e-06	7.947651180159999e-07	-0.00350975	0.0012866500000000005	1.2318345062499996e-05	1.655468222500001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.2697594597753	-3.1250018343357624	515911.44735440344	9.765636464601881	1044.7573324357209	-23.82989165539811	567.8637363080128	1091517.8836782034	789.3802562701976	0.9840432897323126	623121.1889892028	0.9683411960671919	827.8580155693428	574.2071279173288	1.781309	42.969955	0.8036571999999998	0.488992	0.0910809506	-0.0281429929	-0.0829848551	0.0603382429	0.0113907734	-0.0775007332	-0.030302866	-0.0781904937	0.1069824427	-0.1318123451	0.13964078060000001	0.0190664394	-0.0329370951	-0.05874214570000001	0.1412548287	0.2183970434	0.0194798143	0.2910009711	0.1244448559	0.0012769469	-0.018004635	-0.23503149329999998	0.051721272699999994	-0.09606771759999999	-0.0328326102	0.16659867890000002	-0.10779961810000001	-0.040342271	-0.015511054	-0.10585271560000001	0.12149742220000001	0.08571292300000001	0.0619399382	-0.036675261	-0.1040730175	-0.0828853527	0.0	-0.103223	0.03134100000000002	0.0009822582810000014	0.010654987729	-0.333683	-0.41624859999999997	0.17326289700196	0.11134434448899999	-0.08794359999999997	-0.2115666	0.007734076780959995	0.04476042623555999	-0.00410044	0.0013074699999999998	1.7094778008999994e-06	1.68136081936e-05	0.00133459	-0.00020134999999999988	1.7811304681000005e-06	4.054182249999995e-08	-0.00212855	0.0013812000000000002	4.5307251025e-06	1.90771344e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.8213703296756	4.551610869900287	522470.73340527	20.717161510994448	1047.9862095120707	3.2288770763498182	10.425647174177348	1098275.0953274777	790.8628452852997	1.4825890151021213	625464.0400527599	2.198070187701478	829.5946115026815	588.7126487772625	1.198812	28.918577000000006	0.28850840000000005	0.217387	0.08221799639999999	0.0010498143	-0.11924065539999999	0.040454988500000004	0.0065843130000000005	-0.1031106178	0.0132128131	-0.037860484300000004	0.1289979457	-0.1051089584	-0.0053443415000000005	-0.0483852225	0.0448023748	0.011575531200000001	0.057363596100000004	0.16010891119999998	0.0353673107	0.0458800912	-0.1809072019	-0.000441337	-0.0390040811	0.0271902869	0.04323983	-0.0586079681	0.0688758336	0.1299375201	-0.032128652599999995	0.0009716147999999999	0.055988776100000005	-0.0066773665	0.037701666200000004	0.17667741969999998	0.060317463099999996	-0.0403542832	-0.10546269890000001	-0.077629188	0.0	-0.113828	-0.010605000000000005	0.00011246602500000008	0.012956813584	-0.120511	0.21317200000000006	0.04544230158400001	0.014522901120999998	-0.124558	-0.03661440000000002	0.015514695363999997	0.0013406142873600016	-0.00415894	-5.8499999999999525e-05	3.422249999999945e-09	1.7296781923599994e-05	0.0014665	0.00013190999999999984	2.1506222500000002e-06	1.740024809999996e-08	-0.00250048	-0.00037192999999999986	6.2524002303999984e-06	1.3833192489999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.8054344212967	1.9840640916211212	525342.9177666446	3.9365103196603455	1055.0863180425606	7.1001085304899325	50.41154114473592	1113207.1385206073	794.0742825166362	3.211437231336504	630553.9661543106	10.31332909081427	832.2017052878766	605.3881068348312	1.240321	29.919872	0.25926639999999995	0.169797	0.0757479331	0.0658054698	-0.07621846339999999	0.029501301400000002	0.0652962537	-0.0657305126	0.149029121	0.0112967623	0.0753875199	-0.1358424911	0.0037754175	0.1813341972	-0.0462945233	-0.3128634891	0.1611423298	0.1468137685	0.07909529280000001	0.3874156447	-0.0379350458	0.0788575219	-0.0325785139	0.0604188554	0.050418873899999994	0.0350442027	0.138833398	0.08596034890000001	-0.0709057613	0.0869661586	0.1778028473	-0.1469045092	0.0258605139	0.09371013560000001	0.0586748659	-0.0439794606	-0.10653580609999999	-0.071958838	0.0	-0.113688	0.00013999999999998736	1.959999999999646e-08	0.012924961344000004	0.0390164	0.1595274	0.025448991350759998	0.00152227946896	-0.08586549999999997	0.03869250000000002	0.0073728840902499955	0.0014971095562500015	-0.00472165	-0.0005627100000000001	3.166425441000001e-07	2.22939787225e-05	0.00194602	0.00047952	3.7869938404e-06	2.299394304e-07	-0.00267638	-0.0001759000000000001	7.1630099044e-06	3.0940810000000044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.0057201154234	0.2002856941267055	525633.2942000837	0.04011435927181623	1070.9297249141493	15.84340687158874	251.0135412987053	1146890.4757046956	792.2814519474448	-1.7928305691914377	627709.8990999514	3.214241449827293	836.9170771006703	630.466453207055	1.367714	32.992931	0.2794649	0.180527	0.1131535508	0.11040739029999999	0.0579275304	-0.0003107373	0.177996288	0.040045916200000004	0.1561264237	-0.0577941501	-0.0081716954	-0.0818620155	-0.0013176376000000002	-0.029797881600000006	0.0113277044	0.0102113359	0.0238868052	-0.0693716692	0.0258620131	0.07792098089999999	-0.0300813352	-0.0205124601	0.08541406380000001	0.011560315900000001	0.1323066851	0.1182406827	0.019745051	0.0583521084	-0.0405105309	0.0639340955	0.0003868339	0.0042305152	-0.024879013199999998	-0.046223695999999995	0.0570126945	-0.0475459561	-0.1072891178	-0.0659045565	0.0	-0.107058	0.006630000000000025	4.395690000000033e-05	0.011461415363999998	-0.12724000000000002	-0.16625640000000005	0.02764119054096001	0.016190017600000006	-0.135287	-0.04942150000000002	0.018302572369	0.0024424846622500018	-0.00409815	0.0006234999999999999	3.887522499999999e-07	1.67948334225e-05	0.00190367	-4.234999999999981e-05	3.6239594689e-06	1.793522499999984e-09	-0.00315367	-0.00047729	9.9456344689e-06	2.278057441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
716.7293211616287	-8.276398953794683	513700.9198128092	68.49877964237372	1051.6465376450044	-19.283187269144946	371.84131125691374	1105960.4401407256	788.8734974891687	-3.4079544582760946	622321.3950407935	11.614153589683907	830.958835825508	602.2670435306829	1.079891	26.049879	0.10139199999999997	0.0605105	0.13396314310000002	0.0516619128	0.0258709269	0.0338614775	0.0775162468	0.0773428674	0.043813709000000006	-0.1050935079	-0.07039190349999999	-0.0542915562	0.0485404817	-0.0331658732	0.0369940578	0.09359885550000001	0.0568057872	-0.0107181227	0.09718724769999999	0.0395301369	-0.076258082	0.0049812104999999995	-0.0026796503	0.0253136487	0.1071693153	0.035347388	-0.08212205110000001	0.033350946400000005	-0.019745538	0.04497258	0.0268763298	-0.044500796399999994	0.0027347104999999997	0.0680179492	0.0553315035	-0.0510490108	-0.1077203727	-0.05949864570000001	0.0	-0.12166	-0.014602000000000004	0.0002132184040000001	0.014801155599999997	-0.184523	-0.05728299999999997	0.003281342088999997	0.034048737529	-0.131855	0.0034319999999999906	0.017385741025000002	1.1778623999999934e-05	-0.00405002	4.81300000000004e-05	2.316496900000038e-09	1.6402662000399993e-05	0.00201515	0.00011147999999999973	4.0608295225e-06	1.2427790399999942e-08	-0.00279178	0.0003618899999999997	7.794035568400003e-06	1.3096437209999982e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717.8112552167329	1.0819340551041703	515252.99811582157	1.1705812995941542	1039.9682439046471	-11.678293740357274	136.38254468606794	1081533.9483301155	787.9544963015107	-0.9190011876579548	620872.2882417676	0.8445631829167313	828.4024707360402	577.7286548733138	1.092971	26.365391	0.1379975	0.08488419999999999	0.09973380119999999	-0.032698035	-0.0453294488	0.06267412950000001	0.005936451	-0.0061279839	-0.041182590299999995	-0.10909329720000001	0.00010039	-0.0685152746	0.0270753086	0.0339143666	0.068895974	-0.08984981310000001	0.029452974700000002	-0.0491941737	0.022605536699999998	-0.010802909199999999	0.0778463159	-0.05182968860000002	0.028388445499999998	0.0373766601	0.072169653	-0.0655835292	-0.07612615730000001	0.0748384233	0.0191863505	0.0588307853	0.045649999100000005	-0.0331916953	-0.020658085700000002	0.07900827469999999	0.0536318538	-0.054483950700000006	-0.1078282764	-0.052775283799999996	0.0	-0.126328	-0.004668000000000006	2.179022400000005e-05	0.015958763584000002	-0.110281	0.074242	0.005511874564	0.012161898960999996	-0.158727	-0.02687200000000001	0.025194260529000003	0.0007221043840000004	-0.00405416	-4.140000000000567e-06	1.7139600000004695e-11	1.6436213305600007e-05	0.00211802	0.00010287000000000012	4.4860087204e-06	1.0582236900000028e-08	-0.00332908	-0.0005372999999999997	1.10827736464e-05	2.886912899999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.9806739159918	1.1694186992589266	516933.2094646937	1.3675400941764395	1045.4903079127012	5.5220640080540315	30.493190909045744	1093049.9839393946	786.8293739105377	-1.1251223909730472	619100.4636484487	1.265900394668906	828.4534621046253	589.7056629961212	0.925666	22.329548000000006	0.1018562	0.043442400000000006	0.1295500458	0.0007077273	-0.06996017410000001	0.060616795999999994	0.059035537199999995	-0.0030835564	-0.0644217863	-0.1253641174	-0.0187806909	-0.07833903910000001	0.0546386934	0.0501543928	0.0720372184	-0.03243609	-0.038531051600000005	-0.0358175664	0.0545709988	-0.0963164408	0.0799240771	-0.0537321082	0.0262356235	-0.0652609305	0.08201516269999999	-0.062054264299999995	-0.1000896377	0.10368304880000001	0.0020680115	0.043598995599999996	0.0506797104	-0.0238898289	-0.1006044133	-0.0012097027	0.0519143122	-0.0578461925	-0.107612505	-0.045770342900000004	0.0	-0.111042	0.015285999999999994	0.00023366179599999985	0.012330325763999998	-0.08566329999999997	0.02461770000000002	0.000606031153290001	0.007338200966889996	-0.134494	0.024233000000000005	0.018088636036	0.0005872382890000003	-0.00383663	0.00021753000000000007	4.7319300900000027e-08	1.4719729756900004e-05	0.00243291	0.00031489	5.9190510681e-06	9.915571209999996e-08	-0.00310711	0.00022196999999999967	9.6541325521e-06	4.927068089999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
