global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
733.4214001902652	n/a	537906.9502570492	n/a	1075.3011724603782	n/a	n/a	1156272.611494664	778.7456694011694	n/a	606444.8176110754	n/a	818.7328355701748	647.6536062067495	n/a	n/a	n/a	n/a	-0.0033607959	-0.0290880404	0.027973383900000003	0.0425814176	-0.0579712777	-0.111106798	0.1014465128	0.27585324969999997	-0.067960632	0.008000775600000001	0.1834734594	-0.0164253239	0.0684362895	-0.0006913177	0.0244215088	-0.0658372616	0.043449314800000007	-0.0673252083	0.0070372412	-0.052624171399999996	0.0262170943	-0.0733806808	0.0254583673	-0.030128314700000002	0.0653484532	-0.010287742800000001	0.052898502300000004	0.0599557603	-0.0512101578	0.2036610004	-0.12140616679999999	0.0031666581	-0.1042475231	0.0798588317	-0.023021655099999996	-0.0269702723	0.0237347296	-0.2799605939	0.0123273902	-0.08713593609999999	0.1202643367	-0.1271046904	0.1087452876	-0.1003011988	0.0596626667	0.1390823508	-0.2962340017	0.035939698	-0.0915442241	0.0036828814	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.08883819999999999	n/a	n/a	0.007892225779239998	0.102879	n/a	n/a	0.010584088640999998	-0.113837	n/a	0.012958862568999998	n/a	0.000211291	n/a	n/a	4.4643886680999993e-08	0.00121111	n/a	1.4667874321e-06	n/a	0.000436116	n/a	1.9019716545599998e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.3365268947508	-5.084873295514398	530474.096409108	25.855936431435467	1052.0152679833245	-23.28590447705369	542.2333473144691	1106736.1240700262	775.5760271555272	-3.1696422456421938	601518.173898351	10.046631965359694	811.6234258792795	646.4885911987344	1.11173	23.96583	0.1176903	0.0637382	0.022316353100000002	0.0087286964	-0.0352984449	0.0082343964	0.017778318799999998	-0.0047515362	0.0928237256	0.0596787613	-0.0078532098	0.0149280534	0.0090042888	0.1086390581	-0.0154080644	-0.0175105725	-0.07466504480000001	0.08882179800000001	0.0289142882	-0.009280296	0.051402826299999996	-0.05744635980000001	-0.0082407715	-0.0151621549	0.1313217509	0.0325896073	0.07084700990000001	-0.1350593869	-0.2431933189	0.0871837808	0.0457699418	0.0389264381	0.0743583699	0.0597479572	-0.1220200085	0.0070408729	0.00043636980000000004	-0.0253618785	0.0427513923	-0.0202377832	-0.047811665	-0.0224424423	-0.08159597980000001	0.0026844406	0.0720766053	0.0408815099	-0.0662457499	0.1105196477	0.022849401800000002	0.1543107452	-0.0061079533	-0.11969817519999999	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.0817272	-0.007110999999999992	5.056632099999989e-05	0.00667933521984	0.115643	0.012764000000000013	0.00016291969600000026	0.013373303449000002	-0.0707996	0.04303739999999999	0.005012583360160001	0.0018522177987599989	0.0	-0.000211291	4.4643886680999993e-08	0.0	0.000454426	-0.0007566840000000001	2.06502989476e-07	5.72570675856e-07	0.000563699	0.00012758299999999996	3.1775656260100003e-07	1.6277421888999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.6540446241057	-2.682482270645096	526573.7924793236	7.195711132325269	1035.8683468565182	-16.146921126806323	260.7230618753043	1073023.2320192559	774.7894024794533	-0.7866246760738704	600298.6181944683	0.6187783810083216	808.5551166047059	636.7641154419199	0.864928	18.64547	0.11546604999999995	0.07127119999999999	0.053509655	-0.0153582556	0.0277113375	0.0251223132	0.034426562	0.0327209652	-0.0436709313	-0.0048062184	0.0483425898	0.0071408897	0.0026633606	0.0829220821	-0.0389067601	0.0160529162	0.1110128063	-0.0367739759	-0.0245480323	-0.0317252271	0.08167969139999999	0.0802687639	0.0570894028	-0.080773553	0.1735495239	-0.12691826	-0.0254167987	-0.1594285432	-0.027489788799999998	-0.19372796109999998	0.005495325600000001	0.024465937599999998	-0.0678262331	0.0173503809	-0.0363659203	-0.0850451796	-0.0332933495	-0.0235485362	-0.042151128200000006	0.021257655499999997	-0.0487306301	0.06386257719999999	0.0521054207	-0.047410155	-0.0020505734	0.0366887562	-0.0505186146	0.0046566195000000005	0.043525659	0.0246309815	0.03348406	0.0052577894	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.072229	-0.009498199999999998	9.021580323999996e-05	0.005217028441	0.0650935	-0.05054950000000001	0.0025552519502500012	0.00423716374225	-0.0724111	-0.0016115000000000018	0.005243367403210001	2.5969322500000063e-06	0.0009251420000000002	0.0009251420000000002	8.558877201640005e-07	8.558877201640005e-07	0.000371378	-8.304799999999995e-05	1.3792161888399998e-07	6.896970303999992e-09	0.000495752	-6.794699999999995e-05	2.4577004550399997e-07	4.616794808999993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.4018832197332	-1.252161404372487	524758.088412296	1.567908182600078	1046.834426562128	10.966079705609902	120.25490410978931	1095862.3166356594	774.3814496138789	-0.4079528655744298	599666.6295060924	0.16642554053038874	810.3537648188997	644.2151585951271	0.960796	20.712116	0.09929940000000002	0.050549800000000006	0.0869043975	0.006107731999999999	-0.0558943999	0.0449810921	0.1357455165	0.0336068442	0.10759643619999999	-0.0519013792	0.034614142	0.0867515178	-0.1330053385	0.043753209	-0.0162076097	0.0671290705	-0.11260879380000001	0.007698353299999999	-0.0238740265	-0.0571926075	-0.002789771	-0.0325823264	-0.10455940429999999	-0.0696828425	-0.1049413627	0.0629349349	0.1348302316	-0.0032993782	-0.0687474332	-0.028687922400000006	-0.055201041299999996	-0.017926065	-0.08005740139999999	0.011624229199999999	0.0806509088	-0.0017156772	-0.0183728534	-0.05151323730000002	0.0698156954	0.1259009357	-0.0223710095	0.013126935	-0.0981693645	-0.0304150702	0.0728902562	-0.060083341900000004	0.0297945235	0.1127782061	0.0574551527	0.0821919335	-0.04307975	-0.0204987722	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.0532266	-0.019002400000000003	0.00036109120576000015	0.00283307094756	0.0839733	0.0188798	0.00035644684804000016	0.007051515112890001	-0.037356	0.035055100000000006	0.001395470736	0.0012288600360100006	0.0007233910000000001	-0.00020175100000000007	4.070346600100005e-08	5.232945388810003e-07	0.000515108	0.00014373	2.65336251664e-07	2.06583129e-08	0.000313991	-0.00018176099999999998	9.859034808099999e-08	3.3037061120999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.1849530303191	-2.2169301894141427	521551.1063834042	4.914779464735826	1030.9360181856696	-15.89840837645852	252.7593889046464	1062829.073592523	774.193360391105	-0.18808922277389686	599375.3592736714	0.035377555723688586	810.1597518118207	627.8386291954922	0.993703	21.421497	0.042618300000000005	0.0255019	0.0781904075	-0.0645117106	-0.043023686299999996	0.0004343616	0.03231428	0.0534368183	-0.014025626599999999	-0.1438499887	0.06422797820000001	0.044913278200000004	-0.0574341851	0.0111236679	-0.0311219192	-0.0340918598	0.0788434087	-0.0158426499	-0.0590357186	-0.0043654092	0.0310156711	0.0394543599	-0.08726180310000001	-0.1020532432	-0.0677014598	-0.0371029673	0.1027169792	0.018109461299999997	0.0100005811	-0.0860630757	-0.0198450155	0.0739644586	-0.017936149	-0.0761947952	0.1503893668	-0.029208038500000002	0.13556578560000002	-0.0466776083	-0.0087933556	0.078247481	-0.0031434339	0.0144239574	0.0598995009	-0.1450015034	-0.0158204504	0.0121937354	0.0260602568	-0.012071333200000001	0.0391673073	0.0134334897	-0.0681804511	-0.09917334369999999	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.053237699999999985	1.109999999999306e-05	1.2320999999984592e-10	0.002834252701289999	0.107655	0.0236817	0.0005608229148899999	0.011589599025000001	-0.0414087	-0.004052699999999999	0.00171468043569	1.6424377289999993e-05	0.000596057	-0.0001273340000000001	1.6213947556000032e-08	3.5528394724899996e-07	0.000371378	-0.00014373	1.3792161888399998e-07	2.06583129e-08	0.00028759900000000004	-2.639199999999997e-05	8.271318480100003e-08	6.965376639999987e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.5366723119432	1.3517192816241277	523505.3161802403	1.827145016314448	1033.8975628154292	2.9615446297596013	8.770746594057929	1068944.1703956844	774.309909219493	0.11654882838797676	599555.8355154996	0.013583629398610056	809.1523789389403	625.4506394660835	0.9037980000000002	19.483402	0.06824975000000001	0.0462241	0.018690458400000002	-0.097606877	-0.0167967273	0.0067310891000000005	-0.006754729399999999	0.0113204384	-0.0252973256	-0.099030911	0.0532792871	-0.0023209886999999998	-0.0441597489	0.006410832900000001	-0.0089770698	-0.048002649	-0.1023943291	0.0297448313	-0.027740305299999997	0.0689191783	0.039083727	0.07226121419999999	0.0180878925	-0.0305170524	-0.056279616399999996	-0.0786079613	-0.0688482347	-0.2736976332	-0.1210874032	0.07821379769999999	-0.1379435822	0.0766636371	0.0111546472	0.0578097614	-0.116694279	0.0148993853	-0.1796362677	-0.0169050993	-0.0188294491	0.0453372171	0.025982422400000003	-0.0719956568	-0.09359318949999999	-0.0180960976	0.031554801800000004	-0.0457334325	0.023245750099999997	0.0187061728	0.058931522699999996	0.11771809650000001	-0.0360546392	-0.054985308499999996	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.0331709	-0.020066799999999992	0.0004026764622399996	0.0011003086068100002	0.114734	0.007078999999999987	5.011224099999984e-05	0.013163890755999998	-0.0379761	0.0034326000000000014	0.00144218417121	1.1782742760000008e-05	-0.000151507	-0.0007475639999999999	5.58851934096e-07	2.2954371049e-08	0.000371378	0.0	1.3792161888399998e-07	0.0	0.00029346200000000003	5.8629999999999945e-06	8.611994544400001e-08	3.437476899999993e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.6584428186019	0.12177050665866318	523681.5418626437	0.014828056291907534	1037.531217538639	3.6336547232099288	13.203446647505826	1076471.027367211	773.5275040841068	-0.7824051353861705	598344.7995745878	0.6121577958786518	806.7646467095661	626.0467699796459	0.921218	19.858913	0.0592439	0.0330298	-0.0032144340999999996	-0.07973150849999999	0.0868698711	-0.0546551105	-0.0268622602	-0.040750871800000005	-0.1225239593	0.0206401696	0.1092927678	-0.1023761362	-0.0069517312	0.064106884	-0.0113284363	-0.00018168790000000002	0.09735558230000001	0.0206310019	0.0087004878	-0.1190686757	-0.045467416600000005	0.1317414983	-0.043255949800000006	0.1271643314	0.0709039655	0.0174351935	-0.028591984900000002	-0.056354828499999995	0.005886616	-0.0980646127	0.0421557757	-0.036113476400000004	-0.0771787657	-0.11099547929999999	0.0698414101	0.0527112888	-0.0110043876	0.0381345456	-0.1406603239	0.0335270006	0.0078608885	-0.0069248162	0.08772933640000001	-0.0561653964	0.0672317675	0.014702945700000001	-0.07451053769999999	0.0598793128	-0.0249680731	-0.005312158199999999	0.0083230787	-0.026124016200000003	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.0366223	0.0034514000000000003	1.1912161960000004e-05	0.0013411928572900002	0.104632	-0.010102	0.000102050404	0.010947855423999998	-0.04713	-0.0091539	0.0022212369	8.379388520999999e-05	0.000285763	0.00043727	1.912050529e-07	8.166049216899998e-08	0.000371378	0.0	1.3792161888399998e-07	0.0	0.0	-0.00029346200000000003	0.0	8.611994544400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.0461183481868	2.387675529584953	527142.9659684693	5.700994434578787	1042.3636215704973	4.832404031858231	23.352128727119695	1086521.919573563	775.0779295570801	1.5504254729733018	600745.79688649	2.4038191472444868	808.6858471879415	631.7874442832526	0.902217	19.44932	0.04425685000000002	0.0239703	-0.0353742154	-0.049511287300000005	0.1001846943	0.0774418038	0.0110886579	-0.06531634	-0.1066186915	0.05972100230000001	0.048388608	-0.0909288877	0.0545244515	-0.0173030632	-0.058850196699999996	0.0207605676	-0.0417290187	-0.0235184803	-0.0046476331	-0.0337279273	-0.0863973585	0.0313035662	-0.013909523799999999	-0.1423032185	-0.0956137274	-0.032283481600000004	-0.0543251875	0.1257886158	0.0263525675	0.0701301316	0.047854303200000003	-0.06824762179999999	-0.0951965183	-0.0050168897	0.0329963047	0.048252704	-0.0873868419	0.056808672000000004	-0.12457652289999999	-0.0525811875	-0.0294273964	-0.032740108500000004	-0.0812559437	0.0189426676	0.025292561600000003	-0.10015126199999999	0.0106874256	-0.0207720902	-0.08148808440000001	-0.11844362929999999	0.0413655594	0.1347022265	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.036418	-0.0002043000000000045	4.173849000000183e-08	0.001326270724	0.09568430000000004	-0.008947699999999947	8.006133528999906e-05	0.009155485266490009	-0.0471041	2.589999999999537e-05	0.0022187962368100003	6.708099999997603e-10	0.0006251669999999999	0.000339404	1.1519507521599998e-07	3.90833777889e-07	0.000166362	-0.00020501599999999998	2.7676315044e-08	4.2031560256e-08	0.000157159	0.000157159	2.4698951281e-08	2.4698951281e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.4520533949599	1.4059350467730385	529186.4899885436	1.9766533557447048	1039.5116996382783	-2.8519219322190565	8.133458707472078	1080584.573684862	777.2184514019783	2.140521844898217	604068.5211996894	4.581833768486466	809.9458290392531	637.2290316043617	0.8596450000000001	18.53158	0.0500862	0.0268608	-0.0235989681	0.0208415593	0.0935165627	-0.0834725873	0.029458198199999997	0.0025285444	-0.0431478897	0.11134350220000001	-0.0164678092	-0.018552648600000003	0.1053075468	-0.1297172644	0.0430988451	-0.0682542999	0.094377085	0.0291705692	0.06505909309999999	0.0300993095	-0.0718998861	-0.0755051586	-0.0381957126	0.0136425588	0.0397741057	0.0115069327	-0.0529486779	-0.05614518	-0.16959947579999998	0.07446440110000001	0.0663159183	0.036112477000000004	-0.11357533119999999	-0.10265361710000001	0.029449716600000002	-0.0173721697	0.05202397	0.0115005899	-0.0283674165	-0.0944273117	0.1067304758	0.0706481979	0.074019364	0.0785616259	0.0006889463000000001	0.0570998828	0.0060091854	-0.005545698199999999	-0.0175180732	0.0207409927	-0.017041756	0.049395248600000004	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.029954700000000008	-0.006463299999999996	4.177424688999993e-05	0.0008972840520900002	0.114722	0.019037699999999963	0.00036243402128999865	0.013161137283999999	-0.0471451	-4.099999999999243e-05	0.00222266045401	1.6809999999993793e-09	0.000319437	-0.00030572999999999993	9.347083289999996e-08	1.02039996969e-07	0.000307271	0.00014090899999999996	9.441546744099999e-08	1.985534628099999e-08	0.000112914	-4.4245000000000014e-05	1.2749571395999998e-08	1.9576200250000005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.451810044896	0.9997566499361028	530642.0395576853	0.9995133590914592	1041.0999299054865	1.588230267208246	2.5224753816763763	1083889.064049209	776.1399751616751	-1.0784762403031891	602393.2610439657	1.1631110008985022	809.1912489272545	651.3587551917917	0.980069	21.1276	0.09926013	0.045089	-0.0457317275	0.05611949150000002	0.0489467797	0.1180595591	-0.077901279	-0.0098560244	-0.0393080433	0.1021866211	-0.013983188899999999	-0.0230663157	0.0657663272	0.0663590542	0.0152283304	0.11127045599999999	-0.10115838710000001	-0.09954293089999999	-0.0901314014	0.1259872064	0.011240350900000001	-0.051651242300000004	-0.037979892700000004	0.0500825176	0.08975749599999999	-0.0638958453	-0.1278284376	-0.0507839641	-0.0419812692	0.049526863399999996	0.0681562315	-0.1836443143	-0.0164383703	0.0414691419	0.0027931668	0.18133545550000002	0.0840314766	0.0150870103	-0.035892535499999996	-0.0551951907	-0.16773210300000002	-0.0368351134	-0.0733232916	0.052601116600000004	-0.1009875313	-0.0445399826	0.0517940121	0.0722381287	0.0503182237	-0.0565497246	0.0323921685	0.0116470727	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.0463784	0.016423699999999996	0.00026973792168999986	0.00215095598656	0.114738	1.6000000000002124e-05	2.56000000000068e-10	0.013164808644	-0.0836341	-0.036489000000000014	0.006994662682810001	0.0013314471210000005	-0.000151507	-0.000470944	2.2178825113600002e-07	2.2954371049e-08	-2.96126e-05	-0.00033688359999999994	8.769060787599999e-10	1.1349055994895995e-07	0.000231715	0.00011880100000000003	5.3691841225e-08	1.4113677601000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
