trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0
0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.107018,0.0386184,0.108635,-0.000132273,0.00529378,0,0.107018,0.0386184,0.108635,-0.000132273,0.00529378,0,0.011452852,0.0014913808,0.011801563,1.7496147e-08,2.8024107e-05,0,0.011452852,0.0014913808,0.011801563,1.7496147e-08,2.8024107e-05,0,0.0045044016,0.0019162303,-0.07647955,0.0085742989,0.021008756,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0
0.0306161,0.0427725,0.122561,-0.00260188,-0.000836342,0.00053423,-0.0764019,0.0041541,0.013926,-0.002469607,-0.006130122,0.00053423,0.00093734558,0.0018294868,0.015021199,6.7697795e-06,6.9946794e-07,2.8540169e-07,0.0058372503,1.7256547e-05,0.00019393348,6.0989587e-06,3.7578396e-05,2.8540169e-07,-0.016901204,-0.0116508,-0.032956304,0.019538111,-0.031706916,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0
0.0210103,0.0131956,0.261665,-0.00250861,0.00438,0,-0.0096058,-0.0295769,0.139104,9.327e-05,0.005216342,-0.00053423,0.00044143271,0.00017412386,0.068468572,6.2931241e-06,1.91844e-05,0,9.2271394e-05,0.00087479301,0.019349923,8.6992929e-09,2.7210224e-05,2.8540169e-07,-0.012645134,0.015582076,-0.057368235,-0.027930051,-0.030739578,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0
0.00449041,0.0200507,0.207682,-0.00334395,0.00440074,-7.33523e-05,-0.01651989,0.0068551,-0.053983,-0.00083534,2.074e-05,-7.33523e-05,2.0163782e-05,0.00040203057,0.043131813,1.1182002e-05,1.9366513e-05,5.3805599e-09,0.00027290677,4.6992396e-05,0.0029141643,6.9779292e-07,4.301476e-10,5.3805599e-09,-0.025853119,-0.037525576,-0.020582216,0.053137854,-0.055256559,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0
-0.00993884,0.00528852,0.150566,-0.00297111,0.00362134,-0.000506911,-0.01442925,-0.01476218,-0.057116,0.00037284,-0.0007794,-0.0004335587,9.8780541e-05,2.7968444e-05,0.02267012,8.8274946e-06,1.3114103e-05,2.5695876e-07,0.00020820326,0.00021792196,0.0032622375,1.3900967e-07,6.0746436e-07,1.8797315e-07,0.0094989018,-0.032551409,-0.044689754,0.051313448,-0.011842747,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0
-0.0347949,0.00176878,0.157317,-0.00244019,0.00183747,-8.46686e-05,-0.02485606,-0.00351974,0.006751,0.00053092,-0.00178387,0.0004222424,0.0012106851,3.1285827e-06,0.024748638,5.9545272e-06,3.376296e-06,7.1687718e-09,0.00061782372,1.238857e-05,4.5576001e-05,2.8187605e-07,3.1821922e-06,1.7828864e-07,-0.018045948,0.0349355,-0.072912921,0.014399584,0.018651124,123.2419,0.3363319,0.3363319,5.5603974,-0.97995338,-0.97995338,43.860684,1.8664935,1.8664935,-24.52759,-2.4948258,-2.4948258,18.296456,3.0341856,3.0341856,0
-0.056613,0.0358434,0.173682,-0.00336869,0.00169753,-8.46686e-05,-0.0218181,0.03407462,0.016365,-0.0009285,-0.00013994,0,0.0032050318,0.0012847493,0.030165437,1.1348072e-05,2.8816081e-06,7.1687718e-09,0.00047602949,0.0011610797,0.00026781322,8.6211225e-07,1.9583204e-08,0,-0.012642115,-0.0042548795,-0.055547443,0.057701774,0.012004358,115.81089,7.6903848,8.0267167,35.250382,-15.006936,-15.986889,54.399174,20.905128,22.771621,27.85194,-21.960542,-24.455368,3.2391158,20.722606,23.756792,0
-0.0830333,0.0128044,0.186471,-0.00327116,0.00177988,-0.000503919,-0.0264203,-0.023039,0.012789,9.753e-05,8.235e-05,-0.0004192504,0.0068945289,0.00016395266,0.034771434,1.0700488e-05,3.1679728e-06,2.5393436e-07,0.00069803225,0.00053079552,0.00016355852,9.5121009e-09,6.7815225e-09,1.757709e-07,0.014719656,-0.0006072734,-0.050386668,0.039927509,0.012959591,84.470679,27.619502,35.309886,65.7962,-30.544549,-45.551485,42.486714,22.101022,43.00615,59.520262,-6.971502,-28.932044,37.940285,-2.9535262,17.76908,0
-0.05841,-0.0206041,0.137835,-0.00280756,0.00250659,-0.000503919,0.0246233,-0.0334085,-0.048636,0.0004636,0.00072671,0,0.0034117281,0.00042452894,0.018998487,7.8823932e-06,6.2829934e-06,2.5393436e-07,0.0006063069,0.0011161279,0.0023654605,2.1492496e-07,5.2810742e-07,0,-0.015425884,-0.016228624,-0.031804604,0.057444105,-0.015168254,41.988743,40.025651,67.645153,72.52659,-9.8338796,-40.378429,52.933458,-12.263298,9.8377235,45.259659,20.620719,13.649217,67.410223,-6.6208587,-9.5743849,0
-0.00367735,-0.011542,0.112216,-0.00296024,0.00255822,-0.000285342,0.05473265,0.0090621,-0.025619,-0.00015268,5.163e-05,0.000218577,1.3522903e-05,0.00013321776,0.012592431,8.7630209e-06,6.5444896e-06,8.1420057e-08,0.002995663,8.2121656e-05,0.00065633316,2.3311182e-08,2.6656569e-09,4.7775905e-08,-0.0027562579,0.027850946,-0.085869269,-0.031023981,0.031033413,7.9702447,33.145954,73.171605,44.051848,26.702826,16.868947,62.993492,-12.953254,-25.216553,53.48939,-9.2055843,11.415135,56.410236,18.802733,12.181875,0
-0.0296647,0.0210924,0.147762,-0.00357366,0.00284741,-0.00011446,-0.02598735,0.0326344,0.035546,-0.00061342,0.00028919,0.000170882,0.00087999443,0.00044488934,0.021833609,1.2771046e-05,8.1077437e-06,1.3101092e-08,0.00067534236,0.0010650041,0.0012635181,3.762841e-07,8.3630856e-08,2.9200658e-08,0.029999552,0.0070598057,-0.043715093,0.02013418,-0.014374819,-6.9723847,14.760407,47.906361,9.3100855,34.242936,60.945762,35.812328,26.071087,13.117833,59.39878,-7.0106809,-16.216265,69.099629,-11.654499,7.1482344,0
-0.0310338,-0.0567382,0.180932,-0.00291101,0.00337896,-0.000429334,-0.0013691,-0.0778306,0.03317,0.00066265,0.00053155,-0.000314874,0.00096309674,0.0032192233,0.032736389,8.4739792e-06,1.1417371e-05,1.8432768e-07,1.8744348e-06,0.0060576023,0.0011002489,4.3910502e-07,2.825454e-07,9.9145636e-08,-0.0089886468,0.012905168,-0.034215853,0.013116992,-0.00907612,-7.2372391,0.25937865,15.019786,-5.3904359,14.683048,48.925984,4.3240022,31.443618,57.514705,28.924291,30.418988,23.408307,63.44184,5.6652664,-5.9892325,0
-0.0449781,0.008932,0.205693,-0.00348639,0.00329224,-0.000549554,-0.0139443,0.0656702,0.024761,-0.00057538,-8.672e-05,-0.00012022,0.0020230295,7.9780624e-05,0.04230961,1.2154915e-05,1.0838844e-05,3.020096e-07,0.0001944435,0.0043125752,0.00061310712,3.3106214e-07,7.5203584e-09,1.4452848e-08,0.016768568,0.05870104,-0.041697467,-0.071616501,0.021092651,-3.5165271,-3.720712,-3.4613334,-5.3917047,0.001268743,14.684317,-5.864559,10.188561,41.632179,4.2274712,24.69682,55.115808,31.694197,31.747643,37.412909,0
-0.0626651,0.00550036,0.227979,-0.00348639,0.00317868,-0.000728464,-0.017687,-0.00343164,0.022286,0,-0.00011356,-0.00017891,0.0039269148,3.025396e-05,0.051974424,1.2154915e-05,1.0104007e-05,5.306598e-07,0.00031282997,1.1776153e-05,0.0004966658,0,1.2895874e-08,3.2008788e-08,-0.0066174188,-0.025242168,0.041508667,0.0030171683,-0.057884587,-1.0602419,-2.4562852,-6.1769972,-2.2882157,-3.103489,-3.1022203,-4.0480049,-1.8165541,8.3720071,-2.1326453,6.3601165,31.056937,8.8451177,22.849079,54.596722,0
-0.0512436,-0.0535077,0.2274,-0.00300628,0.00316654,-0.000592627,0.0114215,-0.05900806,-0.000579,0.00048011,-1.214e-05,0.000135837,0.0026259065,0.002863074,0.05171076,9.0377194e-06,1.0026976e-05,3.5120676e-07,0.00013045066,0.0034819511,3.35241e-07,2.3050561e-07,1.473796e-10,1.8451691e-08,-0.0090602845,-0.036806474,0.021432992,-0.019329539,-0.0021676564,-0.18769801,-0.8725439,-3.3288291,-0.51629968,-1.771916,-4.875405,-1.1547843,-2.8932206,-4.7097747,-1.1567913,-0.97585403,5.3842624,1.0423718,7.8027459,30.651825,0
-0.0647883,0.0275843,0.210791,-0.00418107,0.00340921,-0.000753398,-0.0135447,0.081092,-0.016609,-0.00117479,0.00024267,-0.000160771,0.0041975238,0.00076089361,0.044432846,1.7481346e-05,1.1622713e-05,5.6760855e-07,0.0001834589,0.0065759125,0.00027585888,1.3801315e-06,5.8888729e-08,2.5847314e-08,0.010619826,0.012980367,0.012535693,-0.06774708,0.0089125205,-0.0054756973,-0.18222231,-1.0547662,-0.017473317,-0.49882636,-2.2707424,-0.044707646,-1.1100766,-4.0032972,-0.055500918,-1.1012903,-2.0771444,0.0074774136,1.0348944,8.8376403,0
-0.070953,-0.0115593,0.256238,-0.00341006,0.00357905,-0.00100086,-0.0061647,-0.0391436,0.045447,0.00077101,0.00016984,-0.000247462,0.0050343282,0.00013361742,0.065657913,1.1628509e-05,1.2809599e-05,1.0017207e-06,3.8003526e-05,0.0015322214,0.0020654298,5.9445642e-07,2.8845626e-08,6.1237441e-08,0.018136476,-0.032646189,0.057140776,-0.002725922,-0.031674542,0,-0.0054756973,-0.18769801,0,-0.017473317,-0.51629968,0,-0.044707646,-1.1547843,0,-0.055500918,-1.1567913,0,0.0074774136,1.0423718,0
