global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
710.2507441151918	n/a	504456.1195161836	n/a	1223.1296501514455	n/a	n/a	1496046.1410795974	759.8196791646053	n/a	n/a	577325.9448458038	847.5643699556459	652.0494832645038	n/a	n/a	n/a	n/a	-0.024253915299999998	-0.0787401823	0.0246543673	-0.2733714507	-0.4659867611	0.07774696	-0.0336688957	-0.3901075447	0.0332519715	-0.014499846299999999	0.0497937552	-0.0627735322	0.08247886019999999	-0.0310127823	0.1134838186	-0.026177618599999997	0.13892644310000002	-0.1521129436	0.0254554259	-0.048543009299999995	0.017708484	-0.093649796	0.01472147	-0.0560356618	0.0758673942	-0.053414521900000005	-0.0008906205	0.041260948	-0.0069327202	0.1006469609	-0.060443505599999996	0.0166519985	-0.0241179809	0.029668580099999998	-0.14986950470000002	0.0382619683	-0.0184538754	0.12688873380000001	-0.09184243439999999	-0.0033904824	-0.1502438449	0.07421337360000001	-0.0278326458	0.4188191217	-0.09135216310000001	0.2819456334	-0.2267791055	0.0311355222	-0.052743322999999995	0.3260757546	-0.0471545603	0.1623390176	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.14342800000000006	n/a	0.020571591184000017	n/a	-0.131389	n/a	n/a	0.017263069321	-0.166129	n/a	0.027598844641	n/a	0.00173266	n/a	n/a	3.0021106756e-06	-0.00191787	n/a	3.6782253369e-06	n/a	-0.00207637	n/a	n/a	4.3113123769e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.1441447373137	-6.1065993778780685	495818.976567843	37.29055596190082	1174.813984900713	-48.315665250732536	2334.403508620844	1380187.8991182926	759.1463401797245	-0.6733389848808429	0.4533853885603639	576303.16580827	840.2391701876596	639.2070228020099	1.07649	23.7467	0.1774646	0.104405	-0.007071403299999998	-0.0384182073	0.0525035472	-0.2061398413	-0.08515419099999999	-0.0512028772	-0.1028288226	-0.2268263717000001	0.006981374100000001	-0.0068774316	0.1011305094	-0.0426094123	-0.0443533791	-0.0351049727	0.1370792938	-0.023664688	0.026263139900000003	-0.1313577465	0.0542969879	-0.0683091909	-0.0094352144	-0.0731234723	-0.0260001409	0.0101030203	-0.043697880599999996	0.0247352293	-0.0266528329	0.026384946800000003	-0.0351094258	-0.0178153555	0.03146953	-0.0749449648	0.0259454698	0.06084722820000001	-0.125816418	0.024973114900000003	-0.009535559499999999	0.048227625	-0.0649120521	0.09208276189999999	-0.10862603230000001	0.10463995699999999	-0.0037244697999999996	0.1355474469	-0.0446745429	0.1325868094	-0.044553626799999996	-0.003597923300000001	-0.0015653305	0.058044588700000004	0.045211262099999996	0.06809303950000001	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.125664	0.01776400000000006	0.015791440896	0.000315559696000002	-0.0917108	0.0396782	0.0015743595552399998	0.008410870836640001	-0.08031209999999997	0.08581690000000003	0.006450033406409995	0.007364540325610004	0.00130903	-0.00042362999999999987	1.7946237689999997e-07	1.7135595409000004e-06	-0.00169342	0.00022444999999999995	2.8676712964e-06	5.037780249999998e-08	-0.0021124000000000004	-3.603000000000026e-05	1.2981609000000189e-09	4.462233760000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699.8385280787847	-4.305616658528948	489773.96538348	18.538334810201977	1165.6434774810361	-9.170507419676825	84.0982063343477	1358724.7165940828	759.3956658579831	0.2493256782586286	0.0621632938391252	576681.7773238895	834.7924052060953	605.4962084479496	1.193518	26.328253000000004	0.0922246	0.0658199	0.0228549786	-0.021090122700000002	0.0693464479	0.0329108693	-0.018410306100000003	0.0378814546	-0.0556734349	-0.1004527319	0.1008756668	0.01936366	0.0401191869	-0.0815359526	-0.013719617199999999	-0.12398449210000001	0.06963110730000001	0.0731702726	0.0584639299	-0.12149763599999999	0.0297759418	0.045618993	0.0579545764	0.0670956106	0.0002131176	0.0380709718	-0.0417846208	0.0200585538	-0.0006391847	0.0203236973	-0.020083313999999998	0.0429818447	0.0246536019	-0.0798738787	0.0848992555	0.054700010099999995	0.051994680300000005	0.1001311708	0.12469853339999999	0.042578599	0.0047601043	0.0249746952	-0.046588888200000005	0.06945525849999999	0.0456419526	0.09866045550000001	-0.0050117723999999995	0.0759535904	-0.1036895633	-0.1345947668	-0.0348990364	-0.10243290449999999	-0.038326368900000005	-0.0118054167	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.12459	0.0010739999999999916	0.0155226681	1.153475999999982e-06	-0.0982324	-0.006521599999999989	4.2531266559999845e-05	0.009649604409760001	-0.0420716	0.03824049999999997	0.00177001952656	0.0014623358402499976	0.00058984	-0.0007191900000000001	5.172342561000001e-07	3.479112256e-07	-0.00168156	1.1860000000000039e-05	2.8276440336e-06	1.4065960000000094e-10	-0.00191568	0.0001967200000000005	3.869875840000018e-08	3.6698298624e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.7804714807843	-1.058056598000462	488294.14732290717	1.1194837645723117	1155.818759940919	-9.824717540117037	96.52507474308331	1335917.005831364	758.4120002218013	-0.9836656361817404	0.9675980838048279	575188.7620804337	834.7250631157747	606.1929445597024	0.8196899999999999	18.081848	0.1365924	0.070245	0.0028579239	-0.019439406	0.0851390107	-0.0126805458	0.0655377983	-0.0569929306	-0.0486140292	-0.0581945151	0.0637784397	0.0198801068	0.0925441834	-0.0797128584	-0.0369155667	-0.0934462996	0.048699820199999994	-0.0656823238	0.0305455458	-0.10603816390000001	0.006952692900000001	-0.0772731039	-0.0087590996	-0.07385361900000001	0.08736053710000001	-0.0028501827000000004	0.0209382107	-0.049644287599999996	-0.10472379960000001	-0.0499924139	0.028664615499999997	0.1100833905	0.0625549946	-0.078388903	0.061367229599999996	0.0072348047	0.022852154500000003	-0.07848091759999999	-0.0799525771	0.1096804559	-0.0184850699	0.0918343471	-0.028089735	0.0590415614	0.056046514900000004	0.0448724747	-0.0135096936	0.0170696206	-0.0296192381	-0.0938767883	-0.0097192367	-0.0863282855	0.0405947487	0.0614425163	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.127263	-0.002673000000000009	0.016195871169000006	7.144929000000048e-06	-0.136364	-0.038131600000000015	0.0014540189185600011	0.018595140496000005	-0.0850599	-0.042988299999999986	0.0072351865880099986	0.0018479939368899996	0.00101433	0.00042448999999999986	1.8019176009999992e-07	1.0288653489e-06	-0.00138828	0.00029327999999999993	1.9273213584e-06	8.601315839999996e-08	-0.0022539	-0.0003382200000000002	1.1439276840000012e-07	5.0800652100000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.5508924893152	-0.2295789914691113	487973.34939761885	0.05270651332397429	1159.4300669616175	3.611307020698405	13.041538397745589	1344278.080174621	759.6658795466403	1.2538793248389766	1.5722133612586475	577092.2485473707	837.3248619396612	600.4115240196783	0.796985	17.580994	0.059836500000000035	0.0340827	0.0003952217	0.0002234293	0.0934529748	0.042801049	0.0455244209	-0.08825236730000001	-0.0187682374	-0.08548697289999999	0.011766961299999998	-0.0103955136	0.07470167400000001	-0.1269303932	-0.0164451686	-0.0501093996	0.08220314150000001	-0.0393166942	-0.0347230906	-0.08328626530000001	0.014621673799999997	-0.037028293999999996	0.0009725947	0.01645595	0.1266126676	-0.0631156149	0.032336384700000005	-0.047175861900000005	0.0910203735	0.0686450384	0.058613539299999996	0.0277930212	-0.0531349193	-0.0300842708	0.044669231100000005	0.053244529299999996	0.0637231809	-0.0170832101	0.09434918699999999	0.0387650454	-0.0376123249	0.1130984736	-0.0536866647	0.0009629389999999999	0.038868557799999995	0.0375033766	0.0089382337	0.0065817816	0.0142521939	-0.0013488501	-0.0547468413	0.041333057400000005	-0.027778850600000002	0.07690202980000001	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.12727	-6.999999999979245e-06	0.016197652899999998	4.8999999999709426e-11	-0.10779	0.028574	0.0008164734760000001	0.011618684100000002	-0.106305	-0.021245100000000003	0.011300753025	0.0004513542740100001	0.0008957719999999998	-0.00011855800000000018	1.4055999364000038e-08	8.024074759839995e-07	-0.00133069	5.758999999999994e-05	1.7707358761e-06	3.316608099999993e-09	-0.00222984	2.406000000000023e-05	5.788836000000109e-10	4.972186425599998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.6250904462493	0.0741979569340856	488077.01700103	0.005505336813192421	1157.2456356783707	-2.184431283246795	4.771740031227238	1339217.4612966364	759.14607409042	-0.5198054562202971	0.27019771231639106	576302.7618068975	834.2832903815149	602.5471716665727	0.88666	19.55917	0.06525039999999999	0.0306638	-0.0058593223	-0.0009511439999999999	0.0384654166	0.0696729884	0.0699867322	-0.013947638100000001	0.0137102753	-0.0284981655	0.074494813	0.008203728	0.0641574502	-0.09578711150000001	-0.056058967599999995	-0.09043532779999999	0.0238536229	-0.008461017900000001	-0.0043555687	-0.0379752712	0.0572088505	0.0318274061	-0.0534085296	0.0470765905	-0.0828964027	-0.2089075138	0.0612459199	0.10460358480000001	0.08970016410000001	0.12046033119999999	-0.0264333562	-0.0828301978	0.014811041499999997	-0.0637092273	-0.0660247216	-0.050936422800000006	0.1720957871	0.0191223738	-0.0883734086	0.10302838199999999	-0.0037955104	0.0709730791	0.0024404546	0.0017513816	0.0426085502	0.023188365099999997	-0.018492145800000002	-0.0650215617	-0.05784660570000001	-0.0616723358	0.0786392137	-0.0458918876	-0.1588473381	-0.0193925644	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.124174	0.003095999999999988	0.015419182276000002	9.585215999999924e-06	-0.126962	-0.01917199999999998	0.00036756558399999933	0.016119349443999998	-0.11490999999999997	-0.008604999999999988	0.013204308099999996	7.40460249999998e-05	0.00101916	0.00012338800000000032	1.5224598544000078e-08	1.0386871056e-06	-0.00108069	0.00025	1.1678908761e-06	6.25e-08	-0.00191568	0.00031416	9.869650559999998e-08	3.6698298624e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699.3610543782053	0.7359639319560074	489105.884380995	0.5416429091401467	1164.735940487612	7.490304809241253	56.10466613534263	1356609.811063562	759.5672934593457	0.4212193689256765	0.17742575675814515	576942.4732931558	833.5368616611416	597.9834483098037	0.795745	17.553646	0.10201309999999998	0.0526712	0.0306916998	0.0067112154000000005	0.005740631600000001	0.0639688776	0.0425404675	0.028892093799999997	0.10062716640000001	-0.0221971008	0.0655853558	0.0243007882	0.0332599924	-0.060109454000000014	0.0222333673	-0.068522857	0.0324807044	0.0793147828	0.0228173567	-0.0203977571	0.0014972785	-0.009093283800000001	-0.09362051490000001	-0.061278106799999996	-0.06334815769999999	-0.1320380514	-0.0088678775	0.0470045089	0.0107558646	0.0001691064	0.070592506	-0.041965503700000004	0.07146473769999999	0.0231864309	0.0636440346	-0.0273981142	-0.08524160089999999	0.010898014	0.0187556414	-0.0785921182	0.0308260529	0.0454742321	0.0368530164	-0.0605271596	0.024091085800000002	0.0289564111	0.0139781792	-0.0085810639	-0.0981397879	-0.0522442125	0.1134315591	-0.0492353483	-0.0919984001	0.0905539741	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.127298	-0.003123999999999988	0.016204780803999997	9.759375999999923e-06	-0.088852	0.038109999999999984	0.0014523720999999991	0.007894677904	-0.08888969999999999	0.0260203	0.00790137876609	0.0006770560120899997	0.0006821139999999999	-0.0003370460000000001	1.1360000611600008e-07	4.652795089959999e-07	-0.00133069	-0.00025	1.7707358761e-06	6.25e-08	-0.00202381	-0.00010813000000000012	1.1692096900000026e-08	4.0958069161e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.9571652792042	1.5961109009989514	491340.9475562576	2.547570008287684	1167.0890076273965	2.353067139784571	5.5369249643339415	1362096.7517247014	759.9861845468573	0.4188910875116108	0.17546974319665992	577579.00070209	832.88853623284	600.5794712793527	1.035853	22.850273	0.386364745	0.189911	0.0178286625	0.0226299111	-0.0469075826	0.0800274804	0.0042477184	0.0867939018	0.075371756	0.015309401399999999	-0.015343619	0.0105288675	-0.064592315	-0.0251924718	0.011349918700000001	-0.007316198199999999	0.0050184864	0.058091428099999995	0.0873145828	-0.0227161592	0.20677951890000001	0.0930709051	-0.1300596131	-0.0390892242	-0.0491818498	-0.20925177620000002	0.057601861	0.0170328036	0.0593791438	0.0085725664	-0.0847102616	0.0745496316	0.1378804891	0.1013775735	0.0790371714	0.1245450881	-0.1177714264	-0.0891881019	0.0069360213	-0.11034801609999999	0.0505087537	-0.0387308554	0.0301682864	-0.0398090559	-0.0333549764	0.0010267781	0.019148248700000002	0.0062990623999999995	-0.0756435357	-0.005697094399999999	0.17888232710000002	-0.0673662136	-0.1537515502	0.1033590975	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.120564	0.00673399999999999	0.014535678096	4.5346755999999875e-05	0.0408102	0.1296622	0.016812286108840002	0.0016654724240399998	0.0293736	0.1182633	0.0008628083769600001	0.013986208126889995	0.00155998	0.0008778660000000001	7.706487139560001e-07	2.4335376004000004e-06	-3.3801100000000004e-05	0.0012968889	1.1425143612100004e-09	1.68192081894321e-06	-0.00248316	-0.0004593499999999999	2.1100242249999984e-07	6.1660835855999985e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.0882235860437	1.1310583068394635	492927.8736982064	1.2792928934705539	1168.2851283266432	1.1961206992466489	1.4307047271662918	1364890.1410692008	759.9847875780092	-0.0013969688480983675	1.9515219625572805e-06	577576.8773499918	832.0806466929519	602.2212050640519	1.172703	25.869097	0.360848755	0.17824600000000002	0.0604813859	0.14450060550000002	-0.0921747933	0.06965950580000001	-0.0033352202000000004	0.1011111776	0.0922289899	0.0929909799	-0.048103204000000004	0.0349669108	-0.0862989205	0.09538594800000001	0.0098552282	0.028136659700000004	-0.0404972198	-0.0118372327	0.0145437826	0.086313814	0.1559229047	0.0466939348	-0.0396649512	0.0157754195	-0.07259848740000001	0.0048348839	-0.20195202710000001	0.1310938243	-0.0239591105	0.0158597089	0.09163773689999999	0.1167040906	0.0276611473	0.0319003965	0.0172682769	-0.0143176347	-0.0616548508	-0.038524087400000004	-0.0797597473	0.05668130320000001	0.0760692071	-0.0973301402	0.07735540519999999	-0.0129235019	-0.0734905912	-0.042311705899999996	0.0280957902	-0.0011016485000000002	0.025768788799999998	-0.013830158	0.1174000943	-0.041315865099999995	-0.11447269550000001	0.0208587066	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.106475	0.014089000000000003	0.011336925625	0.00019849992100000013	0.141377	0.1005668	0.010113681262240002	0.019987456129	0.068635	0.0392614	0.004710763225	0.00154145752996	0.0008587659999999997	-0.0007012140000000004	4.917010737960003e-07	7.374790427559996e-07	0.0011529	0.0011867011	1.3291784100000002e-06	1.4082595007412103e-06	-0.00023244400000000005	0.0022507160000000003	5.065722512655999e-06	5.4030213136000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.1781329967433	1.0899094106996472	494459.4867247857	1.1879025235316525	1161.9286384908926	-6.356489835750607	40.404963032000786	1350078.1609452993	760.3249162314073	0.3401286533980965	0.11568750086240248	578093.9782422965	830.8779422092647	615.090967297823	1.097709	24.214766	0.3488816	0.189993	0.0507165559	0.0517965016	-0.1523065999	0.047525135700000005	0.059616941	0.0495266971	0.0621384818	0.0873178127	-0.10363379589999999	0.037311640800000004	-0.1134938866	0.0929783505	-0.062099620700000004	-0.0454202363	-0.0005119682	0.06878504889999999	-0.0352242917	0.0374963331	0.048020771399999995	0.0877517137	0.0102018848	0.0280039745	-0.0384590196	-0.0681103007	0.0301531021	-0.0041348739	0.025223679199999998	-0.10886610109999999	0.0461179364	-0.0606394571	-0.0672396387	0.0110805047	-0.001774919	-0.0350209083	0.0693133597	-0.005814429300000001	0.028317776099999997	-0.1121162666	0.08429137699999999	-0.0420030643	0.0417834918	-0.0635674679	-0.1229271624	-0.09741824560000001	0.0368291792	-0.0399555142	0.0215790736	-0.052749350800000004	0.0133353599	-0.0856940903	-0.0162682851	-0.007012083299999999	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.0482647	0.058210300000000006	0.0023294812660900003	0.0033884390260900004	0.0700317	-0.0713453	0.00509015183209	0.004904439004890001	0.11843	0.049794999999999985	0.014025664899999998	0.0024795420249999994	-0.00145397	-0.002312736	5.348747805695998e-06	2.1140287609e-06	0.000459197	-0.0006937030000000003	2.1086188480899998e-07	4.812238522090003e-07	-0.000616625	-0.0003841809999999999	1.4759504076099995e-07	3.80226390625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
