global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
791.5432598463848	n/a	n/a	626540.7322082415	1012.5714054194217	n/a	1025300.8510730629	n/a	828.4190815705806	n/a	686278.1747102443	n/a	850.143335973725	717.2604680067668	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.33156e-10	n/a	n/a	1.7730520336000002e-20	0.0	n/a	0.0	n/a	6.3153e-11	n/a	3.9883014089999985e-21	n/a	0.0	n/a	n/a	0.0	-7.80167e-05	n/a	n/a	6.08660547889e-09	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.2119769551589	-8.331282891225896	69.41027461363333	613421.0008460083	991.1794666041603	-21.391938815261373	982436.7350177078	457.615046275886	827.9274919740857	-0.4915895964949186	685463.9319664997	0.2416603313820369	847.3115286402243	703.4033094129331	1.453952	24.920204	0.063480908470003	0.05248	-0.0132489499	-0.017804655	0.1085009417	0.1900700636	0.0349379456	-0.0834291674	0.0304037308	-0.15578982660000001	0.1366391775	-0.0703026821	0.0033145266999999997	-0.0720967954	0.0182041773	-0.0008373178	-0.0827799129	0.0094306154	-0.046496038499999996	0.0845649802	-0.0697140637	0.0503076606	-0.0007025489999999999	0.055908133	-0.1155997174	0.0066221288	-0.0405032872	0.0124308315	-0.0710251591	0.0963089582	-0.0949805356	0.2031899184	-0.08727291289999999	0.06050418940000001	-0.0065232053	0.0427421371	-0.0523573372	-0.1644617515	-0.1117312779	-0.0180517775	0.0405540363	-0.0676413451	0.052287742000000005	-8.55903e-05	0.0645958079	-0.1700234992	0.0094884792	-0.0104281888	0.0385292616	-0.0751490162	0.013313550300000001	-0.0004980599	0.035996211800000004	-0.0851314679	0.0472879521	-0.047429211799999996	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	1.40134e-05	1.4013533155999997e-05	1.9637911151431132e-10	1.9637537956e-10	-0.00431843	-0.00431843	1.86488376649e-05	1.86488376649e-05	0.0512432	0.051243199936847006	0.0026258655462399996	0.002625865539767677	0.0	0.0	0.0	0.0	-0.000236122	-0.0001581053	2.499728588809e-08	5.5753598884000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.1770685219757	-2.0349084331832046	4.140852331440125	610237.6123845875	974.9205422512073	-16.258924352953045	950470.063703388	264.3526211150496	825.7230908628552	-2.204401111230481	681818.622784107	4.859384259194181	844.8753294226656	708.0700984477716	1.1567459999999998	19.826193	0.1150671884	0.0681831	-0.0305867217	-0.050677666399999995	0.0058465963000000004	0.1003957499	-0.0101418608	-0.0163270394	0.0072299035	-0.0552892339	0.0720881723	-0.0737847921	-0.033214671800000005	0.0015155337	0.09007768710000001	-0.06517105570000001	0.0504168404	0.055281655199999995	0.0076030049	0.1029606131	0.09905721210000001	-0.0729239733	0.0321492237	-0.1557114801	0.0004021936	-0.055728567699999995	0.0780448371	0.09233440970000001	-0.1277566523	-0.0108499768	-0.0450760581	-0.0138781753	-0.142215023	0.08052928179999999	-0.1122796508	0.0566145225	0.1258724213	-0.08246102059999999	-0.061378743300000004	0.035999193900000004	0.00044618660000000004	0.025623538900000003	0.09481847859999999	0.0060209413	0.052042528399999996	-0.0950240345	-0.1599447334	0.006555047	0.0182674142	-0.1374873366	-0.0707079599	0.10722867380000001	0.0244892037	0.0734208074	0.1175302121	0.0375650295	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.00812644	-0.008140453399999999	6.626698155757157e-05	6.60390270736e-05	0.052662	0.05698043	0.0027732862439999997	0.0032467694029849	0.0825048	0.0312616	0.006807042023040001	0.00097728763456	-8.250709999999998e-05	-8.250709999999998e-05	6.807421550409997e-09	6.807421550409997e-09	-0.000527309	-0.000291187	8.478986896899999e-08	2.78054781481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.3508422803566	-4.8262262416191115	23.29245973529293	602720.630309419	959.5560557726704	-15.364486478536833	920747.8241700042	236.0674447491412	822.9955149646847	-2.7275758981704707	677321.6176519868	7.439670280280452	839.5683085792401	673.7003105902728	1.180875	20.239763	0.159908465	0.092071	0.0302971223	0.0110491001	-0.001334536	-0.0052332507	-0.0213433352	0.0563825545	0.0247839889	0.064799366	0.0178059929	-0.0727192191	0.012922554199999998	-0.0121377769	-0.0664161778	-0.10645539009999999	0.0060876490000000005	-0.0134529308	-0.024289422400000003	-0.07818993860000001	0.141653963	-0.0207882798	-0.0197125725	-0.0867607975	-0.07038267990000001	0.0682699474	0.0655672486	0.050310002	0.0662910355	-0.0136435333	-0.0614279412	0.0091932995	0.0694135371	-0.0365904952	0.042285715700000004	-0.0784478871	-0.0155105514	0.031794878	-0.018562043	0.0739595196	-0.0246052123	0.0338074416	0.032049455	0.1015225713	0.0167897079	-0.0088559724	0.0083630562	0.0322157056	0.10128518619999999	-0.0767932071	-0.009373919599999999	-0.047389451299999996	-0.0563247577	0.032737475499999995	0.0441055432	0.0209139047	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.0159524	-0.007825959999999998	6.124564992159996e-05	0.00025447906575999993	-0.0278516	-0.08051359999999999	0.0007757116225599999	0.006482439784959999	0.110337	0.027832199999999988	0.012174253568999998	0.0007746313568399992	0.000608971	0.0006914781	4.7814196277961e-07	3.7084567884100007e-07	-0.00034405300000000003	0.000183256	3.3582761535999984e-08	1.1837246680900001e-07	2.64698e-23	2.64698e-23	7.0065031204e-46	7.0065031204e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.7744502060094	1.4236079256528456	2.0266595259815983	604933.0953932602	956.2709265167932	-3.285129255877223	914454.0849012863	10.792074227820434	823.8426903467625	0.8471753820778076	678716.7784377915	0.7177061279986794	841.0208130775297	670.7800413557802	0.963991	16.522445999999995	0.13101003000000006	0.0763652	0.0017321182999999998	0.0453682241	-0.0364217756	-0.016425203	-0.024543113300000002	0.0343611575	-0.0058581121	0.0244295434	0.0342939524	-0.08444928480000001	0.0971594487	-0.0667879824	0.0126185798	-0.0086913291	-0.043223461799999995	-0.0230634273	-0.011806183	0.0384579258	0.087413819	0.0372627624	0.11689476859999999	-0.0150475627	-0.1081893121	0.0895701328	-0.0813432675	-0.0778088193	0.048234500599999994	0.09161746189999999	-0.0805442738	0.2299295395	0.21546076379999998	-0.1240510836	0.088604609	-0.1488792592	0.0735861746	0.0061610619	-0.0218639483	0.0799291046	0.0488783055	-0.038861871	0.0204170422	-0.0352487869	-0.046288283099999994	-0.0272900744	0.042718820899999996	0.038946504	0.026873259	-0.0672285511	0.0001962696	-0.0956830311	-0.11701864599999999	-0.081350489	-0.031062564100000002	0.06755312940000001	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0233399	-0.007387500000000002	5.457515625000002e-05	0.00054475093201	0.040180900000000006	0.06803250000000001	0.0016145047248100005	0.004628421056249999	0.0897047	-0.020632299999999992	0.00804693320209	0.0004256918032899997	9.43864e-05	-0.0005145846	2.6479731055716e-07	8.908792504959997e-09	-0.000159483	0.00018457000000000006	3.406608490000001e-08	2.5434827289e-08	0.0	-2.64698e-23	7.0065031204e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.9939059083862	5.219455702376763	27.24271782907331	613079.4566896707	968.3775655092328	12.10663899243957	937755.1093815884	146.57070769325819	825.4486314225943	1.6059410758317654	681365.4431174339	2.579046739043688	843.9032432505107	689.2742520460401	1.230731	21.094269	0.04635970499999999	0.0243528	0.0107182618	-0.0302647731	0.048144495	0.044068112199999995	-0.04768446639999999	-0.1511813141	-0.10119593140000001	-0.032219315299999995	0.052580089299999994	0.0046482315	0.1639463863	-0.1277703422	-0.001959172	0.1008045531	-0.044163374299999995	0.0073692148	-0.07478996980000001	-0.0690350787	0.0974099812	0.10167086939999999	0.0684301088	-0.11954405900000001	0.006313043000000001	-0.0742587013	0.014114225400000001	-0.127506179	-0.00763857	0.0410685434	0.1799007811	-0.0969044047	-0.10944407519999999	-0.1902379706	-0.0100373184	-0.0185014871	0.0449935067	-0.0235867056	-0.0483327467	-0.0234770945	0.1232120413	-0.1997864771	-0.0980828313	-0.0899454043	0.0204525884	-0.0028680117	-0.035449200099999995	0.061310193	0.025453194900000004	-0.0418891326	-0.1242963443	0.061066298399999996	0.0064043439	-0.044643782699999995	0.0092817671	0.112872594	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0233689	-2.900000000000125e-05	8.410000000000725e-10	0.0005461054872100001	0.0345765	-0.005604400000000009	0.0011955343522499998	3.1409299360000104e-05	0.0843425	-0.0053621999999999975	0.00711365730625	2.875318883999997e-05	-0.000321606	-0.0004159924	1.7304967685775998e-07	1.0343041923600001e-07	2.96097e-05	0.0001890927	3.575604919329e-08	8.767343340899998e-10	-0.000102197	-0.000102197	1.0444226809000002e-08	1.0444226809000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.2808739021314	-2.7130320062548208	7.360542666963058	608838.2421774738	962.005958698913	-6.371606810319804	925455.4645722145	40.5973733453137	824.4554286189377	-0.9932028036565724	679726.7537792363	0.9864518091912762	840.1973242868293	699.202186824789	1.195834	20.496159	0.055101245	0.0268968	0.003312758	-0.1061353255	0.030893893199999998	-0.007129821999999998	-0.0083827187	-0.0647412672	-0.0474727289	0.028936888199999997	0.0158705411	0.11108846619999999	-0.012367598	-0.014034543	0.036852811299999996	-0.0784940501	0.08602579689999999	0.011874308899999998	0.0706231306	-0.007576007900000002	-0.0719274492	0.08394508630000001	-0.1395730743	0.0572757575	0.017818692	-0.0766364533	0.1967248348	-0.0466992499	0.018588237	0.0804313246	-0.008185105699999999	-0.0417996052	0.043551505899999995	0.059554467699999995	0.023388332	-0.0190011644	-0.0849711383	0.0539857799	0.0220629825	-0.0636780601	0.0266795675	0.0553323039	-0.0781197267	0.05897514860000001	-0.0074257839	-0.0814265911	-0.023624482599999996	0.0017820303	0.050638549299999995	0.1145524448	0.0424424368	0.1000306599	-0.0368264475	0.0526398775	0.038058869599999996	-0.1163384338	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.0327503	-0.009381399999999995	8.801066595999991e-05	0.0010725821500899998	0.0402312	0.0056546999999999995	0.0016185494534399995	3.197563208999998e-05	0.092143	0.007800499999999987	0.008490332448999998	6.0847800249999806e-05	0.000150371	0.000471977	2.22762288529e-07	2.2611437640999998e-08	-4.15092e-05	-7.11189e-05	5.0578979372100004e-09	1.7230136846399996e-09	0.0	0.000102197	1.0444226809000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.3793019685271	-1.9015719336042596	3.6159758186714415	605874.3377330115	959.4586497501967	-2.5473089487162497	920560.9005804708	6.488782880209885	823.6319060735402	-0.823522545397509	678369.516702333	0.6781893827779923	840.2939823956249	680.3717640685445	1.058681	18.145395	0.06668587000000001	0.03141	0.0328270266	-0.06708783110000001	0.0067637166000000006	-0.0122055129	-0.0095951939	-0.0227176558	-0.017256331899999998	0.0580848453	-0.028084860099999998	0.12525142890000002	0.0304354249	0.0139237902	-0.08340426969999999	-0.0292218708	-0.0042638795000000005	-0.058582359800000004	0.034465295099999994	0.0659703604	-0.10412167789999999	0.0392911955	0.0284182136	0.1862531517	0.0906452854	-0.0824850451	0.0394877281	-0.0492894733	0.0859806826	0.0666541584	0.11594161800000001	0.0130105006	0.0148305799	-0.0732993601	-0.0524631275	-0.060512269199999996	-0.1718038502	0.055913503600000004	0.0250133661	-0.0546448847	0.009649194100000001	0.0326643593	-0.1071742502	0.051449068	-0.0352044746	-0.0190038042	0.12207612	-0.0250000479	0.0385843858	0.1094635911	-0.0747517904	0.0120698277	-0.0465643564	0.1369376189	-0.012570688899999998	-0.0471786915	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0233978	0.0093525	8.746925624999999e-05	0.0005474570448399999	0.0165061	-0.023725099999999995	0.00027245133721	0.0005628803700099998	0.100247	0.008104000000000014	0.010049461009	6.567481600000023e-05	0.000336053	0.000185682	3.4477805124e-08	1.1293161880899999e-07	-9.52296e-05	-5.37204e-05	2.88588137616e-09	9.068676716159998e-09	-0.000270683	-0.000270683	7.326928648899998e-08	7.326928648899998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.2955563774913	0.9162544089641642	0.8395221419462698	607301.5641897037	964.6983662454222	5.23971649522548	930642.9378365868	27.454628950337984	824.7698382772505	1.1379322037103066	680245.286131882	1.2948897002409947	841.7444922981903	688.274212179319	0.95217	16.319848999999998	0.109459895	0.0786416	-8.833200000000001e-05	-0.066068113	-0.0388984621	0.021027075099999997	-0.010569474399999999	-0.033546951400000004	0.0300919316	-0.0031059390000000003	0.0179254378	0.0631205658	0.0234779593	0.0658862626	-0.021081135600000002	0.0523553521	0.0186813499	0.0474561376	-0.022921790600000002	0.0374023189	-0.0243456798	0.035042118	-0.0074039193000000015	0.07255247940000001	0.1217753251	-0.1398276017	0.1006752038	0.0608795078	-0.061050662	-0.10024544369999999	0.0516076188	0.021103963599999997	0.0385097393	0.0652348345	0.0698400047	-0.0733522799	0.0367143719	0.0051749718	0.0081275303	-0.0469924496	-0.019371177399999998	0.0780785977	-0.0698418581	-0.07434387320000001	0.006024190600000001	-0.042574368499999994	0.0380018578	-0.0373600279	-0.0394364491	-0.0093712257	0.0058666012	0.0661158214	-0.0014164117999999999	0.0258053042	-0.029046285499999998	0.0023925175	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0234173	-1.9500000000002154e-05	3.80250000000084e-10	0.0005483699392899999	0.091302	0.0747959	0.008336055204000001	0.00559442665681	0.09441550000000004	-0.005831499999999962	0.008914286640250008	3.4006392249999564e-05	-6.6249e-05	-0.00040230199999999994	1.61846899204e-07	4.388930001e-09	4.69233e-05	0.0001421529	2.020744697841e-08	2.20179608289e-09	-0.000238878	3.180499999999999e-05	1.0115580249999991e-09	5.7062698884e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.5855751630822	-0.7099812144090265	0.504073324813716	606195.4978520275	957.6724011347501	-7.025965110672133	917136.4278951976	49.364185736382076	823.8625933434814	-0.9072449337691068	678749.5727106467	0.8230933698497112	840.419761601994	679.6404391485003	0.8652149999999998	14.829459	0.07081724499999999	0.050580300000000016	0.036144699	-0.081979709	-0.0228741856	-0.0474055712	-0.011187451999999999	-0.0282402112	-0.0286256825	0.0376952527	0.031433610099999995	0.0523955667	-0.0406085588	0.0380277266	-0.0319300486	-0.1048350541	-0.0963330212	-0.0183176786	0.0440481364	0.010809233799999998	0.07904697990000001	-0.0808988437	-0.18551516489999997	0.0333401506	0.1452732386	-0.0429117965	-0.0531220534	0.0369465746	-0.0551779557	-0.043620107199999994	-0.055080784400000006	-0.0049418353	0.030573813199999997	0.0885302458	-0.010427218	0.1219826379	0.1742653555	0.0605339154	0.0074232228	-0.0478510674	0.0009131066	0.012033325800000001	-0.0163422702	0.09757016550000001	0.0856957084	0.0247535713	0.040736574500000004	-0.0743080531	-0.012667748000000001	0.0094449153	0.0239328875	0.138017564	-0.0191570771	-0.0415793677	0.0418764835	0.0771555862	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0233937	2.3599999999998622e-05	5.56959999999935e-10	0.0005472651996900001	0.0432739	-0.04802809999999999	0.0018726304212100004	0.002306698389609999	0.0830212	-0.011394300000000038	0.006892519649440001	0.00012983007249000087	6.36759e-05	0.0001299249	1.688047964001e-08	4.0546202408100005e-09	1.49383e-05	-3.1985e-05	1.023040225e-09	2.2315280689e-10	-0.000304393	-6.551499999999999e-05	4.2922152249999975e-09	9.265509844899998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
