global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
786.4027433382396	n/a	n/a	618429.274729909	1027.4871062629525	n/a	1055729.7535366158	n/a	829.5265831035726	n/a	688114.3520754884	n/a	853.9567671477656	693.8575180027568	n/a	n/a	n/a	n/a	-0.014602758899999999	0.0337911438	-0.0925915246	-0.2112601486	-0.021256152	0.06834065019999999	0.45165495380000004	-0.0397933789	-0.022350614700000004	0.0197455317	-0.0320432602	0.10759179349999999	-0.0405589306	-0.0023133368	0.0633430875	-0.042705494100000005	0.024046343199999997	-0.0252099941	0.1465235838	-0.0023130797	0.0891447537	-0.0333636493	0.19716983219999998	-0.145011568	0.0951498054	-0.1839472671	0.0770214596	-0.0093534679	0.07323316839999999	-0.0575353986	0.0492497726	-0.0234807228	0.1034771529	-0.060694665999999994	0.20262564940000002	-0.0507098946	-0.1045579467	-0.040954415200000004	-0.10638439470000001	0.10516394650000001	-0.1945860117	0.1333833007	-0.10241271789999999	0.049054185099999995	-0.017841221100000002	0.07848993	-0.2204943109	0.269259165	-0.1600955348	0.059774027199999996	-0.0577346284	0.022680103700000002	-0.0927317994	0.1726098482	-0.12800455060000002	0.087917195	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.0234886	n/a	n/a	0.0005517143299599999	-0.056435	n/a	0.003184909225	n/a	-0.141574	n/a	0.020043197476	n/a	-0.00040689	n/a	n/a	1.6555947209999994e-07	-4.8569799999999994e-24	n/a	n/a	2.3590254720399987e-47	0.000199343	n/a	n/a	3.9737631649e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.6631988588592	-4.739544479380356	22.463281872024808	610997.3564502646	977.1988450932776	-50.288261169674904	954917.5828516355	2528.9092114694336	827.6802040433682	-1.8463790602044128	685054.5201652717	3.4091156339613304	846.328543720002	666.7707738452688	1.187928	21.783989	0.1237481	0.0691368	-0.0609308338	0.022708783700000002	-0.041066765	-0.026189800099999997	0.075791544	0.07138599150000001	0.0602817666	0.028159406600000002	-0.052922522400000005	-0.0262466177	-0.0595365696	0.0094742227	-0.0198675971	-0.0217617041	0.13084638810000002	0.048830362599999996	-0.0228228873	-0.1322561874	0.0243612354	-0.0145714582	0.0990059775	-0.0630246152	-0.0165687727	-0.1109319053	0.0080573168	-0.04654551	0.0776758389	-0.16246045509999998	0.020669645900000002	-0.01120762	0.0576820055	0.1019661592	0.136810228	0.0158584313	0.0231466214	0.004959035200000001	-0.0106983718	-0.0820074849	-0.0467409515	-0.010722983500000002	-0.047432080999999994	0.0204547858	-0.0455566015	-0.0268712305	-0.0748535571	-0.044342796600000005	0.048742628200000006	0.0142878044	-0.0251911135	-0.0361813008	0.0814470851	0.1571288794	-0.13259224220000002	0.0863597775	0.043769100899999996	-0.029870348900000007	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0235268	-3.820000000000212e-05	1.4592400000001621e-09	0.00055351031824	-0.0113294	0.0451056	0.00012835530436	0.00203451515136	-0.0969125	0.044661500000000014	0.00939203265625	0.0019946495822500006	-0.000549884	-0.00014299400000000007	2.044728403600002e-08	3.023724134560001e-07	-0.00016395099999999996	-0.00016395099999999996	2.6879930400999983e-08	2.6879930400999983e-08	0.000571254	0.000371911	1.38317791921e-07	3.26331132516e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.6628503236432	-2.0003485352160624	4.001394262341046	607874.1601747876	969.6688899802066	-7.529955113070969	940257.7561954459	56.700224004863635	826.6945756703868	-0.9856283729814096	683423.9214428411	0.9714632896259804	845.3437130418013	651.8391829853023	1.0587	19.414232	0.11854957999999995	0.07712510000000003	-0.09611957689999999	0.0043513783	-0.0353620863	0.0455510069	0.037060416299999996	0.022271504700000003	0.09602915349999999	0.0828859723	2.4670999999999998e-05	-0.07996629570000001	0.0158331232	0.061152772599999995	-0.0091395954	0.0029025	0.102189852	0.0020219197	-0.033033589599999996	-0.052393734000000004	-0.0672640287	-0.0653769029	0.0515353267	-0.0384374308	-0.1447634092	0.0046877698	-0.0444842405	0.0986582599	-0.0084556816	-0.10502432910000001	0.13585996150000001	0.049882709000000004	-0.09295790640000001	-0.0904993967	-0.0934323606	0.0120720983	0.0916649926	0.0401608445	0.0676095493	-0.0430255663	0.0034332849	-0.033983132799999996	-0.10880124070000001	0.0642184306	-0.0672957316	-0.020315188600000002	0.0390480489	-0.021020717799999998	-0.039056353700000004	0.0023805056	-0.0373182264	-0.0268889718	-0.015425654099999997	0.0779078515	-0.026407535899999997	-0.0213810713	0.030194851499999998	-0.05946181740000001	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.0234725	5.4300000000000175e-05	2.9484900000000203e-09	0.00055095825625	-0.00133687	0.00999253	1.7872213969e-06	9.98506558009e-05	-0.0228083	0.0741042	0.00052021854889	0.005491432457639999	-0.000453782	9.610200000000009e-05	9.23559440400002e-09	2.05918103524e-07	-0.0	0.00016395099999999996	2.6879930400999983e-08	0.0	0.000143336	-0.000427918	1.83113814724e-07	2.0545208896000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.5146815207685	3.8518311971253065	14.836603571147776	613895.2561585911	966.8878336541954	-2.7810563260111394	934872.0828685032	7.734274288446577	828.5779167298509	1.883341059464101	686541.3640923798	3.5469735462633616	846.2012462154065	660.8803958347479	1.091989	20.024666	0.14686868109999998	0.0634769	-0.0615708701	-0.0077751131000000015	-0.024297932999999997	0.0298202156	0.015585658200000001	0.021674130299999997	-0.049828356100000006	0.0154212262	-0.023606936499999998	-0.0649005408	-0.0339982867	-0.0644224795	0.12551439820000002	0.0297459427	-0.0104334059	-0.07521404599999999	-0.0023261131	-0.0719039553	-0.0431082162	0.0691111433	-0.0259117983	0.12037693699999999	0.0614752536	0.1335121075	-0.134046756	-0.0247310779	-0.0085861355	0.1065598859	0.0462958925	-0.0048302024	0.07661951	0.0929295658	-0.0898783642	-0.1306891326	-0.0426415942	0.0173838857	0.0181408894	-0.0622725335	0.04688555	-0.0120741516	0.0154255448	-0.1249239712	-0.0939535514	0.1695429619	0.0091332748	0.0089957332	-0.054813771799999994	-0.0238038494	-0.0889628337	-0.038357761000000004	0.0443203078	-0.0619836185	0.10836621099999999	0.0859040083	-0.0422095022	-0.0717519724	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-9.20389e-05	0.0233804611	0.0005466459612486132	8.47115911321e-09	0.033041900000000006	0.03437877	0.0010917671556100004	0.0011818998267129	-0.0628456	-0.040037300000000005	0.00394956943936	0.00160298539129	-0.00087513	-0.0004213480000000001	1.7753413710400006e-07	7.658525169e-07	0.000416759	0.000416759	1.73688064081e-07	1.73688064081e-07	0.0	-0.000143336	2.0545208896000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.3360822009797	-1.1785993197887592	1.3890963566065258	612049.7455135782	968.0772587156844	1.1894250614889188	937173.578842474	1.4147319768979183	827.8615722340696	-0.7163444957812999	685354.7827818657	0.5131494366361647	844.9408315204413	673.4415894082002	1.016692	18.643892	0.2681302811	0.166555	-0.018785213999999998	0.0076758641000000015	-0.06737037280000001	0.0061429711	0.0016613551999999998	-0.0058440902	-0.0780689522	0.0374067878	-0.0275188725	-0.087640571	-0.0074106215000000015	0.0593927017	0.1087379732	0.1253845771	0.0392643562	0.1311581375	-0.004465961599999999	-0.1198477845	0.0095801931	0.0576993887	-0.05742782940000001	-0.0726376432	-0.0121165419	0.0837391289	-0.0172349984	-0.0961370149	0.1192128118	0.1912531354	0.2491744266	0.1625500203	-0.043204468600000004	0.042208777999999995	-0.0542190927	0.0907332409	0.0092915255	-0.006356089499999999	0.019537466899999998	-0.055154779	0.043017395800000004	0.015578771100000001	-0.0485591221	-0.1192353356	-0.0282925344	0.0103120355	0.0613178163	0.13429672550000002	-0.0589361908	-0.1614361171	-0.0295835292	-0.0450968886	0.0240634469	0.0619342755	-0.012608138	0.20121566440000002	0.0270294248	-0.0415072739	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.0234723	-0.0233802611	0.0005466366091041731	0.0005509488672899999	-0.115849	-0.14889090000000002	0.013420990801	0.022168500102810008	-0.06268240000000001	0.00016319999999998835	0.0039290832697600015	2.66342399999962e-08	0.000395606	0.001270736	1.6147699816959998e-06	1.5650410723599998e-07	2.7926e-06	-0.0004139664	1.7136818032895998e-07	7.798614759999996e-12	0.000229216	0.000229216	5.2539974656e-08	5.2539974656e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.3581416644972	-0.9779405364824924	0.9563676928956651	610520.5455453965	965.1009328132387	-2.976325902445637	931419.8105169836	8.858515877568838	828.6097160207123	0.7481437866426859	686594.0614839257	0.5597191254920567	845.1121315704422	671.6053528826267	0.965567	17.706366	0.19808143	0.142007	-0.0371974629	-0.0029904702000000003	-0.07934046730000001	0.0227160327	0.044974196200000004	-0.0005606474	-0.0508475715	0.0023317726	-0.0652410041	-0.0231207293	0.0093555095	0.0492267549	0.07138793639999999	-0.0380359213	-0.0201537681	0.1371494592	0.1218943524	-0.0369640098	0.0707730342	0.023651126600000003	0.0071722172999999995	0.0509658979	-0.09022333199999999	0.0865890852	-0.0727007065	-0.09220282390000001	0.0341228546	0.0812162697	0.0231009766	-0.020162893	-0.0250230748	-0.058992345700000004	0.0365011451	0.0732981234	-0.0636517924	-0.0940100558	-0.006986616	-0.048945232400000004	0.0009959626	0.0877955704	-0.011161088500000001	-0.09674439359999999	-0.004695182	0.054957617800000004	-0.07205918900000001	-0.0047255001	0.0268711948	-0.1222362674	-0.0321564562	-0.0007081442	0.03695102	-0.05327724599999999	-0.0579297821	-0.0028824290999999998	0.0238851211	-0.0288563248	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.023471400000000003	8.999999999946552e-07	8.099999999903792e-13	0.0005509066179600001	0.0190911	0.1349401	0.0003644700992099999	0.018208830588009997	-0.06252390000000001	0.00015850000000000586	0.003909238071210001	2.5122250000001858e-08	-0.00036405	-0.000759656	5.770772383359999e-07	1.325324025e-07	-0.00026797400000000003	-0.0002707666	7.331455167556001e-08	7.181006467600001e-08	0.0	-0.000229216	5.2539974656e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.7154135615634	0.3572718970661981	0.12764320843328006	611078.9877997262	964.9384128513008	-0.16251996193796006	931106.1405959872	0.02641273802831598	829.5410985445776	0.9313825238652952	688138.4341745446	0.8674734057616874	846.2910279348113	671.1905602876991	0.924584	16.95484	0.06257302	0.0359445	-0.049641843899999996	-7.82899e-05	-0.0837805745	0.052826705	0.0256244003	0.0061036421999999995	0.0048852235999999995	-0.023004204700000003	-0.0049467101000000005	0.0390682375	0.0490802274	0.055101396	0.0080204428	0.0158263097	0.0106633912	-0.1013269105	0.009934913	-0.025313442000000002	0.0052194709	-0.0749832743	0.0751038341	-0.1005513269	-0.0235661067	-0.08728242189999999	-0.21368170879999998	-0.1323959044	0.0864320465	-0.059851627000000004	0.0125710545	-0.048639840499999996	-0.0965979595	0.0726170211	-0.0005869191	-0.06158041280000001	-0.000806375	0.104088305	0.0007878431	0.0157205673	0.0326925931	0.0848487027	-0.0132440474	0.00227817	-0.07261706429999999	-0.091801917	0.053803587199999996	-0.0687929777	-0.0152544278	-0.0566148365	0.0908875799	-0.0657139471	0.0302869861	-0.0173638835	0.0109421139	-0.0477850837	-0.1267928393	0.011503656200000002	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.023474400000000003	-2.9999999999995312e-06	8.999999999997185e-12	0.0005510474553600002	-0.0113758	-0.0304669	0.00012940882564	0.00092823199561	-0.0524134	0.010110500000000008	0.0027471644995599996	0.00010222221025000016	-2.93331e-05	0.0003347169	1.1203540314560997e-07	8.604307556099997e-10	-0.000215585	5.2389000000000043e-05	2.7446073210000044e-09	4.6476892225e-08	5.27465e-05	5.27465e-05	2.7821932622499994e-09	2.7821932622499994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.3505934362421	-1.36482012532133	1.8627339744821312	608947.0486762952	973.1213134033926	8.182900552091839	946965.0905999441	66.95986144542489	827.8711494322583	-1.6699491123192731	685370.6400622886	2.7887300377359274	845.5674856107362	671.4811372784	0.994392	18.234951	0.040983565000000007	0.0244845	-0.030534612599999997	0.028491061	0.0028415757	-0.0009302831	0.026382255099999998	-0.0168009074	0.0840852867	0.0181096916	-0.0182985824	0.08223612	-0.014936873600000001	0.0056073272	-0.0867450726	-0.060992040199999986	0.09050807699999999	-0.0170250973	0.0461571193	0.077830677	-0.0515001974	0.0354213558	-0.0399736547	-0.0025829597	0.0600823984	-0.0166104732	0.0522197143	-0.025768992	-0.060243446299999996	-0.074339858	0.0325350934	-0.0413259868	-0.026412529700000003	-0.049630445700000005	-0.1155573135	0.0470748026	-0.0480623362	0.0605338978	0.0017679873	-0.0043963553999999995	-0.08939359279999999	0.0323857256	-0.039453585299999996	0.09009432140000001	0.09241371890000001	-0.0355738188	-0.1163485068	0.0284279011	-0.0178177798	0.0872829933	0.0389245291	-0.06765262150000001	-0.0333794511	-0.0157180147	-0.030035419700000007	-0.0029603203000000003	-0.051526876	0.022119477999999998	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.0234646	9.80000000000425e-06	9.60400000000833e-11	0.0005505874531599999	0.0105556	0.021931400000000004	0.00011142069136	0.00048098630595999994	-0.0539171	-0.0015036999999999967	0.00290705367241	2.26111368999999e-06	0.000111116	0.0001404491	1.972594969081e-08	1.2346765456000001e-08	-5.80073e-05	0.0001575777	2.483073153729e-08	3.36484685329e-09	0.0	-5.27465e-05	2.7821932622499994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.6302006544793	1.2796072182371745	1.6373946329646798	610945.7705751616	961.9886960106337	-11.132617392758904	925422.2512522396	123.93517001355801	827.9810627458478	0.10991331358945901	685552.6402657436	0.012080936504214752	845.4343211000868	667.2862854341929	0.818963	15.017974	0.105819791	0.0588559	-0.036494482	0.013819085900000002	0.0135401377	0.054234710400000004	0.0247810327	0.04638917309999999	-0.0525345361	0.029444868	-0.0276137537	0.025945394700000003	-0.007333498000000002	-0.03293314	0.07438223940000001	0.0758868731	0.0976381832	-0.032453789	0.0091530251	0.1022176458	0.0039932229	-0.109011494	-0.049764772400000004	-0.0243502369	-0.0687768557	-0.0241084551	0.1508507475	0.1912024416	0.0173199198	-0.10825385789999999	0.0905885074	-0.1292152117	-0.0456920167	0.0426715134	-0.0589283758	-0.08633220609999999	0.052974685599999995	-0.0566544484	0.0281930617	-0.0421826972	0.0118540127	-0.06609155480000001	0.0148452552	0.0569997286	-0.0703865961	-0.012065788300000001	-0.0917129151	0.00213124	0.08963927220000001	-0.037214855	0.09670401070000001	-0.08951586269999999	-0.0562527596	-0.0368171682	0.0782382447	0.04226355230000002	-0.0627435302	0.1228538485	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.0169196	0.006545	4.2837024999999985e-05	0.00028627286416000003	0.0502799	0.0397243	0.00252806834401	0.0015780200104900002	-0.0623899	-0.008472800000000003	0.00389249962201	7.178833984000004e-05	-0.000687052	-0.0007981679999999999	6.370721562239999e-07	4.720404507039999e-07	3.82752e-06	6.183482e-05	3.823544964432399e-09	1.46499093504e-11	0.000161551	0.000161551	2.6098725601000005e-08	2.6098725601000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.2381085657387	2.607907911259417	6.801183673609456	615029.4109267674	964.3325449831184	2.343848972484693	929937.257313618	5.493628005817552	827.7632563089122	-0.2178064369355752	685192.008495134	0.047439643970570704	843.871301106953	682.6136157638861	0.8587249999999998	15.747119	0.103473244	0.0425529	0.0331378041	0.0014353120999999998	0.0083271951	0.0521837953	-0.0491649202	0.0302857177	-0.0362260232	0.051255337000000005	0.019524666399999998	-0.0330318912	0.018341776299999998	0.0142264378	0.0538421087	-0.018287138300000002	0.0181302402	-0.1466106305	0.0043963131	0.0154914551	-0.035430569599999996	-0.11059901289999999	-0.0515708888	-0.0973216403	-0.1107380699	-0.0036317446000000003	0.056965925999999986	0.1458999757	-0.1432792618	0.0112288261	0.008369557	0.1029797608	-0.0032044492	-0.0813607567	0.0402268474	-0.0590567693	0.0051969605	-0.0023147341	0.0558914744	0.0106685061	0.033628932599999994	-0.09898851119999999	-0.0091767066	0.0445617242	0.015424746299999997	7.0366e-06	0.08234985389999999	-0.0215865246	0.06507853179999999	-0.045424414100000005	0.13314073699999998	0.0097407	0.08168149870000001	-0.0451502994	0.10303622609999999	-0.0080899105	0.0095741183	-0.0220903407	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.00283718	0.01408242	0.0001983145530564	8.0495903524e-06	0.0245645	-0.025715400000000003	0.00060341466025	0.0006612817971600001	-0.0482789	0.014111	0.00233085218521	0.000199120321	-0.000340339	0.000346713	1.2020990436899994e-07	1.15830634921e-07	0.000270345	0.00026651748	7.103156714555041e-08	7.308641902500001e-08	-0.000216507	-0.000378058	1.42927851364e-07	4.6875281049000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
