global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
691.0577848978141	1.7825488028037166	3.1774802343769646	477560.8620678736	917.480581785607	6.449086153375673	41.59071221366185	841770.6179536559	734.5217891165967	1.798676242894885	539522.2586870461	3.23523622675446	756.7820920181027	575.9908964396209	1.473963	26.564518	0.36732585	0.196217	0.10727685810000001	-0.007110346	-0.07964850820000001	0.3122619254	-0.1563468755	-0.1674558355	0.0519551241	0.1346213122	-0.0771195984	0.07591438019999999	0.0052059999	0.0770305451	-0.0919815597	0.023516307099999998	0.0882116114	-0.2914572621	-0.14977689019999998	-0.1295627406	-0.0754512879	-0.1016645615	-0.0734039474	0.1221336379	-0.1775657943	0.028245742999999997	-0.049739889800000006	-0.0189885859	-0.0190564474	0.0121433484	-0.1049052823	-0.12340705140000001	0.0655391682	0.016073870900000002	-0.0134732223	0.1536577556	-0.0365775474	0.0931167021	0.130661632	-0.07370630269999999	0.046633070199999994	-0.0588408483	0.048145438	-0.0591914991	0.0337523208	-0.018539695	0.0289661712	0.1886918384	0.17296645859999998	0.028807713	0.0036100118	0.0121828826	0.1047670052	-0.2899555326	0.10136815939999999	-0.2152883598	0.08507898369999999	-0.08183885769999999	0.0047584296	-0.2089154618	-0.2259766886	-0.0384483879	-0.0382750232	-0.1137195003	-0.0063486424	-0.040489434	0.1738558573	-0.0917554732	0.082574678	0.0366434673	0.010707563799999998	0.0112278452	0.053919978099999995	-0.026827581200000002	0.08826863	0.036675261	-0.028226122599999997	-0.0828853527	0.0	-0.0555905	0.013170500000000009	0.00017346207025000022	0.0030903036902499995	-0.0232951	-0.0878028	0.00770933168784	0.0005426616840100001	-0.0572999	-0.15821990000000002	0.02503353675601001	0.00328327854001	0.00139332	0.000812478	1.9413406224e-06	6.601205004840001e-07	-0.00154705	0.00028303000000000014	2.3933637025e-06	8.010598090000003e-08	0.000721423	0.001067145	1.138798451025e-06	5.204511449290001e-07	0.0	0.0	0.0
692.3658621064656	1.3080772086514116	1.711065983793269	479370.4870104293	911.5771826006253	-5.9033991849817085	34.8501219372427	830972.9598380937	732.8226209517807	-1.699168164816001	537028.9937786371	2.887172452324177	752.7979525613797	570.7804242609079	1.97354	35.568138	0.56998935	0.30212	0.1288042036	-0.09377394289999999	0.0139053367	-0.1106689049	0.1121897763	0.0261526871	-0.0696039303	0.1369268096	0.1545586408	-0.0592613436	-0.09503875070000001	0.09321676949999999	0.0298677511	0.041267337200000004	0.09994665130000001	0.10241861449999999	0.0629224607	-0.0678568502	-0.043149775099999996	0.0439157441	0.08460530460000001	-0.0074166023	0.14172715019999998	-0.1069250501	0.1042893618	-0.0491089995	0.10893760050000001	0.1325636819	-0.0079862106	-0.0727574171	-0.11568215300000001	0.0028710875	0.0446126105	-0.0514268254	0.1349961724	0.0662582379	-0.007346613599999999	0.031241723500000002	0.07655094330000001	0.0459859496	-0.0385079776	-0.0130283377	-0.1408655757	0.13901959789999999	0.11744527619999999	-0.0443371611	0.0624816757	-0.113859018	0.1133899065	-0.0431499931	0.0438913321	0.1311338293	0.1564557664	0.19915675489999998	-0.033014115499999996	0.19704005789999998	-0.0766935362	0.0150382921	-0.008949753000000001	0.0015896265	0.0180902803	0.06891255	0.0626076832	0.040945977200000004	-0.1984929147	-0.1375367559	-0.0787548428	-0.040042686699999996	0.14418698789999998	-0.062367172	0.20008210010000002	0.07885890450000001	0.08712263199999999	0.032947302799999995	-0.0338836091	-0.0876992882	0.0	-0.0402329	0.01535759999999999	0.00023585587775999976	0.00161868624241	0.2204	0.2436951	0.059387301764010005	0.048576160000000014	0.09769000000000004	0.15498990000000004	0.024021869102010013	0.009543336100000008	-0.0005369740000000001	-0.001930294	2.883410766760001e-07	3.726034926436e-06	-0.0021561	-0.0006090500000000003	4.6487672100000006e-06	3.709419025000004e-07	0.00014183200000000002	-0.000579591	3.35925727281e-07	2.0116316224000005e-08	1.0	0.0	0.0
690.8520804780295	-1.5137816284360497	2.2915348185904985	477276.59710082173	919.1299972619644	7.5528146613390845	57.04500930853864	844799.9518667788	733.0731590569948	0.2505381052141047	537396.256529802	0.0627693421642738	752.6301563080074	578.6383014086582	1.346837	24.273388	0.27657195	0.172202	0.0785738943	-0.0102706627	0.11148709359999999	0.0489097016	0.0016033987	0.17273767539999998	-0.058479301799999994	-0.0006106385	0.0574213805	-0.032316149100000004	0.013772023799999998	-0.1687684777	0.0434222754	-0.0431312571	0.22961235149999998	-0.028648034500000006	0.0592504825	-0.0059879888	0.0152734405	-0.1443269243	-0.1071929286	0.2375515135	-0.0205745695	-0.0023990495	-0.0542965147	-0.005959965	0.0172202855	0.2129169844	-0.07355396759999999	-0.0505435654	-0.0642347439	-0.0680913122	0.0972058176	0.0397678039	-0.0184117042	0.024875427400000004	0.0152172046	0.1050878232	-0.0852216408	0.0360058889	0.0887969399	0.10449294710000001	0.0749696744	-0.1002461082	0.009560750699999999	-0.0576535402	-0.1318635953	-0.0787950227	0.06390546679999999	0.0253682897	0.1472151049	-0.032137006600000004	0.0876928509	-0.1327096273	0.0695304405	-0.0038844238	-0.1018609554	-0.0640017561	0.07939613820000001	-0.2439355824	-0.0034315931	0.2019505409	-0.051809406399999994	-0.0399522079	0.0095407737	-0.0802170625	-0.0936589819	-0.0394739598	0.061296623099999996	-0.1583419147	0.0841313294	-0.07899437570000001	0.08594756960000001	0.029175383	-0.039439385099999995	-0.09204531	0.0	-0.0401847	4.820000000000518e-05	2.3232400000004995e-09	0.0016148101140899998	0.054028199999999985	-0.1663718	0.027679575835240004	0.002919046395239999	0.147204	0.04951399999999996	0.0024516361959999963	0.021669017616	0.00048504	0.001022014	2.352638016e-07	1.0445126161960002e-06	-0.00209139	6.471000000000036e-05	4.373912132099998e-06	4.187384100000049e-09	0.00026786700000000003	0.000126035	1.5884821225e-08	7.175272968900003e-08	0.0	0.0	0.0
691.7282088403098	0.8761283622802694	0.7676009071919069	478487.9149054232	915.2046130568007	-3.925384205163709	15.408641158148725	837599.4837604483	734.6352567958461	1.562097738851321	539688.9605274986	2.4401493457244103	755.0516329676958	568.5193716350744	1.222189	22.026918	0.14143470000000002	0.08978689999999999	0.11285783529999999	0.10363434630000001	0.027200250899999997	-0.0173431805	-0.0928081798	-0.0766941074	0.053272951299999996	-0.007693293100000002	0.1123980404	0.1208409933	-0.0158434056	0.0905850323	-0.0623984892	0.0091254764	0.1175636576	0.0653011745	0.091396655	-0.0711483138	0.0179108718	-0.07515026129999999	0.1298819604	0.011600261899999999	0.1142426809	0.020298716499999998	-0.042733880599999996	-0.12761940019999998	0.012967723899999999	0.0282802725	-0.0468014638	-0.1947413721	-0.051499652	0.023056805299999997	0.11256482640000001	-0.138794365	0.14108892539999998	-0.085389061	0.011750733400000001	0.055173132400000005	0.0144457749	0.1096986276	-0.0742142508	0.002204528	0.0761602789	-0.049840189699999995	0.0628200479	0.1374715874	-0.0101983819	0.0392708535	-0.0081539444	0.0005164081	0.0919928127	0.1381027677	0.1588409434	0.1176785393	-0.07552657809999999	0.0802130265	-0.0495078263	-0.0519761931	-0.028937401499999998	0.0369626102	0.077011175	0.1156704512	-0.1180290275	-0.1331186257	0.0695959086	-0.1164345758	-0.0930607948	-0.098032309	0.1571939492	-0.0876814287	-0.0257138609	-0.1152548517	0.0847438347	0.0253645343	-0.044876773200000004	-0.09590023019999999	0.0	-0.0402236	-3.890000000000143e-05	1.5132100000001117e-09	0.00161793799696	0.13799800000000004	0.08396980000000004	0.007050927312040006	0.01904344800400001	0.1183	-0.028904000000000003	0.0008354412159999999	0.01399489	0.000344732	-0.00014030799999999999	1.18840151824e-07	1.9686334864e-08	-0.00228339	-0.00019200000000000036	5.2138698921000005e-06	3.6864000000000124e-08	2.9735e-05	-0.00023813200000000006	5.670684942400001e-08	8.841702249999998e-10	0.0	0.0	0.0
691.9962113976	0.2680025572901741	0.07182537071407304	478858.7565886318	914.7848785348017	-0.4197345219989757	0.17617706895770854	836831.3739959318	732.9704365970673	-1.6648201987787845	537245.6609252954	2.771626294261831	752.5481451408945	573.8330241231841	1.215314	21.903	0.04706734999999999	0.0230656	0.08795314609999999	0.05433863	-0.0734104031	0.0757034992	0.1200437213	-0.046295551	0.025883580099999998	0.035246085	0.040051396499999996	-0.0939209874	-0.0091730328	0.027769494900000004	0.025654696600000002	0.009610888599999999	-0.0352290085	-0.1550776737	0.0583866487	-0.0485124015	0.1455778301	-0.041036913	0.10786062939999999	0.0004232184	0.0823302515	0.1162975253	0.0814238432	0.0533667286	-0.0050180457	0.0251967552	-0.0376610332	-0.06752948269999999	0.10826912699999999	0.0091996839	0.0829231857	-0.0265978444	-0.0380273794	-0.1118813601	-0.0201556111	-0.022583155	0.1743417079	0.054358236799999994	0.0411305152	-0.0099562598	-0.0126180461	0.0642104325	0.0266450832	-0.08340446480000001	0.0872280621	0.0496046176	0.028830446000000006	-0.0102953526	-0.043313877300000005	0.0431809735	0.1307698881	-0.166565409	0.0137113135	0.0709848825	-0.0874844427	0.0318938645	-0.1102693094	-0.0006721253	0.060588788	0.0040865161	-0.0149808095	0.039881751	0.054170499000000004	0.0922907515	0.0475741333	-0.1194118959	0.11886643429999999	0.0793291593	-0.0399201748	0.0075706866	0.08351182900000001	0.021519841600000002	-0.0501794518	-0.0992434813	0.0	-0.0426435	-0.002419900000000002	5.855916010000012e-06	0.00181846809225	0.14413099999999998	0.006132999999999944	3.761368899999931e-05	0.020773745160999998	0.101843	-0.016457000000000013	0.00027083284900000044	0.010371996648999996	0.000315025	-2.970700000000002e-05	9.924075062499998e-08	8.825058490000011e-10	-0.0024567	-0.00017330999999999944	6.0353748899999975e-06	3.0036356099999796e-08	0.00026786700000000003	0.00023813200000000006	5.670684942400001e-08	7.175272968900003e-08	0.0	0.0	0.0
692.2066658407939	0.210454443193953	0.044291072660076786	479150.06823442853	915.131769221561	0.3468906867592523	0.12033314856030568	837466.1550385844	733.4443742407468	0.4739376436795055	537940.6501054007	0.22461689009648195	752.2364194193741	574.5075126847656	1.015896	18.308996	0.16137700000000002	0.083641	0.0702384702	-0.0342924345	-0.07304732950000001	0.022609112799999997	0.1432407084	0.0079715666	-0.0730905409	0.020717275900000002	0.04336807	-0.058539435	-0.0423569429	-0.0509089871	0.0298269077	-0.0694738491	-0.04795744440000002	-0.0485641354	0.0113105593	-0.1333774786	0.0094730109	-0.0220335389	0.0017184614999999999	0.022362597	0.0061833492	-0.0705420824	0.261495081	-0.1501726556	0.15973550820000001	0.021161243599999997	-0.18062262769999998	0.0398049733	-0.103264434	0.0621589938	0.0423852086	0.0063025231000000004	-0.0377363232	0.0914206976	-0.0724043386	0.0336993876	-0.0048985098	0.0394810394	-0.07638113	0.0986044667	-0.0346089508	0.0336241713	-0.0778031351	-0.10817058939999999	0.0236409131	-0.0271280768	-0.013962708300000001	0.0796926554	0.0321271961	0.011413884499999999	0.0683524616	-0.0632839756	-0.053152774400000005	0.0488814065	0.14096307660000001	-0.06038191	-0.0304298102	0.0275641994	-0.1455883407	0.1542208194	0.1176472784	-0.080292902	-0.046092546	-0.057550929	0.008336758	0.0015264595000000001	-0.0388616386	-0.1181551845	-0.0468500683	-0.0062471748	0.0822519635	0.017646435	-0.0553315035	-0.10205722539999999	0.0	-0.0379541	0.004689400000000003	2.199047236000003e-05	0.00144051370681	0.0798313	-0.06429969999999999	0.0041344514200899974	0.006373036459689999	0.143008	0.041165000000000014	0.0016945572250000006	0.020451288064	0.000585597	0.000270572	3.42923846409e-07	7.3209207184e-08	-0.00176583	0.0006908699999999997	3.118155588899999e-06	4.773013568999995e-07	0.000330883	6.301600000000001e-05	3.971016255999999e-09	1.0948355968900002e-07	0.0	0.0	0.0
692.7857981350916	0.5791322942976649	0.3353942142984772	479952.1620976758	919.119086731576	3.9873175100150315	15.898700925672474	844779.8955942863	733.6261245744046	0.18175033365776014	538207.2906580598	0.03303318378470715	753.4534172495962	585.4651227590433	1.10363	19.890184	0.150159875	0.0910008	0.0390573329	-0.1187279484	0.0269260679	0.0119916354	0.0039934762	-0.08323705740000001	-0.13058149189999999	-0.029267079900000006	0.09419430349999999	-0.0073053597	-0.10725659439999999	0.021857268399999998	0.0067149642	-0.1144534567	-0.0030327539000000003	0.0251648155	0.09510457720000001	-0.0408020872	-0.011266606799999999	0.042412819299999995	0.0332825451	0.046240669500000005	-0.0435103455	-0.0651591277	-0.11951903050000001	-0.026268548500000002	-0.027537127	0.0567149614	-0.0499266085	0.04821945	0.0459390352	0.0543425159	0.0247715139	0.0556444272	-0.063017484	0.069157852	-0.1615412217	-0.0638370902	0.013900310700000001	0.1947820065	0.1991510406	-0.1211463515	0.1029546844	-0.0869840855	-0.0719911121	-0.012702719199999999	0.0484119161	-0.086055705	-0.056081913600000005	0.0582505124	0.0826869041	0.04323987940000002	0.024897844199999998	0.0587181235	0.0279589806	-0.0920594711	0.0487577895	-0.08324942540000001	-0.0684043101	0.0267368641	0.0734893781	-0.041060245	-0.0057314109	-0.043115767199999995	0.082738122	0.1014412538	-0.0640387076	0.0374507988	-0.009158217199999999	0.0207576599	0.0449726961	-0.0589563783	0.0809646584	0.0137494826	-0.060317463099999996	-0.1043264501	0.0	-0.0402165	-0.002262400000000005	5.118453760000021e-06	0.0016173668722500002	0.168536	0.0887047	0.007868523802089999	0.028404383296	0.121975	-0.021033	0.0004423870889999998	0.014877900625	3.15275e-05	-0.0005540695	9.9398325625e-10	3.0699301083025e-07	-0.00191194	-0.00014611000000000008	3.6555145636e-06	2.134813210000002e-08	0.00026786700000000003	-6.301600000000001e-05	3.971016255999999e-09	7.175272968900003e-08	0.0	0.0	0.0
693.7177083033026	0.9319101682110612	0.8684565616151686	481244.2588135861	918.4573951533174	-0.6616915782585693	0.4378357447383163	843563.986711817	733.1248646850137	-0.5012598893908944	537472.0672194196	0.2512614767121717	754.0085477425666	599.147749892303	1.197686	21.585304	0.098500425	0.051904999999999986	-0.0635840071	0.040684646899999996	0.0911907034	-0.0578145021	-0.09659460539999999	0.0167239156	-0.0341747713	-0.0744270935	0.1062135532	-0.0189998028	-0.0005314164	-0.045873514000000004	0.0282230396	0.0312530466	0.0143804002	-0.0017441421	0.032231938700000004	0.131112748	0.0922777171	0.106878429	0.11816018519999999	0.0131265624	-0.0101359551	0.0713173399	0.001026669	-0.0092586918	-0.0441683053	0.048965410300000005	0.1059770473	-0.0571527946	0.1685726932	0.0522330693	-0.1250466951	0.007017980300000001	0.057590175099999995	0.054180065300000003	0.1703312887	-0.0804492623	-0.05717446740000001	0.049136843	-0.056047448099999994	0.0141314818	0.030911356400000006	0.0336238236	-0.0263262454	0.0173624379	-0.0505217616	-0.028237564700000002	0.0027156612	-0.11403991960000001	0.0201250163	0.08620296949999999	-0.0694219416	-0.055202325999999996	0.0203381892	-0.0524005182	0.0178745798	0.15579875640000002	-0.1396000014	0.13147727050000002	0.0189756737	-0.051813535300000005	0.038934819	-0.0005055042	0.0838916874	-0.0675395753	-0.024136740499999997	-0.0372039341	0.0478333105	0.0340516604	0.0098802383	-0.012978651	0.0796503432	0.0098341843	-0.0651223638	-0.10603904800000001	0.0	-0.0342441	0.005972400000000003	3.566956176000004e-05	0.00117265838481	0.168475	-6.099999999997773e-05	3.7209999999972842e-09	0.028383825625000005	0.0966716	-0.025303400000000004	0.0006402620515600001	0.00934539824656	-0.0007987209999999997	-0.0008302484999999997	6.379552358409995e-07	6.893125717522496e-07	-0.00213707	-0.00022513000000000006	4.5670681849e-06	5.068351690000002e-08	0.000555761	0.000287894	8.288295523599999e-08	3.08870289121e-07	0.0	0.0	0.0
691.3655656974539	-2.3521426058487123	5.532574838248769	477986.3454321605	911.3814348495399	-7.075960303777492	50.06921422063486	830616.1197884063	733.0154379429453	-0.10942674206842183	537311.6322626878	0.011974211879708924	751.7738670671272	587.772507774197	1.090585	19.655081	0.16399895000000006	0.07717180000000001	-0.049269415	0.0883945673	-0.028318536600000006	0.0173006617	0.040616420099999995	0.012840521499999999	0.0920852442	-0.0753521793	-0.081710222	-0.0403851213	0.1354137727	-0.0124001567	-0.042854905199999994	0.011675602	-0.0786246676	-5.0693100000000004e-05	0.08732603609999999	0.0470985411	-0.1287903882	-0.0104842596	-0.0552860213	0.07363068219999999	0.0036739392	-0.1563790749	0.0292248454	0.07038658730000001	-0.016955616	0.0938232623	-0.036318397	0.0393128751	-0.0741778916	-0.0640518355	-0.0195606485	-0.036140672400000004	-0.0446275809	-0.0763498563	0.12364433949999999	-0.1353942192	-0.0787887012	-0.0586501817	0.082559523	-0.044185080300000006	0.12322927859999999	-0.020635213899999998	-0.028532347599999997	-0.0537057235	-0.0335384832	0.1400652278	-0.0003838946	0.0060200995	-0.0329605277	-0.015791181799999998	-0.014683475900000001	0.0537420733	0.0999449752	-0.10513563179999999	0.009218677	-0.0737107997	0.0488600756	0.012612690900000001	-0.0426144371	-0.0373341075	0.1373688414	0.117183261	0.08784953460000001	-0.0260823536	-0.0731107418	0.09967502560000001	0.0664556083	-0.053544753	-0.059286791299999995	-0.0411913779	0.07830945639999999	0.0059057642	-0.0697317824	-0.1071858817	0.0	-0.0213511	0.012893000000000002	0.00016622944900000005	0.0004558694712099999	0.113793	-0.054682000000000015	0.0029901211240000013	0.012948846849	0.144744	0.04807240000000002	0.002310955641760001	0.020950825536000004	-0.0004887790000000001	0.0003099419999999997	2.3890491084100003e-07	9.606404336399981e-08	-0.00177517	0.0003619000000000001	3.1512285289e-06	1.3097161000000006e-07	0.0008509499999999997	0.0002951889999999997	8.713654572099984e-08	7.241159024999995e-07	0.0	0.0	0.0
690.8293373915758	-0.5362283058781259	0.2875407960249249	477245.1734008837	907.424602645022	-3.9568322045179234	15.656521094710168	823419.4094854761	731.9697995276538	-1.045638415291478	535779.7874205536	1.0933596955332734	752.1592753066092	581.9923820714895	1.087205	19.594166	0.0973671	0.0494802	-0.0029682296000000004	-0.0214811286	-0.1388068281	0.0196564925	0.0170979932	-0.0852245244	0.0347079888	0.0177834209	-0.0530040057	-0.0727554252	-0.0388530273	0.132949451	-0.0296281856	-0.109140389	-0.0483559225	0.0321856232	-0.116168834	0.0450338183	-0.0355886645	-0.0697082953	-0.0254972071	0.0494628786	-0.1560725714	-0.0384196753	0.0096096082	0.0975539511	-0.040921772099999996	0.0175586083	-0.0071456078	0.0594132078	0.0138584775	-0.1566201341	0.045381297300000005	0.1349234518	0.0273458806	0.0226895064	-0.1799475023	0.1212112169	0.023152938199999997	-0.00033692620000000005	-0.0411479517	-0.1105810091	-0.0357750822	-0.0489066778	-0.0642916177	-0.0095649559	0.13199613400000001	0.0416320698	-0.008339006999999999	0.0827428296	0.0238419406	-0.0292613956	-0.1628619418	0.010608395	-0.0270447075	-0.031758578100000004	-0.1082708385	-0.0106838612	-0.0587839982	-0.0768392471	-0.021018144199999998	-0.0029534278000000005	0.0652567293	-0.1128760645	-0.0127073139	0.0026135504	0.0017281179	0.0018287409	0.022917081699999998	-0.08768039679999999	0.0709685847	0.06467406120000001	0.0769424452	0.0019694639999999998	-0.0741318826	-0.1077608324	0.0	-0.016458599999999997	0.004892500000000001	2.393655625000001e-05	0.0002708855139599999	0.12488599999999997	0.011092999999999978	0.0001230546489999995	0.015596512995999998	0.103972	-0.040772	0.0016623559840000005	0.010810176784000002	-0.0008011649999999997	-0.00031238599999999973	6.418653572249995e-07	9.75850129959998e-08	-0.00219288	-0.00041771	4.8087226944e-06	1.7448164409999996e-07	0.0007688539999999999	-8.209599999999982e-05	6.739753215999971e-09	5.911364733159998e-07	0.0	0.0	0.0
692.9610310692739	2.131693677698081	4.5441179355379715	480194.9905805912	905.1991753437503	-2.2254273012716794	4.95252667324535	819385.5470430056	732.6345336939073	0.6647341662535382	536753.359960889	0.44187151178478656	751.8236827998642	586.9469051640373	1.009955	18.201921	0.162804	0.07764079999999997	-0.0562302596	0.0238880486	-0.10414309990000001	-0.033520464900000005	0.0902594265	-0.0408590489	0.0198672641	-0.0019513684	0.056548325499999996	-0.0853896457	-0.0357397588	-0.0504380711	-0.0784856014	0.0064824235999999995	-0.018471666499999997	-0.0006600083	-0.06566710070000001	0.1349566183	-0.0266266021	-0.0041254685999999995	0.0493341262	-0.06490773849999999	-0.08485289720000001	0.0034993479999999998	0.13433555490000001	0.0402987503	-0.005825959	0.0590173094	0.09691057970000001	0.0327679755	-0.0633298644	0.0200323457	0.08973140449999999	-0.009992446700000001	0.0998432027	0.1068834547	-0.0032772594	0.014170132	-0.09046730119999999	0.0468547067	-0.0801748132	0.07529088490000001	-0.0641191851	0.1673303665	0.0625159528	-0.0951643561	0.0549274067	0.021790166899999998	-0.0613784496	-0.0618501438	0.0123598776	0.0128610864	-0.09316528519999999	-0.019977383799999998	0.0396798115	0.1449780343	-0.0160966242	0.056159109400000004	-0.0100739539	-0.0141608154	-0.0307782403	-0.06337761900000001	0.0574300094	-0.016868093799999997	0.023097557999999997	-0.1085828274	0.0913476046	-0.011225106200000001	0.06559059889999999	0.0636768291	0.0648063675	0.10994359039999999	0.07554976570000001	-0.0019694639999999998	-0.07830945639999999	-0.1077608324	0.0	0.0124214	0.02888	0.0008340543999999997	0.00015429117795999998	0.15633699999999998	0.031450999999999986	0.0009891654009999994	0.024441257568999997	0.10806	0.004087999999999981	1.6711743999999842e-05	0.011676963599999998	-0.000635921	0.00016524399999999972	4.0439551824099997e-07	2.7305579535999906e-08	-0.0010775200000000002	0.0011153599999999997	1.1610493504000004e-06	1.2440279295999992e-06	0.00145595	0.0006870960000000001	4.72100913216e-07	2.1197904025e-06	0.0	0.0	0.0
693.6593613992985	0.6983303300246462	0.4876652498323312	481163.3096568826	913.5391526828136	8.339977339063237	69.55522201608835	834553.783484433	734.0319632426381	1.39742954873077	538802.9230618415	1.9528093436658835	752.9084633248076	588.1850154984693	0.96181	17.334223	0.07613854	0.0391766	-0.0662920754	-0.0037459189000000003	-0.09915501550000001	-0.0125490547	0.036680793999999996	-0.0376215194	-0.029294543399999998	-0.0880686989	-0.0737820142	-0.0205946552	-0.0410898218	-0.08897692509999999	-0.08673661369999999	-0.1041450434	-0.11407599060000001	-0.0598867451	-0.1513646508	0.0294103477	-0.0035017844	-0.0279225959	0.13636523080000001	-0.0127790302	0.18339089960000002	-0.0104763362	-0.0220276633	0.0301149215	-0.0331244204	0.0381720452	0.0083044461	-0.045151446	-0.0343199959	0.0415284014	-0.08978200900000001	0.023992374900000002	0.0682721359	-0.17648598710000002	0.0005854387999999999	-0.0695666275	0.078673183	-0.0052598293	-0.061862161	0.0419653785	0.14772398550000002	-0.028533612599999997	-0.0153415756	-0.06332948070000001	0.0121059048	0.042074514800000004	-0.1258798883	0.0550086458	-0.008510308000000001	-0.11138626730000001	-0.1017596707	0.0168385166	0.0252505802	0.127930152	0.0619924891	0.10983525699999999	-0.0434181205	0.0870765693	-0.0012727102	-0.034942529	-0.047802209000000005	0.052704832400000005	0.0485376181	0.0994894559	-0.0963821027	-0.073388041	0.0991054686	-0.031316600699999995	0.0246769235	-0.0295129765	0.0741318826	-0.0059057642	-0.0822519635	-0.1071858817	0.0	0.020887400000000004	0.008466000000000005	7.167315600000008e-05	0.00043628347876000016	0.128519	-0.02781799999999998	0.000773841123999999	0.016517133360999997	0.10791	-0.00014999999999999736	2.249999999999921e-08	0.0116445681	-8.667019999999998e-05	0.0005492508	7.511723568039997e-09	3.0167644130064e-07	-0.00115499	-7.746999999999984e-05	1.3340019001e-06	6.001600899999974e-09	0.00162332	0.00016737000000000002	2.8012716900000005e-08	2.6351678224e-06	0.0	0.0	0.0
693.4738509864087	-0.185510412889812	0.03441411329054851	480905.98200191977	917.832767288584	4.293614605770472	18.435126382885525	842416.9887086202	733.8330389259613	-0.19892431667676647	538510.9290193114	0.03957088376531847	755.3207784704297	602.0856931045097	1.151842	20.759089000000003	0.19911559	0.108844	-0.051915189699999996	-0.1374282732	-0.025845805	0.0081155501	-0.073676365	-0.1214815742	-0.1343732674	0.042739442	-0.054989531200000004	-0.011041329099999999	-0.1297828526	0.030209027599999997	0.0050860371	0.09472958140000001	-0.0672378241	0.0526169594	-0.09576642869999999	0.0344980971	0.0143814631	-0.0003225322	-0.0716228285	0.09619161130000001	0.07049587709999999	0.11315590960000001	0.07432031559999999	0.0411279941	-0.064705337	0.0335683799	-0.0582918808	-0.0203311052	0.09633171970000001	0.2377882827	-0.0806389821	-0.030700227599999998	0.0877833781	-0.0844026172	0.07603492490000001	-0.0281060871	0.0872537578	-0.0744619943	-0.0018310435999999999	-0.0771867962	-0.0562078524	-0.057890037400000004	-0.0210564687	0.055548942000000004	0.0991734826	-0.1060499459	-0.0227527704	-0.0851001658	-0.092789577	-0.049226729299999994	-0.0892332929	0.1026140807	-0.0031874840000000004	-0.0350117905	0.0617549112	0.0617930013	0.0185859303	0.0281219885	-0.09518878019999999	0.0598282218	-0.0601715595	0.0886584306	-0.0335238386	-0.029485565800000002	0.0432252172	-0.13623277039999998	0.1121803419	-0.0186069637	-0.0835578759	-0.1151356748	0.0726892688	-0.0098341843	-0.08594756960000001	-0.10603904800000001	0.0	0.0116842	-0.009203200000000005	8.469889024000008e-05	0.00013652052964000002	0.228624	0.10010499999999996	0.010021011024999995	0.05226893337599999	0.0718196	-0.0360904	0.0013025169721599995	0.00515805494416	-0.00103029	-0.0009436198	1.0614974840999998e-06	8.904183269520399e-07	-0.00128571	-0.00013071999999999994	1.6530502041e-06	1.708771839999999e-08	0.00162332	0.0	0.0	2.6351678224e-06	0.0	0.0	0.0
