global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
712.7359703394957	n/a	n/a	507992.5634157825	993.8695539943874	n/a	n/a	987776.6903570023	751.5593289245837	n/a	564841.4248935706	n/a	780.3224930804698	670.5752088380323	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.6833478179362	-6.052622521559442	36.63423938848858	499401.35408316617	967.5539264758785	-26.315627518508908	692.5122516929032	936160.6006388895	751.5436940084662	-0.01563491611750578	564817.9240038911	0.0002444506020014421	777.1397554549193	670.1350376204355	1.347357	21.753586	0.08639270804	0.0503815	-0.10838403	-0.08972711109999999	0.060059751200000004	-0.0255810511	-0.040114999	-0.034501546699999996	0.0376583375	0.1662509834	0.1582711875	-0.08404567449999999	0.0451812718	-0.0326619831	0.0221748054	-0.046390477199999995	-0.0781733894	0.0801247204	-0.018180077700000002	0.0778464557	-0.0209814313	0.023633222000000002	-0.09484790400000001	0.053445856900000005	-0.0489906818	0.0935543575	0.026271722200000003	-0.084211959	0.0678446992	-0.1283770888	0.0342758415	-0.0045339345000000005	0.0204319466	-0.155083647	0.047891490700000004	-0.0547052796	0.0129119788	-0.0081402335	0.123248463	-0.0514830712	0.0039660569	0.0348837319	-0.0801408375	0.09134462619999999	-0.08990575449999999	0.024745296	-0.0173164936	-0.0162267026	-0.1229904341	-0.06744705	0.0594430929	0.0378372389	-0.010881843300000001	0.0773525677	-0.024487289	0.014314728899999999	-0.0711565946	-0.0379989083	0.0186660249	-0.0757691009	0.0102594733	-0.1573602482	0.17791144350000002	-0.035788118	0.0070955239	-0.0712899281	0.0062806545999999994	0.0649965413	-0.1962354065	0.08059924389999999	-0.0235539486	0.0770948934	-0.0389407332	0.07412696469999999	-0.08664493179999999	0.1293933143	-0.21287153190000002	0.061962603399999996	-0.0463521362	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-1.45804e-06	-1.45804e-06	2.1258806416000005e-12	2.1258806416000005e-12	0.0369107	0.0369107	0.0013623997744899995	0.0013623997744899995	0.0317807	0.0317807	0.00101001289249	0.00101001289249	0.00018363	0.00018363	3.37199769e-08	3.37199769e-08	0.00017036700000000002	0.00017036700000000002	2.9024914689000004e-08	2.9024914689000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.1982367885485	-3.485111029387781	12.145998887160358	494487.76022252353	954.8999956713193	-12.653930804559195	160.12196480657212	911834.0017330856	751.4353053295296	-0.10838867893664884	564655.0180956833	0.011748105721631942	776.9611809595717	652.1602364950886	1.212991	19.584192	0.03018660804	0.0190246	-0.0291645275	-0.0124212973	0.1442287626	-0.0139927249	-0.064669753	0.1627262449	-0.015213890400000001	0.0535225127	0.0183399839	-0.1350895565	0.1052116459	-0.0010433788	0.024308467099999998	0.0314891296	-0.0286459014	0.048491824100000004	-0.0086771318	0.0087001586	-0.0969146893	0.010119290999999999	-0.009371728000000001	-0.037270496800000004	0.040680736	0.0083901341	0.056293942699999995	0.1248406593	0.0625849214	-0.067984234	0.0009605862	0.0001327217	0.030496485099999998	0.14385707539999998	-0.021575524300000003	-0.1035716867	0.19337381329999997	-0.0208399643	0.0609958598	-0.0062365234	-0.12334825619999999	0.0792534309	-0.1993161266	0.0162668417	-0.0557025519	0.0768212281	-7.575770000000001e-05	-0.030112879199999998	-0.0209177163	-0.16752490820000002	0.061509430999999996	-0.0244009423	0.057762397	-0.05042281480000002	0.0632808198	0.025073756099999997	-0.0766531429	-0.0672321049	0.013372151899999999	-0.0481604456	-0.0009132747	-0.0894574181	0.1451457574	-0.0657353504	0.036690748100000004	-0.0059669378000000006	-0.0435480165	-0.1259853891	0.0331266194	0.0950134075	0.1696474422	0.045220955300000004	-0.2471008493	-0.0680238682	-0.0187875539	-0.0260248503	-0.0727690451	0.0036898184000000002	-0.07473294309999999	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.0	1.45804e-06	2.1258806416000005e-12	0.0	0.0353019	-0.0016088000000000005	2.5882374400000016e-06	0.0012462241436099993	0.0493921	0.0176114	0.00031016140996	0.0024395795424099996	0.000232562	4.893200000000001e-05	5.408508384400001e-08	2.394340624000001e-09	-0.0	-0.00017036700000000002	0.0	2.9024914689000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.3509617483733	-2.847275040175191	8.106975154404635	490491.4696218714	945.7266415027636	-9.173354168555647	84.15042670175727	894398.8804480969	750.4181811401753	-1.0171241893542629	563127.4465857289	1.0345416165695664	774.9361993845746	619.1495640839785	1.325302	21.397499	0.09460662137	0.0487408	0.1012828691	-0.061574461399999995	-0.0290976473	-0.0514828127	0.0447443559	0.1396426008	0.0533102231	-0.08787400460000001	0.0557789844	-0.0654086577	0.1260243282	0.0094785446	-0.093017308	-0.0320964924	-0.1029942184	0.0863988511	0.0477767158	-0.0803251096	-0.1217103801	-0.1322302123	0.013753903799999998	-0.11643122119999999	0.0517544321	0.0167037926	0.0307934886	-0.0386526836	-0.0215636916	-0.0282643931	0.1628000928	0.0056631077	-0.1788009531	-0.0324735296	0.0852478039	0.043258738899999996	-0.009348470400000001	-0.0089198896	0.0554840767	-0.0666583754	0.011656375600000001	-0.053285493499999996	-0.0185977539	0.0942243863	-0.0385100013	-0.0358111282	-0.0484899659	-0.043235942400000005	0.0703510891	-0.07998132620000001	0.059834208	0.08656258650000001	0.1182246941	0.056702703099999995	0.0328077608	-0.0502698649	0.0321062243	-0.16611452599999998	0.0765493401	0.10848689199999999	0.0061149308	-0.0306146951	-0.0509080059	0.0041917686	-0.0108754507	-0.0983390593	0.035636983500000004	0.0321887769	-0.2393012741	0.015928724	0.0079227279	0.1697633877	-0.0372580164	-0.0941220735	-0.042793701100000005	0.0086133041	0.0148037774	0.0550931696	0.0203779875	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	3.95137e-06	3.95137e-06	1.5613324876899994e-11	1.5613324876899994e-11	0.00842618	-0.02687572	0.0007223043255183999	7.10005093924e-05	0.06602899999999999	0.01663689999999999	0.00027678644160999966	0.0043598288409999976	0.00013858	-9.398200000000002e-05	1.92044164e-08	8.832616324000004e-09	0.00035480900000000004	0.00035480900000000004	1.2588942648100005e-07	1.2588942648100005e-07	0.00057301	0.00057301	3.283404601e-07	3.283404601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.8863853489952	3.5354236006219253	12.499220035834501	495456.0434796742	947.9716516483045	2.2450101455408458	5.040070553581329	898650.2523288144	751.2425082127753	0.8243270725999992	564365.3061458218	0.6795151226212843	775.0016034500662	618.440037859742	1.255136	20.264648	0.21567490137	0.106527	0.12228724279999999	0.0054679201	-0.0197980247	0.0668720229	0.0041337772	0.014756236599999997	-0.11452838650000001	-0.0963641153	0.0490148907	-0.0369057482	0.0186786363	0.0784256438	0.0488774346	-0.085428634	-0.1282032908	-0.0255078209	0.1388622247	-0.1155575326	-0.06688697980000001	-0.0726908173	0.042488363099999996	0.0071960848	0.056999410999999986	0.014046133999999998	0.0502493678	0.198289192	0.1350509108	-0.08605483380000001	-0.0422913026	-0.0804164429	-0.0960009944	-0.09674276710000004	-0.0822160519	0.050980495	-0.092329105	-0.0362516614	-0.0936846626	-0.0098132292	-0.1228412074	0.07125389139999999	0.037457324300000004	-0.0816315093	0.0408112174	0.0256647913	-0.0886629449	0.036932527400000005	-0.0816527749	-0.032487437	-0.024649222999999998	-0.023430044100000002	0.0050050082	0.05805255440000001	0.1540113844	-0.1478439849	0.1274091524	-0.17153957949999998	0.0202860404	0.2067224013	0.1092497543	0.0287521173	-0.11166564429999999	0.06679290759999999	-0.0389485682	-0.0297498805	0.0168253182	0.048167093200000004	0.09834890630000001	-0.0363791091	-0.0804611718	0.0409873161	-0.0701573222	-0.0109236012	0.0836328227	0.1297673422	-0.0618866383	-0.11092965070000001	0.0990640617	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.015601599999999997	-0.015605551369999996	0.00024353323356170878	0.00024340992255999995	0.0940522	0.08562601999999997	0.007331815301040397	0.008845816324839998	0.00239438	-0.06363461999999999	0.004049364862544399	5.733055584400001e-06	-0.000595589	-0.0007341689999999999	3.54726256921e-07	5.390041205609999e-07	7.28038e-05	-0.0002820052000000001	5.3003932944399996e-09	7.952693282704003e-08	0.00057301	0.0	0.0	3.283404601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.7204810050857	0.8340956560905397	0.6957155635091079	496630.9563480394	952.6361574908452	4.664505842540733	21.757614755096647	907515.6485589223	750.3509158097407	-0.891592403034565	563026.4968565167	0.7949370131489502	774.2448593289134	632.4948003868268	1.286515	20.771276	0.3061886818	0.17572000000000002	0.0304707393	0.07805343049999999	0.0247765506	-0.0070330013	0.1338932466	-0.061614278099999996	0.0149245297	0.0325016123	-0.0754737627	0.0871124347	0.0011371385000000002	-0.0752309016	0.0443602508	0.0023507339	0.008612058	0.10878440800000001	-0.0673750533	-0.0535323108	0.059415155199999986	-0.0225579414	-0.0601656917	-0.0342161259	-0.0141408012	-0.0872553168	0.0326006377	0.0404411972	0.0988623718	0.015549428	0.048961363	0.11125365	0.0446028639	0.0580041755	0.037645949500000005	0.038095537	-0.1930678046	-0.0879146135	0.0391779726	-0.1045095844	0.1030123676	-0.0534892254	-0.08626322	-0.0713746742	-0.04222641480000002	-0.08999878929999999	0.11200450519999999	-0.0561633337	-0.2730383782	0.10470825539999999	0.0215569842	0.0399756964	0.0280871378	-0.024357783900000003	0.0238598538	0.0108638266	-0.0221493451	-0.0564540693	0.0242288521	0.0885045075	-0.0410439889	0.085689729	0.12378324689999999	0.0040257237	-0.026825734500000004	0.0626673157	-0.0824295217	-0.0825493099	-0.1699976731	-0.0945064928	0.1704422344	-0.1453869529	0.010969601200000002	0.0561576679	0.0878419507	0.0724549118	-0.0235999471	0.0181409878	0.0328546414	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	2.38518e-05	0.0156254518	0.0002441547439541232	5.689083632399999e-10	-0.0744579	-0.16851010000000002	0.028395653802009996	0.005543978872409999	0.0539732	0.05157882	0.0026603746725924	0.00291310631824	0.000563155	0.001158744	3.17143554025e-07	1.342687657536e-06	0.000323546	0.00025074219999999994	1.0468201411599998e-07	6.287165086083996e-08	0.00057301	0.0	0.0	3.283404601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.8356452454068	-0.8848357596789356	0.782934321606599	495384.61551801814	948.347839514592	-4.288317976253212	18.389671065456433	899363.6247119944	749.9455642706563	-0.4053515390844496	562418.349369233	0.16430987023813198	774.5696821722968	622.255675747052	1.379106	22.266197	0.1902127532	0.109346	0.0523916058	-0.032080652200000004	-0.0496899397	-0.0022678992	-0.1246123781	-0.10086063349999999	-0.0413183704	-0.0481710617	-0.0767550096	0.0806252752	-0.0081110575	0.1571745969	-0.0084364008	0.0296558947	0.0123963376	0.0709687401	0.109371779	-0.0279537049	0.05791388190000001	0.0541353663	0.1843144923	0.0981387982	-0.05918101980000001	0.06571511	-0.0156503274	0.08799408119999999	0.0041699726	0.12441529949999999	-0.0666118747	-0.0186628104	-0.0169100648	0.18142095449999998	-0.1054610052	0.0393298491	-0.0104367777	-0.0318409516	-0.0168102508	0.0249142126	0.0141276705	-0.0789000503	-0.0484986507	-0.1057719018	0.09113441060000001	-0.026968539500000003	0.0421953346	0.013527871799999999	-0.0462375707	-0.0113962937	-0.1506876984	-0.0346956966	0.0543122788	-0.0588224945	-0.1464579103	-0.11397760609999999	0.06696198889999999	-0.029295579199999998	0.027700944100000003	-0.0900264882	0.0597646879	0.1395471691	-0.0047426785999999995	-0.0741580423	0.043746175400000004	0.0276583015	0.038641373	-0.0657473465	0.1275054245	-0.0056742246	0.07608318	0.0371777648	-0.09776312050000001	0.0374985215	0.140153267	0.09043056640000001	0.06692971860000001	-0.0076834823	0.09122761800000001	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.0036704	0.0036465482	1.3297313774923241e-05	1.3471836160000001e-05	0.028098	0.1025559	0.01051771262481	0.0007894976040000001	0.0113317	-0.0426415	0.00181829752225	0.00012840742489	1.78839e-05	-0.0005452711	3.1983387921e-10	2.9732057249521e-07	0.000605651	0.00028210500000000005	3.66813133801e-07	7.958323102500003e-08	0.00057301	0.0	0.0	3.283404601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.714140192489	1.8784949470822312	3.528743266213475	498032.447667624	950.8879464848766	2.540106970284569	6.452143420488253	904187.8867702256	749.7413049002852	-0.20425937037111908	562112.0242735824	0.041721890384406	773.8338719783835	641.2810493270226	1.378944	22.263575	0.03780471800000002	0.0221253	-0.0056773746	0.035697721099999996	-0.026294292	0.016244073600000002	-0.009084188	-0.0816757175	-0.0013151392000000002	-0.0095863379	0.0822519297	0.150858174	-0.054927174599999996	0.0713819973	-0.0112357699	-0.043525171900000006	-0.044505831399999994	-0.0502834583	-0.0997676602	-0.11038652410000001	0.026008347299999998	0.0012076231	0.0389299482	0.09512621619999999	0.0210049919	-0.055126602999999996	-0.0628488128	0.12740979119999998	0.0287220381	0.14379154619999998	0.0175029741	-0.0650371947	0.0331037411	0.0185072441	0.1172450551	0.0822556127	0.1235451882	0.06962016389999999	-0.0087052869	-0.0738960891	0.0542287984	0.1000737092	-0.0737585985	-0.0646465061	-0.0697399853	0.0573619477	-0.013500015800000001	0.22650782949999998	0.1048965906	0.1013689716	-0.1013805556	-0.0427715292	-0.011031357299999999	0.050946923	-0.0407513168	0.1145849465	-0.0719069909	-0.0249053358	-0.1067200083	0.0054592769	0.11990682859999999	0.0391705431	-0.06320981469999999	0.056142730999999994	0.0300337372	0.08857433449999999	0.0171580457	-0.0726102341	0.0463966745	-0.052614947	-0.0315504667	-0.0127951277	-0.0354643027	-0.049118417000000004	0.028771767900000002	-0.1534547122	0.0067732442	0.1031692493	0.0747756379	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.000100957	-0.003569443	1.2740923330248998e-05	1.0192315849e-08	0.0281406	4.260000000000028e-05	1.8147600000000238e-09	0.0007918933683600001	-0.00769028	-0.01902198	0.0003618357231204	5.91404064784e-05	-0.000277038	-0.0002949219	7.675005344400001e-08	8.697892709960999e-08	0.000614143	8.492000000000026e-06	3.77171624449e-07	7.211406400000043e-11	0.00057301	0.0	0.0	3.283404601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.9203758715147	-0.7937643209743328	0.6300617972518436	496912.73631883756	948.0214247703552	-2.866521714521354	8.216946739822447	898744.6218236143	749.556752562448	-0.1845523378372036	561835.3253119629	0.034059565401177334	772.5964571301158	632.0935522866203	1.090711	17.609938	0.16953741430000002	0.0906943	0.0047409754	0.0914694483	-0.0022124746	0.012289476799999999	0.0732885804	-0.0709022563	-0.051698040300000005	0.0303286016	-0.11045023150000001	0.2106354114	-0.0875235695	-0.053171413499999994	0.0439811667	0.1016932708	-0.0456194299	-0.05143226309999999	-0.0191016878	-0.026082248500000002	0.1439486786	0.0669942347	0.0006969475	0.1330685574	0.017787738799999998	-0.059439895599999994	0.0440538343	0.0756685479	-0.10912829310000001	0.1220519765	-0.1247143211	0.0478489471	-0.0974968258	0.061497115	0.0201343806	-0.0464460707	-0.062101371600000004	0.11518488789999999	-0.0180833418	-0.0410866997	-0.0387972728	0.015884571200000003	-0.042646484900000003	-0.0195880044	0.0652530744	0.054710193899999995	-0.1005335997	-0.09174530689999999	0.0431506341	0.1907987158	-0.015291183799999997	-0.08172223690000001	-0.022929295899999997	-0.11241810710000001	-0.1411361398	0.0762151547	0.0448826813	0.0185830377	-0.0690712746	-0.1029787048	0.11953840519999999	0.098436395	-0.0121703049	-0.0310953234	-0.0264458027	0.11860065460000001	0.0472166415	0.1077593794	-0.0503527833	-0.18148499399999998	0.0095443822	0.0904280049	-0.0195781648	-0.0773509415	0.09976596730000001	-0.10472961289999999	-0.034028606499999996	-0.1936913546	0.0223837536	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	7.92227e-05	-2.17343e-05	4.7237979649e-10	6.276236195290001e-09	-0.0516432	-0.0797838	0.0063654547424400005	0.00266702010624	0.0292911	0.03698138	0.0013676224667044	0.0008579685392100001	0.000620914	0.0008979519999999999	3.85534195396e-07	8.063177943040002e-07	0.000594241	-1.9902000000000027e-05	3.531223660810001e-07	3.9608960400000106e-10	0.000710166	0.00013715600000000004	1.8811768336000013e-08	5.04335747556e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.7899184790242	1.869542607509516	3.4951895612934787	499551.9888635857	953.1363121217917	5.114887351436437	26.16207261788445	908468.8294851293	750.476095684765	0.9193431223170592	563214.3701942486	0.8451917765516792	775.4325416428551	644.0135225108098	1.296707	20.935829	0.24151456435000004	0.131723	-0.0397564699	-0.06122210190000001	-0.1363222935	-0.0076200227	-0.1261423421	-0.2133793062	0.06411760820000001	-0.045017295	-0.011772713	0.1097223318	-0.08190438900000001	0.15258851369999998	-0.07378904559999999	-0.033272332599999996	-0.032308138199999996	-0.051037615700000004	-0.1672113761	0.0299047916	0.0605513335	0.0613047003	0.066766523	-0.0071253242000000015	0.0405901293	0.021040190099999998	-0.0873700927	-0.1665337446	-0.0417094095	0.0527666764	-0.0916667945	-0.1705053359	0.0036429055	-0.0600512694	-0.014999123400000001	0.0464980013	-0.024178932799999997	0.023382925	-0.084553012	0.1172795608	0.0629432167	-0.0691498745	0.039992163500000004	0.058689903499999994	-0.0459525028	0.0724946194	-0.0467850796	0.0358346902	-0.0305855965	0.0533174541	-0.21594946559999997	0.0400122404	-0.0432256355	0.06360970980000001	-0.1424906884	0.0810738794	-0.053922957599999995	0.00208445	-0.0972306101	-0.09385742550000001	-0.0454461887	0.07916227690000001	-0.0805821478	0.0324585507	0.0327465721	-0.0295658464	-0.1103697207	0.1145608759	0.1087988768	0.0119425728	-0.10321186939999999	-0.0939303422	0.1338087294	-0.0248760313	-0.06853399519999999	-0.008824261	0.0136912682	0.0774352587	-0.0364604528	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	4.75835e-06	-7.446435000000001e-05	5.5449394209225e-09	2.26418947225e-11	0.059725	0.1113682	0.01240287597124	0.003567075625	-0.0389328	-0.06822389999999999	0.00465450053121	0.0015157629158400006	0.000115351	-0.000505563	1.3305853201e-08	2.55593946969e-07	-0.0	-0.000594241	0.0	3.531223660810001e-07	0.00057301	-0.00013715600000000004	1.8811768336000013e-08	3.283404601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
