global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
707.2974866010304	n/a	n/a	500269.73455213476	1018.2052441243767	n/a	n/a	1036741.9191623816	749.4963619666942	n/a	561744.7966013098	n/a	777.775119687912	644.0736701396082	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.00252243	n/a	n/a	6.3626531049e-06	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.3508722209517	-4.946614380078586	24.468993825200247	493296.7477095318	983.639729405406	-34.56551471897069	1194.7748077873794	967547.1172647405	749.4509539683078	-0.04540799838639487	561676.7324040065	0.002061886317458839	771.896262867327	628.4940471390703	1.474726	24.281708	0.11422584	0.08793869999999998	-0.0748377284	-0.0048865574	-0.112334058	-0.0349452423	0.12162190699999999	0.0833657971	0.1779056762	0.1971584504	0.0039617776	-0.0118949973	-0.28572034879999997	-0.14577635630000002	0.0457140794	-0.1648473425	0.07448907540000001	-0.1331083598	0.1120594189	-0.1884085699	-0.0297069964	0.016009967	-0.0630014992	0.10319738789999999	-0.0099943589	0.0600173369	-0.08403030560000001	0.0275515419	0.0949608142	-0.0808902698	0.0078935359	-0.0291770743	0.0443642431	-0.0116922752	0.1334211588	-0.0101125559	0.1451062006	-0.0803783167	0.0301371019	-0.0476536798	0.0905855655	-0.0628355737	0.16897425359999999	-0.0520536895	0.0409827751	-0.061190575999999997	0.0806891148	-0.1184030263	0.0092378389	0.0097343621	0.1096828428	-0.0024966356	-0.0559591745	-0.1439992497	0.0413812557	-0.061682552	0.0227978415	-0.0388645715	0.044311436600000004	-0.12209164310000001	0.27668478399999996	-0.14239981289999998	-0.0036809997999999997	0.0512075483	-0.10494019630000001	0.1365983806	-0.0711580204	0.013228016100000002	-0.11241419119999999	0.043729310099999995	-0.0722299315	0.1921257736	-0.0250599563	-0.1227376541	0.0450697733	-0.0314017363	0.044302487	-0.0312968856	0.1177039564	-0.0031057009	0.1108203747	-0.1664510709	0.010153678000000001	-0.051510418200000005	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.007239299999999999	-0.007239299999999999	5.2407464489999985e-05	5.2407464489999985e-05	-0.017114899999999995	-0.019637329999999998	0.0003856247295288998	0.00029291980200999985	0.0847826	0.0847826	0.0071880892627599995	0.0071880892627599995	-5.13322e-05	-5.13322e-05	2.634994756840001e-09	2.634994756840001e-09	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.6042423637313	0.2533701427794313	0.06419642925206938	493652.7213875128	980.0298232582104	-3.609906147195602	13.031422391560595	960458.4544755192	750.8672205730777	1.4162666047699304	563801.5829311389	2.0058110957865463	773.9269501663111	626.6991877015824	1.315786	21.664709	0.18758081	0.13805	-0.061869521799999994	-0.0475325851	0.09297149880000001	-0.007672234	0.0877234952	-0.1955612602	0.13768982800000001	0.0673617208	0.0824059805	-0.0295709305	-0.1382268546	0.08894803859999999	0.0387959458	-0.052892254400000005	0.0122990324	-0.12237687650000001	-0.0039621084	-0.11531432369999994	-0.0658634539	-0.1195660422	0.0639721094	-0.0955441471	-0.1930590939	0.055431757400000004	-0.0011957202	-0.0470921269	-0.037650260899999996	0.06190117360000001	-0.080623393	0.10765268689999999	-0.1246235704	-4.18891e-05	0.0100102355	0.1409119368	0.042047380499999995	-0.1341794679	0.076592187	0.0290786707	0.0710212276	0.022854332400000003	0.0591049679	0.0701613173	-0.015819241	0.2221360692	-0.013211791399999999	-0.058759243600000004	-0.0172996602	-0.0033987002000000002	0.0115112324	0.0068435991	-0.1599499938	0.09911900789999999	0.028545138900000006	0.0349511839	0.1310917531	-0.024884012400000002	0.0331089202	-0.057947632	0.1280510307	-0.1040825974	0.0895439802	-0.0049812805	0.1222422343	0.12296236869999999	0.06859536769999999	-0.028006576600000003	-0.11220716189999999	-0.1529848083	-0.0612219159	0.0459327282	0.1757661486	-0.037997897200000005	-0.10524318460000001	0.0932972649	0.0491441827	-0.0794360534	-0.0745458166	-0.20680264140000001	-0.0398806056	-0.039656948	-0.0912823211	-0.0426805846	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.007570859999999999	-0.00033155999999999984	1.099320335999999e-07	5.7317921139599974e-05	0.104819	0.1219339	0.014867875969210003	0.010987022761000002	0.0198648	-0.0649178	0.00421432075684	0.00039461027903999986	-5.92832e-05	-7.950999999999992e-06	3.5144978022399992e-09	6.321840099999987e-11	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.3142605266196	-1.289981837111668	1.664053140077994	491841.69201799924	966.3691848910375	-13.660638367172849	186.6130405986749	933869.4015069684	749.9421187925027	-0.9251017805750053	562413.1815389883	0.8558133044230452	771.5650525634088	623.609222546752	1.481966	24.400906	0.17725474	0.100152	-0.057842034800000004	0.1242828168	-0.0117257529	-0.14509399720000002	0.0833010801	0.1252490278	-0.0186388676	0.0526617443	0.0021733601999999997	-0.1104995852	-0.09102101359999999	-0.036151796800000004	0.0031352303000000002	-0.1132947875	0.0520902461	0.1566639449	0.1364778076	-0.0962325448	0.0187310919	0.0194623281	0.0664418117	-0.1224341099	0.0648658784	0.175488251	0.1051715934	-0.056700608099999994	-0.018565564099999998	-0.1156203666	0.0393963892	0.0530944915	0.0253239971	-0.0197056101	0.018027191499999998	0.0299911923	-0.0561389685	-0.0299551971	-0.0089668653	0.0027493390000000004	-0.016163037800000002	0.028401783700000002	-0.0046953165	0.0158467254	0.1127806995	0.0134741573	-0.1569329115	0.1269328917	0.0437909789	0.1382729178	-0.0387394305	-0.059650517699999996	-0.1558203383	-0.0804910838	0.0518165708	0.0070885869999999995	-0.12054084179999999	-0.059057982099999996	0.1376832688	0.0718987624	0.1132021295	-0.09931650460000001	0.0154468559	-0.002358996	0.011395651100000001	0.14518929390000002	0.0303896918	-0.06610877429999999	-0.12923591480000002	-0.062284497	0.1547642715	0.16738940800000002	-0.007464986	-0.0266750148	0.0482331057	-0.0114828076	-0.0079223422	0.040935530899999996	-0.047296104000000005	0.052976071799999996	-0.0210988121	-0.0020110595999999997	-0.044259521100000004	0.06676747849999999	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.00889954	-0.0013286800000000005	1.7653905424000012e-06	7.920181221159998e-05	0.0191802	-0.08563880000000001	0.007334004065440001	0.0003678800720400001	0.07102840000000002	0.05116360000000002	0.002617713964960002	0.005045033606560003	0.000263416	0.0003226992	6.9387989056e-08	1.0413477368063999e-07	0.000391892	0.000391892	1.5357933966399994e-07	1.5357933966399994e-07	6.7882e-05	6.7882e-05	4.607965924e-09	4.607965924e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699.5126131065317	-1.8016474200878747	3.2459334263092945	489317.89589512825	967.1404392394794	0.7712543484418575	0.5948332699904741	935360.6292123331	750.3226200891768	0.3805012966740833	562984.0342174871	0.14478123677065874	771.6624096777816	628.7661397346659	1.334406	21.971298	0.07235405999999997	0.051275	-0.0491405871	-0.1146966397	-0.0144113666	-0.0473285216	0.08984213140000001	0.0108910555	-0.0144232719	0.1406052873	-0.0314809534	0.0785093967	-0.0283449419	0.0379430662	-0.0575341562	-0.1570819926	0.0641710482	-0.0368956338	0.088262855	-0.0246100228	0.0159383274	0.0862105042	-0.027119547200000003	-0.028702771499999998	-6.3935e-06	0.09737186980000001	0.0112022722	0.016458423700000002	-0.0424875315	0.0184122397	-0.015799041200000002	-0.0719725222	-0.0434290901	0.1720680964	0.1107666674	0.1500100579	0.00978462	0.0060160379	-0.0168099045	-0.0074450837	-0.12266740640000001	-0.1733369743	-0.0413807365	0.0021181089	-0.1285446145	-0.0173835323	-0.04265703480000002	-0.0017185823	0.0002138527	0.060404741399999996	-0.06233981860000001	-0.0495993727	-0.0801415762	-0.0237535207	0.1236714201	-0.08516392199999999	0.0169824787	-0.0309241388	0.053061389199999996	-0.0434820891	0.0909146289	-0.0416888227	-0.0963916743	-0.0167199401	0.0020998648999999998	0.0605758858	-0.0050420106	-0.0877797356	-0.1048540607	0.0365975589	0.0778693629	0.0540588109	0.0754338706	0.029173121899999998	0.041914613999999996	0.0640244651	-0.0181650821	-0.0362898441	0.014462555700000001	0.1519481697	0.23566332829999997	0.0356837022	-0.042238696500000006	0.0191551662	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.00564983	0.0032497099999999994	1.0560615084099997e-05	3.1920579028899995e-05	0.0686305	0.0494503	0.0024453321700899995	0.00471014553025	0.08185449999999997	0.01082609999999995	0.00011720444120999893	0.006700159170249995	0.00027551	1.2094000000000035e-05	7.590576010000003e-08	1.462648360000009e-10	0.000488475	9.658300000000009e-05	2.3860782562500003e-07	9.328275889000013e-09	0.0	-6.7882e-05	4.607965924e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.9965784005846	-0.5160347059471633	0.26629181774197525	488596.2166157246	968.9883569264728	1.8479176869933556	3.4147997779028723	938938.4358590655	750.2134340453343	-0.1091860438424419	562820.1966220932	0.011921592169963646	772.9806670310433	619.5216418723342	1.191158	19.612696	0.06677205879999999	0.036462	-0.0186909806	0.0348218958	0.1181274643	-0.027513605899999998	0.0586075115	-0.11407269880000001	-0.0591431516	-0.0110050909	0.0274961377	-0.053553767800000006	-0.0432689888	0.0898420029	-0.0977819781	0.0460112949	-0.009167766899999999	0.0121067548	0.11879722	-0.0200304567	0.0046860103000000005	0.1533908523	-0.1033601312	0.011618913799999998	0.0384500738	0.08508844230000001	-0.12757458900000002	0.0650990628	-0.0058696263	-0.06997486280000001	-0.0432837851	-0.0346632697	-0.1518967688	-0.0065494351	0.0461553591	0.0037452548	-0.0720006622	-0.09468434949999999	0.0007224377000000001	-0.0928942992	0.04795053269999999	-0.0236810456	0.013033364399999999	-0.055718671500000004	-0.0476401651	-0.0826755712	0.09672927529999999	0.0101283663	0.001424234	0.1535472398	-0.0767219392	-0.0633704961	-0.0157773158	0.1113559041	0.0459159393	0.0649641512	-0.0673767742	0.0468443043	0.057203469699999995	-0.0146065685	0.058581944800000015	-0.0967145531	-0.2119591034	0.0148924308	-0.0148629297	0.1333725292	-0.0163780299	-0.10198642460000001	-0.1089419325	-0.0055871104	0.0100275112	-0.034766423500000004	0.0022708329000000003	-0.0313040437	-0.0374303036	-0.11080436810000001	-0.0915167202	0.0207750094	0.047125455499999996	0.0960030399	0.0783001196	0.0650030651	-0.13572811939999999	-0.0410766666	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	3.3933800000000004e-05	0.0056837638	3.2305170934190444e-05	1.1515027824400002e-09	0.101298	0.0326675	0.0010671655562500002	0.010261284804	0.0654994	-0.01635509999999997	0.000267489296009999	0.00429017140036	0.000142872	-0.00013263800000000005	2.0412408384e-08	1.7592839044000006e-08	0.000437535	-5.094000000000002e-05	1.91436876225e-07	2.5948836000000024e-09	5.77359e-05	5.77359e-05	3.3334341488100004e-09	3.3334341488100004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.8459864940221	-1.1505919065624541	1.3238617354470226	486989.02086581493	962.3134659659888	-6.674890960483936	44.554169334350156	926047.2067794744	749.0809920552074	-1.1324419901269491	561122.3326584137	1.2824248610026856	770.8130634103497	621.9023087564711	1.270049	20.911648	0.1708946712	0.0800559	-0.0245541151	0.0053871686	-0.1148073896	-0.0532133378	0.0340799386	0.0876672177	-0.075257869	0.0325868371	-0.0788822271	0.0484211058	0.0401514945	-0.043298128899999996	-0.08463056570000001	-0.0204766471	-0.0169400917	0.0343359903	-0.0133251036	-0.0288272343	0.0362433567	0.0351655795	-0.08582525369999999	-0.0431090304	0.0231221229	-0.015430388799999997	-0.004072838400000001	-0.007289314399999998	0.08130658730000001	-0.1128870852	-0.10025242570000001	0.18327415149999998	-0.018790276499999998	-0.0176471476	-0.0173917876	-0.0021235728	-0.1464991385	-0.0417368924	0.0739788409	0.1017737248	0.031085317799999998	-0.0206015565	-0.0013161	0.027312940600000002	-0.07416068440000001	-0.0662327142	-0.0774179933	0.033666742799999996	0.058611916500000014	-0.0179215872	-0.06855484	0.07866397160000001	-0.0599754237	-0.0578353541	0.023077235699999997	-0.0868027313	-0.0475782076	0.056005223099999994	-0.0103959862	0.0758951845	-0.0408004517	-0.0709062635	-0.1262602233	0.005822740999999999	-0.024762989500000002	0.058630265599999995	0.12438210359999999	-0.0341224353	-0.0977630525	0.0223098164	-0.014296029299999999	-0.0649869674	-0.064871366	-0.0052508826	-0.1319419704	-0.0630758117	0.0505036155	-0.1515108771	-0.0628767863	0.0325003164	-0.097758472	0.1487289925	0.0023169349	0.1307719042	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.0414457	0.041411766200000005	0.0017149343798034632	0.0017177460484900002	0.0730445	-0.0282535	0.0007982602622499999	0.005335498980249999	0.0843048	0.0188054	0.00035364306916	0.00710729930304	-0.000190901	-0.00033377300000000004	3.6443191801e-08	1.11404415529e-07	0.0009050350000000002	0.0004675000000000002	8.190883512250003e-07	2.1855625000000015e-07	0.000904943	0.0008472071	7.177598702904102e-07	8.189218332490002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.2014170066188	-0.6445694874032597	0.41546982409130095	486089.8158760372	963.9531502506347	1.6396842846459094	2.688564553314768	929205.6758781228	748.390268435501	-0.6907236197064321	560087.9938889612	0.4770991188203559	769.6574414668535	617.4145008570525	1.173032	19.314245	0.162336345	0.07436369999999999	0.008246659200000001	-0.0800303897	0.0220993684	0.0773783894	0.052309900000000006	-0.0291116706	-0.0867366335	0.0330126398	0.1075096684	0.0504583821	0.0813316318	-0.07981712099999999	-0.07100452389999999	0.0588822308	0.0345260443	-0.209381268	-0.0864151208	0.0405997502	-0.047506004500000004	-0.021379755	0.0327295443	-0.0209286902	0.027215971499999998	0.0863559718	0.025379337400000004	0.0161305892	0.006525956899999999	-0.06181653860000001	0.076776274	0.0583632492	-0.1684850107	0.05137113150000002	0.041846153500000004	0.0665679734	0.022308485299999996	-0.0020332657	0.1049759108	0.1181684083	-0.0548784807	0.11048880369999999	-0.0646528963	-0.05339711900000002	0.0080048479	-0.0731795282	0.046594413099999996	0.0160624388	0.036149926	0.0147941841	-0.083230846	0.0610824984	-0.1430497391	-0.0401285625	0.0867093622	0.0565671533	0.08995659550000001	0.1043490052	-0.1463935114	-0.0751693807	-0.0642089165	-0.05820643070000001	0.040570108	0.0494852939	0.048953250499999997	0.0604613434	0.057506739	0.015260361699999999	-0.0143233315	-0.022101790299999997	0.0454596931	-0.0531316994	0.011230106299999999	0.0109038495	0.0095250277	-0.0624058599	-0.036106574100000004	-0.0491401462	0.1554969282	0.0081823367	-0.0608776838	0.18569232030000002	-0.0174943352	0.161632007	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.0751704	0.0337247	0.0011373553900899998	0.00565058903616	0.042524300000000015	-0.030520199999999987	0.0009314826080399994	0.0018083160904900008	0.0948629	0.010558099999999987	0.00011147347560999973	0.008998969796409998	-1.2356099999999997e-05	0.00017854490000000003	1.5267320720999998e-10	3.1878281316009996e-08	0.00189555	0.0009905149999999998	3.5931098025e-06	9.811199652249996e-07	0.0014865499999999995	0.0005816069999999994	3.382667024489993e-07	2.2098309024999985e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.1520852838019	2.950668277183013	8.706443281974169	490212.94252725615	964.2949341895093	0.34178393887452785	0.11681626087258698	929864.72010355	748.4314902301315	0.04122179463058728	560149.6955680954	0.0016992363525663145	772.4243166491107	607.5762265487484	1.409606	23.209488	0.24076586500000005	0.129279	0.0042274745	0.0715342411	0.10336593289999996	0.1380191047	-0.1399768603	-0.0776420909	0.0127097405	-0.1910445527	0.0958893892	-0.0059353745	0.0166144253	-0.079355368	-0.048226533499999995	0.1649265533	-0.173155891	-0.121360236	0.1182942969	0.10213278220000001	-0.06896358059999999	-0.0677783177	0.0058658942	-0.027823760099999997	-0.0630801529	0.0794785017	0.039763514300000004	0.1358679886	0.0711881856	-0.0067436597	0.1499225809	-0.0313443937	-0.0782498746	0.017262563300000002	-0.1736626196	-0.0512275162	0.1614956773	0.035208757599999994	-0.0900194348	0.10676671800000001	-0.10176905380000001	0.09453207470000001	0.0276972967	-0.0223247603	0.11011542619999999	0.0518220259	-0.0967710105	-0.049755284299999994	-0.0022443614	0.011539810900000001	-0.0324859266	-0.10039565199999999	0.16056165960000002	0.0785629672	-0.13633447	0.1159258094	-0.013203868300000001	0.133223375	-0.007815984599999999	-0.17711426	-0.0417709083	-0.10901133589999999	0.044588165199999995	-0.0545949223	0.0210775285	-0.06602795389999999	0.040019932200000004	0.07028183910000001	-0.007672648499999999	-0.0377265042	0.0169856299	-0.0216213996	-0.1921337272	0.0070237207	0.1653435841	0.0867719208	-0.1827300382	0.19707464239999997	0.1643687892	0.1105914714	-0.1263787985	-0.08596596990000001	0.0388214488	-0.031859716	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.0815498	0.006379400000000007	4.0696744360000095e-05	0.006650369880040001	0.0526126	0.010088299999999988	0.00010177379688999975	0.00276808567876	0.00784193	-0.08702096999999999	0.007572649219740898	6.149586612490001e-05	-0.00211935	-0.0021069939	4.491644422499998e-06	4.43942329463721e-06	0.00173819	-0.00015736000000000005	3.0213044761e-06	2.4762169600000015e-08	0.00196774	0.0004811900000000005	2.3154381610000052e-07	3.8720007076e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.3880970500943	0.2360117662924495	0.05570155382848178	490543.48648945225	966.5058984665873	2.2109642770780056	4.888363034515068	934133.6517707051	750.233774070642	1.802283840510427	562850.7157562791	3.248227041765013	771.4242419571248	611.419520128806	1.337209	22.01745	0.16253397	0.0818387	-0.050029185	0.0963625216	-0.028231307799999997	0.051078482	0.020591539199999998	0.1224047224	0.060059347699999995	-0.041339131099999996	0.09222953910000001	-0.1003494832	0.050163845	-0.09185331109999999	0.1043260291	-0.0220705423	0.049929762999999995	-0.0081612329	0.087012966	0.1301083413	-0.0401496234	-0.1112927798	0.033571529700000005	-0.010531788899999998	-0.0702630009	-0.19290056120000001	-0.0490621614	-0.0223710342	-0.0702690366	0.0456618222	0.10981827960000001	-0.0507280293	-0.0452638088	-0.10002152449999999	0.036620690899999996	-0.0237865731	0.0157411595	-0.006523278	-0.0111762164	-0.1121464475	-0.1040092867	0.0304248061	0.028862486	-0.0431752313	-0.0910105244	-0.1418478769	0.0489245067	-0.0112373512	-0.0303300983	-0.0191558766	0.0450258067	0.09946874119999999	0.023227951099999998	-0.1166309376	-0.0366064756	0.0562441037	-0.006322239	-0.0610450878	0.0520166017	-0.08593468789999999	-0.0709125214	0.0324496473	0.1985695256	-0.09008703259999999	-0.0172714782	-0.07379982610000001	0.0066182284	0.0035956806	0.0354620909	0.040736431600000005	0.0129432186	-0.145434051	0.08687340439999999	-0.08825815810000001	-0.0016890404	0.041097922	-0.0778684523	-0.034477568300000004	-0.0874899259	0.1116575748	0.078951557	-0.0725387721	0.050943339500000004	-0.06535390860000001	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.08880259999999998	0.007252799999999977	5.260310783999965e-05	0.007885901766759995	0.013479	-0.039133600000000004	0.00153143864896	0.00018168344099999997	0.0787365	0.07089457	0.0050260400554849	0.0061994364322500006	-0.00149742	0.0006219299999999999	2.2422666564e-06	3.867969248999999e-07	0.00202132	0.0002831300000000001	4.0857345424e-06	8.016259690000008e-08	0.00196774	0.0	0.0	3.8720007076e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
