global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
716.9674297115283	n/a	n/a	514042.2952671554	1018.9242086563916	n/a	n/a	1038206.5429860536	755.8972083971004	n/a	571380.5896625294	n/a	786.3570588842119	636.0015127899978	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713.7673323155368	-3.2000973959915204	10.240623343831707	509463.80468083796	987.419599982088	-31.50460867430354	992.5403677210021	974997.4664287869	754.5601737445523	-1.3370346525480272	569361.0558014091	1.7876616621142238	781.0486879909952	630.3745345077225	1.430057	22.597158	0.05853445854	0.032780500000000004	-0.0175955793	-0.1456553541	0.0092049122	-0.10641811949999999	0.0439116325	-0.060075398899999986	0.0640300224	-0.24355176829999997	0.14095087109999999	-0.2291951213	-0.0354528572	-0.0784898614	0.09204063679999999	-0.0480519383	0.0048887326	-0.0015244645	0.057398338499999986	-0.0236320379	0.0103840992	-0.0361746075	0.039301008	-0.0078870714	0.1348137318	-0.0823730449	0.0747901076	-0.050646801799999995	0.0411126686	-0.075113371	0.1498578642	-0.0874633965	0.018479249399999998	-0.039983287400000005	0.12597816439999998	-0.0161682779	0.0218372275	-0.1433154848	0.0040376656	-0.0864865501	0.048845947199999996	0.002012177	0.0418577263	-0.0954288716	0.030663926600000002	-0.17181491899999998	0.0034063361	0.0116495896	0.07644006639999999	-0.0922406024	-0.1441749651	-0.0737257196	-0.0378892141	0.0630463614	-0.0397812719	0.11792384310000001	-0.0400664835	0.074475368	0.019326008999999998	-0.0632488774	0.1019174769	-0.1848802676	0.083335151	-0.012551866299999999	0.0121579493	-0.06271387169999999	0.0514603329	-0.22418509890000002	0.16916206579999998	-0.0191100056	0.040261919900000005	-0.1886893376	0.0548587046	-0.1270636534	0.0803136346	-0.0050790036	0.015102537099999999	-0.049410667400000004	0.046920548099999994	-0.0381939608	0.1018051224	0.1128608806	0.1128439341	0.1128156919	0.0	2.05854e-06	2.05854e-06	4.237586931600001e-12	4.237586931600001e-12	0.0118567	0.0118567	0.00014058133489000004	0.00014058133489000004	0.0285438	0.0285438	0.0008147485184399997	0.0008147485184399997	0.000162194	0.000162194	2.6306893636e-08	2.6306893636e-08	0.000200444	0.000200444	4.0177797136e-08	4.0177797136e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.4717842975978	-2.2955480179390406	5.269540702663859	506192.0998516074	983.932779436164	-3.4868205459240467	12.15791751947807	968123.7144489748	755.1792089633792	0.6190352188268662	570295.6376505551	0.3832046021480261	781.4860719983984	630.6312340465194	1.341565	21.198853	0.057794225720000016	0.0371827	0.1754870693	0.0091637555	0.06755524190000001	0.0295227032	-0.0633253474	0.16523008050000002	-0.0018353813	-0.1553547886	-0.0007695019999999999	-0.1187330125	0.0666017336	0.04111553	-0.0306947773	-0.0253731781	-0.1381481963	0.08707618060000001	0.0970483942	-0.0030826773	0.0665790439	-0.166900795	0.0409847306	2.23256e-05	-0.1669547445	-0.1225987424	-0.0169833719	-0.0060625097	-0.011702895	-0.0842933662	0.1014235113	-0.0078109802	-0.0381550756	-0.0094960081	-0.1703173682	0.0196177477	-0.0811635796	-0.0049234301	-0.0035130376000000003	0.0463319879	-0.19705704829999998	-0.0241529712	-0.0161735997	0.0577313134	0.0383763268	-0.0075482874	0.008765816899999999	-0.12065905810000001	0.10815389210000001	-0.1769789197	0.12367651199999999	0.0830457151	0.1313717765	-0.017770585800000002	0.05510048730000002	0.0066251699	0.0390649542	-0.0312383814	-0.0598970326	0.1885877555	0.10179342289999999	0.0203013745	0.217529334	-0.1266235474	0.0837819609	-0.0182357052	0.0504466893	-0.1298963306	0.0218873021	0.0247386923	0.0330335831	-0.09842597539999999	-0.014725581299999999	-0.0326350908	0.1322672123	0.0538141467	0.001990982	-0.102142389	0.058879010999999995	0.1123883408	0.0139559089	0.1128156919	0.1126632248	0.11240926539999999	0.0	7.83926e-06	5.78072e-06	3.3416723718400004e-11	6.14539973476e-11	0.0453423	0.033485600000000004	0.0011212854073600002	0.00205592416929	0.043850699999999986	0.015306899999999997	0.00023430118760999985	0.0019228838904899992	0.000193867	3.167300000000002e-05	3.7584413689000015e-08	1.0031789290000011e-09	0.00026821	6.7766e-05	7.19366041e-08	4.592230756e-09	8.047989999999998e-05	8.047989999999998e-05	6.477014304009997e-09	6.477014304009997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710.152296138139	-1.3194881594587289	1.741049002951783	504316.2837102711	978.1084830899008	-5.824296346263168	33.92242792909449	956696.2046924268	754.6833216730763	-0.4958872903029032	569546.916011508	0.24590420468395585	781.486514890881	628.1752866528667	1.511401	23.88253	0.07893580674	0.0371063	-0.08774066470000001	-0.0795360791	0.056008163099999994	0.1293860373	-0.17048319239999998	0.0332004377	0.0115039802	-0.0036837654	-0.0863612025	-0.057032912699999994	0.0282009737	0.0457210384	0.0008209458000000001	0.0053369544	0.166512187	-0.0079336399	0.0145687907	0.0699925633	0.0959985769	-0.1336037648	-0.13191082699999998	0.0598941948	0.0453007173	0.026527758199999998	-0.0066787165	0.0306529279	-0.07650965259999999	-0.0988560151	0.0390614094	-0.012695904899999999	0.0658182605	-0.16470171949999998	-0.1457090835	-0.0380669852	-0.184000246	-0.13086541710000002	0.0473562127	-0.038715935099999994	0.060118705	-0.034536721400000005	-0.0174863687	-0.07039239509999999	-0.0391336376	-0.1751065782	0.0519499573	0.0324036227	0.0021664588	-0.0744747626	0.062339353499999986	0.051193599299999996	-0.0660548272	-0.07421957259999999	-0.0248251071	-0.04581206349999999	-0.0833286158	-0.10490546380000004	0.1340125994	-0.0776210179	0.0513994178	-0.1434630911	0.1550106761	0.0918242055	0.051785914	-0.018521922	-0.1913980343	-0.10771279199999999	-0.0032293479	0.1605049326	-0.0334580689	-0.1426729873	-0.0415076225	0.046176808099999994	0.0362904649	0.037477626800000004	0.0052627016	0.0477065722	-0.027541519	0.0814668496	0.0074808917000000015	0.1127253327	0.1123020954	0.1115978766	0.0	3.1046e-05	2.320674e-05	5.385527814275998e-10	9.638541160000001e-10	0.073478	0.028135700000000003	0.00079161761449	0.005399016483999999	0.0239854	-0.019865299999999992	0.00039463014408999973	0.0005752994131600001	-8.71519e-05	-0.00028101890000000005	7.59545367361e-09	7.897162215721002e-08	-0.0	-0.00026821	0.0	7.19366041e-08	0.000149483	6.900310000000002e-05	4.761427809610004e-09	2.2345167288999998e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.1786166159692	-1.9736795221698455	3.895410856232591	501516.9530321079	969.1852292894	-8.923253800500788	79.62445838815177	939320.0086727468	753.5706285243217	-1.1126931487546017	567868.6921745413	1.23808604328543	778.855733543903	612.9288606755435	1.517363	23.976732	0.1785978094	0.0860635	0.0626706009	0.026046779300000003	-0.1093099374	-0.0517312255	0.149010459	-0.030963007400000006	-0.0405347539	0.019755769399999998	0.0726969976	-0.0142358154	-0.0924147427	-0.0051425133	0.0067866898	-0.0767057167	-0.0154484484	0.0357142454	0.099622238	-0.064126795	-0.0147517977	0.0293253133	0.0243346779	0.08092873889999999	0.0114736249	-0.0684036588	0.055162272400000004	0.0685442347	-0.0181326165	-0.27474726050000003	-0.0815859984	0.0759018128	0.0424762456	0.015406679199999999	0.1115729865	-0.0424107195	-0.0433272921	-0.0711730456	-0.0191092419	0.09886259789999999	-0.1424327216	-0.05537448	0.14296286019999999	-0.0795318201	-0.0055430257	0.0726154688	0.1332642188	0.1235221271	0.029767395699999998	0.0078522733	-0.0360169531	-0.0509736834	0.0328089037	0.056936565700000004	-0.0852538874	-0.0059299584	0.0462485583	0.07865044110000001	-0.0856469624	-0.0390504469	0.13015886029999998	-0.11904815220000001	-0.0090386478	-0.10594948259999999	-0.0327195221	-0.0469745832	0.0051839599	-0.1110048025	0.0226141006	-0.0151978804	-0.1286777982	-0.0720252339	0.0952566183	-0.1279432327	-0.1722349056	0.0216242504	-0.1430450906	-0.0287087583	0.0296149879	0.0605249236	0.0845973362	0.1125898391	0.1117611244	0.1103844485	0.0	2.87616e-05	-2.284400000000001e-06	5.2184833600000054e-12	8.2722963456e-10	0.00533402	-0.06814398	0.004643602010240401	2.84517693604e-05	0.07231560000000001	0.0483302	0.0023358082320400005	0.0052295460033600005	0.000675307	0.0007624589	4.56039544249e-07	5.8134357418921e-07	0.000193934	0.000193934	3.7610396356000005e-08	3.7610396356000005e-08	0.000435517	0.00028603399999999995	8.181544915599997e-08	1.8967505728900002e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709.3384426477658	1.1598260317965696	1.3451964240329772	503161.0262179577	974.2406642857719	5.0554349963719005	25.55742300254176	949144.871947982	753.9947401034302	0.42411157910851216	568508.0681036393	0.17987063153391578	780.6247014811923	603.5930829333906	1.4264139999999998	22.539591	0.15562390350000002	0.08985510000000001	-0.0722485833	0.104863889	0.0298364804	-0.0373389757	-0.1271429539	0.0361040735	-0.0072674487	-0.0280860138	-0.017802313700000003	0.0834964658	-0.0331106643	0.024447769100000002	-0.036822962	0.030911143399999997	0.047687300099999996	-0.0438542699	0.0207113102	0.10878471199999999	-0.0367789144	0.042150704500000004	-0.104757194	0.0181810998	0.0392885693	-0.0350102155	-0.052600735999999995	-0.0084205095	0.03176084	0.09863375529999999	-0.0366180738	0.010900238000000001	0.0666363578	-0.0813334164	0.0407304633	0.1086635108	-0.0794123613	0.0895953642	-0.12724454699999999	0.16947113870000002	-0.0629682146	-0.060414393399999995	0.11542851539999999	-0.0352857501	0.1263063042	-0.0977236716	-0.0124870648	-0.11646683669999999	0.10405985039999999	0.1264504959	0.060824438099999996	0.0161951957	-0.001059035	0.0095771163	0.0309722704	-0.09067880810000001	-0.022181569100000003	-0.07266570929999999	0.1323995543	0.055328036799999994	-0.0461407592	0.046297432	-0.0366197361	-0.019876562900000002	0.0024897537	-0.0387595845	-0.0828267498	0.0550254038	0.079344523	-0.0337636593	-0.1271755583	-0.0121057997	-0.0486437651	-0.0167226543	0.0134383603	-0.1022226782	-0.23610301690000002	-0.1375038985	-0.0070093663	-0.0181778439	-0.15363931720000001	0.11240926539999999	0.111041178	0.1087733526	0.0	-1.43219e-05	-4.30835e-05	1.85618797225e-09	2.0511681961000002e-10	0.0900238	0.08468978	0.007172358836448401	0.008104284566439999	0.0473557	-0.024959900000000014	0.0006229966080100005	0.00224256232249	8.80972e-05	-0.0005872098	7.761116647839999e-09	3.4481534921604004e-07	0.000169989	-2.3945000000000016e-05	2.8896260121e-08	5.733630250000007e-10	0.000128049	-0.000307468	9.4536571024e-08	1.6396546401e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.8047307511298	-0.533711896635964	0.2848483886107579	502404.14633518155	968.6374155776027	-5.603248708169191	31.39639608559969	938258.4428568573	752.929057379968	-1.0656827234622597	566902.165447087	1.1356796670859388	778.171270892738	616.7802584254753	1.317779	20.822992000000006	0.1768715084	0.095212	0.0062822782	-0.013961651299999999	-0.0346533864	-0.0188164129	0.08163667919999999	-0.1054726637	-0.0129459606	0.0154265107	-0.0174956422	-0.005644680500000001	-0.15337323890000001	-0.0419200304	0.0482292546	0.0551401562	7.703090000000001e-05	0.014844645900000003	0.005767168499999999	-0.0050967406	-0.11730364019999999	-0.0100101354	0.0391438459	0.0133747852	0.0130320991	-0.1154057691	-0.023756905499999998	0.1610558754	0.0705580777	-0.0294028367	0.20103644620000002	0.024700688300000002	0.07425825429999999	-0.15006311960000002	0.0718373583	-0.0283905585	-0.058367623499999986	0.0502571305	0.08115515549999999	0.0660530624	0.14191583900000002	0.0097047658	-0.0248554245	0.006531153299999999	-0.059849242000000004	0.18456662059999998	0.0548258225	0.038036502400000005	0.0567485647	0.0775335868	0.0981216169	-0.1353081387	0.011689372	0.0030115522	-0.0421934555	-0.0438286249	0.047025707199999996	0.0141061306	-0.051149845199999995	0.0293977989	0.0956624376	-0.15409790810000001	-0.059132933099999986	0.0459566566	-0.0748564183	-0.0554910111	0.061643178	-0.076683346	0.020291403899999998	0.0555106997	-0.0049516340999999995	0.029545764300000006	0.028427136699999998	0.1757401862	-0.0356238886	0.022294268	0.0085248415	-0.029439699700000002	-0.0025635688	-0.030202616499999998	-0.1354353505	0.11218368390000001	0.1101434092	0.1067703929	0.0	3.11765e-05	4.549840000000001e-05	2.070104402560001e-09	9.719741522500001e-10	0.00295328	-0.08707052	0.0075812754530704	8.7218627584e-06	0.08264780000000001	0.035292100000000014	0.001245532322410001	0.0068306588448400025	0.000705853	0.0006177558	4.98228457609e-07	3.816222284336401e-07	0.000334033	0.00016404400000000002	1.1157804508900001e-07	2.6910433936000007e-08	0.000435517	0.000307468	9.4536571024e-08	1.8967505728900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709.1182452611397	0.3135145100098953	0.09829134798674473	502848.6857622379	971.2570360340178	2.6196204564150776	6.862411335668338	943340.2300455852	754.175124436357	1.2460670563890517	568780.1183185945	1.5526831090180762	780.9434733455843	600.617912662035	1.298692	20.521385	0.1928134745	0.09960020000000004	-0.0639512959	0.0310899488	-0.0789507362	-0.013941030600000001	-0.162024061	0.1018253288	0.10284881550000001	0.0480654243	0.07149999950000001	0.0746349618	-0.0117070393	-0.036167412	-0.149880407	-0.0349631548	0.0200823977	-0.0226962532	0.127269998	0.1313910251	-0.104194306	0.0467590357	-0.0666137445	-0.033976252900000004	0.0405514093	0.0785001946	-0.0153288324	0.0631098773	0.0381892207	0.096720921	-0.0567164971	0.0792734392	0.012833672800000001	0.0384036264	-0.1546453615	0.041543787799999995	0.12427667210000001	0.0022922045	0.0348233051	-0.0846490331	-0.001415183	-0.0838407316	-0.08722601449999999	0.0520677454	-0.017153879099999998	0.076255659	0.1487365891	0.09214930119999999	-0.0660115547	0.0104586617	0.019918277800000002	0.0940328931	-0.058129670599999995	0.11459588859999999	-0.055306296799999995	-0.0467886425	0.0730973551	-0.044218989699999996	0.0785922312	0.1442769227	0.017767973500000003	0.005880380699999999	-0.0550923146	0.029225713599999998	-0.0169370886	-0.082383515	-0.0792944894	0.1881394116	0.09117167539999999	0.05567251610000001	-0.0054249571	0.1122253264	-0.08241101049999999	0.0968516781	0.057220488300000004	0.06505204120000001	-0.0028020663	0.011874180500000001	0.015094312	0.0019023860999999999	0.0448741951	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	-2.2253e-05	-5.34295e-05	2.85471147025e-09	4.951960090000002e-10	0.08792189999999997	0.08496861999999998	0.0072196663847043955	0.007730260499609995	0.032077999999999995	-0.05056980000000001	0.002557304672040001	0.0010289980839999996	0.00010476	-0.000601093	1.09746576e-08	3.6131279464900005e-07	0.000136687	-0.000197346	1.8683335969e-08	3.8945443716000015e-08	8.952349999999997e-05	-0.00034599349999999996	1.1971150204224998e-07	8.014457052249995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710.3364506846077	1.2182054234680209	1.4840244537669	504577.8731712061	970.4250182160997	-0.8320178179180857	0.6922536493331728	941724.7159797173	754.26255413453	0.08742969817296853	568912.0005695447	0.007643952122616377	779.1989198564012	615.2640914358633	1.440517	22.762442	0.12564952759999998	0.08473859999999997	0.0353002598	0.0488589966	0.08358228200000001	-0.1277715419	0.0593422875	-0.1471566115	-0.0028949378000000005	-0.0405252939	-0.041415657599999996	0.0788845646	-0.10525531810000001	-0.1528271691	0.0745881754	-0.0332980798	-0.0554455266	-0.1269054076	0.0122478552	0.013871636299999998	-0.0279657791	-0.045822953300000004	0.0611073441	0.0669805208	-0.056436044299999995	0.0329678805	-0.0631655811	0.0259360642	0.0924807957	0.1239681366	0.1390600585	-0.0751245757	-0.057692972099999996	-0.1765629293	-0.0934753768	0.0230072973	0.0768043192	0.0178063891	0.0752102102	-0.0169897727	0.1484889958	-0.0585829203	0.0370035325	-0.0092573753	-0.0483858343	0.0005265942	-0.052455157	-0.012010238400000001	-0.16291249859999998	-0.0074936846999999985	0.09001735220000001	-0.1553292819	-0.0523425643	0.0360688281	0.1115542734	0.0054476894	-0.010782993700000002	-0.007447766999999998	-0.059829139800000014	0.05952028230000001	0.0698102597	-0.0097696663	-0.0736620454	0.0074516626	-0.0098956744	-0.027927172799999997	0.0191372384	-0.039341927	-0.0043617073	0.06644803070000001	0.1239388461	-0.0589210035	-0.0268577487	0.16895402350000002	0.108643423	0.1358943656	-0.0092822002	0.0060739402	-0.0182337253	-0.1544943318	-0.0661718045	0.1115978766	0.1078204375	0.1016191316	0.0	3.95496e-05	6.18026e-05	3.8195613667600015e-09	1.5641708601599998e-09	0.0059732	-0.08194869999999997	0.006715589431689996	3.5679118239999994e-05	0.0295964	-0.002481599999999997	6.158338559999985e-06	0.00087594689296	0.000445228	0.000340468	1.9822797198400005e-07	1.1591845902400002e-07	-0.0	-0.000136687	0.0	1.8683335969e-08	0.000435517	0.00034599349999999996	1.1971150204224998e-07	1.8967505728900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.2822717868286	0.9458211022208616	0.8945775574062855	505922.47015823185	974.1557119714424	3.730693755342713	13.918075896153116	948979.351166588	755.5196225997246	1.257068465194607	570809.9001332303	1.580221126186724	780.3257490553993	607.5217167119561	1.263325	19.962528	0.100283402872	0.0572687	-0.0084972525	0.0332235112	0.0501137938	-0.07073130059999999	0.0175961683	0.0726543356	0.0828632441	-0.0814065338	-0.06914074320000001	0.0504180804	0.0903954699	-0.07296314150000001	0.0325586574	0.0987925252	-0.12265351869999999	-0.14336033480000002	0.10332159619999999	-0.020410596899999998	-0.0778333752	0.0022885997	-0.0636141777	-0.04335101809999999	0.0589098225	0.0410651009	-0.07178943019999999	-0.0081384955	-0.0762363367	0.1348884753	-0.0934084425	0.0421884615	0.059455567699999996	-0.098682399	0.0238066986	0.034287879300000004	0.1276263076	-0.024376724199999998	-0.0094238728	-0.0528561616	0.048861039	-0.11370426759999999	-0.0050039342	0.0525368435	-0.058254192300000014	0.023357494700000002	-0.0605403523	0.0106984296	0.0080591523	0.0842447498	0.0581786001	0.036333141400000005	-0.0327241687	-0.0494001339	0.1487256347	0.0511526238	0.1315792322	0.1433486105	0.1438649925	-0.0144059606	0.0246861637	0.0253636024	-0.0809732925	0.0070450363	-0.0396131777	0.0169367823	-0.0528947505	0.11260716220000001	-0.0665970097	-0.0289866941	0.0214963985	0.044938845899999996	-0.16603508849999998	0.07248484059999999	-0.0142140255	0.0243159785	-0.0577784762	0.0357714458	0.0250788431	0.007732173	-0.0838549985	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	4.06728e-07	-3.9142872000000004e-05	1.5321644284083838e-09	1.6542766598400004e-13	0.056627	0.0506538	0.00256580745444	0.003206617129	0.00325029	-0.02634611	0.0006941175121320999	1.05643850841e-05	0.000201227	-0.00024400100000000004	4.0492305529000005e-08	5.953648800100001e-08	6.6174399999999985e-24	6.6174399999999985e-24	4.379051215359999e-47	4.379051215359999e-47	0.000214631	-0.000220886	4.879062499599999e-08	4.606646616099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
