global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
726.4689635703336	0.017587282669410342	527757.1550309546	0.00030931251169374137	1072.6634735651314	0.8742630742490292	1150606.9275208134	0.7643359229953635	783.0506166617073	0.5913263795271178	0.3496668871246489	613168.2682542801	824.7733646838803	684.9633494423866	1.218312	20.204441	0.10352025	0.0650236	0.1222268234	0.040322801299999995	-0.0554603428	0.0269901097	0.09114707539999999	0.0071017519999999985	0.1053105391	-0.0091675141	0.0489476009	0.084196933	-0.0964638766	0.0381540923	0.1301754931	-0.114824251	0.0786938637	0.1327582621	0.0175937465	0.1160255166	-0.096500877	0.0236821794	0.0636457919	0.0452113258	0.17476247109999998	-0.0100890773	0.1044009777	0.0288498286	-0.0330373667	0.1235707721	-0.064455471	-0.0765222437	0.050553178899999995	-0.1555230191	-0.11255262810000001	-0.0395221909	0.0122209374	0.0201302885	0.013826878	0.0429212292	0.0948032361	0.0636989273	-0.0067229402	-0.0041204392	-0.0480662674	-0.15379214630000002	0.0722141636	0.0057253736999999996	-0.1351889878	-0.0894006182	-0.0647386397	-0.0401964874	-0.1586155273	-0.1144359674	0.0890544101	0.0190613917	0.044979495700000004	0.0147503324	0.0955817925	0.0608044083	0.011897126599999999	-0.0397748424	0.0	0.0	-0.0338866	-0.007447899999999997	5.547121440999995e-05	0.0011483016595599995	-0.025969599999999995	0.04536250000000002	0.002057756406250001	0.0006744201241599997	-0.0706706	0.007330199999999981	0.004994333704359999	5.373183203999972e-05	-0.00185024	-0.0008536630000000001	7.287405175689999e-07	3.4233880576e-06	-0.0014842499999999995	1.3930000000000541e-05	1.9404490000001499e-10	2.2029980624999983e-06	0.000606247	0.0	3.6753542500900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.3520413571181	-0.11692221321550278	527587.2879836526	0.013670803943211492	1078.7456069514155	6.082133386284112	1163692.084516978	36.99234652855185	783.2043401524425	0.15372349073516034	0.023630911603802925	613409.0384336228	821.2794682754387	677.5323466393754	1.5184540000000002	25.181988	0.25225865	0.108537	-0.1145740101	0.0619826499	0.0246128723	0.0290101873	-0.0533257337	0.12394138689999999	0.0267447517	-0.0071971957999999985	-0.14431696230000002	0.0509382107	0.0447880217	-0.0960129871	-0.0021029847	-0.11053021029999999	-0.1378791711	0.0625689629	-0.0208637915	0.13469062699999998	0.0041027211	-0.0517362894	0.1395505319	-0.0094517566	0.1721040137	-0.0088794409	0.006211430600000001	-0.027529954300000003	0.033835245800000004	0.09316602140000001	0.14429933109999998	-0.0050363579	-0.008779796099999999	-0.1330659742	0.012288475600000001	-0.0762981204	-0.0668382849	-0.0035174803000000004	0.0315757707	0.0408873265	-0.10462824539999999	0.0320208187	0.09146845640000001	-0.1312212287	-0.054233271500000006	-0.05879807190000001	-0.1369566113	0.055694969500000004	-0.005403593000000001	-0.0852847505	0.0384439819	0.0273170994	-0.0993924799	-0.1527017752	0.1663033521	-0.030107110899999998	0.0760522129	0.0912903763	0.0946361575	0.057477903899999995	0.005957609799999999	-0.047051315999999996	0.0	0.0	0.0152776	0.0491642	0.00241711856164	0.00023340506175999998	0.0225484	0.048517999999999985	0.0023539963239999997	0.0005084303425599999	-0.0405598	0.0301108	0.00164509737604	0.00090666027664	-0.0012677500000000006	0.0005824899999999992	3.3929460009999925e-07	1.6071900625000014e-06	-0.00240821	-0.0009239600000000006	8.537020816000011e-07	5.7994754041e-06	0.00158911	0.000982863	2.5252705921e-06	9.660196767690002e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.3637282744929	-0.9883130826251544	526152.5382962724	0.9767627492880354	1068.8722978271544	-9.87330912426114	1142487.9890623009	97.48223306321829	783.3199784283838	0.11563827594136455	0.013372210862691173	613590.1886050437	824.1112921449941	671.162167539713	1.381896	22.917299	0.16348900000000002	0.07927489999999998	0.025103528599999998	0.06477808089999999	-0.0081161888	-0.1050492824	0.0693126699	-0.0212005248	-0.052558142999999995	-0.017017401799999998	0.0067650489	-0.12415871839999999	-0.0014306598000000002	0.0152633374	-0.0256971896	-0.17022221989999994	-0.0679293931	0.0064547222	0.093418112	-0.08482508820000001	0.0025515558	0.0030418869	0.0160523473	0.021042883999999998	0.0512259901	-0.11031237869999999	0.016600123799999998	0.0773491583	0.0323235103	0.0853423557	-0.0349094281	-0.1134050869	-0.06759940589999999	0.0098423791	-0.1527702399	-0.0079142011	-0.0679497609	-0.0015993205	-0.011287778899999998	-0.0679386727	0.020999145099999998	-0.12431299859999999	0.0411267556	0.0485681098	0.0752183218	-0.1378618757	0.0004225073	-0.073394827	0.0346452221	0.0703271567	-0.0320984771	-0.0284875481	-0.0036532853999999997	-0.1146346659	0.0681892876	0.019668764499999998	0.0347081016	-0.0315438653	0.0936585812	0.054073807	0.0	-0.054073807	0.0	0.0	-0.011285	-0.0265626	0.00070557171876	0.000127351225	-0.031028500000000007	-0.0535769	0.0028704842136100003	0.0009627678122500002	-0.0541605	-0.0136007	0.0029333597602499996	0.00018497904049	-0.0013569500000000006	-8.92e-05	7.95664e-09	1.8413133025000015e-06	-0.00179668	0.0006115300000000001	3.739689409000001e-07	3.2280590224e-06	0.000894864	-0.0006942459999999999	8.007815784960001e-07	4.819775085159999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.31474986328	1.9510215887870568	528986.7453686856	3.806485239913173	1071.694940157235	2.8226423300804977	1148530.0447586193	7.967309723562264	785.0615285721917	1.741550143807899	3.032996903397314	616321.6036441062	825.1729636224771	678.9190206270292	1.223399	20.288803	0.08378083	0.0428323	0.0450296478	0.0903573233	0.0238362331	0.08985957	-0.060605907	-0.0400872374	0.097709634	-0.0312748909	0.053376399299999995	0.0757179249	0.0535206786	-0.0021642022	-0.0207965182	0.0452735621	-0.0049728263	0.0692455728	0.1380445593	-0.0259530723	0.12523535060000002	-0.09465124119999999	0.0610390527	0.11261745210000006	-0.023325343399999997	-0.12265158849999999	-0.023487860899999997	0.044155882800000004	-0.0049508806	0.0440054069	0.0601225275	0.0182184782	-0.0823342334	-0.1276057145	0.0187436733	-0.0814108655	-0.0809648099	0.0558079936	0.11489643949999999	0.10993283470000001	0.03403581	0.09609383	-0.0013279504000000002	0.0448738396	0.058544302699999995	0.0555605621	0.077498679	0.08723053539999999	0.10223751449999999	0.0343743625	-0.0639942756	-0.0298548371	-0.09907782400000001	-0.0536467303	-0.052294237400000006	0.046517614900000004	0.038315051600000004	0.0509710524	0.0926493935	0.050596713099999996	-0.005957609799999999	-0.0608044083	0.0	0.0	-0.0113287	-4.3700000000000676e-05	1.90969000000006e-09	0.00012833944369000002	-0.00134652	0.029681980000000007	0.0008810199367204002	1.8131161104e-06	-0.0767333	-0.022572800000000004	0.005887999328890001	0.0005095312998400002	-0.00180197	-0.0004450199999999993	1.9804280039999933e-07	3.2470958809e-06	-0.00179668	0.0	0.0	3.2280590224e-06	0.000710237	-0.00018462700000000006	5.04436596169e-07	3.408712912900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.9833459399632	-0.3314039233167705	528504.7852740643	0.10982856038974788	1076.356796696782	4.661856539547216	1158543.9537953578	21.73290639531914	783.7793263408045	-1.2822022313872594	1.6440425621744672	614310.0323992453	823.0698577624901	671.7086779471001	1.205353	19.989521	0.09304141999999996	0.0487536	-0.1100180684	0.0616836674	-0.0037676901000000002	-0.003349892	-0.083199128	0.070098004	0.0021742723	0.0380761583	-0.0975407174	0.0285512565	0.0465446866	-0.071243824	0.0600355211	-0.017202615	0.0455274342	-0.12698755890000002	-0.039939058799999996	0.0492073138	-0.027663109300000002	0.012288518	0.0562769605	-0.0814301461	-0.1096633128	0.0450329826	-0.0075592962	-0.0342352199	0.0233776492	-0.12544693210000002	0.0410007882	-0.12409825570000001	-0.0660511657	0.048085028499999995	0.0710226651	-0.023707838999999998	0.0984112444	-0.038005787799999996	-0.0747644655	-0.0151235675	-0.0792331236	0.0395292594	0.007064454300000002	-0.0945678147	-0.023778569700000002	0.008798073299999999	0.0280501922	0.0612353135	0.044462859400000006	-0.0521820246	0.1347495827	-0.0399435238	-0.0188255572	0.0158166994	-0.0081352617	-0.0702863654	-0.0195030072	-0.036823479900000004	0.0916089351	0.047051315999999996	-0.011897126599999999	-0.0672067879	0.0	0.0	-0.0276217	-0.016293000000000002	0.00026546184899999995	0.0007629583108899999	0.0342245	0.035571019999999995	0.0012652974638403993	0.00117131640025	-0.0536669	0.023066400000000008	0.0028801361556099994	0.0005320588089600004	-0.00200638	-0.00020440999999999992	4.178344809999997e-08	4.025560704399998e-06	-0.00179668	0.0	0.0	3.2280590224e-06	0.000552427	-0.00015780999999999998	3.05175590329e-07	2.4903996099999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.359931741722	-0.6234141982412211	527598.7504398391	0.3886452625687445	1073.4504423104229	-2.9063543863592263	1152295.8520964426	8.446895819109512	783.8123209575812	0.03299461677670479	0.001088644736241609	614361.7544849103	824.7399810850958	670.5243673304533	1.216846	20.180126	0.17009425	0.130244	-0.0191382412	0.0145221903	-0.08965138560000001	-0.11146211339999999	0.0532571787	-0.0063587982	-0.0879416189	0.0050229757	0.0127580834	-0.14336177220000001	-0.0120346329	0.016957693899999998	-0.0675428684	-0.0481791568	0.038260307599999994	0.0306908942	0.09495871380000001	-0.1445795939	0.0026010816	0.0067072862	0.0748214517	0.0421399933	-0.0818400552	0.0016097997	0.011748943700000002	0.0362075021	-0.0003154428	-0.055068476799999995	0.1660967851	0.0006007971	-0.0085935312	0.10592098429999999	-0.030000163700000002	-0.0795977254	-0.09372066470000001	0.023189810699999997	-0.0555315532	0.0508780689	0.0122625934	-0.1336050659	-0.05235911099999999	0.0083495455	0.0999984463	-0.0309410963	0.0492111138	-0.14254553009999998	0.0868284761	0.046553385999999995	0.0065687012	-0.0796084703	-0.0767799045	0.0494709357	-0.0353812437	-0.0394315658	-0.0283159875	0.0028606509999999996	0.09053755720000001	0.043442401799999995	-0.0178005122	-0.073246386	0.0	0.0	-0.0278757	-0.0002540000000000008	6.451600000000036e-08	0.0007770546504900001	-0.0918301	-0.12605460000000002	0.015889762181160002	0.008432767266010001	-0.07604339999999997	-0.022376499999999973	0.005782598683559995	0.0005007077522499988	-0.00162357	0.00038280999999999987	1.4654349609999993e-07	2.6359795449e-06	-0.00179668	0.0	0.0	3.2280590224e-06	0.0005070540000000001	-4.537299999999992e-05	2.5710375891600003e-07	2.0587091289999927e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.1689894792545	0.8090577375324983	528774.7392602803	0.6545744226612049	1071.6672246791422	-1.7832176312806496	1148470.640451495	3.1798651205101707	784.9338865404327	1.121565582851531	1.2579093566370945	616121.2062394689	826.3300994111612	679.6201806137931	1.24065	20.574892	0.11715614999999995	0.0605682	0.1228711134	0.0760320957	-0.061788082	0.041812504300000004	0.0563166032	0.011735648500000001	0.1124671528	-0.0118206186	0.1224099191	0.0708045687	0.010075225699999999	-0.034002465	0.0258278881	-0.0226594043	0.0522103335	-0.009175735899999999	0.0358137497	0.1039853275	-0.081919449	0.0015767192000000001	0.0340754036	0.062430593099999994	0.0393434694	0.1369504082	0.0312486271	0.0498431704	0.1133352522	-0.0687972616	-0.0287266423	-0.0673489164	-0.0436045229	0.049053932	0.0916835003	0.0766804795	-0.0731587811	-0.0193606909	0.013823960500000001	-0.0637625649	0.1256942449	0.06638284929999999	0.0110519647	0.0041136444	0.046680382	0.0075623936	0.061695940199999987	0.08318832	-0.044084500199999994	-0.05642682	-0.0313198253	-0.0772684251	-0.0647230119	0.0451771239	0.0947935646	-0.003504133	-0.003523123	-0.0281063828	0.08943562140000001	0.0397748424	-0.0236498383	-0.0788906009	0.0	0.0	-0.0108956	0.016980099999999998	0.00028832379600999994	0.00011871409936	-0.040287	0.0515431	0.00265669115761	0.0016230423690000006	-0.06955689999999999	0.006486499999999978	0.004838162337609999	4.207468224999972e-05	-0.00198459	-0.00036102000000000015	1.3033544040000008e-07	3.9385974681e-06	-0.00148373	0.00031295	9.79377025e-08	2.2014547129e-06	0.000338095	-0.00016895900000000005	1.14308229025e-07	2.8547143681000017e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.4940505330832	0.32506105382867645	529247.5935610322	0.10566468871620968	1072.3063775412738	0.6391528621315956	1149840.967315689	0.4085163811710105	783.9262623675168	-1.0076241729159392	1.0153064738445303	614540.3848295048	824.3036814900412	670.6294281860079	1.2808700000000002	21.241894	0.10574003	0.0459041	-0.09633216539999999	0.0363283586	-0.0474892635	0.0438043629	-0.049240725	0.0122103666	0.0286907752	0.0511564003	-0.0552607904	0.0644518213	-0.0017393585999999999	-0.0726764728	0.0175081284	0.076117363	-0.053127039400000006	-0.0044669331	0.0213258333	0.0359816622	0.08109020809999999	0.0250509987	0.0881973836	0.016746369	0.0922814923	0.0398848169	0.028062072799999997	-0.004660209199999999	-0.0870641196	-0.06461429440000001	0.0130605097	0.0348286373	-0.0174994889	-0.0670171356	0.0191365137	0.0323238457	-0.08333151280000001	-0.0779505702	-0.0116790776	0.0779253408	-0.0410581275	0.08484285039999999	-0.0628775102	-0.061007010300000004	-0.0265279748	0.0020194949	0.054085313200000006	0.0007605121000000001	0.0983195258	0.0142677481	0.0606346426	-0.0050866472	0.0048161834	-0.0037505662	0.1577488598	0.0793482306	-0.0884113514	0.06822108639999999	0.0883034995	0.0360535888	-0.0294273405	-0.0841089651	0.0	0.0	-0.00492837	0.0059672300000000005	3.5607833872900004e-05	2.42888308569e-05	-0.0113784	0.028908600000000007	0.0008357071539600003	0.00012946798655999998	-0.08627739999999999	-0.016720500000000003	0.007443789750759999	0.00027957512025	-0.00239661	-0.00041201999999999987	1.6976048039999993e-07	5.7437394921e-06	-0.00178867	-0.00030494000000000007	9.298840360000004e-08	3.1993403689e-06	0.0007040089999999999	0.00036591399999999984	4.95628672081e-07	1.3389305539599993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.7831725934744	-0.7108779396087357	528213.7799650361	0.5053474450223613	1075.4938460625708	3.187468521296978	1156687.0129184606	10.159955574259143	784.3131478168069	0.3868854492901619	0.14968035087245046	615147.1138383085	824.6834693777638	674.8755677241076	1.1503290000000002	19.077011	0.166901464	0.0930254	0.0028366645	0.0168511898	-0.0885667307	-0.0884601866	0.0975288835	0.06572521099999999	-0.0549334966	-0.0235209807	0.0294498314	-0.14589775619999998	0.0016370782	-0.0440279659	-0.0415776878	-0.0578177158	-0.0081085821	0.0161120576	0.0523452399	-0.0812193388	0.017155410700000002	-0.0426526021	0.1849015548	-0.048650457300000005	0.0611071211	0.0777532822	-0.0382800567	0.0176927549	-0.0090278203	0.08897149859999999	0.0051919448	0.1218102157	0.0440885217	-0.0046732323	0.0329774142	-0.1292349067	0.073128295	-0.1372693405	-0.051253281799999995	0.1529072117	0.036956214300000005	-0.1264629024	0.027120102000000004	-0.06174783900000001	0.046162920499999996	-0.0223363556	-0.0819772726	-0.1011777351	0.0554389765	0.0411583584	0.0345401406	-0.10114101310000001	-0.0405713941	-0.0903381767	-0.0041771854	-0.0865159903	0.0477028156	-0.0238479771	0.08714157369999999	0.0322836646	-0.0351154729	-0.08887331	0.0	0.0	-0.000990656	0.003937713999999999	1.5505591545795995e-05	9.813993103360005e-07	-0.08608259999999998	-0.07470419999999997	0.005580717497639998	0.007410214022759997	-0.08456289999999997	0.0017145000000000216	0.007150884056409994	2.939510250000074e-06	-0.00152359	0.00087302	7.621639204e-07	2.3213264881e-06	-0.00230792	-0.0005192500000000002	2.696205625000002e-07	5.3264947264000014e-06	0.00104264	0.0003386310000000001	1.0870981696000002e-06	1.146709541610001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.8384152626579	-0.9447573308165148	526841.4050710065	0.8925664141315454	1067.877180185169	-7.616665877401829	1140361.671960228	58.01359908797737	783.2885549838344	-1.0245928329725302	1.0497904733786751	613540.9603686633	823.6402090919532	676.4154042759518	1.108969	18.3911	0.078090434	0.0371259	0.0624068529	0.056744084699999996	-0.0875710368	0.09108993039999999	-0.0038492424	-0.022455481099999997	0.1245186915	0.038130259	0.0027504540000000003	0.11749667550000001	-0.063752641	-0.0095591662	0.020296915800000002	-0.0413846368	-0.0199673099	-0.0176930997	0.2390867356	-0.0362645127	-0.06295871230000001	0.0026432803999999997	-0.05042871980000002	-0.1195952542	-0.0715429438	-0.008188430699999999	-0.11875739980000001	0.09707276279999999	-0.026776974	-0.011929246200000002	-0.0229159806	0.0035711819	-0.0197839051	0.0017435207000000002	-0.045341	-0.1320131797	0.0330867579	0.0352853402	-0.12047335619999999	-0.1084742126	0.029123253199999997	0.11933151480000001	-0.0365686034	-0.0030066234	0.0017837653	-0.06795807940000001	-0.025745031600000003	0.0416879325	0.0047914003	0.1061654015	-0.0759426282	-0.1253602657	-0.0055052154	-0.1326374497	-0.0856134091	-0.023248293599999997	-0.1114800192	-0.034224208900000004	0.08595023619999999	0.0284701589	-0.0406969607	-0.0931579177	0.0	0.0	-0.00493019	-0.003939534000000001	1.5519928137155993e-05	2.43067734361e-05	-0.0677275	0.018355099999999985	0.00033690969600999945	0.00458701425625	-0.07098389999999999	0.01357899999999998	0.0050387140592099994	0.00018438924099999944	-0.00173603	-0.00021243999999999994	4.5130753599999977e-08	3.0138001609e-06	-0.00182626	0.0004816600000000003	2.3199635560000034e-07	3.3352255876e-06	0.0008924039999999999	-0.0001502360000000002	7.963848992159997e-07	2.2570855696000065e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.7280383206181	0.8896230579601934	528133.6416813338	0.7914291852544456	1072.7051410526035	4.827960867434513	1150696.319640686	23.30920613747901	782.9405717588962	-0.3479832249381616	0.12109232483836314	612995.9389061474	823.9394137804221	668.921817529447	1.147765	19.034483	0.12797832999999995	0.07745639999999998	-0.0710250381	0.032012460699999995	-0.1014260634	-0.0461012081	-0.0169576776	0.0622218117	-0.0132388876	0.1053436151	-0.0787654558	0.025188631	-0.0722742869	-0.0444901968	0.028809321800000006	0.0189491153	0.005691311700000001	-0.0203507127	0.1100814972	0.1363678544	0.0104131068	-0.058283002199999996	0.0944241021	-0.010338330699999999	-0.0724737969	-0.035727055699999996	-0.1086538651	-0.0706796997	-0.1152033044	-0.0914885127	0.0448932039	0.036971866400000004	-0.0738490622	0.013617949399999999	-0.0910938202	-0.056255626100000004	-0.0075083703	-0.0473391672	-0.0192406007	-0.09945689939999999	-0.050835051500000006	0.0151718963	-0.091034241	-0.0859083402	-0.0262683435	-0.0306002386	-0.009279838	0.1163921182	-0.013616085200000001	-0.017202318	0.11189436009999999	-0.0570181751	-0.0805488385	-0.1138823751	-0.020174931200000003	-0.038841236800000005	0.0135350063	0.0306588257	0.084729889	0.024618219900000002	-0.046154853200000005	-0.0969396599	0.0	0.0	-0.00492733	2.8600000000003623e-06	8.179600000002072e-12	2.42785809289e-05	-0.00689623	0.060831269999999986	0.003700443409812899	4.75579882129e-05	-0.08140449999999999	-0.010420600000000002	0.006626692620249998	0.00010858890436000004	-0.0026569	-0.0009208700000000004	8.480015569000007e-07	7.059117610000002e-06	-0.00186575	-3.9490000000000105e-05	1.5594601000000078e-09	3.4810230625e-06	0.0007182919999999999	-0.00017411199999999992	5.159433972639999e-07	3.031498854399997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.6400504905786	0.9120121699604624	529460.0430779317	0.8317661981559914	1074.1399355307221	1.434794478118647	1153776.601101944	2.0586351944397605	783.2624735248586	0.321901765962366	0.10362074692968984	613500.1024322797	823.9482085480142	677.0645187311945	1.117063	18.52533	0.04842002	0.0273392	0.0441898088	0.0681122221	-0.0545792395	-0.0624598353	0.0761512449	0.0654081012	-0.0145105271	-0.0504798556	-0.024181779700000003	-0.0659938792	-0.0017308654000000002	-0.097796502	0.1262802374	-0.12447884699999999	-0.042722962999999996	-0.0459728268	-0.0097117709	-0.08989075740000001	0.0633294098	-0.0339892173	-0.0296978938	-0.1224675365	-0.1007694291	0.0052078770000000005	0.0755434172	0.1421039408	-0.07182312980000001	0.0430432933	-0.0065152242	0.052763302699999994	-0.0528129941	0.0442873004	-0.0128746349	-0.038812858900000004	-0.0498502629	-0.0097409863	0.0442305053	0.1263527899	0.0237028828	-0.0682434465	0.0974945827	-0.08596926699999999	-0.0456450303	-0.1444160834	0.0517258088	-0.0544192011	0.1088008383	0.028985766200000002	0.049935968399999996	-0.026263144199999998	0.057560353099999996	-0.0550561776	-0.1074384407	0.0500696953	-0.011152196000000001	-0.0220814586	0.0834809441	0.0207330474	-0.051472575	-0.1001981228	0.0	0.0	-0.0166775	-0.01175017	0.0001380664950289	0.00027813900625000003	-0.008261279999999998	-0.001365049999999998	1.8633615024999944e-06	6.824874723839997e-05	-0.0603196	0.02108489999999999	0.0036384541441599996	0.0004445730080099996	-0.0026365	2.0400000000000282e-05	4.1616000000001136e-10	6.951132250000001e-06	-0.00181299	5.276e-05	2.7836176000000004e-09	3.2869327401e-06	0.0005070540000000001	-0.00021123799999999988	2.5710375891600003e-07	4.4621492643999955e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.1372362820626	-0.5028142085159288	528728.5603879162	0.2528221282855	1074.7183782979846	0.5784427672624588	1155019.5926514498	0.3345960349982511	783.8160289240379	0.5535553991793449	0.30642357996060393	614367.5671982482	823.1398202908451	683.9660794750441	1.152133	19.106936	0.08827646999999998	0.059427	0.0410053618	0.08912354900000001	0.0135247422	0.1043858486	-0.0862307725	0.0054093976	0.1082298416	-0.0797162396	-0.0051420003	0.0629392171	-0.0148897026	-0.0027563103	-0.130143772	-0.0620820504	-0.034977105099999996	0.1251720516	0.08238961759999999	-0.0528214625	-0.0183401961	-0.10309340019999999	-0.0681736649	0.032313270899999996	0.0496319865	0.056009676900000006	0.015015696799999999	-0.0872915965	0.032649946400000004	-0.0932870807	-0.0608593602	-0.0749030234	-0.0376215841	-0.027521132200000003	0.081046002	-0.0153474971	-0.008607512	-0.0020616926	0.0543419179	0.037694405	-0.0116196374	0.0901815749	0.0736836661	0.0072156065	0.1085722597	-0.0106904698	-0.06255658929999999	-0.026276477000000003	0.04123551	-0.031111358500000002	-0.12940646960000002	-0.034133404	-0.0680146192	0.026048553199999998	-0.0804816428	0.00035023220000000003	0.05997297	0.1141285269	0.0822038229	0.0168198863	-0.0566339762	-0.1029157173	0.0	0.0	-0.025698900000000004	-0.009021400000000002	8.138565796000004e-05	0.0006604334612100003	-0.0129646	-0.004703320000000004	2.212121902240004e-05	0.00016808085316000006	-0.0580955	0.0022241	0.00337508712025	4.946620809999998e-06	-0.00151813	0.00111837	1.2507514569e-06	2.3047186969e-06	-0.0016415	0.00017149000000000005	2.940882010000002e-08	2.69452225e-06	0.000350361	-0.00015669300000000007	1.22752830321e-07	2.455269624900002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.0329842679224	-0.10425201414022922	528576.9602135211	0.010868482452294551	1075.4527441971004	0.7343658991158009	1156598.6050010738	0.5392932737841586	784.1525111682712	0.3364822442332525	0.11322030068424616	614895.1607715057	823.7928241766432	676.0792741910109	1.105783	18.338268	0.02601259999999999	0.0156148	-0.10159286769999999	0.0799861365	0.0432490658	0.035236057200000004	-0.1136324368	0.0054921967	-0.0054255005	0.0217947314	-0.0611211706	0.0303575475	0.0099556816	0.0319189503	-0.1389141931	-0.034136556299999996	-0.0137633986	0.0399859606	0.0099576945	0.025372831800000002	0.153877299	0.017672194	0.06279859809999999	0.0405929097	0.0407715789	-0.06954422	0.0735246217	-0.0378801037	0.09757723060000001	0.0534000795	-0.0411959958	0.0251830732	0.00087048	0.034223034900000004	-0.0752312317	-0.027697491499999997	0.0290564309	0.0305108373	-0.0005633523	0.1013614989	-0.09373905310000001	0.0374784559	-0.0051233178	0.0479689943	0.1122995997	-0.0024039732	0.0129771324	-0.0625307844	0.0015439541	0.0480785244	0.0404095757	0.1042689377	-0.0280002083	-0.0153001848	0.1163852298	-0.0167874525	0.0661948363	0.056896692199999994	0.0808989566	0.0128840192	-0.0616233819	-0.10507777380000001	0.0	0.0	-0.0298701	-0.004171199999999993	1.739890943999994e-05	0.0008922228740099998	-0.012937	2.760000000000089e-05	7.61760000000049e-10	0.00016736596900000005	-0.0580859	9.5999999999985e-06	0.0033739717788100003	9.215999999997115e-11	-0.0016713	-0.00015317000000000022	2.3461048900000068e-08	2.7932436900000005e-06	-0.00138772	0.0002537799999999999	6.440428839999994e-08	1.9257667984e-06	0.000379495	2.9134e-05	1.44016455025e-07	8.487899559999997e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
