global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
734.6032050189374	n/a	n/a	539641.868824095	1133.840119395937	n/a	1285593.4163517929	n/a	810.3669035663304	n/a	656694.5183956822	n/a	857.8421861515708	648.7275872856011	n/a	n/a	n/a	n/a	-0.0802374899	-0.0664822356	-0.097031665	-0.08667539199999999	0.1455213309	0.2252207021	0.0207683286	0.4820993689	-0.2666473477	0.368601339	-0.1042815341	0.0448579352	0.004783197	-0.0825490737	0.1465010607	-0.1370225392	0.1423722724	-0.0472519324	0.0373140908	-0.0806008642	0.0586607079	-0.09005014759999999	0.034596646	-0.1053648244	-0.052720916	0.0791778351	-0.014739106799999999	0.0644917774	-0.0302782221	0.0184731994	-0.056750402	0.1349214839	-0.0004911494	0.0192342332	-0.0455328535	0.0587914821	-0.0017349782000000002	0.00031624	-0.1054551007	0.0279284396	-0.10555815130000001	0.0681752381	-0.0598549998	0.0429818566	-0.0480907026	-0.010359259000000001	0.14483089970000002	-0.0600381006	0.025081394700000002	-0.21121112190000002	0.3884418414	-0.0024333906	0.2478966068	-0.1930077183	0.28155085	0.210841382	-0.0180351448	0.0445479335	-0.0011953135	0.2114536143	-0.17687301940000005	0.0273060635	-0.2137835717	0.1530134159	-0.0178482084	0.13374704939999998	-0.0966414557	0.0952502509	-0.0766658168	0.1105248031	-0.012946531899999999	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.0473339	n/a	n/a	0.00224049808921	0.019952200000000003	n/a	0.00039809028484000014	n/a	0.156665	n/a	n/a	0.024543922225	-0.00168376	n/a	2.8350477376000007e-06	n/a	0.00033281699999999995	n/a	1.1076715548899996e-07	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0
731.9414582853517	-2.6617467335856877	7.084895673754076	535738.2983568872	1112.5509584886688	-21.289160907268297	1237769.6352340556	453.2283721355607	810.6303064175023	0.263402851171918	657121.4936825336	0.06938106200549557	852.1171773694539	645.6755063303826	1.3960340000000002	21.89777	0.06596614999999999	0.0458291	-0.0652635917	0.1325856213	-0.11518157849999999	-0.0716983252	0.0860996098	0.2922495165	0.0291821731	0.0719146301	-0.1717078219	0.1232353328	-0.1162798024	-0.0763494767	0.0119909061	0.0237182048	0.18810763789999999	0.0886319309	0.08718135380000001	-0.005776690500000001	-0.0359852562	-0.012355503799999999	0.0284275931	-0.0326812327	0.051482263	0.0419305369	0.13631902880000002	-0.09032723050000001	-0.11065100609999999	0.1042516373	-0.0468758025	-0.0203092921	-0.0802252833	0.0213429	-0.0695961989	0.08320213	-0.0274777068	-0.0184057015	0.05056339309999999	-0.0776902612	-0.048376485	0.0091776772	-0.0978652325	0.019273008	0.0340201552	0.044417379900000005	0.0214758167	-0.18716019820000002	0.06437925139999999	-0.0054714927	0.020456342	0.0204926504	0.19298855780000002	0.024881728999999998	0.050403051100000006	-0.1505094908	0.2163493588	0.0552194818	0.052344712	0.1157429263	0.022184766600000003	0.1378285516	-0.1251063411	0.0824128742	0.0183249783	-0.0249050206	-0.0356847093	-0.016111923700000003	-0.056246781100000004	0.035884345299999995	0.0941001263	-0.0396651925	0.1545735433	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.047352	1.810000000000006e-05	3.276100000000022e-10	0.002242211904	-0.0204937	-0.040445900000000014	0.00041999173969000004	0.0016358708268100009	0.16201300000000002	0.0053480000000000185	2.8601104000000207e-05	0.026248212169	-0.00128522	0.0003985400000000002	1.6517904483999995e-06	1.588341316000001e-07	0.00032827400000000004	-4.542999999999919e-06	1.0776381907600002e-07	2.0638848999999267e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.3393852325447	-0.6020730528069862	0.362491960916324	534857.2963923165	1102.1404481828213	-10.410510305847538	1214713.56752063	108.3787248281578	810.1788442814814	-0.4514621360209503	656389.7597212768	0.20381806026059904	851.2077005648964	654.4049577965045	1.312356	20.585222	0.11818275	0.0727895	-0.0228994031	0.0519129596	0.0264028054	0.0136595517	0.0125800219	0.1073631797	-0.0411987298	-0.0667547025	-0.0192858158	-0.042941167999999995	-0.108778578	-0.06565197769999999	0.07618575450000001	0.064691292	0.13447472970000002	0.0617603461	-0.0525081311	-0.1375737824	-0.06435940000000001	-0.0887796975	0.0315939901	0.0860413349	-0.0006876645	0.047914835999999995	0.06546215179999999	-0.1455049927	0.0044506890999999995	0.08064092070000001	-0.0962155013	-0.0783307412	0.042432398899999994	-0.09390756800000001	-0.0171065101	-0.0586769669	-0.027218725200000002	0.0103841948	0.0697878693	0.0417051999	-0.056735781299999996	0.0687740651	0.0631157176	-0.1028900384	0.0051222215	0.1872245738	-0.0015671872000000001	-0.1182963809	-0.009802139599999999	0.0058649087	-0.0485417004	0.0725187488	-0.0247551179	0.0274853973	0.1375614152	0.09701049630000001	0.17427522	-0.0051646681	0.1210127846	0.0090308299	0.12113284390000001	0.014068446399999998	0.07432658980000001	-0.1317468529	0.0421185637	-0.18407354260000008	0.0316288313	-0.0243168915	-0.0034752417	0.09317295369999999	0.11676736130000001	0.0062299645999999995	0.0112160333	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.0473493	-2.6999999999943736e-06	7.289999999969617e-12	0.00224195621049	0.0458787	0.0663724	0.0021048551136899998	0.00440529548176	0.135045	-0.02696800000000002	0.0007272730240000012	0.018237152025	-0.00146881	-0.00018359000000000016	2.1574028161e-06	3.3705288100000063e-08	0.000299118	-2.9156000000000014e-05	8.947157792400002e-08	8.500723360000011e-10	-0.000284047	-0.000284047	8.0682698209e-08	8.0682698209e-08	0.0	0.0	0.0	0.0	0.0
730.9778874668904	-0.3614977656543488	0.13068063457308646	534328.6719655578	1100.3560641109943	-1.7843840718269348	1210783.4678258386	3.184026515789672	812.9823549586592	2.8035106771778833	660940.3094741274	7.859672117050391	854.7526479227013	655.876011285333	1.139182	17.86887	0.06122225	0.0407677	-0.0269301183	-0.10216213869999999	0.008231079300000001	-0.0273822397	0.0231582608	-0.023332951	0.051729292999999996	0.0502447067	0.0799853125	-0.0343393559	0.1213817642	0.09511062740000001	0.0034416661	0.0538563503	0.09827945560000001	0.0446855891	0.1797976649	-0.0126463802	-0.0866315331	0.0076086552	0.0072165580000000005	0.0430612713	-0.0326713582	-0.0345165416	-0.0409266301	-0.2547221697	0.0048719984999999995	0.08967128099999999	-0.1267038844	-0.0280725314	-0.122584394	-0.0319240778	0.12102245630000001	0.031412290499999995	0.097592914	-0.0922713433	0.017900098	-0.1133222717	-0.1605641683	-0.0566147447	0.0206726575	0.11140149380000001	0.0624839442	0.0717812833	0.0849368953	0.0848321206	-0.0329191928	0.1090357087	0.0395467324	0.0671918032	0.0166655294	0.1575673243	0.046203857699999996	-0.016020461200000002	0.0096949386	0.059386708499999996	0.1207488607	0.1426729209	0.1424946027	-0.021177719900000003	0.06983262650000001	-0.1633284059	0.1362779561	-0.106767518	0.0819058845	0.0398708144	-0.0088579677	-0.040296642599999995	-0.049796855999999994	-0.1113972674	-0.0064452476000000005	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.0500989	0.002749599999999998	7.560300159999988e-06	0.00250989978121	0.082106	0.0362273	0.006741395236	0.0013124172652900002	0.135068	2.299999999999525e-05	5.289999999997813e-10	0.018243364624000002	-0.00178782	-0.00031901	3.1963003524e-06	1.017673801e-07	0.000378966	7.984799999999997e-05	1.43615229156e-07	6.375703103999997e-09	-0.000238458	4.558900000000002e-05	5.6862217763999985e-08	2.0783569210000007e-09	0.0	0.0	0.0	0.0	0.0
731.8921190767172	0.9142316098268566	0.8358194364066057	535666.0739666076	1096.6468538786683	-3.709210232326086	1202634.3221219808	13.758240547592536	812.2969627620523	-0.6853921966069265	659826.355712455	0.4697624631696678	853.5576698949839	650.1645805924027	1.185335	18.59281	0.08886924999999997	0.055299199999999986	-0.0383879446	-0.1063858224	-0.0846660451	-0.1107255407	0.1497780226	0.0882238749	0.1292062437	-0.0235092083	0.031741079900000004	-0.0166814528	0.027819155499999998	0.0216656362	-0.044386145300000006	-0.027540566699999998	0.1363462048	0.007254259599999998	0.0299044885	-0.1104951191	-0.0019550188	0.0788586085	0.00035839760000000003	0.08415355039999999	0.0044561172999999996	-0.010085898900000001	0.015553892199999999	-0.1250857341	0.1415443303	-0.0279255835	-0.045393217699999995	0.0292826307	-0.0240100598	-0.033171425899999996	0.1029982408	-0.0485664709	0.0489647553	0.0164551418	-0.1094718935	-0.1320522838	-0.0346023965	0.1038386326	-0.0282073796	0.12677603910000002	0.0464690292	-0.0474017838	-0.0473894842	-0.020145719	0.0488612	0.1425622018	0.072247165	0.0277930862	0.0842221648	0.0975821259	0.0719377303	0.0066273215	-0.0180182199	-0.029860014700000007	0.0199382973	-0.1188565446	0.1665501613	0.0838439258	0.1460446706	-0.1634934359	0.0828875193	0.0166054476	0.0340793	-0.0766435925	0.0058064793	-0.0889943818	-0.0191738316	-0.0260509115	0.0018312399	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.0520654	0.001966499999999996	3.8671222499999846e-06	0.00271080587716	0.0409755	-0.0411305	0.0016789916002499998	0.00169171803025	0.13509200000000002	2.4000000000024e-05	5.760000000011521e-10	0.018249848464000004	-0.00111541	0.00067241	1.2441394681000002e-06	4.521352081e-07	0.00049146	0.00011249399999999997	2.415329316e-07	1.2654900035999995e-08	-0.00010839700000000004	0.00013006099999999995	1.1749909609000008e-08	1.691586372099999e-08	0.0	0.0	0.0	0.0	0.0
735.1692247623607	3.277105685643505	10.739421674876988	540473.7890376905	1100.859475250755	4.212621372086687	1211891.5842493677	17.746178824561518	813.1379451433432	0.8409823812909281	661193.3178319386	0.7072513656417599	852.6859535741054	664.4819801593268	1.348506	21.152254	0.1353525	0.0729367	0.034755560299999995	-0.015253682900000001	-0.058274391900000014	-0.105037546	-0.0157384647	0.17303587899999998	0.054325817	-0.0413621495	0.056799793499999994	-0.0725203425	0.0422763186	-0.0086609571	-0.1496756414	0.0599304458	0.0776991046	0.1386476479	-0.0609259242	-0.029045631699999998	0.0788346796	0.1392424348	0.0153569826	-0.09933811740000001	-0.0834652343	-0.0512931915	-0.0412626896	-0.0489159812	0.0814513124	-0.1341875559	0.1618652759	-0.0927793257	-0.043185847400000005	0.06100247230000001	0.0144224175	-0.0559874468	0.0057230282999999995	0.0017116423	0.0234647994	0.066504968	-0.0014729385	0.0154091524	0.028520456200000002	0.1343082147	0.1094860043	0.1138610689	-0.0316014204	-0.0974396983	-0.0276308112	0.20228161120000002	0.07629874639999999	0.0376594392	0.0243090184	0.1318393797	-0.10111007720000001	0.0156971131	0.0189939555	-0.0957462568	-0.1047791299	-0.019870988500000002	0.0294555666	0.0395709807	0.056965438300000004	-0.0651229126	0.1030802383	0.08124699469999999	-0.10858151769999999	-0.0223352475	-0.042526258399999996	-0.1029112876	0.0695123456	0.015176408999999997	0.0414626756	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.0572418	0.005176400000000005	2.6795116960000048e-05	0.0032766236672400004	-0.00637064	-0.04734614	4.0585054009600014e-05	0.0022416569728996	0.0978191	-0.03727290000000001	0.0013892690744100008	0.009568576324809999	-0.0005112669999999999	0.0006041430000000001	2.613939452889999e-07	3.6498876444900015e-07	0.000618328	0.00012686800000000006	3.82329515584e-07	1.6095489424000007e-08	7.17332e-05	0.00018013020000000004	5.145651982240001e-09	3.244688895204001e-08	0.0	0.0	0.0	0.0	0.0
736.3888784006392	1.219653638278487	1.4875549973659503	542268.5802321514	1100.095220186029	-0.7642550647258304	1210209.4934761478	0.5840858039590832	813.3528077793352	0.214862635991949	661542.7899225282	0.04616595234540877	853.4320870316527	686.382388556997	1.143518	17.936878	0.085641005	0.040869800000000005	0.12528649990000001	-0.0533438725	0.0038647657000000003	-0.10313800039999999	-0.1270602981	0.051033977300000005	-0.0086394609	-0.038089266499999996	0.1541184689	-0.1362424818	0.0799494671	0.022133742999999997	-0.0668593865	0.0210611663	0.0739598607	0.1433965908	-0.0873861517	-0.0236883375	0.08639394550000001	-0.055415863600000004	0.0344376625	0.017944775700000002	0.010952295800000001	0.05984053900000001	0.0017976816	-0.0539402034	0.0472083643	-0.0211819311	0.0779314401	-0.0559477103	-0.0326264639	0.07394183879999999	0.0359611642	0.1293303032	0.015450303799999999	0.1475766569	0.028455283300000002	0.0839386849	0.1160571299	-0.1102552789	-0.0100990115	-0.0064589881	-0.0166338093	0.0188646832	-0.0366651499	-0.0285880433	-0.053322868499999995	0.1417454693	0.0857612441	0.1372077008	-0.0340906022	0.0658379789	-0.0194516077	0.08487173279999999	0.002197221	-0.0536120666	-0.0653835298	0.0260043632	-0.021626133	0.111650835	-0.0311905709	-0.0788761238	0.11642742269999999	-0.0299237283	-0.1332822209	0.0438802591	-0.1583972435	-0.0963547675	0.0042215431	0.0063833203	-0.0167168662	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.0477871	-0.009454700000000005	8.939135209000006e-05	0.0022836069264099996	0.0178771	0.02424774	0.00031959070441	0.0005879528951076	0.08484080000000001	-0.012978299999999998	0.00016843627088999996	0.0071979613446400015	-4.53069e-05	0.0004659601	2.05271518761e-09	2.1711881479200997e-07	0.000376816	-0.00024151200000000004	1.41990297856e-07	5.832804614400003e-08	0.0	-7.17332e-05	0.0	5.145651982240001e-09	0.0	0.0	0.0	0.0	0.0
734.7997924266147	-1.589085974024556	2.525194232841572	539930.734950196	1111.2941941814765	11.19897399544743	1234974.7860214573	125.4170185507078	813.622530119801	0.2697223404658189	661981.6215185465	0.07275014094635912	857.245267968909	682.3262827105729	1.27528	20.003653	0.109082805	0.0809118	0.14606652650000002	-0.1134214342	0.0512013493	-0.0756565954	0.0144256556	-0.0878024526	-0.0742641366	0.0715500566	0.0404862521	-0.16429571710000002	0.1091610869	-0.0446088186	-0.0671892908	-0.0493322597	0.0453835899	-0.021942633700000002	-0.033155059	-0.0604377375	-0.017354314	-0.147231084	-0.0647445457	0.08086440339999999	-0.0183120877	-0.0394023536	0.048762398600000006	0.1356860893	0.0515799898	0.0639725857	-0.0379323752	0.0555668495	-0.020159796599999998	0.02980198	0.0710926264	-0.0202353722	-0.0944839074	0.0052577519	-0.030893512400000007	0.0616809901	0.022357938900000002	-0.11625363949999999	0.08438486380000003	-0.0436144216	-0.0482927386	-0.0261867439	-0.05818274	0.0755038494	-0.0703623551	-0.0351338791	0.12678862529999999	0.023929275099999998	-0.059833982599999995	0.0108197521	0.11317035689999999	0.1106003596	0.050037404400000006	0.0131195573	-0.0679243068	-0.10528929199999999	-0.0756050584	0.0326715218	-0.031514791699999996	0.0256656629	0.0616685495	-0.0258257236	-0.11297854369999999	0.049774845199999994	-0.06766910870000001	-0.09971334800000001	-0.0772250355	-0.044971332	-0.16429743189999998	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.0468486	-0.0009385000000000017	8.807822500000035e-07	0.00219479132196	0.08803789999999999	0.07016080000000001	0.007750671836409998	0.0049225378566400005	0.0849357	9.489999999999499e-05	9.006009999999048e-09	0.00721407313449	-0.0007831049999999998	-0.0007377980999999997	6.132534410249998e-07	5.443460363636096e-07	0.00039679	1.9974000000000026e-05	1.574423041e-07	3.9896067600000087e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.7157385430638	-2.084053883550837	4.343280589543325	536872.3535087075	1100.5165464520455	-10.77764772943101	1211136.6690147372	116.15769057970941	812.1528675104809	-1.469662609320153	659592.2802054967	2.1599081852337205	854.6454172823521	673.2895391276221	1.355893	21.268133	0.08594463	0.0647553	0.12275719439999999	0.054847853200000005	-0.0007618102000000001	-0.0051649766	-0.1144818718	-0.0540567388	-0.1044353111	-0.0687688952	-0.005103265	-0.0729592128	0.038206635	-0.0577453303	0.0539124701	-0.057138023499999996	-0.0085817695	0.0328696733	0.0642913317	0.1621118744	0.0336714391	-0.07601948139999999	-0.1125718817	0.0373336918	-0.0252977969	-0.014913064699999999	-0.024272086800000002	0.0866504135	-0.0690752338	-0.1253323377	0.0107981958	0.017244402199999998	-0.071564534	-0.055290422699999994	0.0172707597	-0.0376637746	-0.0636411622	0.19456517350000002	0.0456616247	0.0181690072	-0.003571215	-0.2168585783	0.0209888263	0.0647004396	0.0720013728	-0.0677252047	-0.033051247	0.016672393799999997	-0.0798924752	-0.0813787653	0.0353827938	0.08708703470000001	-0.0051281436	0.0109775091	0.0006298809	0.0739405409	-0.0477301734	0.1171345285	-0.11828201599999999	0.033609394300000005	-0.0232992606	-0.1104235012	0.07710033940000001	-0.0231229102	-0.13233986849999999	-0.0444979203	-0.1209670002	0.0900743749	0.054429753	-0.0437636185	-0.1852203759	-0.0768625787	0.043499540700000006	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.053059900000000014	0.00621130000000001	3.858024769000012e-05	0.002815352988010001	0.0247179	-0.06331999999999999	0.00061097458041	0.0040094224	0.0849865	5.080000000000362e-05	2.580640000000368e-09	0.007222705182250002	-0.0007239169999999999	5.918799999999984e-05	5.24055822889e-07	3.503219343999981e-09	0.000611645	0.000214855	3.74109606025e-07	4.6162671024999984e-08	5.32076e-05	5.32076e-05	2.8310486977600003e-09	2.8310486977600003e-09	0.0	0.0	0.0	0.0	0.0
730.5911037467232	-2.1246347963406147	4.514073017821326	533763.3608738553	1095.4268033138344	-5.0897431382111336	1199959.881418366	25.90548521296732	810.1791166732612	-1.9737508372196544	656390.2010934658	3.895692367425287	852.7666405637958	673.0515796864106	1.156021	18.132999	0.07253473000000002	0.0415741	0.0775481783	0.006294420699999999	0.0306390408	-0.0311894925	-0.0226961764	-0.09250104220000001	-0.0018694738	-0.09204332429999999	-0.0127617116	-0.0234357982	-0.062355227699999995	0.0248865498	0.1033012609	-0.0507643088	0.029275491299999998	0.1300583075	-0.005869132900000001	0.14860599230000002	0.024846913300000002	-0.059985524900000003	-0.0062632758999999994	0.09158026039999999	-0.0820524433	0.0273299009	-0.0254418047	0.0489040811	-0.048996103099999994	-0.029645950299999998	-0.0136037916	0.0333455217	0.154988598	0.1215056243	-0.05926274910000001	-0.1256319028	-0.0043043336	0.1236049652	-0.037586649300000004	0.0884665166	0.0345416395	-0.0581305453	-0.1152660569	-0.0334877425	-0.029286031299999998	0.1836053867	-0.0684473166	0.007249594	0.0143767023	-0.0738464537	-0.05983584610000001	0.1619930555	0.0010832471	-0.0033783262	0.0676051736	0.021633181600000002	-0.1258438718	0.0094877752	-0.0183530516	0.0346847596	-0.012388006399999998	-0.1140301009	0.0012762071000000002	0.0660292892	-0.10744489230000001	-0.0671870964	-0.0848432672	-0.0673708665	-0.07471668719999999	0.009880779499999999	-0.028239398199999998	0.0376720606	-0.0697476379	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.044778	-0.008281900000000009	6.858986761000015e-05	0.002005069284	0.017408199999999995	-0.007309700000000007	0.00030304542723999983	5.3431714090000094e-05	0.08496829999999997	-1.820000000003763e-05	3.3124000000136974e-10	0.007219612004889995	-0.00011421	0.0006097069999999999	1.30439241e-08	3.7174262584899993e-07	0.000136061	-0.0004755839999999999	1.8512595721000002e-08	2.2618014105599996e-07	0.0	-5.32076e-05	0.0	2.8310486977600003e-09	0.0	0.0	0.0	0.0	0.0
