global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
749.7578710294993	n/a	562136.8651706872	n/a	1178.9818439282174	n/a	1389998.1883123794	n/a	764.9009121615138	n/a	585073.4054255157	n/a	840.2808323934148	749.4905723678619	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-3.79103e-08	n/a	1.4371908460900005e-15	n/a	1.9532e-09	n/a	n/a	3.8149902399999984e-18	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.00013932	n/a	1.94100624e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.9506800690344	-9.807190960464824	547527.0089346266	96.18099453502293	1128.2516319128324	-50.73021201538495	1272951.7449139694	2573.554411125908	764.4914849404547	-0.4094272210591043	584447.2305464615	0.1676306493441807	834.8846900952443	736.9332347428523	1.759681	33.653622	0.11795334404289998	0.063597	-0.1028152859	0.1604887764	-0.0572193289	0.0622147403	0.10411654349999999	0.08693270880000001	-0.0369994123	0.0806431254	-0.4574149768	-0.1621828743	0.0808677096	0.017686323	-0.0018402164000000001	0.0276336386	-0.0079002293	0.0260714589	0.0151641906	-0.10910486109999999	0.08280889150000001	-0.1340135506	0.014701626	-0.0349804481	0.08614516130000001	-0.0102364396	0.1044723626	-0.1046502321	0.0566057549	-0.1407277908	0.036584237900000004	-0.1411535382	0.09673793720000001	-0.0540473791	0.0348810299	-0.12046079550000001	0.06519496820000001	-0.0802422906	0.1412989147	-0.0328976773	0.075920747	-0.0458263423	0.05235245400000002	-0.0303717669	0.0600638551	-0.0757255661	-0.1676936911	-0.0300777781	0.0885243151	-0.06471273940000001	0.0040922557	-0.048238597	0.102089297	-0.048006544000000005	0.1093533516	-0.0660878759	-0.2218914375	0.1453117024	-0.0545646132	0.15480774390000002	-0.1916126734	0.17117845269999998	-0.038360456	0.2032504989	-0.17776500050000002	0.0207153385	-0.2231116035	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.0153981	-0.0153980620897	0.00023710148361	0.0002371003161182563	-0.0532374	-0.0532374019532	0.0028342209667265835	0.0028342207587600003	-0.0186706	-0.0186706	0.00034859130436	0.00034859130436	7.15806e-05	7.15806e-05	5.12378229636e-09	5.12378229636e-09	-0.000233695	-0.000233695	5.4613353025e-08	5.4613353025e-08	-0.00016835	-0.00030767	2.83417225e-08	9.46608289e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.9608110376811	-2.9898690313533507	543111.2370053168	8.939316824645822	1115.299939471164	-12.951692441668456	1243893.954984382	167.74633710357182	763.3416382674429	-1.1498466730117798	582690.4567128237	1.3221473714362588	830.1664784435878	719.7008316527631	1.34647	25.75102	0.24559444	0.13397	-0.07665067639999999	0.0505716129	0.0626085129	0.07565064490000001	0.0161839691	-0.0142816189	-0.1008411951	0.06516716040000001	-0.2063729846	-0.051927462300000005	0.003588687	0.1797066126	-0.0007861441	0.0907709567	0.0401402871	0.0251571215	-0.1435729483	0.0018396647	-0.1140639142	-0.08497546980000001	0.11137075699999999	-0.1082614041	0.0063596679	-0.019047036	-0.121662235	-0.1724269232	-0.007042980600000002	-0.0626925852	-0.0292164325	-0.08814205619999999	0.060233109699999995	-0.08615666720000001	-0.034268333	-0.1576154354	0.07578054940000001	-0.0375819133	-0.0401645758	0.1310414026	-0.0265181212	-0.0058882944	0.1209612317	-0.0517078537	0.1132404529	-0.1209272526	-0.056541445999999995	0.0180819205	0.09220402119999999	-0.13575367789999998	0.014514315	0.0755303025	-0.0056536534999999995	0.0205850921	0.0979779806	0.0380454	-0.09808606939999999	0.0568597824	0.10944002050000001	0.1300714965	-0.1313886605	0.0234120698	0.0065042476	0.127231722	0.12968398779999998	-0.09984730300000001	-0.14232104380000002	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.0119455	0.0034525999999999997	0.00014269497025	1.192044676e-05	-0.00424059	0.04899681	0.0024006873901761	1.79826035481e-05	0.0608525	0.07952310000000001	0.00370302675625	0.00632392343361	-0.0010893	-0.0011608805999999998	1.3476437674563592e-06	1.1865744899999998e-06	-0.000563162	-0.00032946699999999995	1.0854850408899996e-07	3.1715143824399994e-07	0.000613741	0.0007820910000000001	3.7667801508099997e-07	6.116663322810001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.2218082869539	-3.7390027507271952	537614.2201475906	13.980141569945534	1112.3800725950578	-2.9198668761061985	1237389.425906586	8.525622574182169	762.671313304152	-0.6703249632909092	581667.53213708	0.4493355564109587	828.631472480287	698.8559819766388	1.1284630000000002	21.581669	0.28699378000000003	0.152746	-0.0736937369	-0.044713424800000005	0.11775318359999999	-0.023740402999999997	-0.0941506984	-0.016652586599999998	-0.15366186099999998	0.047533959	-0.0417213436	-0.0130764385	-0.024914786600000002	0.16943385719999998	-0.056009627400000005	0.1028540664	0.0618153809	-0.0052275986	-0.0091664672	-0.0011616211	0.0886145742	0.0415267645	0.1324987986	-0.12481745609999999	-0.1091858374	0.0318763819	-0.0176226894	-0.0325703131	-0.0015117301999999998	-0.0391154473	-0.0339385	0.0449653764	0.0516678304	0.030847511600000002	-0.0454538233	0.14386764289999998	-0.0621475721	0.040750475	-0.0991986384	0.0106410317	-0.0128806341	0.06428130480000001	0.038220322200000004	0.0926906243	-0.0609779103	0.0210212814	0.0207346851	-0.0289122627	0.1116042596	-0.19808850420000002	0.0086685337	0.0900736372	-0.0293381005	0.0653971617	-0.0329175703	-0.0101173991	-0.1288445759	0.025770708599999997	-0.0685592647	0.057906070899999995	0.0404191494	-0.0399556398	0.0683338311	0.074546604	0.0654214813	-0.0453156306	-0.011912089399999999	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.00841449	0.02035999	7.080364196010001e-05	0.0004145291928001001	0.08770019999999999	0.09194079	0.008453108865824099	0.007691325080039999	0.166166	0.1053135	0.027611139556000003	0.01109093328225	-0.00169151	-0.0006022100000000003	3.6265688410000025e-07	2.8612060801e-06	-0.0	0.000563162	3.1715143824399994e-07	0.0	0.000391523	-0.000222218	1.53290259529e-07	4.9380839524e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.6220052363043	-0.5998030506497116	536735.0025564635	0.3597636995687005	1105.7454408999076	-6.634631695150119	1222672.9800709311	44.01833773029055	762.1635709934543	-0.5077423106977221	580893.3089494943	0.2578022540726622	828.3546620206403	687.1540999438267	1.132633	21.66143	0.19640967	0.116631	-0.1043332666	-0.1528015574	0.0681771041	-0.0339023167	0.0006563585000000001	-0.0612759446	0.010738461000000001	0.0474129025	0.10285278029999999	0.0278420441	0.0573383858	0.0592444283	-0.0020153811999999998	0.0565777545	0.0786567405	-0.10645802900000001	0.0324689823	0.10976930019999999	0.09037001119999999	-0.0757328194	0.017229186599999998	-0.0107609625	0.0341342579	0.0368692315	0.0232615817	-0.1400924136	0.0165642623	-0.0418780311	-0.06642437940000001	0.0301428001	0.0187916587	0.0375592338	-0.0329743127	-0.0089390579	-0.19914206350000002	0.0364603723	0.040790894	-0.0666673111	-0.0821674632	0.0130228826	-0.0556805367	0.0214348622	-0.0064416406	-0.026321477700000002	-0.0073961237	0.04450618940000002	-0.05005090190000002	-0.0847090341	-0.07031619480000001	0.0338429928	-0.0229152008	0.12154147650000001	0.0349527335	-0.050561137400000004	0.0019119099	0.1337676276	-0.10260844390000001	0.0680009721	-0.0023746241	-0.11310135689999999	0.006929520400000001	-0.1195008543	-0.0799582043	-0.013952455	0.06804261639999999	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.00383918	-0.01225367	1.4739303072400003e-05	0.00015015242846890006	0.015568	-0.0721322	0.005203054276839999	0.000242362624	0.0771233	-0.0890427	0.005948003402890001	0.00792860242329	-0.00157945	0.00011205999999999998	1.2557443599999995e-08	2.4946623025e-06	-0.000125344	-0.000125344	1.5711118336000003e-08	1.5711118336000003e-08	0.000613741	0.000222218	3.7667801508099997e-07	4.9380839524e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.7829272133844	3.1609219770801933	541376.5159786965	9.991427745188556	1110.717095628723	4.971654728815338	1233692.4665219057	24.717350742551908	761.0282345079892	-1.1353364854651318	579163.9737183469	1.2889889352283177	826.6926819363341	706.0842744831723	1.161399	22.211576	0.08318892	0.0469617	-0.0383062687	-0.1102275449	-0.0547786184	-0.0195774686	-0.0421558572	0.031116963799999998	0.0343141669	0.05683706650000001	0.1122740954	0.0952284582	0.1099039129	-0.0127980168	-0.1129786602	0.0025155019	0.025843457	-0.0339947173	-0.0218856055	-0.009221415699999999	-0.051015284400000006	-0.0909252129	0.0368199729	0.1014640432	-0.05409806	0.11587777689999999	-0.0493413511	0.0225094298	0.0073436938	-0.0010448526	-0.045823515700000005	-0.0114728274	0.0489813706	-0.07860000860000001	0.002117025	0.0182849595	-0.0042578605	0.0519850105	0.0233229488	0.030674026099999998	-0.02410185	0.025981656000000002	-0.0142827416	0.048283002699999994	0.1381204661	0.1230322682	0.046827863899999995	0.0190447698	-0.1659038352	-0.0573960892	0.001148776	0.0201722372	0.079627495	0.0555017332	0.1215273383	-0.0261813241	-0.0732114371	0.052227760899999996	0.012583675700000001	-0.0802604511	-0.0543647016	0.1020733055	0.049339181100000004	-0.17315837050000002	0.1039985766	-0.012010482900000001	-0.012867688300000001	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0171275	-0.01328832	0.00029335125625	0.0001765794484224	0.013186000000000002	-0.0023819999999999987	5.673923999999994e-06	0.00017387059600000004	0.0721678	-0.0049555000000000024	0.00520819135684	2.4556980250000017e-05	-0.0008898739999999998	0.0006895760000000001	4.755150597760002e-07	7.918757358759998e-07	-0.000403125	-0.000277781	7.716228396100002e-08	1.62509765625e-07	0.000329836	-0.00028390500000000004	1.0879178689599998e-07	8.060204902500002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.6578110070574	0.8748837936730071	542664.7305177095	0.7654216524316726	1117.3177573263113	6.6006616975882935	1248398.9708366978	43.56873484600917	762.0098429828682	0.9816084748790672	580659.0008027755	0.9635551979544084	826.6849752489354	710.0129899179813	1.218242	23.298683	0.27394014	0.156103	0.0482698222	-0.0591375751	0.00560286	-0.1121754252	-0.0921371936	0.05848293	0.0085106014	-0.166423429	-0.0325268652	0.1050686083	0.0083692397	-0.0375824388	-0.1482507594	-0.0509201897	-0.0701039479	0.071064549	0.0943297225	-0.0641790926	0.0656137505	0.005328198100000001	0.0049859793	-0.0706066982	-0.0091329615	0.0385548588	0.067852527	0.1392208354	-0.023090111	0.07555276799999999	0.05667817820000001	0.0089537893	-0.0555290235	0.07810224	0.011423625900000001	0.0011160532000000002	-0.024656220099999997	-0.0631494156	0.07180550549999999	0.0031157932	-0.0373056798	0.0537619002	-0.0021751657	0.0679766034	0.046045776600000005	-0.0102777212	0.107766284	-0.0576557436	-0.1045817161	-0.0062677507	0.1419866948	0.008330089399999999	0.0324910412	-0.0550032122	-0.1238922851	0.0185087109	-0.0595260859	0.0586604446	-0.0529504913	-0.0206361688	0.035632039	-0.021114557599999997	-0.0885286885	-0.0194754171	-0.1319034255	0.0270939624	-0.0793719795	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.00404184	0.02116934	1.63364705856e-05	0.0004481409560356001	0.13935800000000004	0.12617200000000006	0.01591937358400001	0.019420652164000008	0.141734	0.0695662	0.020088526756	0.00483945618244	-0.00157945	-0.0006895760000000001	4.755150597760002e-07	2.4946623025e-06	-0.0006018880000000001	-0.00019876300000000008	3.950673016900003e-08	3.622691645440001e-07	0.000582149	0.00025231300000000005	3.38897458201e-07	6.366184996900003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.9487823939073	0.2909713868499466	543093.5078718626	0.08466434796538129	1104.8470800501123	-12.470677276199012	1220687.0702952591	155.5177917271064	762.5936780881036	0.5838351052353801	581549.1178599423	0.3408634301052073	827.8848119338874	713.5694128571788	1.1475030000000002	21.945808	0.24570599	0.161709	0.015274858799999999	0.0231748252	-0.0330653029	-0.0010827983	0.0632720738	-0.07856085759999999	0.1260299027	-0.0881019767	0.030753403999999998	0.0443883544	0.09572375820000001	-0.1126992535	-0.0021142979999999997	-0.0590954551	-0.10764735660000001	0.045825177800000005	0.0474850967	-0.037722580299999996	0.0303999251	-0.050212752	-0.0504877191	0.1041223158	-0.0664665663	-0.046615184500000004	-0.0717515511	-0.0979075879	-0.032801081600000004	0.0005523117	-0.041394829	0.1067210551	-0.0760885501	-0.009728011600000001	0.0229397193	0.0946752303	0.0176395572	0.088996329	-0.034523433900000004	0.0455007887	-0.0834900588	0.0076174825	-0.10512252710000004	0.11695675650000001	-0.10031272349999999	-0.0073746368999999985	-0.0080050698	0.0908520952	-0.0863873425	0.1169626249	0.08617973220000001	-0.0414243562	0.0782971766	-0.0230405588	0.031688702	-0.1287761941	0.0416815631	0.0123838992	-0.1296544817	-0.021707248	-0.0127197999	0.084025487	-0.0323125596	-0.0341448677	0.0980649484	-0.0810383205	0.06123706230000001	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0120344	-0.01607624	0.00014482678335999994	0.00025844549253759995	-0.00494205	-0.14430005000000004	0.020822504430002508	2.44238582025e-05	0.0736401	-0.0680939	0.005422864328010001	0.00463677921721	-0.00143984	0.00013961000000000008	1.9490952100000025e-08	2.0731392256e-06	-0.0006771580000000001	-7.527e-05	5.6655729e-09	4.5854295696400005e-07	0.000452313	-0.00012983599999999998	2.04587049969e-07	1.6857386895999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.5423491926058	2.5935667986984754	546922.8862493181	6.726588739311057	1108.0381245638946	3.1910445137823444	1227748.4854870727	10.1827650889404	764.160492709561	1.5668146214574108	583941.2586181189	2.4549080580127294	827.6499728386975	720.2992452620384	1.048494	20.052273	0.17676504	0.0988453	0.0581186926	0.06651790070000001	0.0672907216	-0.0778931612	-0.0053986532999999995	-0.1046852232	0.1158230916	-0.06004574450000001	-0.0764387425	-0.0130513472	-0.045954698700000005	-0.053076955999999995	0.0142724084	0.0522761313	-0.10444442710000001	0.1043019956	0.0358027784	-0.043327639800000005	0.0355844663	0.0013747156	-0.0086299506	0.09752550970000001	-0.0780815041	-0.0006034623	-0.0729197423	-0.0510084739	-0.0699709988	-0.1269767907	-0.0270822994	-0.09058645050000001	-0.060708767699999985	-0.05025041	0.0919150482	0.018425588	-0.0036323815000000002	-0.1407118343	0.0474114059	0.0112407209	0.001276962	-0.0061114165	-0.007455758299999999	0.061844005999999986	-0.058726230199999986	-0.154590213	0.0399483791	0.0751051558	0.0654197466	0.0824221681	0.0769334485	-0.0835686225	-0.0008773402000000001	0.0507859887	0.0365829186	0.0120909581	8.78291e-05	0.012925490500000001	-0.021091394500000003	0.0014370572000000001	0.0976545085	0.017677858	-0.1111583307	0.0848125332	0.044986493499999995	-0.023514667799999996	-0.0656391863	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.00599829	0.01803269	3.59794829241e-05	0.00032517790863609985	0.06723610000000001	0.07217815000000001	0.005209685337422503	0.00452069314321	0.13849	0.0648499	0.0191794801	0.004205509530010001	-0.00134812	9.172e-05	8.412558399999999e-09	1.8174275344e-06	-0.000403125	0.0002740330000000001	7.509408508900003e-08	1.62509765625e-07	0.0005206459999999999	6.83329999999999e-05	2.7107225731599987e-07	4.669398888999987e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.6951083616738	-0.8472408309320372	545670.4631174649	0.7178170255984088	1108.8819393033198	0.8438147394251699	1229619.1553130914	0.7120233144711676	764.2219039363838	0.06141122682277	584035.1184561515	0.003771338779877706	827.4313779507753	722.8327953866922	0.918466	17.565507999999998	0.11453784000000004	0.059975699999999986	0.0905743474	0.0131852856	0.1040643021	-0.0048441254	-0.11223700439999999	-0.0410173052	0.0164180113	0.022329576400000002	-0.0156641826	0.0328215664	-0.1258113407	0.0121745084	0.030475952400000002	0.1280780122	-0.0088019745	-0.0184755579	0.0672960469	0.0336679222	0.0143282738	0.0351336074	0.0509694236	-0.07614850179999999	0.0923526325	-0.05447521	-0.0892988409	0.18069996100000002	-0.0542185788	0.0557300039	-0.0970664027	-0.0783482444	-0.0350160802	-0.1323234905	-0.08450756	0.056829390300000004	0.049982777400000004	0.124699909	0.0007043228	0.0211033968	-0.0481983442	-0.032566365800000004	-0.09067792400000001	-0.053749882699999994	0.1151343636	-0.0159340445	0.1009890299	-0.0054777606	0.1019846911	0.0017541817	-0.036365447	0.0136298467	0.0189435581	0.05835248570000001	-0.0542512617	0.0415104695	0.055168258	0.0041364973	0.038237247200000005	-0.0364516069	0.0553988666	0.0415814346	-0.0198752824	0.041108648500000004	0.0016694510999999998	-0.020082264	0.056063874400000005	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.00617283	0.00017453999999999994	3.81038302089e-05	3.046421159999997e-08	0.0883623	0.0211262	0.0004463163264399999	0.007807896061290002	0.161781	0.02329100000000001	0.026173091961000004	0.0005424706810000003	-0.00203102	-0.0006829000000000003	4.663524100000002e-07	4.1250422404000005e-06	-0.0008229289999999999	-0.00041980399999999986	1.762353984159999e-07	6.772121390409998e-07	0.0008168639999999999	0.000296218	6.672667944959999e-07	8.7745103524e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
