global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
750.5086638207288	n/a	563263.2544699757	n/a	1189.2817012295127	n/a	1414390.9648793638	n/a	767.6884737361011	n/a	589345.5927072644	n/a	839.5669386280248	725.8696417052464	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.1101964102595	-6.398467410469266	553699.984401715	40.94038520283727	1154.948903868422	-34.332797361090805	1333906.9705468693	1178.7409746377232	767.6701366882197	-0.018337047881345825	589317.43876291	0.0003362473250027694	832.6929993555057	705.6085679599713	1.673833	33.212364	0.3237445	0.213465	-0.014866293000000001	-0.0446771434	0.10100310400000001	0.0314671989	-0.1416166724	-0.1576156533	0.045323269299999996	0.1136145844	-0.0650927171	0.048994944299999996	-0.0011485216	0.0102841277	-0.0961229862	0.0702421016	0.0179770234	-0.0085126518	0.1920680457	-0.1262724364	0.0125295504	-0.3218693897	0.10200023849999999	-0.030504935099999998	0.09438905289999999	-0.0022704548	-0.1436421051	0.1155162388	0.0173970424	-0.07680650530000001	0.025246882000000002	-0.0341186932	0.027073333999999998	-0.0694119628	0.0183977671	-0.0681937787	0.0473378038	-0.0450983483	0.0327381075	-0.008037119	0.010301900400000001	-0.1129370034	0.0065624106000000005	-0.0587635641	0.1452077523	-0.08842273960000001	-0.0097829262	0.09219653300000001	-0.0403607137	0.0104575065	-0.0479645028	0.3362170661	-0.2965062672	0.0483070241	0.0150595081	-0.0997431035	0.0174733913	-0.11547636720000001	0.1029439036	-0.07589049519999999	0.0601759403	-0.0510148516	0.16941808239999998	-0.2228011061	0.0231560311	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0253335	0.0253335	0.0006417862222500001	0.0006417862222500001	0.135047	0.135047	0.018237692209	0.018237692209	0.163364	0.163364	0.026687796496000005	0.026687796496000005	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.3621533020154	-3.7480431082441337	548136.1180419971	14.04782714125634	1129.2353177800776	-25.713586088344304	1275172.402921873	661.1885095226935	767.8163221318542	0.14618544363452202	589541.9045320874	0.02137018393062201	832.1726120567587	686.7965459022479	1.51479	30.056623	0.24449505	0.157218	0.1492813084	-0.0459061309	0.034959126800000004	0.096611376	0.137014915	0.010476685999999999	-0.043227613	-0.0187494678	0.061251117800000004	0.1530109797	0.1134150473	-0.0828546281	-0.0825684229	0.046818472	0.024551552999999997	-0.0302598304	0.0822038562	0.029251191800000007	0.0281865095	0.0051094378	-0.0259499356	-0.0353270277	0.1527600274	-0.0741202884	0.014779544399999999	-0.022172736600000003	0.0331311376	0.022601732599999997	-0.0850680458	-0.1830895863	0.0102010761	0.0668535104	0.0167053526	-0.1601272667	0.018805894	0.07371236469999999	-0.0111642654	0.0089141025	0.012351599199999999	-0.1291720463	-0.19772855309999998	0.125297396	-0.074061511	0.1351454811	-0.1253881472	0.0091052819	0.0211905798	0.0655326238	-0.0149491086	0.12831050730000002	-0.035516135	-0.0346607362	0.0546499954	-0.0140919528	-0.051192974800000006	-0.0200123684	0.0032131708000000003	0.0160773966	0.1298678316	-0.1076253633	0.0638171708	-0.0296204944	0.0087487091	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.00362657	-0.021706930000000003	1.31520099649e-05	0.0004711908100249001	0.00151398	-0.13353302	0.0178310674303204	2.2921354404e-06	0.0823721	-0.08099189999999999	0.006785162858410001	0.006559687865610001	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.000165264	0.000165264	2.7312189696e-08	2.7312189696e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.5307937315256	0.1686404295102193	548385.8564646433	0.028439594465391238	1135.092224805802	5.856907025724468	1288434.3588145857	34.30335990798063	768.4828142127346	0.6664920808804027	590565.8357403246	0.4442116938762892	830.9719916283427	681.7910883235153	1.236075	24.52632	0.32102854	0.178284	0.0101913562	-0.10254233789999999	-0.0425668229	0.052397315199999996	0.0339414029	-0.0629458312	0.0414638201	-0.051581420999999995	0.0734584967	0.029370281600000006	-0.0520840117	-0.06655533940000001	0.0370889503	0.0493985538	-0.0305783027	0.0203365843	0.07315307830000001	0.10229724859999999	-0.0179574874	0.1395290629	0.0664186227	-0.0169489176	0.1835112122	-0.012677012	-0.09836662119999999	0.09005062380000001	-0.0026426266999999997	0.0709418543	0.0172317398	0.0916797097	0.1147314388	0.049354069699999996	0.0508045092	0.0190665936	0.1264097827	-0.0630498118	-0.0596913237	-0.0151961714	-0.0306937713	0.0683953791	0.0860788489	-0.08782348720000001	-0.072432083	0.0424888821	0.026418126400000002	0.0093681983	-0.0828303838	0.0611453389	-0.07153160509999999	0.0438264275	0.0427479271	0.0083869783	0.0477718952	0.0578087942	-0.0252074977	-0.0019090648	0.0039928752	0.2070916816	0.1222023934	-0.0787351806	-0.11655915800000001	0.0366677334	0.054395808600000005	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.00964405	-0.01327062	9.30077004025e-05	0.00017610935518440002	0.129074	0.12756002	0.0162715587024004	0.016660097476	0.187447	0.1050749	0.035136377809	0.01104073461001	-0.00061975	-0.00061975	3.840900625e-07	3.840900625e-07	-0.000434799	-0.000434799	1.8905017040100006e-07	1.8905017040100006e-07	0.000613175	0.000447911	3.75983580625e-07	2.0062426392099995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.5980610373866	-0.9327326941389628	547005.2918902619	0.8699902787157281	1129.861527965218	-5.23069684058396	1276587.072375897	27.36018943809502	767.6780278636238	-0.8047863491108274	589329.5544645828	0.6476810677151345	830.1325096377769	691.8295854303435	1.077085	21.371624	0.04841937000000001	0.0240382	0.0257225066	0.0051975109000000005	-0.09667372269999999	-0.06398114519999999	0.0054052894999999995	-0.050480889	0.0870924969	-0.1027693351	0.043587187199999995	0.0302653117	-0.09935277460000001	-0.0200583106	0.0511822716	0.051012655700000006	-0.0752076094	-0.1036995693	-0.0441794844	-0.0831861117	-0.0394282049	0.091260011	0.06444772879999999	-0.07586978679999999	0.1192420766	-0.04050656	-0.18279645079999998	0.1057044668	0.1029042881	-0.0701126742	-0.0552673895	-0.0830567874	0.0648368593	0.034103053700000004	-0.0353013809	-0.0053799605	-0.0165717375	0.079125166	0.046630211100000006	0.1308685994	0.07735414780000001	-0.0423351196	0.17621465890000002	0.081303685	0.1765591643	0.0140882474	0.0497178087	-0.0148407292	-0.14437406	0.040946613300000004	0.0709333312	0.0157011446	-0.0473746821	0.10239902210000001	-0.0903554126	-0.0112547506	-0.0072718685	0.0711462306	0.1746217141	0.061782413	0.0012178297	-0.016394368500000003	-0.0868402474	0.0190272271	0.0492936594	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.00196727	0.01161132	3.870151252900002e-06	0.0001348227521424	0.13261400000000004	0.003540000000000043	1.2531600000000305e-05	0.01758647299600001	0.185111	-0.002336000000000005	0.034266082321	5.456896000000022e-06	-0.0007976239999999999	-0.00017787399999999996	3.163915987599998e-08	6.362040453759997e-07	-0.000443437	-8.63799999999994e-06	7.461504399999896e-11	1.9663637296900001e-07	0.000181046	-0.000432129	3.2777654115999984e-08	1.8673547264100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.4507976951262	-0.14726334226043036	546787.4822119585	0.021686491973712654	1136.1550372624395	6.293509297221362	1290848.2686968152	39.608259274211726	767.6063828034814	-0.07164506014237304	589219.5589206449	0.00513301464280425	830.5888505810077	685.0629470994078	1.078351	21.396759	0.12580080300000002	0.0696599	-0.0019514441000000001	0.0107782614	-0.08235238809999999	-0.04023121	-0.07076617219999999	-0.09187515630000001	0.036778218	0.0626955698	0.006195786700000001	-0.0173612248	-0.0785200942	0.104085209	0.1187175117	0.0345794041	0.028211965800000002	-0.0356575567	-0.015802843100000002	-0.0098279951	-0.0502940241	0.059398596799999995	0.037087011600000004	0.0402379479	-0.026553406800000002	0.057415122400000004	-0.062251818	-0.0708704025	-0.0294389735	0.0013874567	-0.17864687510000002	0.185050112	0.0116514771	-0.038311781499999996	-0.12092043849999999	0.07348274889999999	-0.018218299099999998	0.0697832953	0.0101051827	0.1132031874	0.0070438686	-0.054337143399999996	0.0331304997	0.1421863732	0.12361891359999999	-0.0627292262	0.0936666633	-0.048379294100000005	-0.07442864	-0.10480318300000001	-0.0009708653999999999	0.0839876125	0.0552302124	0.0189896022	0.1220976226	-0.07072768980000001	-0.043772449299999995	0.0885872555	0.0414578556	-0.029492693900000002	-0.080970023	-0.116593826	-0.10482847740000001	0.0815771318	-0.0273624517	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.000295183	-0.0022624529999999998	8.713300348899997e-08	5.118693577209001e-06	0.130029	-0.002585000000000032	6.682225000000164e-06	0.016907540841	0.25111300000000003	0.06600200000000002	0.06305773876900002	0.004356264004000005	-0.000447452	0.00035017199999999994	1.2262042958399993e-07	2.00213292304e-07	-0.000642145	-0.000198708	3.9484869264000013e-08	4.12350201025e-07	0.000731193	0.000550147	5.34643203249e-07	3.0266172160899994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.7853412302087	-0.6654564649174972	545803.7804166359	0.4428323067004922	1124.7677055490017	-11.387331713437787	1265102.3914459657	129.671323551866	767.3427948365712	-0.26358796691022235	588814.9647876002	0.06947861629986447	830.7193595992833	691.3422377018636	1.082109	21.471325	0.17696666699999994	0.0944456	0.0126297734	-0.044020818899999994	0.0116935956	-0.0595841591	0.0904746578	0.0720271365	-0.0206980756	0.1167397455	0.0169248052	0.0891427425	-0.0087190725	0.173844307	0.0367251308	-0.0646201782	0.1085977651	0.09447822380000001	-0.028614032799999998	0.0310164744	-0.06900692	0.0306801618	0.0700862522	-0.0479280308	0.0529641412	0.058255870700000004	0.085684438	-0.0392373925	-0.0512609022	-0.090360836	0.0198618703	0.1566341427	0.17508822850000005	-0.05405031019999999	0.0811749137	0.021431869500000002	-0.1035046814	-0.0224489044	0.0482235906	0.0676856534	0.08699444890000001	0.055620567	-0.0806084671	-0.0448775171	-0.031359163599999997	0.0765504803	-0.0539157559	-5.7778e-05	0.0211496602	-0.1505923714	0.011658608300000001	0.0186008041	0.0315324146	0.050819454400000005	-0.1168319941	-0.0022590407	-0.0142579966	0.0794177371	-0.0930023605	-0.0171455355	0.0697555884	-0.1391502151	-0.0149720473	0.0409112056	-0.0196222276	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.0163656	-0.016070417	0.00026783286336000005	0.00025825830255388904	0.0749859	-0.05504310000000001	0.003029742857610001	0.005622885198809999	0.17307999999999998	-0.07803300000000005	0.029956686399999995	0.006089149089000007	-0.000695205	-0.000247753	6.138154900899997e-08	4.833099920249999e-07	-0.00086804	-0.00022589500000000005	5.102855102500002e-08	7.534934416000002e-07	0.000813948	8.2755e-05	6.62511346704e-07	6.848390025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.8772038329187	2.0918626027099663	548899.0311592841	4.3758891486165155	1126.394882664755	1.6271771157532842	1268765.4316933472	2.647705366031176	767.5959937020504	0.25319886547913484	589203.6095474381	0.06410966547992103	830.1004722464469	703.4828924131659	1.060347	21.039511	0.10764635	0.0664684	0.0146103474	0.0142840777	0.09822035230000001	0.0434388576	0.0232485139	0.1245968019	-0.0812354704	0.0461232223	-0.0324884171	0.0618138037	0.0432009004	0.0093703111	-0.0610210889	-0.1121844449	0.0668904158	0.0719108903	0.029195833799999998	0.0996088944	-0.056313934	0.0063297415000000004	0.0463681949	0.0383586292	0.016407056200000002	-0.0810540456	-0.044843260999999995	-0.0511607085	0.0820300781	-0.0375551898	0.0803428628	0.0766510846	0.0624873689	0.0992547468	0.09256526960000001	0.0141908278	0.1017015236	0.03721354	0.0681679574	-0.0440037005	-0.0240571676	0.060445365099999995	-0.0707250582	0.0859168698	0.021421345699999997	0.015965683	-0.13530444519999998	0.0290577544	0.035065955	-0.055573690599999996	-0.08114178	-0.022527375699999998	-0.0351805129	-0.027364889	0.034671536	-0.0099068504	-0.0238562788	0.0500175288	0.0178579624	-0.0020884784	-0.0065772372	0.011580403700000002	-0.0368707043	-0.0083766584	-0.061608444400000004	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.012217	0.0041486000000000006	0.00014925508900000002	1.7210881960000006e-05	0.118226	0.0432401	0.0018697062480100004	0.013977387076	0.197499	0.024419000000000024	0.039005855001000005	0.0005962875610000013	-0.00140913	-0.000713925	5.09688905625e-07	1.9856473569e-06	-0.0008651919999999997	2.8480000000003897e-06	8.111104000002222e-12	7.485571968639994e-07	0.000813948	0.0	6.62511346704e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.9517076637967	1.0745038308780297	550492.336505224	1.1545584825715611	1128.3093797478082	1.91449708305322	1273082.0564268837	3.6652990810192887	768.3671148208408	0.771121118790461	590388.0231381032	0.5946277798446522	829.0497765756837	696.0458927911889	1.094208	21.711376	0.18614795	0.11087	-0.0689548742	0.0008320969	0.0495981597	0.1133295814	-0.1007165662	0.0646339005	-0.0508030173	0.0135505403	-0.0924312652	-0.0124695919	0.0372088319	-0.0269858406	-0.10382988369999999	0.0076850897	0.0347846667	0.0517731496	0.0584374433	0.0822309878	0.0317534799	-0.0109058034	0.0069893596	0.0519771608	-0.005180886	-0.049220622199999994	0.10040160279999999	0.0752164704	0.041615200299999995	-0.0113604325	-0.17645517260000002	-0.0478833392	-0.049133679400000005	-0.0122867339	-0.0303658862	-0.0010184671000000001	0.05188312690000002	-0.0857359714	0.0796078137	-0.1036663786	-0.0281641934	-0.0644098921	-0.0375336218	-0.0523214371	-0.0404026603	-0.1044766208	-0.0838649897	0.0336493871	0.046084227	-0.0007450701	-0.0661250916	0.0458779844	-0.0258150352	0.0055939898	0.08922829210000001	0.014015022	-0.020430656000000002	-0.024608937999999997	0.0130553631	0.06378872049999999	-0.038989529	0.0665885107	0.0921411602	-0.0568121391	0.1008099378	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0165043	-0.004287299999999999	0.00027239191849	1.8380941289999993e-05	0.187104	0.068878	0.004744178883999999	0.035007906815999995	0.28317600000000004	0.08567700000000003	0.08018864697600002	0.007340548329000005	-0.00130741	0.00010172000000000002	1.0346958400000005e-08	1.7093209080999996e-06	-0.0008322479999999997	3.294399999999992e-05	1.0853071359999948e-09	6.926367335039995e-07	0.000402499	-0.00041144900000000004	1.62005445001e-07	1.6929027960099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.4242760144052	-0.5274316493914739	549709.9570634849	0.2781841447798107	1121.3510795141012	-6.95830023370695	1257428.24352744	48.417942142406204	768.4712329193361	0.10411809849529163	590548.0358245645	0.01084057843427525	828.9651773950287	695.3374897294078	0.983261	19.50996	0.20144425	0.132913	-0.0375124882	0.0189912369	0.0094234597	0.121411126	-0.013044548700000002	0.0638411091	-0.069361559	-0.08950526269999999	-0.023685391	0.0063463549	0.0473959956	-0.0364656322	-0.0152797345	0.0460387263	0.017605809099999998	-0.0620132109	-0.0531631803	0.0216067167	0.10105905650000001	0.0811052718	-0.0038514319	0.084409555	0.0503568772	-0.047546667599999995	0.0722426448	0.13192718779999998	-0.16835254309999995	-0.0110535634	0.1299660739	0.033719234199999996	-0.07320617089999999	0.0240700328	-0.0069371978	0.0258480173	0.1018398006	0.0022073433999999998	-0.0334268943	-0.015107406	-0.1422894277	0.031702504900000004	0.08669124	-0.1068608988	0.0234904531	-0.0207171213	-0.0687620505	-0.030358889	0.0174349185	0.06970416410000001	0.0137548148	-0.0349753463	0.09602627609999999	0.10597549349999999	0.028857377000000007	0.0243066264	-0.049480338	-0.0729545723	-0.0458093629	0.122468404	0.0369419032	0.0757397799	-0.0485751525	-0.0009762733	0.08277112019999999	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.016461	4.329999999999959e-05	0.000270964521	1.8748899999999648e-09	0.0779505	-0.1091535	0.011914486562249995	0.00607628045025	0.212261	-0.07091500000000002	0.045054732121	0.0050289372250000046	-0.0010702	0.00023720999999999985	5.626858409999993e-08	1.14532804e-06	-0.0008902349999999999	-5.798700000000012e-05	3.362492169000014e-09	7.925183552249997e-07	0.000271047	-0.000131452	7.3466476209e-08	1.7279628304e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
