global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61
711.2635008758995	n/a	n/a	505895.7676782407	962.7519877916608	n/a	n/a	926891.3899967942	697.501080883499	n/a	486507.75783364935	n/a	756.9176175111688	581.7210246466755	n/a	n/a	n/a	n/a	-0.073286409	-0.0108861119	-0.1212241932	0.1558728153	0.0049279147	0.012470610600000001	-0.0769248451	-0.0431449969	-0.0220505526	0.0938108217	-0.001788181	0.032676271	-0.021657372400000003	0.0117823176	-0.0041280964000000005	0.111085548	-0.057859815599999996	0.0439829616	0.0279777211	-0.12300558460000001	0.041021198700000004	-0.0296523347	0.0547391913	-0.0756142528	0.11250323	0.1124865505	0.11245875300000001	-0.101987	n/a	0.010401348169	n/a	-0.0514088	n/a	n/a	0.002642864717440001	-0.461267	n/a	n/a	0.212767245289	-0.00476047	n/a	2.26620746209e-05	n/a	-0.00132867	n/a	1.7653639688999996e-06	n/a	-0.000351358	n/a	1.23452444164e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.0355712278224	-6.227929648077066	38.78710770139732	497075.1566965418	922.4793379967628	-40.27264979489804	1621.8863215025006	850968.1290309456	697.3232496658524	-0.17783121764659882	486259.71452454466	0.031623941969672	747.4217769132903	567.1855254682486	0.7365709999999999	30.800074	0.34692578	0.180845	-0.052804727999999995	-0.0100411651	-0.023525101899999998	0.022378126800000002	0.0066746274	-0.0430738016	-0.0407525812	-0.029954640499999997	-0.0179491809	0.0637772038	0.0042772589	-0.0097271697	-0.0153126551	-0.0159960803	0.0360207408	0.06340832240000001	-0.0228458686	0.011778958700000002	0.0410153365	-0.030741516099999998	0.06968227639999999	-0.010162524000000001	0.0494313496	-0.0249275853	0.11245875300000001	0.1123086861	0.11205872300000001	-0.07966419999999999	0.022322800000000004	0.006346384761639999	0.0004983073998400002	0.00161323	0.053022030000000005	0.002811335665320901	2.6025110329e-06	-0.376919	0.08434799999999998	0.007114585103999997	0.142067932561	-0.00221177	0.0025486999999999997	4.8919265329e-06	6.49587169e-06	-0.0008359369999999999	0.0004927330000000001	6.98790667969e-07	2.42785809289e-07	0.000351868	0.000703226	1.2381108942400002e-07	4.945268070760002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.7242435079738	-1.3113277198485775	1.7195803888432697	495227.81090087	927.4048117043692	4.925473707606443	24.260291244322357	860079.6847724166	696.7895738087959	-0.5336758570564369	485515.71016864345	0.28480992040492265	749.2445468941679	553.7699824662728	0.580205	24.261568	0.28535063	0.185786	-0.0414657369	-0.024696227799999998	-0.055140177900000004	-0.0082534859	0.008718272	0.0451881058	0.0192248643	-0.0213391806	-0.021491823900000002	0.0515009229	0.0409319505	-0.0184742123	0.0137495646	0.06355766610000001	-0.0048330348	0.0316470429	-0.0333142511	0.0297342709	0.0351687004	-0.037376845	0.0226070567	-0.050372306900000004	-0.0361654546	-0.0020159327	0.1123698164	0.11195323859999999	0.1112600859	-0.07970009999999997	-3.589999999997761e-05	0.0063521059400099954	1.2888099999983928e-09	-0.122496	-0.12410923	0.0154031009711929	0.015005270016	-0.303298	0.07362099999999999	0.005420051640999999	0.091989676804	-0.00321772	-0.0010059499999999998	1.03537219984e-05	1.0119354024999996e-06	-0.0008359369999999999	0.0	6.98790667969e-07	0.0	-0.000393872	-0.0007457399999999999	1.5513515238399994e-07	5.561281475999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.8506375926065	1.1263940846326932	1.2687636338955228	496814.421314704	916.5091058854823	-10.895705818886881	118.71640529172545	839988.9411710063	698.7981919884437	2.0086181796477836	488318.9131263178	4.034546991611574	748.0780202963329	566.2059518183405	0.574343	24.016424	0.25254934999999995	0.202692	-0.0466564009	-0.0204478543	-0.0182189167	-0.0251760446	-0.0134745569	0.0037225297	0.0298299436	-0.013566351	-0.0446629105	0.078112284	-0.024498809	0.0284516823	-0.0260559642	-0.0171138725	0.039467056	0.11025531960000001	-0.0132991904	0.042872540099999995	0.0320275213	-0.030671742400000007	0.0576418321	0.0013575167	6.47566e-05	-0.0519463943	0.11223645550000001	0.1114207701	0.1100656827	-0.0699668	0.009733299999999973	0.004895353102239999	9.473712888999946e-05	0.0857421	0.20823809999999998	0.043363106291610005	0.0073517077124100015	-0.321131	-0.017832999999999988	0.0003180158889999996	0.10312511916099999	-0.0034987	-0.0002809799999999997	1.2240901689999996e-05	7.894976039999983e-08	-0.0008359369999999999	0.0	6.98790667969e-07	0.0	-0.00033995300000000004	5.3918999999999936e-05	1.1556804220900006e-07	2.9072585609999922e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.6996334958264	-0.15100409678007054	0.02280223724436491	496601.5734491521	920.8743468259016	4.365240940419312	19.055328467912886	848009.5626420309	699.1352696038599	0.33707761541620584	488790.1252040618	0.11362131881467558	748.8781453009259	554.9807567251595	0.6665800000000001	27.873363	0.286377	0.14949	-0.040226673500000004	-0.0218864042	-0.03332624	-0.0087433106	-0.0160754207	0.024116742099999998	0.0422707997	-0.0128779268	-0.048257528099999995	0.0542387446	-0.0365763645	0.0005109432	-0.09774786640000001	0.0322422105	0.056224010199999994	-0.0119587952	-0.011454512	0.0487319473	0.012639284099999998	-0.0456835497	0.0471484888	-0.08685061890000001	-0.0131106872	-0.0425610072	0.11205872300000001	0.1107121224	0.1084797619	-0.0491529	0.0208139	0.00241600757841	0.0004332184332099999	-0.0554254	-0.1411675	0.01992826305625	0.00307197496516	-0.254253	0.06687799999999999	0.004472666883999999	0.064644588009	-0.0030696	0.0004291	9.422444159999997e-06	1.8412681e-07	-0.0004546380000000001	0.0003812989999999999	2.0669571104400002e-07	1.453889274009999e-07	0.0	0.00033995300000000004	0.0	1.1556804220900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.9388606808542	2.2392271850277443	5.014138386167273	499762.5527407442	919.6034335041336	-1.2709133217680346	1.61522067144746	845670.4749125914	699.2261894579643	0.0909198541044134	488917.264023905	0.008266419870367817	746.5007497756609	562.4685924722486	0.6981189999999999	29.192196000000006	0.24455285	0.115972	-0.0415782885	-0.021541514900000003	-0.04293960769999999	-0.0438790902	-0.0213967545	-0.0021784079999999997	-0.08637743169999999	-0.025990035499999998	-0.055199944	0.0509763118	-0.0428759397	0.0693454872	-0.0609158743	0.0186799792	-0.0415906419	0.0710066935	-0.04367616480000002	0.0561513185	0.062795552	-0.024212748399999998	-0.0711266954	0.034711228	0.0276039868	0.0360523918	0.1118366891	0.10982841609999999	0.1065079649	-0.0802202	-0.031067300000000006	0.006435280488040001	0.0009651771292900004	-0.10558900000000003	-0.050163600000000017	0.002516386764960002	0.011149036921000005	-0.348035	-0.09378199999999998	0.008795063523999995	0.12112836122500001	-0.00375773	-0.0006881300000000003	1.41205347529e-05	4.735228969000005e-07	-0.0008359369999999999	-0.0003812989999999999	6.98790667969e-07	1.453889274009999e-07	-0.00032137	-0.00032137	1.0327867690000002e-07	1.0327867690000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.9666626040193	0.02780192316515695	0.0007729469316812908	499801.8620334654	929.5597265863223	9.956293082188724	99.12777193843901	864081.2852912383	699.6760514214574	0.4498619634930492	489546.5769327219	0.2023757861978215	751.6295637573321	572.8301646756763	0.5595939999999999	23.399683	0.35385209999999995	0.276978	-0.0470146221	-0.0138494599	-0.047364992599999996	0.012603816	-0.010846320500000001	0.012755376399999999	-0.035002654	-0.0109353114	-0.058293732699999996	0.0647048641	-0.062885814	0.031116157599999996	-0.0378108993	-0.071461464	-0.0102769312	0.0413339881	-0.0252568289	0.0629062836	0.0243230081	-0.0701321305	-0.008962211099999999	0.0108608792	0.10930149300000001	-0.0107442653	0.1115704417	0.1087710484	0.1041573055	-0.072541	0.007679200000000011	0.005262196680999999	5.897011264000017e-05	0.07916419999999999	0.1847532	0.03413374491024	0.0062669705616399994	-0.368012	-0.019977000000000026	0.0003990805290000009	0.135432832144	-0.00141069	0.00234704	1.9900462761e-06	5.5085967616e-06	-0.000996381	-0.00016044400000000004	9.927750971609998e-07	2.5742277136000006e-08	2.1175799999999998e-22	0.00032137	4.484145056399999e-44	1.0327867690000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.8505150349292	-5.116147569090117	26.174965948706713	492594.1454547954	919.3428076797203	-10.216918906602018	104.38543194408176	845191.1980324313	699.523910984229	-0.15214043722835413	489333.7020386716	0.02314671264003476	747.054797945965	546.2919594778151	0.689617	28.836687	0.3455603	0.157407	-0.0268987733	-0.0152229754	-0.0299045015	-0.0317945603	0.0106596414	0.0037142739	-0.0701862867	-0.021310250899999997	-0.061874826200000003	0.05194877	-0.0480643542	0.07694905889999999	-0.060858348300000004	-0.029469643599999998	-0.0292413398	0.0054138253	-0.027516207999999997	0.045073561799999995	0.06207982190000001	-0.0200361266	-0.0577273216	0.006266104000000001	0.127899386	0.0146758441	0.1112600859	0.1075416914	0.1014361455	-0.0998977	-0.0273567	0.009979550465289998	0.0007483890348899999	-0.0741682	-0.15333239999999998	0.023510824889759998	0.005500921891240001	-0.295495	0.072517	0.005258715289000001	0.08731729502499999	-0.00035041	0.00106028	1.227871681e-07	1.1241936784e-06	-0.00049367	0.000502711	2.437100689e-07	2.52718349521e-07	-0.000284093	-0.000284093	8.070883264900003e-08	8.070883264900003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.0760802101787	1.2255651752494714	1.5020099987842674	494315.97456370963	925.3668401774993	6.0240324977789905	36.28896753429736	856303.7889000896	697.432572135717	-2.091338848512009	486412.1926758421	4.3736981792955385	748.9348434359027	554.6335052258361	0.636591	26.619354	0.18242035000000004	0.152018	-0.032538981200000004	-0.0222571003	-0.0379563286	-0.0036885288000000002	-0.007241547199999998	-0.0016532119	-0.0094076455	-0.013166436399999999	-0.035215596	0.0196914908	0.010795529299999999	0.0448574336	0.0045789898	-0.0001443457	-0.09457654759999999	0.0638234334	-0.0243935449	0.032001356099999996	0.0362955404	-0.0170155258	-0.0160697059	0.0142371796	0.08845370470000001	-0.0059700323	0.11090574460000001	0.1061422889	0.09835416429999999	-0.0963102	0.003587499999999993	0.009275654624040001	1.2870156249999955e-05	-0.0532866	0.02088160000000001	0.0004360412185600003	0.00283946173956	-0.277746	0.017749000000000015	0.00031502700100000054	0.077142840516	-0.00289222	-0.00254181	8.3649365284e-06	6.460798076100002e-06	-0.0006850889999999999	-0.000191419	4.69346937921e-07	3.664123356099998e-08	-0.000213277	7.081600000000002e-05	4.5487078729000005e-08	5.014905856000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.2505136601434	0.17443344996468113	0.030427028466580918	494561.28496325546	913.6899012013783	-11.676938976120935	136.35090385205228	834829.2355573846	696.8803114587837	-0.5522606769333152	485642.1684988914	0.3049918552868435	746.7314684593349	558.1777134351936	0.518257	21.67116	0.2303719	0.14516500000000002	-0.0336532592	-0.0216650824	-0.0014516982999999998	-0.0145348969	-0.0125851299	-0.0038942739	0.0290152328	-0.0072904846	-0.0049266023	0.015613741799999999	0.065948299	-0.0254742809	0.0448877943	-0.07986797150000001	-0.0226385235	0.0497979398	0.0016458660999999998	0.010943853600000001	0.0101756073	0.0295459563	0.0763934448	-0.0089053764	0.0012745636	-0.0149407431	0.1105075577	0.1045750536	0.09492232490000001	-0.0780692	0.018240999999999997	0.006094799988640001	0.00033273408099999973	0.07591289999999999	0.1291995	0.01669251080025	0.0057627683864099975	-0.219956	0.057790000000000015	0.0033396841000000012	0.048380641936	-0.002752	0.00014021999999999993	7.573504e-06	1.9661648399999975e-08	-0.000375904	0.00030918499999999985	1.41303817216e-07	9.559536422499994e-08	-0.0002667	-5.342299999999998e-05	7.112888999999999e-08	2.854016928999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
