global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
698.1753920625798	n/a	n/a	487448.878081737	987.25150620437	n/a	n/a	974665.5365027972	701.739573833823	n/a	492438.42948447546	n/a	740.1279539370056	575.9511179663634	n/a	n/a	n/a	n/a	-0.16236083369999998	-0.0735591715	-0.0051588846	0.0781043004	-0.3085736668	-0.1144527365	-0.029553302400000002	-0.050173509299999995	-0.1770137463	-0.1924225018	-0.0183994949	0.1726466268	0.1562145517	-0.048309251100000006	0.1202915193	-0.0521688097	0.0015176284	-0.0932377094	0.012502103300000001	-0.0500843424	0.2172354145	-0.0653628402	0.053226431799999994	-0.0144634285	0.0003884768	-0.0279759348	0.0291071376	-0.021490321200000002	0.0504459631	-0.0273644467	-0.10285668560000001	0.0199970493	-0.0414807315	0.1316510094	-0.0224923437	-0.1217888152	-0.1982675797	0.1359737301	-0.1032786867	0.022936676899999998	-0.1011290214	0.0749883845	-0.1259164883	0.0663556229	-0.1086664316	-0.0749227734	0.0935264948	-0.1416385449	0.052809134400000006	-0.2065305091	0.0386391586	-0.0717819589	0.1441247872	-0.031682882200000005	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.175604	n/a	0.030836764816000006	n/a	-0.329606	n/a	n/a	0.108640115236	-0.475287	n/a	n/a	0.225897732369	0.00957875	n/a	9.17524515625e-05	n/a	0.000651502	n/a	4.24454856004e-07	n/a	-0.0012747	n/a	1.6248600899999995e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.2577331577475	-2.9176589048323653	8.512733484947598	483383.3155156496	960.0971092983646	-27.154396906005445	737.361271328878	921786.4592830758	701.8100425085498	0.07046867472683971	492537.3357658525	0.004965834117757137	736.1251377830243	564.4496331372737	0.963079	25.44664	0.14995550000000007	0.0687811	-0.11717446949999999	-0.0046967209000000005	-0.034447699	0.06961276870000001	-0.0863095972	-0.087961905	-0.08681013439999999	-0.0633220926	-0.07998366900000001	-0.0129960746	-0.0077062315000000015	0.11520396179999999	0.11658613470000001	-0.060160785099999996	0.1693221923	-0.037258616099999996	0.0604652771	-0.1320508547	-0.023992965800000002	-0.0702692764	0.0386672042	-0.004470547	0.1392433703	-0.030820724100000002	0.101612303	-0.0629411216	0.058385084800000014	-0.024096216400000002	-0.0449750509	0.093120383	0.1804239373	0.04496014190000002	-0.0076103091000000005	0.0146228984	0.1148260344	-0.09570285390000001	-0.1077461284	0.0986500548	-0.1227281019	-0.0819130988	0.0006693105000000001	0.0687933946	-0.17627347570000002	0.012977572	0.0206947372	0.04882960099999999	0.1057613691	-0.034380646699999996	-0.080254449	-0.0587204221	-0.0500372103	-0.0878028351	-0.048046508099999996	0.0688392992	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.185513	-0.009909	0.034415073169000006	9.818828100000002e-05	-0.280361	0.04924499999999998	0.0024250700249999983	0.07860229032100001	-0.439221	0.03606599999999999	0.0013007563559999991	0.19291508684100006	0.00910772	-0.0004710300000000008	8.295056359839999e-05	2.2186926090000073e-07	0.000374592	-0.00027691	1.4031916646399998e-07	7.66791481e-08	-0.00162147	-0.0003467700000000001	2.6291649609e-06	1.202494329000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.2980403639685	0.04030720622108674	0.0016246708733492136	483439.36493397475	956.3564926106892	-3.7406166876753564	13.992213204115352	914617.7409586192	701.6577347155646	-0.15230779298519792	492323.57668617775	0.0231976638040219	735.7784997370717	565.3893182509702	0.8946290000000001	23.63806	0.29813884	0.146254	-0.1023232847	0.0033479360999999997	-0.0727098083	0.0003493156	-0.027308043799999997	-0.1155259786	-0.0576323629	-0.0890704239	-0.0644998112	-0.0461471712	0.0786484767	0.0667456666	0.0552783272	0.0668497362	0.11204633130000001	-0.0429242699	0.0994336546	-0.0941488451	0.020559838400000002	0.0202588136	0.0800688401	0.10753943349999999	0.011464473400000001	-0.0241192207	0.0632945062	0.021634877200000003	-0.0051063139	-0.1221596537	0.0797758813	0.010523270900000001	0.0156931019	0.08144288059999999	0.1167211435	0.0961225369	-0.0908113782	-0.033301242	0.0217938113	0.1012256063	-0.1520081693	-0.0623209229	-4.50697e-05	-0.0362850376	-0.1825239166	-0.001725494	-0.0503439082	-0.0006356768	-0.0188738124	0.027247547999999996	-0.11232800150000001	-0.1141776798	-0.014421066299999999	0.0610106887	0.002152044	-0.117380754	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.147964	0.037549	0.021893345296000004	0.001409927401	-0.209578	0.07078300000000001	0.005010233089000002	0.043922938084	-0.353448	0.08577300000000004	0.007357007529000007	0.12492548870399997	0.00925368	0.0001459600000000005	8.563059354240001e-05	2.1304321600000162e-08	-6.67578e-05	-0.0004413498	4.45660386084e-09	1.9478964596004e-07	-0.000128103	0.0014933670000000002	1.6410378608999997e-08	2.230144996689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.2288357021977	-0.06920466177086837	0.00478928521082029	483343.1339918334	942.734371325341	-13.622121285348154	185.56218831273532	888748.0948781859	701.1177088357358	-0.5400258798288178	491566.04164307157	0.29162795088488874	732.4927972483565	569.949492308069	0.8350929999999999	22.064978	0.05764031999999999	0.0372706	-0.105991548	0.0011580541	-0.0698083997	-0.0528169058	0.0826759511	-0.1166271126	-0.0090357218	-0.1112725115	-0.0417789518	-0.015530416200000001	0.0868862344	0.0172906239	0.006330569300000001	0.1626474127	0.112479521	-0.0261625339	0.060824518200000004	0.0815057288	0.055654109199999996	0.0996112222	-0.0154418459	-0.001798568	-0.0341897084	-0.0536336248	-0.020438688899999998	-0.0233027558	-0.018291010400000002	-0.0410570205	-0.1224125357	-0.03258547	-0.0532027456	0.095272461	-0.009360558	-0.016280468200000002	-0.0355362631	-0.021420773799999997	0.1405507289	0.0916075884	-0.15851117380000002	-0.0034135152000000003	0.0006184881	0.050093868300000004	-0.0248057419	-0.013268613600000001	0.0275281219	0.0117302951	-0.1653283252	-0.0002003991	0.0522303649	0.012871233300000002	-0.0225531779	0.035892400000000005	-0.0320172186	-0.0462954934	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.14817	-0.000205999999999984	0.0219543489	4.243599999999339e-08	-0.211995	-0.002416999999999975	5.841888999999877e-06	0.044941880025000006	-0.325145	0.028303000000000026	0.0008010598090000012	0.10571927102499998	0.008926649999999998	-0.0003270300000000025	7.968508022249997e-05	1.069486209000016e-07	8.816989999999997e-05	0.00015492769999999998	7.773931266009994e-09	2.4002592227289994e-08	-7.57743e-05	5.2328699999999986e-05	5.74174454049e-09	2.7382928436899984e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.1191184754301	-1.1097172267675433	1.231472323384647	481801.35063310823	945.6615683895936	2.927197064252596	8.568482652969015	894275.8019290661	702.2929354190284	1.175226583292556	493215.3671394755	1.3811575220774948	732.9867948387206	559.4343872972098	0.8993040000000001	23.761568	0.25352361	0.12401	-0.1318534747	-0.0356399788	-0.0710404347	0.04452523110000002	0.0396167931	-0.0900101697	0.024083403399999998	0.0552200056	-0.0680456456	-0.11715604439999999	0.0440192582	0.010609465	0.0364256406	0.032220064300000004	0.10297005740000001	-0.0882869877	0.0183874804	-0.009029319899999999	0.1595901739	0.0046331039	0.0117349475	-0.1693876709	-0.0675192644	0.0334267339	-0.020251163	0.1041279115	0.0052856598	0.0172438625	0.007506864300000002	-0.07257537809999999	0.0009457964999999999	0.0145510945	-0.015013003799999999	-0.0821619738	0.0321090867	-0.043174134	0.0733910652	0.0753876853	-0.0296706063	0.0733768585	0.0250409482	0.20134110149999998	0.058108593099999994	0.1091067973	-0.055797281399999996	-0.0461488113	-0.062499492300000015	-0.0249203645	0.049498738	0.0956151351	0.17798005719999999	-0.0549979748	0.0461894877	-0.033273301	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.102532	0.045638	0.010512811024	0.002082827044	-0.320977	-0.10898200000000002	0.011877076324000006	0.103026234529	-0.289252	0.03589299999999995	0.0012883074489999965	0.08366671950400001	0.00933623	0.00040958000000000135	8.716519061289999e-05	1.6775577640000114e-07	0.0008862549999999999	0.0007980850999999997	7.854479250249998e-07	6.369398268420098e-07	-2.32272e-05	5.25471e-05	5.395028198399999e-10	2.761197718410001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.0112281785944	-0.10789029683576246	0.011640316151308934	481651.584837961	948.9716851458933	3.3101167562996348	10.956872940335616	900547.2592086364	701.4485747049213	-0.8443607141070971	492030.1029555655	0.7129450155274468	733.2835003919901	561.1521220089077	1.039241	27.459021000000003	0.40942749	0.214587	-0.1173033022	0.0327373026	-0.039577826	0.06454534070000001	-0.0484936909	0.04214624610000002	0.04917617	0.1572378922	-0.074171561	-0.07385516889999999	0.1023548733	0.07621691950000001	-0.0105131199	-0.049335238600000005	0.0785389195	-0.0597478321	-0.0370279896	-0.024480249500000002	-0.0251081653	0.014317116299999997	-0.1276362909	0.0742092677	-0.0701703947	0.024877262200000003	-0.0824229253	0.1123255718	0.0147925147	0.0035716114000000007	0.1104427396	-0.0080734396	-0.0223306125	-0.030812785	-0.17705865989999994	0.00023596259999999998	-0.08625851009999999	-0.1015603078	-0.0490730104	-0.0032605482	0.0303617167	0.0847849283	-0.0832972778	0.12143787240000001	-0.0043664924	0.0435538153	0.0335994388	-0.0606267859	0.0203563012	0.0508181391	-0.0509813752	0.05887753990000001	0.0006412447	0.1513128708	0.10654330669999999	0.029666658500000002	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.00681418	0.10934618	4.6433049072400014e-05	0.0119565870805924	-0.372122	-0.05114499999999994	0.0026158110249999943	0.13847478288399998	-0.369792	-0.08054	0.0064866916	0.136746123264	0.00634954	-0.0029866899999999997	4.03166582116e-05	8.920317156099996e-06	0.000915399	2.914400000000004e-05	8.379553292009999e-07	8.493727360000025e-10	0.000328865	0.0003520922	1.0815218822500003e-07	1.2396891730083998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.1610983860656	1.149870207471281	1.3222014940300468	483248.95270932117	950.0121232516466	1.04043810575331	1.082511451903536	902523.0343251019	701.7672278754986	0.3186531705773632	492477.24212006206	0.10153984311900613	734.4164171834905	568.5919005844041	1.016964	26.870422	0.13721185000000002	0.0980278	-0.1387261717	0.0204455056	0.0840370343	0.0515008475	-0.0697469595	0.0786554845	-0.0382736372	0.0324017588	-0.0297283034	0.0358390401	0.104753581	0.1401900558	0.013112305500000001	-0.041633612599999995	0.0557501613	-0.0957636028	-0.021074779100000003	-0.0127088105	-0.038842293300000004	0.044969680199999994	-0.0476266042	-0.0033689038	-0.0939661697	0.0629313629	-0.0686489057	0.032377542999999995	-0.1710033578	-0.0066938218	0.0532646299	-0.0418970113	0.0374782985	0.082452125	0.0163715504	-0.0017463032000000001	0.0140118813	-0.111389255	-0.09189866279999999	0.0290998815	-0.0479030738	0.0594505369	-0.0468372813	0.018890698100000002	-0.0372493613	-0.0111824	0.0766325013	-0.0184168394	-0.0815006113	0.0165968974	0.05973149570000001	0.1267012537	0.0899182689	0.0752279125	0.045862093300000004	-0.0649563158	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.00136047	-0.00817465	1.8508786209e-06	6.68249026225e-05	-0.347762	0.024359999999999937	0.000593409599999997	0.12093840864400003	-0.46332	-0.09352799999999993	0.00874748678399999	0.21466542239999994	0.00641981	7.026999999999988e-05	4.12139604361e-05	4.937872899999984e-09	0.000900756	-1.4642999999999841e-05	8.113613715360002e-07	2.1441744899999528e-10	0.000466936	0.00013807099999999995	2.18029228096e-07	1.906360104099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.5892551367536	-0.5718432493119963	0.3270047017837019	482454.23335143033	951.0108021047972	0.9986788531506364	0.9973594517302702	904421.5457200098	701.5302734473337	-0.2369544281649496	492144.7245630908	0.05614740102697826	734.3923087286142	564.8401240180492	0.758971	20.053663	0.14882563	0.07256839999999999	-0.1273813694	0.0204488982	0.0497669439	0.0393019326	-0.0398408677	-0.013980274099999999	-0.1326009258	0.0059643634	-0.0318405558	0.11768757630000001	0.0771976178	0.1435910465	0.0494464316	-0.0463250833	0.0923711673	-0.0669999312	0.0311733323	0.0508675479	-0.033116295	-0.0554405278	-0.0632576091	0.08419855679999999	-0.0650552647	-0.0325172009	-0.09766128560000001	-0.0402487136	0.0209930846	0.0463596925	0.07440060009999999	0.11584274619999999	0.056221477699999994	0.0445438035	-0.04803848980000002	-0.0633999175	0.0423158791	-0.1354516993	-0.0753452902	0.026492718199999998	-0.12388994119999999	-0.0132273827	0.0346332959	-0.0158594941	-0.02555907	0.0234896692	0.0748086334	0.10240380519999999	0.055603237199999996	0.1110450173	0.0205106268	0.0304311747	-0.0805783783	0.06780085549999999	0.09213143689999999	0.055583994500000004	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.019958700000000003	-0.018598230000000004	0.0003983497056900001	0.0003458941591329001	-0.386019	-0.03825699999999999	0.001463598048999999	0.14901066836100002	-0.447381	0.015938999999999925	0.00025405172099999764	0.20014975916100006	0.00772177	0.0013019600000000007	5.96257319329e-05	1.6950998416000013e-06	0.0008076799999999999	-9.30760000000002e-05	6.523469823999998e-07	8.663141776000038e-09	0.000341344	-0.000125592	1.1651572633599999e-07	1.5773350463999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.1680960933678	-0.42115904338584187	0.17737493982567742	481869.3456338911	942.6470565244447	-8.363745580352543	69.95224013286669	888583.4731741996	701.0162170990276	-0.5140563483060987	491423.736635831	0.2642539292338011	733.4259840691229	569.3602740426901	0.931857	24.621691	0.23379339	0.132319	-0.11591716960000001	0.0017805120000000004	-0.0095268653	-0.0969185505	0.08102574480000001	-0.0838907965	-0.0897675639	-0.0259165023	-0.0104449288	0.029740515699999998	0.013051718200000001	0.0933421886	-0.0545294484	0.0664689992	0.0370057995	-0.0785407587	0.015505941100000004	0.0749037279	0.10502617789999999	0.022262231099999998	0.0081640608	0.0371477235	-0.1131326704	-0.030631387000000006	0.0042567529	0.0101036117	0.055160823899999996	0.0253067512	-0.0113166849	0.080584913	-0.130375501	0.046941944299999996	-0.061806951299999996	0.075179859	-0.0877532067	-0.09643890810000001	0.0898043249	0.0048700508	-0.128203524	0.0272273011	0.0430431108	-0.024798436	0.0073806106	0.0949737257	-0.0237841055	0.0047418432	-0.09379035039999999	0.0111820694	0.0343177171	-0.0428921094	0.0007839729	-0.0013341649	0.0435986525	0.0586482038	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.0302491	-0.010290399999999995	0.00091500805081	0.00010589233215999987	-0.33434	0.051678999999999975	0.002670719040999997	0.11178323560000003	-0.334832	0.112549	0.012667277401000002	0.112112468224	0.00731157	-0.00041020000000000027	5.34590558649e-05	1.6826404000000025e-07	0.00115733	0.0003496500000000002	1.3394127289e-06	1.2225512250000013e-07	-8.43058e-05	-0.0004256498	7.107467913640001e-09	1.8117775224004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.3610983125009	0.1930022191330636	0.037249856590287095	482137.3348497425	939.9815507765016	-2.6655057479430297	7.104920892317329	883565.3158001971	700.4799813670427	-0.5362357319849025	490672.2042959725	0.2875487602573842	731.8398825022548	576.4067761820385	0.887351	23.445757	0.15214766	0.0961993	-0.09431621679999999	0.043986618899999996	-0.029336282	-0.12232270099999999	0.0817865883	-0.0854810218	-0.0229615456	0.0483549994	-0.0366368668	0.0229934007	0.0810753397	0.12375521519999999	-0.0540041701	0.12479850769999999	0.0481902396	-0.0286342146	0.0322015573	0.0170349699	0.049704073	0.0188369483	-0.0878891668	0.0432542511	0.0186540236	0.0109175031	-0.0774320147	-0.009153839	0.0115314476	0.0056986678	0.0867423604	0.14676447380000002	0.09765528119999999	-0.069577769	0.0356646162	-0.0690998409	-0.1063384891	-0.11584358119999999	0.1240601453	0.0308153598	-0.0695828147	0.0028017582	-0.0037282352000000004	-0.015425476499999997	-0.054373401200000004	0.031177738599999998	0.0293429025	-0.012405843400000002	-0.039980623300000004	-0.021021283300000002	0.0598710425	0.0477493358	-0.1534356493	-0.0315634358	0.040189357599999996	-0.025613132	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.0239557	0.006293399999999998	0.0005738755624900001	3.960688355999997e-05	-0.414624	-0.08028399999999998	0.006445520655999994	0.17191306137600001	-0.385726	-0.050894	0.002590199236	0.148784547076	0.00718803	-0.0001235400000000001	5.16677752809e-05	1.5262131600000027e-08	0.00130679	0.00014945999999999991	1.7077001040999996e-06	2.2338291599999972e-08	-6.37806e-05	2.05252e-05	4.06796493636e-09	4.212838350399999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
