global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88
716.7030759120694	n/a	n/a	513663.29902182147	976.9335806464276	n/a	n/a	954399.22099465	709.4575168557589	n/a	503329.96822313935	n/a	752.5908125368031	662.2151253428227	n/a	n/a	n/a	n/a	-0.0085905694	-0.0349834363	0.08807350970000001	0.10864578289999999	0.061844345	0.0749350833	-0.0046043965999999995	0.0096104922	-0.0688197017	0.0231312343	-0.014786763500000001	0.10312164609999999	-0.078173521	-0.0074531962	-0.0129886816	-0.0733602256	-0.0224322613	0.08425344929999999	-0.0385769513	0.0156376021	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.191702	n/a	0.036749656804	n/a	-0.0529563	n/a	n/a	0.00280436970969	-0.103258	n/a	n/a	0.010662214563999996	-0.00335421	n/a	1.12507247241e-05	n/a	0.000362736	n/a	1.31577405696e-07	n/a	0.00295761	n/a	8.747456912099999e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.2319304395253	-5.4711454725440944	29.933432781739747	505850.8588767338	942.2019697885687	-34.731610857858875	1206.2847927817402	887744.5518734589	708.6872658955513	-0.7702509602075907	502237.6408425118	0.5932865417007154	745.577759563768	652.8935399786097	0.589309	26.22028	0.21147645	0.11395400000000006	0.0001006557	-0.0420315601	0.0144548499	0.0058776866	-0.055409338499999995	0.0520809508	-0.0004876953	0.0264513337	-0.0285311735	0.0646697786	-0.0154528477	0.0591909159	-0.0420007279	-0.013777568899999999	-0.0271543458	0.0054021299	0.011951113700000002	0.0845319374	0.0004656663	-0.0161069251	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.129482	-0.062220000000000025	0.016765588324	0.003871328400000003	-0.119869	-0.06691269999999999	0.004477309421290001	0.014368577161	-0.118557	-0.015299000000000009	0.00023405940100000024	0.014055762249	-0.0031289	0.00022530999999999986	9.790015210000002e-06	5.0764596099999924e-08	0.000540131	0.000177395	2.91741497161e-07	3.1468986025e-08	0.00201942	-0.0009381899999999998	4.0780571364000015e-06	8.802004760999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712.9473008419387	1.7153704024134413	2.942495617476052	508293.8537778058	951.4110220736121	9.209052285043413	84.8066439886633	905182.9329231551	708.9801518660588	0.29288597050754106	502652.85574001976	0.08578219172014423	748.5264516253751	643.1206696986627	0.591874	26.334425	0.1721861	0.10849	0.017184562900000002	-0.0451708408	0.027058493500000003	0.0195717158	-0.0465348184	0.0383067004	0.0129299126	0.045163967199999995	-0.011494038	0.0176867434	-0.0016333421	0.0480031167	-0.0832413599	-0.0307725985	-0.0310075518	-0.0006007826999999999	-0.0163189713	0.0645797473	0.0094921887	-0.0638412074	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.12609	-0.0033919999999999784	0.015898688100000002	1.1505663999999851e-05	-0.0693431	0.0505259	0.00255286657081	0.0048084655176100005	-0.156132	-0.037575	0.0014118806249999998	0.024377201424	-0.0020214	0.0011075	4.08605796e-06	1.22655625e-06	0.000782515	0.000242384	6.12329725225e-07	5.875000345599999e-08	0.00175544	-0.00026398000000000003	3.0815695936e-06	6.968544040000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712.0932672177945	-0.8540336241442219	0.7293734311689141	507076.8212169133	938.5079507951332	-12.903071278478933	166.48924841750798	880797.1737056802	709.4304576638292	0.4503057977703975	503291.5742611102	0.2027753115056341	746.5054343295561	670.4049313095304	0.749889	33.365047	0.5648508999999999	0.318063	0.0041840646000000006	-0.0480814963	0.0033778826000000002	-0.0072286816	-0.0647750057	0.0497999413	0.0099624565	0.049064992300000006	-0.049245429900000005	0.0073488977	-0.0343777854	0.0771000889	-0.0083091019	-0.021214782999999997	-0.0330607793	-0.0185074642	0.0139680055	0.0648889007	-0.039091555699999996	-0.013247245	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.0537235	-0.0723665	0.00288621445225	0.00523691032225	0.24672	0.3160631	0.09989588318161	0.0608707584	-0.209663	-0.053531000000000016	0.0028655679610000025	0.043958573569000015	-0.00258513	-0.0005637300000000001	6.6828971169000014e-06	3.1779151290000016e-07	-0.000103531	-0.000886046	1.0718667961e-08	7.850775141160002e-07	0.00276347	0.00100803	7.6367664409e-06	1.0161244809e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709.4888603736326	-2.604406844161872	6.7829350099172006	503374.442994276	943.1891121333693	4.6811613382361665	21.91327147459701	889605.7012469334	708.8615338989212	-0.5689237649080496	502484.6742415314	0.3236742502771497	747.9268766895517	650.9874237151529	0.780278	34.717159	0.6722203890000001	0.286739	0.0176184666	-0.02019717	0.0011490804	0.0038435016	-0.0262939552	0.0453712938	0.0001188762	0.0210738564	-0.0272319983	0.039121375699999995	-0.0098524179	0.0927435543	-0.06875080360000001	-0.0048289273	-0.0166653643	-0.0092566904	0.0308948917	0.0619420505	-0.0670103492	-0.032941445	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.057673400000000014	0.003949900000000006	0.0033262210675600013	1.5601710010000048e-05	0.000321161	-0.24639883899999998	0.060712387860547924	1.0314438792100001e-07	-0.022205000000000003	0.18745799999999999	0.035140501764000014	0.0004930620250000001	0.000369981	0.0029551110000000003	1.3688594036099998e-07	8.732681022321002e-06	-0.000548403	-0.00044487199999999996	3.00745850409e-07	1.9791109638399999e-07	0.00147518	-0.00128829	2.1761560324e-06	1.6596911241000005e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.82037581206	-4.668484561572655	21.794748101642217	496771.76215985353	929.762085684189	-13.427026449180405	180.28503926699008	864457.5359758129	706.6520402585385	-2.209493640382675	499357.1060015551	4.8818621468914865	741.1648060650795	631.0291791078411	0.5990979999999999	26.65584	0.152754646	0.08893739999999999	0.0184064378	-0.013639701899999999	-0.0172316401	-0.0462849649	-0.0648218431	0.0405852515	-0.012029244	0.0375990203	0.0473233708	0.0303328586	-0.0064303682	0.0064720564000000005	0.0060821586	-0.0007989439999999999	-0.0271443437	0.0754469376	0.0141038328	0.0286917217	-0.007554929799999999	-0.0216086367	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.0363155	-0.02135790000000001	0.00131881554025	0.0004561598924100002	-0.07677979999999998	-0.07710096099999998	0.005944558187123518	0.0058951376880399965	-0.040999	-0.018794	0.00035321443599999985	0.001680918001	9.40993e-05	-0.0002758817	8.85467826049e-09	7.611071239488999e-08	-0.000443849	0.00010455400000000004	1.97001934801e-07	1.0931538916000006e-08	0.00180478	0.00032960000000000004	3.2572308484e-06	1.0863616e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.3171432039431	3.4967673918831683	12.227382192937412	501713.1753565953	936.4718853089868	6.709799624797824	45.02141100493703	876979.5919741681	707.3749801787685	0.7229399202300328	500379.36258291313	0.5226421282622062	745.9579541399107	639.7567037651849	0.607341	27.022627000000004	0.183923615	0.07320089999999999	0.0192010002	-0.019914286200000002	-0.0104162637	-0.021787917099999998	-0.037479618	-0.0246875993	-0.0223671232	0.022722419	0.042675865800000004	-0.0009997307000000001	-0.0051757921999999994	-0.021714175	-0.012701440500000001	0.007917185699999999	-0.0226663123	0.0333350321	-0.0384343866	0.0161370898	0.0325065607	-0.0347509163	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.0488047	0.0124892	0.00238189874209	0.00015598011663999994	-0.0247013	0.05207849999999999	0.0027121701622499985	0.0006101542216899999	-0.09556220000000004	-0.05456320000000004	0.002977142794240005	0.009132134068840008	-0.000773667	-0.0008677663000000001	5.98560626889e-07	7.530183514156901e-07	-0.000406141	3.770800000000001e-05	1.64950511881e-07	1.421893264000001e-09	0.0014144	-0.0003903799999999999	2.0005273600000003e-06	1.5239654439999987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.9106896350087	-1.4064535689344666	1.9781116415684985	499722.7231202436	939.4842899405376	3.0124046315507935	9.074581664188674	882630.7310450759	707.5997927104596	0.22481253169110005	500697.4666438854	0.05054067440536186	747.1229134638588	633.2478289256276	0.591743	26.32859	0.2366559	0.152023	0.0193915449	0.003663112	-0.027423385800000002	-0.0021441529	0.0098479517	-0.013622793700000002	-0.0233586857	-0.0132033945	0.0104342476	0.0144545695	-0.0357968014	-0.012519762	-0.0137685516	0.0298410737	-0.0035919876000000002	-0.006650981899999999	-0.0397777279	0.0425035179	0.024058121600000003	0.0109573575	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.0410284	-0.007776300000000001	0.0016833296065599998	6.047084169e-05	0.0425448	0.0672461	0.00452203796521	0.00181006000704	0.0362411	0.13180330000000004	0.017372109890890008	0.00131341732921	-0.00106051	-0.00028684299999999995	1.1246814601e-06	8.227890664899996e-08	-0.00038553	2.0611000000000023e-05	1.486333809e-07	4.2481332100000104e-10	0.00112525	-0.00028915000000000017	1.2661875625e-06	8.36077225000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.2871018477589	1.3764122127502103	1.8945105794079309	501670.6186438976	940.2374754984204	0.7531855578828299	0.5672884846032697	884046.5103316427	708.2410445041098	0.6412517936502127	501605.3771202725	0.4112038628596149	746.5599019213156	632.0577867613357	0.5366770000000001	23.878536	0.27724517	0.16200599999999998	0.0221130461	-0.0046842031	-0.0072103587	-0.0103315604	0.0017530525	-0.0372562989	-0.0025169904	0.0088922466	0.0352236277	0.0325782041	-0.0380990655	-0.0298958503	0.0324637777	-0.0015200907	-0.0093814307	0.020659614	-0.0345220609	0.0352258301	0.0238982807	0.033309422400000004	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.024741	-0.0162874	0.0006121170809999999	0.00026527939876	-0.11884000000000003	-0.16138480000000002	0.02604505367104001	0.014122945600000002	0.00620868	-0.03003242	0.0009019462510563998	3.85477073424e-05	-0.000233776	0.000826734	5.4651218176e-08	6.834891067560001e-07	0.000143237	0.000528767	2.0516838169e-08	2.7959454028899995e-07	0.00116056	3.5309999999999985e-05	1.3468995135999998e-06	1.246796099999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.155984029418	-2.13111781834084	4.541663155649823	498656.2737805557	941.8171058100901	1.5796303116696888	2.4952319215456793	887019.4607964944	708.8462173751877	0.6051728710779116	502462.95988711185	0.36623420388868266	746.6905162849208	611.7914903509852	0.657071	29.235254	0.35498983	0.177742	0.0321421272	0.039630543	-0.0108841586	0.0062924538	0.0193164345	-0.0130737827	-0.0164076777	-0.0211410739	-0.016031818700000002	0.0034807831	-0.0237315425	0.024542241099999997	0.0173109166	0.02555494	0.010442634899999999	-0.0017935628	-0.0044296049	0.0308360759	-0.0129251675	-0.0011495061999999999	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.0149993	-0.0097417	0.00022497900049	9.490071888999998e-05	0.00463481	0.12347481000000002	0.015246028704536103	2.14814637361e-05	0.105055	0.09884632	0.0097705949775424	0.011036553025	-0.00180523	-0.001571454	3.2588553529e-06	2.469467674116e-06	-0.0005320580000000001	-0.000675295	2.830857153640001e-07	4.56023337025e-07	0.000948769	-0.000211791	9.001626153609998e-07	4.485542768100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
