trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0,initdum_2.0
0,-0.0665016,-0.0135042,0.000297885,-0,0,0,0,0,0,0,0,0,0.0044224628,0.00018236342,8.8735473e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0525208,0.0122926,-0.000244245,-0,0,0,0.1190224,0.0257968,-0.00054213,0,0,0,0.0027584344,0.00015110801,5.965562e-08,0,0,0,0.014166332,0.00066547489,2.9390494e-07,0,0,0,0,0,0,0,0,1
0,-0.120505,0.0398324,0.000296015,-0,0,0,-0.1730258,0.0275398,0.00054026,0,0,0,0.014521455,0.0015866201,8.762488e-08,0,0,0,0.029937927,0.00075844058,2.9188087e-07,0,0,0.034198428,-0.04374923,0.080791186,-0.19825906,0.082626192,0,0
0,0.0560473,0.081387,-0.000533596,-0,0,0,0.1765523,0.0415546,-0.000829611,0,0,0,0.0031412998,0.0066238438,2.8472469e-07,0,0,0,0.031170715,0.0017267848,6.8825441e-07,0,0,-0.083957856,0.0040722531,0.021608591,0.070576154,0.0700953,0,0
-0.0172821,-0.0770318,0.106195,-0.000185828,-0.00020844,0,-0.0172821,-0.1330791,0.024808,0.000347768,-0.00020844,0,0.00029867098,0.0059338982,0.011277378,3.4532046e-08,4.3447234e-08,0,0.00029867098,0.017710047,0.00061543686,1.2094258e-07,4.3447234e-08,0,0.11960855,-0.034490266,-0.037024203,-0.11501208,-0.071185273,0,0
-0.0172843,-0.0770413,0.083942,-9.19621e-05,-9.2457e-05,0,-2.2e-06,-9.5e-06,-0.022253,9.38659e-05,0.000115983,0,0.00029874703,0.0059353619,0.0070462594,8.4570278e-09,8.5482968e-09,0,4.84e-12,9.025e-11,0.00049519601,8.8108072e-09,1.3452056e-08,0,-0.046466885,0.041239196,0.087128082,0.11708477,-0.054510651,0,0
-0.017294,0.0525208,0.0865427,-0.000620259,-0,0,-9.7e-06,0.1295621,0.0026007,-0.0005282969,9.2457e-05,0,0.00029908244,0.0027584344,0.0074896389,3.8472123e-07,0,0,9.409e-11,0.016786338,6.7636405e-06,2.7909761e-07,8.5482968e-09,0,-0.081290335,-0.085739383,-0.035249397,0.0093279323,-0.088466567,0,0
-0.017294,-0.132342,0.0738407,0.000135282,-0,0,0,-0.1848628,-0.012702,0.000755541,0,0,0.00029908244,0.017514405,0.005452449,1.830122e-08,0,0,0,0.034174255,0.0001613408,5.708422e-07,0,0,0.080090837,0.076175168,-0.0024041174,0.03817657,0.10301901,0,0
-0.0172497,0.0874459,0.110829,-0.000561561,-0.000427885,0,4.43e-05,0.2197879,0.0369883,-0.000696843,-0.000427885,0,0.00029755215,0.0076467854,0.012283067,3.1535076e-07,1.8308557e-07,0,1.96249e-09,0.048306721,0.0013681343,4.8559017e-07,1.8308557e-07,0,-0.044807149,-0.11005483,-0.034818373,0.099026391,0.012154169,0,0
-0.017294,-0.13497,0.0927693,0.000180086,-0,0,-4.43e-05,-0.2224159,-0.0180597,0.000741647,0.000427885,0,0.00029908244,0.018216901,0.008606143,3.2430967e-08,0,0,1.96249e-09,0.049468833,0.00032615276,5.5004027e-07,1.8308557e-07,0,0.12793419,0.062981875,0.14537528,-0.060017069,0.083658078,0,0
