trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0,initdum_2.0
-0.0039847,-0.0142843,0.0798673,-0.0014826,-0.000121652,0,0.0098251,-0.0617635,-0.0174734,8.306e-05,0.000132686,0.000179672,1.5877834e-05,0.00020404123,0.0063787856,2.1981028e-06,1.4799209e-08,0,9.653259e-05,0.0038147299,0.00030531971,6.8989636e-09,1.7605575e-08,3.2282028e-08,-0.018506484,0.07457303,0.017251944,0.041300436,0.079015414,0,0
-1.93122e-05,0.0585549,0.0973532,-0.00186234,-0.000176298,-0.000306689,0.0039653878,0.0728392,0.0174859,-0.00037974,-5.4646e-05,-0.000306689,3.7296107e-10,0.0034286763,0.0094776456,3.4683103e-06,3.1080985e-08,9.4058143e-08,1.57243e-05,0.0053055491,0.0003057567,1.4420247e-07,2.9861853e-09,9.4058143e-08,-0.057344599,-0.082481459,-0.10117384,0.11602514,0.030519808,0,0
-0.0189262,-0.0358132,0.0973482,-0.00152324,6.68616e-23,-0.000308345,-0.018906888,-0.0943681,-5e-06,0.0003391,0.000176298,-1.656e-06,0.00035820105,0.0012825853,0.009476672,2.3202601e-06,4.4704736e-45,9.5076639e-08,0.00035747041,0.0089053383,2.5e-11,1.1498881e-07,3.1080985e-08,2.742336e-12,0.11609091,-0.011164963,0.015745658,-0.064384903,-0.10755295,0,0
-0.00454949,0.0607621,0.097359,-0.00186234,-0.000347501,-0.000354415,0.01437671,0.0965753,1.08e-05,-0.0003391,-0.000347501,-4.607e-05,2.0697859e-05,0.0036920328,0.0094787749,3.4683103e-06,1.2075695e-07,1.2560999e-07,0.00020668979,0.0093267886,1.1664e-10,1.1498881e-07,1.2075695e-07,2.1224449e-09,-0.068767925,0.089225739,0.037401019,-0.093448967,0.12395765,0,0
-0.013822,-0.0297537,0.106149,-0.00145637,-0.000259697,-0.00034929,-0.00927251,-0.0905158,0.00879,0.00040597,8.7804e-05,5.125e-06,0.00019104768,0.00088528266,0.01126761,2.1210136e-06,6.7442532e-08,1.220035e-07,8.5979442e-05,0.00819311,7.72641e-05,1.6481164e-07,7.7095424e-09,2.6265625e-11,-0.067537614,-0.12957063,-0.023012024,0.070869461,-0.016307411,0,0
-0.0189363,0.0396649,0.106711,-0.00173359,-0.000213665,-0.000385875,-0.0051143,0.0694186,0.000562,-0.00027722,4.6032e-05,-3.6585e-05,0.00035858346,0.0015733043,0.011387238,3.0053343e-06,4.5652732e-08,1.4889952e-07,2.6156064e-05,0.004818942,3.15844e-07,7.6850928e-08,2.118945e-09,1.3384622e-09,0.061130789,0.030364388,0.030131426,-0.13064868,-0.018761078,0,0
-0.00115898,0.0203493,0.097351,-0.00186234,-0.000401256,0,0.01777732,-0.0193156,-0.00936,-0.00012875,-0.000187591,0.000385875,1.3432346e-06,0.00041409401,0.0094772172,3.4683103e-06,1.6100638e-07,0,0.00031603311,0.0003730924,8.76096e-05,1.6576563e-08,3.5190383e-08,1.4889952e-07,-0.025083047,0.11286637,0.02575372,-0.059360252,0.11587398,0,0
-0.000572745,-0.0346618,0.109571,-0.00156802,-0.000401256,-0.000195952,0.000586235,-0.0550111,0.01222,0.00029432,0,-0.000195952,3.2803684e-07,0.0012014404,0.012005804,2.4586867e-06,1.6100638e-07,3.8397186e-08,3.4367148e-07,0.0030262211,0.0001493284,8.6624262e-08,0,3.8397186e-08,-0.051181927,-0.1232356,0.016152518,-0.034529522,0.012616889,0,0
-0.00397709,0.0455172,0.0973723,-0.00210445,-0.000178193,-0.000396741,-0.003404345,0.080179,-0.0121987,-0.00053643,0.000223063,-0.000200789,1.5817245e-05,0.0020718155,0.0094813648,4.4287098e-06,3.1752745e-08,1.5740342e-07,1.1589565e-05,0.006428672,0.00014880828,2.8775714e-07,4.9757102e-08,4.0316223e-08,0.02323452,0.031274607,0.079872382,-0.15172738,0.027112834,0,0
-0.0128777,-0.00973994,0.095176,-0.00185404,-0.000130508,-0.000430739,-0.00890061,-0.05525714,-0.0021963,0.00025041,4.7685e-05,-3.3998e-05,0.00016583516,9.4866431e-05,0.009058471,3.4374643e-06,1.7032338e-08,1.8553609e-07,7.9220858e-05,0.0030533515,4.8237337e-06,6.2705168e-08,2.2738592e-09,1.155864e-09,0.076449483,0.094453056,-0.077549875,0.042906098,0.091315038,0,0
-0.00393774,-0.00973874,0.0753901,-0.00161025,-0.00023889,-0.000430739,0.00893996,1.2e-06,-0.0197859,0.00024379,-0.000108382,0,1.5505796e-05,9.4843057e-05,0.0056836672,2.5929051e-06,5.7068432e-08,1.8553609e-07,7.9922885e-05,1.44e-12,0.00039148184,5.9433564e-08,1.1746658e-08,0,-0.088976495,-0.055185052,-0.11456191,-0.014273443,-0.053657193,0,0
-0.00393696,0.0466299,0.0754087,-0.00185404,-0.000401256,-0.000430739,7.8e-07,0.05636864,1.86e-05,-0.00024379,-0.000162366,0,1.5499654e-05,0.0021743476,0.005686472,3.4374643e-06,1.6100638e-07,1.8553609e-07,6.084e-13,0.0031774236,3.4596e-10,5.9433564e-08,2.6362718e-08,0,-0.074240264,-0.082816556,0.0061070687,0.016418921,0.013513748,0,0
-0.00393696,-0.0335281,0.104272,-0.00165266,-0.000401256,-0.000430739,0,-0.080158,0.0288633,0.00020138,0,0,1.5499654e-05,0.0011241335,0.01087265,2.7312851e-06,1.6100638e-07,1.8553609e-07,0,0.006425305,0.00083309009,4.0553904e-08,0,0,0.11154651,-0.10044425,-0.027347829,-0.049680768,-0.10755904,0,0
-0.00395495,0.0435786,0.0754072,-0.00185404,-7.82808e-05,-0.000430739,-1.799e-05,0.0771067,-0.0288648,-0.00020138,0.0003229752,0,1.564163e-05,0.0018990944,0.0056862458,3.4374643e-06,6.1278836e-09,1.8553609e-07,3.236401e-10,0.0059454432,0.00083317668,4.0553904e-08,1.0431298e-07,0,0.044273462,0.092789525,-0.0074371743,-0.058631964,0.093141233,0,0
-0.00392574,0.0271085,0.0714855,-0.00135686,-0.000325542,-0.00030961,2.921e-05,-0.0164701,-0.0039217,0.00049718,-0.0002472612,0.000121129,1.5411435e-05,0.00073487077,0.0051101767,1.8410691e-06,1.0597759e-07,9.5858352e-08,8.532241e-10,0.00027126419,1.5379731e-05,2.4718795e-07,6.1138101e-08,1.4672235e-08,0.0045172396,0.066204472,-0.045465385,0.053541947,0.12364036,0,0
-0.00393068,-0.0412312,0.0753966,-0.00158228,-0.000401256,-0.000289919,-4.94e-06,-0.0683397,0.0039111,-0.00022542,-7.5714e-05,1.9691e-05,1.5450245e-05,0.0017000119,0.0056846473,2.50361e-06,1.6100638e-07,8.4053027e-08,2.44036e-11,0.0046703146,1.5296703e-05,5.0814176e-08,5.7326098e-09,3.8773548e-10,-0.094174502,-0.10899753,-0.062032149,0.039271277,-0.01759782,0,0
-0.00393696,0.0468287,0.0754019,-0.00179475,-0.000401256,-0.000430739,-6.28e-06,0.0880599,5.3e-06,-0.00021247,0,-0.00014082,1.5499654e-05,0.0021929271,0.0056854465,3.2211276e-06,1.6100638e-07,1.8553609e-07,3.94384e-11,0.007754546,2.809e-11,4.5143501e-08,0,1.9830272e-08,-0.067372026,-0.11799369,-0.018278089,-0.10641602,0.048477855,0,0
-0.00392152,0.0250445,0.157694,-0.00104492,-0.000401256,-0.000252281,1.544e-05,-0.0217842,0.0822921,0.00074983,0,0.000178458,1.5378319e-05,0.00062722698,0.024867398,1.0918578e-06,1.6100638e-07,6.3645703e-08,2.383936e-10,0.00047455137,0.0067719897,5.6224503e-07,0,3.1847258e-08,0.057389321,-0.058014162,-0.017092395,0.017704293,-0.1138346,0,0
0.0068058,0.117573,0.168419,-0.00140694,-0.000401256,-6.73559e-05,0.01072732,0.0925285,0.010725,-0.00036202,0,0.0001849251,4.6318914e-05,0.01382341,0.02836496,1.9794802e-06,1.6100638e-07,4.5368173e-09,0.00011507539,0.0085615233,0.00011502563,1.3105848e-07,0,3.4197293e-08,0.068046745,0.067110233,-0.1115377,0.15582173,0.047739097,0,0
0.0096889,-0.0639359,0.0695505,-0.000855025,-0.000457088,-0.000324763,0.0028831,-0.1815089,-0.0988685,0.000551915,-5.5832e-05,-0.0002574071,9.3874783e-05,0.0040877993,0.0048372721,7.3106775e-07,2.0892944e-07,1.0547101e-07,8.3122656e-06,0.032945481,0.0097749803,3.0461017e-07,3.1172122e-09,6.6258415e-08,0.14206607,-0.0069711088,-0.30170039,-0.13586702,-0.10136648,0,0
0.0044089,0.0314895,0.0575359,-0.00125243,-0.000540378,-0.000516394,-0.00528,0.0954254,-0.0120146,-0.000397405,-8.329e-05,-0.000191631,1.9438399e-05,0.00099158861,0.0033103798,1.5685809e-06,2.9200838e-07,2.6666276e-07,2.78784e-05,0.009106007,0.00014435061,1.5793073e-07,6.9372241e-09,3.672244e-08,-0.10973911,0.066761115,-0.1501975,-0.1960785,-0.037614053,0,0
0.0109121,-0.0249958,0.0991316,-0.000510849,-0.000401256,-0.000430739,0.0065032,-0.0564853,0.0415957,0.000741581,0.000139122,8.5655e-05,0.00011907393,0.00062479002,0.0098270741,2.609667e-07,1.6100638e-07,1.8553609e-07,4.229161e-05,0.0031905891,0.0017302023,5.4994238e-07,1.9354931e-08,7.336779e-09,-0.13130683,0.05090109,0.087941176,-0.041465877,-0.22095512,0,0
0.020308,0.0181996,0.103847,-0.00101628,-0.000647366,-0.000287801,0.0093959,0.0431954,0.0047154,-0.000505431,-0.00024611,0.000142938,0.00041241486,0.00033122544,0.010784199,1.032825e-06,4.1908274e-07,8.2829416e-08,8.8282937e-05,0.0018658426,2.2234997e-05,2.554605e-07,6.0570132e-08,2.0431272e-08,-0.082874749,0.055520083,0.25314354,0.016139819,-0.077917961,0,0
0.0197661,0.0361331,0.096661,-0.00100351,-0.000649479,-0.000430739,-0.0005419,0.0179335,-0.007186,1.277e-05,-2.113e-06,-0.000142938,0.00039069871,0.0013056009,0.0093433489,1.0070323e-06,4.2182297e-07,1.8553609e-07,2.9365561e-07,0.00032161042,5.1638596e-05,1.630729e-10,4.464769e-12,2.0431272e-08,0.017240109,0.040208712,0.21105399,0.23614033,0.062789357,0,0
0.0214509,-0.0269106,0.0796982,-0.000783622,-0.000479423,-9.02676e-05,0.0016848,-0.0630437,-0.0169628,0.000219888,0.000170056,0.0003404714,0.00046014111,0.00072418039,0.0063518031,6.1406344e-07,2.2984641e-07,8.1482396e-09,2.838551e-06,0.0039745081,0.00028773658,4.8350733e-08,2.8919043e-08,1.1592077e-07,0.04815436,-0.17713616,0.10717823,-0.0096599773,0.069270232,0,0
0.0343703,0.054887,0.104834,-0.00152895,-0.000731597,-0.000105041,0.0129194,0.0817976,0.0251358,-0.000745328,-0.000252174,-1.47734e-05,0.0011813175,0.0030125828,0.010990168,2.3376881e-06,5.3523417e-07,1.1033612e-08,0.0001669109,0.0066908474,0.00063180844,5.5551383e-07,6.3591726e-08,2.1825335e-10,0.062482285,-0.022216087,0.086706273,-0.088348235,0.088634462,0,0
0.0343376,-0.0499801,0.0901605,-0.000776098,-0.000778483,-0.000144087,-3.27e-05,-0.1048671,-0.0146735,0.000752852,-4.6886e-05,-3.9046e-05,0.0011790708,0.0024980104,0.0081289158,6.0232811e-07,6.0603578e-07,2.0761064e-08,1.06929e-09,0.010997109,0.0002153116,5.6678613e-07,2.198297e-09,1.5245901e-09,0.049595648,0.095241093,0.088745166,0.010209388,-0.0053155235,0,0
0.0167255,0.0776326,0.103081,-0.00155023,-0.000538024,-6.74433e-05,-0.0176121,0.1276127,0.0129205,-0.000774132,0.000240459,7.66437e-05,0.00027974235,0.0060268206,0.010625693,2.4032131e-06,2.8946982e-07,4.5485987e-09,0.00031018607,0.016285001,0.00016693932,5.9928035e-07,5.7820531e-08,5.8742567e-09,-0.072236014,0.064522509,0.10388335,0.0057899944,0.013769684,0,0
0.0490726,-0.0388801,0.0800703,-0.000550728,-0.000375883,1.34312e-05,0.0323471,-0.1165127,-0.0230107,0.000999502,0.000162141,8.08745e-05,0.0024081201,0.0015116622,0.0064112529,3.0330133e-07,1.4128803e-07,1.8039713e-10,0.0010463349,0.013575209,0.00052949231,9.9900425e-07,2.6289704e-08,6.5406848e-09,0.043597251,-0.11727022,0.001256426,0.13596132,0.042161994,0,0
0.0343749,0.0324948,0.0800639,-0.0011889,-0.000905468,-1.42009e-06,-0.0146977,0.0713749,-6.4e-06,-0.000638172,-0.000529585,-1.485129e-05,0.0011816338,0.001055912,0.0064102281,1.4134832e-06,8.198723e-07,2.0166556e-12,0.00021602239,0.0050943764,4.096e-11,4.072635e-07,2.8046027e-07,2.2056081e-10,0.038334407,0.022548516,0.010723299,-0.1298387,-0.0024238899,0,0
0.0343228,-0.0382326,0.0931209,-0.000668789,-0.000289099,-0.000160576,-5.21e-05,-0.0707274,0.013057,0.000520111,0.000616369,-0.00015915591,0.0011780546,0.0014617317,0.008671502,4.4727873e-07,8.3578232e-08,2.5784652e-08,2.71441e-09,0.0050023651,0.00017048525,2.7051545e-07,3.7991074e-07,2.5330604e-08,0.032001708,0.09635254,0.016677182,0.065978665,-0.013371737,0,0
0.0343162,0.03869,0.0873978,-0.000947071,-0.000233621,-0.000236203,-6.6e-06,0.0769226,-0.0057231,-0.000278282,5.5478e-05,-7.5627e-05,0.0011776016,0.0014969161,0.0076383754,8.9694348e-07,5.4578772e-08,5.5791857e-08,4.356e-11,0.0059170864,3.2753874e-05,7.7440872e-08,3.0778085e-09,5.7194431e-09,-0.11089016,0.072336345,0.080042597,-0.091950091,-0.073634881,0,0
0.0343298,-0.0264072,0.112003,-0.00078546,-0.000280326,-0.000137084,1.36e-05,-0.0650972,0.0246052,0.000161611,-4.6705e-05,9.9119e-05,0.0011785352,0.00069734021,0.012544672,6.1694741e-07,7.8582666e-08,1.8792023e-08,1.8496e-10,0.0042376454,0.00060541587,2.6118115e-08,2.181357e-09,9.8245762e-09,0.019778063,-0.11521873,0.10792908,0.15196821,0.040919398,0,0
0.0343597,0.00647825,0.0802192,-0.000815317,-0.000305991,-3.26038e-05,2.99e-05,0.03288545,-0.0317838,-2.9857e-05,-2.5665e-05,0.0001044802,0.001180589,4.1967723e-05,0.00643512,6.6474181e-07,9.3630492e-08,1.0630078e-09,8.9401e-10,0.0010814528,0.0010102099,8.9144045e-10,6.5869222e-10,1.0916112e-08,0.099011655,0.031744492,-0.022760266,-0.017193961,-0.059255515,0,0
0.0343489,-0.000380108,0.0802099,-0.000288976,-0.000218554,0.000104621,-1.08e-05,-0.006858358,-9.3e-06,0.000526341,8.7437e-05,0.0001372248,0.0011798469,1.4448209e-07,0.0064336281,8.3507129e-08,4.7765851e-08,1.0945554e-08,1.1664e-10,4.7037074e-05,8.649e-11,2.7703485e-07,7.645229e-09,1.8830646e-08,0.010302786,0.075270488,-0.035979795,0.055192223,0.038523495,0,0
0.0342701,0.0178754,0.0621832,-0.000509256,-0.000455533,6.20255e-05,-7.88e-05,0.018255508,-0.0180267,-0.00022028,-0.000236979,-4.25955e-05,0.0011744398,0.00031952993,0.0038667504,2.5934167e-07,2.0751031e-07,3.8471627e-09,6.20944e-09,0.00033326357,0.00032496191,4.8523278e-08,5.6159046e-08,1.8143766e-09,-0.082533561,0.049564237,0.045572938,-0.023910401,-0.084646039,0,0
0.0343642,0.017961,0.0849257,-0.000830712,-0.000317596,-0.000136951,9.41e-05,8.56e-05,0.0227425,-0.000321456,0.000137937,-0.0001989765,0.0011808982,0.00032259752,0.0072123745,6.9008243e-07,1.0086722e-07,1.8755576e-08,8.85481e-09,7.32736e-09,0.00051722131,1.0333396e-07,1.9026616e-08,3.9591648e-08,0.13870285,-0.055810268,-0.012946156,-0.017678833,0.0032978693,0,0
0.0418057,-0.0326456,0.0501036,-0.000542014,-0.000330766,1.00966e-05,0.0074415,-0.0506066,-0.0348221,0.000288698,-1.317e-05,0.0001470476,0.0017477166,0.0010657352,0.0025103707,2.9377918e-07,1.0940615e-07,1.0194133e-10,5.5375922e-05,0.002561028,0.0012125786,8.3346535e-08,1.734489e-10,2.1622997e-08,-0.048296106,0.073935609,-0.0061225689,-0.0072615902,0.030943828,0,0
0.0343909,0.0405061,0.0796576,-0.00137417,-0.000322622,-6.42505e-05,-0.0074148,0.0731517,0.029554,-0.000832156,8.144e-06,-7.43471e-05,0.001182734,0.0016407441,0.0063453332,1.8883432e-06,1.0408495e-07,4.1281268e-09,5.4979259e-05,0.0053511712,0.00087343892,6.9248361e-07,6.6324736e-11,5.5274913e-09,-0.10316648,-0.062187467,-0.068079872,0.04081316,-0.019183293,0,0
0.0343799,-0.00194067,0.0968386,-0.000546389,-0.000367732,0.000213066,-1.1e-05,-0.04244677,0.017181,0.000827781,-4.511e-05,0.0002773165,0.0011819775,3.7662e-06,0.0093777144,2.9854094e-07,1.3522682e-07,4.539712e-08,1.21e-10,0.0018017283,0.00029518676,6.8522138e-07,2.0349121e-09,7.6904441e-08,0.13550001,-0.023224745,0.0021310298,0.023983863,-0.13600495,0,0
0.0389585,-0.00195528,0.0629029,-0.00059697,-0.000530781,0.000154195,0.0045786,-1.461e-05,-0.0339357,-5.0581e-05,-0.000163049,-5.8871e-05,0.0015177647,3.8231199e-06,0.0039567748,3.5637318e-07,2.8172847e-07,2.3776098e-08,2.0963578e-05,2.134521e-10,0.0011516317,2.5584376e-09,2.6584976e-08,3.4657946e-09,-0.0385172,0.060532158,0.053714225,0.04825946,0.099740156,0,0
0.037916,0.0398351,0.0696821,-0.00111437,-0.000380769,9.0469e-05,-0.0010425,0.04179038,0.0067792,-0.0005174,0.000150012,-6.3726e-05,0.0014376231,0.0015868352,0.0048555951,1.2418205e-06,1.4498503e-07,8.18464e-09,1.0868063e-06,0.0017464359,4.5957553e-05,2.6770276e-07,2.25036e-08,4.0610031e-09,-0.039751388,-0.097206853,-0.064480256,0.16238456,0.04737072,0,0
0.0478103,-0.0546456,0.0724275,-0.000451832,-0.000412308,0.000294213,0.0098943,-0.0944807,0.0027454,0.000662538,-3.1539e-05,0.000203744,0.0022858248,0.0029861416,0.0052457428,2.0415216e-07,1.6999789e-07,8.6561289e-08,9.7897172e-05,0.0089266027,7.5372212e-06,4.389566e-07,9.9470852e-10,4.1511618e-08,0.12358771,0.04163282,-0.080321655,0.02722117,-0.070739891,0,0
0.0462245,0.0458728,0.0471156,-0.000398705,-0.000196058,0.000302466,-0.0015858,0.1005184,-0.0253119,5.3127e-05,0.00021625,8.253e-06,0.0021367044,0.0021043138,0.0022198798,1.5896568e-07,3.8438739e-08,9.1485681e-08,2.5147616e-06,0.010103949,0.00064069228,2.8224781e-09,4.6764062e-08,6.8112009e-11,-0.098347363,-0.0029074364,-0.12841568,0.031270313,-0.04139106,0,0
0.0407912,-0.0452411,0.0756304,-0.000184831,-9.82508e-05,0.000273224,-0.0054333,-0.0911139,0.0285148,0.000213874,9.78072e-05,-2.9242e-05,0.001663922,0.0020467571,0.0057199574,3.4162499e-08,9.6532197e-09,7.4651354e-08,2.9520749e-05,0.0083017428,0.00081309382,4.5742088e-08,9.5662484e-09,8.5509456e-10,0.092344187,0.016997369,0.02955335,0.028300904,-0.12239501,0,0
0.0344149,0.0378544,0.0629891,-0.000789935,-0.000272672,0.00023305,-0.0063763,0.0830955,-0.0126413,-0.000605104,-0.0001744212,-4.0174e-05,0.0011843853,0.0014329556,0.0039676267,6.239973e-07,7.435002e-08,5.4312303e-08,4.0657202e-05,0.0069048621,0.00015980247,3.6615085e-07,3.0422755e-08,1.6139503e-09,-0.11530555,0.052995165,0.022293852,-0.03913467,-0.041367961,0,0
0.0438828,-0.00897722,0.0917764,-0.000662632,-0.000195317,0.000180676,0.0094679,-0.04683162,0.0287873,0.000127303,7.7355e-05,-5.2374e-05,0.0019257001,8.0590479e-05,0.0084229076,4.3908117e-07,3.814873e-08,3.2643817e-08,8.964113e-05,0.0021932006,0.00082870864,1.6206054e-08,5.983796e-09,2.7430359e-09,0.058711351,-0.10546105,0.1105186,-0.056343242,0.0029601741,0,0
0.0592097,-0.0149875,0.068158,-0.000591645,-0.000497354,0.000221943,0.0153269,-0.00601028,-0.0236184,7.0987e-05,-0.000302037,4.1267e-05,0.0035057886,0.00022462516,0.004645513,3.5004381e-07,2.47361e-07,4.9258695e-08,0.00023491386,3.6123466e-05,0.00055782882,5.0391542e-09,9.1226349e-08,1.7029653e-09,-0.012482757,0.10336967,0.020297987,-0.027729648,0.098607541,0,0
0.046316,0.0387221,0.0681636,-0.000976353,-7.76923e-05,0.000190759,-0.0128937,0.0537096,5.6e-06,-0.000384708,0.0004196617,-3.1184e-05,0.0021451719,0.001499401,0.0046462764,9.5326518e-07,6.0360935e-09,3.6388996e-08,0.0001662475,0.0028847211,3.136e-11,1.4800025e-07,1.7611594e-07,9.7244186e-10,-0.10083964,-0.016468577,-0.011352293,0.01836988,-0.021946317,0,0
0.0434228,-0.0304585,0.0850161,-0.000440104,-0.000335953,0.00034048,-0.0028932,-0.0691806,0.0168525,0.000536249,-0.0002582607,0.000149721,0.0018855396,0.00092772022,0.0072277373,1.9369153e-07,1.1286442e-07,1.1592663e-07,8.3706062e-06,0.0047859554,0.00028400676,2.8756299e-07,6.6698589e-08,2.2416378e-08,0.11457684,-0.098791612,0.14062756,0.026553409,-0.023531988,0,0
0.0516149,0.0420854,0.0585888,-0.00100561,-0.000522811,0.000298872,0.0081921,0.0725439,-0.0264273,-0.000565506,-0.000186858,-4.1608e-05,0.0026640979,0.0017711809,0.0034326475,1.0112515e-06,2.7333134e-07,8.9324472e-08,6.7110502e-05,0.0052626174,0.00069840219,3.1979704e-07,3.4915912e-08,1.7312257e-09,-0.016257394,0.092495473,0.014491568,0.0029423611,0.1564901,0,0
0.0540013,-0.0201291,0.0681333,-0.000677995,-0.000574587,0.000246638,0.0023864,-0.0622145,0.0095445,0.000327615,-5.1776e-05,-5.2234e-05,0.0029161404,0.00040518067,0.0046421466,4.5967722e-07,3.3015022e-07,6.0830303e-08,5.694905e-06,0.003870644,9.109748e-05,1.0733159e-07,2.6807542e-09,2.7283908e-09,0.11260738,-0.12016497,-0.042198835,-0.048947903,0.018008431,0,0
0.0518523,-0.00551884,0.0598404,-0.000800969,-0.000447054,0.000260287,-0.002149,0.01461026,-0.0082929,-0.000122974,0.000127533,1.3649e-05,0.002688661,3.0457595e-05,0.0035808735,6.4155134e-07,1.9985728e-07,6.7749322e-08,4.618201e-06,0.0002134597,6.877219e-05,1.5122605e-08,1.6264666e-08,1.862952e-10,-0.032295273,0.10165246,0.0169108,-0.052775524,0.069840168,0,0
0.0518678,0.018885,0.0681728,-0.00119977,-0.000378104,0.000196129,1.55e-05,0.02440384,0.0083324,-0.000398801,6.895e-05,-6.4158e-05,0.0026902687,0.00035664322,0.0046475307,1.4394481e-06,1.4296263e-07,3.8466585e-08,2.4025e-10,0.00059554741,6.942889e-05,1.5904224e-07,4.7541025e-09,4.116249e-09,-0.041574803,-0.10772272,-0.0004179342,0.039267155,0.088508351,0,0
0.0384761,-0.0341576,0.0682282,-0.00073688,-0.000544334,0.000256538,-0.0133917,-0.0530426,5.54e-05,0.00046289,-0.00016623,6.0409e-05,0.0014804103,0.0011667416,0.0046550873,5.4299213e-07,2.962995e-07,6.5811745e-08,0.00017933763,0.0028135174,3.06916e-09,2.1426715e-07,2.7632413e-08,3.6492473e-09,0.075884252,0.088004227,-0.019260255,0.023724914,0.0010642849,0,0
