global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
682.7004541990595	n/a	n/a	466079.9101636022	887.0301598936044	n/a	786822.5045608735	n/a	710.9063267361902	n/a	n/a	505387.8053935428	728.8923036827182	553.8244574104181	n/a	n/a	n/a	n/a	-0.0707616774	0.0970827648	-0.00024036560000000002	0.0815257449	-0.0039746325	0.0471574395	-0.2317144005	-0.000994762	0.2440768334	-0.0898562886	0.0069198572	-0.0162819202	0.2401702429	0.049259545	-0.11389093730000001	0.0386421537	-0.0184364908	-3.12765e-05	0.0168262054	-0.0773591989	0.043028845999999996	-0.0832054432	0.1303107495	-0.0314352163	0.0026816469	-0.0161376674	0.048229730400000004	-0.15835380300000002	0.10611496769999999	-0.098746407	0.22972409079999997	-0.0029104025	0.0163142632	-0.0388205753	0.024769909700000002	-0.0198287351	0.0582977053	-0.0727745445	0.0630769385	-0.045386484000000005	0.0375652831	-0.0522457921	0.0689140499	-0.037560357200000005	-0.0228593553	0.014638020900000001	0.09403157050000001	-0.14223677070000001	0.0097168932	0.09010978480000001	0.0040152354	-0.0724571962	0.0545987992	-0.13549801949999998	0.0537193524	-0.0304423946	0.0082057328	-0.0455342449	0.1532226288	0.0468962155	-0.0804132234	0.0334521819	-0.0300671844	0.1815820849	-0.0799796015	0.0861540942	-0.0749615672	0.3287004931	-0.1950242889	-0.24928687859999998	0.019282616399999997	-0.2014074447	0.1152418333	-0.111782164	0.0975299398	-0.1660400635	0.0715836664	-0.1478237661	0.1413182479	-0.027807374300000003	0.1026113449	-0.0654320007	0.0236696529	-0.1101970408	0.11250323	0.1124865505	0.11245875300000001	-5.391340000000001e-05	n/a	2.906654699560001e-09	n/a	-0.0197255	n/a	n/a	0.00038909535024999996	-0.0246216	n/a	0.0006062231865599999	n/a	-0.0007313019999999998	n/a	n/a	5.348026152039996e-07	-0.000289929	n/a	8.405882504100001e-08	n/a	0.0007307719999999998	n/a	n/a	5.340277159839996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
681.0097290079974	-1.6907251910621426	2.8585516716921187	463774.2510035461	874.6773527333702	-12.352807160234194	765060.4713846566	152.59184473793312	710.3905932949838	-0.5157334412064074	0.2659809823786029	504654.79504199896	725.9770505032952	548.8340464282934	1.067597	20.001678	0.07922164339999999	0.0416187	-0.069371878	0.1006491798	0.0438037249	0.07802701	0.1019561866	-0.0770804346	-0.12547870519999998	-0.020169429	0.1355106625	0.0015514476999999999	0.030656364199999998	0.1036023539	0.0008384317	0.0752300267	-0.1316860533	-0.0524702187	0.0095578155	-0.10652418720000001	0.0386578011	0.0429985238	-0.029533474900000002	-0.0761256022	0.0896220951	0.040991707	0.1451335786	0.0631201037	-0.055742918899999994	0.013386399299999999	-0.0093895742	0.0550149496	-0.13006634460000002	-0.10384554230000001	-0.1621592833	0.042940255999999996	-0.1492351292	0.013723454199999999	0.0488973554	-0.1066931364	0.047552897999999996	-0.0530790759	-0.0114579617	0.0030442897999999998	0.1097233643	-0.062835986	-0.15844307529999999	0.017881038300000002	0.1083869533	-0.0774740717	0.0131110958	-0.0175873668	0.09630114880000001	-0.1145784376	0.0844285543	-0.0620374854	0.0111578673	-0.060011448700000004	0.0103646385	-0.0494820385	0.054806793799999996	0.1323083124	0.1562133989	-0.0454152714	0.1234491111	0.0783612075	-0.0573251875	-0.1061807677	0.0056908531000000005	-0.0269850175	0.0242124429	-0.1630412152	-0.09792263300000001	-0.053403404	0.2155415304	-0.034007482900000004	-0.0692621269	-0.0071446116000000014	-0.0113104903	0.022023792200000003	-0.211667025	0.0464742515	0.0698654212	0.0304331699	-0.0476237889	-0.020688665800000002	0.11245875300000001	0.1123086861	0.11205872300000001	0.00359934	0.0036532534	1.29552484356e-05	1.334626040461156e-05	0.00975084	0.02947634	0.0008688546197956	9.50788807056e-05	-0.0151666	0.009454999999999998	0.00023002575556	8.939702499999998e-05	-0.00113703	-0.0004057280000000003	1.6461520998400025e-07	1.2928372209e-06	-0.000331627	-4.169799999999995e-05	1.09976467129e-07	1.7387232039999962e-09	0.000445457	-0.0002853149999999998	8.140464922499987e-08	1.98431938849e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.0125305752847	-1.9971984327127077	3.9888015796300955	461058.016678252	870.29284450216	-4.384508231210134	757409.635191661	19.223912429549422	710.2537988441787	-0.13679445080504138	0.018712721771052886	504460.4587725871	725.6200415125644	556.0954957086789	1.156871	21.674244	0.17089559650000002	0.108373	-0.0824902017	0.0518290594	0.0509031515	-0.020132599299999998	0.17783834	-0.052435844599999996	-0.0950523732	0.0314268077	-0.0247827585	0.0626619055	0.113157966	-0.0951846785	-3.0377600000000002e-05	0.0837149659	-0.16390191710000002	-0.1332190036	-0.044412797000000004	0.05305594	0.0771439585	0.00767129	0.0158118827	0.0168241431	-0.0388651323	-0.0439584509	0.0513213453	0.0331620569	0.0316115484	-0.0277281329	0.032844496699999996	0.1568188969	-0.0543864549	0.0478320592	-0.0461600463	-0.11659528720000001	-0.0325181043	-0.0729907829	0.0617865879	0.051463240800000004	-0.013337543799999999	0.1168257848	0.0471631877	-0.0256063577	-0.0376839795	-0.061377611900000004	-0.0062848088	-0.0790778594	0.1626163379	-0.10137351480000001	0.0093956523	0.1325028043	-0.0239365259	-0.035328999300000004	0.11865102109999999	0.0429611946	-0.105295471	-0.0195174431	-0.042065919199999996	-0.0903553136	0.0861634498	-0.04209541309999999	0.0744262027	-0.0442269837	0.0411600349	0.1126477139	0.0626129492	-0.0950332735	-0.0746744124	-0.049901050599999996	0.0294332744	-0.054082070999999995	-0.0226985206	-0.0238723154	0.1512784194	-0.0280153749	-0.0512888821	0.0683033091	0.07158747830000001	-0.0014806932999999998	-0.0767367278	0.10887266720000001	-0.0241830798	-0.1029623626	0.0931744576	0.0463822759	0.1123698164	0.11195323859999999	0.1112600859	-5.579649999999999e-05	-0.0036551365000000004	3.1132494122499993e-09	1.336002283363225e-05	0.0791433	0.06939246	0.0048153135048516005	0.006263661934890001	0.06572239999999999	0.08088899999999999	0.004319433861759999	0.0065430303209999974	-0.0012315999999999998	-9.456999999999975e-05	8.943484899999955e-09	1.5168385599999997e-06	-0.000178347	0.00015327999999999994	3.1807652408999994e-08	2.3494758399999992e-08	0.0005367869999999999	9.132999999999998e-05	8.341168899999996e-09	2.88140283369e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
675.5787103272974	-3.4338202479873416	11.791121495487847	456406.5938474944	856.9087895476366	-13.384054954523435	734292.6736039958	179.1329270257033	709.3952185726203	-0.8585802715584805	0.7371600827094341	503241.5761336957	724.6500139524672	538.1890297075025	1.406708	26.354994	0.1857172361	0.126162	-0.0058562252000000006	-0.0576410029	0.12297082050000001	0.0516459816	-0.0817668188	0.011931776000000002	0.0524260249	0.08827003480000001	-0.0520071323	0.035698278	-0.0803171664	0.0969060773	0.0213649495	0.13723382779999999	0.007542665	-0.1357965299	0.1326612841	-0.0046661796000000005	0.0416044067	0.057150037699999996	-0.0208368593	0.101860855	0.08399212619999999	0.0405318165	0.12082837839999999	0.130687794	-0.0712871474	0.09702466289999999	0.0863232402	-0.0304246466	0.0941338984	0.1055124193	0.0958367207	0.019274718	0.0051947369	-0.0157258246	-0.11133417429999999	0.0209795934	0.0053350323	0.014936198999999999	0.0465200764	-0.0555055895	-0.0989659436	0.0668789323	-0.08509656310000001	0.0269032019	0.206087276	-0.07916524309999999	0.1141971965	-0.0447005321	-0.1367751247	0.0552493626	0.0709227242	0.023315974500000003	-0.1374254844	-0.008127459	0.053681686500000006	0.1058410977	0.1027227633	0.1152722434	-0.0372179887	0.09645479960000004	0.064106991	-0.0448765505	0.11424488470000001	-0.0609224603	0.0326913143	0.0345165486	0.2219753489	-0.0964212638	0.1072502505	0.0919195332	0.0955945899	-0.032096617200000004	0.0295114742	-0.0044898222	0.00428062	-0.1526532037	-0.0627066214	-0.0245333833	0.0295489263	-0.0162587644	-0.0271456094	0.12534979300000001	0.11223645550000001	0.1114207701	0.1100656827	-8.14826e-05	-2.5686100000000008e-05	6.639414102760001e-09	6.597757332100006e-10	-0.0410625	-0.1202058	0.01444943435364	0.0016861289062500002	0.0721257	0.0064033000000000145	0.00520211660049	4.1002250890000186e-05	-0.000319628	0.0009119719999999998	8.316929287839997e-07	1.0216205838399998e-07	-0.0	0.000178347	0.0	3.1807652408999994e-08	0.000445457	-9.132999999999998e-05	8.341168899999996e-09	1.98431938849e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678.3475142660628	2.7688039387654726	7.666275251323196	460155.3501109464	867.2471850938269	10.338395546190329	752117.6800531666	106.88242246948799	710.8538812126849	1.4586626400646308	2.127696697520319	505313.2404351379	725.8859379239992	542.8668818923574	1.197337	22.432377	0.1857552726	0.102298	0.14046845189999999	0.017980738	0.11337095679999999	0.09203407220000001	0.0149712046	-0.0742839884	-0.0262489213	-0.0408598732	-0.041034758399999996	0.046423646500000006	0.1015260721	0.0041589583000000005	0.024183372999999998	0.0164808483	-0.0293122733	-0.09026895929999999	0.023117323199999998	0.1502754863	-0.057048070199999995	0.0345094784	-0.1359942694	-0.09729728800000001	0.070319863	0.079847165	0.09603686269999999	0.049596295	-0.0986306552	-0.037016769	-0.2093847536	0.0682017239	-0.094617824	0.039676045800000004	0.10533231359999999	0.0789998494	-0.0250452571	-0.0250566095	-0.0701793082	-0.1482264284	0.07347309980000001	0.0885434436	-0.039314796	0.0406095353	-0.0193431001	-0.1106663369	0.1063947932	0.0034856215	-0.0368765668	-7.7513e-05	-0.0789993542	-0.1537590543	-0.0313884849	-0.0468894776	0.010538695800000001	0.0617687092	0.0085915729	0.0202548981	0.040495582	0.0226556335	0.1565447599	-0.0850809332	0.2289947159	0.1021175856	0.0467073055	-0.08099552559999999	0.0750989881	-0.1088560609	0.09058246880000001	-0.0357364389	-0.013049406999999999	-0.0432315521	-0.0052385611	-0.047794141799999995	0.0333805592	-0.027647840099999998	0.0508065999	-0.058690545499999996	-0.045472302199999995	-0.0353414275	0.0765408091	0.094223623	-0.0825577221	-0.17003001399999998	-0.0013328914000000002	0.0224768892	0.11205872300000001	0.1107121224	0.1084797619	0.00230679	0.0023882726	5.3212801041e-06	5.703846011910762e-06	0.0492608	0.09032330000000001	0.00815829852289	0.00242662641664	0.0344741	-0.03765159999999999	0.00118846357081	0.0014176429825599997	-0.00142747	-0.001107842	1.227313896964e-06	2.0376706009e-06	-9.6593e-23	-9.6593e-23	9.330207648999999e-45	9.330207648999999e-45	0.000445457	0.0	0.0	1.98431938849e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678.182084419631	-0.16542984643183445	0.027367034090460332	459930.9396277555	861.8967346082103	-5.350450485616649	742865.9811282957	28.627320399035426	712.6721457081169	1.818264495432004	3.3060857753486	507901.5872682114	727.639610524813	558.7498177875333	1.116396	20.915928	0.0978252982	0.0489228	0.09613683769999999	0.020129821699999998	0.055056851600000005	-0.11869741560000001	0.0042543973	0.0322125377	-0.0119553225	0.0765245845	-0.022278783700000002	0.0168074997	0.044431319299999994	0.0506949117	-0.0139194765	-0.1685385335	0.0126769694	-0.1281309542	0.0575732254	0.19124900670000008	-0.0341052527	-0.0263053794	-0.18927417230000002	-0.0396051931	0.0711018544	-0.1125032257	-0.0360051177	-0.0737626583	0.0235711595	0.10630055990000001	-0.11756653869999999	-0.0428221638	-0.032961378199999995	-0.0643795244	0.1036765708	0.0182453617	-0.0708006588	0.0918808827	0.05704646240000001	0.118017626	-0.0266699079	0.0014663279999999998	-0.0316875414	0.072215572	-0.11673204029999999	0.0984619544	-0.0051080871	-0.1616167531	0.09198644880000001	0.10931007529999999	-0.1020898033	-0.0158447223	0.00034270769999999995	0.121312373	0.0345775257	0.1434253731	0.0430071129	0.1603702937	-0.0173590802	0.058314958	0.12134798990000001	-0.073895372	-0.06789733740000001	0.19992871129999998	-0.0172949091	0.013971341200000001	-0.074605008	-0.0763470216	0.1675356983	-0.1252925242	-0.0389246842	-0.0047100477	-0.1036503868	0.0331319577	-0.08075353910000001	-0.0709865783	-0.041958370099999996	-0.08550476	0.0183216086	-0.0706371394	-0.0816776673	0.065083469	-0.054973510499999996	0.0903387795	-0.0636981738	0.0665757386	0.1118366891	0.10982841609999999	0.1065079649	-7.195820000000002e-05	-0.0023787482	5.177982547240003e-09	5.658442999003241e-06	0.0103573	-0.0389035	0.00151348231225	0.00010727366329	0.0480867	0.013612599999999996	0.00231233071689	0.0001853028787599999	-0.0008206189999999998	0.0006068510000000003	3.682681362010002e-07	6.734155431609996e-07	-0.000251758	-0.000251758	6.3382090564e-08	6.3382090564e-08	0.000445457	0.0	0.0	1.98431938849e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
677.5953257993301	-0.5867586203008841	0.3442856784973971	459135.4255451003	860.0248698122926	-1.871864795917645	739642.7766956509	3.503877814195808	711.4982611130795	-1.173884595037407	1.3780050424661372	506229.7755669358	725.7608677422968	549.6560123014801	1.341627	25.135685	0.28749374180000004	0.13427999999999998	0.0392641917	0.0782222854	-0.10357932519999999	0.0104313313	-0.043681534400000006	-0.0472399869	0.0161550063	0.018518561	-0.009824449499999999	-0.1256639362	-0.0217584248	0.0761047908	0.0621721719	-0.0829317875	0.0346984886	-0.0339167177	-0.0328147144	-0.1047909526	-0.0682090164	0.0844542668	-0.0624761387	-0.0864453326	0.0680191734	-0.0724357228	-0.0318387964	-0.1236610484	0.0759856107	-0.0261142343	-0.0939030887	-0.0743492295	-0.12582963519999998	-0.0276097385	-0.0699970202	0.10502554480000001	0.13869215140000002	0.0604427286	0.09168586320000001	-0.0776565425	-0.0163359149	0.0241085487	-0.1280297057	-0.086880755	0.1620936267	-0.1315734943	-0.0609489921	0.0157839774	0.007115724699999998	0.0288182514	0.014077122	0.0303533154	-0.17248232370000002	-0.1106837557	-0.0592246901	0.0750984409	0.107407226	-0.055295580700000006	0.042558039299999996	-0.029343651600000006	-0.0070323775	0.1501308255	-0.0006316573	0.025032598599999997	-0.0095713151	0.044644637699999996	-0.0042517847	-0.0073554508999999985	0.1526048939	-0.21494992219999998	-0.1159180195	0.1665280776	-0.0178308647	-0.1588021263	0.010176715	-0.0647249954	-0.1873933414	-0.1081981886	-0.1530092073	0.0291858401	-0.028238116400000002	0.10533043240000001	-0.0642181651	-0.0566439204	-0.0665084597	0.1066283066	0.1115704417	0.1087710484	0.1041573055	-0.0542502	-0.0541782418	0.00294308420004	0.002935281884539267	-0.0102743	-0.020631599999999996	0.00042566291856	0.00010556124049	-0.041577300000000005	-0.089664	0.0017286718752900006	0.008039632896	-3.8346e-05	0.0007822729999999997	6.119510465289996e-07	1.4704157160000002e-09	-0.00129578	-0.001044022	1.6790458084000004e-06	1.0899819364840002e-06	0.00107956	0.000634103	4.0208661460900003e-07	1.1654497936e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680.3334518239222	2.7381260245921344	7.497334126548723	462853.6056706531	861.414530778473	1.3896609661803725	742034.9938362968	1.9311576009253657	711.764161064854	0.265899951774486	0.07070278435367397	506608.22097635537	727.6758738903458	547.9203545221438	1.534027	28.740347	0.4962596595000001	0.239389	-0.1291023222	0.0084334149	-0.12401397759999999	-0.030915407000000002	-0.1423816683	-0.023578917400000003	0.0125864946	0.0138444194	0.17023422300000002	-0.0227689279	-0.2317821244	0.0378980382	-0.028552522200000006	-0.0629792002	0.0047725413000000005	0.1687387698	-0.100038966	-0.2213700827	0.0353080261	-0.015121158899999999	-0.030824121800000007	-0.023116153700000003	-0.06376410769999999	-0.0029382805	-0.0753768891	0.0827543065	0.1874349505	-0.059489161	0.1140463597	-0.1661207405	0.0659145133	-0.041120054700000006	-0.1118701095	0.0884133662	0.1571448764	-0.12016471289999996	0.0710012133	-0.1679777373	0.0700371828	-0.0438386991	0.0391341152	0.08659212820000001	0.003256668	0.107522268	0.0711673121	-0.087575446	0.0117597783	-0.0177895796	0.0400456329	-0.18049272030000002	0.1292523676	0.1604121907	-0.0523675775	-0.19787847039999998	0.16733755960000002	-0.0191146289	-0.0612697489	0.0837261988	-0.2204770008	0.08767414050000001	-0.034024899	0.0291384916	-0.0711225967	0.0379604827	-0.1364420491	0.2278779425	0.08711459769999999	0.0322967032	-0.0001856909	0.0130896803	0.0195086618	-0.0738375692	0.0418387992	-0.15295634560000002	-0.1125072969	-0.030449660899999998	-0.1157305623	0.1676598445	0.0764729916	-0.13010243470000002	0.0904794315	-0.0759429338	0.1912150441	-0.1644760675	0.1112600859	0.1075416914	0.1014361455	0.0200272	0.0742774	0.00040108873984000016	0.005517132150759999	-0.130135	-0.1198607	0.014366587404489999	0.016935118225	-0.180503	-0.1389257	0.032581333009	0.01930035012049	0.0007742839999999998	0.0008126299999999997	6.603675168999996e-07	5.995157126559997e-07	-5.232809999999998e-06	0.00129054719	2.738230049609999e-11	1.6655120496168962e-06	0.0022403	0.0011607400000000002	1.3473173476000004e-06	5.018944090000002e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
681.8503144047428	1.5168625808205434	2.30087208909356	464919.85125384654	867.7148955269844	6.300364748511356	752929.1399194055	39.694595964284574	711.1487007966767	-0.6154602681772303	0.3787913417047883	505732.4746448012	726.983970273414	565.7276066509321	1.495888	28.025808	0.2965857395	0.17265899999999998	-0.0506843589	-0.054431021100000004	-0.0029133132	-0.2853042825	-0.0623138954	-0.0358584553	-0.0228686354	0.0054750074	0.1637214211	0.0950782282	-0.0199963666	-0.0170928658	-0.07539038	-0.013933910800000001	-0.051759589800000005	0.08593866230000001	-0.0073584164000000014	-0.08207009559999999	0.0517403283	0.0497374349	-0.0006277004	0.0450900542	-0.13502859539999998	0.0648006674	-0.029000893	-0.042227845599999994	0.0467440594	-0.055216397800000004	0.011851502	-0.0697070385	-0.0123767725	-0.013932126999999999	-0.1134399108	0.10394848359999999	0.0282576558	0.06679570879999999	0.1382323389	0.1145617555	-0.0629963805	-0.0053395953000000005	0.133522082	0.011158091799999999	-0.050417507599999994	-0.0287375617	-0.1339506079	0.1409680544	0.0666180862	0.1160112052	-0.1333626209	0.0700122685	0.0010740872000000001	-0.1214996183	0.0249325042	-0.083193346	0.0370982313	0.0929953917	-0.051861354400000004	-0.048016876900000005	-0.15071574140000002	0.021849681800000003	-0.0115022004	-0.0154204172	-0.0023991389	0.09362637539999999	0.1438283276	0.1329096888	-0.1272809785	-0.1688935952	0.0571251613	0.0412883051	-0.0643446635	-0.0823264861	0.10024389289999999	-0.010350124	-0.16243133839999999	0.1432843563	-0.08269079480000001	-0.10643075699999999	0.1399257492	-0.13371656029999998	-0.017875604399999998	0.0627412478	-0.0292482129	0.0755549285	0.11090574460000001	0.1061422889	0.09835416429999999	-0.00671128	-0.02673848	4.50412792384e-05	0.0007149463127104003	0.0187852	0.14892020000000003	0.02217722596804	0.0003528837390400001	-0.0991513	0.0813517	0.009830980291690002	0.006618099092890001	0.000978401	0.00020411700000000032	4.1663749689000115e-08	9.572685168010002e-07	-0.00033347300000000004	-0.00032824019000000004	1.1120424172900004e-07	1.0774162233123613e-07	0.00198115	-0.0002591500000000001	6.715872250000005e-08	3.9249553225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
677.2819399182173	-4.568374486525499	20.87004544913712	458710.82613938366	861.5964655331865	-6.1184299937979185	742348.4694192794	37.43518558900599	710.2765787925722	-0.8721220041045399	0.7605967900433191	504492.818381281	725.2603075290479	563.6868779137512	1.290756	24.182608	0.2249104100000001	0.14896700000000002	-0.0367717026	-0.1392966327	-0.1957954561	-0.2342784242000001	0.0201893088	-0.0025116736	0.1196694541	-0.035186712099999996	0.050054284500000004	0.0033192440000000003	-0.0180758068	0.08519023029999999	-0.1832117276	0.0387735661	0.0924362942	0.07314535230000001	0.050348825599999994	-0.1522069976	0.1843072242	0.0609076224	0.1020818034	-0.008287332	-0.2830766803	-0.050762803499999995	-0.10620254800000001	0.021882341200000002	0.0198206036	0.052854341	0.037081755	-0.0894308773	-0.0778968666	-0.0583821995	-0.0514498917	0.0499146462	-0.1380635808	0.060582116799999995	-0.0065815265000000005	-0.0497251571	0.054317268099999996	-0.0356115606	0.0207834005	0.0817337104	-0.0225686493	-0.1495748012	0.0702882912	-0.0568710996	0.00630821	0.0411064805	0.1696119768	-0.0357035133	0.014357046299999999	0.0734424033	-0.06696065820000001	0.016647948200000002	-0.0224453664	-0.0596826333	-0.036882404900000006	0.1016847738	-0.1788884266	0.0350479921	-0.0422354699	-0.1554916359	0.0139706101	0.1120952153	0.1606745012	0.19824492219999998	-0.0531340288	-0.1586123809	0.110398803	-0.0037850461	0.0569027352	0.0582846813	-0.1748672357	-0.052003004000000005	-0.0707902226	0.046453323399999996	-0.0734800509	-0.0013195034	-0.1148939893	0.08063991059999999	0.050720657599999996	-0.0379532723	0.126188865	-0.0374740285	0.1105075577	0.1045750536	0.09492232490000001	-0.00706589	-0.00035461	4.99268014921e-05	1.257482521e-07	-0.104565	-0.1233502	0.015215271840040004	0.010933839225	-0.0542553	0.044896	0.00294363757809	0.002015650816	0.00023447	-0.0007439310000000001	5.534333327610001e-07	5.49761809e-08	-0.000333474	-9.999999999615353e-10	1.11204908676e-07	9.999999999230703e-19	0.00159889	-0.00038226000000000015	1.4612270760000012e-07	2.5564492321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
