global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
664.4717180252234	n/a	n/a	441522.66405539203	868.1638183239846	n/a	753708.4154468806	n/a	706.0151885736557	n/a	n/a	498457.4464966946	721.7757315455952	511.4355711915372	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00206879	n/a	4.2798920641e-06	n/a	-6.9208400000000015e-09	n/a	n/a	4.7898026305600005e-17	1.26177e-08	n/a	1.5920635329000004e-16	n/a	-0.00017029	n/a	n/a	2.89986841e-08	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
667.4858611859628	3.0141431607394225	9.085058993432236	445537.3748831664	864.1060997604128	-4.057718563571825	746679.3516431525	16.465079941155395	708.9039607912657	2.88877221761004	8.345004925235626	502544.82562554436	720.3152473795484	499.73364736197374	1.78047	39.456841	0.21421821569686	0.13425	-0.23575326149999998	0.1313345552	-0.021114621099999998	0.0600455879	-0.0300196165	0.0116684073	0.19332562239999998	-0.056987053899999994	-0.047481678	0.1321425698	0.082164131	0.06483239910000001	-0.09186127390000001	0.0276157604	-0.0371897016	0.0672165859	-0.0827381969	0.09316817880000001	-0.0196431027	0.06777807059999999	-0.10544123609999999	0.1826651659	-0.0059298414	0.0321199677	-0.2814627483	0.0251565085	-0.0269867649	0.0921140778	-0.2165594752	0.1550345873	-0.13668990220000002	0.09168434060000001	-0.0003697506	0.1744424487	-0.0423860553	0.050530407199999995	-0.029705159199999998	0.021454958399999998	-0.12920082089999999	0.059546318499999994	-0.0029064528	0.2126570675	-0.0141761959	-0.02177778	0.0250201088	-0.0162318363	-0.0954825374	0.0672978942	-0.0682093436	-0.10942899910000001	0.016663502900000002	-0.056843119000000004	0.1173261308	-0.0531410249	0.0623547349	-0.1688235469	0.1255739333	-0.0668414463	0.1349365635	-0.0350875373	0.1251320021	-0.07068015	0.13667887480000002	-0.042187269400000005	0.0545027106	-0.0055931467	0.10893234460000001	-0.1146736324	0.22689829379999998	0.3510874858	0.015976268999999998	-0.054282785599999994	0.0599532272	-0.0071467141000000015	0.1629667313	-0.1392839657	0.11168952720000001	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.0230896	-0.02102081	0.00053312962816	0.0004418744530560999	-0.0304377	-0.030437693079160007	0.0009264531599811447	0.00092645358129	-0.131909	-0.1319090126177	0.017399984280999998	0.017399987609776537	-0.000470407	-0.000300117	9.007021368900003e-08	2.2128274564899996e-07	-0.0	0.0	0.0	0.0	-0.000316897	-0.000316897	1.00423708609e-07	1.00423708609e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
670.9986663786774	3.512805192714609	12.339800321962722	450239.2102819636	874.7269210636522	10.620821303239381	765147.1864334969	112.80184515534347	711.1670028367923	2.2630420455266176	5.1213592998212984	505758.5059238662	724.6958127787761	522.9071933801074	1.6394259999999998	36.331173	0.218728515	0.120235	-0.1709501155	-0.0362249858	0.015473622	0.10190197599999999	0.1179985464	-0.1428490032	0.0493864079	0.10934887800000001	0.0869104547	-0.03655444	0.0450038396	-0.0977213334	0.0602021101	0.1210536214	-0.0486467884	-0.3499880787	-0.1109535575	0.2619072935	0.1349832848	-0.0460477611	0.0787746979	0.1591782983	-0.0407392126	-0.1727125724	0.05446545690000002	0.046576556100000006	-0.0480222685	-0.058847032599999995	-0.1552781525	-0.07766936719999999	0.0804818415	-0.2194332712	0.08312422900000001	0.051993589800000004	0.049534919000000004	0.1727880047	-0.014693118500000001	0.11404645779999999	0.1122237426	-0.130710293	0.1017279771	-0.051463494000000005	0.14444301699999998	-0.0532548495	0.024619681299999998	-0.0771566444	-0.0039689354	0.0672178378	0.135092267	-0.0419228274	-0.0026667975	0.0211216862	-0.000835307	-0.030657551499999998	0.2799969628	-0.0364863141	-0.1625833283	-0.1450321533	-0.2559823352	-0.0878938843	0.0845609098	-0.016602685500000002	0.369670457	-0.1263032281	-0.0401564303	-0.0658184902	-0.034863024900000004	0.0384392529	0.0603532587	-0.1669994994	-0.08417319289999999	-0.1503472459	-0.10139120730000001	-0.0148665602	-0.09203148130000001	-0.1638172559	0.173686177	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.000202415	0.023292015	4.0971832225e-08	0.000542517962760225	0.0374981	0.0679358	0.0046152729216400006	0.0014061075036099998	-0.151403	-0.019494000000000008	0.022922868409000003	0.0003800160360000005	0.0008569789999999999	0.0013273859999999998	1.7619535929959996e-06	7.344130064409998e-07	0.000515851	0.000515851	2.66102254201e-07	2.66102254201e-07	0.0	0.000316897	1.00423708609e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
667.6738718101108	-3.324794568566631	11.054258923170169	445788.3990979042	869.5798154652209	-5.147105598431266	756169.0554645277	26.49269604140249	708.9189857122798	-2.248017124512557	5.053580992101708	502566.1283033275	720.0743467987934	534.663263921861	1.766519	39.147671	0.5160642804	0.33010300000000004	-0.0752015205	-0.0529345725	0.1582478493	0.0784336356	-0.0446289546	-0.0567498478	0.1297772533	0.034639872	-0.1674704915	-0.063610098	0.0955821267	0.1684972732	-0.0445690972	0.035389034300000004	0.0872066088	-0.0149919002	0.127397617	-0.0316227708	-0.0520089751	-0.059754884	-0.2437388402	0.18137381719999998	-0.0007726978999999999	0.1267810148	-0.1157491544	0.13171291429999998	-0.0475209017	-0.027868848300000002	0.1179388039	0.0202851153	-0.005398146600000001	-0.1379579755	-0.0517675809	-0.0924787246	-0.0779338175	-0.0240881904	-0.1382385371	0.044843575999999996	0.060189822000000004	-0.0343483118	0.023826924500000003	-0.0326348624	-0.0103244759	-0.1053007228	-0.0772846474	-0.037419198	0.12198628710000001	0.1948223714	-0.030120417799999997	0.0420108372	0.1615217751	-0.027809267599999996	-0.023386415600000002	0.033084442	-0.0983780276	-0.14777970529999998	0.21721392920000002	0.0121987477	0.0030684466999999997	0.06712643780000001	0.2549411336	0.27349620620000004	0.0009914397	-0.0153439949	0.0500709045	-0.04592645150000002	0.0867045237	-0.11417457730000001	-0.0307817786	0.043130389500000005	-0.13007685089999999	-0.0013728276999999999	-0.0267755627	0.0539390081	-0.12429019820000001	0.03838435	0.0323555892	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	1.66846e-05	-0.0001857304	2.7837587716e-10	3.449578148416e-08	0.181325	0.14382689999999998	0.020686177163609997	0.032878755624999985	0.087511	0.238914	0.007658175121	0.057079899396000014	-0.00107055	-0.001927529	3.7153680458410004e-06	1.1460773025e-06	-0.000219373	-0.0007352239999999999	4.8124513129000004e-08	5.405543301760001e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
666.3256751422973	-1.348196667813454	1.8176342551033011	443989.90535383846	862.6043300109651	-6.975485454255817	744086.230153666	48.65739732253449	707.2903998506566	-1.6285858616231508	2.6522919086788206	500259.7097209018	718.8843568332318	511.6298343957987	1.278959	28.342892	0.2982447704	0.177306	-0.1495949612	0.0639123553	0.12453640449999999	-0.0283166429	0.0176398335	0.1309855589	0.1804591469	0.01283431	-0.0308882633	-0.0217546175	-0.0228299682	-0.021377837599999998	-0.19154626989999998	0.014272171299999999	-0.0108128852	-0.0053017021	0.0936554832	0.0372097366	0.0197573275	0.03417785	-0.0348377322	-0.045378553499999995	0.0221760986	0.1580075704	0.0048151202	-0.0653855333	-0.047104607300000004	-0.0216123682	-0.0803379808	-0.044142930700000006	0.09446434349999999	-0.1797512506	0.0255818227	-0.14696340859999998	-0.13556352160000001	-0.016957563300000002	0.08787262359999999	-0.08181860490000001	-0.0217912132	0.1239128205	0.0469127917	-0.0863125818	0.0220103971	-0.054755091500000005	0.1265273528	-0.0298535063	-0.10585275539999996	0.0536100376	-0.0661311111	-0.1404645277	0.0914143786	-0.110497278	-0.0496724556	0.1033343971	-0.009607935500000001	0.0048239394	0.0085252239	0.0487613217	0.07362518	-0.0060296373	-0.0951111635	-0.08151851759999999	0.1782868872	-0.019116898700000003	0.09264728380000001	-0.058708416299999996	0.07948454469999999	0.0101967123	0.0317367578	-0.0099599874	0.0181238101	-0.032473006400000004	-0.0889483622	0.0946639376	-0.1061884944	-0.0893323748	-0.0914677751	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.0263242	0.0263075154	0.0006929635056400001	0.0006920853665212372	0.0993874	-0.08193760000000001	0.006713770293760001	0.009877855278759996	-0.0399532	-0.1274642	0.0015962581902399999	0.01624712228164	-8.700789999999997e-05	0.0009835421	9.6735506247241e-07	7.570374662409994e-09	-0.00048654	-0.000267167	2.367211716e-07	7.137820588900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671.8258114134254	5.500136271128099	30.25149900097891	451349.9208813074	877.793759998302	15.189429987336895	770521.8850919566	230.71878334020928	708.459569858192	1.1691700075353992	1.3669585065203256	501914.96212365455	721.4824566450296	528.1292044225344	1.150209	25.489672	0.11489661	0.0593069	-0.0545745905	0.09848267699999999	0.1353749199	0.058386765599999994	0.0071919622	0.0125639225	0.06554630759999999	-0.0762737906	-0.04445328900000002	0.12915300529999998	0.1480157336	-0.09953879539999999	-0.1379521561	-0.04853361	-0.056236585	-0.0222309139	0.036024089599999996	-0.20727478940000002	0.1377147022	0.12407254470000001	-0.0687743819	0.0348710133	0.0438064476	0.0237545881	-0.0576144062	-0.1009304249	-0.0091017975	-0.0749419566	-0.0245637084	0.1074164678	0.0286677761	0.1428963866	0.13302147150000002	-0.0347203221	0.0262685627	-0.0664397762	0.0636221866	-0.0350799632	-0.021215474900000003	0.1094838825	-0.0419197041	-0.03419439	0.10291120390000001	0.0087418646	0.0571770833	0.015036600800000001	0.1305928366	-0.0648417271	-0.1322380011	-0.09527925050000001	-0.015545356000000001	0.0837264708	-0.1097014055	-0.0048867906	0.0240886083	-0.0473734209	0.042951219699999994	-0.0164591441	0.2022001387	0.049663153700000004	-0.06959249599999999	0.09271928630000001	0.09116108789999999	0.0201613724	-0.1492518052	-0.051911306799999994	0.1089282603	-0.0134132027	-0.0464744509	-0.0330626981	0.1351857343	0.0009367607	-0.1011669989	0.21633743219999998	0.054837655199999995	0.1614742301	-0.022753767	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0161281	-0.042452300000000005	0.00026011560961	0.00180219777529	0.128924	0.029536600000000024	0.0008724107395600015	0.016621397776000003	-0.0205941	0.019359100000000004	0.0004241169548099999	0.0003747747528100002	-0.000444609	-0.0003576011	1.2787854672121e-07	1.9767716288099998e-07	-0.000460656	2.5884e-05	2.1220395033599999e-07	6.699814559999999e-10	8.748709999999999e-05	8.748709999999999e-05	7.653992666409998e-09	7.653992666409998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
675.8628443472408	4.03703293381534	16.29763490870969	456790.5843691426	886.1631439742114	8.369383975909386	785285.1177382589	70.04658813620881	710.5479183028498	2.088348444657754	4.3611992263044606	504878.3442045133	720.8553486816063	541.4230534647703	1.078427	23.898918	0.08620946500000001	0.0498464	0.0203817348	0.08891285	0.0302065932	-0.015240196599999999	-0.0101568683	0.1542364218	-0.0354659445	-0.10439205439999999	-0.0216222296	0.147200513	-0.0262847756	-0.0213189069	-0.0302640635	-0.08888304279999999	-0.1218698278	-0.025854089500000003	0.0654298201	-0.0814332584	-0.014645956000000003	0.0140651448	-0.1571760338	-0.051498612400000005	0.0053442038	0.041672223700000004	-0.0019153026	-0.1112345318	-0.0673116046	-0.085267422	0.067603653	0.0607654913	-0.016279818	0.0134043916	-0.0307845521	0.0865862737	0.1121311112	0.042102361100000006	-0.0115628477	-0.036895107999999996	-0.0026117263	0.027594545499999998	-0.0666962206	0.1297500155	0.0766098818	0.0483735292	5.90513e-05	0.0426902829	0.030794180499999997	-0.1534508765	-0.07371376860000001	-0.0102084053	-0.0685698607	-0.0832000616	-0.048137409299999996	0.0647420045	0.018907695800000002	0.043528037	0.1030245734	-0.0055085520999999995	0.1575697363	0.0040664406	-0.0996052559	0.0148658155	0.15007354779999998	0.089235447	-0.0045750802000000005	0.0762344116	0.10625259769999999	-0.1262402651	-0.021254003799999997	-0.035010438399999996	0.11356030630000001	0.0734853551	-0.078030028	-0.1431233525	-0.010184860799999999	0.0929283395	0.0788864351	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.0242266	-0.008098499999999998	0.0005869281475599997	6.558570224999998e-05	0.0906073	-0.03831670000000001	0.0014681694988900008	0.00820968281329	0.00913106	0.02972516	8.33762567236e-05	0.0008835851370255998	-0.000428275	1.633400000000001e-05	2.667995560000004e-10	1.83419475625e-07	-0.000558217	-9.756099999999997e-05	3.1160621908899994e-07	9.518148720999994e-09	0.0	-8.748709999999999e-05	7.653992666409998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
677.9158957905786	2.053051443337836	4.2150202289915715	459569.96176554257	886.4169035465401	0.25375957232870405	785734.9268930361	0.06439392054844678	711.4423056202985	0.8943873174487179	0.7999286736131139	506150.15422632615	723.0517701056966	554.8863484681805	1.104168	24.469376	0.197995745	0.12452	0.0843040883	-0.0030667290000000002	0.0259930508	-0.0443903878	0.014515773999999999	0.017462534499999998	-0.076331051	0.0238603208	-0.0113816731	0.0257365596	-0.028443758700000002	-0.0798449351	0.0675783919	-0.0325349962	0.0008499523	0.023178498999999998	-0.002625401	-0.0335646771	-0.0784392417	-0.1018990146	0.0991436601	-0.006961214499999999	0.004735935300000001	-0.033496308100000004	0.0861713867	-0.0316915598	-0.012955100800000001	-0.0713368754	0.1116430917	-0.0043794588	-0.1457190809	0.0258252643	0.0374023194	0.0468761179	-0.0575379507	0.1444245948	0.013008160500000001	0.0333731913	-0.0023703634	0.0708940844	-0.0985673362	-0.0032998134999999997	0.0602121937	0.0400296741	-0.0255377764	-0.0859444202	-0.0445616896	0.1531579117	0.0307109297	0.0640019211	-0.051809925800000003	0.0238624643	-0.0477785048	-0.0240291734	-0.025428915099999998	0.0870480177	-0.073957754	0.11239108210000001	-0.10632006779999999	-0.0831681002	-0.024211831	-0.0084962239	-0.008536540799999999	-0.0511670959	0.031207429100000007	0.0673905943	-0.0819685111	-0.11740346439999999	-0.0606842991	-0.00169834	-0.0170988215	0.0829699126	-0.1252452999	-0.0670574766	0.078719468	0.0029309899	0.0551070201	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0201351	0.004091499999999998	0.00040542225201	1.6740372249999982e-05	0.187671	0.09706369999999999	0.00942136185769	0.035220404241	-0.0552667	-0.06439776	0.00305440812889	0.004147071493017599	-5.59543e-05	0.0003723207	1.3862270364849e-07	3.13088368849e-09	-0.000522744	3.547299999999995e-05	2.732612895360001e-07	1.2583337289999965e-09	-0.000241062	-0.000241062	5.8110887844000004e-08	5.8110887844000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678.0429745703344	0.12707877975583415	0.016149016264231802	459742.2753641872	892.8346797709848	6.417776224444765	797153.7654017571	41.1878516670485	711.6978448538553	0.25553923355676034	0.0653002998867765	506513.8223696222	722.5980012698303	558.4788522049347	0.945275	20.948141	0.07400808500000003	0.0412977	0.0879462501	-0.030035589100000006	-0.0446550725	0.0361903382	-0.048014137	-0.0604100129	-0.1050597185	-0.0010171225	-0.014727233400000001	-0.0074924326000000005	-0.0969300717	0.0013204242000000002	0.092127775	-0.0192363682	0.08873876050000001	0.0788562658	-0.0313374087	0.0458039644	0.10811883720000001	-0.0421417828	-0.0044529481	0.0034677138	0.0595342795	0.0594322827	0.10775056029999999	-0.0794732225	0.0255576679	0.17187970530000002	-0.09638173800000001	0.035634	-0.0059220533	0.051136613399999996	-0.030288940499999997	0.021525330699999998	0.017456265800000002	0.035010671800000004	0.033642283700000004	-0.0260380725	-0.0378271795	-0.044418054299999996	-0.0591378112	0.058961402	0.015467781699999999	-0.0219277223	-0.0153298271	0.0352651833	-0.1307095473	-0.0974042934	0.025336035099999998	0.0977470049	-0.0181568466	0.0209661707	0.0696573291	-0.015013711599999997	-0.0903603153	0.0707290424	-0.08128968610000001	-0.0557033104	0.0764718834	-0.0144401676	0.0757754884	-0.029489652	-0.061975482699999994	-0.0439044476	0.11004279119999999	-0.05556753230000002	0.0886431505	0.0861591322	-0.0701380275	-0.0650639739	0.0033103676	0.0010190024000000001	-0.014213673400000001	0.0062742216	0.1095085043	0.102960864	-0.0719497801	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.020295	-0.000159900000000001	0.000411887025	2.5568010000000325e-08	0.160195	-0.027476	0.000754930576	0.025662438025	-0.043687	0.011579699999999991	0.0019085539690000004	0.0001340894520899998	-0.000280724	-0.0002247697	5.0521418038089993e-08	7.8805964176e-08	-0.000935308	-0.000412564	8.748010548640002e-07	1.7020905409600006e-07	-0.000299578	-5.8515999999999987e-05	3.4241222559999987e-09	8.974697808400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
675.5082870778274	-2.5346874925070324	6.424640684671588	456311.44591082045	881.2143641227142	-11.620315648270662	776538.7555361995	135.03173576544398	709.9916494963777	-1.7061953574775544	2.91110259787796	504088.14235458727	720.4550186842462	559.9690148466706	0.991563	21.973942	0.08460080000000003	0.0677294	0.0715911685	0.0105471231	-0.0789189662	-0.0038494372	-0.06956913070000001	-0.1021832715	0.0026335139	-0.0247640838	0.0203953852	-0.0017142141	-0.0444288117	0.1580814491	-0.021691068100000002	-0.029578080299999997	0.0502525981	0.0536916083	-0.0722794403	-0.054794836900000005	-0.1125538376	0.0132715403	-0.0514424438	0.0826623778	-0.021109187	0.0751771513	0.0353877791	0.0790020119	0.0549272689	0.0692835924	-0.011536598700000001	0.0923169164	0.1211818202	0.0890080041	-0.0809666131	-0.0026628625	-0.039471881800000004	-0.0154795682	-0.068403472	0.0671141978	-0.08704623859999999	0.050944378	0.06038816230000001	-0.07690245379999999	-0.0709833367	-0.0106672214	0.0291392233	-0.0331018014	-0.028098846	-0.0163004981	-0.0357341102	0.0131204382	0.019650061599999998	-0.08941861699999999	0.0138240672	-0.0874055208	-0.0855064834	0.07075448299999999	0.0709391278	0.006233733199999999	0.045902026299999996	-0.033666593700000004	0.09259208390000001	-0.0013861926	-0.1305226357	0.011621626000000001	-0.0075969441	-0.0388258593	0.0228061229	0.053668276200000004	-0.042015097800000005	-0.010257320600000001	-0.0121452473	-0.0604193661	-0.027272894199999998	-0.0780646503	0.024910752400000003	-0.0623451504	-0.010883996200000001	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0160252	0.004269800000000001	0.00025680703504	1.8231192040000007e-05	0.154552	-0.005643000000000009	3.18434490000001e-05	0.023886320704	-0.0714235	-0.0277365	0.00510131635225	0.0007693134322499999	0.000651874	0.000932598	8.697390296040001e-07	4.2493971187600005e-07	-0.000935308	0.0	8.748010548640002e-07	0.0	-0.000293146	6.432000000000008e-06	4.1370624000000116e-11	8.5934577316e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
