global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42
773.8158141244223	n/a	598790.9141890425	n/a	1138.5488806710596	n/a	n/a	1296293.5536773226	768.374826666014	n/a	n/a	590399.874254027	826.4410024243518	714.2711029570308	n/a	n/a	n/a	n/a	-0.0361554548	0.0070110647	-0.0653016407	-0.006732944100000001	0.2202546525	0.43798013090000004	-0.21504636859999998	-0.0519800512	-0.0353426807	0.019797116	-0.0090931493	0.0352811882	-0.10992376570000001	-0.114032782	0.0125952057	-0.0007155886	0.0942611699	-0.1053834984	0.08446134300000001	-0.0013134142999999998	0.033277593	-0.0067466696	0.016570798799999998	-0.0864573207	0.119384585	-0.10828095160000001	0.039628807599999996	-0.036774034	0.1251271852	-0.022721666499999998	0.159424872	-0.028251832200000007	0.072583112	-0.0538260301	0.029148323599999998	-0.1831330516	0.066479443	-0.092736599	0.0818247721	-0.034216792	-0.0375199784	-0.06301133190000001	0.14118297529999999	-0.0253671087	0.0652239647	-0.0639993177	0.0587824779	-0.173554928	0.2009356777	-0.11017716359999999	0.12843976599999998	-0.0311296129	0.3100968537	-0.0281601646	0.27390346039999997	-0.1460544778	0.0977676612	-0.0153064869	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.0298714	n/a	0.0008923005379600001	n/a	0.116074	n/a	0.013473173476	n/a	-0.173442	n/a	n/a	0.030082127364000007	0.000362889	n/a	1.3168842632100001e-07	n/a	-0.0006330180000000001	n/a	4.007117883240001e-07	n/a	0.00106298	n/a	n/a	1.1299264804000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.9798205380835	-4.835993586338873	591329.964394783	23.38683396711071	1120.21518017455	-18.333700496509664	336.1245738957187	1254882.0498934994	768.944457350468	0.5696306844540686	0.3244791166716107	591275.5784900058	822.5148683016151	702.5151129721772	1.017591	30.605619	0.457425535	0.288968	-0.010187780799999999	-0.029643043199999997	0.0540517564	-0.048833713499999994	0.1450789729	0.080614117	-0.1704135575	0.0805108183	0.0365591809	0.0192213258	0.0023817949	0.1164011251	-0.10434402970000001	0.0373942709	0.0270589481	0.050024088499999994	0.16156548880000002	-0.1880597485	0.0148402468	-0.0159717649	-0.0008410049000000001	0.0237017687	0.0586812767	0.11690875	0.0697643019	-0.1203338605	-0.1042225796	-0.1195589158	0.023647831	0.0030162499	0.012686824	0.07334365450000001	0.0880428006	0.0251407631	0.0183170474	0.0413347415	0.0495114942	-0.157317868	-0.1061507649	-0.1483993424	0.0643990166	-0.0667840768	0.0500367654	0.027852843399999997	0.2024376807	-0.055756204000000004	0.1817443932	-0.18721505100000002	0.1160848645	-0.0523773772	0.0092849342	0.18192227530000002	0.0943051125	0.0554995217	0.047127294199999996	-0.0377625678	0.08971999550000001	0.11635261779999999	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0449346	-0.0150632	0.00201911827716	0.00022689999423999995	0.326487	0.210413	0.10659376116899998	0.04427363056899998	0.0162586	0.1897006	0.03598631764036001	0.0002643420739600001	3.5705300000000005e-05	-0.0003271837	1.2748684480900003e-09	1.0704917354569e-07	-0.0009386590000000002	-0.00030564100000000016	8.810807182810005e-07	9.34164208810001e-08	0.00127513	0.00021214999999999995	4.500762249999997e-08	1.6259565168999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.2476478628282	-2.732172675255242	587135.4578553168	7.4647675274113885	1099.5425961704957	-20.67258400405421	427.3557294046782	1208993.9207933538	767.6089486155721	-1.335508734895939	1.783583580983351	589223.4979947039	817.1977672808915	675.9052673397805	0.979186	29.450542	0.3862926910000001	0.33628	0.0311511137	-0.0140692775	0.0389574154	-0.0615033175	-0.040967239700000005	-0.046248400599999996	-0.021246649500000003	-0.0483349658	-0.0327036845	0.1137796611	0.0689226694	-0.0239781185	0.081819031	-0.1428844049	0.121677955	-0.0104404302	0.1189150964	0.13495705730000002	0.0528307895	0.07253611559999999	-0.0280184916	0.0019818584	0.010357903199999999	-0.014851581599999997	-0.0287452827	0.0332771844	-0.0269375655	0.0361516823	-0.0010566921000000002	-0.1794712253	-0.0162272747	-0.14301271210000002	0.1557385029	0.108723711	-0.015126561399999999	0.09752824410000001	-0.0222524086	0.022129008399999997	0.0029233844	-0.0296505407	-0.011847311200000002	0.0250576833	-0.022713876400000003	0.0537982373	-0.016432220900000002	0.07212640940000001	-0.1254287002	0.0582102461	0.16738754949999998	0.07909018030000001	-0.0535414938	-0.130343206	0.07478257769999999	-0.094009009	0.1632907116	0.0998997718	-0.0483481676	-0.049899040199999994	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.0290519	0.015882699999999996	0.0008440128936100001	0.0002522601592899999	-0.008694149999999998	-0.33518115	7.558824422249998e-05	0.11234640331532247	0.00452639	-0.011732210000000002	0.00013764475148410004	2.04882064321e-05	-7.886319999999999e-06	-4.359162000000001e-05	6.219404314239999e-11	1.9002293342244005e-09	-0.0006330180000000001	0.00030564100000000016	4.007117883240001e-07	9.34164208810001e-08	0.00115443	-0.00012070000000000005	1.4568490000000014e-08	1.3327086248999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.9598377481897	2.712189885361454	591299.2320697221	7.355973974256977	1104.7773559422938	5.2347597717980525	27.40270986843521	1220533.0062028456	768.4138392208621	0.8048906052899838	0.6478488864840765	590459.8283061449	816.7480757210327	681.1738407755903	0.94317	28.367294	0.3689439385	0.310029	0.011710089299999999	0.0423906354	0.1624439599	-0.1138297975	-0.0131696876	0.0218959547	0.089273241	0.08919683240000001	0.06359211070000001	0.0859233653	0.0830757055	0.009555074200000001	0.08679397130000001	0.062867537	0.147208176	0.033995085	0.0012180465	-0.0601864051	0.0321670741	0.0717186883	-0.0570140927	0.0396426562	-0.1212758399	-0.0200542024	-0.1325935025	-0.1265091666	0.0407203374	-0.1460928614	0.008399755200000001	-0.053147877999999996	-0.1155209757	-0.105217567	-0.1422644237	0.0370486857	-0.0269290018	-0.07055726849999999	0.044022867400000006	-0.0047852701	0.1061386335	0.0939264227	0.09040594019999999	-0.015488155600000001	-0.141477671	-0.0161903397	0.0194901959	0.0006164172	-0.040152433	-0.0468255384	0.042560223499999994	0.043997852000000004	-0.054539162599999996	0.0785021225	-0.10619684300000001	-0.15907565070000002	0.13768928800000002	-0.0438676465	-0.0239277294	0.0605164484	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.028673400000000005	0.0003784999999999969	0.0008221638675600003	1.4326224999999765e-07	0.29525300000000004	0.30394715000000005	0.08717433400900003	0.09238386999312254	0.0649677	0.06044131000000001	0.0036531519545161006	0.00422080204329	-1.63675e-06	6.249569999999998e-06	2.6789505625000003e-12	3.905712518489999e-11	-0.0006330180000000001	0.0	4.007117883240001e-07	0.0	0.00123172	7.729000000000004e-05	5.973744100000006e-09	1.5171341584e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
773.8581038590718	4.898266110882105	598856.364908358	23.993010893016105	1096.7739820355023	-8.003373906791468	64.05399389191051	1202913.1676700122	770.2644874198778	1.8506481990157224	3.4248987565201383	593307.3805802071	826.7042048111929	714.6911180523923	1.833845	55.155735	1.1603814375	0.736661	-0.0502454995	0.0490319827	-0.2407526026	0.1427479695	0.014397101200000003	0.2090263676	0.055829914800000005	-0.15839826740000001	0.0865880451	-0.21276236850000002	-0.0441063097	-0.3063561418	0.11266914230000001	-0.2309982036	0.035751629900000005	-0.0338830873	0.1585366495	-0.0663494306	-0.0413369158	-0.053640380999999994	0.0749021429	-0.15167074619999998	-0.1514775444	0.1460940789	-0.0025515977	0.0676565849	0.019191478	-0.0131012447	-0.0324082473	0.0946779373	-0.0553791851	0.0629749948	0.0519389762	0.0199769115	-0.0516770557	0.0902136202	0.0329736929	-0.0416856237	0.0542436855	-0.007121667	-0.176017488	-0.0974222041	0.0187827715	-0.0723671388	-0.39664041520000004	-0.0825151434	0.1691575857	-0.1030155048	0.3468702503	-0.1136404481	0.1010890637	-0.12022012050000001	-0.12177005910000001	0.0523855293	-0.0729013477	-0.0108448008	-0.20263517760000002	0.0712787149	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.0429405	-0.014267099999999994	0.00184388654025	0.00020355014240999982	-0.0568816	-0.3521346000000001	0.0032355164185600004	0.12399877651716006	-0.319922	-0.3848897	0.14814008116609	0.10235008608400001	0.007612179999999999	0.0076138167499999986	5.794528435239998e-05	5.7970205502580545e-05	-0.0006330180000000001	0.0	4.007117883240001e-07	0.0	0.0006637360000000001	-0.0005679839999999999	3.2260582425599987e-07	4.405454776960001e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.02011445895	0.16201059987827193	599107.1375870461	0.026247434472917525	1100.4126626028321	3.638680567329857	13.239996271063928	1210908.0280166543	771.6568565586012	1.3923691387234385	1.93869181846945	595454.3042739017	819.6850795262159	716.8331950387347	1.375746	41.377693	0.7278345499999999	0.442329	-0.06189436440000001	0.011226138799999999	-0.0653608298	-0.0126278939	0.0178928979	0.0839555047	0.046709245499999996	0.0202662338	-0.0340089367	-0.22799363890000002	-0.055661186200000004	0.01077635	0.0452041815	0.0123862699	0.0056504111	0.0444601795	0.060734248899999996	-0.12076853470000001	-0.06934760870000001	-0.0416794698	-0.1966326154	-0.0255454304	-0.0324793242	-0.1454188574	-0.1148542716	-0.0065705695	-0.0958057241	0.1320622316	-0.0698334684	0.0739143336	0.0528363559	0.059395494000000014	0.036492640699999995	0.0663690349	-0.0955269349	0.0001259048	-0.1111663806	0.1833453568	0.0020596188	0.0882924123	0.016175847	0.0215184371	0.0491834096	-0.1433286306	-0.05686066150000001	-0.08545942640000001	0.084737454	-0.028559314300000006	-0.1450401153	-0.0230729955	-0.050578581399999996	-0.11668971019999999	-0.154958616	-0.1029509725	-0.135883228	0.013310777	0.0030358140999999996	0.2439778413	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.0237254	0.0192151	0.00056289460516	0.00036922006801	0.198086	0.2549676	0.039238063395999986	0.06500847704975997	-0.08852079999999997	0.23140120000000006	0.05354651536144001	0.007835932032639995	0.003663000000000001	-0.0039491799999999974	1.3417569000000005e-05	1.5596022672399986e-05	-0.000361877	0.0002711410000000001	1.30954963129e-07	7.351744188100005e-08	0.000888428	0.000224692	5.0486494863999995e-08	7.893043111840001e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.1841455519792	-3.8359689069708343	593183.6180596323	14.714657455247016	1099.1466695461315	-1.2659930567006086	1.6027384196141503	1208123.401174353	769.2824608621088	-2.3743956964924564	5.637754923521898	591795.5045900621	817.7216111251637	703.49560841884	1.025619	30.847084	0.31906414999999994	0.21012600000000006	0.0124214948	0.0249794077	-0.046306882699999996	-0.035027253700000004	-0.08943148570000001	0.0065536856	0.0625099229	-0.02410971	-0.0039865877000000004	-0.024889879700000003	0.049380328	-0.1302214315	-0.0877984299	0.040925839	0.0637541613	-0.0844100035	0.0297240517	0.1238692386	0.0363069765	0.0389453402	0.13053211539999998	0.0390602201	0.06654973480000001	-0.1161386271	0.043624826799999995	-0.0499799625	0.10631922460000001	-0.1188259127	-0.00953079	0.0149816181	0.0562185937	0.10907549289999999	0.0256756405	0.12453225779999999	-0.0678491238	0.0150087165	0.0892146987	0.17122355309999998	0.0249769892	0.0279751701	-0.0033321419	0.0699445917	-0.0415197617	0.0768478042	-0.0389797467	-0.125721597	-0.0019765617	0.09318251720000001	-0.022176695099999998	0.047980198099999996	-0.0019125639999999998	0.0133668208	0.0655020566	0.005675653199999999	0.015286391299999999	0.139998561	-0.0843073899	-0.133653035	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.021777	0.0019483999999999997	0.000474237729	3.7962625599999984e-06	0.0482273	-0.14985869999999998	0.0023258724652899998	0.02245762996569	-0.0644322	0.02408859999999997	0.0005802606499599988	0.004151508396839999	0.00113268	-0.0025303200000000004	1.2829639824e-06	6.402519302400002e-06	-0.00014601	0.000215867	2.13189201e-08	4.6598561689e-08	0.00100561	0.00011718200000000007	1.3731621124000015e-08	1.0112514721000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.3697669210245	-0.8143786309547068	591929.8382521116	0.6632125545556624	1097.5574395187587	-1.589230027372878	2.5256520799035984	1204632.3330429737	769.968497428843	0.6860365667341739	0.4706461708964126	592851.4870328301	816.763861748591	707.5939529453592	0.937897	28.20871	0.44226138	0.243967	-0.0455923184	-0.0060594123	0.0258347369	-0.0772734668	-0.0059516865	-0.031653807	0.045532241200000004	0.10192144339999999	0.0112728746	-0.0510023939	-0.030420324300000006	0.020744264	0.009389240600000001	-0.0231074504	-0.024388130499999997	0.11102167369999999	-0.043266350099999996	0.0087635962	-0.09149821720000001	-0.05271224730000002	-0.1361239507	-0.0779516682	0.0777571011	-0.0871655382	-0.0747621786	0.0285794956	-0.0009246498	-0.0187163638	-0.11235669179999999	0.0857196725	0.0823334764	0.0501392124	-0.23980939739999999	0.055107883600000004	-0.1300297989	-0.0295395702	0.006972533100000001	-0.22895105579999997	-0.0719663317	-0.1742849088	0.09472959710000001	0.023029583399999998	-0.0589645288	-0.1040404873	-0.010378136500000001	-0.0052941561	0.0213999819	0.006780364200000001	-0.0854177356	0.0011048219999999999	0.04864424480000002	-0.07397914950000001	-0.0776417997	-0.12008620390000001	-0.015041846000000001	-0.0138568346	0.1163176136	0.180088057	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.008860319999999998	0.012916680000000005	7.850527050239996e-05	0.0001668406222224001	0.26618600000000003	0.21795870000000006	0.07085498659600002	0.04750599490569001	0.0406755	0.1051077	0.01104762859929	0.0016544963002499994	0.00238053	0.00124785	5.6669230809e-06	1.5571296225e-06	-0.0006330180000000001	-0.000487008	4.007117883240001e-07	2.3717679206400003e-07	0.000614902	-0.00039070800000000014	1.526527412640001e-07	3.78104469604e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.5819947637348	-2.7877721572897367	587647.9546959468	7.7716736009598755	1086.4328293271492	-11.124610191609463	123.75695191526114	1180336.2926397943	769.0455425128279	-0.9229549160151008	0.851845776996442	591431.0464588497	817.7609806369916	671.6437854622084	1.083659	32.592709	0.433438179	0.29346500000000003	0.0958562639	0.011393698999999998	-0.038561075099999995	0.0620445018	-0.0516813497	-0.0832189629	-7.13498e-05	-0.0282298938	-0.0659180033	0.022248735699999998	-0.0070940822999999995	-0.015194228300000001	-0.0758340769	-0.052767489699999996	-0.1053612824	-0.093405899	-0.1312487183	0.1200828518	0.09727363039999999	0.1504991684	-0.0028320552	0.0282872243	-0.0602427254	0.0530189666	0.048587525599999994	0.0678719032	-0.10687893150000001	-0.061068236399999996	0.0355717234	-0.11001592939999999	0.009889785	-0.23496240559999998	-0.0451022349	-0.0522831588	-0.0540027883	-0.0281046586	0.1337506849	-0.09718829400000001	-0.0243719243	0.0696416288	-0.0322352294	0.0570482763	0.0483086962	0.045597365599999995	-0.0950527434	0.0686531674	-0.1101583321	0.1162540944	-0.157902826	-0.0705648567	0.0364808551	0.16685803300000002	0.0959319582	-0.0601367167	0.0427458301	0.0962694463	0.0004473072	-0.1114358387	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.00886022	9.99999999976714e-08	7.85034984484e-05	9.999999999534279e-15	-0.012944399999999998	-0.2791304000000001	0.00016755749135999995	0.07791378020416004	-0.000479079	-0.041154579	0.0016936993726672407	2.2951668824100002e-07	0.000743615	-0.001636915	5.52963268225e-07	2.6794907172250004e-06	-0.000227422	0.000405596	5.172076608400001e-08	1.6450811521600002e-07	0.000394351	-0.000220551	4.8642743601e-08	1.5551271120099995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.4900632836632	5.908068519928406	596740.8978719979	34.905273636169035	1109.5815013218564	23.148671994707232	535.8610151185427	1231171.1080756648	769.8689127493619	0.8233702365340605	0.6779385464101547	592698.1428178847	816.6922703935878	712.2334484087565	1.240068	37.296967	0.3628224390000001	0.28776	-0.07363469480000001	0.034736149300000005	0.08000806740000001	-0.1216605706	-0.0952259574	0.1535852991	0.1081761844	0.0782447597	0.0597821713	0.0301834959	-0.0175916653	-0.0941499357	-0.033752236899999996	0.0756301219	-0.0577524592	0.0422552391	-0.1053179716	-0.0311180186	0.22449306489999998	0.12594669039999998	-0.1427492249	0.022884269	0.020651294599999998	-0.0717164569	0.0564187596	-0.0878037092	-0.0003727817	0.1912303428	0.0127067339	0.0231233275	0.040726849100000004	0.0589988195	-0.0957055228	-0.050734295199999994	-0.012898239799999999	0.0426949649	-0.0354550837	0.0255087275	-0.050160366500000005	-0.0386497956	0.057677088700000004	0.033350435899999996	-0.19158443079999998	0.0463249746	-0.0241421309	-0.0475706397	-0.002574926	-0.0099093575	-0.15154989300000002	-0.0105033981	0.051452188499999996	0.09674968390000001	0.0013936358	-0.0140068832	0.23759454030000002	-0.0183915979	-0.051422679699999994	-0.031172295299999996	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.00675751	0.00210271	4.56639414001e-05	4.421389344099998e-06	0.270434	0.28337840000000003	0.073134548356	0.08030331758656002	0.0414409	0.041919979	0.001757284639360441	0.0017173481928099994	0.000504813	-0.000238802	2.54836164969e-07	5.7026395204e-08	-0.00057387	-0.000346448	3.293267769e-07	1.2002621670399998e-07	0.000271174	-0.00012317699999999998	1.5172573328999994e-08	7.353533827599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
