global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
762.0005994716389	n/a	580644.9135951371	n/a	1121.6897576490226	n/a	n/a	1258187.912414723	761.768841928083	n/a	n/a	580291.7685324528	802.8905845423276	644.6167773543306	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.2931519400945	-8.707447531544403	567450.5727598423	75.81964251459873	1058.0789006419186	-63.61085700710396	4046.3411291782263	1119530.959983611	759.5453119904413	-2.2235299376417292	4.94408538358903	576909.0809666568	797.2426580889212	624.9762103308449	1.215924	35.953663	0.26527071	0.207468	-0.06606374059999999	-0.0384534923	-0.0257900088	-0.0429351678	-0.033589740699999995	0.0504802246	-0.0807229316	-0.054748678099999996	-0.0803615904	0.10042863269999999	-0.020195713400000002	0.0472572197	-0.1131917476	0.0991307451	-0.10094390869999999	0.088219021	-0.058315588200000004	0.0295509677	-0.0781194315	0.0784368424	-0.037784467	0.17697514949999998	-0.013443603600000001	0.0918984656	-0.151883698	0.13963908390000002	-0.09370785460000004	0.0481346276	-0.0536027043	0.1560387429	-0.047439916299999996	0.0055758177	-0.0188637041	0.0687250004	-0.0743920034	0.0184891905	-0.031170257200000002	0.029503600699999997	-0.06766431690000001	-0.0337907175	0.005354314000000001	-0.08651434599999999	0.1488150885	-0.035958543100000004	0.0665956597	-0.063999604	0.0394798083	-0.029540589300000007	0.1090502177	-0.098452458	0.1107290972	-0.103275595	0.0093388808	-0.0372295364	0.1408244024	-0.060174638899999994	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.00844481	-0.00844481	7.13148159361e-05	7.13148159361e-05	-0.20288	-0.20288	0.041160294400000005	0.041160294400000005	-0.0215424	-0.0215424	0.00046407499776	0.00046407499776	0.00064807	0.00064807	4.199947249000001e-07	4.199947249000001e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.2526650595985	0.9595131195039812	568897.0827495068	0.9206654265002612	1068.6285060120936	10.54960537017496	111.29417346642431	1141966.883861639	759.3864615870018	-0.1588504034394873	0.025233450672887882	576667.7980416269	794.521381411387	639.5727644378028	1.036451	30.646818	0.43008881	0.346183	0.0305368519	-0.0160076455	0.09432642220000001	-0.0036498267	0.07425979	-0.0647798646	0.0957159072	0.0452681171	-0.0377161631	-0.06363352480000001	-0.020933415900000002	0.0589762468	-0.0542805873	-0.0800895298	0.02747393	0.0170393401	0.10341227019999999	-0.06360128150000001	-0.08329121980000001	-0.08431716800000001	-0.0323865786	0.0514873666	-0.0002699055	0.10003384	-0.0392179808	0.21938398850000002	0.0066341863	-0.0766180843	0.0300098308	-0.0417723082	0.0690618093	-0.014433747299999999	0.1209679755	-0.1317410851	-0.0897564176	0.11430062939999999	-0.0283638476	0.0599103942	0.0722866828	0.0565667904	-0.0824222644	0.0549279682	0.0692140569	0.0034365147999999997	0.0196497221	0.11661342539999996	0.0085305403	-0.0018593829	-0.0569932671	-0.0592731509	0.0728871517	0.0078172547	-0.0120589169	0.0731678408	0.1717177677	0.061057000099999995	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.0	0.00844481	0.0	7.13148159361e-05	0.137365	0.34024499999999996	0.018869143225000003	0.115766660025	0.0146776	0.03622	0.0013118884	0.00021543194175999999	-0.00025551	-0.00090358	6.528536010000001e-08	8.164568164000002e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.0562926185486	-2.1963724410499026	565588.6672671561	4.824051899803508	1058.5862782663257	-10.042227745767832	100.84633809786928	1120604.9085337508	759.266008797639	-0.12045278936284375	0.014508874465289609	576484.8721154963	793.2316945090934	615.4926150418761	1.214839	35.9216	0.37746635	0.29886	-0.0860872939	0.0876660953	-0.008680203000000001	0.020799413200000002	-0.14045581470000001	0.047063401399999996	0.0156784427	-0.1451745828	-0.1215070568	-0.021653249500000003	-0.053018058099999994	0.0974636525	0.0186653832	0.07782571070000001	0.0115174	0.055369200599999994	-0.022264158399999998	-0.099243129	-0.0992081347	-0.0541752904	-0.0356146178	-0.0086293595	0.046322112900000004	-0.11820946130000001	0.0534472337	0.022569572000000003	-0.0080821636	0.1081107252	-0.0468382512	-0.12608001230000002	0.0285073519	-0.11366268269999999	-0.0417319792	-0.050135003	0.1241508897	0.0065736271999999995	-0.0622570451	0.1047848308	0.031992815099999995	-0.11903795380000001	0.0789472747	0.000982008	0.1169715974	-0.1096196936	-0.054792330300000004	-0.0719384508	0.05448135269999999	0.0011232109	0.0235874772	-0.0538805212	0.0188407653	0.0663420898	0.005754525	0.018232096399999998	0.012380595900000001	-0.0317340521	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.0218686	-0.0218686	0.0004782356659599999	0.0004782356659599999	-0.155448	-0.292813	0.024164080704	0.085739452969	0.019112	0.0044344	1.966390336e-05	0.00036526854399999997	0.000911497	0.001167007	8.308267810089998e-07	1.3619053380489995e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.3533919196676	4.297099301119033	572070.4534683863	18.46506240367768	1057.2088082922683	-1.3774699740574758	1.897423529429904	1117690.464330758	759.8791683492308	0.6131595515918207	0.3759646357082826	577416.3504911186	796.8402612932588	652.4637007941759	1.427979	42.223934	0.32426755	0.21298000000000006	0.0171571565	-0.1577342683	-0.0341036115	-0.0585342175	0.1127554515	0.0666380538	-0.0630585927	0.055561472599999995	0.0581286924	0.0033558459999999996	-0.0340157928	0.1633043162	0.0316966526	-0.032162031800000004	-0.1564796092	0.16412850939999998	-0.0223536087	0.1040003565	0.1111833514	-0.0386793745	-0.0764500433	0.0439541376	-0.035468013799999996	0.011652495300000001	0.0689052725	-0.0823776096	0.0934481574	0.0713495785	0.09887093029999999	-0.042983894	0.1273359343	0.1557122687	0.0175739686	-0.1080742493	-0.0978812289	-0.192692539	0.18840055320000001	0.09518763960000001	-0.0664177701	0.0608864963	-0.0546416425	-0.13679461699999998	0.0789487945	-0.1357199399	0.0621431849	0.0148618376	-0.024809580600000002	0.17217427859999998	0.017019733999999998	-0.0602298088	0.1044874593	-0.1556919741	-0.1208655068	0.0493595692	0.0592679266	-0.059547265999999995	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0237707	-0.0019021000000000003	0.0005650461784899999	3.6179844100000016e-06	-0.0299759	0.1254721	0.0008985545808099999	0.01574324787841	-0.157749	-0.176861	0.031279813320999994	0.024884747001	0.00051085	-0.000400647	2.609677225e-07	1.6051801860899998e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.6469674663265	2.293575546658872	575545.2212458535	5.260488788231542	1080.9121627130369	23.703354420768623	561.8490107965714	1168371.1035009746	760.6969398443257	0.8177714950949166	0.6687502181897753	578659.8342885217	795.9249674434114	667.3498132634422	1.332452	39.39927700000001	0.36251523	0.235582	0.1125224918	0.06984186469999999	0.17922390670000002	-0.11018191289999996	0.0316567346	0.0044039133	0.1318904088	-0.0022286351	0.0358494434	-0.06376775059999999	0.1440922113	-0.0149495048	-0.0603712759	0.146679593	0.11291250720000001	0.0914597773	-0.021101732999999998	0.1483860061	-0.1001057001	0.0842353976	0.126885159	0.0488410672	-0.0432551788	-0.0102325949	0.0583059388	0.0294925211	0.042558984400000006	-0.0467469598	0.1164469334	0.0197844273	-0.0255463344	0.1386811885	0.024280976099999997	-0.0002668762	0.10286321400000001	0.0172470123	-0.1003918158	-0.001437479	0.1308956185	-0.038076241600000005	-0.1717124682	-0.0635590074	-0.0486526059	-0.0087661365	-0.05956295740000001	-0.01143121	0.18741201429999998	-0.0589268092	0.023020415099999997	-0.18654394629999999	0.08207463799999999	-0.0390844682	0.033916132599999996	0.0763792598	-0.014542687299999999	-0.1211002475	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0269895	-0.0032188000000000013	0.00072843311025	1.0360673440000006e-05	0.109674	0.1396499	0.012028386276	0.01950209457001	0.0257894	0.1835384	0.03368634427456001	0.0006650931523599999	0.000151134	-0.00035971599999999994	2.2841485956e-08	1.2939560065599995e-07	6.72596e-05	6.72596e-05	4.5238537921600006e-09	4.5238537921600006e-09	-0.00029518700000000003	-0.00029518700000000003	8.713536496900003e-08	8.713536496900003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.0343083800236	-5.6126590863028705	567060.6695973807	31.501942019058166	1053.3155997428373	-27.596562970199557	761.5702877681894	1109473.752661613	761.1867912066823	0.4898513623566032	0.23995435720262015	579405.3311075254	796.4679371189395	620.473667945877	1.477559	43.689964	0.31889989	0.231073	-0.12074919640000001	0.036891505899999996	-0.0568039833	-0.059218887699999986	-0.0988215452	-0.1068926279	0.0034206358000000003	-0.1290565892	0.0067835472	-0.05420604019999999	0.022850441000000003	0.08423778529999999	-0.0735446155	0.0544570023	0.0007856699000000001	0.0637719163	-0.0477346945	-0.09730701369999999	-0.029550649100000007	-0.029306548999999998	0.0722319999	0.0382368274	-0.0729847625	0.13129372220000002	-0.09553008689999999	-0.016931501499999998	-0.1725432607	0.0393943534	0.092445141	-0.1473210825	0.018901995	-0.1125221405	0.0424540425	-0.0015910082000000002	0.0042428551	0.045219839000000005	0.0864725605	-0.1214669951	-0.019043917	-0.1558059692	-0.0314697552	0.0075026107	0.0110272816	0.0261931376	-0.046330284400000005	0.097187601	0.031452237599999995	-0.0158264969	0.059050842699999995	0.0054399969	0.0916843765	-0.033764903900000004	-0.0602502167	-0.1727090027	0.08457410720000001	-0.0893126987	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.044678	-0.017688499999999996	0.001996123684	0.00031288303224999984	-0.114298	-0.22397199999999998	0.013064032804	0.050163456784	-0.00237771	-0.02816711	0.0007933860857521003	5.6535048440999985e-06	0.0009649080000000002	0.0008137740000000003	9.310474484640005e-07	6.622281230760003e-07	-0.0	-6.72596e-05	0.0	4.5238537921600006e-09	-0.000194775	0.00010041200000000004	1.0082569744000003e-08	3.7937300625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.8215816042647	1.7872732242410618	569755.6200555636	3.1943455780890417	1063.4788028955084	10.163203152671029	103.29069832246236	1130987.1642080634	758.2310766280217	-2.9557145786606043	8.736248670506834	574914.3655644889	794.7856067035813	672.6899473843632	1.216556	35.972347	0.33290643499999995	0.183398	0.0264759804	-0.1018863527	-0.0578142762	0.0771794632	0.0839296763	-0.0310799667	-0.049667027	0.0770657347	-0.0622272521	-0.1143938152	-0.0578665833	0.1005672417	0.10585488130000001	-0.0068948204	0.0458252946	-0.0341573402	-0.015574089199999997	-0.032264694	-0.1099345977	0.0017647595	0.1137465967	-0.042702988600000005	-0.1663180847	0.12840412	0.0354617117	-0.0576678088	-0.028390764300000006	0.10691915699999999	-0.0649793204	-0.057855701100000004	-0.09685701599999999	-0.027710925600000002	-0.031056298399999998	-0.1230859143	-0.1170236911	-0.0386559557	0.023462428100000002	-0.1414334995	-0.0517069425	0.0881769966	0.0011578028	0.0747986408	0.0164043923	-0.0493314546	-0.12613509720000002	-0.0581581092	-0.0513458491	0.0747178966	-0.0581345458	-0.0353506221	0.040203874300000005	-0.0285238629	-0.010360692099999999	-0.1270697833	-0.0646143627	0.0149767222	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.033820800000000005	0.01085719999999999	0.0011438465126400006	0.0001178787918399998	-0.00498212	0.10931588	2.48215196944e-05	0.011949961620174402	-0.15546300000000002	-0.15308529	0.023435106014384102	0.02416874436900001	7.382270000000001e-05	-0.0008910853000000002	5.449791035290001e-09	7.940330118760903e-07	-0.00013638299999999998	-0.00013638299999999998	1.8600322689e-08	1.8600322689e-08	-0.000360268	-0.00016549299999999998	2.7387933049000008e-08	1.2979303182400001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.0066655657198	-1.8149160385448797	567019.0383864038	3.2939202269674386	1061.3416412053734	-2.137161690134917	4.567460089780336	1126446.0793565155	758.6726867609514	0.441610132929668	0.19501950950615904	575584.2456370806	791.6558374287607	669.7451785052144	0.956965	28.296499	0.335074905	0.214928	0.0834225341	0.0250606618	0.0852662169	0.1188374102	-0.0533555921	-0.013354798300000002	0.09662508199999999	0.048227693499999995	-0.0653103813	-0.0205245752	-0.0564587497	-0.0936202163	0.0452992974	-0.0333788806	0.1693885632	-0.0423771833	-0.0487583089	-0.032459671600000004	-0.051593938	-0.0852769384	-0.10233853820000001	0.1112313047	-0.0319534249	0.0569569633	-0.08645623720000001	-0.0804167873	-0.1031867684	-0.0662296974	-0.09062602300000001	-0.0487471825	0.054515612699999993	-0.017872643100000002	-0.1330313908	0.1649630078	0.0167297161	-0.04275386900000002	-0.0554340886	0.0977485525	0.110422379	0.0435493104	0.0716867029	0.0699810706	0.0044765119	0.0446559429	-0.1040131124	-0.0336425629	0.0665657381	-0.0161471829	0.0896480041	-0.10634602789999999	-0.1335350578	-0.0577023175	-0.07221498230000001	0.1389754307	-0.0013464223999999998	0.08348865379999999	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0269147	0.006906100000000004	0.00072440107609	4.769421721000008e-05	0.0917883	0.09677042	0.00842509201689	0.0093645141869764	0.0248448	0.1803078	0.032510902740840016	0.0006172640870399997	-0.000495962	-0.0005697847	2.45978305444e-07	3.2465460435409e-07	-0.000228142	-9.1759e-05	5.2048772163999997e-08	8.419714081000002e-09	0.0	0.000360268	1.2979303182400001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.651156925802	-4.355508639917844	560478.5547663417	18.970455512398985	1051.7446114168283	-9.597029788545118	92.10298076222229	1106166.7276443352	759.7095726252182	1.0368858642668783	1.0751322955164713	577158.6347383917	793.5873568256418	606.8818777501726	1.260012	37.257298	0.17754075	0.144505	-0.10213062310000001	0.09341837119999999	0.0048366781	-0.0028719692	-0.1305980591	-0.0690391445	0.044457860599999996	-0.0834994354	-0.0332949697	-0.009785095300000001	0.029171035499999998	0.0829250525	0.0674354478	0.0303886515	0.1178629506	0.0025206961	0.0423463834	-0.0514496787	-0.0299174813	-0.0899304122	-0.0423523595	-0.1524600184	0.050776860099999994	-0.0477023945	0.08986160650000001	0.0637520675	-0.1391795029	-0.1792626248	0.0040920475	-0.04730272889999999	0.1497131355	-0.025224285200000002	-0.0587228104	0.015479446599999997	0.0187762705	-0.0667098608	0.0181201626	-0.057760906699999996	0.0251460351	-0.0951292077	0.0024211096	0.028106899900000003	0.033380254	0.0347043867	-0.11677461869999999	0.0338218987	0.014381174699999999	0.0362070819	-0.039737373900000005	0.12182419050000001	-0.022995757999999998	0.0525646454	0.0087461816	0.0182875587	0.061127589	0.1432051272	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0382591	-0.011344400000000004	0.0014637587328100005	0.00012869541136000009	-0.0517973	-0.1435856	0.002682960287290001	0.02061682452736	0.0285858	0.0037410000000000047	1.3995081000000033e-05	0.0008171479616400001	-0.000286264	0.000209698	8.1947077696e-08	4.397325120399999e-08	-0.000395839	-0.00016769700000000002	1.5668851392099998e-07	2.8122283808999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
