trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0,initdum_2.0,initdum_3.0
-0.0203112,0.166428,0.483892,0.00116082,0.0033565,-0.00105015,0.1989208,0.053159,0.243487,0.001036157,-0.00024377,0,0.00041254485,0.027698279,0.23415147,1.3475031e-06,1.1266092e-05,1.102815e-06,0.039569485,0.0028258793,0.059285919,1.0736213e-06,5.9423813e-08,0,-0.063291328,0.051112855,0.28153709,0.35695509,0.23873545,0,0,0
-0.0112658,0.227496,0.479803,0.000239443,0.00352066,-0.000715805,0.0090454,0.061068,-0.004089,-0.000921377,0.00016416,0.000334345,0.00012691825,0.05175443,0.23021092,5.733295e-08,1.2395047e-05,5.123768e-07,8.1819261e-05,0.0037293006,1.6719921e-05,8.4893558e-07,2.6948506e-08,1.1178658e-07,0.11764085,-0.034205295,0.1102986,0.13502799,0.02363002,0,0,0
-0.0151152,0.117578,0.487333,0.000981912,0.00409539,-0.000900899,-0.0038494,-0.109918,0.00753,0.000742469,0.00057473,-0.000185094,0.00022846927,0.013824586,0.23749345,9.6415118e-07,1.6772219e-05,8.1161901e-07,1.481788e-05,0.012081967,5.67009e-05,5.5126022e-07,3.3031457e-07,3.4259789e-08,0.0088184037,-0.090286493,-0.079999002,0.13412673,0.017289156,0,0,0
-0.0438043,0.150367,0.452101,0.000289215,0.00427878,-0.000591973,-0.0286891,0.032789,-0.035232,-0.000692697,0.00018339,0.000308926,0.0019188167,0.022610235,0.20439531,8.3645316e-08,1.8307958e-05,3.5043203e-07,0.00082306446,0.0010751185,0.0012412938,4.7982913e-07,3.3631892e-08,9.5435273e-08,-0.06643983,0.071320629,0.026593782,0.1197606,-0.027745362,0,0,0
-0.0592934,0.133542,0.475275,0.000243607,0.00400283,-0.00105015,-0.0154891,-0.016825,0.023174,-4.5608e-05,-0.00027595,-0.000458177,0.0035157073,0.017833466,0.22588633,5.934437e-08,1.6022648e-05,1.102815e-06,0.00023991222,0.00028308063,0.00053703428,2.0800897e-09,7.6148403e-08,2.0992616e-07,0.079654236,-0.03277484,-0.041770597,0.072224526,-0.010572246,0,0,0
-0.0299718,0.133316,0.432888,0.000182079,0.00427868,-0.000303294,0.0293216,-0.000226,-0.042387,-6.1528e-05,0.00027585,0.000746856,0.0008983088,0.017773156,0.18739202,3.3152762e-08,1.8307103e-05,9.198725e-08,0.00085975623,5.1076e-08,0.0017966578,3.7856948e-09,7.6093223e-08,5.5779388e-07,-0.1645648,-0.012348653,-0.039270789,0.10283889,-0.013978316,0,0,0
-0.0570046,0.149817,0.394927,0.000697676,0.0046586,-0.000358544,-0.0270328,0.016501,-0.037961,0.000515597,0.00037992,-5.525e-05,0.0032495244,0.022445133,0.15596734,4.867518e-07,2.1702554e-05,1.285538e-07,0.00073077228,0.000272283,0.0014410375,2.6584027e-07,1.4433921e-07,3.0525625e-09,0.0938675,0.07169009,-0.10601086,-0.029152008,0.063563158,0,0,0
-0.0470642,0.139231,0.385958,0.00160382,0.0046586,-0.000172228,0.0099404,-0.010586,-0.008969,0.000906144,0,0.000186316,0.0022150389,0.019385271,0.14896358,2.5722386e-06,2.1702554e-05,2.9662484e-08,9.8811552e-05,0.0001120634,8.0442961e-05,8.2109695e-07,0,3.4713652e-08,-0.033503299,-0.05958525,-0.18208805,-0.0014616657,0.088181213,0,0,0
-0.0534876,0.109418,0.436426,0.000570275,0.00499101,-0.000358544,-0.0064234,-0.029813,0.050468,-0.001033545,0.00033241,-0.000186316,0.0028609234,0.011972299,0.19046765,3.2521358e-07,2.4910181e-05,1.285538e-07,4.1260068e-05,0.00088881497,0.002547019,1.0682153e-06,1.1049641e-07,3.4713652e-08,0.065766524,0.12958585,-0.10500393,0.039020437,0.013516138,0,0,0
-0.0582171,0.139338,0.414218,0.000746079,0.0046586,-0.000269847,-0.0047295,0.02992,-0.022208,0.000175804,-0.00033241,8.8697e-05,0.0033892307,0.019415078,0.17157655,5.5663387e-07,2.1702554e-05,7.2817403e-08,2.236817e-05,0.0008952064,0.00049319526,3.0907046e-08,1.1049641e-07,7.8671578e-09,0.063779568,-0.049949374,-0.022874427,0.017428991,0.026956302,0,0,0
-0.0931012,0.13032,0.40607,0.000726297,0.0046586,-0.00030211,-0.0348841,-0.009018,-0.008148,-1.9782e-05,0,-3.2263e-05,0.0086678334,0.016983302,0.16489284,5.2750733e-07,2.1702554e-05,9.1270452e-08,0.0012169004,8.1324324e-05,6.6389904e-05,3.9132752e-10,0,1.0409012e-09,-0.13271969,0.03202545,-0.067081086,-0.0078808312,-0.044604323,0,0,0
-0.010322,0.150825,0.541371,0.000495662,0.00381693,-0.000817431,0.0827792,0.020505,0.135301,-0.000230635,-0.00084167,-0.000515321,0.00010654368,0.022748181,0.29308256,2.4568082e-07,1.4568955e-05,6.6819344e-07,0.006852396,0.00042045502,0.018306361,5.3192503e-08,7.0840839e-07,2.6555573e-07,0.10220252,0.049903692,0.13013815,0.14785723,0.20645348,0,0,0
0.00700016,0.259251,0.641846,-0.00210815,0.00371305,4.53e-05,0.01732216,0.108426,0.100475,-0.002603812,-0.00010388,0.000862731,4.900224e-05,0.067211081,0.41196629,4.4442964e-06,1.378674e-05,2.05209e-09,0.00030005723,0.011756197,0.010095226,6.7798369e-06,1.0791054e-08,7.4430478e-07,0.07775965,-0.11450015,0.088708143,0.29535587,0.0031221822,0,0,0
-0.0395127,0.190804,0.590732,-0.00119828,0.00408661,-0.000317897,-0.04651286,-0.068447,-0.051114,0.00090987,0.00037356,-0.000363197,0.0015612535,0.036406166,0.3489643,1.435875e-06,1.6700381e-05,1.010585e-07,0.0021634461,0.0046849918,0.002612641,8.2786342e-07,1.3954707e-07,1.3191206e-07,-0.039904776,0.072174573,0.016415864,0.1850372,-0.055024853,0,0,0
-0.0565565,0.19167,0.547754,-0.000412532,0.00374946,-0.00107598,-0.0170438,0.000866,-0.042978,0.000785748,-0.00033715,-0.000758083,0.0031986377,0.036737389,0.30003444,1.7018265e-07,1.405845e-05,1.157733e-06,0.00029049112,7.49956e-07,0.0018471085,6.1739992e-07,1.1367012e-07,5.7468983e-07,0.080125096,-0.025834612,-0.047002731,0.12336497,0.0012597631,0,0,0
-0.0538421,0.22304,0.518185,-0.00119674,0.00418614,-0.000346556,0.0027144,0.03137,-0.029569,-0.000784208,0.00043668,0.000729424,0.0028989717,0.049746842,0.26851569,1.4321866e-06,1.7523768e-05,1.2010106e-07,7.3679674e-06,0.0009840769,0.00087432576,6.1498219e-07,1.9068942e-07,5.3205937e-07,0.012354774,-0.095293183,-0.031552436,0.09790306,-0.0094803599,0,0,0
-0.0559834,0.160643,0.546,-0.000598324,0.00401639,-0.00047683,-0.0021413,-0.062397,0.027815,0.000598416,-0.00016975,-0.000130274,0.0031341411,0.025806173,0.298116,3.5799161e-07,1.6131389e-05,2.2736685e-07,4.5851657e-06,0.0038933856,0.00077367423,3.5810171e-07,2.8815062e-08,1.6971315e-08,-0.076131369,0.11527548,0.0064326426,0.13869757,0.0091808265,0,0,0
-0.0867536,0.157641,0.546002,-0.000471896,0.00392017,-0.00047683,-0.0307702,-0.003002,2e-06,0.000126428,-9.622e-05,0,0.0075261871,0.024850685,0.29811818,2.2268583e-07,1.5367733e-05,2.2736685e-07,0.00094680521,9.012004e-06,4e-12,1.5984039e-08,9.2582884e-09,0,0.12639819,0.045111311,0.008028646,0.09152489,-0.060748833,0,0,0
-0.107081,0.209188,0.49871,-0.000377989,0.00399392,-0.00047683,-0.0203274,0.051547,-0.047292,9.3907e-05,7.375e-05,0,0.011466341,0.043759619,0.24871166,1.4287568e-07,1.5951397e-05,2.2736685e-07,0.00041320319,0.0026570932,0.0022365333,8.8185246e-09,5.4390625e-09,0,-0.0037260712,-0.11086911,-0.0097305598,0.038998355,-0.09930469,0,0,0
-0.0889442,0.140402,0.514475,1.33055e-05,0.00399744,-0.00047683,0.0181368,-0.068786,0.015765,0.0003912945,3.52e-06,0,0.0079110707,0.019712722,0.26468453,1.7703633e-10,1.5979527e-05,2.2736685e-07,0.00032894351,0.0047315138,0.00024853523,1.5311139e-07,1.23904e-11,0,-0.029733265,-3.63898e-05,0.0004081389,0.099602533,-0.09961871,0,0,0
-0.0846379,0.174321,0.489863,-0.000186166,0.00406463,-0.000183509,0.0043063,0.033919,-0.024612,-0.0001994715,6.719e-05,0.000293321,0.0071635741,0.030387811,0.23996576,3.465778e-08,1.6521217e-05,3.3675553e-08,1.854422e-05,0.0011504986,0.00060575054,3.9788879e-08,4.5144961e-09,8.6037209e-08,0.056132111,0.059965207,0.040471411,-0.013714696,-0.15295771,0,0,0
-0.0845937,0.195264,0.476625,-0.000311481,0.0038747,-0.00047683,4.42e-05,0.020943,-0.013238,-0.000125315,-0.00018993,-0.000293321,0.0071560941,0.03812803,0.22717139,9.7020413e-08,1.50133e-05,2.2736685e-07,1.95364e-09,0.00043860925,0.00017524464,1.5703849e-08,3.6073405e-08,8.6037209e-08,0.081517954,0.0005418467,-0.040600955,-0.034230338,-0.10495456,0,0,0
-0.084725,0.132628,0.449289,0.000629676,0.00394801,-0.00047683,-0.0001313,-0.062636,-0.027336,0.000941157,7.331e-05,0,0.0071783256,0.017590186,0.20186061,3.9649186e-07,1.5586783e-05,2.2736685e-07,1.723969e-08,0.0039232685,0.0007472569,8.857765e-07,5.3743561e-09,0,0.054056387,-0.11340653,-0.036182923,0.0084866014,-0.011168486,0,0,0
-0.0795197,0.159818,0.366324,0.00144513,0.00380642,-0.000230282,0.0052053,0.02719,-0.082965,0.000815454,-0.00014159,0.000246548,0.0063233827,0.025541793,0.13419327,2.0884007e-06,1.4488833e-05,5.30298e-08,2.7095148e-05,0.0007392961,0.0068831912,6.6496523e-07,2.0047728e-08,6.0785916e-08,-0.1443812,-0.085096734,0.0080881604,-0.088386516,-0.073118605,0,0,0
-0.057508,0.100323,0.418837,0.00148559,0.00398635,-0.00047683,0.0220117,-0.059495,0.052513,4.046e-05,0.00017993,-0.000246548,0.0033071701,0.010064704,0.17542443,2.2069776e-06,1.5890986e-05,2.2736685e-07,0.00048451494,0.003539655,0.0027576152,1.6370116e-09,3.2374805e-08,6.0785916e-08,-0.055058479,0.081134705,0.043672319,0.0070600607,0.0082803847,0,0,0
-0.107082,0.156691,0.379638,0.00142271,0.00398635,-0.00047683,-0.049574,0.056368,-0.039199,-6.288e-05,0,0,0.011466555,0.024552069,0.14412501,2.0241037e-06,1.5890986e-05,2.2736685e-07,0.0024575815,0.0031773514,0.0015365616,3.9538944e-09,0,0,-0.0085824342,0.055366457,0.042265896,-0.1213449,-0.046380183,0,0,0
-0.103011,0.101939,0.413795,0.00136371,0.00414183,-0.00047683,0.004071,-0.054752,0.034157,-5.9e-05,0.00015548,0,0.010611266,0.01039156,0.1712263,1.859705e-06,1.7154756e-05,2.2736685e-07,1.6573041e-05,0.0029977815,0.0011667006,3.481e-09,2.417403e-08,0,0.079947601,0.052592542,0.0045569724,-0.042869494,0.051817708,0,0,0
-0.121101,0.163082,0.403192,0.000963582,0.00381693,-0.00059631,-0.01809,0.061143,-0.010603,-0.000400128,-0.0003249,-0.00011948,0.014665452,0.026595739,0.16256379,9.2849027e-07,1.4568955e-05,3.5558562e-07,0.0003272481,0.0037384664,0.00011242361,1.6010242e-07,1.0556001e-07,1.427547e-08,-0.017207331,-0.094407721,-0.05723701,-0.067082712,0.013959241,0,0,0
-0.0969388,0.108676,0.413924,0.00133795,0.00390611,-0.00047683,0.0241622,-0.054406,0.010732,0.000374368,8.918e-05,0.00011948,0.0093971309,0.011810473,0.17133308,1.7901102e-06,1.5257695e-05,2.2736685e-07,0.00058381191,0.0029600128,0.00011517582,1.401514e-07,7.9530724e-09,1.427547e-08,0.0043492329,-0.064428775,-0.084361399,-0.033192471,0.045354695,0,0,0
-0.0308743,0.121511,0.452565,0.00137287,0.00398635,-0.000373316,0.0660645,0.012835,0.038641,3.492e-05,8.024e-05,0.000103514,0.0009532224,0.014764923,0.20481508,1.884772e-06,1.5890986e-05,1.3936484e-07,0.0043645182,0.00016473722,0.0014931269,1.2194064e-09,6.4384576e-09,1.0715148e-08,-0.14938849,0.075942676,0.0075639629,0.016266856,0.044251146,0,0,0
-0.078308,0.211403,0.424323,0.000434029,0.00376087,-0.000341225,-0.0474337,0.089892,-0.028242,-0.000938841,-0.00022548,3.2091e-05,0.0061321429,0.044691228,0.18005001,1.8838117e-07,1.4144143e-05,1.164345e-07,0.0022499559,0.0080805717,0.00079761056,8.8142242e-07,5.084123e-08,1.0298323e-09,0.039233247,0.086826428,0.029189677,-0.089601897,-0.028681404,0,0,0
-0.0663,0.101935,0.451001,0.00108153,0.00405104,-0.000749293,0.012008,-0.109468,0.026678,0.000647501,0.00029017,-0.000408068,0.00439569,0.010390744,0.2034019,1.1697071e-06,1.6410925e-05,5.6144e-07,0.00014419206,0.011983243,0.00071171568,4.1925755e-07,8.4198629e-08,1.6651949e-07,0.086728949,0.049943926,0.12303476,-0.016489415,-0.054026701,0,0,0
-0.103518,0.173468,0.401546,0.00105785,0.00398635,-0.00047683,-0.037218,0.071533,-0.049455,-2.368e-05,-6.469e-05,0.000272463,0.010715976,0.030091147,0.16123919,1.1190466e-06,1.5890986e-05,2.2736685e-07,0.0013851795,0.0051169701,0.002445797,5.607424e-10,4.1847961e-09,7.4236086e-08,0.02462122,-0.10790897,0.095272772,-0.036006552,-0.069060032,0,0,0
-0.0249164,0.100435,0.353765,0.0022893,0.00350453,-0.00129633,0.0786016,-0.073033,-0.047781,0.00123145,-0.00048182,-0.0008195,0.00062082699,0.010087189,0.12514968,5.2408945e-06,1.2281731e-05,1.6804715e-06,0.0061782115,0.0053338191,0.002283024,1.5164691e-06,2.3215051e-07,6.7158025e-07,-0.16789496,0.010270419,0.08069815,-0.049075102,-0.023130692,0,0,0
0.0119166,0.135688,0.391238,0.00252363,0.00407295,-0.000438491,0.036833,0.035253,0.037473,0.00023433,0.00056842,0.000857839,0.00014200536,0.018411233,0.15306717,6.3687084e-06,1.6588922e-05,1.9227436e-07,0.0013566699,0.001242774,0.0014042257,5.4910549e-08,3.231013e-07,7.3588775e-07,0.0040691679,0.038459025,0.12574776,-0.090551582,0.14725496,0,0,0
0.0546787,0.170374,0.517616,0.0024895,0.00532008,-0.000943244,0.0427621,0.034686,0.126378,-3.413e-05,0.00124713,-0.000504753,0.0029897602,0.0290273,0.26792632,6.1976102e-06,2.8303251e-05,8.8970924e-07,0.0018285972,0.0012031186,0.015971399,1.1648569e-09,1.5553332e-06,2.5477559e-07,0.028567751,-0.051890536,0.010732926,0.14565937,0.13013953,0,0,0
0.0440356,0.130598,0.487766,0.00237866,0.00518087,-0.000767128,-0.0106431,-0.039776,-0.02985,-0.00011084,-0.00013921,0.000176116,0.0019391341,0.017055838,0.23791567,5.6580234e-06,2.6841414e-05,5.8848537e-07,0.00011327558,0.0015821302,0.0008910225,1.2285506e-08,1.9379424e-08,3.1016845e-08,-0.1234419,0.038366085,-0.095990219,0.066981848,0.03016498,0,0,0
0.0480239,0.191012,0.463802,0.00194251,0.00485949,-0.000943244,0.0039883,0.060414,-0.023964,-0.00043615,-0.00032138,-0.000176116,0.002306295,0.036485584,0.2151123,3.7733451e-06,2.3614643e-05,8.8970924e-07,1.5906537e-05,0.0036498514,0.0005742733,1.9022682e-07,1.032851e-07,3.1016845e-08,0.069350809,0.11765014,-0.051507013,-0.027675434,-0.022608809,0,0,0
0.0693217,0.139204,0.490586,0.00266047,0.00517422,-0.000943244,0.0212978,-0.051808,0.026784,0.00071796,0.00031473,0,0.0048054981,0.019377754,0.24067462,7.0781006e-06,2.6772553e-05,8.8970924e-07,0.00045359628,0.0026840689,0.00071738266,5.1546656e-07,9.9054973e-08,0,0.095760429,-0.033149126,-0.060287859,0.029707665,0.03970356,0,0,0
-0.0181023,0.174636,0.494035,0.00249905,0.00530444,-0.00135733,-0.087424,0.035432,0.003449,-0.00016142,0.00013022,-0.000414086,0.00032769327,0.030497732,0.24407058,6.2452509e-06,2.8137084e-05,1.8423447e-06,0.0076429558,0.0012554266,1.1895601e-05,2.6056416e-08,1.6957248e-08,1.7146722e-07,-0.10889773,-0.058376614,-0.039425521,0.056681482,-0.11379348,0,0,0
-0.00192542,0.118424,0.472648,0.0028758,0.00546968,-0.00122312,0.01617688,-0.056212,-0.021387,0.00037675,0.00016524,0.00013421,3.7072422e-06,0.014024244,0.22339613,8.2702256e-06,2.9917399e-05,1.4960225e-06,0.00026169145,0.0031597889,0.00045740377,1.4194056e-07,2.7304258e-08,1.8012324e-08,0.0392285,0.11350391,-0.060045146,0.0057951182,-0.042554389,0,0,0
-0.0613963,0.140419,0.428623,0.00223061,0.00546673,-0.00105992,-0.05947088,0.021995,-0.044025,-0.00064519,-2.95e-06,0.0001632,0.0037695057,0.019717496,0.18371768,4.975621e-06,2.9885137e-05,1.1234304e-06,0.0035367856,0.00048378002,0.0019382006,4.1627014e-07,8.7025e-12,2.663424e-08,0.051294387,0.021280013,-0.088319508,-0.10252424,-0.10027325,0,0,0
-0.082823,0.0673216,0.446146,0.0026337,0.005411,-0.00136478,-0.0214267,-0.0730974,0.017523,0.00040309,-5.573e-05,-0.00030486,0.0068596493,0.0045321978,0.19904625,6.9363757e-06,2.9278921e-05,1.8626244e-06,0.00045910347,0.0053432299,0.00030705553,1.6248155e-07,3.1058329e-09,9.293962e-08,0.10083329,-0.027053817,0.032764497,0.0056523216,-0.06196936,0,0,0
-0.0605368,0.119478,0.487942,0.00297522,0.00557638,-0.0010184,0.0222862,0.0521564,0.041796,0.00034152,0.00016538,0.00034638,0.0036647042,0.014274992,0.2380874,8.851934e-06,3.1096014e-05,1.0371386e-06,0.00049667471,0.0027202901,0.0017469056,1.1663591e-07,2.7350544e-08,1.199791e-07,-0.092752386,-0.1063474,-0.044349679,0.057482261,-0.013001879,0,0,0
