trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0
0,0.00338574,0,0,-0,0,0,0,0,0,0,0,0,1.1463235e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0261732,0.0848732,0.0615361,-0.000717765,0.000276751,0,0.0261732,0.08148746,0.0615361,-0.000717765,0.000276751,0,0.0006850364,0.0072034601,0.0037866916,5.151866e-07,7.6591116e-08,0,0.0006850364,0.0066402061,0.0037866916,5.151866e-07,7.6591116e-08,0,0.018917976,0.019358885,-0.11616489,-0.054815603,0.020756416,0
0.063342,0.0400175,0.106553,-0.000613967,-0.000615761,0.00052573,0.0371688,-0.0448557,0.0450169,0.000103798,-0.000892512,0.00052573,0.004012209,0.0016014003,0.011353542,3.7695548e-07,3.7916161e-07,2.7639203e-07,0.0013815197,0.0020120338,0.0020265213,1.0774025e-08,7.9657767e-07,2.7639203e-07,-0.017342277,-0.016660489,-0.069537846,-0.0411564,0.026255834,0
0.0930536,0.13905,0.144398,-0.00242633,-0.000666029,0.000270782,0.0297116,0.0990325,0.037845,-0.001812363,-5.0268e-05,-0.000254948,0.0086589725,0.019334903,0.020850782,5.8870773e-06,4.4359463e-07,7.3322892e-08,0.00088277917,0.0098074361,0.001432244,3.2846596e-06,2.5268718e-09,6.4998483e-08,-0.012151113,0.044027892,-0.039171549,-0.045122509,0.014990204,0
0.105674,0.130813,0.163495,-0.00251433,-0.000615761,0.000716615,0.0126204,-0.008237,0.019097,-8.8e-05,5.0268e-05,0.000445833,0.011166994,0.017112041,0.026730615,6.3218553e-06,3.7916161e-07,5.1353706e-07,0.0001592745,6.7848169e-05,0.00036469541,7.744e-09,2.5268718e-09,1.9876706e-07,-0.0074265158,0.04442503,-0.020936649,-0.04790885,0.018409773,0
0.1157,0.0591278,0.102915,-0.00199803,-0.000493683,0.000576538,0.010026,-0.0716852,-0.06058,0.0005163,0.000122078,-0.000140077,0.01338649,0.0034960967,0.010591497,3.9921239e-06,2.437229e-07,3.3239607e-07,0.00010052068,0.0051387679,0.0036699364,2.6656569e-07,1.4903038e-08,1.9621566e-08,-0.032166077,0.012586206,-0.050428328,-0.049402795,0.021080303,0
0.108558,0.174288,0.147331,-0.00393017,-0.000334951,0.000576537,-0.007142,0.1151602,0.044416,-0.00193214,0.000158732,-1e-09,0.011784839,0.030376307,0.021706424,1.5446236e-05,1.1219217e-07,3.3239491e-07,5.1008164e-05,0.013261872,0.0019727811,3.733165e-06,2.5195848e-08,1e-18,-0.0029730112,0.04576731,-0.005299944,-0.067303278,0.0040795675,0
0.0981565,0.128723,0.127303,-0.00128317,-0.000535966,0.000576537,-0.0104015,-0.045565,-0.020028,0.002647,-0.000201015,0,0.0096346985,0.016569611,0.016206054,1.6465252e-06,2.8725955e-07,3.3239491e-07,0.0001081912,0.0020761692,0.00040112078,7.006609e-06,4.040703e-08,0,0.025895727,0.01551579,-0.027514253,-0.048089399,-0.0078037309,0
0.0981999,0.0595838,-0.00165937,-0.00202467,-0.000161788,0.000576537,4.34e-05,-0.0691392,-0.12896237,-0.0007415,0.000374178,0,0.0096432204,0.0035502292,2.7535088e-06,4.0992886e-06,2.6175357e-08,3.3239491e-07,1.88356e-09,0.004780229,0.016631293,5.4982225e-07,1.4000918e-07,0,-0.0005141789,0.0074879847,-0.065038919,-0.046468227,0.029215903,0
0.069912,0.170196,0.102745,-0.00287882,0.000392414,0.000576537,-0.0282879,0.1106122,0.10440437,-0.00085415,0.000554202,0,0.0048876877,0.028966678,0.010556535,8.2876046e-06,1.5398875e-07,3.3239491e-07,0.00080020529,0.012235059,0.010900272,7.2957222e-07,3.0713986e-07,0,0.0088051114,0.01571434,-0.02196433,-0.045102397,0.021121667,0
