global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
796.8794404349637	n/a	635016.842587941	n/a	1043.6922059828944	n/a	1089293.4208294405	n/a	821.8138812425192	n/a	675378.0554028936	n/a	834.5642974173372	785.7912939035997	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0
791.2201210036047	-5.659319431358996	626029.279880959	32.0278964261575	1020.1474849264357	-23.544721056458684	1040700.8910017323	554.3538896264489	822.615330060216	0.8014488176968371	676695.9812500782	0.6423202073876579	833.1535096030002	770.5499772339039	1.401422	22.385717	0.08530225179999999	0.0506617	-0.0027481678999999996	-0.0048775797	-0.1291196592	0.0031682583000000003	0.1730779811	-0.0145163398	-0.1556073475	0.0381517389	-0.0208504241	0.05887200450000001	0.0598917705	-0.0293110358	0.2325879236	-0.0203212645	0.3571927795000001	0.3516317606	-0.3953839014	0.2821490216	-0.04198045809999999	0.3172784405	-0.088595307	0.0570447572	-0.1194872133	0.09048329179999999	-0.005755240500000001	0.0785291543	-0.0695620353	0.053666854699999995	-0.0929460607	0.0513131768	-0.1024469699	0.1037900246	-0.04028936	0.0138913981	-0.062400181799999996	0.0230407785	-0.019635406299999998	0.0187256384	-0.09084974189999999	0.06621944519999999	-0.0423409356	0.0779062023	-0.0382185489	-0.042675673399999996	-0.0731942149	0.0791987374	-0.0032366853999999997	0.2618540393	-0.2975895264	0.0177627609	-0.2583426777	0.1180908556	-0.1193872662	0.2191109674	-0.5181114370000001	0.11140830730000001	-0.1719020198	0.0649588221	-0.164501156	0.0790819087	-0.054997784699999996	0.066248921	-0.1460388238	0.1415380902	-0.0930331174	0.0250366669	-0.040951672599999996	0.1135092848	-0.1036450059	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	5.801799999999998e-06	5.801799999999998e-06	3.366088323999999e-11	3.366088323999999e-11	-0.0191639	-0.0191639	0.00036725506321	0.00036725506321	0.0391569	0.0391569	0.0015332628176100002	0.0015332628176100002	-0.000165004	-0.000165004	2.7226320016000004e-08	2.7226320016000004e-08	-0.000374509	-0.000374509	1.4025699108100002e-07	1.4025699108100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.6077234799278	-3.6123975236769184	620325.9260852344	13.049415869067133	1016.1716360512069	-3.975848875228849	1032604.7939149864	15.8073742786585	822.1632672929387	-0.4520627672773117	675952.4380858003	0.2043607455584208	832.9580172941171	750.9595016613828	1.316203	21.024475	0.2343052850700001	0.138758	0.042553516500000006	-0.11703580890000001	-0.0361727527	-0.1105708552	0.1249954376	0.0036786567	-0.101147507	-0.0064873757	0.11185156310000001	-0.0057266601	0.0114719604	-0.14860108119999998	0.1639483388	0.12284115820000001	0.0432174466	0.016134634499999998	0.057495360999999995	0.019341902	0.0488132522	0.0016436292999999999	-0.011180508799999999	0.016219356299999998	0.06594614809999999	0.0189072732	-0.0355625802	-0.0884008078	0.138576296	-0.030988046499999998	0.0186016695	-0.018563932800000002	-0.1296094633	-0.0787570393	-0.0288246101	-0.0333723661	0.1228689671	-0.029424896000000002	-0.0767268421	-0.0354026092	0.1512992806	0.0070477539	0.0882969045	0.044392352999999996	0.1403426156	-0.0373934069	0.0046221413	0.0751103786	-0.1095346918	0.1416677742	-0.1194853241	0.005955585500000001	0.074021046	-0.10087476599999999	-0.026883317900000002	0.0498467124	0.032194903500000004	0.0880790065	-0.0552671917	-0.0161108528	0.0293566631	-0.0181938956	0.1549898259	0.011521083500000001	-0.0207944365	-0.0369245787	0.0805600147	-0.10241866150000001	0.0748426156	-0.06408146299999999	0.1356295706	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-8.16327e-06	-1.396507e-05	6.66389770929e-11	1.9502318010489998e-10	0.07830289999999998	0.09746679999999998	0.0061313441484099965	0.009499777102239995	-0.040950199999999985	-0.08010709999999999	0.0016769188800399993	0.006417147470409998	0.00055002	0.0007150240000000001	3.025220004e-07	5.112593205760001e-07	-5.84126e-05	0.0003160964	3.412031838760001e-09	9.991693409296e-08	-0.000103228	-0.000103228	1.0656019984e-08	1.0656019984e-08	0.0	0.0	0.0
788.6290719666611	1.0213484867332454	621935.813150997	1.0431527313522904	1002.0227770034993	-14.14885904770756	1004049.6456338044	200.1902123518961	821.9987264960163	-0.16454079692243795	675681.9063610726	0.02707367385187097	831.8911330005162	738.0257298549593	1.213646	19.386259	0.13921685327	0.0807552	0.06247142980000001	0.0187340411	0.0945811924	-0.0301781921	-0.0493543896	0.1166254395	-0.0649568323	-0.0507947068	-0.0162940266	0.0740756088	-0.08035978769999999	-0.1426498409	0.1191769377	0.1583436207	-0.1213293783	0.046946787999999996	-0.0041541137	0.0515424293	0.0447019415	0.043967023	0.0062770624	-0.0773120958	0.1738971355	-0.007781439300000002	0.0829291657	-0.0298679852	0.0037351548	0.045153439299999994	0.070140368	-0.0438489461	-0.1136634825	-0.0161994824	0.0458394755	0.0029895282	0.11497749609999999	-0.099031059	0.06454951540000001	0.1537142646	0.0127642233	0.007421494	-0.0498089583	-0.1215856461	0.0157041852	0.09034557359999999	-0.0023014885999999997	-0.018875578100000002	-0.19506001469999998	0.2052333809	0.041568172	0.0333432035	0.023570394799999998	-0.0227647935	0.0787896646	0.07834419299999999	-0.0044953036	0.08847212230000001	-0.0745818075	0.0685684156	-0.0596666071	-0.09633248380000001	-0.0064233236	-0.1376982314	0.024574028199999997	-0.0287415027	0.0024939716	-0.0933105483	0.0365007017	-0.11054984820000001	-0.0225407265	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.0173955	0.017403663269999998	0.00030260342025000003	0.0003028874952155471	0.07614270000000001	-0.0021601999999999733	0.005797710763290001	4.666464039999884e-06	0.00912621	0.05007640999999999	8.328770896409997e-05	0.002507646838488099	-0.000548529	-0.001098549	3.00884063841e-07	1.2068099054009994e-06	0.000131342	0.0001897546	1.7250720964000002e-08	3.600680822116e-08	0.0	0.000103228	1.0656019984e-08	0.0	0.0	0.0	0.0
787.7801337360596	-0.8489382306014477	620597.539109204	0.7206961193767167	998.2901928215821	-3.7325841819172174	996583.3090837515	13.93218467509863	820.9769166027878	-1.0218098932284647	674003.0975946208	1.0440954578995665	829.9015845458152	745.4695774244534	1.21023	19.331703	0.20128941	0.113891	0.0490678705	0.1150704957	0.0012852804	0.07168663360000001	-0.0758623629	0.0533432521	-0.0831894794	0.1094373533	-0.1196119974	0.0410689117	-0.0428625721	-0.0875492499	0.1155328131	-0.06889236730000001	-0.0369236707	0.027191614300000003	-0.0252786839	-0.07457727780000001	-0.0079502398	-0.0633960417	-0.012791602	-0.0627922709	0.1209220836	0.0719171238	0.0019289857999999999	0.0215497527	0.07062176490000001	-0.0120341657	-0.0655466707	0.056105648	-0.10816217380000001	-0.0028265865	0.1504056138	-0.10941043550000001	0.1000542942	-0.0157488923	-0.145033864	-0.041888251	0.011661344399999999	-0.0064916056	-0.1029358474	-0.017799143400000002	-0.08674970189999999	0.077776438	0.0612083453	0.049633875599999995	0.024619692999999998	0.15769786449999998	-0.0354023878	0.0493555292	0.013478219199999999	0.0250814858	-0.0717719009	-0.0391668454	-0.005673058000000001	0.0674985548	0.0361962589	-0.0316534962	-0.014974083000000001	-0.1595483664	0.0122196708	-0.1204131651	0.0393559458	-0.1595897899	0.0258758142	-0.1284357739	-0.05130974519999999	0.025865236	0.0676930935	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.00984168	-0.007553820000000002	9.68586652224e-05	5.706019659240001e-05	-0.0217202	-0.09786289999999999	0.0004717670880399999	0.00957714719641	-0.00623928	-0.01536549	3.89286149184e-05	0.0002360982829401	0.0007908499999999997	0.0013393789999999995	6.254437224999996e-07	1.7939361056409993e-06	-0.0	-0.000131342	0.0	1.7250720964000002e-08	-0.00013942299999999998	-0.00013942299999999998	1.9438772928999998e-08	1.9438772928999998e-08	0.0	0.0	0.0
789.7251086972269	1.944974961167304	623665.7473068469	3.782927599567756	1004.9544006824096	6.66420786082756	1009933.3474509412	44.411666412315846	821.665162981991	0.6882463792031785	675133.6400582218	0.4736830784862854	831.4186377646802	760.9393759117868	1.196406	19.110874	0.16595232	0.0992377	-0.0009601814	-0.0285096404	-0.056235222300000005	-0.0265208883	0.0470650892	-0.06415941509999999	-0.06782920740000001	0.023564029700000003	-0.0389263682	0.006241700699999999	0.0516579316	-0.0367701224	0.0595717746	0.0384420255	-0.0580712736	0.1247252393	0.012217196999999999	-0.1312049525	-0.0645841063	-0.0596517711	-0.0255392201	-0.054349237599999996	0.08627274609999999	-0.0397221252	-0.0333370639	-0.0245483875	-0.016994131000000003	0.014445483799999999	-0.077732075	0.0132973905	-0.049339199800000004	0.0548994092	0.026501195699999997	-0.05644160190000001	0.0425392725	0.0704898154	-0.0936895942	-0.01119583	-0.0023236965	0.0531409995	0.0570108188	-0.0498166936	-0.0378545905	-0.0640606639	0.0076744279	0.045381108200000006	-0.09363462880000001	0.015218324299999999	-0.1281494577	0.0850807757	0.0922755294	0.0678093276	0.0412188391	0.0029695764	0.0179974653	0.0455708147	0.06638057280000001	-0.0440329703	0.1618886169	-0.055806998899999995	0.012483283500000001	-0.0105661832	0.10024747369999999	0.00112747	-0.0220580113	-0.1372808881	-0.004090423	0.06647036349999999	0.0914719854	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.00548903	-0.00435265	3.01294503409e-05	1.8945562022500007e-05	0.07437879999999998	0.09609899999999998	0.0055322058894399975	0.009235017800999995	-0.0342181	-0.02797882	0.00117087836761	0.0007828143685924	0.00025684	-0.0005340099999999997	6.59667856e-08	2.851666800999997e-07	-0.0	0.0	0.0	0.0	-0.00035585	-0.000216427	4.6840646329000006e-08	1.266292225e-07	0.0	0.0	0.0
787.9235437573042	-1.8015649399227411	620823.5108070684	3.2456362327588306	1002.4259632026476	-2.528437479762033	1004857.811702756	6.392996089065381	822.409433363448	0.7442703814569995	676357.2760851876	0.5539384007141476	832.1004519543677	761.7109397851726	1.291083	20.623203	0.128176085	0.06576610000000001	-0.041281155	-0.0942067781	0.013553423200000001	-0.0196331633	0.0570289206	-0.010894093600000002	0.0217458369	-0.0554905086	0.0998263447	0.0102653047	-0.025132560499999998	0.1129789038	0.1107731528	0.036890629700000004	-0.0407572438	-0.011777388799999998	0.1103126666	0.0533628418	-0.0865479857	0.0343327966	0.133324319	-0.0722498462	-0.040841806099999996	-0.0587830342	0.025979346099999998	-0.1077295209	-0.07764362080000001	-0.2757304742	0.011077851599999999	0.1889183791	0.0491173275	-0.0382898297	0.008876603299999999	-0.024400391	-0.0387206948	-0.1306251039	-0.050090210700000005	0.0065055747	0.0449547346	0.0571983988	0.0909474081	-0.0445997755	0.0646864276	-4.797680000000001e-05	-0.0994508427	-0.08652223099999999	0.0521378074	0.0206335349	-0.034547345699999996	0.023917560600000002	0.1466772764	-0.0717506857	-0.059382997	0.0200545247	-0.0422553193	-0.0426262292	-0.0729448298	-0.0792512371	0.1214409491	-0.08493184710000001	-0.0594541675	0.0389985225	0.0122022446	-0.0814494003	0.10703985449999999	0.1433024756	-0.11627218730000001	-0.1152206658	0.1351454431	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.00439051	-0.00987954	1.92765780601e-05	9.760531061159997e-05	0.020728	-0.05365079999999999	0.00042964998399999996	0.0028784083406399982	-0.0557858	-0.0215677	0.0031120554816400003	0.0004651656832900001	0.000943215	0.0006863749999999999	8.89654536225e-07	4.711106406249999e-07	-6.87229e-05	-6.87229e-05	4.722836984410001e-09	4.722836984410001e-09	-0.000462313	-0.00010646299999999999	1.1334370369e-08	2.13733309969e-07	0.0	0.0	0.0
787.9421177138578	0.0185739565536096	620852.780867399	0.00034499186205537723	1004.2865728035512	1.8606096009035584	1008591.5203135023	3.461868086974498	821.5165126293442	-0.8929207341037682	674889.3805226795	0.7973074373924123	831.1115922408702	768.2605136655528	1.169616	18.682955	0.09413505	0.0479789	-0.0455688624	0.0361689463	0.1228595178	-0.0058664386	0.0181614664	0.1054597645	0.0167462798	0.0267347474	-0.0554538563	0.0489062276	-0.1079461432	-0.034523976899999996	0.0448358305	0.013732137299999999	0.0828318721	-0.0023078367	0.0068507874	-0.1284167832	-0.0105843557	0.0222350696	-0.018909432099999998	-0.0030399595000000002	-0.032747875	-0.1333016085	-0.0221115385	-0.0594490127	-0.1788822196	-0.0232905548	0.1312690423	-0.0564688699	-0.09643026019999999	0.06711826950000001	0.012478416499999999	0.039886535	0.0091177766	0.1470256465	0.050067144699999996	-0.0844179213	1.14344e-05	-0.0861649084	-0.010636188400000001	0.0136818819	-0.0011072978	0.113986529	0.0700712038	0.042385284100000004	0.0149353253	-0.045038408200000005	-0.0953166535	0.04226016230000002	0.0211913855	-0.1215478901	-0.0005191513	0.1485837555	0.0381381316	-0.0234022235	0.1156750553	-0.0469854818	0.1120809543	-0.0225042377	0.08859041279999999	-0.0627168191	0.0663404138	0.17419878789999999	-0.1083477382	0.1392001961	0.005798799499999999	-0.0994815617	-0.0604011467	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.020799400000000003	-0.016408890000000002	0.00043261504036000014	0.0002692516710321001	0.0405151	0.0197871	0.00164147332801	0.00039152932641	-0.0919637	-0.036177899999999985	0.00845732211769	0.0013088404484099994	0.00105673	0.00011351500000000012	1.1166782929e-06	1.2885655225000028e-08	-2.68487e-05	4.187420000000001e-05	7.208526916899998e-10	1.7534486256400003e-09	-0.0007421469999999999	-0.00027983399999999986	7.830706755599992e-08	5.507821696089997e-07	0.0	0.0	0.0
787.9855185296028	0.04340081574503074	620921.1774123671	0.0018836308073341085	995.3550514107327	-8.931521392818466	990731.6783688624	79.77207439037393	820.7267439672687	-0.7897686620755167	673592.3882631146	0.6237345395965517	829.3616403506729	771.6514354051361	1.265092	20.208046	0.06861937499999997	0.0475263	-0.0757167629	0.0808216639	-0.0166457171	0.1349783037	-0.057469698099999994	-0.052792872000000005	0.049874607	-0.0028097715999999997	-0.10863628689999999	-1.23216e-05	0.0093767498	0.0746425064	-0.018221910600000002	0.0592172452	0.017922488	-0.1579189257	-0.0145101627	-0.0954807998	-0.0788107274	0.0863515574	0.0132310821	-0.022612983700000002	-0.0888172457	0.009619688199999999	-0.0599886933	0.0661800994	0.0342625597	-0.0423660069	0.0241552343	0.1561490719	0.0878617207	0.0068694644	-0.043723622000000004	-0.0641860383	0.0060651574	0.08337716769999999	-0.037217554300000004	-0.0053806291	-0.0319442033	0.0009999697	0.0206184095	-0.0926261036	-0.1357079405	0.0108174099	-0.0169320198	-0.059195179199999996	0.0502838237	-0.0247583114	0.0701067586	-0.1321569743	0.1298950318	0.013408041499999999	-0.0563455213	0.0738886561	-0.0233226917	-0.0732730662	0.0143336377	0.045666342699999994	-0.0014635464000000002	0.0110497474	-0.035411240499999996	-0.010559265600000001	0.07902093610000001	-0.011407507800000001	0.0147834044	0.0151198083	-0.12459960789999999	0.15956125300000001	0.0592111244	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0207682	3.1200000000002066e-05	0.00043131813124	9.734400000001283e-10	0.0817916	0.041276500000000015	0.006689865830560001	0.0017037494522500005	-0.0908495	0.0011141999999999957	0.00825363165025	1.2414416399999906e-06	0.00132775	0.00027101999999999985	1.7629200624999996e-06	7.345184039999992e-08	1.5262799999999996e-05	4.21115e-05	2.3295306383999987e-10	1.77337843225e-09	-0.000531329	0.00021081799999999988	4.4444229123999953e-08	2.8231050624099996e-07	0.0	0.0	0.0
789.1745467783286	1.1890282487257764	622796.4652827804	1.4137881762678868	999.2115679948043	3.8565165840716418	998423.7576146356	14.872720163219604	821.3880988253903	0.6613548581216264	674678.4088919893	0.4373902483610766	831.4743360342118	783.6910049900142	1.23265	19.689819	0.17920315	0.0889683	-0.0739138687	-0.05138075190000002	-0.0953260715	0.0055850284	0.037275915699999995	-0.0875804967	0.1050341149	-0.0033472086999999998	-0.0121788975	-0.0434245706	0.0868796921	0.10924140560000001	0.1054972542	0.034220163	0.0745149438	0.062400205199999996	0.1859578968	-0.0162199691	0.045243188499999996	-0.0397140109	-0.1354752848	-0.0266040819	0.1280653596	0.0570229296	0.030491779700000006	0.0366077962	-0.1444632847	0.0201155853	0.0651991777	0.017126226100000003	0.0637104924	-0.0642043952	-0.0433019714	0.068869368	-0.06519872089999999	0.1600775671	0.12116886630000001	-0.0168121536	-0.0735326463	-0.026236328399999998	0.1304661499	-0.0157259866	-0.023345737400000004	-0.0876760681	-0.0357817514	-0.0390857599	0.0526659471	-0.0700496404	-0.1831799766	0.0285330666	0.0387115588	-0.1411453891	0.022873072999999997	-0.025035755899999998	0.0833738062	0.0238523244	-0.0191564702	0.0020399203	-0.015280177399999999	-0.025817634	-0.1071126934	0.0038755591	0.14914249710000002	0.0544263415	-0.052356243600000005	0.0362542429	0.0167288715	0.08918403039999999	-0.0588357123	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.00564605	0.01512215	3.18778806025e-05	0.0002286794206225	0.00518064	-0.07661096	2.6839030809600007e-05	0.005869239192121601	-0.115975	-0.0251255	0.013450200625	0.0006312907502499997	0.00185872	0.00053097	3.4548400384e-06	2.819291409e-07	-0.0005366840000000001	-0.0005519468	2.8802971585600005e-07	3.0464527003024004e-07	-0.000695303	-0.00016397400000000003	2.6887472675999998e-08	4.83446261809e-07	0.0	0.0	0.0
