global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
769.1686451904933	-2.5827520873596086	591620.4047441789	6.670608344760415	987.8560489275774	-7.602347370323969	975859.5734028041	57.79568553907176	805.5845284296138	-2.9240365989747943	648966.4324451633	8.549990032144082	808.6384185459343	718.6563889251947	1.048538	17.779532999999994	0.16778100999999998	0.102322	-0.0481271925	-0.018317155	0.0210396284	-0.040369003	-0.0969380472	-0.0635911791	-0.0035223366	0.0654770925	-0.0922480968	-0.0006974228	-0.09576977390000001	-0.041382526600000004	0.08157204650000001	-0.04740802190000002	-0.108111764	-0.0961730532	-0.0774905872	-0.0472026236	0.0729010828	-0.023925851	0.0057062687	0.0852411436	-0.035932515899999996	0.1033561537	-0.1101791615	0.0339545531	-0.027961353799999998	-0.1343762568	-0.005044359	-0.0573655347	-0.0438749129	-0.0383479864	0.0968107871	-0.0364219296	0.0969010609	-0.0822098503	-0.0965268062	0.010003397399999999	-0.044099003899999996	-0.0830815218	-0.1118271175	-0.019026004	-0.1023981988	-0.028870883700000002	0.12544896460000002	-0.0570004704	-0.1023522689	-0.0382455472	-0.082813665	0.07640458480000001	0.0104852839	-0.042973163099999996	0.0802172751	-0.0744902137	-0.030849675099999998	0.0064229738	0.0670860288	0.025566091200000002	-0.057341421	0.1028449003	0.12025895589999999	0.0954459511	0.061131249900000004	0.0127721743	-0.0385211975	0.0	-0.0321423	0.004357800000000002	0.00103312744929	1.8990420840000014e-05	0.017125799999999997	-0.0952442	0.00029329302563999986	0.00907145763364	-0.0318187	-0.009276799999999998	0.00101242966969	8.605901823999996e-05	0.00198728	0.0010113310000000003	3.9492817984e-06	1.0227903915610009e-06	1.01355e-05	-8.965419999999999e-05	1.0272836025e-10	8.037875577639998e-09	-0.000480682	-7.705899999999993e-05	5.938089480999989e-09	2.3105518512399997e-07	0.0	0.0	0.0
769.8653899164917	0.696744725998542	592692.7185912718	0.4854532132067834	989.1395048530296	1.2834559254522446	978396.9600608966	1.6472591125784777	807.4946912272322	1.9101627976184543	652047.6763601631	3.648721913405561	810.6797298664336	713.7839117955267	1.088332	18.4543	0.14596424	0.0978471	-0.0091202706	-0.0182854252	-0.0646011579	0.0564315308	-0.12343014640000001	0.0884288558	0.0246479679	0.0969969585	0.022066903500000002	0.1609077388	0.021166258599999998	0.0593970719	-0.1336389312	-0.050196200499999996	-0.0660150606	0.0290328699	-0.0869535749	0.047829804100000005	0.072027223	-0.0359991386	-0.0038347074	-0.09899761779999999	0.0652615104	0.10540819650000001	0.09387078630000001	-0.0945935246	0.049350901399999994	0.0696821386	-0.0464055776	0.0738891154	-0.035165586400000004	-0.0346251947	0.09682888279999999	-0.1300397867	-0.0088983174	0.0030008469	-0.0277949016	0.0356879308	0.0464370566	0.10899225189999999	-0.085059433	0.005262322	0.0485806518	-0.11444344769999999	0.0822167149	0.10085612050000001	0.1206227536	0.038695159	-0.022645505899999998	0.11263608439999999	-0.020167372700000002	0.2082180727	0.0220677361	0.0491224843	0.0639888443	0.0508707859	-0.04689085	-0.08216163530000001	-0.0736062712	0.0551438493	-0.0136752447	0.09451355019999999	0.0578461925	0.006888813000000001	-0.045770342900000004	0.0	-0.030821	0.001321300000000001	0.000949934041	1.7458336900000026e-06	0.113241	0.0961152	0.012823524081	0.00923813167104	-0.0279312	0.003887499999999999	0.00078015193344	1.5112656249999989e-05	0.00123967	-0.0007476100000000001	1.5367817089e-06	5.589207121000002e-07	-1.18983e-05	-2.2033800000000002e-05	1.4156954288999998e-10	4.8548834244e-10	-0.0006038430000000001	-0.0001231610000000001	1.5168631921000023e-08	3.646263686490001e-07	0.0	0.0	0.0
770.5211828776904	0.6557929611986992	593702.8932632352	0.4300644079577586	983.3624374041724	-5.777067448857224	967001.6832974749	33.37450830864572	807.3362924192221	-0.1583988080101335	651791.8890572157	0.025090182379031132	809.5143018577678	700.5941078152357	1.383128	23.453007	0.054701514999999985	0.0277577	-0.018639204	0.0504970266	0.0927111999	-0.1517411935	-0.0165465069	-0.00041535160000000004	-0.028236671499999998	0.0511383128	-0.051007766600000004	-0.09522833619999999	-0.022539696600000002	0.0341827594	0.0173764902	0.1511835526	-0.010246061899999999	-0.0668203105	-0.0373592542	-0.0442690485	0.055082098899999994	0.0526370675	0.0596942654	0.0959860765	0.0444215485	0.0654208373	-0.0518589354	-0.0413598632	0.048854556900000005	0.021801770499999998	0.09359008710000001	0.010295941	0.0471202433	-0.0695638197	0.0167171575	0.09674090949999999	-0.0254969097	-0.14731205279999998	-0.09502583220000001	-0.1117711074	-0.0648076867	-0.0862847364	0.057845101399999994	-0.0742624041	0.0725506177	0.0993117918	0.08843208279999999	-0.0711675212	-0.07676026400000001	-0.0728924299	-0.038175313100000004	0.0808360282	0.029445544100000002	-0.023835974500000003	-0.07070034019999999	-0.101007451	-0.0045318335	0.1292326274	0.0609668744	0.043523263	-0.1462763414	-0.0373884873	0.0049037876	0.0935496191	0.054483950700000006	0.0009847731	-0.052775283799999996	0.0	-0.0391661	-0.008345100000000005	0.0015339833892100002	6.964069401000008e-05	0.0933053	-0.01993570000000001	0.008705879008089999	0.00039743213449000065	-0.031463599999999994	-0.0035323999999999946	0.0009899581249599996	1.247784975999996e-05	0.00105295	-0.00018672000000000006	1.1087037025e-06	3.486435840000001e-08	0.000195485	0.00020738330000000002	3.8214385225e-08	4.300783311889e-08	-0.00054018	6.366300000000003e-05	4.0529775690000056e-09	2.917944324e-07	0.0	0.0	0.0
772.2484969939621	1.7273141162717138	596367.7411094336	2.983614056271532	996.2421945912199	12.879757187047515	992498.51028393	165.88814519730215	808.4085875867355	1.0722951675134027	653524.4444839807	1.1498169262725964	810.8110641635986	716.8000040070415	1.258561	21.34079	0.172868099	0.101722	-0.042441709800000005	0.0438358579	-0.0495710008	0.0721153388	-0.0148353878	0.0455072405	-0.0496584137	-0.0008159102	0.0696298205	0.013140220800000001	-0.0527957096	0.0291694927	0.031485556899999996	-0.0302506716	0.0562190871	0.0594935429	0.1074231189	-0.10533792380000001	0.1658250001	0.1944991458	0.1135530381	0.08097487839999999	0.003068933	0.0348944269	0.0140268568	-0.0590861829	0.0071036748	-0.044886142999999996	0.0943056877	-0.025622933100000002	0.0521788589	-0.0083089266	0.058776374699999995	-0.061918708899999994	0.053745477199999996	-0.041505630099999996	-0.0489750567	-0.1388233045	0.0697307185	0.016205448799999998	0.0089400477	-0.0353217727	-0.0053281006999999995	-0.0735883878	-0.0626715464	0.0597145085	-0.11792109070000001	-0.0103284669	-0.0758388671	0.0630863346	-0.0948441754	-0.0407040568	-0.0772957194	0.10556137300000001	-0.022502912000000003	0.13783420789999998	0.145911166	-0.0086686878	-0.182612003	0.0570402726	-0.1193431917	0.0925544796	0.0510490108	-0.004922222899999999	-0.05949864570000001	0.0	-0.04055	-0.0013839000000000006	0.0016443025000000002	1.915179210000001e-06	-0.000696199	-0.094001499	4.84693047601e-07	0.008836281814247	-0.058823	-0.02735940000000001	0.003460145329	0.0007485367683600004	0.00184002	0.00078707	3.3856736004e-06	6.194791849e-07	0.000174825	-2.0659999999999985e-05	3.0563780625e-08	4.2683559999999927e-10	-0.0007349159999999997	-0.0001947359999999997	3.792210969599989e-08	5.401015270559995e-07	0.0	0.0	0.0
772.8395386844078	0.5910416904456497	597280.9525539282	0.3493302798448512	998.0049139597388	1.762719368518901	996013.8082877856	3.1071795721516744	808.6485469394153	0.23995935267976165	653912.4724672277	0.057580490938490235	811.773128378005	718.6070427043736	1.09912	18.637222	0.207003614	0.14052	-0.0678264415	-0.0382025766	0.0440172158	0.0388818352	0.0321062074	-0.0104673323	0.038395381	0.1320110983	0.0154439681	-0.08778900369999999	0.09077682880000001	-0.0894238567	-0.044963428099999994	-0.0185050966	-0.0104812914	0.1378737417	0.0820455789	-0.001085623	-0.06370735820000001	0.0956680926	0.0518402824	0.1481935864	-0.0386465979	-0.09771186189999999	0.0238009656	0.0260281438	0.0400360282	0.0002270211	0.0588158879	0.025822283199999997	0.1435298307	0.1266461685	0.0804267251	-0.08158446379999999	0.0694475095	-0.1108212995	0.1545015399	0.1320298538	-0.0092060191	-0.022467217	0.0400074366	0.1705524811	0.0455345935	0.0522056708	-0.00018720599999999998	0.10202630160000001	-0.0239623116	0.008497002	0.024645740899999997	0.0633885355	0.0290518746	-0.15118727380000002	-0.11009509880000001	0.0306484893	0.09513011789999999	0.14396637240000001	-0.0195080502	0.1017361374	-0.0668857301	-0.08769358070000001	-0.0648931259	0.09152846349999999	0.0475459561	-0.010814443500000001	-0.0659045565	0.0	-0.0356036	0.004946400000000004	0.00126761633296	2.4466872960000035e-05	0.138183	0.138879199	0.019094541489	0.0192874319148816	-0.052660300000000014	0.006162699999999993	0.0027731071960900014	3.797887128999992e-05	0.00127025	-0.00056977	1.6135350624999995e-06	3.2463785290000005e-07	-6.44183e-05	-0.0002392433	4.1497173748899995e-09	5.723735659489001e-08	-0.000403623	0.0003312929999999997	1.0975505184899982e-07	1.6291152612900002e-07	0.0	0.0	0.0
769.7858235208513	-3.0537151635564896	592570.2140936753	9.32517630013484	996.9827241320596	-1.0221898276791992	993974.5522177824	1.0448720438108303	808.7093294462369	0.06078250682162434	654010.7795333822	0.0036945131355208094	811.8161995494478	712.0712992959618	1.307135	22.164433	0.17473221000000005	0.132202	-0.0152470474	0.1132593491	-0.020038243600000002	0.1099045651	-0.061734329299999995	-0.0159494356	-0.12191469449999999	-0.0369658018	0.1569423159	0.1217216766	-0.0163070245	-0.0011145941	0.1448363828	-0.0140664043	0.046174094000000006	-0.0755844671	-0.0182936398	0.024169298399999997	0.0211797613	-0.0468897572	0.0422128476	-0.0511206113	-0.0097609724	-0.010581015800000001	-0.0044521837	-0.0043475282	-0.1079699231	0.058715055	-0.05934748	0.0183717224	0.037150893399999996	0.0508384238	-0.0033709740999999997	-0.21869691089999999	-0.11067876730000001	0.09112423119999999	-0.0254259823	-0.082418819	0.1566283057	0.07570193730000001	0.0006305877	-0.0528634648	-0.1266239449	0.0340497034	0.0097813918	-0.0695420685	-0.0286405652	-0.0971427292	0.0114226851	0.0522749505	-0.088399805	0.0406455242	0.0383931318	0.0569821987	0.0091039588	-0.0753178137	-0.042086280700000006	0.031705599300000005	-0.1417983927	0.10302534029999999	0.0731826824	0.0904719133	0.0439794606	-0.0166742017	-0.071958838	0.0	-0.0372764	-0.0016728000000000018	0.00138952999696	2.7982598400000067e-06	0.00518301	-0.13299999	2.68635926601e-05	0.017688997340000102	-0.03879	0.013870300000000007	0.0015046640999999998	0.00019238522209000025	0.00178177	0.0005115200000000001	3.1747043329e-06	2.616527104000001e-07	-7.66807e-05	-1.22624e-05	5.87992975249e-09	1.5036645375999996e-10	-0.000403623	0.0	0.0	1.6291152612900002e-07	0.0	0.0	0.0
767.5348263899676	-2.250997130883661	589109.7097214777	5.066988083246474	992.6748650874507	-4.307859044608904	985403.3877763884	18.557649548218734	807.1382264480476	-1.5711029981893034	651472.1165936998	2.4683646309194183	811.0197877544838	693.1253368713558	1.358185	23.030058	0.143499555	0.0873675	0.06696182690000001	-0.11898960900000001	0.08271441809999999	-0.0098291886	-0.11170362130000001	-0.1240144312	0.1373180167	-0.017595263700000002	0.0094181217	0.0067781767	-0.1174169826	-0.1397087265	-0.04757536	-0.0243648037	-0.037593823900000004	-0.0235856566	-0.0844626492	-0.0350900123	-0.1312337299	-0.0423003904	-0.031188758599999998	-0.0074846664	0.0470813033	-0.1764826731	0.0352111249	-0.098741541	-0.119075051	-0.041715139500000005	-0.07373185139999999	0.1245252666	0.045776649100000004	0.06494739719999999	-0.0303976321	-0.0141483646	0.1209845506	-0.0338945762	0.0339560277	-0.0077682054	0.0551722676	-0.0658948958	-0.1593140017	0.0860985917	0.005348855400000001	0.0402674494	0.0030318246	-0.0573148068	0.1085509805	0.0506526083	-0.0213707425	0.013399045	-0.11128564390000001	-0.020125949599999998	0.0280873078	0.0496564833	-0.1003733729	-0.0817303057	-0.0712991558	0.07342106	0.046664062199999995	0.0780489223	-0.0707092426	0.0893851812	0.0403542832	-0.022483907799999998	-0.077629188	0.0	-0.046869	-0.0095926	0.002196703161	9.201797476e-05	0.08884659999999997	0.08366358999999997	0.007893718331559994	0.006999596291688095	-0.0186188	0.0201712	0.00034665971343999987	0.00040687730944	0.00150481	-0.0002769599999999999	2.2644531361e-06	7.670684159999996e-08	-0.000401164	-0.0003244833	1.6093255489600005e-07	1.0528941197889002e-07	-0.000403623	0.0	0.0	1.6291152612900002e-07	0.0	0.0	0.0
765.8774214554277	-1.6574049345399544	586568.2246952148	2.7469911170373904	981.7309022788393	-10.943962808611444	963795.5644892241	119.77032195627052	805.2524171298552	-1.8858093181924005	648431.4552934743	3.5562767845812866	807.8328295452379	677.661411593482	1.224955	20.770947	0.06294232000000001	0.0330226	0.1180296917	-0.0371061164	-0.10941672050000001	-0.0866453235	-0.0952293126	0.0672192793	-0.0102147142	-0.0916071086	-0.1083532749	0.0392496513	0.0424743988	-0.0599374959	0.0669667456	0.11501505210000001	-0.046405223899999994	0.0638300015	-0.056271271100000006	-0.0136056478	-0.060933580599999995	-0.0442296858	-0.0119474334	0.05870112440000001	-0.0211141214	0.0400630896	-0.11121599539999999	-0.0849191485	0.0145326655	-0.0900711503	-0.0821909127	0.10800922619999999	0.0729245345	-0.0756849142	0.1459060478	-0.0739264833	-0.0842196976	-0.0406319411	0.1480333661	-0.0905656164	-0.0998527958	0.0671875954	-0.039008199199999996	-0.034053154599999996	-0.025407452400000002	0.16477229699999998	-0.0553733991	0.0713386436	0.0474360208	-0.0224587352	-0.0691557248	0.1077267724	0.052336836500000004	0.034260772	-0.0747314975	0.048791716500000006	0.1558797282	0.021743751800000002	-0.0587483299	0.21423763559999998	0.0330667772	-0.1020668892	0.05562742230000002	0.08826863	0.036675261	-0.028226122599999997	-0.0828853527	0.0	-0.043981	0.0028880000000000017	0.0019343283609999998	8.340544000000011e-06	0.062648	-0.02619859999999997	0.003924771904	0.0006863666419599987	-0.00352143	0.01509737	1.24004692449e-05	0.0002279305809169	0.00142689	-7.791999999999999e-05	2.0360150721000004e-06	6.071526399999998e-09	-0.000236384	0.00016478	5.5877395456000003e-08	2.71524484e-08	-0.00053609	-0.00013246700000000002	1.7547506089e-08	2.8739248810000003e-07	0.0	0.0	0.0
765.2154094134793	-0.662012041948401	585554.6228038387	0.43825994368469146	987.5967120098512	5.86580973101195	975347.2655726691	34.40772380043449	805.5911396234744	0.3387224936192297	648977.0842398483	0.1147329276836291	808.7496246859884	667.8427224191726	1.173254	19.894281	0.10572067999999996	0.0575133	0.149843544	0.11216617779999999	-0.0652819585	-0.0194159556	-0.09451680050000001	0.09345289779999999	0.0009457828999999999	-0.1144196239	-0.039085942	0.15512798449999998	-0.0434766519	0.1086698629	-0.012329985900000002	0.0337798772	0.0413976562	-0.0395344602	0.0038301895	0.0078759687	-0.105455779	-0.0062036372	0.0777266403	0.054789940999999995	0.0302475141	0.009524457	-0.0208001058	-0.0647250097	0.0018718804000000002	-0.029413833900000002	-0.049247053799999996	0.1772086119	-0.0777411107	0.08455641550000001	-0.09260355199999999	0.0585420583	-0.0365821568	0.119134491	0.0050170307	0.1260787643	-0.0016830925	0.1105291471	-0.0964467342	-0.1217712714	-0.0094398629	-0.0741377773	0.0295949444	-0.066250571	0.059783476399999994	-0.0253103629	0.045112743899999995	-0.0151228578	-0.008019404300000001	-0.0918343951	-0.0111989073	0.0549636606	0.0624067734	0.0227734458	-0.013389918999999998	0.16226057	0.0053931212	-0.0632434323	0.0070158381	0.08712263199999999	0.032947302799999995	-0.0338836091	-0.0876992882	0.0	-0.0439802	8.000000000021878e-07	0.00193425799204	6.400000000035007e-13	0.0140335	-0.048614499999999984	0.00019693912225000006	0.0023633696102499987	-0.00353946	-1.8030000000000046e-05	1.25277770916e-05	3.250809000000016e-10	0.00204434	0.0006174499999999999	4.1793260356e-06	3.8124450249999975e-07	0.000155446	0.00039183	2.4163458916e-08	1.5353074890000002e-07	-0.000403623	0.00013246700000000002	1.7547506089e-08	1.6291152612900002e-07	0.0	0.0	0.0
768.3809741468799	3.1655647334006294	590409.3214309082	10.020800081349797	992.3967875635554	4.8000755537042314	984851.3839664644	23.040725321268997	806.7557216603909	1.1645820369164994	650854.7944317781	1.356251320708583	808.8222325784022	666.2920849787295	1.282545	21.747473	0.18061354	0.103788	0.1257725945	-0.044196836399999995	0.1328468506	-0.0583262332	0.000277036	-0.052031340999999995	0.0839190952	-0.07395933360000001	-0.0669372632	-0.0812759552	-0.1622963369	0.09575677769999999	-0.18406528149999998	0.0545825284	0.1013044007	0.0704403709	0.0038031053000000003	-0.048638699	-0.055804437699999994	-0.12405425769999999	-0.0571768474	0.056605754	0.1078271814	-0.113410143	-0.1472987318	-0.0118929542	-0.0206997201	-0.0120795575	-0.0621491321	0.0234125353	-0.0869442797	-0.11284224529999999	0.0695586416	0.012032617399999999	-0.013867942	0.08181232320000001	0.14316345800000002	0.029313646699999998	-0.0333196086	-0.1052715026	-0.052281825700000006	-0.0927044227	0.2171865179	-0.0089537933	-0.0906132706	0.0001683893	0.0476034382	0.1090145634	-0.0423379522	0.070917244	-0.08163234230000001	0.019334294199999998	0.0158691878	0.0692067098	0.1584973327	-0.0729465457	0.008604180500000001	0.0559079626	0.1235467647	-0.0518292618	0.0031641890000000004	0.08594756960000001	0.029175383	-0.039439385099999995	-0.09204531	0.0	-0.0439611	1.910000000000106e-05	0.00193257831321	3.6481000000004054e-10	0.110922	0.0968885	0.012303690084000002	0.00938738143225	-0.0215474	-0.01800794	0.0004642904467600001	0.0003242859030436	0.00128699	-0.00075735	1.6563432601e-06	5.735790224999999e-07	-0.000401164	-0.00055661	1.6093255489600005e-07	3.0981469210000004e-07	-0.000403623	0.0	0.0	1.6291152612900002e-07	0.0	0.0	0.0
770.0301486145356	1.649174467655712	592946.4297753238	2.7197764247675007	1001.4427128032196	9.045925239664145	1002887.5070266719	81.82876344159278	806.3371926123098	-0.41852904808115454	650179.6681899012	0.17516656408771736	808.7718736259368	691.6452346629799	1.323349	22.439352	0.16447986	0.0911815	0.0640501424	-0.06258412690000001	-0.1019084722	-0.08295192629999999	0.18071755879999998	0.039012246	-0.0488551	-0.0838198465	-0.107585556	-0.0879272725	-0.0050174746	0.0864273857	0.09396638380000001	0.047299816200000004	0.12467824960000001	0.06020486940000001	-0.0303901897	0.077876744	0.0923784645	-0.1646808723	0.07848252530000001	0.0896516398	0.1270582255	0.09824324470000001	0.024784058799999998	0.0031028557	-0.0128744709	-0.015179790600000001	0.0315069559	-0.010021991899999999	0.1119224953	-0.038864737	-0.0605764528	-0.0298773991	-0.0103926537	0.031533971200000004	0.08527661380000001	-0.002835496	-0.1367260612	-0.031068883999999998	0.08781656380000001	-0.0633152953	-0.0187922547	0.0042050068	-0.10601674789999999	-0.048982758700000004	0.0472269	-0.1231168352	-0.0167098973	0.1625780838	-0.150629456	-0.136660136	0.092152749	-0.1306857993	0.0743995623	-0.08905984550000001	-0.1447150826	0.0058331067	0.0688929126	-0.10756811869999999	0.028601643700000002	0.0847438347	0.0253645343	-0.044876773200000004	-0.09590023019999999	0.0	-0.0439693	-8.200000000006813e-06	0.00193329934249	6.724000000011173e-11	0.0288645	-0.0820575	0.0008331593602499997	0.006733433306250001	-0.013314200000000005	0.008233199999999996	0.00017726792164000013	6.778558223999994e-05	0.00218808	0.0009010899999999998	4.7876940863999985e-06	8.119631880999995e-07	-5.44068e-05	0.0003467572	2.9600998862400008e-09	1.2024055575184002e-07	-0.000639395	-0.0002357719999999999	5.5588435983999966e-08	4.088259660249999e-07	0.0	0.0	0.0
771.0583069019101	1.028158287374481	594530.9126424402	1.057109463896826	1001.5581880088807	0.11547520566114144	1003118.8039676324	0.013334523122482914	808.9932734764392	2.6560808641294216	654470.1165301247	7.054765556794496	811.2238456231265	692.836583265081	1.20393	20.414431	0.10899628499999996	0.0529622	0.0541496666	0.0634391113	-0.0096738367	0.1007531784	0.0626522739	0.0376433792	0.0642873061	-0.0938326176	0.1059708029	0.046734492300000006	-0.0108311304	0.0727300431	-0.0842101793	-0.0416663775	0.086192403	0.1668666362	0.0271842908	0.1095918779	0.052995342599999995	0.0149773372	-0.1225413357	0.07994705440000001	0.0253869102	0.059421652400000004	0.032892415099999996	-0.046933595999999994	0.0071218318000000015	0.1361161507	0.0957779042	-0.0239981035	0.0053255372	-0.0463715737	0.0153866748	-0.017527540600000002	0.0303910144	0.0566995937	0.0998831327	-0.1142883784	0.10446391320000001	0.0370003552	0.015898369199999998	-0.0019797834	0.0863156635	-0.1404591602	-0.0939132724	0.0721875782	0.07150034870000001	-0.10105315599999999	0.0742857481	-0.0646297126	-0.065723696	-0.015066055900000003	0.1110963115	-0.0429533414	0.0574032455	0.0770554021	0.0425290754	-0.0746586823	-0.1439598239	-0.0870336811	-0.0390407741	0.08351182900000001	0.021519841600000002	-0.0501794518	-0.0992434813	0.0	-0.0348806	0.009088700000000005	0.0012166562563599998	8.260446769000009e-05	0.0549325	0.026068000000000004	0.0030175795562500003	0.0006795406240000003	-0.0430338	-0.029719599999999995	0.00185190794244	0.0008832546241599998	0.0014289900000000006	-0.0007590899999999993	2.042012420100002e-06	5.762176280999987e-07	6.81329e-05	0.00012253969999999998	4.64209206241e-09	1.5015978076090002e-08	-0.000638625	7.699999999999808e-07	5.928999999999703e-13	4.07841890625e-07	0.0	0.0	0.0
773.3985518244963	2.34024492258618	598145.3199642281	5.476746297690396	998.3521663681712	-3.2060216407095368	996707.0480920207	10.27857476069787	809.2221017374145	0.2288282609753196	654840.4099403184	0.05236237302098898	811.2842300944596	713.7147275406868	1.1687090000000002	19.817213	0.108445196765	0.08246410000000001	-0.0325380225	-0.057974585099999996	0.033512773100000004	-0.0307259386	0.1316464935	-0.016146286200000002	0.0364346109	0.0387992421	0.0290216522	-0.1695898008	0.08988472119999999	-0.0208269243	-0.0357463285	0.0491618791	-0.015872998200000002	-0.0194243456	0.1018049192	0.062603025	0.0742915667	-0.0674143614	0.0229530111	0.0176475887	0.0513384312	0.0855838475	0.1352928233	0.0012662682000000001	0.030138731600000006	0.12147235070000001	0.0419887572	0.0671519215	0.0392901781	0.0793194863	0.0264115653	0.0039110898	-0.0568085983	0.0018241635000000001	-0.042298732199999994	-0.0710365988	-0.021082091	-0.07419978070000001	0.1301727851	0.09590931009999999	0.0699810693	0.0550213288	0.002393011	-0.018358538799999997	0.0069860941000000005	-0.0452176482	0.059997815499999996	-0.0159893199	0.0261354428	0.0479075796	-0.038618079	-0.0396668434	0.1424964032	0.08942531050000001	-0.0407749479	-0.1306593587	-0.0284011181	-0.05119859	-0.043810658200000005	0.0822519635	0.017646435	-0.0553315035	-0.10205722539999999	0.0	-0.044	-0.009119400000000008	0.0019360000000000004	8.316345636000014e-05	0.13572200000000004	0.08078950000000004	0.01842046128400001	0.0065269433102500074	-0.0546559	-0.011622099999999995	0.00298726740481	0.0001350732084099999	0.00147654	4.754999999999929e-05	2.1801703716e-06	2.2610024999999317e-09	-5.503530000000001e-08	-6.81879353e-05	3.028884246090001e-15	4.649594520476985e-09	-0.0006611710000000001	-2.2546000000000133e-05	5.08322116000006e-10	4.371470912410002e-07	0.0	0.0	0.0
772.0071306578163	-1.3914211666799474	595995.0097865147	1.9360528630849858	999.8533440417676	1.5011776735964304	999706.7095915055	2.2535344077043913	809.793902545206	0.5718008077915329	655766.1645993947	0.3269561637910495	812.1367076757059	730.9462287600487	1.168002	19.805225	0.12933392676500002	0.08453389999999998	-0.0966909317	0.098477115	-0.04460245	0.08932275519999999	0.044106785499999995	-0.0092120595	-0.13955849720000002	-0.026500413700000003	0.170968583	-0.0042317037	0.0517494605	0.0050043403	0.09232333220000001	-0.0322666569	-0.0579139066	0.034007002	0.0435571335	0.11521573439999999	-0.00016159479999999999	-0.0814927514	0.030599175299999996	-0.083336153	0.086938316	-0.0008402258000000001	-0.0411558265	-0.0204713664	-0.0211604556	0.0297430705	0.1031552053	0.0375801407	-0.0743141541	-0.1138911792	-0.008698684	0.0283055046	-0.0516375604	-0.0135384231	-0.12091832109999999	0.0229350555	0.1309967457	0.0336057542	0.12755039070000002	-0.013897130300000001	-0.10526065470000001	-0.0182774445	0.006073205799999999	0.0015197436999999999	0.0238809654	-0.11965567880000001	-0.015369313	-0.1036656101	-0.0331260434	0.0926166009	-0.0380395584	-0.0103279819	0.0573843532	-0.022455839300000002	0.0316242623	-0.032514251	0.017611135400000002	0.0574142133	-0.012960621299999999	0.0809646584	0.0137494826	-0.060317463099999996	-0.1043264501	0.0	-0.0286795	0.015320500000000003	0.00082251372025	0.00023471772025000009	0.0530368	-0.08268520000000004	0.00281290215424	0.006836842299040007	-0.0547455	-8.960000000000219e-05	0.0029970697702500003	8.028160000000391e-09	0.00195863	0.0004820899999999999	3.8362314769e-06	2.324107680999999e-07	2.25595e-05	2.2614535300000002e-05	5.089310402499999e-10	5.114172068349461e-10	-0.0007812389999999997	-0.00012006799999999954	1.441632462399989e-08	6.103343751209995e-07	0.0	0.0	0.0
