global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
809.1951323686798	n/a	654796.7622491652	n/a	1055.415549107331	n/a	1113901.9812975288	n/a	830.5628315450432	n/a	689834.6171441198	n/a	846.0673363710381	704.1551054716867	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00892009	n/a	7.956800560810001e-05	n/a	-0.0484543	n/a	0.00234781918849	n/a	-0.0318376	n/a	0.00101363277376	n/a	0.000331024	n/a	1.09576888576e-07	n/a	-0.000481138	n/a	2.3149377504400005e-07	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
805.3088260692218	-3.8863062994579423	648522.3053449881	15.103376653206483	1033.215652276891	-22.19989683043991	1067534.5841099613	492.83541928217596	831.5940849148242	1.031253369780984	691548.7220653238	1.0634835126846351	843.1198896606102	706.0478395483632	1.3522360000000002	21.089029	0.2493419823	0.126047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-5.04577e-05	0.008869632300000001	2.54597948929e-09	7.867037713720329e-05	0.045718	0.0941723	0.002090135524	0.00886842208729	0.0344157	0.0662533	0.00118444040649	0.004389499760890001	-0.00028458	-0.0006156040000000001	8.09857764e-08	3.789682848160001e-07	0.000504193	0.000985331	2.54210581249e-07	9.70877179561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
802.0335746149474	-3.2752514542744398	643257.8548096304	10.727272088726831	1016.3425683497728	-16.87308392711816	1032952.2162398128	284.7009612115732	831.2008658730548	-0.3932190417693846	690894.879428116	0.15462121481003302	841.8548415071556	682.4087250731976	1.392401	21.715441	0.3228838223	0.199307	-0.0864435043	-0.0494494635	0.17421039010000006	-0.1062747081	-0.1265905205	0.0611375775	0.061385173700000004	0.1866585819	-0.0730556912	-0.146721115	-0.011308116799999999	0.0810286208	-0.1228502501	0.005318248	0.061027306600000004	-0.2662915401	0.0500541984	-0.0102816787	0.0262022756	-0.0689106607	0.0132255828	-0.025745699500000004	0.13187559570000001	-0.0458112366	0.0528951853	-0.0546858493	0.0218539359	-0.0276945127	0.1371539116	-0.0196009326	0.0541762106	-0.1065600204	0.083647942	-0.025735188500000002	0.0008458441	0.0036802594	-0.0468708656	0.058962189299999995	-0.1430195394	0.0022153312	0.1398170241	-0.0600249352	0.22073830379999998	-0.092830354	0.0598409546	0.0258131693	-0.0831049883	0.1694585687	-0.0922538241	0.2193735273	-0.056229757000000005	0.06479752030000001	-0.1295751824	0.1301946255	-0.041593775699999995	0.09806396029999999	-0.024154646800000002	0.024236647400000002	0.032592561400000004	-0.0384738986	0.0830843404	-0.0239510068	0.1128375727	-0.0581325392	0.0140922151	-0.0215785991	0.132724245	-0.100969141	0.0530781974	-0.12122481630000001	0.1132219634	0.1132047441	0.1131760472	0.0	0.0	-0.00948443	-0.0094339723	8.99544124249e-05	8.899983335716731e-05	-0.142707	-0.188425	0.020365287849	0.035503980625	-0.0154993	-0.049915	0.00024022830048999995	0.002491507225	0.000994575	0.001279155	9.89179430625e-07	1.6362375140249996e-06	0.000281151	-0.000223042	7.9045884801e-08	4.9747733763999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.719926702131	-0.3136479128163501	642754.8408712704	0.09837501321405273	1015.1989642270726	-1.1436041227002534	1030628.936967721	1.3078303894570162	831.2298847892297	0.029018916174891274	690943.1213667161	0.0008420974959653664	841.9396558430963	691.5635823571555	1.001015	15.611498	0.2596839643	0.170739	-0.038195811499999996	-0.028102873799999997	0.1987303216	0.0155823977	-0.13082998310000002	0.11711976619999999	0.0214399173	0.0195295268	0.0430921397	-0.15825059449999998	-0.0801986298	-0.0362854975	-0.10146977410000001	-0.0293638254	0.0318130379	-0.0051225859000000006	0.0740096639	0.064285865	0.1330870008	-0.0384225392	0.0562755488	0.07436897049999999	-0.0121040103	-0.0660731955	-0.0283596069	-0.0338204601	-0.15924402210000002	-0.0671931248	-0.10281206539999999	-0.0397200141	0.0028984697999999997	0.0991710672	0.042785174800000006	0.0206977645	0.0735235145	0.0423789677	-0.1214712159	-0.1661919901	0.1358804598	0.0261169467	-0.0535998845	0.036218035499999995	0.0467229874	-0.11524211050000001	0.045363990800000004	-0.1186003928	0.027638676	0.1485428287	-0.0045827026	0.0236907719	0.0067182247	0.0933459581	-0.053611804299999996	-0.037575915	-0.033374789700000004	0.0394571899	0.141135119	0.040631356800000004	-0.07569574150000001	-0.108275575	0.09128111539999999	0.023529132999999997	-0.1362900508	-0.0089370205	-0.0006427534	-0.1054956633	-0.06796474450000001	-0.0150286139	0.0886891318	0.0359117717	0.1131760472	0.11302112560000001	0.1127630801	0.0	0.0	1.63843e-05	0.0095008143	2.6844528649000005e-10	9.02654723630845e-05	0.014687100000000003	0.1573941	0.00021571090641000004	0.02477290271481	0.050026	0.06552530000000001	0.002502600676	0.00429356494009	0.0004493	-0.0005452749999999999	2.0187049e-07	2.973248256249999e-07	0.000281151	0.0	7.9045884801e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.6411889700996	-3.078737732031413	637827.7487195744	9.478626022633932	1009.3584660615801	-5.840498165492478	1018804.5130101859	34.111418821120985	829.2205157580153	-2.009369031214419	687606.6637539888	4.037563903603574	839.8997299540578	681.3451321008425	1.044234	16.285532	0.1787717243	0.105554	-0.0581498515	0.0455192494	0.1119804509	-0.032308473399999996	-0.09078597669999999	-0.034343326699999996	-0.0753314004	0.0979463648	-0.07893312129999999	-0.0834542749	0.0357832724	0.0749907552	0.057856893300000004	0.057752047599999995	0.11259828	-0.0010595951	0.024713014300000002	0.021073312200000003	-0.0719101702	0.2117677084	0.130020542	0.0035313704	-0.006433089	0.0624701161	0.0144923736	0.0676122683	-0.049796186799999996	-0.1315657692	-0.0193438509	0.0581490028	0.0443836332	0.10903618109999999	-0.071328854	-0.0109763867	-0.0295676889	0.1216740921	0.0933961148	-0.0639731812	0.11218681970000001	0.152450329	-0.019224023	-0.08412993789999999	-0.0163225274	-0.10077976109999999	0.0339465361	0.0496733577	-0.0531885752	-0.0182748432	-0.0726466842	0.027681842999999998	-0.08607167630000001	0.07837970179999999	-0.0805381234	-0.0935862197	0.0698299903	-0.1957003788	0.1293643178	-0.0152454461	-0.1632443191	-0.0031454053	-0.022408647	-0.0732859831	0.048250181399999995	0.0174119811	0.0660489865	-0.07122024910000001	0.063392136	0.0447419537	-0.0372840859	0.0081031157	0.1130842333	0.11265418640000001	0.1119386527	0.0	0.0	-0.0186185	-0.0186348843	0.00034664854225	0.00034725891287438635	-0.0766012	-0.0912883	0.005867743841439999	0.00833355371689	0.00171931	-0.04830669	2.9560268761e-06	0.0023335362987561	0.000809556	0.000360256	6.553809171360001e-07	1.29784385536e-07	0.00033173199999999995	5.0580999999999955e-05	1.1004611982399995e-07	2.558437560999996e-09	5.2939499999999995e-23	5.2939499999999995e-23	2.8025906602499995e-45	2.8025906602499995e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
800.6102807160353	1.969091745935657	640976.8215882088	3.8773223039119338	1008.1413754076854	-1.2170906538947293	1016349.0328088995	1.4813096597978996	829.1088947514992	-0.11162100651608853	687421.5593560525	0.012459249095664678	839.1617635363043	680.7652214905778	0.9274730000000002	14.464562	0.12311333999999995	0.0656033	-0.026188399100000002	0.0463661389	0.09111092859999999	-0.0612894308	-0.013560693200000001	0.1049273941	-0.031221952	0.0022734898	-0.0781517596	0.013141073100000001	-0.0642113128	0.0482745442	0.0748218512	0.1242842451	0.07521197730000001	-0.0887073481	0.167938456	-0.0206781752	-0.0654350463	-0.0209713883	0.1060379341	-0.042643415899999995	-0.1989454083	0.0850364722	-0.1452525698	0.08344617139999999	-0.0010927153	-0.0452102167	0.0163478131	-0.1165253975	0.0036495549	0.16057899109999998	-0.0314208999	0.0474951053	-0.047445731	0.1380130368	-0.043252298099999996	-0.0154321657	-0.058086523099999995	-0.0335697811	0.0209264817	-0.1032372026	0.0348067073	-0.0326743284	-0.0756214075	-0.0762478642	-0.0797303647	-0.065807521	0.06864071440000001	0.0205552409	0.027783343500000002	0.1116963983	-0.1842565154	-0.1642334724	0.08638021130000001	-0.0591716003	0.0530681992	-0.1516219688	-0.0084573626	-0.0178184508	0.0473070445	-0.011447921299999999	-0.21054266670000002	0.0327824483	-0.09680989470000001	-0.0588525411	0.067075833	0.0014819397	0.0040102655	-0.08657497019999999	0.112946559	0.1121045217	0.1107057733	0.0	0.0	-0.0129416	0.0056768999999999995	0.00016748501056000002	3.222719361e-05	-0.0460604	0.030540799999999993	0.00212156044816	0.0009327404646399996	0.048857	0.04713769	0.002387006449	0.0022219618185361	0.00107517	0.0002656140000000001	1.1559905289000002e-06	7.055079699600003e-08	-0.000197813	-0.000529545	3.9129982969e-08	2.80417907025e-07	0.0	-5.2939499999999995e-23	2.8025906602499995e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
799.6665213033225	-0.9437594127127796	639466.5452933571	0.8906818290839705	1004.0326137665088	-4.108761641176557	1008081.4895068073	16.881922224003873	828.6538832369089	-0.4550115145902964	686667.2582036086	0.20703547840975556	838.9222855798765	685.0438009031662	0.984679	15.356726	0.1315863758	0.0654722	0.0712005018	0.0475765393	0.0830656366	0.0414572008	0.0539525809	0.0498258933	-0.0524020496	0.0689692801	0.0856962821	0.08675982269999999	-0.11836086359999999	-0.016749994299999998	0.102923715	0.0562695848	-0.0005541554	0.040759855899999996	-0.0680944052	0.1068882001	0.1451573532	-0.009869924	0.11602953070000001	0.046746351799999995	0.0333183404	-0.0163858843	-0.09382638019999999	0.020412198500000003	0.07526241730000001	-0.0257556807	-0.19206232329999998	0.0063623127	-0.0787827145	-0.030348644900000006	0.0075558027	0.1139842648	0.0654219845	-0.0381503401	-0.0461965874	0.0137875399	-0.0181674746	0.1094791211	-0.033683014500000004	0.056265242699999996	-0.012078158899999998	0.022551502400000003	-0.136247061	-0.0221881315	0.0555982029	-0.0523226526	-0.0312211217	0.0676706267	0.13332719	-0.0586687458	-0.0164662276	0.027713124500000002	0.018907666	0.0307032283	0.1452208264	-0.0167202852	-0.20794309960000001	-0.009331703299999999	-0.0641029337	0.0699985575	-0.1844835241	-0.0663491367	0.0737655689	0.0799235712	0.042228252800000005	0.1208449974	0.0092104253	0.103822228	0.1127630801	0.11137302310000001	0.10906894060000001	0.0	0.0	-1.62292e-05	0.0129253708	2.6338693264e-10	0.0001670652103174926	-0.000653345	0.045407055	4.268596890250001e-07	0.0020618006437730253	0.0469093	-0.0019476999999999969	0.0022004824264899997	3.793535289999987e-06	0.000265242	-0.0008099280000000001	7.035331856400001e-08	6.559833651840002e-07	0.000418384	0.000616197	1.75045171456e-07	3.7969874280900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.0389965641664	1.3724752608438848	641663.4740165266	1.8836883416284895	1000.6848940121105	-3.3477197543983266	1001370.2571040287	11.207227553988792	828.0178853240677	-0.6359979128411624	685613.6184165409	0.4044933451383148	838.262969233718	673.9934009348716	1.134988	17.700901	0.27388446580000003	0.134106	0.1199310874	0.008644348199999999	0.0509325747	-0.1318979494	0.0775874907	-0.0117765305	0.0649622075	0.13133994710000002	0.0302174987	0.1694231399	-0.0422287331	0.0969526896	0.030261526400000002	-0.0376423255	0.0637381736	-0.1100175702	0.013149495800000001	0.0073860337	-0.0436369221	0.1064823212	-0.0208472512	0.032828290499999996	0.0411277378	-0.06971290969999999	0.1247767569	-0.0486971262	0.0535724068	0.0354947027	-0.0352447932	-0.10228579119999999	0.0071202684	0.11424271970000001	-0.064791983	0.1007001094	-0.1256969178	-0.0163676453	0.0669618261	0.1060308957	-0.07056155509999999	-0.1155520328	-0.0426985999	-0.0871043216	-0.0839625151	0.1189693846	-0.1109126339	0.0843262777	-0.01150292	-0.0186449656	-0.106900467	0.143655739	0.0176189229	0.1519061365	0.0263246827	-0.022219649700000003	0.1132739701	0.0025069043	0.0286221984	0.0165329884	0.059479920599999986	0.0578785795	0.0965173	0.0131450252	0.021244692000000003	-0.0635025792	-0.0877894258	0.1630945839	0.0138569418	0.052724630300000006	0.0673253838	0.0730391803	0.112533871	0.110460877	0.10703412710000001	0.0	0.0	-0.017546	-0.0175297708	0.000307862116	0.0003072928643005326	-0.104122	-0.103468655	0.010841390884	0.010705762567509026	-0.008040899999999998	-0.0549502	6.465607280999997e-05	0.00301952448004	0.00155312	0.001287878	2.4121817344000003e-06	1.6586297428840004e-06	-0.000197813	-0.000616197	3.9129982969e-08	3.7969874280900004e-07	-5.46418e-05	-5.46418e-05	2.9857263072400003e-09	2.9857263072400003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
799.9704227543215	-1.0685738098449065	639952.6772817278	1.1418499870864582	1006.7713078898345	6.086413877723999	1013588.466390208	37.04443389095128	828.2511821370032	0.23329681293546398	686000.0207113433	0.05442740292584489	838.6912370692711	690.4100470680562	1.1796080000000002	18.396776000000006	0.30426538	0.175724	0.0992138901	-0.0305912672	0.0952705495	0.1046204158	-0.03430826	0.0687459892	-0.0009764194	0.0034323244	0.17397775829999998	0.09149910359999999	-0.09611681220000001	-0.0884752676	0.053930234900000006	0.0319607658	-0.0267079096	-0.10536276439999999	-0.11799637460000001	-0.017373383	-0.0552292092	-0.0570313175	0.032248819399999996	-0.05788288320000001	0.055475960899999996	-0.0351530759	-0.040590387799999995	-0.0094298811	0.0938985309	0.1754548186	0.0609242237	0.0763591793	-0.0422282691	-0.0908017479	0.0858517201	0.12660434369999998	0.0395966748	-0.0338307506	-0.0611099626	-0.09973442800000001	0.0367537086	-0.0745104903	-0.0031808853	-0.0494808504	-0.0023392751	0.0290452117	-0.0735411918	-0.0853085214	0.0934756083	-0.0704740443	-0.10221876630000001	0.12594470900000002	0.12237964130000001	-0.0950320407	-0.012968222	0.0297510225	0.0892311555	-0.0738623842	-0.049836290899999997	0.0010206859	0.0203839276	-0.0868908407	0.0757835854	-0.0272342819	0.11884581220000001	-0.0496408217	-0.024079342599999998	0.1532409609	-0.16483145800000001	0.0810403484	0.052933647400000006	-0.0496750778	0.1122590247	0.109369563	0.1046087577	0.0	0.0	0.00417564	0.02172164	1.7435969409600002e-05	0.0004718296442896	0.0568	0.160922	0.0032262400000000004	0.025895890084000003	0.046967	0.055007900000000005	0.002205899089	0.00302586906241	0.00127384	-0.00027928	1.6226683456e-06	7.799731840000003e-08	0.000374176	0.000571989	1.40007678976e-07	3.27171416121e-07	0.000426366	0.0004810078	2.3136850366083997e-07	1.81787965956e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.3105667168068	-1.6598560375147144	637299.7609317092	2.755122065274049	994.168127637982	-12.60318025185245	988370.266011211	158.84015246068358	827.447116334647	-0.8040658023561491	684668.7303305229	0.6465218145186379	837.6478796275353	676.2158789252029	1.229154	19.169487	0.259391775	0.175397	0.1083324749	-0.0619192793	-0.0093686538	-0.0876323073	0.0792286937	-0.1141284269	0.0669643389	0.0205020485	0.0077783454	0.1710287868	0.053332127199999996	-0.00037659790000000004	-0.057003368099999986	0.0296225494	0.1652413194	-0.051936743099999995	-0.1021178862	-0.028556488199999997	-0.042025552199999996	-0.0990867766	-0.0646866084	0.0294470387	-0.0651303005	0.026313276400000002	0.1341989792	-0.1108195266	-0.025210043999999997	-0.0065570326	0.0529351958	0.06548623469999999	0.134033443	0.0057583602	-0.006614226700000001	-0.1383531478	0.005906469	-0.052535688600000005	0.0373058835	0.083116304	0.0994516322	-0.20369212329999997	0.0336237763	0.1716542691	-0.11601860480000001	0.1650248767	0.0098793681	0.0231647554	-0.0178508708	-0.077125712	-0.1953818662	0.0264509665	-0.0376573594	-0.09525352039999999	-0.0910965711	0.0600984567	-0.040306588	-0.0261918815	-0.0562009581	0.032536543	0.109222231	-0.0814360954	0.060786407599999995	-0.0218911058	0.06591261309999999	-0.0645691657	-0.0647484769	-0.0466649809	-0.029619585499999997	-0.0988005681	-0.0585435767	-0.1069186424	0.1119386527	0.10810085109999999	0.1018016823	0.0	0.0	-0.0085458	-0.01272144	7.303069763999999e-05	0.00016183503567360002	-0.111105	-0.167905	0.012344321025	0.028192089025	0.00959539	-0.03737161	9.20715092521e-05	0.0013966372339921	0.00135652	8.26799999999999e-05	1.8401465104e-06	6.835982399999984e-09	3.45379e-05	-0.0003396381	1.19286653641e-09	1.1535403897161e-07	2.08096e-05	-0.0004055564	1.6447599358096002e-07	4.3303945216000005e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
