global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
698.1136265232301	n/a	n/a	487362.63553741603	1000.2834356072632	n/a	n/a	1000566.9515502698	778.890917314262	n/a	606671.0610746525	n/a	803.1045546074748	706.8592994437828	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	-1.23748e-10	n/a	1.5313567504e-20	n/a	-5.02709e-10	n/a	n/a	2.5271633868100003e-19	6.77681e-05	n/a	4.5925153776100005e-09	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0
695.2750192683528	-2.8386072548772745	8.057691147441895	483407.35241860844	982.5155608927504	-17.7678747145128	315.69737187062333	965336.8273963957	779.0886942578737	0.1977769436117569	606979.1935204386	0.03911571942440807	802.2578056488518	697.3518755794626	1.158878	17.169970000000006	0.06197717992645699	0.0438275	-0.0416563523	-0.034550362	-0.0429793312	-0.078572984	0.019086908899999998	0.08660172529999999	0.15814458650000002	-0.0087806274	-0.15315602849999999	0.011762739199999999	-0.0831086693	-0.031535100499999996	-0.0213318575	0.0183245304	-0.0685943817	0.0286302389	-0.013263516999999999	-0.1123499532	0.0219119531	-0.0719986334	0.0447268563	-0.1325400419	0.1001880427	-0.0257190705	0.0050439133	-0.1208452926	-0.08197450099999999	0.043231596399999996	-0.0505343425	0.15651549	-0.1259453742	0.1232876416	-0.0351524575	0.0525806787	-0.051890321100000004	0.0005726912	-0.038198412599999995	0.0354468055	-0.09639402009999999	0.045800195700000004	-0.0217316917	0.0822663308	-0.0347197449	0.1353094639	-0.09133924660000001	0.0708650114	0.0380063069	-0.0745681058	-0.0171696454	0.064116829	-0.022114133900000003	0.0618567227	-0.04470600809999999	0.054472195300000005	-0.0492280624	0.0804371029	-0.0034683001	0.2170255702	-0.0376681717	0.1139881922	-0.056399213499999996	0.011543293799999998	-0.0392012353	0.0329685681	-0.1051914551	0.1161328054	-0.0240272931	0.12453199359999999	0.1203874767	-0.00023502849999999998	0.0134172689	-0.151636295	0.043856173899999996	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0	0.0	0.0	0.0	0.0326519	0.032651900123748	0.0010661465736099998	0.0010661465816912145	1.36743e-05	1.3674802709e-05	1.8700022913007376e-10	1.8698648049e-10	-0.0005184640000000001	-0.0005862321	2.6880491929600003e-07	3.4366807507041005e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.2339289103047	-2.041090358048109	4.166049849716958	480573.28019241744	971.2750744875301	-11.24048640522028	126.34853462594194	943375.2703207572	778.1094456907301	-0.9792485671435998	605454.3094731353	0.9589277562527933	798.6452114650025	701.0097723524527	1.0532800000000002	15.605416	0.0636943257	0.0348351	-0.048922655499999995	0.0182171173	-0.060603429199999996	-0.025880302799999998	-0.0870660304	-0.0030996313	0.0349012861	0.0511189039	-0.0909036814	-0.0207268647	-0.020477481999999998	0.0489333135	-0.0570722217	-0.030212967799999997	-0.0732109266	0.0950801827	0.0283059484	-0.09766443	0.0911284747	-0.1412699485	-0.0154893025	-0.0661216408	0.0899699304	0.0549459849	0.0010733267	0.013282909499999999	0.0345361183	-0.0415711107	-0.166603906	0.0924651351	-0.0322912888	0.0529645799	-0.0590080109	-0.1285403111	0.0016064644	-0.0015598045	-0.1483112158	-0.048674332199999996	0.0020058604	-0.0577776251	-0.1283371517	0.001765575	0.011882368400000001	-0.0511403869	-0.0004439877	0.0908195705	0.0183828189	0.0125193566	0.016913198100000002	0.065037599	0.0635680697	0.0259538042	-0.0965289155	0.09188113029999999	0.04278768769999999	0.08575842130000001	0.08592430179999999	0.0998688492	-0.0095458915	-0.0941759682	-0.0649411454	-0.0301688884	0.046079125199999994	-0.043114663	-0.0863018009	0.0062285435	0.0193268523	0.0887372039	0.1104890725	0.0020689032	-0.0843080866	0.132042791	0.0244291446	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.0	0.0	0.0	0.0	0.0147531	-0.0178988	0.00021765395961000002	0.00032036704144	0.0264214	0.0264077257	0.0006973679766464406	0.0006980903779600001	-0.000130708	0.0003877560000000001	1.7084581264e-08	1.5035471553600006e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.1389645145167	-1.094964395787997	1.1989470280433736	479056.34619922744	972.7272087376346	1.45213425010445	2.1086938803264137	946198.2226185095	779.4109999210068	1.301554230276679	607481.5067978636	1.6940434143511185	800.6922280732725	694.3626129201566	1.026324	15.206046	0.028704400000000005	0.0155558	-0.0735941484	0.0290178911	-0.0209591236	-0.1017888786	0.0670288463	0.09597548199999999	0.0547895659	0.0115264698	-0.0942545835	-0.1272093857	-0.0652583717	-0.057210157699999986	-0.0147372579	0.031417677000000005	-0.048322432699999994	-0.0142119059	0.0257727196	0.026436685	-0.031185727400000002	0.0074714486	0.0531315358	0.029893431800000002	0.2094401497	-0.0565004037	0.047729765199999996	-0.10456659130000001	0.0065104036	0.0354628041	0.0211004521	-0.0756684004	0.1022858743	0.0314592008	0.11889893	0.0385595563	-0.0888730838	0.065724938	0.0409723473	0.0135061574	-0.06997244429999999	-0.0024329139	0.025837768799999997	0.1497745693	-0.050137559500000005	-0.1092249659	0.0028789276	-0.0065168301	-0.0018876728	-0.0958487403	0.0212654129	0.0745728408	0.005895290300000001	0.07174258830000001	0.0179395544	0.0815985509	0.031187575800000002	0.0094845464	-0.0301313804	0.0933999415	-0.027218380099999998	0.1011818544	-0.0557920964	-0.0043631883	-0.036168071499999996	-0.0202469551	-0.18823093780000005	0.054053801	-0.08370762	0.0541643342	-0.0746405483	-0.019830326000000002	-0.0504903695	-0.040195346	-0.0045300168	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.008985029999999998	0.008985029999999998	8.073076410089998e-05	8.073076410089998e-05	0.014766299999999996	1.3199999999997936e-05	0.00021804361568999995	1.742399999999455e-10	0.0377983	0.0113769	0.00012943385360999996	0.00142871148289	-7.56946e-05	5.5013400000000004e-05	5.72967246916e-09	3.02647417956e-09	-0.000111572	-0.000111572	1.2448311184000003e-08	1.2448311184000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.2679706233489	1.1290061088321863	1.2746547937803945	480620.47909221647	967.536891663732	-5.190317073902519	26.939391327644014	936127.6367303164	778.0359279239566	-1.3750719970502132	605339.9051404921	1.8908229970716617	798.1990733516333	690.436070306238	1.259932	18.667185	0.09618052949999999	0.0428023	-0.0645431203	-0.0196223121	-0.0669989485	0.0947651598	-0.0449038742	-0.1121512397	0.0785351653	0.06261989820000001	0.0222161998	-0.011049804199999999	0.008448772299999999	0.0557379375	0.0001439586	-0.0976495907	-0.039914705099999996	-0.0067231659	0.0238724232	0.06836360650000001	0.1106652442	0.1065503497	-0.0142157447	-0.12621896529999999	-0.0655823392	0.0061317985	-0.114197768	-0.0228199416	0.0037627888000000003	-0.020096445	0.0161657983	-0.1495676984	-0.0369048882	0.1246189643	0.0421294109	0.0640696893	0.02583968	-0.0773668983	-0.020198432199999998	-0.0333632838	-0.0121037257	0.023920812799999996	0.0530732219	-0.021217754199999998	-0.0543419412	-0.13982094650000002	0.07503802030000001	0.145560214	-0.025972982400000004	0.0736452214	-0.0952126699	0.0176379659	0.034312478199999996	-0.018259968	-0.10328480150000001	0.028632696699999998	0.0282279577	0.0043847048	0.0071624548	-0.0182658311	-0.0606403668	-0.2333893894	0.0220873727	0.0144277654	0.0651743869	-0.092842599	-0.019151187	0.14440156710000002	0.0501126448	-0.0681802546	0.035494493700000004	-0.0645675841	0.0570961253	-0.007045181	0.046063035499999995	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	3.57705e-05	-0.008949259499999997	1.2795286702500001e-09	8.008924559834019e-05	0.044344199999999986	0.0295779	0.0019664080736399997	0.0008748521684099999	0.0264296	-0.011368700000000002	0.00012924733969000004	0.0006985237561599999	-0.000550402	-0.0004747074	3.0294236160399995e-07	2.2534711561476003e-07	-0.0	0.000111572	1.2448311184000003e-08	0.0	0.000339414	0.000339414	1.1520186339600001e-07	1.1520186339600001e-07	0.0	0.0	0.0	0.0	0.0
694.6740091291849	1.4060385058360223	1.9769442798935948	482571.97895961493	970.9794210463324	3.442529382600356	11.851008550066785	942801.0360954708	779.2694900124599	1.2335620885032768	607260.9380642793	1.5216754261925658	799.941228309223	698.8213569432048	1.262204	18.700844	0.1119947165	0.0698233	-0.004545967	-0.030139493	-0.12572219699999998	0.0016390501999999998	0.0558061488	-0.0685956305	0.0732439669	-0.0019777656	-0.0438265355	0.0566970303	0.0042874774	-0.0163529689	-0.0370126714	-0.020293123700000002	-0.0979809823	0.0538810398	-0.0089404325	-0.0486208679	0.0031400574	7.40168e-05	0.0045353092	0.0147922493	0.0229391029	-0.0225161633	0.0639445424	0.0569436184	0.0963700884	-0.0064739556	0.0079338116	-0.0350076513	-0.0704487427	-0.0140214513	-0.10966783179999999	-0.0807314241	-0.0650840313	0.1412377125	0.07313149990000001	0.012380375800000001	-0.061511225	0.1262717893	0.0291220908	0.0785435609	-0.0424433757	-0.0329301446	0.06588115879999999	-0.1243413433	-0.023935952799999997	0.023365808	-0.0387380171	0.1261398851	-0.0065392889	-0.0360224225	0.056152734100000004	0.07870512610000001	-0.0993661961	-0.0823506747	-0.08426937359999999	0.0028668339	-0.013160326699999999	0.0595509812	-0.0131485633	-0.0093359503	0.0285646141	-0.0592913295	0.0179580136	0.0887102187	-0.053809605700000006	-0.0794446716	-0.039957890499999996	0.0001051645	-0.0630396785	-0.015526866100000003	0.0639729654	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	1.5919e-05	-1.98515e-05	2.5341456100000005e-10	3.9408205224999985e-10	-0.01843	-0.0627742	0.00033966490000000014	0.003940600185640001	0.039775300000000006	0.013345700000000007	0.00017810770849000025	0.0015820744900900006	5.52933e-05	0.0006056953	3.05734902489e-09	3.668667964420899e-07	-0.0	0.0	0.0	0.0	0.00022801	-0.00011140399999999999	1.2410851215999999e-08	5.19885601e-08	0.0	0.0	0.0	0.0	0.0
695.3914980215477	0.7174888923627805	0.5147903106639695	483569.3355206522	973.2319258259064	2.2525047795739965	5.073777782003699	947180.3814468023	780.453254090289	1.183764077829096	609107.2818201211	1.4012973919585705	801.0573196430023	702.4350487161917	1.088257	16.12365	0.179567697	0.114038	0.049879611399999996	-0.0181975024	-0.0526202431	-0.0440957665	0.039306948	0.0727628	0.14167500560000001	-0.0852319633	-0.015354729099999999	0.0368941477	0.007297353199999999	-0.1038675497	-0.064719506	0.0014222560999999998	-0.0324696607	-0.0383070877	0.0715123857	-0.0322423187	0.1347543523	0.050418184299999995	0.0694875918	0.10165959599999999	-0.0818133095	0.0177978813	0.050332714699999996	0.0904057076	0.0900876484	0.0378431942	-0.011829518899999999	0.0838418143	-0.0600842859	-0.0734336946	0.0558998734	0.1451349937	0.011747438899999999	-0.012921516200000002	0.0131438187	0.0228049096	-0.0629805088	-0.0018600815	0.0355534724	0.09142717410000001	0.0616671696	-0.014089414599999999	0.0955191916	-0.1056196537	0.0212316729	-0.0666580123	-0.04696487110000002	0.0529647293	-0.1170796031	0.0167981512	-0.011570773700000002	0.026608660299999996	-0.0334474169	-0.075712862	0.0783715076	-0.029818294900000007	0.023895987599999998	0.1112470017	-0.0532930649	0.0302709654	0.0370389262	-0.04463515	0.053885899	0.019695698	-0.0806191127	0.0402367368	0.061750043	0.0308927456	0.0783126105	0.0474289211	-0.031006926400000002	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.00396852	0.003952601	1.5749150990399994e-05	1.5623054665201e-05	0.0866808	0.10511079999999999	0.007513561088640001	0.01104828027664	-0.0008849809999999999	-0.040660281000000006	0.0016532584509989616	7.831913703609997e-07	-0.000517907	-0.0005732002999999999	2.68227660649e-07	3.2855858392009e-07	-0.0	0.0	0.0	0.0	0.00020433	-2.3680000000000014e-05	5.607424000000008e-10	4.17507489e-08	0.0	0.0	0.0	0.0	0.0
694.094558249789	-1.29693977175873	1.6820527715695863	481767.2557919697	966.5034697739516	-6.728456051954822	45.27212084308747	934128.9570850877	778.1175993568892	-2.3356547333997923	605466.9984289283	5.455283033652855	798.5601617243268	711.9509786941487	1.204548	17.846611	0.109053951	0.0647603	0.0924647387	0.0051352464000000006	-0.065425444	-0.0450198458	-0.0694340141	0.0053409013	0.0272188415	-0.046069697199999995	-0.0370520524	0.0019043516	0.0720418783	0.0392561165	0.0429372266	-0.0399169742	0.016460793600000002	0.0493408446	0.0746614692	-0.0052516757	0.1320280792	-0.0634636783	-0.0240361621	0.059462268099999986	-0.041945439800000005	-0.1462330984	-0.0303709242	-0.0372193798	0.0844973911	-0.0017645647	0.067613856	-0.030930762	-0.09501276550000001	-0.0344865371	-0.0423151296	0.06248685480000001	0.09805066359999999	-0.1009458164	-0.06165468740000001	-0.0828951842	0.0394269884	-0.060172551799999995	-0.0970020632	0.029069755699999998	0.06002246660000001	-0.0384062866	0.0372696801	-0.0727062496	0.0110146746	0.0141666936	0.0200740066	0.0071530125	0.021472376	-0.0240611006	-0.14402929	0.12665150630000002	0.0121835666	-0.0896278682	-0.029027522200000006	-0.0542655207	0.0357591217	-0.0413587527	0.0030220325	-0.0243420692	-0.0529376909	0.0388173685	0.0709469551	-0.0320751152	0.0161719813	0.0054042217000000005	0.0222367823	0.0498728162	0.0348589605	0.0444884446	-0.047259259299999995	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0166025	-0.02057102	0.00027564300625	0.0004231668638404	0.029400400000000007	-0.0572804	0.0008643835201600003	0.0032810442241599995	0.0013529000000000002	0.002237881	5.0081113701610005e-06	1.8303384100000003e-06	-0.000142944	0.000374963	2.0432987136e-08	1.40597251369e-07	-0.0	0.0	0.0	0.0	0.0	-0.00020433	4.17507489e-08	0.0	0.0	0.0	0.0	0.0	0.0
692.5092826602527	-1.5852755895363089	2.513098694779692	479569.10657061776	967.7545362813946	1.2510665074430565	1.5651674060457668	936548.8424932172	778.7281809194333	0.6105815625440982	606417.5797580896	0.37280984451879257	799.7362282282531	701.9074687388811	1.035568	15.343004	0.07735172	0.0387657	0.058954037699999996	0.0304103482	-0.0485442425	-0.1007466939	0.0978883492	0.0646044908	-0.044141287	-0.005848164300000001	-0.10282528789999999	-0.0922643735	0.0108042375	-0.0216511095	-0.0031595209999999998	0.0529700663	0.0245547081	0.0869027216	0.0468057599	0.0069251144	0.0659111493	0.031789353	0.0059411296	-0.0695761908	0.08373303530000001	-0.0701730231	-0.04281614809999999	-0.06402304019999999	-0.026564130099999996	0.1028702526	-0.0322604861	-0.0359705996	-0.0072600630000000015	-0.12113015380000001	0.042018647699999995	-0.0647420124	0.1542028923	-0.0046336822	-0.0938858658	0.062103930999999994	-0.0205558558	-0.08350569990000001	0.0985067793	-0.0391437479	0.052201234900000004	-0.059191543099999994	-0.0403326896	-0.102685556	-0.0286515925	-0.0581791309	0.08747969259999999	0.0757559322	0.029387995	0.0211485482	-0.041694774	0.11577100189999999	0.0215071143	-0.0784875661	-0.0758972992	0.0083921121	-0.0437728266	0.0308859082	-0.07785448240000001	0.0380129352	-0.0580116455	-0.0022983929999999997	0.0099447285	0.053315559900000004	0.0133300769	0.054464114699999996	0.0020024406	0.0411014904	-0.0689564825	-0.0329416446	0.0624289589	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.00646683	0.01013567	4.18198902489e-05	0.0001027318063489	0.013255	-0.016145400000000004	0.00017569502500000005	0.0002606739411600001	0.0320192	0.0306663	0.0009404219556899998	0.00102522916864	0.000265143	0.00040808699999999996	7.030081044900003e-08	1.6653499956900002e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691.907263837992	-0.6020188222606748	0.36242666235613	478735.6617517766	966.3564231415885	-1.398113139806128	1.9547203516985492	933844.7365470049	778.8958364682255	0.1676555487922542	606678.7240675368	0.028108383040831925	800.0008031596665	695.6209819202472	0.899059	13.320488	0.12492706	0.0713863	0.0301114268	0.0343404358	-0.0289944791	-0.0546189944	0.1274553797	0.08801031779999999	0.0301730242	-0.0268682506	-0.010353684699999999	-0.14805470710000002	-0.0335763052	-0.0458604253	-0.0340970889	0.0719612258	0.028218293999999998	0.029788429900000007	0.0560280601	-0.0775033685	0.0632051178	-0.040652941899999996	0.0457780338	-0.052389617199999995	-0.0194944409	-0.18577517329999998	-0.014617383700000004	-0.0337293946	-0.063603722	0.0750496459	0.0081096308	0.1087052392	-0.0453453334	0.013657546599999999	-0.0903770704	-0.0606473494	0.0335055658	-0.0553477727	0.08773271789999999	0.0453536892	0.0553690973	-0.1095351288	0.0327742014	-0.0885207943	-0.1508456312	-0.0492827299	0.09434195869999999	0.0388642809	-0.0230052237	-0.09549620560000001	0.0084186829	0.0310538748	-0.0108774804	0.0984660183	-0.0572987545	0.0963877276	0.0261476423	-0.0574502076	-0.0065823427	0.0358343917	0.0012728846000000002	-0.0815551998	-0.0515413329	-0.007449921	-0.0583308654	-0.006167964200000001	0.044788313899999994	0.010823666599999998	0.084333225	0.0506296757	0.0426245214	0.022991966699999998	0.1710483825	-0.0262427388	-0.0642608526	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.00745784	-0.0009910100000000003	5.561937746560001e-05	9.82100820100001e-07	0.0748527	0.061597699999999984	0.00560292669729	0.003794276645289999	0.016679099999999995	-0.015340100000000002	0.00023531866801000008	0.00027819237680999984	-0.000436659	-0.0007018020000000001	1.9067108228099998e-07	4.925260472040001e-07	0.000121033	0.000121033	1.4648987088999999e-08	1.4648987088999999e-08	0.00011713	0.00011713	1.37194369e-08	1.37194369e-08	0.0	0.0	0.0	0.0	0.0
