global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
728.8574755337796	n/a	n/a	531233.2196414742	1078.5471670658887	n/a	n/a	1163263.9915858542	810.9305415307632	n/a	657608.3431873769	n/a	845.7440356967401	676.2601624576122	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.1577826530597	-5.699692880719907	32.48649893452921	522957.17861169	1049.2099691472947	-29.337197918594033	860.6711817147577	1100841.559358067	810.6590188459465	-0.2715226848166594	657168.0448362727	0.07372456837004697	839.9698644037912	657.4197530703917	1.146226	19.054592	0.11497989	0.0561195	-0.0443256967	-0.0991338972	0.0084740952	-0.1333959735	-0.0315707129	-0.10183651980000001	0.08804828869999999	-0.0254107704	0.093436196	-0.0877125958	-0.0141065378	-0.0343363286	0.0720200974	-0.0188226154	0.023892324700000002	-0.0721289339	0.031227885499999997	-0.031152655499999998	0.0067265721	-0.045058817300000005	0.0308777197	-0.131644192	0.0287536217	-0.035880036000000004	0.0698612765	-0.0024374751999999998	0.0027100298	-0.0215850198	0.0733257639	-0.1189284611	0.0834523507	-0.0239196272	0.1853109367	-0.0578983641	0.06896645030000001	-0.0477626528	0.0020419738	-0.0937703125	0.0868578228	0.0838016767	-0.0302598407	0.0065445289	-0.008671095699999999	-0.0401068338	0.08459587380000001	-0.0018663272	0.052546689900000006	-0.0273728354	0.0810633942	-0.0501941157	0.0868504827	-0.06712339839999999	0.048172214500000005	-0.039959568	0.022169339700000002	-0.1615412913	0.1317742542	-0.013645185800000001	0.0154301471	-0.15059905199999998	0.0774748734	-0.0766436004	0.0772138462	-0.09136351	0.0493505767	0.1128608806	0.1128439341	0.1128156919	0.0	-0.007446389999999998	-0.007446389999999998	5.5448724032099976e-05	5.5448724032099976e-05	-0.0311054	-0.0311054	0.00096754590916	0.00096754590916	0.0428135	0.0428135	0.00183299578225	0.00183299578225	0.000672292	0.000672292	4.51976533264e-07	4.51976533264e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.3030441955643	-0.8547384574953867	0.7305778307215931	521721.68765417935	1043.6092279081047	-5.600741239190029	31.368302428363858	1089120.2205749506	811.1395239831296	0.4805051371830586	657947.3273675779	0.23088518685931	840.2904939756171	649.8591866845352	1.028891	17.104046	0.182729825	0.125243	-0.0550834211	-0.0619489971	-0.0255601029	-0.1133958488	-0.0837869156	-0.0180068694	0.0888867748	0.002183708	0.0839020684	-0.0343203771	-0.0078331337	-0.0771829325	0.0102172373	-0.0165320947	0.0513679826	0.0140852523	-0.0301929513	0.0279809912	0.0549209949	0.0162356928	-0.016733070200000002	-0.0467043959	-0.0295914652	0.0394706673	0.075815175	-0.0582064028	0.007936300600000001	-0.1162031419	0.021202134900000003	0.0897027355	0.11851083470000001	-0.0310843862	-0.2163579849	0.0648644338	-0.043440647199999995	0.0613326378	-0.0163010744	-0.0705549919	0.0238083128	0.0518376626	-0.11515577	0.09668629599999999	-0.0515958787	0.045668544000000005	0.136816161	0.0277918575	0.0204838972	-0.005409526800000001	0.0049427292	-0.015052951	0.0021413591	0.0435976192	0.0516276962	-0.1289433218	-0.004403782199999999	0.0203033363	0.0996626423	0.061443165999999994	-0.0416865389	-0.049045373499999996	0.097560801	-0.15941074789999998	0.029674499500000007	-0.0185868545	-0.0494275761	0.1128156919	0.1126632248	0.11240926539999999	0.0	-0.00614606	0.001300329999999998	3.77740535236e-05	1.6908581088999946e-06	0.0865449	0.1176503	0.007490019716009998	0.013841593090089999	0.049213699999999985	0.006400199999999996	4.0962560039999935e-05	0.0024219882676899994	-1.50959e-05	-0.0006873878999999999	2.2788619681000002e-10	4.7250212506641e-07	0.000460192	0.000460192	2.1177667686400002e-07	2.1177667686400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.8111940113008	-2.4918501842635123	6.209317340814099	518128.1550239746	1030.9857089446484	-12.623518963456267	159.35323102073988	1062931.5320480992	810.6519654362718	-0.4875585468578265	657156.6090656904	0.23771333661411545	837.7679359397455	644.7984398442338	0.9649700000000002	16.041445	0.15901528499999998	0.0913092	-0.0757386121	-0.05658608389999999	-0.0421756478	-0.1220411656	0.0150311507	0.1203285793	0.0721716224	0.0016063872	0.0058144018000000006	-0.1238329109	-0.0421748342	-0.06637277429999999	0.0593190549	0.012807988999999999	0.0797454438	-0.013459249	0.0481824948	0.0834379479	0.0097473747	-0.08227959950000001	0.0009450178999999999	-0.1245094719	-0.045829547000000005	0.0317990222	-0.0284474456	0.0003807179	0.0804453237	0.1366888255	0.0260028147	-0.102653784	-0.0182974793	-0.0700709918	-0.0383051598	-0.0341468245	-0.09513172869999999	0.21110307760000002	-0.0165541791	-0.0322110126	-0.0298827926	0.0140826332	-0.0340397266	-0.0316878178	0.023455554	0.049916577000000004	0.0822360919	0.0124352999	0.065319253	-0.0104958542	0.17263112949999998	0.0798358075	0.0452548001	-0.024505167	0.032910238	-0.09805617119999999	0.0914492577	0.019492863200000002	0.021156739	0.0082344951	-0.07908026530000001	-0.053466784100000005	-0.009043093	0.0014901538	0.0858074957	0.016049878899999998	-0.0045795005	0.1127253327	0.1123020954	0.1115978766	0.0	-0.010762	-0.004615940000000001	0.000115820644	2.1306902083600007e-05	0.00294425	-0.08360065	8.668608062499999e-06	0.0069890686804225	0.0691862	0.01997250000000001	0.0003989007562500005	0.004786730270440001	0.000541236	0.0005563319000000001	2.9293640769599995e-07	3.0950518295760994e-07	-0.0	-0.000460192	2.1177667686400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.8576617559586	0.046467744657775256	0.002159251293580201	518195.0531887561	1040.2734084890783	9.28769954442987	86.26136282760281	1082168.7644094848	810.8659188630755	0.21395342680375504	657503.5383736597	0.04577606884106978	840.0682712441535	642.4047832095251	0.920274	15.298425	0.14155775	0.0914044	-0.0783447108	-0.0346067794	-0.0762331732	-0.1044580905	-0.08937534720000001	0.07585265440000001	0.10885790880000001	-0.0419811404	0.0658937105	-0.0008852964	-0.012831643799999999	-0.04572768	0.0457430336	-0.0236478024	0.09356980220000001	0.0207444647	0.0630350081	0.033019796000000004	-0.0453470891	-0.08020669820000001	0.1639403159	-0.0760005859	-0.0777684453	-0.0673074798	0.0015290529	-0.0157501019	-0.014680653	-0.0321505224	-0.0242876717	-0.051250135999999995	-0.021510477400000002	0.0210947372	-0.0202301454	0.0669518424	0.030583293799999998	0.0891450236	0.0181664882	0.017026753500000002	-0.0922781725	-0.1026470481	-0.024612231600000003	-0.0599269199	-0.0465205395	0.09086318970000001	0.1267821627	0.0547108351	0.0715825025	0.0358464706	0.0031447671999999998	0.038238492400000004	-0.0351876176	-0.025127207599999996	-0.0209394459	-0.0810571916	0.074528808	0.0406413708	0.1548787656	0.0617889451	-0.0321074444	-0.10945805439999999	0.1391718143	-0.08662481050000001	0.0846170432	-0.029839422200000007	0.0214528167	0.1125898391	0.1117611244	0.1103844485	0.0	-0.019419400000000003	-0.008657400000000003	0.00037711309636000016	7.495057476000003e-05	0.0912012	0.08825695	0.00831765888144	0.0077892892233025	0.054555499999999986	-0.014630700000000009	0.0002140573824900003	0.0029763025802499988	0.000234488	-0.000306748	5.498462214399999e-08	9.409433550399999e-08	0.000293506	0.000293506	8.614577203599996e-08	8.614577203599996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.2902469223367	-1.5674148336219105	2.456789260658001	515940.8788237514	1027.666230404526	-12.607178084552288	158.9409392556155	1056097.8811138484	810.090446850823	-0.7754720122525214	656246.5320789661	0.6013568417869747	835.8068966327063	639.8427767492303	1.009643	16.784073	0.17740033	0.120613	-0.0515983722	-0.0263228283	-0.118201574	-0.0065114302	0.0317115107	0.15307226599999998	0.0907745464	0.0082244614	-0.0861333726	-0.12796186539999999	-0.0635727668	-0.0125835602	0.0833526925	0.0852970356	0.0490369913	0.0046033751	0.1296654651	0.0345290089	-0.1299915378	-0.1373327047	0.1282405549	-0.058355115199999995	-0.045151753499999996	0.067771494	0.051415758799999996	0.0025079723	0.0083153805	0.028260241600000006	0.030850061	-0.0797473184	-0.0553320105	0.10801216849999999	0.024238920299999998	0.08830719810000001	0.0411535471	-0.0502451116	-0.0079410717	0.0334759587	-0.1228647124	-0.0173729049	-0.0613700115	-0.08932110019999999	0.0597255642	0.0901119372	0.012459271599999999	0.02371735	0.1294912951	0.0036291966999999997	0.1052586594	0.1349928598	-0.04328060809999999	-0.08808765710000001	-0.023163121600000003	0.0057478017	0.0372951902	0.0782418142	-0.0655252235	0.0507203171	-0.0362118496	-0.1442890203	0.09251359619999999	0.0336591005	-0.0438122425	0.13373284359999998	-0.0238240075	0.11240926539999999	0.111041178	0.1087733526	0.0	-0.00934897	0.010070430000000005	8.74032400609e-05	0.00010141356038490006	-0.0262478	-0.117449	0.0006889470048400001	0.013794267601	0.0758333	0.021277800000000013	0.0004527447728400006	0.005750689388890001	0.000496404	0.000261916	2.46416931216e-07	6.859999105600001e-08	0.000363312	6.9806e-05	4.872877636e-09	1.3199560934399998e-07	0.00024034	0.00024034	5.77633156e-08	5.77633156e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.9352428103972	0.6449958880605209	0.41601969561498003	516867.88335484476	1033.589989017397	5.923758612871097	35.09091610356451	1068308.2653969831	809.9637541779966	-0.12669267282637975	656041.2830821142	0.016051033347892103	837.2864060382394	642.3367283321146	0.878366	14.601757999999998	0.17605838	0.100214	-0.047982902800000005	0.0055352638	-0.125621369	0.0392929198	-0.001539385	0.08385550950000001	0.078803137	-0.067217909	-0.0588496471	0.0540177243	-0.0685540329	0.010478144699999999	0.0342045877	0.0225994084	0.0730977831	-0.044807724699999996	-0.0285619331	-0.054840252	0.026509571800000003	0.0553511454	-0.026144652400000003	0.0724944679	-0.1064917334	0.16799624489999998	-0.037568383500000004	0.0655226123	-0.0199085515	0.0013740592999999998	-0.024446336200000002	0.0389166	0.0375279796	0.105959149	-0.0732076965	-0.0425770554	0.0923487347	0.0330658815	0.0315623371	-0.0052580626	0.0817937516	-0.048352748099999995	-0.0048160803	-0.0317668043	0.047042465	0.066727784	0.0259152169	0.035931602400000005	0.1108687878	0.0497739588	-0.101502299	-0.032775672400000004	-0.0022859537	-0.0140096955	-0.0181713428	0.046930092699999995	0.0296110342	-0.030865078799999997	-0.0673696336	0.07609576280000001	-0.1362143885	-0.014901463200000001	-0.1665225423	0.0347747672	0.028308555899999997	0.008108601600000001	-0.141797644	0.11218368390000001	0.1101434092	0.1067703929	0.0	-0.0194978	-0.01014883	0.00038016420484	0.00010299875036889997	0.0614268	0.0876746	0.00377325175824	0.007686835485160002	0.0543464	-0.021486900000000003	0.0004616868716100002	0.0029535311929600005	-0.000465264	-0.000961668	2.16470589696e-07	9.24805342224e-07	0.000502363	0.00013905100000000006	1.9335180601000017e-08	2.52368583769e-07	0.000206098	-3.4241999999999995e-05	1.1725145640000001e-09	4.2476385604e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.7995970541642	-0.13564575623297515	0.018399771184015715	516672.8607252289	1030.221677850783	-3.3683111666141485	11.345520115137566	1061356.7055136824	809.0906092355797	-0.8731449424169568	654627.6139532014	0.7623820904683108	835.7223654052475	643.5638744566007	0.965245	16.046017000000006	0.16104879500000002	0.07839219999999998	-0.0660759554	-0.0235472911	-0.0732626116	0.0391057531	0.0343358682	0.0752893438	0.0826627134	0.0689292646	-0.141534251	0.0147501367	-0.1066661627	0.023802339500000002	0.0610320204	0.06372244889999999	0.0630430163	0.0001730343	-0.0196986423	-0.0174647425	-0.0242326254	0.0174603915	0.0176301379	0.0755416908	-0.1581870306	0.12086978050000001	-0.040890607999999995	-0.035906050099999996	-0.10953903960000001	0.031780374	0.1551016786	-0.0490233017	-0.0737574584	0.09439104539999996	-0.0334700464	0.056659190199999994	-0.0153632827	0.0470913152	-0.0444805246	0.007786244300000002	-0.0268219626	0.0155716816	0.0328156609	-0.0563488524	0.0896480001	0.09508503310000001	-0.0380167352	-0.0179637988	0.1298612554	-0.026018325699999997	0.006518933	0.0457689988	0.042387414299999995	0.0471245972	0.0159839158	0.056435499699999996	0.08765178970000001	0.0415294294	-0.10118441439999999	0.0683050697	-0.0586131929	0.028450881600000002	0.0309737602	0.0370963405	-0.0837514393	0.10023102560000001	-0.1656850665	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	-0.0194411	5.670000000000328e-05	0.0003779563692099999	3.214890000000371e-09	-0.00271387	-0.06414067000000001	7.365090376900001e-06	0.004114025548048903	0.0893583	0.035011900000000006	0.00122583314161	0.00798490577889	0.000117431	0.000582695	1.3790039761000002e-08	3.395334630250001e-07	7.05234e-05	-0.0004318396	1.8648544012816006e-07	4.97354994756e-09	-1.61579e-05	-0.00022225590000000001	4.9397685084809987e-08	2.6107773241e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.809316018679	0.009718964514831896	9.44582712405616e-05	516686.83279524115	1033.3828778778018	3.161200027018822	9.9931856108238	1067880.1722910078	809.05090861541	-0.039700620169696776	654563.3727314204	0.0015761392418585346	836.4254082881964	645.092040321308	0.886249	14.732802	0.125938435	0.0721865	-0.047096812099999996	-0.0070279908	-0.048642461399999996	0.0744166142	-0.0202684291	0.0151032948	0.0569213649	0.0370426008	-0.0909818801	0.093129571	-0.0978189444	0.06478897900000001	0.1011412894	0.0351481582	0.0023048722	0.0437539775	-0.0362355203	-0.0273884134	0.0840730682	-0.0803386706	0.07286239139999999	0.0232369654	-0.1154639252	0.013147437	-0.069558462	0.1410484851	-0.0959080527	-0.1365727285	0.0534675347	0.08699242439999999	-0.0017742734	0.0118188816	0.014206795	-0.0026419884	0.12443969220000001	-0.048994389299999996	-0.048987851500000006	-0.1518238981	0.0536076023	0.0132934048	-0.0217367187	0.1215736335	0.044917654	0.0826982258	-0.060828965	0.0165799305	0.11972056210000001	-0.0562660928	-0.1109310273	-0.080370783	0.05047582230000002	0.0888178117	0.035497757799999995	-0.021225150800000002	0.0276941348	-0.049177900999999996	-0.0004422842	0.0811978834	0.0241703693	0.0882929239	0.0837905871	0.0601631742	0.050245940700000005	0.050322592699999995	-0.04395789940000002	0.1115978766	0.1078204375	0.1016191316	0.0	-0.0194366	4.4999999999975615e-06	0.00037778141955999985	2.024999999997805e-11	0.0610156	0.06372947	0.00372290344336	0.0040614453464809	0.0784877	-0.010870600000000008	0.00011816994436000017	0.006160319051289999	-0.000426592	-0.000544023	1.81980734464e-07	2.9596102452900005e-07	0.0004995819999999999	0.0004290586	1.8409128223395997e-07	2.4958217472399986e-07	3.74378e-05	5.35957e-05	2.87249905849e-09	1.4015888688400002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.8085494068413	-0.0007666118377755993	5.876937098176817e-07	516685.7307003674	1027.110070491135	-6.272807386666727	39.34811251022066	1054955.0969043043	808.7155021915381	-0.3354064238718593	654020.7634849115	0.11249746917450933	834.8303515793023	642.6580498742193	0.8754190000000001	14.552763	0.108264135	0.05832080000000001	-0.052589330999999996	-0.016896829199999998	-0.033086893199999995	0.0976104778	0.0691088087	-0.028845497799999998	0.0076869947	0.1204792164	-0.103427529	0.0202755957	-0.12939169009999998	0.0407248032	0.08342240969999999	-0.009995585100000001	0.0242636744	-0.0305933675	0.08157048530000001	-0.0636895722	0.059427727	0.007778875500000002	0.0439668162	-0.129433742	-0.0711121513	0.0122150166	-0.0146062366	0.0060024839	0.0228459671	-0.0087576084	0.055945685599999996	-0.055704747400000004	-0.0680244388	0.0570171062	0.17755015329999999	0.0367458709	0.013843587	-0.06975048610000001	0.11466555939999999	0.0069140589	-0.0030250106	-0.0049544056	0.0014831821	0.0713196645	0.1068847083	0.0409769003	-0.08062933629999999	-0.030775418399999997	0.0694553495	-0.11046287839999999	0.0362257926	-0.0602073437	0.0486366235	0.097079223	-0.0849324512	-0.0410329895	0.0146197664	0.0067117824	0.08786223550000001	-0.0370570477	0.0722460907	0.0399597475	-0.0001741624	0.0205316005	-0.0479727706	0.0273297956	-0.0548960295	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	-0.0194261	1.0500000000000093e-05	0.00037737336120999987	1.1025000000000196e-10	0.01759	-0.0434256	0.00030940810000000004	0.00188578273536	0.08779829999999998	0.009310599999999988	8.668727235999978e-05	0.0077085414828899955	0.000275163	0.000701755	7.571467656899997e-08	4.924600800249999e-07	0.00014458399999999998	-0.00035499799999999987	1.2602358000399996e-07	2.0904533056e-08	-1.61579e-05	-5.35957e-05	2.87249905849e-09	2.6107773241e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
