global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
770.7549273613396	n/a	n/a	594063.1580517838	1133.9046825154373	n/a	1285739.8290304348	n/a	793.6216308915148	n/a	629835.2930189078	n/a	832.6756900434938	691.2660454419713	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0
763.0540316243588	-7.700895736980783	59.303795151848796	582251.4551781879	1107.5197475925088	-26.384934922928554	1226599.9913073743	696.1647908871747	793.5441914150861	-0.07743947642870808	629712.3837286227	0.005996872509552434	832.3231701159294	681.8689601136036	1.467554	28.226858	0.20924355	0.132706	-0.0632602315	0.07475100700000001	-0.012309851399999999	-0.0653022243	0.0208288002	0.123728935	0.1106176842	0.008015575799999999	-0.0348541885	0.1081276666	-0.0403897362	0.007426525	-0.11103250769999999	0.0358126351	-0.054220747	0.0006887578999999999	-0.054985901	0.1055329228	-0.0546327599	0.10290840130000001	-0.1289917565	0.0819230527	-0.047672357900000004	0.018587013899999998	-0.0712525106	0.0794436909	-0.11095410730000001	-0.1133789874	0.0678702663	-0.12481730349999999	0.0713944828	-0.0127200229	0.0905130929	-0.0115638109	0.059856474800000004	-0.0022698158	0.0094203078	-0.11608320970000001	-0.1443935503	0.039993212400000006	-0.0593957127	0.028595856	-0.058750534800000004	0.08012827900000001	-0.12082091029999999	0.31122109719999996	0.1810348407	-0.0420287575	0.2069322164	-0.0559055124	0.0732265534	-0.0019963172	0.0616471825	-0.0824670629	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.0100301	-0.0100301	0.00010060290601000001	0.00010060290601000001	0.109768	0.109768	0.012049013824	0.012049013824	-0.0716444	-0.0716444	0.00513292005136	0.00513292005136	0.000356021	0.000356021	1.2675095244099998e-07	1.2675095244099998e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.5246261856225	-1.529405438736262	2.3390809960360586	579919.7562871522	1090.0198337436964	-17.49991384881241	1188143.2379546354	306.2469847158565	792.9359619954346	-0.6082294196514795	628747.4398256253	0.3699430269295755	828.096598191133	663.6020559380818	1.251733	24.075769	0.33650265	0.242215	0.028115136699999998	-0.0459585574	0.0892980549	0.0598244304	-0.052673057599999996	0.0099347775	-0.0633118959	-0.0231301525	-0.13379159470000002	0.1051726935	-0.0141167993	0.054749737300000004	0.047847361500000005	0.1526960724	0.0909792165	-0.0076957706	0.040588574	-0.1224866168	0.027381871600000003	-0.1477234576	-0.060744361	-0.15165234689999998	0.0048322796	0.0316870832	-0.0062402088	0.039810461	-0.011177583500000001	-0.052087904299999994	-0.030562167799999998	0.1511385567	0.1041914969	-0.056974424100000004	0.096117593	-0.0511781529	0.1237380339	0.0391103513	-0.0162808148	-0.015392955	0.0312664061	-0.1373262507	-0.0694581029	0.0020526027	-0.0641072858	0.09422039060000001	-0.1151097481	0.016611168	-0.053503257199999994	-0.1095773036	0.0697586658	-0.0149543549	-0.0026799727000000003	-5.39316e-05	-0.10809931310000001	0.0789596335	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.0	0.0100301	0.0	0.00010060290601000001	-0.108681	-0.21844899999999998	0.011811559761	0.047719965601	0.032566000000000005	0.1042104	0.01085980746816	0.0010605443560000004	0.000279758	-7.626299999999997e-05	5.816045168999996e-09	7.826453856400001e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.3726061865	-3.152019999122558	9.93523007486857	575129.0098141042	1093.5140100173032	3.4941762736068536	1195772.890104123	12.20926783103708	791.6604349597494	-1.2755270356851725	626726.2442806596	1.6269692187638032	827.0955679984181	668.46315373658	1.02784	19.769424	0.21254360446	0.16225	0.0096895915	0.082088446	0.045324248399999996	0.0148844827	-0.0093186062	0.1016182134	-0.0410040313	-0.0057112877000000005	-0.0418500026	-0.0294282344	-0.0548167897	-0.10364705839999999	0.0770241049	0.021221290299999997	-0.08634422789999999	0.06676004740000001	0.1863322493	-0.0300125052	-0.0325541909	0.0362448649	-0.0009299464999999999	-0.034459712	-0.029448653199999997	0.0050331398	-0.1644989716	0.082340496	-0.1256756791	-0.0322534689	0.0556029439	-0.0005843117	-0.0601382168	0.042412447199999995	0.0387736421	0.1684739567	0.0277159968	-0.11102764220000001	-0.1406500642	-0.09259457410000001	0.0264988286	-0.052645078600000006	0.1068895218	0.029139538599999997	-0.025819177000000002	-0.10105823609999999	0.029655670699999997	0.0397356794	-0.0643237861	-0.0043248814	0.18153950149999998	-0.06384004160000001	-0.0985128017	-0.12458844289999994	0.1215735693	-0.0376494108	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	3.9044599999999985e-06	3.9044599999999985e-06	1.5244807891599994e-11	1.5244807891599994e-11	0.0438844	0.1525654	0.00192584056336	0.02327620127716	-0.022362	-0.054928000000000005	0.003017085184000001	0.000500059044	0.000319333	3.957499999999997e-05	1.5661806249999978e-09	1.0197356488899999e-07	3.32584e-24	3.32584e-24	1.10612117056e-47	1.10612117056e-47	6.1351e-05	6.1351e-05	3.7639452010000015e-09	3.7639452010000015e-09	0.0	0.0	0.0
758.8360371805969	0.4634309940969388	0.2147682862896769	575832.1313239522	1088.0591494983062	-5.454860518997066	1183872.712806977	29.755503281712933	792.7767167742255	1.1162818144761104	628494.9226593206	1.2460850893300774	828.1909702257477	659.4577413957462	0.955011	18.368637	0.13632359445999995	0.07277319999999997	0.0691620035	0.0197115795	0.010733343999999999	0.0554336185	0.0389292721	-0.0010922851	-0.028051506099999998	-0.1511575344	-0.07187666549999999	-0.0515832926	-0.0361087819	0.014959128600000001	0.0531989591	-0.0221885883	0.0605085289	-0.0363555418	-0.024392792400000002	-0.1962520531	0.0184627282	-0.0164848356	0.0518638885	-0.0666505346	-0.1506962722	0.057832094	0.0233046525	-0.051277685499999996	0.0363038949	0.051323038099999996	0.0671357406	-0.1577946169	0.17550093260000002	0.0182191708	0.0439645152	-0.0097486871	0.0207257604	-0.1397243683	0.0618095795	-0.0383411295	0.08278112559999999	0.0221793799	-0.030904835800000002	0.0537107307	-0.0018672486	0.15828496150000002	-0.2062605275	0.0143527262	-0.0215553016	-0.0045804135999999995	0.0116087491	-0.0980420804	-0.0503593638	-0.0297136416	-0.06321587690000001	0.0871770875	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0162851	-0.01628900446	0.00026520448201	0.0002653316662978999	-0.0180158	-0.0619002	0.00032456904963999993	0.0038316347600399992	0.00586604	0.02822804	0.0007968222422415999	3.441042528160001e-05	0.000586949	0.00026761600000000003	7.161832345600004e-08	3.44509128601e-07	0.000314191	0.000314191	9.871598448099996e-08	9.871598448099996e-08	7.767099999999998e-05	1.631999999999998e-05	2.663423999999993e-10	6.032784240999997e-09	0.0	0.0	0.0
757.647499513513	-1.1885376670838923	1.4126217860772212	574029.7335190787	1082.6217805981637	-5.4373689001424745	1172069.9198255385	29.564980556236574	789.4225988558063	-3.354117918419206	623188.0395842553	11.250107010660786	821.5642510030749	656.6686138944864	1.035667	19.919958	0.0695077727	0.0345655	0.0822256263	-0.0137033153	-0.0919811067	0.00038702949999999995	-0.0381166275	-0.1268563556	0.006351985300000001	-0.041681795099999995	0.08473541130000001	0.04984382230000002	0.11195369990000001	-0.079488553	-0.01338127	-0.14331034199999998	0.0047987156	-0.0200182542	0.1081745244	0.0931341154	0.0949083557	0.0758629756	-0.0108852079	-0.0550768387	0.1159597542	0.0255927422	0.042737400999999994	-0.010531911299999999	-0.16632910880000001	0.001761503	0.0775920517	0.0825623632	-0.0075577672	0.08750298699999999	0.0213917021	-0.1190301815	0.0562468798	-0.0648704298	-0.0715391006	0.1170409522	0.0178663818	0.0984831476	0.09250764859999999	-0.0391050347	-0.0114013847	-0.1178148299	0.0262199126	-0.0524783639	0.0355610576	-0.0524688293	0.0551055054	0.0074230118000000005	-0.0181786291	-0.1322706648	-0.0028717434	-0.058329621799999995	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	2.02327e-05	0.0163053327	4.0936214929e-10	0.0002658638744576893	0.008835779999999998	0.02685158	7.807100820839996e-05	0.0007210073484963997	-0.007921819999999998	-0.01378786	0.0001901050833796	6.275523211239997e-05	0.00065727	7.032099999999993e-05	4.94504304099999e-09	4.3200385289999993e-07	0.000210923	-0.00010326799999999996	1.0664279823999994e-08	4.4488511929e-08	0.0	-7.767099999999998e-05	6.032784240999997e-09	0.0	0.0	0.0	0.0
760.0895970802417	2.4420975667286484	5.963840525421985	577736.1955896041	1083.176282948442	0.5545023502781987	1173270.8599420032	0.3074728564640462	793.427125993804	4.004527137997684	629526.6042627877	16.03623759895992	827.0492207569455	665.8164255800335	1.0284209999999998	19.780603	0.0337286827	0.0192811	-0.0015069570000000002	-0.0062587882	-0.0735701457	0.022985886299999998	0.0057151479	-0.032226203700000004	-0.0247995124	0.0727637549	0.12089547279999999	-0.013227984699999999	0.048316987900000004	0.0743156299	-0.1610825074	0.0710311105	0.0485777062	0.0886717787	0.0557444078	-0.1453387432	-0.0554902964	0.1259171211	0.0376799184	-0.1637716222	0.110638714	0.0551729288	0.0784836681	-0.1118493076	0.030230260099999996	0.15022320779999998	0.0328459425	-0.1194600306	0.0254961336	-0.0153738125	0.0921881977	-0.1295235341	-0.0186751898	-0.0612871714	0.0806441907	0.0404915172	-0.1299486979	0.022504178399999998	-0.0887527548	-0.0308413734	0.0005349228	-0.013208093999999998	-0.0793511949	0.062263773099999996	-0.1249898535	0.1411607433	0.0373685469	-0.0462602855	-0.0790923545	0.1261662134	-0.0907648917	0.0208536319	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.0	-2.02327e-05	0.0	4.0936214929e-10	0.0230282	0.014192420000000002	0.0005302979952400001	0.00020142478545640013	-0.0104862	-0.0025643800000000037	6.5760447844000164e-06	0.00010996039044000003	0.00052916	-0.00012810999999999996	1.6412172099999992e-08	2.800103056e-07	-0.0	-0.000210923	4.4488511929e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.6642592782118	-1.4253378020298442	2.031587849895267	575571.4583061578	1085.5919296100114	2.415646661569553	1178509.837634388	5.8353487935521295	791.1845940918222	-2.242531901981806	625973.0619282414	5.028949331406137	823.4144344431743	661.0407374725347	0.994148	19.121395	0.10057196	0.06007630000000001	0.012127754	-0.020371672900000002	0.0222645969	0.0655856771	-0.1028146908	-0.0629231371	-0.016332897	0.0716213027	-0.027309864399999998	-0.0732947026	0.062069061200000004	-0.044459232	-0.0374565267	0.08133493259999999	0.0192915902	-0.015931019299999998	-0.139477968	0.0211394754	-0.0218331374	0.0282818579	-0.023971199300000003	0.0390661079	0.0806623203	0.0717241889	-0.0341513284	-0.2132492782	-0.0690084157	0.0639692751	-0.0681028768	0.1240764766	0.1158080957	-0.0682778677	0.0032582031	0.0715026564	0.028743037000000006	0.1233102667	0.1575651925	0.0625164134	-0.0379333452	-0.0660417575	0.0531069424	-0.08884292349999999	0.0806546469	0.0319944531	0.0005235883000000001	-0.0202673494	0.1222984192	0.048604484	-0.0639615527	0.1305475461	-0.1001098601	0.0060674098	-0.12719083960000002	-0.1553761355	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.0190798	0.0190798	0.0003640387680400001	0.0003640387680400001	-0.0296316	-0.05265980000000001	0.0008780317185599997	0.00277305453604	0.00581421	0.01630041	0.0002657033661681	3.38050379241e-05	0.0007797989999999999	0.00025063899999999993	6.281990832099994e-08	6.080864804009997e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.1961737107488	2.5319144325369507	6.410590693688909	579419.6148718846	1096.9025152739137	11.310585663902204	1203195.1280142386	127.92934806047	794.1419582671774	2.9573641753552233	630661.4498804272	8.746002865674482	830.9018937235994	681.3742270961251	1.2916820000000002	24.844149	0.29259297300000003	0.170992	-0.0714259041	0.0607401387	0.09983634179999999	0.08944621300000001	0.1072056415	0.1319648158	0.009984632700000001	0.0069549755	0.0999356639	-0.0214937851	-0.11088686960000001	-0.0082182388	-0.0285011039	0.0440741548	-0.1263005881	-0.0228539287	0.0162387894	0.0146786043	0.1863141423	0.0175322249	-0.10742897039999999	0.1029384297	-0.2312820959	0.0272026755	0.0399985705	-0.058378151399999995	0.1058487975	0.042104700599999996	0.09572752289999999	0.0379200035	0.08103072780000001	0.1332649501	0.0824910798	0.0729080824	0.015898465900000002	0.12780518400000002	-0.0112501153	-0.1328954087	-0.0313057048	0.0279841187	-0.0684504492	0.0736284732	0.061182847699999994	-0.1222252786	-0.1352494352	0.0905277134	-0.0607175812	0.0363171985	0.018480448700000002	0.0288233148	0.0634609349	0.0434277088	0.026076138500000002	-0.105431795	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.000539063	-0.019618863	2.90588917969e-07	0.000384899785412769	0.116751	0.1463826	0.013630796001	0.02142786558276	-0.0739998	-0.07981401	0.006370276192280101	0.0054759704000399995	0.00030446900000000003	-0.00047532999999999983	2.2593860889999985e-07	9.2701371961e-08	0.000228212	0.000228212	5.2080716944000006e-08	5.2080716944000006e-08	0.000232008	0.000232008	5.3827712064e-08	5.3827712064e-08	0.0	0.0	0.0
763.2201337912628	2.0239600805140303	4.096414407514359	582504.9726243531	1095.4200554945196	-1.4824597793940484	1199945.0979796164	2.1976869975210507	794.8253204554491	0.6833621882716443	631747.2900371073	0.4669838803594102	825.8415005934213	676.8635184415251	1.521586	29.266111	0.386606713	0.262046	-0.012040523999999999	-0.07251914820000001	-0.0712309408	-0.0045294648	-0.0683195952	-0.11665769109999999	0.1642639894	-0.1311254959	-0.056737163300000004	0.0626296105	0.0008197272	0.1686370438	0.0703899432	-0.13019499439999999	0.122101074	0.013453574	0.077499384	0.06392570480000001	-0.0881645667	-0.11418513300000001	-0.0262938661	0.0610825406	0.0218280077	0.0210658458	0.0032167797999999997	-0.0886225246	0.0361309488	0.0013782116	-0.0967532398	0.0695002176	0.023014000899999998	-0.0325951107	0.05853224730000001	0.0428044151	-0.0443148646	0.1044229518	0.0770408275	0.0815304478	0.1577176881	0.07129749490000001	-0.1030135075	-0.0892123036	0.0033887796000000004	0.0522258284	0.0476933704	-0.13211175990000001	-0.015251169299999999	-0.17379227760000002	0.010369604000000001	0.0084182237	-0.08739601279999999	0.003953117700000001	-0.0378033546	-0.0735322155	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.0190798	0.019618863	0.0003640387680400001	0.000384899785412769	-0.12537000000000004	-0.24212100000000006	0.01571763690000001	0.05862257864100001	0.021065200000000003	0.095065	0.009037354225000002	0.0004437426510400001	0.000440286	0.00013581699999999996	1.8446257488999983e-08	1.93851761796e-07	-0.0	-0.000228212	5.2080716944000006e-08	0.0	0.0	-0.000232008	5.3827712064e-08	0.0	1.0	0.0	0.0
