global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
766.8586834915089	n/a	588072.2404463303	n/a	1017.4034121162616	n/a	n/a	1035109.7029858115	781.3132630714348	n/a	610450.415051333	n/a	773.4868595016349	652.4709623091949	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.3076607200976	-6.55102277141134	578067.7389496671	42.9158993515499	993.1850032379996	-24.21840887826204	586.5313285946817	986416.4506568651	780.8468344467027	-0.4664286247320888	609721.7788654363	0.2175556619694677	772.5215980328313	640.8351175821351	1.533514	21.056067	0.1245807	0.0904126	-0.0351007221	-0.0050735557	-0.08676076519999999	0.028196582400000007	-0.11241597460000001	0.0434668148	-0.0015847987	-0.0248460534	0.0598276814	0.0502525366	0.2230382041	0.0912441992	-0.0892445384	0.1034146433	0.0605714394	-0.003010403	0.059226013099999995	-0.0032419097999999997	-0.0180863627	0.0971382651	-0.0527922572	0.08944220550000001	-0.0300024858	0.0159718885	-0.0106579077	0.0162016378	0.04462843389999999	-0.12465077810000001	0.06012002690000001	-0.102146204	0.0562561089	-0.0668008417	0.1585373119	-0.0224918841	0.0553338747	-0.0270660297	0.1105854919	-0.07109099990000001	0.0834879383	-0.0850526318	0.0126566486	-0.0109847776	0.0245871913	-0.04513946059999999	-0.0339374166	0.106360403	0.14575012939999998	-0.0688092355	-0.0680174238	0.1053914098	0.0945826366	-0.031604999	0.0495932397	-0.041166702400000005	0.07211244650000001	-0.0194830172	-0.0749960534	0.0117671797	-0.020529004099999998	0.013557656000000001	-0.06100994200000001	0.0781505714	-0.0651211866	0.0364273963	-0.1015319426	0.0137022181	0.04795282519999999	-0.1628425643	0.0570237354	-0.0817792861	0.0551513481	-0.0756517458	0.033594216499999996	-0.1723754182	0.050283199400000006	-0.0484594299	0.1420926242	-0.048464829	0.028135331800000003	-0.057638522699999986	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0	0.0	0.0	0.0	0.033480699999999995	0.033480699999999995	0.0011209572724899996	0.0011209572724899996	0.0847426	0.0847426	0.0071813082547599995	0.0071813082547599995	0.000127148	0.000127148	1.6166613904e-08	1.6166613904e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
758.8009499265535	-1.50671079354413	575778.88160944	2.2701774153823817	986.00304677922	-7.181956458779608	51.58049857580615	972202.0082579048	780.3507165823662	-0.4961178643364974	608947.2408706124	0.2461329353138073	771.6119425831494	628.058550210651	1.158051	15.90073	0.04336981	0.023240200000000003	-0.0554983534	0.1290029808	-0.0566881253	0.0323586226	-0.0241362531	-0.0045557636	0.0714267134	0.0516895462	0.1343220541	-0.0668046313	0.1041940135	0.0893010902	0.0179208873	0.06862198559999999	0.1389186923	-0.0113210797	-0.0854788808	-0.1161011225	0.0279322224	0.0375640468	-0.0825215325	0.061214006200000004	-0.029231237099999998	-0.046238794800000003	-0.044315266	-0.1038315192	0.0610717603	0.1021507848	0.0158712108	0.06611373570000001	-0.05573965349999999	0.061413282699999995	0.027745368	0.1393103996	-0.0181913285	0.07478741230000001	-0.008908504499999999	-0.04517519019999999	0.0082217583	-0.2202042548	0.0432110312	0.12725385109999998	0.0136061127	0.1365137066	-0.0019936028	-0.06358036980000001	-0.0372857674	0.0002955704	0.0491937657	0.0963650681	0.08813125960000001	0.0908833641	0.0851492143	0.0749757559	0.0126660192	-0.0768124788	-0.064944122	-0.1103208343	0.0413730275	-0.0414018877	-0.10747704	-0.0359503908	0.0114962544	-0.0277653031	0.0286385004	0.10300382029999999	-0.0869602959	0.0293137694	-0.12095082119999999	0.052644517300000006	-0.0207526004	-0.0364099129	0.10602219130000001	-0.0847953162	0.0318850235	0.0174424487	0.0344030964	0.07135466879999999	-0.009108007	-0.1851599386	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.00860352	0.00860352	7.402055639039999e-05	7.402055639039999e-05	0.047094800000000006	0.013614100000000013	0.00018534371881000032	0.0022179201870400006	0.0857036	0.0009610000000000037	9.235210000000069e-07	0.007345107052960002	-0.000200808	-0.00032795599999999996	1.0755513793599999e-07	4.0323852864e-08	7.58678e-05	7.58678e-05	5.75592307684e-09	5.75592307684e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.0622704715396	-0.7386794550138802	574658.4059124656	0.5456473372596031	980.7221166186607	-5.280930160559251	27.888223360704355	961815.870024986	779.1844253327165	-1.1662912496497029	607128.3686810756	1.3602352790094656	769.4275812747331	629.5776998138356	1.092015	14.994027	0.034932300000000006	0.016302	-0.0571364739	0.09169518	0.10796708740000001	-0.0206499332	-0.0359865188	-0.0634748625	-0.0120337192	0.034739632799999996	0.1436402662	-0.1333772189	-0.0975277048	0.0625222647	0.0332132122	-0.0861816182	0.1692556588	-0.057260820199999986	-0.034004493999999996	-0.1634781854	-0.0204586145	-0.1347459186	0.0478243032	-0.012127585900000001	-0.09348445359999999	0.0862378952	-0.0497644287	0.0865841916	-0.079901612	-0.0919366758	-0.0404618868	0.0316580772	0.035770333700000004	-0.0856655582	0.045204481799999995	-0.0387879508	-0.0694972373	0.0630617074	0.0644332663	0.032718927	0.0764687496	-0.0660199062	0.0327632906	0.0613067132	0.036360227200000005	-0.0486116817	0.0903562594	0.050572888499999996	-0.0715700651	-0.0246102698	0.0668634436	-0.0513129358	0.0049018475	0.1531634705	0.15249544140000001	0.0641991362	-0.0853085021	-0.0720651247	0.0879654332	-0.0109505157	-0.098206689	-0.0027470368	-0.1119771417	-0.021690944	0.0759655582	0.1508000156	0.0096303507	0.0753034717	0.0592842307	-0.050030092699999994	0.09588417800000001	-0.0185527957	0.1444840184	0.0158446363	-0.0134863943	0.0388258938	-0.12681279539999998	0.0516304296	-0.025455731800000003	0.025689814300000002	-0.0136100119	-0.0136987128	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.00726168	-0.0013418399999999993	5.2731996422400015e-05	1.800534585599999e-06	0.0544572	0.00736239999999999	5.4204933759999875e-05	0.00296558663184	0.09509790000000004	0.009394300000000036	8.825287249000068e-05	0.009043610584410007	-0.000312346	-0.00011153799999999995	1.2440725443999994e-08	9.756002371599998e-08	0.000137824	6.195619999999999e-05	1.8995454975999995e-08	3.8385707184399976e-09	0.000163181	0.000163181	2.6628038761000004e-08	2.6628038761000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.7822549083829	0.7199844368433332	575750.5103638503	0.5183775892966117	986.9850175341736	6.262900915512887	39.223927877532155	974139.4248369329	781.0493238483157	1.8648985155991795	610038.0462839111	3.477846473484023	771.8594126668522	625.1779982596337	1.1639290000000002	15.981439000000002	0.03118707	0.0150804	-0.1157998537	-0.0778128595	0.0641976891	-0.14958092679999999	0.0059122056000000004	0.0495172809	-0.1010999857	0.1692762681	-0.0020959082	-0.09932344970000001	0.0422688313	0.10155744359999999	-0.050825061799999995	-0.1002137084	-0.0378618593	-0.0770183027	0.0441436404	-0.1176389272	-0.07006085719999999	-0.0421394538	-0.2142864321	0.0039455134000000005	-0.0344579671	0.1030918759	-0.024464819	-0.11245798550000001	0.0488572638	0.009969275	0.0096601287	0.0876220287	0.020910603700000002	0.022324701699999998	0.0831055691	-0.020880931499999998	-0.0493276071	-0.0176478354	-0.0548423538	0.019721623100000002	-0.013993178799999999	0.0776816663	0.0799510021	-0.1172669715	0.1137704074	-0.0466990275	0.0188591986	-0.028259158399999998	-0.0798800272	-0.0555165656	-0.0811600832	-0.0995426232	-0.0971140098	0.0908317211	0.0850267623	0.0371474344	0.1433843264	0.0159508604	-0.0730999029	-0.0386783355	-0.0013090705	-0.1495413731	-0.0804372882	-0.0565592705	-0.11806636359999999	0.002921892	-0.0771158398	0.037008502900000004	0.0696091286	-0.0409666125	0.0033152138	0.0884886542	-0.0530334451	0.0490417418	0.0202099182	0.1107140664	-0.0328024868	-0.0468738054	0.1161249543	-0.010344121999999999	-0.0638900953	0.0680600002	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.0194413	0.01217962	0.00037796414569	0.00014834314334439996	0.052442099999999985	-0.0020151000000000053	4.060628010000023e-06	0.0027501738524099988	0.0943464	-0.0007515000000000438	5.647522500000658e-07	0.00890124319296	-0.000338747	-2.640100000000001e-05	6.970128010000004e-10	1.14749530009e-07	0.00027305900000000003	0.00013523500000000004	7.456121748100003e-08	1.828850522500001e-08	0.0	-0.000163181	0.0	2.6628038761000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.1467762429597	3.3645213345768066	580867.7085375361	11.3200038108225	1007.217809433662	20.232791899488348	409.36586804800135	1014487.7156403444	782.6087935268878	1.5594696785720998	612476.5237056109	2.4319456783857683	774.5886896640495	636.3174256904277	1.2522970000000002	17.194794	0.05891870779999999	0.0299482	-0.0273340645	-0.011294115700000001	-0.017637695	-0.2235392891	0.061496692	0.2874447145	-0.0008522989999999999	0.14388307390000002	-0.17214248170000002	-0.15563511	0.1099203099	0.0162120244	-0.0729855635	0.0818192334	-0.1394394569	-0.1078178508	-0.013542566200000002	-0.1013752822	-0.007303146	-0.0978025325	0.0423886128	-0.0374588764	-0.024741474500000003	-0.10747472279999999	0.022689055899999998	0.0884891145	-0.19630484129999998	0.1565859731	-0.0082467501	0.0426239829	-0.07154865190000001	-0.06718864299999999	0.0550441326	-0.0759183105	-0.0866050414	-0.09542510929999999	0.0593666177	0.083314006	-0.0625104806	-0.1614215332	0.043542738600000006	-0.0335884551	-0.10915512710000001	-0.1265583305	0.1609845166	-0.15712983960000002	-0.1431712758	-0.0957948413	-0.1142324888	0.0479426987	-0.21776456989999998	-0.0731704905	0.0943702779	-0.0196085303	-0.0186783295	-0.0371103143	-0.1331655364	0.09374421960000001	0.0840201958	-0.2082552591	0.0715688322	0.1581486442	0.0661042615	0.0202102831	0.1139849209	0.0506998839	-0.1844259207	-0.12050494140000001	-0.0594385727	-0.1678879107	0.002786903	0.2730902729	0.10171138730000001	0.025278920899999998	-0.0532504089	0.0466175992	0.0053308198999999995	-0.060102486399999995	-0.0526850903	-0.07310588559999999	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	9.98422e-05	-0.0193414578	9.96846490084e-09	0.0003740919898291808	0.0496214	-0.0028206999999999885	7.956348489999936e-06	0.0024622833379600003	0.0857683	-0.008578099999999991	7.358379960999985e-05	0.007356201284890002	-4.8237e-05	0.00029050999999999995	8.439606009999997e-08	2.3268081690000003e-09	-0.0	-0.00027305900000000003	0.0	7.456121748100003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.0425976762127	0.8958214332529906	582234.0058684626	0.8024960402754422	991.2822498555366	-15.93555957812532	253.9420590679817	982640.4988786546	782.718449132783	0.10965560589522738	612648.170612829	0.012024351904249426	771.7793819368175	636.4201790771323	1.248184	17.138314999999995	0.022609127200000002	0.0130371	0.0679586301	0.045882576900000006	0.044688989299999995	-0.1250629208	0.0662030404	0.0265657077	-0.030463338599999997	-0.2511238088	-0.09165469529999999	0.0761486377	-0.07372745230000001	0.0680818051	0.1092214532	-0.0443884918	-0.1478926451	-0.05755847190000001	-0.0434338034	0.0012388822	-0.0857709045	-0.16443601289999998	0.0931187482	0.034706542400000005	0.1525045763	-0.06447801389999999	-0.040077722	0.073081032	-0.1137497366	-0.05386073190000002	-0.049793618	-0.052834037599999994	0.0749688026	0.040067027799999995	0.059596387	0.1136207983	-0.0491092075	0.10653270279999999	0.060294046799999994	0.0259214256	-0.0516153561	-0.026279990099999997	-0.0386133548	0.0886993892	-0.0660737547	-0.0252669366	0.040198173	0.0491125458	0.0480147266	-0.1638377588	0.10098532	-0.0779169891	-0.1263002037	-0.093725739	-0.0816858719	0.1401877512	-0.1015073315	0.0792860387	0.0579417553	-0.0896745159	-0.09826991300000001	0.0611419175	-0.051760002199999995	0.073328046	-0.0570835526	-0.041287121	-0.0022845204999999997	0.1602333733	-0.0142705556	0.0165840384	0.23578853600000002	0.0199292166	0.0699823037	0.0961331035	0.023723099700000003	-0.026016630899999997	-0.005074882199999999	0.0066618103	-0.200439175	-0.0163806972	-0.0859047158	-0.1406005756	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.00618477	-0.006284612199999999	3.82513799529e-05	3.949635050438884e-05	0.0593467	0.009725299999999992	9.458146008999984e-05	0.003522030800889999	0.0840196	-0.0017487000000000056	3.0579516900000204e-06	0.00705929318416	4.87733e-05	9.70103e-05	9.410998306089997e-09	2.37883479289e-09	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.3162819751291	0.2736842989163506	582651.7463283348	0.07490309547333435	986.9976005765108	-4.284649279025871	18.358219444256914	974164.2635437895	781.7644390847001	-0.9540100480828642	611155.6382174159	0.9101351718430688	771.403381180424	654.4783985668314	1.379631	18.943161	0.05186459500000001	0.0284218	0.0874933234	-0.1535194462	-0.0101379556	0.0334380376	0.0616067594	0.0377948931	-0.0706702465	-0.0568344167	-0.10092863	0.1993168216	-0.0404924448	-0.0536289795	-0.0666660782	-0.0581893382	-0.0675130323	0.1054020329	-0.0052449651	0.1045885072	-0.0473232088	0.0323103446	0.0888802409	-0.028319639599999998	0.0059048549	0.0079178541	0.0783242313	-0.031368883	-0.0813067429	0.049282258499999995	-0.0014031757999999998	0.13299852550000002	0.024937546	0.0404363193	-0.1081349724	0.054266145099999996	-0.0331794375	0.11069613800000001	-0.0343379595	-0.0909343385	-0.0340546649	0.12922546769999999	0.0443176513	0.1213912157	-0.0998022425	0.0288331673	0.0392993897	0.099008747	0.0665124929	-0.0038758546999999996	-0.0882590146	-0.07395934030000001	-0.0217920141	-0.027371913900000003	-0.16243460810000002	-0.0085588257	-0.0213886934	0.074918397	0.0677222022	-0.0271848464	-0.081259232	0.1288625217	0.0741735083	-0.025238708999999998	-0.0487001546	0.042418428700000003	0.2135038745	-0.084013635	0.0131301245	0.10298339960000001	-0.010345641800000001	0.0689161443	0.0179093283	-0.028434273399999998	-0.0170885398	0.0617365856	-0.0761984771	0.0218867273	-0.08694021380000001	0.020598433	0.0051851441	0.0039980839	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0157787	-0.00959393	0.00024896737369	9.20434928449e-05	0.07998569999999999	0.020639	0.00042596832099999984	0.006397712204489999	0.0903386	0.006319000000000004	3.9929761000000066e-05	0.008161062649960001	-0.00025748	-0.00030625330000000003	9.379108376088998e-08	6.629595039999997e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.8362607714612	-1.4800212036678886	580394.4882262418	2.1904627633065457	985.651955225376	-1.345645351134749	1.8107614110305617	971509.7768396069	780.5762418210505	-1.188197263649613	609299.2692954752	1.4118127373444278	770.862426255575	653.1291601713189	1.22246	16.785103	0.05419555999999999	0.0273039	0.1357088701	0.0481665792	-0.1219141651	0.043056412599999996	-0.0276042759	-0.053068843399999996	0.1272758236	-0.0660166406	-0.0585206005	0.0865175803	-0.0485674571	-0.0114677549	0.0353950497	0.0860909828	0.0762329345	0.0647928244	0.0324780077	0.0289261468	0.1143275691	-0.0068273484	0.1417431959	-0.1173819961	0.1014133327	-0.0563123367	0.0142608073	-0.0358153244	-0.1463567165	0.097905849	0.1100065348	0.065455776	0.1336212342	-0.062624074	-0.0658850984	-0.026688306600000003	0.16489373699999998	-0.044044542	-0.0603603976	-0.0058112871	0.09802912119999999	0.04741630980000002	0.007950398000000001	-0.0602422642	-0.0455615525	-0.0879030666	-0.1293584008	0.027828744	-0.0587878853	0.1603435255	0.0591184338	0.09655354199999999	0.0294641864	0.0111518592	-0.06654257179999999	-0.1047316436	-0.073288214	-0.0300371467	0.1460895414	-0.0085174902	-0.062458331299999996	0.07635556980000001	0.0840101917	0.1455538053	-0.0541681388	0.0175759045	0.2312109788	0.10539217810000001	0.0006166640000000001	0.0965052652	-0.050178237	-0.0370584036	-0.0396451623	-0.020028653400000002	-0.105288561	-0.10626857740000001	-0.0216010559	-0.0071129624	0.0395976003	-0.0818263736	0.1319594081	0.1547595477	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.00285551	0.01863421	8.153937360099999e-06	0.00034723378232409994	0.08854299999999997	0.008557299999999976	7.322738328999959e-05	0.007839862848999995	0.089424	-0.0009146000000000015	8.364931600000028e-07	0.007996651776	-0.0005518890000000001	-0.00029440900000000014	8.667665928100005e-08	3.045814683210001e-07	0.00022738	0.00022738	5.17016644e-08	5.17016644e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.3528081955862	-1.483452575874935	578136.392930914	2.20063154486998	982.8572861948836	-2.7946690304924005	7.810174989993333	966008.4450263714	780.651626127107	0.07538430605643498	609416.9613748963	0.005682793599610259	771.0725797300764	641.2688585135512	1.263849	17.353410999999998	0.0608732665	0.035594	0.09191121599999999	0.037233137799999996	0.1272618032	0.0370029402	0.0385135748	-0.09929415300000001	-0.0508020386	-0.05913600650000001	-0.059604066399999996	-0.0064340488	-0.09152704800000001	-0.0295594175	0.0709903486	-0.1069209327	0.026302517	-0.0278116435	0.0400491024	0.0901727742	-0.0112823399	-0.052469900599999994	0.0193004928	0.0978487515	-0.0508818867	0.089493545	-0.0062986267000000006	-0.030974456400000006	-0.031166807799999998	0.0306305359	-0.005633970899999999	-0.0301999565	0.0465654659	0.1484508565	-0.0305282177	0.0412335099	0.1527839886	0.061810807	0.2326358591	0.0132719021	0.1755765872	-0.0172391432	0.10394827820000001	-0.0442877759	0.1135843498	-0.06830161679999999	-0.0860640941	0.0350058376	0.16634586810000002	0.0287001292	0.0845704381	-0.0952230603	0.0279535244	-0.0268468398	0.0347766084	-0.052297542999999995	-0.0849364302	0.0374263735	0.1088821109	0.034875096800000005	0.0022383413	-0.0013805338	0.0399786143	-0.0630999594	0.08649213230000001	0.14361290029999998	-0.0260074079	-0.0032198281	-0.1615860564	0.0418206993	0.010736883999999999	0.1135854609	-0.1122580915	-0.036170218399999995	-0.019375324	0.0076426274	-0.0877534534	-0.14145650380000002	0.1371273731	0.0331170323	0.02520996	-0.0701176581	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.0203769	0.01752139	0.00041521805361	0.00030699910753210005	0.08734249999999999	-0.0012004999999999796	1.4412002499999502e-06	0.007628712306249999	0.08616949999999997	-0.003254500000000035	1.0591770250000228e-05	0.007425182730249996	5.48053e-06	0.0005573695300000001	3.1066079297242105e-07	3.00362090809e-11	0.000447948	0.00022056800000000006	2.0065741070400005e-07	4.865024262400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
