global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
756.7916138258995	n/a	572733.5467572093	n/a	1052.6471933474056	n/a	n/a	1108066.1136621702	784.3000380852451	n/a	615126.5497405169	n/a	785.1875270666002	691.5352099630002	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0
753.9371160926437	-2.854497733255812	568421.1750220925	8.148157309162567	1027.5684749466222	-25.078718400783373	628.9421166257905	1055896.970704127	785.5820973640242	1.2820592787791156	617139.2316988593	1.643675994303626	783.7083905116227	690.3393292849119	1.579064	18.503881	0.07206497	0.0471658	-0.0254022863	-0.0724939945	-0.1665195399	0.0976910765	-0.3748621189	0.0719587943	0.0829371647	0.016011886	-0.2642722299	-0.20211707850000002	-0.17697639920000002	-0.1168826726	0.134457222	-0.0536417654	0.0794629674	-0.11745249869999999	-0.08539387130000001	0.2340397746	-0.1223405934	0.0144165216	-0.0827053514	0.10375297730000001	-0.1464155838	0.029358536299999998	-0.1678279234	0.0101027594	-0.0219645246	0.0698407685	-0.029065039900000002	0.0904526635	-0.0864433225	0.0216866257	-0.0918700569	0.10119811140000001	-0.2442602476	0.0531409578	-0.0514821621	0.0489109942	-0.0333786803	0.0302534458	-0.072262409	0.030109252000000006	-0.0957213949	0.0612403105	0.0574316038	-0.017850532	0.072726485	-0.0816856151	-0.09517819050000001	0.0624499696	-0.1799576068	0.004705039	-0.1333151807	0.0876671136	-0.049497564699999996	0.0777468533	-0.3235855358	0.0862187548	-0.1722670142	0.0749191197	-0.04591020269999999	0.0352070814	-0.0850853085	0.0470545011	-0.0597245203	-0.0798827843	0.011142156799999999	-0.14332576589999999	0.086419845	-0.022581402200000003	0.0467982285	-0.0372315501	0.0665550402	-0.0363462466	0.1206052739	-0.135604322	0.0104552177	-0.0385642371	0.0415554248	-0.1999428441	0.0617491093	-0.1278409507	0.0986698749	-0.046650547300000005	0.0165257656	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.00228317	0.00228317	5.212865248900001e-06	5.212865248900001e-06	0.0420068	0.0420068	0.0017645712462400003	0.0017645712462400003	0.00955035	0.00955035	9.12091851225e-05	9.12091851225e-05	0.000364493	0.000364493	1.3285514704900002e-07	1.3285514704900002e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
751.9927601333823	-1.9443559592614288	565493.1112930225	3.7805200963154326	1010.178785377851	-17.389689568771242	302.4013032982315	1020461.1784274705	786.5118761035612	0.9297787395370278	618600.9312519437	0.8644885044950642	782.4899666761426	687.266234269667	1.333715	15.628814000000002	0.06518766499999999	0.0305988	-0.017281256000000002	-0.0681751396	-0.0554914983	-0.0620581586	-0.10444615550000001	0.2034038097	0.1566499909	-0.1241657451	0.1078136308	-0.052211725300000005	-0.2144541191	-0.0852138717	0.218525566	-0.0089659715	-0.0047901121000000005	-0.024608502999999997	-0.0162715685	0.0594785228	-0.1804782271	0.0538967059	-0.0618887093	0.0205561827	0.053488804	0.1043960508	0.0570734924	-0.0927195894	-0.0496026854	-0.0609052562	0.063956653	0.0966839315	0.1096497025	0.0796596092	0.0166230366	0.0375342772	-0.046575725400000004	0.11590446439999999	0.2229776555	0.030704545	0.0036298503999999997	-0.0227346776	0.1412710469	-0.037577778199999995	0.0715352626	-0.0464345571	0.10578978300000001	0.0794151263	-0.1050991503	0.0901178573	0.006649641600000001	0.0337097196	-0.0604610497	0.0731632283	0.0688644127	0.2355547691	0.0208171121	0.13940850529999999	-0.071655701	0.08619925939999999	-0.0534688079	0.05947663440000001	-0.1587410413	-0.11096236699999999	-0.0826135604	0.07527113049999999	0.0315936048	-0.0990779951	-0.1901154447	0.1180795169	0.0729474547	0.0747362122	0.0229231748	0.059104138099999995	-0.0446549859	0.1418233574	0.054646395300000004	0.11012337380000001	0.0111910835	-0.016706439099999998	0.000657644	-0.0410587055	0.1509119713	-0.074635029	0.1165743773	0.0820139821	-0.0889060806	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-1.4995e-05	-0.002298165	2.24850025e-10	5.281562367225e-06	0.025872500000000003	-0.016134299999999997	0.00026031563649000003	0.0006693862562500003	0.0233332	0.01378285	0.00018996695412249994	0.0005444382222399999	0.0007938239999999999	0.00042933099999999986	1.8432510756099992e-07	6.301565429759999e-07	0.000230116	0.000230116	5.2953373456e-08	5.2953373456e-08	0.0	0.0	0.0	0.0	0.0
750.0740011917529	-1.918758941629335	562611.0072638057	3.6816358760825256	1014.3208754603343	4.142090082483263	17.156910251406213	1028846.8383946191	785.2873380348738	-1.2245380686874796	616676.2032778981	1.4994934816648626	783.3401632650781	683.9081973729702	1.268798	14.868103	0.092476545	0.0426019	-0.057029085199999996	0.0198919637	0.0178627479	-0.1335958905	-0.047167916100000006	0.240146262	-0.002483103	-0.0984719085	-0.1327537422	-0.0436385401	-0.023941037000000002	0.0067977585	0.1568542451	-0.0739754886	0.0784999839	0.076721613	0.01114015	0.0471023521	-0.0620405068	0.1269948941	0.0028562839	0.10171988609999999	0.041941324700000004	-0.0680044095	0.02870728	0.0819346393	-0.118076741	0.0316104834	-0.0745746738	0.053665430099999994	0.0540651528	-0.10951198720000001	-0.0602322801	0.0337348614	-0.17491349969999995	-0.0643125663	0.042919091799999996	0.0507717238	-0.05365873400000001	-0.0308142616	0.0038724988	-0.018305731699999998	0.041666600899999996	0.021005936099999997	0.0613293364	-0.14851801039999998	-0.08323018110000001	-0.06597586150000001	0.11555521560000001	0.1017527413	0.038946802200000005	0.1214003895	0.0610052245	0.1478218119	-0.1265480018	0.11917452869999999	-0.1904233603	0.0757737254	0.0404946363	0.0704249617	0.07932972	-0.1047411835	-0.13837334810000002	0.06213383240000001	0.1680377809	-0.028937097400000007	-0.1914079921	0.05766464950000001	-0.0457354792	-0.0759557888	-0.042617812000000005	0.0345286788	0.0062994346	0.0540263874	-0.034381371200000004	0.017049441000000002	0.1126881849	0.1529713201	-0.0377931809	0.021326187200000003	-0.0341514471	0.0466854372	-0.1365241099	0.0111117122	0.07524497940000001	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.0146279	0.014642895	0.00021397545841	0.00021441437398102495	0.0591126	0.033240099999999995	0.0011049042480099996	0.0034942994787599997	0.0332949	0.009961700000000004	9.923546689000009e-05	0.00110855036601	0.000621578	-0.00017224599999999992	2.9668684515999966e-08	3.86359210084e-07	-0.0	-0.000230116	0.0	5.2953373456e-08	-0.000290275	-0.000290275	8.4259575625e-08	8.4259575625e-08	0.0
748.0307459301962	-2.043255261556737	559549.9968568857	4.174892063879291	1011.8153240474754	-2.505551412858836	6.277787882478907	1023770.2499772976	783.701670010007	-1.5856680248667772	614188.3075764739	2.5143430850849064	781.5333231433823	682.4786883501688	1.278414	14.980781	0.05775895	0.0308698	-0.089384448	0.08723911869999999	0.1128350434	-0.13508859550000002	0.0030291928000000003	0.20646628620000002	-0.1715176259	0.005667203399999999	-0.241397287	-0.0143969931	-0.1185066156	0.13590934130000001	-0.0135431141	0.0647904555	0.0630386597	-0.058082868600000004	-0.0483404933	-0.0179641327	-0.0576549185	0.1003486527	-0.0278145302	0.0904061625	-0.0188588479	0.0985663067	0.0775310399	0.0353908956	0.0162319135	0.0377011214	-0.1403944711	0.0681476358	0.0077994526	0.2669752696	0.038855375899999996	0.0057550896	-0.1270786398	0.1466804209	-0.0485920287	-0.0199142834	0.049235622400000005	0.015469966299999999	-0.0495566221	0.132816084	-0.0400057404	0.0633820887	-0.1005444001	-0.0592246416	0.10914618029999999	0.0495399021	-0.1518506778	0.0013972807000000001	0.1857838204	-0.015502032399999999	-0.0018460781	0.018638575	-0.0260840865	-0.0114802702	-0.1732626046	0.1632888664	-0.09968733880000001	0.2669291214	0.1035256667	-0.17984534989999998	0.250114305	-0.0809138214	-0.1066730118	-0.2033009603	0.1116926758	-0.0852982691	-0.1003856733	0.0689249335	0.04812666980000002	0.055521785899999995	-0.21366791170000002	-0.10895287460000001	-0.0683560126	0.1069035352	-0.022705004900000002	0.014919791200000001	-0.079973184	0.0627009695	-0.0146072766	-0.1629809702	-0.0189255398	0.0392053895	0.09198478	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.0122649	-0.0023629999999999988	0.00015042777201000002	5.583768999999994e-06	0.08710629999999997	0.027993699999999976	0.0007836472396899986	0.007587507499689994	0.0234048	-0.009890100000000002	9.781407801000004e-05	0.0005477846630399999	0.0005321190000000001	-8.945899999999996e-05	8.002912680999993e-09	2.8315063016100005e-07	0.000163843	0.000163843	2.6844528649e-08	2.6844528649e-08	-0.000193334	9.6941e-05	3.7378035556e-08	9.397557481000001e-09	0.0
746.5944006903412	-1.4363452398549723	557403.1991421698	2.0630876480540388	997.2114221018962	-14.603901945579196	213.27395203609186	994430.6203704864	782.411498765702	-1.2901712443049291	612167.7534007921	1.6645418396313292	778.9681430725328	674.0730087212041	1.482901	17.377012	0.05522020000000001	0.0295672	-0.0601034778	-0.048311147900000004	0.044630364000000006	0.0169933484	0.0222337063	-0.1253651985	-0.0823839752	-0.1312028851	0.0887683202	-0.0079422273	-0.0830296019	-0.093344904	-0.17904714289999998	0.0079441861	0.0085911692	-0.07402977320000001	0.055079159	0.0178730287	-0.0308242904	-0.0451610606	0.045997328600000005	0.1066329291	0.0594349743	-0.0661563188	0.0686795666	-0.0755950133	0.0406112527	-0.0197057707	-0.0395545759	0.0130509116	0.0255303671	0.07724090809999999	-0.013244728300000001	0.1643012266	0.0309484269	0.0103079122	0.0575020425	0.0263435125	0.021616581800000003	0.038800791800000005	-0.0783231342	0.0291269473	-0.1648236168	-0.0137303857	-0.060695969	-0.0689610463	0.10005533130000001	0.0351201054	0.06095638530000001	-0.1052052583	-0.060878072400000004	-0.0676044941	0.028893560699999998	-0.1377564824	0.1064549392	0.049184019	-0.07587211099999999	-0.0480565725	-0.036973419300000004	0.0277330543	0.0239379294	-0.0081789612	0.1025077593	-0.1547622091	-0.057764312699999994	-0.031608142	-0.0635924524	-0.0428003997	-0.1405488986	0.0197656882	0.06860467740000001	0.0371795361	-0.06619429	0.0575599699	-0.0530728871	-0.0104141491	-0.0157144375	-0.0649673478	0.04853434400000002	-0.024725389	-0.057374481	0.038134604700000005	-0.0365445768	0.04898988940000002	-0.0591368748	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.013871200000000002	0.0016063000000000015	0.00019241018944000005	2.580199690000005e-06	0.06518840000000001	-0.02191789999999996	0.00048039434040999846	0.004249527494560001	0.023387400000000003	-1.7399999999997282e-05	3.0275999999990534e-10	0.0005469704787600001	0.000662211	0.00013009199999999995	1.6923928463999987e-08	4.38523408521e-07	0.000473989	0.00031014599999999997	2.24665572121e-07	9.6190541316e-08	0.0	0.000193334	0.0	3.7378035556e-08	0.0
748.5424206334128	1.9480199430715857	560315.7554877291	3.794781698604624	1005.2951785531944	8.0837564512982	65.34711836390528	1010618.3960222992	783.0028610525316	0.5913622868295079	613093.4804164501	0.3497093542842251	780.7379736425104	679.1025117300305	1.1973129999999998	14.030423	0.0193525	0.0110016	-0.0115235722	-0.0390624869	-0.0982641453	0.09389129550000001	-0.08857315140000001	-0.1677921083	0.010905775500000001	0.0072518703	-0.0551360734	-0.0555360596	0.0359818455	-0.13652053109999998	-0.1349538809	-0.1207613131	-0.045335866600000004	-0.1364791704	0.0485928211	0.12242615470000001	0.0971132802	-0.0278106379	0.0964191313	0.1280586341	0.1528550039	-0.11233659859999999	-0.053157584	0.0921978404	0.0352296203	0.0872834659	0.046315506500000006	0.0009167992	-0.0263502645	-0.13760373880000001	0.05664203230000001	-0.015230903799999999	-0.0546878121	-0.0192609508	-0.0297322549	0.0467409711	-0.10603090720000001	-0.1215036201	-0.0460427549	0.047684011799999995	0.060824802699999986	-0.1581957465	-0.047713787	0.0067731429	0.056909913300000003	0.0784300094	0.08780409730000001	-0.030420412799999998	-0.1651474219	-0.0050742742	-0.066210394	-0.1461889029	0.1317413574	0.0397900326	-0.221417985	-0.1198425692	-0.0131478797	0.0359416611	0.1144141019	0.16270912869999998	-0.1518054595	-0.0463292127	0.046410472300000005	0.1448089905	0.0245118036	-0.021959739500000002	-0.1346085398	-0.0216446098	-0.0858421665	0.0959389675	-0.0165572115	0.015541547	-0.0382845023	0.0433193888	0.0077863672	0.0083582476	0.0979788452	-0.11886941599999999	0.0516714029	0.1454600205	0.1167015776	-0.0350156444	0.0183952363	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.0158877	0.0020164999999999988	0.0002524190112900001	4.066272249999997e-06	0.056336	-0.008852400000000003	7.836498576000006e-05	0.0031737448960000004	0.023366	-2.140000000000128e-05	4.5796000000005474e-10	0.0005459699560000001	0.0007777329999999999	0.00011552199999999983	1.3345332483999964e-08	6.048686192889997e-07	0.000420267	-5.372200000000002e-05	1.76624351289e-07	2.8860532840000028e-09	0.0	0.0	0.0	0.0	0.0
750.5419327608357	1.9995121274229175	563313.192832371	3.9980487477113225	1007.7703859178007	2.4752073646062627	6.126651497801079	1015601.1507329128	784.5754761874159	1.572615134884359	615558.6778347105	2.4731183624673494	781.4162003673313	694.7328832345646	1.119558	13.119275	0.08577970000000001	0.043287300000000015	0.0785151927	-0.0318691513	-0.09700261060000001	0.1035855102	-0.1147989756	-0.1351211436	0.042588666	0.09124086960000001	-0.1063985353	0.0222429079	0.056417523399999996	-0.1551413456	-0.0110259427	-0.0460144958	-0.0829615232	-0.0748279489	0.09503775119999999	0.21662539039999998	0.0488363141	-0.0775700337	0.0309690596	0.0863665925	0.0440479301	0.0388816031	-0.0496547642	0.1346192942	-0.0672358025	-0.011266106599999999	-0.0064028138	-0.06442995950000001	0.009411569100000001	0.1429081401	-0.0289102758	-0.0030991555	0.04520888730000002	-0.0143075309	0.009032909300000001	-0.0147178976	0.022909966099999998	-0.0912019727	0.15409687390000001	-0.0032006607	0.0420302577	-0.0026743447999999998	-0.1002081275	0.0763117566	-0.1112165659	-0.1027765978	-0.0140912799	0.081912515	-0.1517078743	0.0011158074	-0.0471376224	0.0057202575	0.1041136711	-0.0197625053	-0.21434076059999999	-0.1269528199	-0.1105384243	0.0026736587	-0.0064194512	0.15742716140000002	-0.0464604616	-0.052221167	-0.0557521488	0.0753134849	0.0456914525	-0.050194021500000005	0.0023925263	0.0207687301	0.0927875951	0.0433054325	-0.041488757700000004	-0.1367134668	0.016276803200000002	-0.13482145310000002	0.0952774958	-0.0920337831	-0.1161164604	0.015103367099999999	-0.0010853103	0.0227509482	-0.08643103460000001	0.0476023463	-0.17032501960000002	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.0278059	0.0119182	0.0007731680748100001	0.00014204349124000002	0.0640347	0.007698699999999995	5.926998168999994e-05	0.00410044280409	-0.0155104	-0.0388764	0.0015113744769600001	0.00024057250816	0.0005637369999999999	-0.00021399599999999996	4.579428801599998e-08	3.1779940516899987e-07	0.0007519989999999999	0.00033173199999999995	5.655024960009999e-07	1.1004611982399995e-07	0.0	0.0	0.0	0.0	0.0
750.4494825222152	-0.0924502386204722	563174.4258178606	0.008547046620982247	997.242276134153	-10.528109783647663	110.84109561653769	994492.1573092265	785.1242137826648	0.5487375952488946	616420.0310678475	0.3011129484395397	780.8559415886128	696.681668309346	1.106646	12.967968	0.05678510000000001	0.0313492	0.1264833116	0.0045966564	-0.023902470099999996	0.008525321899999999	0.10915787689999999	-0.0117691732	0.1321597655	0.031761537799999996	0.10559920960000001	0.0286800529	0.054505917300000005	0.0146554401	0.1411436432	-0.034277861800000003	-0.0044653941	0.0800194726	-0.06707375389999999	-0.0599321841	-0.0713951439	0.0740266646	-0.1183035826	0.0049119672	-0.0110296374	-0.0847975528	-0.0344314908	0.08204202099999999	-0.0951553301	0.0366456057	-0.0005656672	-0.07103517969999999	-0.005788573199999999	0.0003526968	0.0363581318	-0.0389021488	0.1949031366	-0.1611549975	0.0605227099	-0.0400856947	-0.0721065595	-0.0339825244	-0.0389357001	0.026152361699999998	-0.19480921920000002	-0.0053710163	-0.0138416374	0.0445672016	0.08435157880000001	0.015493139599999999	0.07669798629999999	-0.1319114751	0.0061180501	0.08843859679999999	0.018699255300000002	0.1357123073	-0.0223788178	-0.024608104	0.0859980328	0.0031533976000000003	0.0178456648	-0.073363163	-0.1392221133	-0.032002444500000005	-0.25100829399999997	-0.0397081549	-0.010396766600000001	-0.0451713544	0.0429584255	0.069039068	-0.0515590638	0.11770402070000001	0.1551059414	-0.0022993382000000002	0.028902402799999997	-0.0231370734	-0.08187202219999999	-0.0959875117	-0.0672169832	-0.0009244791999999999	0.0317069275	0.0687485604	0.0096211929	0.1797026596	-0.07365143910000001	0.0800909274	-0.0420530012	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.0309761	0.0031701999999999946	0.0009595187712099996	1.0050168039999964e-05	0.0891334	0.025098699999999998	0.0006299447416900001	0.00794476299556	-0.0222952	-0.006784800000000002	4.603351104000003e-05	0.0004970759430400001	0.000570925	7.1880000000000945e-06	5.1667344000001356e-11	3.25955355625e-07	0.0006272480000000001	-0.00012475099999999988	3.934400535040001e-07	1.556281200099997e-08	-0.00030268900000000003	-0.00030268900000000003	9.162063072100002e-08	9.162063072100002e-08	0.0
749.562936917	-0.8865456052152467	561844.5963996386	0.7859631101264681	1000.6665637306604	3.424287596507384	11.725745543594314	1001333.571768528	784.6864626248367	-0.4377511578280746	615732.8446266793	0.1916260761798199	781.2061978509096	695.2280906262582	1.0546700000000002	12.358896	0.0425997	0.0221574	0.11965069789999999	-0.0074976133	-0.0063207136	-0.0436304847	0.1100994715	0.032385865	0.0752736435	0.0049541209	-0.019177191899999998	0.047282624599999996	0.1180860756	0.0873944711	0.1043050958	-0.055638338200000005	-0.0216283842	0.07936454280000001	-0.1591973619	-0.0477319716	0.1012538731	-0.0327220686	0.0834168547	0.0487102245	0.0659130092	0.053938704500000004	0.0355248394	-0.0704302661	-0.0228165477	0.08177733400000001	0.06272414280000001	-0.0208074171	0.0590385125	-0.025603667400000002	-0.11030450509999999	0.048204883399999995	-0.0770543685	0.0335271353	0.0797054879	-0.0071467332999999985	-0.06276374929999999	0.1281831532	0.049144694100000004	-0.0989142519	0.0909107193	-0.0365224138	-0.3088388579	0.034555166899999996	0.0445306696	0.0351129188	0.0049549065	0.014212613	0.055971889299999994	0.1231345657	0.0301294171	0.0499369296	-0.09519444619999999	-0.114129185	0.0512653217	0.1303224393	0.0889477759	0.0499071875	0.0749854921	0.0708917089	-0.013317140600000001	0.024011147400000002	0.0244277948	0.027049919	-0.1652455663	-0.0413798645	0.0909085744	0.013802681399999999	-0.032166320299999995	0.0665383833	0.0382264331	0.0747724833	0.025666622000000004	-0.0277921369	0.0433438048	-0.16379559400000002	0.006500405999999999	0.062347348899999995	-0.1292029067	-0.08636592929999999	0.0083136525	-0.0432633271	-0.0059606962	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.0375738	0.0065977000000000076	0.0014117904464400006	4.352964529000011e-05	0.09890280000000004	0.009769400000000041	9.544117636000075e-05	0.009781763847840007	-0.0222179	7.730000000000237e-05	5.975290000000366e-09	0.0004936350804099999	0.000396269	-0.00017465599999999998	3.0504718335999994e-08	1.5702912036100002e-07	0.0006730089999999999	4.576099999999985e-05	4.5294111408099996e-07	2.0940691209999867e-09	0.0	0.00030268900000000003	0.0	9.162063072100002e-08	0.0
